Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CHOX(53),CO2X(24)
0.0,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999999,0.11866996602996532,0.022821567693054285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.305033531407515e-24,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999999,0.11866996602996532,0.022821567693054285,-7.360388189982738e-120,1.3121007937078093e-65,2.970007385777077e-36,2.557315211018182e-88,1.79770293982863e-54,8.697027580647833e-132,5.564692336215776e-20,-6.546163592384803e-106,5.564692336215775e-20,2.5950079074269967e-72,6.036699043411413e-72,5.737561117477987e-112,6.652688389922674e-113,2.0046073382447273e-52,1.2182385674525777e-85,3.039031115899591e-18,8.998030997900935e-20,3.602213534464063e-22,9.008783568374432e-38,3.3357984490676632e-37,3.6022135343954865e-22,3.4264678115593796e-33,7.111529001321291e-41,7.432157239907123e-45,9.38181418672644e-76,3.3174158809002024e-54,2.1456308125461435e-52,2.8353415855928595e-77,1.0104384153445189e-105,-6.755031357816243e-108,-3.014717511311305e-107
1.7654093887941043e-23,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999999,0.11866996602996532,0.022821567693054285,1.3334482986586643e-117,2.9353432522644706e-64,1.7938844653437658e-35,2.825916808558212e-86,2.7166887049869524e-53,3.138153498482151e-129,1.5581138541404175e-19,1.263746610185093e-104,1.5581138541404168e-19,7.318337558198238e-71,1.8980347686538602e-70,1.1469721886640364e-109,1.3299115088876677e-110,2.379869831941874e-51,6.306303146498998e-84,8.509287124518851e-18,2.519448679412262e-19,1.0086197896610576e-21,5.441305275242562e-37,2.0148222632348143e-36,1.008619789619637e-21,2.0695865166840917e-32,8.442807071383288e-40,8.823496474246383e-44,5.7074404808473905e-74,3.9384361337541074e-53,2.5472929062911522e-51,1.7248766192378876e-75,2.0199257786116772e-103,6.836297582200219e-106,3.05098599212334e-105
4.03522146010081e-23,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999999,0.11866996602996531,0.022821567693054285,5.629106372737514e-115,5.799943671357274e-63,8.636781542855912e-35,2.5567011391497916e-84,2.922489740772274e-52,1.1362611891760811e-126,3.561403095178097e-19,1.3343829623056937e-102,3.5614030951780946e-19,1.5918982726406183e-69,4.234411158107078e-69,2.0764957434957316e-107,2.4076918470410226e-108,2.336570313389028e-50,2.7538864492224654e-82,1.9449799141757354e-17,5.758739838656599e-19,2.3054166621348408e-21,2.6197542615998905e-36,9.700501889857955e-36,2.305416661935418e-21,9.964167773548097e-32,8.289197711085533e-39,8.663044615819711e-43,2.576635911434832e-72,3.866779950620371e-52,2.5009472925765323e-50,7.786917255643792e-74,3.6569040844289394e-101,1.431639284852193e-103,6.389293841338371e-103
8.57484560271422e-23,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999999,0.11866996602996528,0.022821567693054285,1.8106356943608055e-112,1.0320853345597915e-61,3.7719094471202578e-34,1.934986583463011e-82,2.686271572542903e-51,3.445400654201855e-124,7.567981577253457e-19,1.0547185217360376e-100,7.567981577253445e-19,2.9511111112629824e-68,7.93058346714955e-68,3.146509758135568e-105,3.648370537246243e-106,2.0666699812918267e-49,1.0254315660648306e-80,4.133082317623431e-17,1.2237322157145273e-18,4.899010407260328e-21,1.1441155130973774e-35,4.2364640302840943e-35,4.899010406389397e-21,4.351613477465e-31,7.331700904207696e-38,7.66251331570069e-42,9.72907247961328e-71,3.4201230762433657e-51,2.2120595791953366e-49,2.9401915551901707e-72,5.541299288570658e-99,2.30076861326234e-101,1.0268149866677414e-100
1.7654093887941043e-22,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999998,0.11866996602996524,0.022821567693054285,5.1795870707496666e-110,1.7407760736429406e-60,1.5746979764040287e-33,1.3443331302631178e-80,2.298161886057117e-50,9.583355980956684e-122,1.5581138541404176e-18,7.475471360185358e-99,1.558113854140412e-18,5.0722059881582706e-67,1.3698110740483645e-66,4.3746913796172833e-103,5.072444189193244e-104,1.7371606453424732e-48,3.5343434575010847e-79,8.509287124518795e-17,2.5194486794122616e-18,1.0086197898222986e-20,4.7764570471765405e-35,1.7686403376670214e-34,1.0086197894587018e-20,1.8167126547950044e-30,6.1627353703055605e-37,6.441053891386123e-41,3.375596019452707e-69,2.8748195231361983e-50,1.859369398630635e-48,1.0200888719005811e-70,7.704242507629958e-97,3.289564952829691e-99,1.4681070378363643e-98
3.581259045839469e-22,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999997,0.11866996602996516,0.022821567693054285,1.4006890301098434e-107,2.859240687116155e-59,6.433155309825604e-33,8.960601890627526e-79,1.900164689486117e-49,2.5562834697506813e-119,3.160745246970563e-18,5.030649526734922e-97,3.160745246970539e-18,8.40680944738752e-66,2.2759615860597475e-65,5.833669182072537e-101,6.764125460822095e-102,1.424229251645757e-47,1.1739660743869115e-77,1.726169673830943e-16,5.110881606807728e-18,2.0460572882995038e-20,1.951338555387514e-34,7.2254728723759205e-34,2.0460572868140918e-20,7.421861437250977e-30,5.0525811406611446e-36,5.281174697729066e-40,1.1243002201397735e-67,2.356950733820643e-49,1.5244234299566092e-47,3.397320753601749e-69,1.0273639483760464e-94,4.446998069612173e-97,1.984660360362029e-96
7.212958359930197e-22,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999955,0.11866996602996498,0.02282156769305428,3.6851297469901635e-105,4.634961024462928e-58,2.6003844477115667e-32,5.852502422144909e-77,1.5451823683529468e-48,6.679981210563582e-117,6.366008032630853e-18,3.300793159758712e-95,6.36600803263076e-18,1.368830986192914e-64,3.710391805944717e-64,7.621563919883408e-99,8.837185132060228e-100,1.1533777732447452e-46,3.8320165190827526e-76,3.476651596589031e-16,1.0293747461598658e-17,4.120932286392609e-20,7.887622430321515e-34,2.9206516602847352e-33,4.1209322803883345e-20,3.0000330077639857e-29,4.0917085278534513e-35,4.2774955627428125e-39,3.670463371415045e-66,1.9087198114701105e-48,1.2345177118259053e-46,1.108941363180323e-67,1.3422290083265725e-92,5.8492890646706085e-95,2.610491834373668e-94
1.4476356988111654e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999992,0.11866996602996462,0.022821567693054278,9.565481004951765e-103,7.464468785166999e-57,1.0456033217582938e-31,3.7845991200943995e-75,1.2462455581509938e-47,1.728081483149801e-114,1.277653360395144e-17,2.1388648447092735e-93,1.2776533603951068e-17,2.2092987304183498e-63,5.992292669882259e-63,9.857940121621166e-97,1.1430257987634314e-97,9.283387729023371e-46,1.241738572249039e-74,6.977615442105055e-16,2.0659479171180505e-17,8.270682287133615e-20,3.1715782859992086e-33,1.1743811870262019e-32,8.270682262990675e-20,1.2062984287691407e-28,3.2933586846481338e-34,3.443968440270552e-38,1.1865924294938178e-64,1.5363037577699074e-47,9.93647407860208e-46,3.583902246646022e-66,1.7360758672908951e-90,7.591098374346587e-93,3.387847671568482e-92
2.900315424447457e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999985,0.11866996602996391,0.022821567693054268,2.466870112103454e-100,1.1982131078644005e-55,4.193338359281235e-31,2.43580776347126e-73,1.001052206045837e-46,4.449094399146227e-112,2.5597584746592636e-17,1.377369085731326e-91,2.559758474659115e-17,3.5502837495320813e-62,9.632435430519516e-62,1.2689820734557042e-94,1.4713816782876291e-95,7.449333995517537e-45,4.0197679931148924e-73,1.397954313313648e-15,4.1390942590344106e-17,1.657018230683488e-19,1.2719447432194673e-32,4.709793814144094e-32,1.6570182210010764e-19,4.837783002863196e-28,2.64270602029422e-33,2.765281584631974e-37,3.8182322895070676e-63,1.2327870103774744e-46,7.973397122544515e-45,1.1525262833064492e-64,2.234796647323071e-88,9.788207606612384e-91,4.368400299082224e-90
