Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70),C2H6X(52),CH4OX(63),HOCO(73),CHO2(74),S(216)
6.423580334933848e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4496446892173309,0.11604804048244795,0.02277601042718757,1.1078304120347664e-12,8.303145075325066e-10,1.456659207008855e-06,4.04617237783216e-08,6.240172901272872e-10,9.009005823829667e-22,5.669066001682894e-05,1.3663863444988157e-19,5.194426213675621e-05,1.8838762465976354e-14,1.7633324622256098e-12,2.8328818325159383e-16,2.2958129146713163e-18,5.317171356451729e-08,8.585558393791451e-14,0.0025640664578808125,9.096640251812955e-05,6.409302318990164e-06,1.3779004371193033e-09,3.2092674700628927e-10,2.0378123045680095e-10,9.342616718551802e-14,1.217972543103978e-10,1.1253435315563409e-06,5.456097027393776e-10,5.405613234293438e-14,1.7647580481419598e-08,1.7828495910702278e-10,1.3329656502798599e-13,1.2692962223464497e-13,5.10958979167928e-08,3.6753533740439746e-16,5.737051313621823e-18,4.892425988972611e-16,2.0645311398173488e-14,2.4598565816264743e-20,1.170030504046797e-12,1.979315861507255e-17,4.3823126969769616e-21,2.4498726845309e-22,2.0544346224149777e-36
6.448397349379964e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44963619710274705,0.1160397195869925,0.02277583538095603,1.1278077308662e-12,8.411106921664503e-10,1.468000664082044e-06,4.102416546587667e-08,6.312438543668218e-10,9.218855714301354e-22,5.690958002040335e-05,1.3934493766782847e-19,5.212830194887228e-05,1.9064370414097905e-14,1.7905317502376767e-12,2.885355017366095e-16,2.3361864496621693e-18,5.3577102131208186e-08,8.721965002814016e-14,0.0025721608195883702,9.131511429519652e-05,6.451126675638224e-06,1.3921795382831646e-09,3.2216473523219725e-10,2.044218419689424e-10,9.372056127812956e-14,1.2332446574559654e-10,1.1323705816655888e-06,5.512304733286706e-10,5.474133555834784e-14,1.7814501556026027e-08,1.789704513165054e-10,1.3542436224807538e-13,1.2869292977502987e-13,5.147551144619759e-08,3.737505419998092e-16,5.83927358582222e-18,4.989145794705601e-16,2.0939010520886656e-14,2.4988919530049113e-20,1.185192699470676e-12,2.009827581621651e-17,4.477165424360303e-21,2.5028883857522525e-22,2.1248679818647753e-36
6.47321436382608e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44962771706341587,0.11603141085140292,0.02277566034127303,1.1480686944432335e-12,8.520146465127203e-10,1.479389967652839e-06,4.159229782018272e-08,6.385257346919882e-10,9.43278126317755e-22,5.712849861685708e-05,1.4209399535734378e-19,5.2312226120461036e-05,1.9291786277581693e-14,1.818043312282555e-12,2.9385874689461654e-16,2.377115856599152e-18,5.398400171212795e-08,8.859995850804888e-14,0.0025802429990258212,9.166380424740457e-05,6.493060894231062e-06,1.4065509776809542e-09,3.234026965197038e-10,2.050624483577522e-10,9.401496629817969e-14,1.2486532055502898e-10,1.1394155904425695e-06,5.568880814636671e-10,5.5433147902120485e-14,1.7982301335552206e-08,1.7965591790146548e-10,1.3757761542089527e-13,1.3047405251958118e-13,5.1856413268386175e-08,3.8005383097594966e-16,5.94292512615035e-18,5.08738518315271e-16,2.123576241428721e-14,2.5383912986021727e-20,1.200486999167212e-12,2.0406891449999105e-17,4.573698730156263e-21,2.5568427184811557e-22,2.1974335116710622e-36
6.495549676827584e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44962009533752656,0.1160239433709285,0.02277550281115009,1.16654850937373e-12,8.619210369632e-10,1.4896813197813036e-06,4.2108512171848546e-08,6.451268931946777e-10,9.628851516617173e-22,5.732552414509865e-05,1.4460511992869085e-19,5.247765910874348e-05,1.949801243891357e-14,1.8430726654349645e-12,2.987152357065321e-16,2.4144321751418803e-18,5.4351503149208566e-08,8.985623024718879e-14,0.0025875065598135673,9.197760652906118e-05,6.53089536456992e-06,1.4195643887383375e-09,3.2451683861600733e-10,2.0563898970078336e-10,9.427993935003753e-14,1.2626380656513522e-10,1.1457714224255157e-06,5.62011505978504e-10,5.606146945990732e-14,1.813407342560183e-08,1.80272815941884e-10,1.3953747638860727e-13,1.3209238769069904e-13,5.220032539319128e-08,3.857885710442959e-16,6.037445378681617e-18,5.177114528931994e-16,2.1505465652367257e-14,2.5743403969151156e-20,1.2143652952866e-12,2.0687658497645522e-17,4.662034749783526e-21,2.606215936395951e-22,2.264611736992633e-36
6.517884989829089e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.449612483364994,0.1160164857117938,0.022775345286318017,1.1852626177983649e-12,8.719160066218002e-10,1.5000115586434315e-06,4.2629391349869175e-08,6.517731760261606e-10,9.828320738356963e-22,5.752254852337712e-05,1.471516560350737e-19,5.264299862635577e-05,1.9705714402391697e-14,1.8683586034754954e-12,3.036344405250489e-16,2.4522073060638833e-18,5.4720228317932576e-08,9.112585768672391e-14,0.0025947602811250713,9.2291391104426e-05,6.568818341292857e-06,1.4326529012793391e-09,3.2563095883615634e-10,2.062155268652755e-10,9.454492144303588e-14,1.276734451453242e-10,1.1521417439287372e-06,5.67164919690637e-10,5.669521841288848e-14,1.8286559125683796e-08,1.8088969326902708e-10,1.4151827060889115e-13,1.337253259756996e-13,5.254527916382284e-08,3.915879809546223e-16,6.133145651973755e-18,5.268102118667492e-16,2.17776722333968e-14,2.6106709661411205e-20,1.2283514844191547e-12,2.0971299970649624e-17,4.751767861051511e-21,2.656369988193302e-22,2.3336041304473446e-36
6.540220302830593e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44960488113277497,0.11600903786069211,0.02277518776677043,1.204213190470002e-12,8.820001700055663e-10,1.5103807469379181e-06,4.3154961674201065e-08,6.584647339112876e-10,1.0031236814661243e-21,5.771957174687186e-05,1.4973397743670517e-19,5.280824476693335e-05,1.9914897565385237e-14,1.8939028609683223e-12,3.0861694201002077e-16,2.4904453373274766e-18,5.5090177130847525e-08,9.240893580091506e-14,0.0026020041762721637,9.26051579600438e-05,6.6068295951731715e-06,1.4458166574150696e-09,3.2674505715365094e-10,2.067920598486077e-10,9.480991335097722e-14,1.2909428603288435e-10,1.1585265278671817e-06,5.723483937238932e-10,5.733443036527435e-14,1.8439759323387883e-08,1.815065499029793e-10,1.4352014763749464e-13,1.3537294948599231e-13,5.289127369525038e-08,3.974701198433346e-16,6.2300367919436336e-18,5.360361061931114e-16,2.205239669759861e-14,2.6473857706535214e-20,1.2424459873144138e-12,2.1257835244950532e-17,4.842915258550004e-21,2.707313211623364e-22,2.4044532890674854e-36
6.5625556158320975e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44959728862784487,0.1160015998043349,0.022775030252500984,1.2234024107241276e-12,8.921741451532751e-10,1.5207889477538243e-06,4.3685249518423267e-08,6.652017175438634e-10,1.0237647730582136e-21,5.791659381076786e-05,1.5235246052082618e-19,5.29733976239657e-05,2.0125567326391447e-14,1.919707178209507e-12,3.1366332401457043e-16,2.52915037936532e-18,5.546134950208167e-08,9.370555990812843e-14,0.0026092382585486125,9.291890708237923e-05,6.6449288963451264e-06,1.4590558019317453e-09,3.2785913354202145e-10,2.0736858861721153e-10,9.507491329560786e-14,1.305263711840798e-10,1.1649257471108014e-06,5.775619990649731e-10,5.797914090241005e-14,1.859367491082947e-08,1.8212338586382127e-10,1.4554325757455294e-13,1.3703534049793218e-13,5.323830810332863e-08,4.034120321567749e-16,6.3281293397061285e-18,5.453904557623563e-16,2.2329653614672072e-14,2.6844874323373016e-20,1.2566492246298073e-12,2.1547283760002108e-17,4.935494292435166e-21,2.7590571504784976e-22,2.4772025059159198e-36
6.584890928833602e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4495897058371983,0.11599417152945153,0.022774872743503333,1.2428324745040922e-12,9.024385536385769e-10,1.5312362245697431e-06,4.422028130953454e-08,6.719842775866365e-10,1.044760151443489e-21,5.811361471025568e-05,1.5500748431093765e-19,5.3138457290796326e-05,2.0337729085032185e-14,1.9457733012268264e-12,3.187741735484855e-16,2.5683265651218542e-18,5.58337453473371e-08,9.501582567089395e-14,0.002616462541230139,9.32326384578215e-05,6.68311601429184e-06,1.4723704777758344e-09,3.289731879748301e-10,2.0794511316714751e-10,9.533992260459209e-14,1.3196975267667422e-10,1.1713393744667844e-06,5.828058064981877e-10,5.86293855663526e-14,1.8748306784691916e-08,1.827402011715563e-10,1.475877510646863e-13,1.3871258145218076e-13,5.358638150479635e-08,4.094139492399778e-16,6.427434116243947e-18,5.548745894257471e-16,2.2609457583825026e-14,2.7219786866149605e-20,1.2709616169304466e-12,2.1839665018769077e-17,5.02952247385001e-21,2.811611424620991e-22,2.551896132362078e-36
6.604992710534956e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44958288962059484,0.11598749443426304,0.022774730989907586,1.26052727824775e-12,9.117543583664102e-10,1.5406722364623678e-06,4.4705887880926736e-08,6.781276739535796e-10,1.0639629304848252e-21,5.8290932520255146e-05,1.5742856342027047e-19,5.3286931390352136e-05,2.0529954789477202e-14,1.969458103591664e-12,3.234295455802719e-16,2.6039913942342873e-18,5.616994760994544e-08,9.620680781534922e-14,0.002622956027947722,9.351498151081751e-05,6.7175593127534016e-06,1.4844183804606895e-09,3.299758181705267e-10,2.084639816525679e-10,9.557843936493754e-14,1.332784943860025e-10,1.177123935509194e-06,5.875511143185489e-10,5.921936730104232e-14,1.8888088640880522e-08,1.8329531730659473e-10,1.4944620309030642e-13,1.4023486328078507e-13,5.3900535176161004e-08,4.14883630641005e-16,6.517853990463723e-18,5.635223806624639e-16,2.2863470975237034e-14,2.7560562281389745e-20,1.2839364450359183e-12,2.2105331817912638e-17,5.115401441766152e-21,2.859610133811561e-22,2.620820173369147e-36
6.62509449223631e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4495760812525871,0.11598082524168488,0.022774589240572258,1.2784205728499254e-12,9.211443785721177e-10,1.550139998470378e-06,4.519537783839233e-08,6.84308219013823e-10,1.0834602693978358e-21,5.846824937969452e-05,1.5987982969419556e-19,5.343533014917624e-05,2.0723397324509046e-14,1.9933576684885443e-12,3.2813804676624325e-16,2.640044260426125e-18,5.650714076024638e-08,9.740898768921557e-14,0.0026294415973848006,9.37973101677172e-05,6.7520733866306126e-06,1.4965276787723624e-09,3.309784305415992e-10,2.0898284669839233e-10,9.581696288197102e-14,1.3459645583859308e-10,1.182920125167193e-06,5.923209943616183e-10,5.981388744061735e-14,1.902845207931872e-08,1.8385041674329703e-10,1.5132220884432574e-13,1.4176930080155882e-13,5.4215529074789204e-08,4.204121075087541e-16,6.609272618589548e-18,5.722773620809359e-16,2.3119570011239553e-14,2.790453570270062e-20,1.2970003357237436e-12,2.237340429543024e-17,5.2024814823870165e-21,2.9082799716794784e-22,2.6913892014418938e-36
6.6451962739376646e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.449569280723733,0.11597416394208017,0.022774447495492726,1.2965139854483626e-12,9.306090747724891e-10,1.5596395576755635e-06,4.568877055739152e-08,6.905260225359526e-10,1.103255799315706e-21,5.864556528507914e-05,1.6236156495482949e-19,5.358365363501268e-05,2.0918060628774288e-14,2.0174732806795616e-12,3.3290011165210575e-16,2.676488223549791e-18,5.6845324740024874e-08,9.862243574577242e-14,0.002635919259181994,9.407962441843848e-05,6.7866580665445955e-06,1.5086984770526184e-09,3.3198102506883853e-10,2.0950170829987495e-10,9.605549486208852e-14,1.3592367785545135e-10,1.1887279235058656e-06,5.971154978692803e-10,6.041297209848888e-14,1.9169397763342378e-08,1.8440549949616217e-10,1.5321587927830442e-13,1.4331595445257074e-13,5.4531362558614506e-08,4.259851315691857e-16,6.7016979033078564e-18,5.811405211445372e-16,2.3377765394811582e-14,2.82517269105916e-20,1.310153595393292e-12,2.264389680092106e-17,5.290775685709906e-21,2.957628986366257e-22,2.7636374516775956e-36
6.665298055639019e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4495624880246027,0.11596751052582384,0.022774305754664395,1.3148091515153765e-12,9.401489098332979e-10,1.5691709614131278e-06,4.61860854479259e-08,6.967811942681565e-10,1.1233531537523762e-21,5.8822880232918e-05,1.6487405277695265e-19,5.373190191550965e-05,2.1113948641648445e-14,2.0418062286869997e-12,3.377161768511263e-16,2.713326358330165e-18,5.718449949207998e-08,9.984722266425551e-14,0.0026423890229681454,9.436192425285459e-05,6.821313182712929e-06,1.5209308744839831e-09,3.3298360173305586e-10,2.1002056645177244e-10,9.629403472862046e-14,1.3726019226897241e-10,1.1945473105652734e-06,6.019346759303737e-10,6.101664800180547e-14,1.93109263593854e-08,1.8496056557964124e-10,1.551273257012788e-13,1.4487488477809518e-13,5.4848034986147005e-08,4.316226057132354e-16,6.795138022497821e-18,5.901128512665334e-16,2.363806784784018e-14,2.860215655108379e-20,1.3233965303828752e-12,2.2916823725644382e-17,5.380297224152655e-21,3.0076633342424486e-22,2.8375995932526756e-36
6.683389659170238e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4495563812820153,0.1159615291835103,0.02277417819154987,1.3314486586370316e-12,9.487993895696267e-10,1.577776491178455e-06,4.6637038376174943e-08,7.024428893371899e-10,1.1417018832169389e-21,5.898246286438888e-05,1.6716182104815866e-19,5.386526112322571e-05,2.1291298235575402e-14,2.063892772010434e-12,3.420971683564322e-16,2.746820249662912e-18,5.749060383276195e-08,1.0095928421633862e-13,0.0026482050655250015,9.461598176947728e-05,6.852562869601012e-06,1.5319927821539475e-09,3.3388590544212435e-10,2.1048753582552219e-10,9.650872650368682e-14,1.3847102576139357e-10,1.199794650751565e-06,6.062930750759771e-10,6.156390407422634e-14,1.9438801038922728e-08,1.854601108143693e-10,1.5686291823757728e-13,1.462884687529026e-13,5.513375693806845e-08,4.3675000348860896e-16,6.880108497373685e-18,5.982821154951194e-16,2.387415047662518e-14,2.8920328614264366e-20,1.3353920974114583e-12,2.3164551314284525e-17,5.461926946516723e-21,3.053286586788465e-22,2.905660028210183e-36
6.701481262701457e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.449550280867019,0.11595555421192193,0.02277405063187175,1.3482541215939653e-12,9.575114493629293e-10,1.5864078884246117e-06,4.709119821165158e-08,7.081350215135736e-10,1.1603007771223728e-21,5.914204471488294e-05,1.694749392200435e-19,5.399855951851479e-05,2.1469645907785826e-14,2.086157348723553e-12,3.465225767390855e-16,2.78063818510593e-18,5.779751061318906e-08,1.0208063952336467e-13,0.0026540147254856196,9.487002759319263e-05,6.883869347626025e-06,1.5431047418169113e-09,3.347881946526578e-10,2.1095450238372964e-10,9.672342511883996e-14,1.3968944121607402e-10,1.2050513470020654e-06,6.106715390254866e-10,6.21149202034742e-14,1.9567148909775917e-08,1.8595964256908365e-10,1.5861308142287048e-13,1.4771209024625786e-13,5.5420157448416664e-08,4.4190714668356617e-16,6.965913324012852e-18,6.065413503928768e-16,2.411195637414189e-14,2.9241154238436395e-20,1.3474607727681593e-12,2.3414273023077303e-17,5.544571317823594e-21,3.0994779057170498e-22,2.9751635451779155e-36
6.719572866232676e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4495441867727648,0.11594958560406649,0.022773923075626694,1.3652267500197233e-12,9.662854315482977e-10,1.5950651881833336e-06,4.7548579175531206e-08,7.138576707613377e-10,1.179152620840452e-21,5.930162578186259e-05,1.7181361768174505e-19,5.413179715049333e-05,2.1648994531590594e-14,2.108600905971141e-12,3.509927246295206e-16,2.8147824371288627e-18,5.810521979374842e-08,1.0321134058009566e-13,0.0026598180098450185,9.512406171651657e-05,6.915232492153335e-06,1.5542668237753484e-09,3.356904693507094e-10,2.11421466133033e-10,9.693813075199638e-14,1.4091546317662673e-10,1.2103173846944406e-06,6.150701047539134e-10,6.266971597792699e-14,1.969597046430164e-08,1.8645916085426158e-10,1.6037789714437885e-13,1.491457936140849e-13,5.570723605074016e-08,4.471296116299308e-16,7.052558634209887e-18,6.148912925861628e-16,2.4351493395353837e-14,2.9564649319105776e-20,1.3596027796463322e-12,2.36659994297977e-17,5.628240159330633e-21,3.1462404163826794e-22,3.046136729942302e-36
6.735855309410773e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44953870748651625,0.1159442192922153,0.022773808277938647,1.3806460462764801e-12,9.742352433558035e-10,1.6028789337010615e-06,4.796298787962917e-08,7.190342132598309e-10,1.1963378819503355e-21,5.9445248070144075e-05,1.739404571692395e-19,5.425165910718754e-05,2.181126648180077e-14,2.1289539206540027e-12,3.5505437780115216e-16,2.8457931507325684e-18,5.838284407615079e-08,1.0423700524035968e-13,0.002665035520404622,9.535268241746002e-05,6.943507668859416e-06,1.564355611955708e-09,3.3650250415926693e-10,2.1184173109027222e-10,9.713137070077625e-14,1.42025403784708e-10,1.2150647934503046e-06,6.190460314728029e-10,6.317228021192105e-14,1.9812315271530268e-08,1.869087158031084e-10,1.6197882708110126e-13,1.5044478336336588e-13,5.5966186176251244e-08,4.518696222252298e-16,7.131262917448291e-18,6.224844072985244e-16,2.456856332710042e-14,2.9858088915981316e-20,1.3705934687243632e-12,2.3894275977127243e-17,5.7044262008377136e-21,3.1888208506283083e-22,3.111291413119263e-36
6.752137752588869e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4495332333095462,0.11593885812424361,0.022773693483026252,1.3962026204074726e-12,9.822357426151854e-10,1.6107137145335093e-06,4.838002763368892e-08,7.242355976210605e-10,1.2137323368858489e-21,5.9588869719878756e-05,1.7608832686395068e-19,5.4371471921050874e-05,2.1974353625876628e-14,2.1494533726988908e-12,3.591527695990924e-16,2.8770716998880303e-18,5.866111824314234e-08,1.052703203069605e-13,0.0026702478774755186,9.558129362949217e-05,6.971828553012963e-06,1.5744851115347415e-09,3.373145271912783e-10,2.122619937523293e-10,9.732461620552543e-14,1.4314154417552912e-10,1.2198197462208007e-06,6.230382974367431e-10,6.367793642770987e-14,1.9929044524912118e-08,1.873582598577114e-10,1.6359175211730084e-13,1.5175200784709276e-13,5.622568483922803e-08,4.566440022175533e-16,7.210657093185006e-18,6.301521373478995e-16,2.4787047584831394e-14,3.015371303365711e-20,1.381643899739864e-12,2.4124192669606778e-17,5.781457320412415e-21,3.2318737782965595e-22,3.177678383092414e-36
6.768420195766966e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4495277642368782,0.11593350209507004,0.022773578690887065,1.4118973656881362e-12,9.902871821349115e-10,1.6185695565608294e-06,4.879970885126946e-08,7.294618821109664e-10,1.2313380079931306e-21,5.973249072922162e-05,1.782573825630522e-19,5.449123562775851e-05,2.2138258059442344e-14,2.1700999576995754e-12,3.6328813809161666e-16,2.9086197616493313e-18,5.8940042267196845e-08,1.0631132399231416e-13,0.002675455086141116,9.580989534708939e-05,7.000195053192581e-06,1.584655374157991e-09,3.38126538436603e-10,2.126822541179651e-10,9.751786707961763e-14,1.442639017737636e-10,1.2245822323011116e-06,6.270469294582678e-10,6.418669904985527e-14,2.0046158587737885e-08,1.8780779302566988e-10,1.6521673243640546e-13,1.5306749954311122e-13,5.6485731700408246e-08,4.614577233083064e-16,7.290745599639392e-18,6.378950279503527e-16,2.5006951920082296e-14,3.045153267215182e-20,1.392754235316913e-12,2.435575727521058e-17,5.859340818573541e-21,3.2754029765613375e-22,3.245317887968147e-36
6.784702638945062e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4495223002635415,0.11592815119961815,0.022773463901518673,1.4277311790209563e-12,9.983898157527267e-10,1.6264464857707699e-06,4.922204196046944e-08,7.347131249866948e-10,1.2491569501890724e-21,5.987611109632909e-05,1.804477808330062e-19,5.4610950262944396e-05,2.2302981878430163e-14,2.1908943728682767e-12,3.6746072225550013e-16,2.9404390195373336e-18,5.921961612121147e-08,1.0736005460619911e-13,0.002680657151479796,9.603848756470648e-05,7.028607077798845e-06,1.5948664516632745e-09,3.389385378851093e-10,2.1310251218107534e-10,9.771112336465445e-14,1.453924948486819e-10,1.2293522409712664e-06,6.310719543033098e-10,6.469858264552269e-14,2.0163657824691286e-08,1.882573153145671e-10,1.668538283758764e-13,1.543912909739507e-13,5.674632642077564e-08,4.663105693287723e-16,7.37153284870342e-18,6.457136269284161e-16,2.522828209220455e-14,3.075155871672751e-20,1.4039246380530308e-12,2.4588977579840984e-17,5.93808403673007e-21,3.3194125876972067e-22,3.314230476090229e-36
6.800985082123159e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4495168413845702,0.11592280543281658,0.02277334911491865,1.4437049609404055e-12,1.0065438983384151e-09,1.6343445282584763e-06,4.964703740388454e-08,7.39989384496595e-10,1.2671912488251571e-21,6.001973081935912e-05,1.8265967901146325e-19,5.473061586220122e-05,2.2468527179079735e-14,2.211837317035641e-12,3.716707619730832e-16,2.9725311635478312e-18,5.949983977850512e-08,1.0841655055576836e-13,0.002685854078564911,9.626707027677716e-05,7.057064535055597e-06,1.605118395976623e-09,3.397505255266735e-10,2.1352276793647183e-10,9.790438510550226e-14,1.4652734169015475e-10,1.2341297614969992e-06,6.351133986855231e-10,6.521360179955615e-14,2.0281542601856308e-08,1.8870682673197404e-10,1.6850310042722734e-13,1.5572341470669004e-13,5.7007468661559684e-08,4.712027172727565e-16,7.453023251552642e-18,6.536084847168737e-16,2.5451043868362667e-14,3.1053802099840994e-20,1.41515527051915e-12,2.482386138732776e-17,6.017694363356998e-21,3.363906738924089e-22,3.384436982398308e-36
6.8172675253012555e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.449511387595004,0.11591746478959895,0.022773234331084562,1.4598196156178549e-12,1.0147496857963574e-09,1.6422637102262876e-06,5.0074705638565114e-08,7.45290718880219e-10,1.2854430065311953e-21,6.0163349896471205e-05,1.8489323520916162e-19,5.485023246108034e-05,2.2634896057937384e-14,2.232929490650725e-12,3.759184980323656e-16,3.004897890159687e-18,5.978071321281704e-08,1.094808503455613e-13,0.002691045872464798,9.649564347771445e-05,7.085567333010976e-06,1.615411258535145e-09,3.4056250135118054e-10,2.1394302137984983e-10,9.809765234488221e-14,1.4766846054321546e-10,1.238914783129857e-06,6.391712892664952e-10,6.573177112248435e-14,2.039981328672425e-08,1.8915632728545078e-10,1.701646092360436e-13,1.5706390335282444e-13,5.7269158084235275e-08,4.761345009069525e-16,7.535221255712427e-18,6.615801543685417e-16,2.5675243023557806e-14,3.135827378179196e-20,1.4264462952595831e-12,2.5060416519427513e-17,6.098179232702341e-21,3.408889575968785e-22,3.455958531719088e-36
6.833549968479352e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4495059388898873,0.11591212926490391,0.022773119550014015,1.476076050866495e-12,1.0230074350678144e-09,1.650204057983534e-06,5.050505713597372e-08,7.506171863683178e-10,1.3039143331954733e-21,6.03069683258263e-05,1.8714860831182693e-19,5.496980009509188e-05,2.2802090611855368e-14,2.2541715957809802e-12,3.802041721273235e-16,3.037540902342947e-18,6.00622363983051e-08,1.1055299257751588e-13,0.0026962325382427783,9.67242071619105e-05,7.114115379537512e-06,1.6257450905648681e-09,3.4137446534852383e-10,2.143632725061911e-10,9.829092512719689e-14,1.4881586964327882e-10,1.24370729510721e-06,6.432456526559437e-10,6.62531053016379e-14,2.0518470248200628e-08,1.8960581698254353e-10,1.718384156020011e-13,1.584127895681321e-13,5.753139435052252e-08,4.811060932733302e-16,7.618131321691297e-18,6.696291915600451e-16,2.5900885340614207e-14,3.16649847469743e-20,1.437797874791992e-12,2.5298650815823128e-17,6.179546123167829e-21,3.454365280462079e-22,3.528816542087189e-36
6.8498324116574486e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4495004952642702,0.1159067988536751,0.022773004771704578,1.4924751781462477e-12,1.031317404133254e-09,1.6581655979463324e-06,5.0938102381942563e-08,7.559688451828419e-10,1.3226073500710538e-21,6.045058610558684e-05,1.8942595798207117e-19,5.508931879970465e-05,2.2970112937991176e-14,2.275564336112236e-12,3.8452802685854517e-16,3.0704619095669137e-18,6.03444093095441e-08,1.1163301595098037e-13,0.002701414080957162,9.695276132373674e-05,7.1427085823325056e-06,1.6361199431003605e-09,3.4218641750860506e-10,2.1478352131055205e-10,9.848420349630605e-14,1.499695872024408e-10,1.2485072866523049e-06,6.473365154113709e-10,6.677761907970136e-14,2.063751385661206e-08,1.9005529583078494e-10,1.7352458047888568e-13,1.5977010605254061e-13,5.779417712238636e-08,4.861177209559765e-16,7.701757923127299e-18,6.777561545975918e-16,2.612797661011812e-14,3.197394600870902e-20,1.4492101716073568e-12,2.5538572134123233e-17,6.261802558740076e-21,3.500338055637193e-22,3.603032728095825e-36
6.8823972980136425e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4494896232317608,0.11589615335141583,0.02277277522335938,1.5257051729016227e-12,1.0480950387774363e-09,1.6741523606857322e-06,5.1812316134482576e-08,7.667479696349478e-10,1.360667029279847e-21,6.0737819708981585e-05,1.940472295715728e-19,5.532820956240284e-05,2.3308649297068007e-14,2.3188045452128727e-12,3.932912531701959e-16,3.137144779558693e-18,6.091070420964925e-08,1.138168614069564e-13,0.0027117618174033738,9.74098410576618e-05,7.200030086643638e-06,1.6569929124524524e-09,3.4381028627662936e-10,2.1562401193409533e-10,9.887077717218295e-14,1.5229602044401218e-10,1.2581296652683297e-06,6.555678449889937e-10,6.783624462745298e-14,2.0876762502692272e-08,1.9095422101078256e-10,1.7693423035124169e-13,1.625101608483152e-13,5.8321380831926596e-08,4.962619766425097e-16,7.871178725589745e-18,6.942461046181813e-16,2.6586529207385843e-14,3.259866361188176e-20,1.4722175669173056e-12,2.602350735649669e-17,6.4290143901954454e-21,3.5937917595517715e-22,3.7556279885141805e-36
6.9149621843698364e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.449478771457979,0.11588552824247038,0.0227725456860297,1.5595169646827758e-12,1.0650846744431348e-09,1.690224211901223e-06,5.26974310686171e-08,7.776285578360377e-10,1.3996393586064254e-21,6.1025050691984775e-05,1.9875834288846287e-19,5.556690503209978e-05,2.3650521918504947e-14,2.362655779806309e-12,4.0221013593138313e-16,3.2049603061799085e-18,6.147959771800856e-08,1.16032698256938e-13,0.002722089122169922,9.78668826340474e-05,7.257531104034338e-06,1.6780305697050308e-09,3.4543410757463243e-10,2.1646449321182702e-10,9.925737372875648e-14,1.54647905548065e-10,1.2677818324830014e-06,6.638654894132822e-10,6.890776669359109e-14,2.111756221625406e-08,1.9185310288545193e-10,1.8039404956631304e-13,1.652843302174725e-13,5.8850766513462995e-08,5.065690583581047e-16,8.04351981732677e-18,7.110545236908634e-16,2.7050947293926896e-14,3.3232515246572344e-20,1.4954697805825724e-12,2.6515285405910612e-17,6.599875835085618e-21,3.6892848268211433e-22,3.913924090110951e-36
