Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),CH3OO(77)
6.184333374004383e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319738601,0.11866996602747132,0.02282156769299433,0.0,4.4101034437775039e-54,3.9573849154921016e-30,0.0,1.4217115145044679e-39,0.0,6.2885853657037324e-19,7.4586095134274546e-84,6.2885797778428376e-19,2.110493620284823e-56,2.1268612498707011e-54,0.0,0.0,6.8296475777793084e-45,6.0357411251517485e-66,2.493961005502566e-12,1.1991186145464457e-13,4.6220509783440699e-17,1.399044054155316e-27,4.6220510340821767e-17,1.3406718809593193e-40,1.9380697723113242e-30
1.2368671990537567e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319477205,0.11866996602497731,0.022821567692934374,0.0,3.5932773789269801e-53,1.5829549740939243e-29,0.0,1.1373703121904228e-38,0.0,1.2577187237174135e-18,4.7735200986594839e-82,1.257716488571656e-18,3.3767932999729782e-55,1.7327085922141046e-53,0.0,0.0,2.7942461674707224e-44,1.9314392351208765e-64,4.9879241237279602e-12,2.3982382455702355e-13,9.2441057691890451e-17,2.8420736815838903e-27,9.2441059924170226e-17,1.0725382990794983e-39,7.7522898062233464e-30
2.4737349223603934e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318954412,0.11866996601998929,0.022821567692814463,0.0,2.9008146505663632e-52,6.3318219210584466e-29,0.0,9.0989666086634388e-38,0.0,2.5154424504714603e-18,3.055058768163217e-80,2.515433509885771e-18,5.402871916384252e-54,1.3987004361654864e-52,0.0,0.0,1.130483788559245e-43,6.1806086815840034e-63,9.9758503558710367e-12,4.7964775075309321e-13,1.8488215033888137e-16,5.7281398233987128e-27,1.8488215927364332e-16,8.5803095550100639e-39,3.1009215388120291e-29
4.947470368973667e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756317908826,0.11866996601001326,0.022821567692574637,0.0,2.3311431583398482e-51,2.5327291804704039e-28,0.0,7.2791744654519348e-37,0.0,5.0309033138185255e-18,1.9552429595323304e-78,5.030867551471485e-18,8.6445966326760085e-53,1.12397834043881e-51,0.0,0.0,4.5478772919953118e-43,1.9777951565894362e-61,1.9951702802926336e-11,9.5929560311047844e-13,3.697643229532299e-16,1.1500272418816249e-26,3.6976435870369428e-16,6.8642488851572698e-38,1.2403725171303695e-28
9.894941262200214e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315817654,0.11866996599006117,0.02282156769209499,0.0,1.8691138925916131e-50,1.0130917602859069e-27,0.0,5.8233392982743178e-36,0.0,1.0061878679861227e-17,1.2513670188328105e-76,1.0061735630472843e-17,1.3831354128871711e-51,9.0119028602358895e-51,0.0,0.0,1.824427324909594e-42,6.3289443246484334e-60,3.9903407628113538e-11,1.9185913076862339e-12,7.3952861746340135e-16,2.3044538029653729e-26,7.395287604882152e-16,5.4913995665044792e-37,4.9615200984533675e-28
1.978988304865331e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756311635305,0.11866996595015701,0.022821567691135695,0.0,1.4969726813598422e-49,4.0523672628458019e-27,0.0,4.6586701361914568e-35,0.0,2.0124043969281804e-17,8.008860236736995e-75,2.0123471771795289e-17,2.21301606624145e-50,7.2175525215167068e-50,0.0,0.0,7.3087567437210772e-42,2.025261655171156e-58,7.9806817002794343e-11,3.8371827162816839e-12,1.4790570036096993e-15,4.6133070918754369e-26,1.4790575757549328e-15,4.3931197756253319e-36,1.9846318267327234e-27
3.95797666215595e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756303270607,0.1186699658703487,0.022821567689217104,0.0,1.1982532952800614e-48,1.6209469858841033e-26,0.0,3.7269336795147047e-34,0.0,4.0249232776992061e-17,5.1258119723361847e-73,4.0246943987719095e-17,3.5408234522287158e-49,5.7772530662420973e-49,0.0,0.0,2.926086966945228e-41,6.4808332474919804e-57,1.5961363464938155e-10,7.6743655312483382e-12,2.9581129644065886e-15,9.2310143366562857e-26,2.9581152530790709e-15,3.5144957719814245e-35,7.9387171323681911e-27
5.936965019446569e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675629490591,0.11866996579054039,0.022821567687298514,0.0,3.5556890830079987e-48,3.444512448277097e-26,0.0,1.1064330164195417e-33,0.0,6.0375279813101614e-17,2.9102806603638184e-72,6.0370416136921813e-17,1.3395650143905348e-48,1.7153928266897318e-48,0.0,0.0,6.2199690392166551e-41,3.0232936762622585e-56,2.3942045119319436e-10,1.1511548343990747e-11,4.4371681137082385e-15,1.3848722471397885e-25,4.4371729771939118e-15,1.0049261216596362e-34,1.6870052578937766e-26
9.894941734027808e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675627817652,0.11866996563092376,0.02282156768346133,0.0,1.665332300434324e-47,9.5230644390744799e-26,0.0,5.1827583622471516e-33,0.0,1.0063080679513425e-16,7.8242090441778925e-71,1.0061736016844291e-16,1.0571969304189165e-47,8.0365677188790805e-48,0.0,0.0,1.720501884603746e-40,4.0514047252882193e-55,3.9903407986972246e-10,1.9185913960578586e-11,7.3952751663343722e-15,2.3084141409148984e-25,7.3952886125864049e-15,4.6182667981949741e-34,4.6642719786581306e-26
1.3457120777150921e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756263120069,0.1186699654872688,0.022821567680007867,0.0,3.8416455571399066e-47,1.69577570209185e-25,0.0,1.1959731194785478e-32,0.0,1.3686355403055643e-16,3.3975051104390918e-70,1.3683960958123441e-16,2.9668377197331954e-47,1.8546184849030554e-47,0.0,0.0,3.0645367601933249e-40,1.3446322551521647e-54,5.426863421155064e-10,2.6092843008321053e-11,1.0057568891742306e-14,3.1396021489115034e-25,1.0057592835621574e-14,1.0395671854326386e-33,8.3059208979701014e-26
1.7019299820274035e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756248063619,0.11866996534361383,0.022821567676554404,0.0,7.3950275489884483e-47,2.647129921314763e-25,0.0,2.3027721782100271e-32,0.0,1.7309923637519406e-16,1.028774247241387e-69,1.7306185876584157e-16,6.7927485411245237e-47,3.5710772409318485e-47,0.0,0.0,4.7849608679383127e-40,3.6130411428029883e-54,6.8633860058983127e-10,3.299977204845666e-11,1.2719859841867207e-14,3.9707904316722387e-25,1.2719897218679719e-14,1.9648495610275102e-33,1.2966028963437592e-25
2.058147886339715e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756233007168,0.11866996519995887,0.022821567673100941,0.0,1.2570451746381236e-46,3.7948535470622124e-25,0.0,3.915275949045343e-32,0.0,2.0933769123889704e-16,2.6708890339749995e-69,2.0928410773490441e-16,1.3246266616373469e-46,6.0718477086901988e-47,0.0,0.0,6.8611100188484407e-40,7.9929057028436128e-54,8.2999085550161321e-10,3.9906701081406783e-11,1.538214817044581e-14,4.8019790158255035e-25,1.538220175289652e-14,3.2841713460479491e-33,1.8588250604250434e-25
2.770583694964338e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756202894267,0.11866996491264899,0.022821567666194011,0.0,2.7779967255725104e-46,6.5381177255323661e-25,0.0,8.6567036979502623e-32,0.0,2.8182092363738522e-16,1.1814872165680042e-68,2.8172860518148529e-16,3.5168275437232349e-46,1.3425279674302271e-46,0.0,0.0,1.1825168720233527e-39,2.5148175727413214e-53,1.1172953572008639e-09,5.372055913092067e-11,2.0706718849222555e-14,6.4643570698327973e-25,2.0706811166044673e-14,7.0113306084122657e-33,3.2026981217530842e-25
3.4830195035889606e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756172781366,0.1186699646253391,0.022821567659287081,0.0,5.2024400467272518e-46,1.0007243424970149e-24,0.0,1.6218197794604099e-31,0.0,3.5431440437227106e-16,3.5553648849515189e-68,3.5417310183132672e-16,7.6284692326853459e-46,2.515251700517851e-46,0.0,0.0,1.8105696212944991e-39,6.2204360594142438e-53,1.4045998457315068e-09,6.7534417153874085e-11,2.6031279837719697e-14,8.1267362568283156e-25,2.6031421137936757e-14,1.274934240337566e-32,4.9022673545905127e-25
4.195455312213584e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756142668465,0.11866996433802923,0.022821567652380151,0.0,8.8019905669367051e-46,1.4251464356977402e-24,0.0,2.7447728286047413e-31,0.0,4.2681882854627471e-16,9.2039986203535895e-68,4.2661759763038772e-16,1.4742917429909082e-45,4.2568769697267846e-46,0.0,0.0,2.5793270219027825e-39,1.3529700986299746e-52,1.6919043202003456e-09,8.1348275148465493e-11,3.1355830478686235e-14,9.7891166082104178e-25,3.1356031706471098e-14,2.1089899081794489e-32,6.9817079624914533e-25
5.620326929462829e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756082442679,0.11866996376340953,0.022821567638566295,0.0,2.0924139211669654e-45,2.5108868996226139e-24,0.0,6.5273897522630341e-31,0.0,5.7186112374569122e-16,5.6963039548512399e-67,5.7150658662822776e-16,4.6391397782860382e-45,1.0123546145014837e-45,0.0,0.0,4.5477089197637198e-39,5.6684949954864575e-52,2.2665132261602449e-09,1.0897599105096411e-10,4.200490013507231e-14,1.3113880756171699e-24,4.2005254667086825e-14,4.8647700901266506e-32,1.2301924154150538e-24
7.045198546712075e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756022216894,0.11866996318878989,0.022821567624752438,0.0,4.0855870500171945e-45,3.9115045014535166e-24,0.0,1.2747705606418093e-30,0.0,7.1694787560933049e-16,2.0615375748087997e-66,7.1639557216983358e-16,1.1144096197070603e-44,1.9771078051904544e-45,0.0,0.0,7.0895766955010691e-39,1.6591720149065895e-51,2.8411220749950833e-09,1.3660370683824413e-10,5.2653927755629655e-14,1.643864952143566e-24,5.2654480051518918e-14,9.3453045615994521e-32,1.9166061012479379e-24
9.894941781210567e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675590176534,0.11866996203955077,0.022821567597124722,0.0,1.142296210154451e-44,7.6580002208673503e-24,0.0,3.5647904679738497e-30,0.0,1.0072548371235063e-15,1.8071933881340843e-65,1.0061735328774476e-15,4.4848350436176479e-44,5.5289086446377732e-45,0.0,0.0,1.3901179425854141e-38,9.8011977119033317e-51,3.9903396011756234e-09,1.9185913806691853e-10,7.3951856806293681e-14,2.3088200895966242e-24,7.3952938096668105e-14,2.5704640531355116e-31,3.7531573876424903e-24
1.559442825020755e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755660862298,0.11866995974107322,0.02282156754186929,0.0,4.5966072378053735e-44,1.8932178743412673e-23,0.0,1.4345904617022346e-29,0.0,1.5884026051768727e-15,3.5060794523601892e-64,1.5857294127887611e-15,3.0345161664255759e-43,2.2250619777849395e-44,0.0,0.0,3.4476360632467923e-38,1.1588830339776695e-49,6.2887739675550242e-09,3.0236999914067382e-10,1.1654721013301228e-13,3.6387359021069274e-24,1.1654988329318011e-13,1.0228360164239544e-30,9.2827637950207131e-24
2.6993401188201512e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755179056491,0.11866995514412089,0.022821567431358433,0.0,2.4678814079706552e-43,5.6605917314078043e-23,0.0,7.7018138765938287e-29,0.0,2.7528335574469396e-15,1.1760355276930579e-62,2.7448410065893225e-15,3.0250725821558574e-42,1.1945900815108209e-43,0.0,0.0,1.0376111056089554e-37,2.2064069060681175e-48,1.0885639956281688e-08,5.233917157535977e-10,2.0173589765645878e-13,6.298589677577424e-24,2.0174389011558688e-13,5.4621812283041514e-30,2.7780727664325689e-23
4.9791347064189447e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754215445972,0.11866994595022717,0.022821567210336725,0.0,1.5923023233251002e-42,1.9245552427289153e-22,0.0,4.9682740679094951e-28,0.0,5.0902367865259018e-15,5.3839547865967459e-61,5.0630635300998927e-15,3.7844961032272656e-41,7.706377551690126e-43,0.0,0.0,3.5746391701586464e-37,5.4300893133821369e-47,2.0079360957572348e-08,9.6543512684102614e-10,3.7210519652529119e-13,1.1618385830602693e-23,3.7213236947981968e-13,3.5170102646586201e-29,9.4631040914442762e-23
9.53872388161653e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752288229341,0.11866992756248367,0.022821566768293361,0.0,1.1396508838176869e-41,7.061666272839225e-22,0.0,3.5543384109097825e-27,0.0,9.7992056158635693e-15,2.9136498040993702e-59,9.6995059207565315e-15,5.3426649944672667e-40,5.513639303737862e-42,0.0,0.0,1.346167657230413e-36,1.5228175882195282e-45,3.8466759055495013e-08,1.8495218604621585e-09,7.1281149248076559e-13,2.225833254727387e-23,7.1291119108983079e-13,2.5149208462720796e-28,3.4854341948268094e-22
1.8657902232011701e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748433813688,0.11866989078717224,0.022821565884206804,0.0,8.619160647665094e-41,2.7016590584020166e-21,0.0,2.6857258743617699e-26,0.0,1.9353768743175844e-14,1.7250240234712461e-57,1.8972380076640488e-14,8.0241282122961851e-39,4.1668641554477762e-41,0.0,0.0,5.4148759214278166e-36,4.5603100260595162e-44,7.5241379633419752e-08,3.6176949734907296e-09,1.3940949012706698e-12,4.3539643641386152e-23,1.3944762858339605e-12,1.9004408647159045e-27,1.3435637301404408e-21
2.7777080582406873e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756744579421516,0.11866985401209497,0.022821565000120482,0.0,2.6951722551598203e-40,5.9879410506401605e-21,0.0,8.3927955852389627e-26,0.0,2.9090467766077665e-14,1.1899119801711159e-56,2.8245240065326516e-14,3.3484796813854296e-38,1.3022891300436345e-40,0.0,0.0,1.2488853044016259e-35,2.4268910510977074e-43,1.1201576605511023e-07,5.3858676142360672e-09,2.0752060972816197e-12,6.4822844984684128e-23,2.0760513159382774e-12,5.9396720240524827e-27,2.9964626686381909e-21
3.6896258932802044e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756740725052825,0.11866981723725184,0.022821564116034396,0.0,6.1026090710307802e-40,1.0565053389944887e-20,0.0,1.8991873214302108e-25,0.0,3.9009258813150296e-14,5.1507116451307256e-56,3.7518085886873198e-14,9.3936435022070075e-38,2.9472800715825973e-40,0.0,0.0,2.2871104726109941e-35,8.2005869570803556e-43,1.4878991832197172e-07,7.1540397827005781e-09,2.7561451243654314e-12,8.6107936618963244e-23,2.7576362813946379e-12,1.3442948315223888e-26,5.3188102474147901e-21
4.601543728319721e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756736870707604,0.11866978046264286,0.022821563231948547,0.0,1.1590491764042173e-39,1.6433038186561031e-20,0.0,3.6048371236362765e-25,0.0,4.9110096531026988e-14,1.7077784178218946e-55,4.6790917541341724e-14,2.1272081358373387e-37,5.5949036052301996e-40,0.0,0.0,3.687489960089227e-35,2.171211145396395e-42,1.8556383643546765e-07,8.9222114788867608e-09,3.4369120278547668e-12,1.0739491858602011e-22,3.4392311821941788e-12,2.5520346528796695e-26,8.3225611052015991e-21
6.425379398398756e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756729162087606,0.11866970691412732,0.022821561463777559,0.0,3.0689733041152943e-39,3.2041781221436608e-20,0.0,9.5331577967171907e-25,0.0,6.9857743859853099e-14,1.1624435247103133e-54,6.5336538349272161e-14,7.4504251217349126e-37,1.4799664934903439e-39,0.0,0.0,7.6908769199719455e-35,9.874657581783911e-42,2.5911097020780436e-07,1.2458553454433465e-08,4.7979296320919422e-12,1.4997455368564447e-22,4.8024507897892688e-12,6.7513532881167759e-26,1.6418560536520547e-20
8.24921506847779e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756721453561522,0.11866963336654833,0.022821559695607514,0.0,6.4069115732055172e-39,5.2814507760581024e-20,0.0,1.9877739860365585e-24,0.0,9.1333046161157689e-14,4.6250349774254249e-54,8.388210248961064e-14,1.9233778391934493e-36,3.0866517931370832e-39,0.0,0.0,1.3510326023718429e-34,3.0809964503728024e-41,3.3265716738389085e-07,1.5994893540896335e-08,6.1582592734172113e-12,1.9256175061793035e-22,6.1657101386510457e-12,1.40822392934142e-25,2.7380218637720967e-20
