Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CO2X(24),CHOX(53)
3.712355163652509e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33617696962022547,0.11735113221765123,0.02278575936424904,2.6239547343390849e-25,1.2218250572213832e-19,1.7503689387831393e-11,5.5223710955732669e-17,2.7280232713483583e-20,2.8069344966268351e-35,3.7391635402495334e-10,4.5015053774979787e-39,3.7069510940750434e-10,1.0750987805891186e-28,2.5435996587523645e-29,7.2429948572508732e-30,8.8975049594586054e-32,7.4782016042983742e-20,7.2379312332499277e-30,0.0013187975589882231,7.1616657552629805e-05,5.8727960273102148e-13,1.4348368890787206e-07,4.0658954792772004e-17,1.5222208471377211e-13,3.5878633608201769e-08,2.1394399291511842e-14,3.637579192015897e-14,1.13873679336213e-13,2.4008032999530716e-27,4.0130825326031718e-24
3.732772472796115e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33617022715344858,0.11734478271897698,0.022785563362606082,2.6849139412377697e-25,1.250477722299408e-19,1.7774184235837512e-11,5.6189248760156209e-17,2.7730707623395163e-20,2.8943651648174838e-35,3.759540677900634e-10,4.6503445739772812e-39,3.7270331983549541e-10,1.0985173819104902e-28,2.6002276601337812e-29,7.4307081702355194e-30,9.101119044480372e-32,7.6024352173915867e-20,7.4367392768779944e-30,0.0013251468137815614,7.2008660837836973e-05,5.8846344757993607e-13,1.4445054180280963e-07,4.0740915687838193e-17,1.5275531564751661e-13,3.612047462259748e-08,2.1643056216651647e-14,3.6822183784171846e-14,1.1587405660116872e-13,2.4435405641033722e-27,4.0897546627062674e-24
3.75318978193972e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33616349374698629,0.11733844226345455,0.02278536737050588,2.7469573346187215e-25,1.2796573654161773e-19,1.8047922015511909e-11,5.7166478316477711e-17,2.8186092088302544e-20,2.9840613076969958e-35,3.7799158691583765e-10,4.8032431866767235e-39,3.7471127109816934e-10,1.1223118958280457e-28,2.6578806952778411e-29,7.6222645177956589e-30,9.3082724862960119e-32,7.7281048650471264e-20,7.6398656947183764e-30,0.0013314870249410201,7.2400645037549563e-05,5.8964755735870467e-13,1.4541931731658608e-07,4.0822894843784186e-17,1.5329098856766276e-13,3.6362797906251632e-08,2.1893400938191633e-14,3.7271753754868884e-14,1.1790219380973589e-13,2.4872023514304183e-27,4.1679134381535317e-24
3.773607091083325e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33615676938793104,0.11733211083819822,0.022785171387937491,2.8100984577381127e-25,1.3093711275479556e-19,1.8324929815569297e-11,5.81554807703973e-17,2.8646412244312264e-20,3.0760709275596983e-35,3.800289115655932e-10,4.9602885850797389e-39,3.7671896438091545e-10,1.1464862017845334e-28,2.7165732821672696e-29,7.8177220066901351e-30,9.5190077961035456e-32,7.8552202413472673e-20,7.847379608400145e-30,0.0013378182053523746,7.2792610173630715e-05,5.9083185002475865e-13,1.4639001511840354e-07,4.0904886694684976e-17,1.5382905831332277e-13,3.6605603390453449e-08,2.2145445519516484e-14,3.7724512092670006e-14,1.1995837443385121e-13,2.5308696976049336e-27,4.246453457442436e-24
3.79402440022693e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33615005406339427,0.11732578843034067,0.022784975414889993,2.8743509550949445e-25,1.3396262181571555e-19,1.8605234846860783e-11,5.9156337446328483e-17,2.9111694220304845e-20,3.1704422071601468e-35,3.820660419024499e-10,5.1215695197225253e-39,3.7872640086831681e-10,1.1710441966251144e-28,2.776320065937093e-29,8.0171392238272622e-30,9.7333677758977789e-32,7.9837910637982809e-20,8.0593508511317807e-30,0.0013441403678829946,7.3184556267911355e-05,5.9201536404552627e-13,1.4736263488068961e-07,4.098682467024927e-17,1.54369243411129e-13,3.6848891007741262e-08,2.2399195289428488e-14,3.8180483554249642e-14,1.2204288364480697e-13,2.5753371447268392e-27,4.3265020327831589e-24
3.814441709370535e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33614334776050553,0.11731947502703299,0.022784779451352499,2.9397285781451493e-25,1.3704299117014339e-19,1.8888864442270092e-11,6.016912984972208e-17,2.9581964137941821e-20,3.2672264906822977e-35,3.8410297808933007e-10,5.28717613338203e-39,3.8073358174415066e-10,1.1959897945684976e-28,2.8371358359396549e-29,8.2205753985865332e-30,9.9513955189614052e-32,8.1138270732709522e-20,8.2758499702618892e-30,0.0013504535253818656,7.3576483342190411e-05,5.9319899117167446e-13,1.4833717627008304e-07,4.1068770455241528e-17,1.5491184034992054e-13,3.7092660688402414e-08,2.2654649708715625e-14,3.8639660029622861e-14,1.2415600831502645e-13,2.6203392478641925e-27,4.4076158235826664e-24
3.83485901851414e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33613665046641272,0.11731317061544465,0.022784583497314111,3.0062451535108863e-25,1.4017895465230383e-19,1.9175846057317763e-11,6.1193939663182778e-17,3.0057248111674931e-20,3.3664686615360911e-35,3.8613972028895912e-10,5.457199975589723e-39,3.827405081913894e-10,1.2213269271695569e-28,2.8990355611764624e-29,8.4280903018841668e-30,1.0173134410500903e-31,8.245338033966136e-20,8.4969482305963746e-30,0.0013567576906796162,7.3968391418234719e-05,5.9438255038742718e-13,1.493136389571225e-07,4.1150711539971213e-17,1.5545679864572537e-13,3.7336912364271909e-08,2.2911814743487038e-14,3.9102052813560218e-14,1.2629803702037018e-13,2.6658442189672565e-27,4.4897689558879238e-24
3.855276327657745e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33612996216828239,0.11730687518276338,0.02278438755276398,3.0739146294646284e-25,1.4337125277738429e-19,1.9466207270180026e-11,6.2230848748494925e-17,3.0537572248755443e-20,3.468219661342929e-35,3.8817626866386542e-10,5.6317340175467025e-39,3.8474718139220152e-10,1.2470595432811319e-28,2.9620343403256658e-29,8.6397442872952799e-30,1.0398628128296842e-31,8.3783337334403674e-20,8.722717617787696e-30,0.0013630528765885468,7.4360280517779239e-05,5.9556590337258632e-13,1.5029202261254059e-07,4.1232638350192844e-17,1.5600408649574253e-13,3.7581645967271108e-08,2.3170694896932018e-14,3.9567672260701848e-14,1.284692600425099e-13,2.7119449212288492e-27,4.5731107308082765e-24
3.87569363680135e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33612328285329907,0.11730058871619523,0.022784191617691244,3.1427510569751798e-25,1.4662063252937107e-19,1.975997578192645e-11,6.3279939146155569e-17,3.1022962649243053e-20,3.5725321099380803e-35,3.902126233763812e-10,5.8108726663627681e-39,3.8675360252795245e-10,1.2731916090178293e-28,3.0261474310710349e-29,8.8555982975141549e-30,1.0627920643320487e-31,8.5128239825649779e-20,8.9532308415462943e-30,0.0013693390959026565,7.4752150662526975e-05,5.9674915709235065e-13,1.5127232690659606e-07,4.1314558286965752e-17,1.5655374843635452e-13,3.7826861429150749e-08,2.3431293934503332e-14,4.0036524388196281e-14,1.3066996937120198e-13,2.7585965912000653e-27,4.6575778082038101e-24
3.896110945944955e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33611661250866587,0.1172943112029646,0.022783995692085061,3.21276858380346e-25,1.4992784752397716e-19,2.0057179416766505e-11,6.4341293074900617e-17,3.151344540601436e-20,3.6794577951870209e-35,3.9224878458864229e-10,5.9947117789095986e-39,3.8875977277920549e-10,1.2997271077210608e-28,3.0913902493653505e-29,9.0757138518371639e-30,1.0861056220330228e-31,8.6488186155352277e-20,9.188561338742561e-30,0.001375616361397669,7.5144001874149095e-05,5.9793227554031813e-13,1.5225455151035762e-07,4.1396468860661518e-17,1.5710578344203782e-13,3.8072558681993737e-08,2.3693616318963307e-14,4.0508617781270573e-14,1.329004587065034e-13,2.8058082147079945e-27,4.7431871708808862e-24
3.91652825508856e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33610995112160408,0.11728804263031405,0.022783799775934623,3.2839814618963682e-25,1.5329365809081665e-19,2.0357846122223327e-11,6.5414992931934071e-17,3.200904660477157e-20,3.7890496926786939e-35,3.9428475246258888e-10,6.1833486757407733e-39,3.9076569332572263e-10,1.3266700399241162e-28,3.1577783616360392e-29,9.3001530563177096e-30,1.1098079418468236e-31,8.78632748986887e-20,9.4287832765051431e-30,0.0013818846858310561,7.553583417428496e-05,5.9911525160265472e-13,1.5323869609513204e-07,4.1478369578168879e-17,1.5766020035739412e-13,3.8318737657990797e-08,2.3957666213658098e-14,4.0983960479477691e-14,1.3516102346099986e-13,2.8535932721113156e-27,4.8299645829897165e-24
3.936945564232165e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33610329867935307,0.11728178298550443,0.022783603869229122,3.3564040448120848e-25,1.567188312441756e-19,2.0662003969353191e-11,6.6501121292686697e-17,3.2509792324050999e-20,3.9013614281580535e-35,3.9632052715996544e-10,6.3768821552247877e-39,3.9277136534646533e-10,1.3540244233168987e-28,3.2253274914059956e-29,9.5289786057833845e-30,1.1339035091863832e-31,8.9253604863892615e-20,9.6739715553494482e-30,0.0013881440819420682,7.5927647584542068e-05,6.0029809961193122e-13,1.5422476033248809e-07,4.1560261431310206e-17,1.5821701451875688e-13,3.8565398289450702e-08,2.4223447765751822e-14,4.1462560149634715e-14,1.3745196076206963e-13,2.9019487606987533e-27,4.9179095659595483e-24
3.977780182519375e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3360900205783332,0.11726929042854206,0.022783212084109793,3.504936255049156e-25,1.6375036711007533e-19,2.1280905992249669e-11,6.8710994717138754e-17,3.3526821602563531e-20,4.1343631082136447e-35,4.0039149767101132e-10,6.7790415611254291e-39,3.9678196852247907e-10,1.4099836999259885e-28,3.3639724849625594e-29,1.0000042478895281e-29,1.1832924760823283e-31,9.2080384857473259e-20,1.0179550430856952e-29,0.0014006361400630567,7.6711217821692003e-05,6.026633939776836e-13,1.5620264645311861e-07,4.1724017334535902e-17,1.5933787244129875e-13,3.9060164248817099e-08,2.4760222723413904e-14,4.2429562399448976e-14,1.4212615010609815e-13,3.0003937064967639e-27,5.0973532373294855e-24
4.018614800806585e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33607677810388664,0.11725683343052752,0.02278282033664096,3.6584821040493048e-25,1.7102872634948379e-19,2.1914112532670236e-11,7.0971577511391679e-17,3.4564741726858885e-20,4.3789085155517886e-35,4.0446169741183597e-10,7.2020104889398304e-39,4.007915917229644e-10,1.4676374208439657e-28,3.5074541776132271e-29,1.0489418888186859e-29,1.2343089983237946e-31,9.4969321259959302e-20,1.0705911957397351e-29,0.0014130926373111538,7.7494712757825905e-05,6.0502815818006323e-13,1.5818820725177271e-07,4.1887736538773026e-17,1.6046844425466316e-13,3.9556856021613821e-08,2.5303974746498145e-14,4.3409687875402134e-14,1.4692543814160504e-13,3.1011777887144488e-27,5.28160571018412e-24
4.0594494190937955e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33606357115458407,0.11724441189020075,0.022782428626736774,3.8171601406221298e-25,1.7856028936072763e-19,2.2561852627510202e-11,7.3283536682626798e-17,3.5623761068132111e-20,4.6354573546815909e-35,4.0853112766938492e-10,7.6466339737172148e-39,4.0480024435088676e-10,1.5270183416669224e-28,3.6559040733458041e-29,1.0997630824135336e-29,1.2869900272789507e-31,9.7921212918915574e-20,1.1253682056915077e-29,0.0014255136749469332,7.8278132564665542e-05,6.0739239417324452e-13,1.6018144011318825e-07,4.205141917943492e-17,1.6160881804925193e-13,4.005547307167007e-08,2.5854737369785195e-14,4.4402999853352823e-14,1.518522638524117e-13,3.2043338892992228e-27,5.4707528796170729e-24
4.100284037381006e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33605039962928612,0.11723202570659082,0.022782036954311604,3.9810905824346292e-25,1.8635154684812008e-19,2.3224357310351474e-11,7.5647542078064882e-17,3.6704087883754235e-20,4.9044836847411521e-35,4.1259978972750292e-10,8.1137820775251395e-39,4.0880793579648855e-10,1.5881594891193515e-28,3.8094562641562647e-29,1.1525210937393947e-29,1.3413729920998001e-31,1.0093686240277923e-19,1.182349868512314e-29,0.001437899353941888,7.9061477413428988e-05,6.0975610419834368e-13,1.6218234242726927e-07,4.2215065411778453e-17,1.6275908231998148e-13,4.0556014865116161e-08,2.6412544108868321e-14,4.5409561578119462e-14,1.5690909388103173e-13,3.3098952638432504e-27,5.6648811142921798e-24
4.141118655668216e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33603726342714196,0.11721967477901497,0.022781645319280109,4.1503953242049475e-25,1.944091009154517e-19,2.3901859618315262e-11,7.8064266381014131e-17,3.7805930317553299e-20,5.1864760069219447e-35,4.1666768486694324e-10,8.6043503675245938e-39,4.1281467543731688e-10,1.65109415991173e-28,3.9682474634058984e-29,1.2072701622769355e-29,1.3974958016955336e-31,1.0401707599806749e-19,1.2416011932823768e-29,0.001450249774979283,7.9844747474832047e-05,6.1211929041346422e-13,1.6419091158903451e-07,4.2378675385310231e-17,1.6391932585160055e-13,4.1058480870374082e-08,2.6977428461631451e-14,4.6429436269436633e-14,1.6209842260569089e-13,3.4178953093494149e-27,5.8640778376459674e-24
4.181953273955426e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33602416244758837,0.11720735900707789,0.022781253721557176,4.3251979462979975e-25,2.0273966613423598e-19,2.4594594598702039e-11,8.053438510705572e-17,3.8929496400086034e-20,5.4819375032067339e-35,4.2073481436537767e-10,9.1192603838584431e-39,4.168204726382513e-10,1.7158559196368659e-28,4.1324170377525474e-29,1.2640655100953987e-29,1.4553968466446718e-31,1.0716266370667478e-19,1.3031884123783681e-29,0.0014625650384549748,8.0627942919090043e-05,6.144819549594233e-13,1.6620714499856581e-07,4.254224924834313e-17,1.6508963773566938e-13,4.1562870558147965e-08,2.754942390874321e-14,4.7462687121267241e-14,1.6742277221580838e-13,3.5283676194597482e-27,6.0684313352936071e-24
4.263622510529846e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33599806575543656,0.11718283252997101,0.022780470637697819,4.6917996348408486e-25,2.2024725690803669e-19,2.6026712855215552e-11,8.5637522030182523e-17,4.1242631068788542e-20,6.1153564080792639e-35,4.2886678153455824e-10,1.0225924363650908e-38,4.248292771167754e-10,1.8509963063162036e-28,4.4774622265135165e-29,1.3840208922729872e-29,1.5766896243152758e-31,1.1365322003273953e-19,1.4336416358634185e-29,0.0014870904928723676,8.2194110634537223e-05,6.1920572759131735e-13,1.7026259418627192e-07,4.2869289235072986e-17,1.6746082448542045e-13,4.2577418875416167e-08,2.8714881921780714e-14,4.9569569952617826e-14,1.7848676234881041e-13,3.7568642926083554e-27,6.4929660865523988e-24
4.345291747104266e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33597210875405431,0.11715844547782465,0.022779687702057638,5.0819183485942377e-25,2.3893032605576732e-19,2.7522632913226773e-11,9.0962413473848109e-17,4.3645153879142867e-20,6.8090728028904507e-35,4.369957013951277e-10,1.1441683771950318e-38,4.3283442389876981e-10,1.9938545099518429e-28,4.8457610271519912e-29,1.5128489791429002e-29,1.7055681555092943e-31,1.2041508560164246e-19,1.5742642327431868e-29,0.0015114765146437591,8.3759981911536423e-05,6.2392743909930442e-13,1.7434866929036203e-07,4.3196186550094559e-17,1.6987336151171232e-13,4.3599655627838978e-08,2.9909185646504237e-14,5.173071510772927e-14,1.9012180092118903e-13,3.9956575957197344e-27,6.9392089329912179e-24
4.4269609836786864e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33594629064921866,0.11713419705773938,0.022778904913964709,5.4966043407651486e-25,2.5884674958559825e-19,2.9084308194253761e-11,9.6514565137907893e-17,4.6138725025411062e-20,7.5676765474807992e-35,4.4512158405844945e-10,1.2774894575156097e-38,4.4083598744999436e-10,2.14470862324052e-28,5.2385271257473784e-29,1.6510277564209889e-29,1.8423570998080911e-31,1.2745487390752493e-19,1.7256310921226445e-29,0.0015357238966727039,8.5325558093939186e-05,6.2864710635139455e-13,1.7846534968854337e-07,4.3522942362049074e-17,1.7232797270420224e-13,4.4629576662245391e-08,3.1132602305212292e-14,5.3946627213810558e-14,2.0234907450209509e-13,4.2450227090897939e-27,7.4078974311913266e-24
4.508630220253107e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33592061065123513,0.11711008648133596,0.022778122272751045,5.9369357050944101e-25,2.8005630780698472e-19,3.0713724919700235e-11,1.0229952767514377e-16,4.87250029154103e-20,8.3960260986729168e-35,4.532444395874611e-10,1.423437458266394e-38,4.4883404203611407e-10,2.3038409361113319e-28,5.6570197306763573e-29,1.7990517180798415e-29,1.9873890069249556e-31,1.3477925763221854e-19,1.8883376057926855e-29,0.0015598334273425767,8.6890840517730249e-05,6.3336474608153271e-13,1.8261261483463522e-07,4.3849557830314494e-17,1.7482538689340043e-13,4.5667177861077304e-08,3.2385398844868209e-14,5.62178104933083e-14,2.151902221139289e-13,4.5052376770656129e-27,7.8997832279337398e-24
4.590299456827527e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33589506797491087,0.11708611296472943,0.022777339777752568,6.4040186621439085e-25,3.026207208044167e-19,3.2412902322280827e-11,1.0832289657114048e-16,5.140564417904326e-20,9.299259639177679e-35,4.613642779969659e-10,1.5829419318145345e-38,4.5682866172354903e-10,2.4715379012933541e-28,6.1025446184932673e-29,1.9574321273530909e-29,2.1410043775647558e-31,1.4239496855962335e-19,2.0629999734441287e-29,0.0015838058905424173,8.8455830511074645e-05,6.3808037488983953e-13,1.8679044425695718e-07,4.4176034105022379e-17,1.7736633784344637e-13,4.6712455142093732e-08,3.3667841937963998e-14,5.8544768767482543e-14,2.2866733779428581e-13,4.7765834052295161e-27,8.4156321720249152e-24
4.753637929976367e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33584439146882544,0.11703857399768429,0.022775775223764227,7.4230065977735685e-25,3.5207090642664662e-19,3.6028782414464557e-11,1.2110745882787041e-16,5.7056634508117556e-20,1.1352401368733194e-34,4.7759494327774142e-10,1.9465871211384025e-38,4.7280789167686618e-10,2.8337922087154033e-28,7.0801535703571159e-29,2.3073927542814743e-29,2.4753876321838287e-31,1.5852759415548312e-19,2.4507629239410885e-29,0.0016313427277707291,9.158493848026729e-05,6.4750566547955571e-13,1.952377144064619e-07,4.4828573628563015e-17,1.8258180970961049e-13,4.8826021796541902e-08,3.6322733107147724e-14,6.3368023600232356e-14,2.576201402948118e-13,5.3538050503809132e-27,9.5223545465670162e-24
4.916976403125208e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33579425493848508,0.11699157397443506,0.022774211246764323,8.5629913729907198e-25,4.0773123074223881e-19,3.9948770579551348e-11,1.3491390790957487e-16,6.3104913815172868e-20,1.3774254259807987e-34,4.9381365906754633e-10,2.3768786776781202e-38,4.8877426588829875e-10,3.2338451288507246e-28,8.1827719519877793e-29,2.7053450347323476e-29,2.8483921975342924e-31,1.7590778376325212e-19,2.8942771715606283e-29,0.001678340590558497,9.4712892472226232e-05,6.569231082876551e-13,2.0380699779286856e-07,4.548056995175992e-17,1.8798035682683966e-13,5.0970244662880961e-08,3.9099403734791702e-14,6.8420414392386812e-14,2.8939343407451832e-13,5.9789919896347543e-27,1.0734479439806935e-23
5.080314876274048e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33574465226180839,0.11694510678308781,0.022772647841578574,9.833864629829039e-25,4.701689729292698e-19,4.4190230581130603e-11,1.4978860953294587e-16,6.9563671994587217e-20,1.6617229850618084e-34,5.1002050378147914e-10,2.8831398465318291e-38,5.0472836980157152e-10,3.6741346858659951e-28,9.4226313459513887e-29,3.1560093196966986e-29,3.2630345008114058e-31,1.945915106370424e-19,3.3992520471237731e-29,0.001724805590830951,9.7839702835529383e-05,6.6633283140747337e-13,2.1249813316229454e-07,4.6132031950446997e-17,1.9356802621693841e-13,5.314509232488085e-08,4.1999977402927566e-14,7.3705957628938691e-14,3.2418062047836591e-13,6.6544941443487723e-27,1.2058655800569515e-23
5.2436533494228885e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33569557738630612,0.11689916638122125,0.022771085003093012,1.1245995589545562e-24,5.399859499815753e-19,4.8771074518063505e-11,1.657786353824271e-16,7.6446071296616946e-20,1.9939423185334747e-34,5.2621555509204682e-10,3.4756179964167404e-38,5.206707857517342e-10,4.1571622892507071e-28,1.08128120384455e-28,3.6643991733437509e-29,3.7224639845250743e-31,2.1463568552061932e-19,3.9717583349848735e-29,0.0017707437710401629,0.00010096537979808626,6.7573496089002847e-13,2.213109603013266e-07,4.6782968359390747e-17,1.993509431809533e-13,5.5350533903719294e-08,4.5026573377203343e-14,7.9228663708585386e-14,3.6218263697711975e-13,7.3827069143928831e-27,1.3501770045343124e-23
5.406991822571729e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3356470243282873,0.11685374679509387,0.022769522726253294,1.2810240188129225e-24,6.1781971606512794e-19,5.370976946758044e-11,1.8293175940062193e-16,8.3765246587969999e-20,2.3805059340437801e-34,5.423988899381385e-10,4.1655404397905488e-38,5.3660209299064896e-10,4.6854916960315081e-28,1.2367278700501232e-28,4.2358295933638943e-29,4.2299650175561341e-31,2.360981539682394e-19,4.6182374650477877e-29,0.0018161611049578939,0.000104089933468582,6.8512962077499157e-13,2.3024531998786094e-07,4.7433387774444402e-17,2.0533531108211507e-13,5.7586539049061392e-08,4.8181306629000257e-14,8.4992537050815911e-14,4.0360804536215135e-13,8.1660710821625342e-27,1.5070949448609808e-23
5.570330295720569e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33559898717207348,0.11680884211885989,0.022767961006063979,1.4537950193242441e-24,7.0434477782932003e-19,5.9025344095338087e-11,2.0129645411285601e-16,9.1534305609232233e-20,2.8284962662243813e-34,5.5857058453390346e-10,4.9651714655165264e-38,5.5252286771205196e-10,5.2617479891764662e-28,1.410091663590962e-28,4.8759251992085228e-29,4.7889587966585916e-31,2.5903769368004319e-19,5.3455105599756301e-29,0.0018610634984596792,0.000107213373837904,6.9451693312120018e-13,2.3930105394255787e-07,4.8083298654670357e-17,2.1152741113017096e-13,5.9853077930277256e-08,5.1466287856118107e-14,9.1001576201174763e-14,4.4867312103683307e-13,9.0070727183161015e-27,1.6773565519999997e-23
5.73366876886941e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33555146006922165,0.11676444651379383,0.022766399837587801,1.6440982306292837e-24,8.0027382566445972e-19,6.4737395232633926e-11,2.2092188698540676e-16,9.9766329229197398e-20,3.3457050111978481e-34,5.7473071437753617e-10,5.8878705600444442e-38,5.684336830761958e-10,5.8886165719583091e-28,1.6029568590909237e-28,5.5906283902331878e-29,5.403005238580413e-31,2.8351401185131119e-19,6.1607873398371826e-29,0.0019054567903002591,0.00011033571078055145,7.038970180367041e-13,2.4847800478090304e-07,4.8732709324430421e-17,2.179336021668013e-13,6.2150121227794926e-08,5.4883623501995423e-14,9.7259773934622449e-14,4.9760194327190892e-13,9.9082430892177719e-27,1.8617237368219583e-23
5.89700724201825e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33550443723775725,0.11672055420752399,0.022764839215945031,1.8531707247193719e-24,9.063589811119153e-19,7.086609441869245e-11,2.4185791681860841e-16,1.0847437169600431e-19,3.9406849810357642e-34,5.908793542599593e-10,6.9481518208833954e-38,5.8433510923405754e-10,6.5688421787460073e-28,1.8170072134658748e-28,6.3862074727916321e-29,6.075804862308718e-31,3.0958774253587985e-19,7.0716748801657536e-29,0.0019493467528800476,0.00011345695405602704,7.1326999370836525e-13,2.5777601596589419e-07,4.9381627975445165e-17,2.2456032045213561e-13,6.447764012459289e-08,5.8435415773527381e-14,1.0377111735711022e-13,5.5062648633758489e-13,1.0872158566019791e-26,2.0609835051780121e-23
6.060345715167091e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33545791296141453,0.11667715949327506,0.022763279136312698,2.0823018819291314e-24,1.0233930604281761e-18,7.7432194407108452e-11,2.6415509017502376e-16,1.1767146088506749e-19,4.6228045333829366e-34,6.0701657827340947e-10,8.1617445469636117e-38,6.0022771335111457e-10,7.3052279022788159e-28,2.0540297614213826e-28,7.2692647569015043e-29,6.8112006613001362e-31,3.3732044402343732e-19,8.0861862231347522e-29,0.00199273909300255,0.00011657711331021137,7.2263597643100998e-13,2.671949317613563e-07,5.0030062668822585e-17,2.3141407945219423e-13,6.6835606297831651e-08,6.2123762657485622e-14,1.1053958800536755e-13,6.0798671139214792e-13,1.190144053541527e-26,2.2759482916706362e-23
6.223684188315931e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3354118815888873,0.11663425672911963,0.022761719593923996,2.3328342954998476e-24,1.1522108540931293e-18,8.4457035637161793e-11,2.8786463784157348e-16,1.2737059854389896e-19,5.4023046233917324e-34,6.2314245981992545e-10,9.5456549677961439e-38,6.1611205963069811e-10,8.1006342369392124e-28,2.3159186677911462e-28,8.2467446252807306e-29,7.6131799660439268e-31,3.6677459622966882e-19,9.2127488463673683e-29,0.0020356394526229865,0.0001196961980767197,7.3199508063614696e-13,2.7673459718586758e-07,5.0678021337056665e-17,2.3850146962711622e-13,6.9223991910621132e-08,6.5950757935552577e-14,1.1756916194492326e-13,6.6993065898238055e-13,1.2998755311961296e-26,2.5074562921093124e-23
6.3870226614647714e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33536633753308726,0.11659184033723795,0.022760160584067591,2.6061646743993875e-24,1.2936904220652369e-18,9.1962552670780532e-11,3.1303847132448808e-16,1.3758476053392275e-19,6.2903585494990217e-34,6.3925707161974227e-10,1.111822907400176e-37,6.3198870933693765e-10,8.9579781375293381e-28,2.6046791359574152e-28,9.325941577649441e-29,8.4858762973263713e-31,3.980135980982152e-19,1.0460212993997304e-28,0.0020780534095883661,0.0001228142177782419,7.4134741892024753e-13,2.863948579672769e-07,5.1325511785995679e-17,2.4582915822008344e-13,7.1642769603918634e-08,6.9918491197996584e-14,1.2486380986640189e-13,7.3671454203166425e-13,1.4166814052008349e-26,2.7563717946703826e-23
6.550361134613612e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33532127527041095,0.1165499048031864,0.022758602102086928,2.9037447444849145e-24,1.4487544046983011e-18,9.9971280595102109e-11,3.3972917937661095e-16,1.4832689706932764e-19,7.2991344798581511e-34,6.5536048571959015e-10,1.2899216524232046e-37,6.4785822081730294e-10,9.8802320933279173e-28,2.9224313720333132e-28,1.0514508252106011e-28,9.4335712103228766e-31,4.3110176501379327e-19,1.1837859872152321e-28,0.0021199864783691164,0.0001259311817278664,7.5069310207261106e-13,2.9617556049780553e-07,5.1972541696782099e-17,2.534038890468193e-13,7.4091912488555843e-08,7.4029047856005277e-14,1.3242749718012094e-13,8.0860283922553766e-13,1.5408372669170696e-26,3.0235855097547277e-23
6.713699607762452e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33527668934001581,0.11650844467517424,0.022757044143379611,3.2270821479854162e-24,1.618371349276108e-18,1.0850636139017498e-10,3.6799002455687936e-16,1.5960993295297913e-19,8.4418608413334101e-34,6.7145277350090238e-10,1.4909835609132595e-37,6.6372114952474401e-10,1.0870423217330581e-27,3.2714146047538197e-28,1.1820463424867074e-28,1.0460696129527273e-30,4.6610432622600447e-19,1.3355409709903911e-28,0.0021614441107822751,0.00012904709913038681,7.6003223910280251e-13,3.060765517897293e-07,5.2619118627762703e-17,2.612324822855382e-13,7.6571394137393592e-08,7.8284509152691486e-14,1.4026418410901223e-13,8.8586838871878229e-13,1.6726231751316174e-26,3.3100148985464042e-23
