Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50)
2.6445338700486946e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631888222,0.11866996601930049,0.022821567692797903,0.0,5.6666491283443297e-50,7.2381728241158979e-29,1.5143668900389942e-50,1.1116800571755626e-37,2.4683758785178755e-87,2.6891130107704851e-18,4.5603091340190823e-80,2.6891124188165885e-18,7.0568078182078909e-54,1.5825419513054454e-51,6.0230904531514459e-72,3.63942848235014e-73,2.02330121324471e-41,8.6299984789206797e-63,1.0664632620122474e-11,5.1276501418531233e-13,1.9764728459888547e-16,7.4505801555447179e-26,1.9764739898027426e-16,5.6629483161847037e-23,2.013658830221369e-25,2.5455713179920559e-28,5.573172680506666e-46,1.0485568614288285e-38,5.3314806657981107e-62
5.2890683005472925e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756317764441,0.11866996600863566,0.022821567692541522,0.0,4.8042893944161207e-49,2.8959858544460413e-28,1.9298051996179591e-48,8.89343787993582e-37,1.2582275420084437e-84,5.3782277737572822e-18,2.9185978779948507e-78,5.3782254059419105e-18,1.129088961846082e-52,1.3413148544600225e-50,1.5350956681724475e-69,9.2757543197651159e-71,8.6620498762743398e-41,2.761598853456021e-61,2.1329267474119163e-11,1.0255301369867537e-12,3.9529449735297086e-16,1.5673816478728034e-25,3.9529495582410919e-16,2.2571675594080633e-22,1.6035837291388501e-24,4.0548031221057543e-27,3.5509736939816213e-44,8.3903939110092665e-38,1.358820379532071e-59
1.0578137161544488e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631552888,0.11866996598730599,0.022821567692028758,0.0,3.9556105887086814e-48,1.1589618050183962e-27,2.4485337278764451e-46,7.1147435413342351e-36,6.3859127438301767e-82,1.075646084668435e-17,1.8679021246396152e-76,1.0756451375426762e-17,1.8065406960849086e-51,1.1041676228168991e-49,3.8955208369261153e-67,2.3538527789810974e-68,3.5878876582845267e-40,8.8371084797493739e-60,4.2658537103342905e-11,2.0510603824307623e-12,7.9058858166625779e-16,3.2128902749571788e-25,7.9059042224949319e-16,8.9652048512585408e-22,1.2712409784131067e-23,6.4306707758028011e-26,2.2526571532797285e-42,6.7153861611446198e-37,3.4481681968218461e-57
2.115627488353888e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756311057762,0.11866996594464665,0.022821567691003228,0.0,3.2098061942389857e-47,4.640298106593143e-27,3.0799959674847127e-44,5.6917829574420367e-35,3.2132858111196287e-79,2.1512941180327821e-17,1.1954560464252369e-74,2.1512903295333295e-17,2.8904592822839741e-50,8.9588971977236345e-49,9.8006414718775204e-65,5.9219974271741807e-66,1.4607125651978867e-39,2.8278691081165644e-58,8.5317076046711886e-11,4.1021208726832791e-12,1.5811753855156782e-15,6.5039877552731366e-25,1.5811827990118015e-15,3.5362965016072038e-21,9.9877797943955327e-23,1.0110631444624863e-24,1.4167044297970242e-40,5.3771293713566502e-36,8.6750107471364119e-55
4.2312550327527663e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756302115526,0.11866996585932797,0.022821567688952167,0.0,2.5860278343341466e-46,1.8595446682722213e-26,3.8094008049179789e-42,4.5534069428543586e-34,1.589864589080525e-76,4.3025958598576029e-17,7.6509007737658018e-73,4.3025807058893723e-17,4.6247157316668553e-49,7.2174408991311681e-48,2.4244911079469245e-62,1.4649884572629926e-63,5.8949148378549884e-39,9.0491443426332829e-57,1.7063415267313578e-10,8.2042418506463213e-12,3.1623435341249393e-15,1.3086187488583932e-24,3.1623735840658419e-15,1.3762021267044117e-20,7.7106272806197189e-22,1.5629038382352109e-23,8.7598460883373108e-39,4.3091325090700335e-35,2.1459585692464068e-52
6.346882577151645e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675629317329,0.11866996577400929,0.022821567686901106,0.0,7.687856877935264e-46,3.9564061818749428e-26,2.4642322940567e-41,1.3517893966461564e-33,1.3398786473872095e-75,6.4539032767589383e-17,4.3439486012359523e-72,6.4538710746201509e-17,1.7496204069534183e-48,2.1469246367742013e-47,1.8044686977307494e-61,1.0903424770040756e-62,1.2559476265439735e-38,4.2213988945600428e-56,2.5595122803924568e-10,1.2306362826067366e-11,4.7435062236636644e-15,1.9668388618516951e-24,4.743570649049461e-15,2.8699118088532156e-20,2.1602712380620323e-21,5.6583887380717582e-23,4.8296498915952864e-38,1.2333283365378604e-34,1.5971517332634986e-51
1.0578137665949401e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756275288818,0.11866996560337194,0.022821567682798985,0.0,3.6074891366523017e-45,1.097078615120308e-25,1.0437266273409802e-39,6.3320133842079578e-33,1.7688766119091477e-73,1.0756540810710861e-16,1.1677679326374686e-70,1.0756451781580695e-16,1.3808072004852223e-47,1.0077152811542319e-46,1.3412336971407886e-59,8.1043415933579145e-61,3.4810070738380649e-38,5.6569046474289851e-55,4.2658537373020946e-10,2.0510604766741487e-11,7.9058097666111938e-15,3.283279495287506e-24,7.9059917737610933e-15,7.5710640040651046e-20,9.3514751816570871e-21,4.1115768347123314e-22,1.1812602159060444e-36,5.683388688158688e-34,1.1870668811029256e-49
1.4386267245867383e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756259192794,0.11866996544979833,0.022821567679107077,0.0,8.3270618243848771e-45,1.9572214809138028e-25,4.8698980438755884e-39,1.4611688811816206e-32,9.6926527824871272e-73,1.4628932927341999e-16,5.0706003795099965e-70,1.4628774393207826e-16,3.8749800144731473e-47,2.3269589438210784e-46,6.844847665289208e-59,4.1359652574825002e-60,6.204200613231698e-38,1.8774810819626806e-54,5.8015610077997123e-10,2.7894422505134947e-11,1.0751865317103284e-14,4.4680765272579625e-24,1.0752193871449634e-14,1.3073584826806995e-19,2.0363283035492267e-20,1.1030891316521795e-21,4.9388700242099288e-36,1.2811777010596534e-33,6.0580099410807895e-49
1.8194396825785365e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756243096769,0.11866996529622471,0.022821567675415169,0.0,1.603567496336251e-44,3.0607028420229832e-25,1.6785770209569383e-38,2.8133792786778185e-32,4.4098003913342809e-72,1.8501344452196234e-16,1.5353775288408472e-69,1.8501096978756804e-16,8.871963594575648e-47,4.4823293313305816e-46,2.7255191351501567e-58,1.6468813707548903e-59,9.6901799929997695e-38,5.0447965801374165e-54,7.3372682351949242e-10,3.5278240234834855e-11,1.3597902198095681e-14,5.6528739782694651e-24,1.3598421867911649e-14,1.9798128815096949e-19,3.7193660784413564e-20,2.4143065725177274e-21,1.450328436965398e-35,2.4250195744778255e-33,2.4121614866739966e-48
2.2002526405703347e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756227000745,0.1186699651426511,0.022821567671723261,0.0,2.7265582377614334e-44,4.3948689426394928e-25,4.6476513381311876e-38,4.7834138165000868e-32,1.4788286378200885e-71,2.2373774310062442e-16,3.9859968616751421e-69,2.2373419539672261e-16,1.7300804694396099e-46,7.6232386351972978e-46,8.3186728469902364e-58,5.0265153119077293e-59,1.3896694057142633e-37,1.1160258434441848e-53,8.8729754218753489e-10,4.2662057956322786e-11,1.6443921443875416e-14,6.8376718883048217e-24,1.6444675462091473e-14,2.7584634050828552e-19,6.0233082264376403e-20,4.5213016576994879e-21,3.6409370527731843e-35,4.0585991917876591e-33,7.3621374591172846e-48
2.9618785565539307e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756194808701,0.11866996483550392,0.022821567664339442,0.0,6.0274631387459377e-44,7.5914436564783296e-25,2.1490363364178333e-37,1.057608304454798e-31,8.616892636361172e-71,3.0118675833569263e-16,1.7630840104428095e-68,3.011806460532697e-16,4.5932636024560054e-46,1.6860745710453069e-45,4.3170639984081152e-57,2.6085607331331121e-58,2.3952896080070701e-37,3.5113490022937668e-53,1.1944389702386869e-09,5.7429693380571362e-11,2.2135919718969615e-14,9.2072690566546013e-24,2.2137244126234729e-14,4.5336665197418822e-19,1.2222459472797583e-19,1.1224303232519111e-20,1.5048220047534627e-34,8.682088296936974e-33,3.8205694231303589e-47
3.723504472537527e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756162616658,0.11866996452835674,0.022821567656955623,0.0,1.1290162696795799e-43,1.164680008205331e-24,6.9619972958000742e-37,1.9813985440895262e-31,3.3518811273807844e-70,3.7863645122408737e-16,5.30523062787016e-68,3.7862709579926335e-16,9.9633490666157752e-46,3.1595226443810738e-45,1.5412361270120244e-56,9.3128249294166063e-58,3.6672510010431045e-37,8.6853329939384406e-53,1.5015803832399971e-09,7.2197328774465118e-11,2.7827852808054031e-14,1.1576867953914925e-23,2.7829916247609276e-14,6.6334345159884801e-19,2.1192306800377722e-19,2.2910032130380579e-20,4.3309206155532128e-34,1.5815917770544455e-32,1.3639566890875572e-46
4.4851303885211235e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756130424614,0.11866996422120957,0.022821567649571804,0.0,1.9104623587689452e-43,1.6623513747361461e-24,1.9063394804829789e-36,3.3533008761286714e-31,1.0968220003867912e-69,4.5608686772175112e-16,1.3733140735432715e-67,4.5607354457294461e-16,1.9255241779236281e-45,5.3480061091380574e-45,4.6360505323022225e-56,2.8013034066692403e-57,5.2236207147135361e-37,1.8890868163718392e-52,1.8087217801706685e-09,8.6964964135945155e-11,3.3519716290461475e-14,1.3946468624373299e-23,3.3522705537905979e-14,9.0313853183946471e-19,3.3419026192122985e-19,4.1772909193542518e-20,1.0695912397963726e-33,2.620807755633456e-32,4.1027092465878834e-46
6.008382220488316e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756066040539,0.11866996360691527,0.022821567634804169,0.0,4.5425088879848152e-43,2.9414319673006356e-24,1.4216170473868845e-35,7.9744034054132498e-31,1.6917553668026096e-68,6.1098991226997527e-16,8.4978853696980279e-67,6.1096643914859435e-16,6.0589344037655598e-45,1.2720830807186376e-44,4.9292035621261559e-55,2.9784307874572479e-56,9.2056229663862867e-37,7.9145296148991479e-52,2.4230045249145347e-09,1.1650023475983754e-10,4.4903230517791406e-14,1.8685675218262218e-23,4.4908679363048776e-14,1.4499359028128163e-18,6.8897203880508852e-19,1.1465161933784211e-19,5.6730280532198661e-33,6.0685112333955408e-32,4.3616457380575565e-45
7.531634052455509e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756001656468,0.11866996299262107,0.022821567620036533,0.0,8.8706771742485849e-43,4.5991375444292589e-24,5.7046738931531431e-35,1.5573412992676131e-30,9.6874181154707528e-68,7.6589589631552469e-16,3.0750710620116291e-66,7.6585932977432475e-16,1.4554520179225646e-44,2.4846162050639093e-44,2.377496698269124e-54,1.4365810585768083e-55,1.4343040406546803e-36,2.3165610547505848e-51,3.0372872043725961e-09,1.4603550525205153e-10,5.6286461984001237e-14,2.3424888849597316e-23,5.6295208474316291e-14,2.0694254173388894e-18,1.1936178009342653e-18,2.4756266912729668e-19,1.8704295585400767e-32,1.1695035726450735e-31,2.1036053167221077e-44
