Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70),CH4OX(63),C2H6X(52),CHO2X(213),OH(D)X(68),HOCO(73),S(216),CHO2(74)
8.951326318088852e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44327448154148175,0.10989988465295862,0.022205448346191887,7.986683895177805e-08,2.0827289191429452e-05,0.00043527246784626233,0.00013952641021309787,1.3406246905083785e-06,8.590931511037076e-16,0.0007467971577552457,6.585871395130944e-14,0.0003269844951460527,5.38421681942647e-11,9.540633538958667e-08,8.194956389694476e-12,1.3568771561502236e-13,1.5830207966165013e-05,3.506128994263311e-09,0.007866746115354912,0.0010509434187228454,9.207401721344203e-05,4.7541719218964065e-07,4.125312215770123e-09,2.2144511286296308e-09,1.1270948848296077e-12,2.1368193582219735e-08,1.3941916784178593e-05,1.5694491935854463e-07,1.02071186042134e-09,8.426165443304288e-06,2.316552003297624e-09,5.5411028629520034e-09,4.3266017576734447e-10,1.5406962953188369e-12,4.21394536582673e-06,2.60740175917273e-13,1.820487941951324e-10,7.795959027780029e-11,9.903678615514322e-16,1.058139403826856e-12,3.5975629214756835e-09,8.258722761035108e-15,4.901299203743712e-11,2.0031843698463105e-15,1.0738481171486884e-25,1.1119575736555442e-16
8.989950995462544e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432701939519151,0.10989522546040473,0.022202836828647182,8.103489422411867e-08,2.108908954825903e-05,0.0004385629300491207,0.00014078578942978694,1.356254670223557e-06,8.73498001496431e-16,0.0007496712165450008,6.718478250806786e-14,0.0003274107649073353,5.449424502156366e-11,9.700200198838864e-08,8.280312802413917e-12,1.375701581884553e-13,1.5958176871655985e-05,3.564991810341513e-09,0.00786723067621439,0.001054488442788735,9.22574678157432e-05,4.779738684487818e-07,4.1407027749809455e-09,2.2227881403638796e-09,1.1314085977958792e-12,2.1419726498907565e-08,1.3947580135136364e-05,1.5796552555109011e-07,1.0333054258128621e-09,8.491346420188592e-06,2.325445233075891e-09,5.6341646957086504e-09,4.365614539131486e-10,1.5538201072476018e-12,4.235249510537319e-06,2.641061954350291e-13,1.8559675592513418e-10,7.873298313868495e-11,1.0069849791187684e-15,1.075827221769293e-12,3.6399812224474878e-09,8.357211950810497e-15,4.940874866684974e-11,2.035083500655735e-15,1.10785203395204e-25,1.1296906354206515e-16
9.028575672836235e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44326593344620324,0.10989058408665008,0.022200225629354222,8.221449267589002e-08,2.135289115053936e-05,0.000441860863919058,0.00014204991197081052,1.3719882126842217e-06,8.880716147057009e-16,0.0007525414315141204,6.853086099732422e-14,0.0003278333191577763,5.5150911418771863e-11,9.86163753002748e-08,8.366052664649707e-12,1.3946862226511905e-13,1.6086502345624328e-05,3.6245615379605225e-09,0.007867696284655735,0.0010580257214572732,9.244038682678816e-05,4.805306580264364e-07,4.156068429882301e-09,2.2311137042509764e-09,1.1357169293242375e-12,2.1471155094590036e-08,1.3953233666422071e-05,1.589884924526661e-07,1.0459927815073446e-09,8.55667997215826e-06,2.334326509450947e-09,5.728344600979464e-09,4.4047739381013004e-10,1.5669982588651841e-12,4.256517075222647e-06,2.674978961763293e-13,1.8919618102252874e-10,7.95104258461754e-11,1.0238015138136062e-15,1.0937222556835873e-12,3.6826844400567395e-09,8.456407734989347e-15,4.9805604801853385e-11,2.067324857371663e-15,1.1427669432238256e-25,1.147614218710553e-16
9.067200350209927e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432616995786212,0.1098859601029009,0.022197614748398126,8.340569433627601e-08,2.161869897503868e-05,0.00044516623288194375,0.00014331877104980096,1.387825372272351e-06,9.028151324373603e-16,0.0007554077991425464,6.989714223076642e-14,0.00032825219100883973,5.581217169128212e-11,1.002495736169332e-07,8.452174964042125e-12,1.4138315470181244e-13,1.6215182414392195e-05,3.6848430806372884e-09,0.007868143379291499,0.0010615552584221186,9.262277827285368e-05,4.83087535065659e-07,4.171409169215441e-09,2.2394278105105747e-09,1.1400198772763986e-12,2.152248034516717e-08,1.3958877555033938e-05,1.6001381608435293e-07,1.0587741411981938e-09,8.62216534282268e-06,2.3431958211201137e-09,5.8236503381456365e-09,4.4440797425992217e-10,1.5802307444864826e-12,4.277747770585882e-06,2.7091532977930286e-13,1.928475429499146e-10,8.029191750960795e-11,1.0408188469660727e-15,1.1118258139023126e-12,3.725672738918532e-09,8.556311496358707e-15,5.0203554321702827e-11,2.0999102684088287e-15,1.1786127781871476e-25,1.1657293432959729e-16
9.105825027583619e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443257491913583,0.10988135309038408,0.022195004185865095,8.460855921778207e-08,2.188651797111769e-05,0.0004484790005896046,0.0001445923598806235,1.4037662006669993e-06,9.177296987982208e-16,0.0007582703160071349,7.128381958748837e-14,0.00032866741327973204,5.647803002220226e-11,1.0190171514790301e-07,8.538678689896886e-12,1.4331380215016974e-13,1.6344215107157402e-05,3.745841345876609e-09,0.00786857238862795,0.0010650770573939767,9.280464613142355e-05,4.856444738735593e-07,4.186724982264727e-09,2.2477304496409856e-09,1.144317439603945e-12,2.1573703210104554e-08,1.3964511972030887e-05,1.6104149245175854e-07,1.0716497172474059e-09,8.687801780517142e-06,2.3520531570953916e-09,5.9200896729165615e-09,4.4835317406545495e-10,1.5935175580939529e-12,4.298941312358251e-06,2.74358547404325e-13,1.9655131656503327e-10,8.10774571605867e-11,1.0580383610081938e-15,1.1301392038256845e-12,3.768946276100262e-09,8.656924603889966e-15,5.06025911147437e-11,2.1328415599846502e-15,1.2154098077732108e-25,1.184037027731705e-16
9.14444970495731e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44325331002540697,0.10987676264011453,0.02219239394184238,8.58231473150802e-08,2.215635306077563e-05,0.00045179913091801635,0.0001458706716771279,1.4198107468582832e-06,9.328164602936666e-16,0.0007611289787808326,7.269108700550035e-14,0.0003290790184999976,5.7148490472984316e-11,1.0357291801660382e-07,8.625562833229554e-12,1.4526061105648628e-13,1.64735984560172e-05,3.807561245041126e-09,0.00786898373129815,0.0010685911221010099,9.298599433203966e-05,4.882014489198452e-07,4.202015858852534e-09,2.2560216124170906e-09,1.148609614340982e-12,2.1624824632900332e-08,1.3970137082946892e-05,1.6207151754657818e-07,1.084619720686185e-09,8.753588538265322e-06,2.3608985067009135e-09,6.017670377124056e-09,4.52312972030248e-10,1.6068586933383665e-12,4.320097421244533e-06,2.7782759973549195e-13,2.003079781055918e-10,8.186704375409921e-11,1.0754614394374535e-15,1.1486637318777398e-12,3.812505201160653e-09,8.758248412469802e-15,5.1002709078489706e-11,2.166120556095157e-15,1.253178640481957e-25,1.2025382893434953e-16
9.183074382331002e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44324915349808697,0.10987218835266843,0.022189784016418114,8.70495186038678e-08,2.2428209138696642e-05,0.0004551265879655161,0.00014715369965292733,1.4359590571613845e-06,9.480765658252915e-16,0.0007639837842318596,7.411913897322393e-14,0.0003294870389120896,5.782355698405455e-11,1.0526330025639167e-07,8.712826386809946e-12,1.4722362766154793e-13,1.66033304959916e-05,3.8700076932221425e-09,0.007869377816289597,0.0010720974562892069,9.31668267571324e-05,4.907584348362398e-07,4.217281789334409e-09,2.264301289887871e-09,1.1528963996090138e-12,2.1675845541954257e-08,1.3975753048176079e-05,1.6310388734798892e-07,1.0976843612192699e-09,8.819524873742181e-06,2.3697318595703143e-09,6.1164002285175894e-09,4.562873469577484e-10,1.6202541435508343e-12,4.341215822869034e-06,2.8132253698138346e-13,2.0411800517409052e-10,8.266067616903581e-11,1.0930894667803765e-15,1.1674007034628057e-12,3.856349656188844e-09,8.860284263027783e-15,5.140390211969753e-11,2.1997490784921587e-15,1.2919402282888678e-25,1.221234144215241e-16
9.221699059704694e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44324502192506815,0.10986762983796136,0.02218717440968131,8.828773303973935e-08,2.27020910722962e-05,0.0004584613360510339,0.00014844143702120278,1.4522111752305772e-06,9.63511166688594e-16,0.0007668347292228896,7.556817052097156e-14,0.000329891506473918,5.850323337544436e-11,1.069729798066421e-07,8.800468345206576e-12,1.4920289800046398e-13,1.6733409265046492e-05,3.93318560911098e-09,0.007869755043166626,0.0010755960637227249,9.334714724283255e-05,4.933154064152394e-07,4.2325227645944974e-09,2.2725694733737765e-09,1.1571777936269584e-12,2.172676685128992e-08,1.3981360023330886e-05,1.6413859782409922e-07,1.1108438472300025e-09,8.885610049237254e-06,2.378553205643836e-09,6.216287010560792e-09,4.60276277650787e-10,1.6337039017730994e-12,4.36229624772211e-06,2.848434088759172e-13,2.0798187672265868e-10,8.345835320911116e-11,1.1109238285563301e-15,1.1863514229223048e-12,3.900479775843535e-09,8.963033482965027e-15,5.180616415444276e-11,2.2337289466601032e-15,1.331715870483622e-25,1.2401256071755648e-16
9.260323737078385e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44324091490902784,0.10986308671503144,0.02218456512172176,8.953785055707041e-08,2.2978003701767695e-05,0.00046180333971234484,0.0001497338769945319,1.4685671420732646e-06,9.791214165707135e-16,0.0007696818107102399,7.703837721241232e-14,0.0003302924528613726,5.918752334742193e-11,1.0870207450886003e-07,8.88848770483091e-12,1.511984679025046e-13,1.6863832804116316e-05,3.9970999148710685e-09,0.007870115802287721,0.0010790869481842077,9.35269595797656e-05,4.958723386084676e-07,4.247738776040484e-09,2.280826154464744e-09,1.1614537946988644e-12,2.1777589460806136e-08,1.398695815957547e-05,1.6517564493327043e-07,1.1240983857796616e-09,8.951843331618373e-06,2.3873625351658073e-09,6.31733851222905e-09,4.642797429111153e-10,1.6472079607545302e-12,4.383338431107188e-06,2.8839026468012063e-13,2.1190007303789764e-10,8.426007360405916e-11,1.128965911241726e-15,1.2055171934918361e-12,3.944895687392157e-09,9.066497385763259e-15,5.220948910819382e-11,2.2680619777934737e-15,1.3725272175822928e-25,1.2592136917856228e-16
9.298948414452077e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443236832061663,0.10985855861182803,0.022181956152629953,9.079993106791431e-08,2.32559518401291e-05,0.0004651525637043396,0.00015103101278473972,1.4850269960640328e-06,9.949084715481917e-16,0.0007725250257430587,7.852995513602465e-14,0.0003306899094708228,5.987643048112421e-11,1.1045070210281661e-07,8.976883463981529e-12,1.5321038299094256e-13,1.6994599157126484e-05,4.061755536010888e-09,0.007870460475017747,0.001082570113475066,9.370626751382633e-05,4.984292065262244e-07,4.262929815598732e-09,2.289071325017804e-09,1.1657244012169458e-12,2.182831425705615e-08,1.3992547603934819e-05,1.662150246252325e-07,1.1374481826117775e-09,9.018223992295763e-06,2.3961598386821146e-09,6.419562527808067e-09,4.682977215389567e-10,1.6607663129562421e-12,4.404342113088295e-06,2.9196315318302624e-13,2.158730757257342e-10,8.506583601003564e-11,1.147217102234209e-15,1.2248993172585511e-12,3.989597510750109e-09,9.170677271031844e-15,5.2613870915882994e-11,2.302749986775783e-15,1.4143962753129286e-25,1.2784994103274463e-16
9.337573091825769e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44323277300348035,0.1098540451650047,0.022179347502496994,9.207403446091016e-08,2.3535940273269887e-05,0.000468508972997314,0.00015233283760277035,1.501590772958722e-06,1.0108734900847883e-15,0.0007753643714625203,8.004310089653657e-14,0.0003310839074215951,6.05699582391896e-11,1.12218980222713e-07,9.065654622888061e-12,1.5523868868290041e-13,1.712570637101546e-05,4.127157401257465e-09,0.007870789433935344,0.0010860455634157426,9.38850747469366e-05,5.009859854363697e-07,4.278095875709867e-09,2.2973049771543248e-09,1.169989611678616e-12,2.187894211397668e-08,1.3998128499581874e-05,1.672567328422578e-07,1.1508934421589052e-09,9.084751307186508e-06,2.4049451070372553e-09,6.5229668566937e-09,4.72330192332661e-10,1.6743789505867784e-12,4.425307038438095e-06,2.9556212270243175e-13,2.1990136769628407e-10,8.587563901026171e-11,1.1656787898170188e-15,1.2444990951188564e-12,4.034585358520029e-09,9.275574425149728e-15,5.3019303521978897e-11,2.3377947861581097e-15,1.457345408500896e-25,1.29798377379121e-16
9.37619776919946e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432287373635939,0.10984954601971744,0.02217673917141456,9.336022060020179e-08,2.3817973759997934e-05,0.00047187253277527775,0.00015363934465857768,1.5182585059085043e-06,1.0270176330293433e-15,0.000778199845101021,8.157801160635482e-14,0.00033147447755842564,6.12681099663914e-11,1.1400702639337077e-07,9.154800183754794e-12,1.5728343018920213e-13,1.7257152495756475e-05,4.1933104424305434e-09,0.007871103043035494,0.001089513301845946,9.406338493778756e-05,5.035426507624254e-07,4.293236949323803e-09,2.3055271032581378e-09,1.1742494246681736e-12,2.1929473892916202e-08,1.400370098610466e-05,1.683007655202903e-07,1.1644343675402237e-09,9.151424556679432e-06,2.413718331371829e-09,6.627559303192942e-09,4.763771340884427e-10,1.688045865597236e-12,4.446232956586427e-06,2.991872210869776e-13,2.2398543314872727e-10,8.66894811163117e-11,1.1843523631238446e-15,1.2643178267364094e-12,4.079859336031097e-09,9.381190120737762e-15,5.3425780880557586e-11,2.3731981861377054e-15,1.5013973450247592e-25,1.3176677918638267e-16
9.414822446573152e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44322472477952485,0.10984506082942729,0.022174131159474832,9.465854932436826e-08,2.4102057032086482e-05,0.00047524320843428023,0.0001549505271610346,1.5350302254739782e-06,1.0433420636136503e-15,0.0007810314439813793,8.313488487698347e-14,0.0003318616504538918,6.197088889027093e-11,1.1581495802644949e-07,9.244319150804004e-12,1.5934465251423038e-13,1.7388935584378972e-05,4.260219594317643e-09,0.007871401657927461,0.0010929733326248685,9.424120170256332e-05,5.060991780832555e-07,4.308353029894803e-09,2.313737695973274e-09,1.1785038388553099e-12,2.197991044331766e-08,1.4009265199753402e-05,1.693471185898396e-07,1.178071160565362e-09,9.218243025600304e-06,2.4224795031201347e-09,6.73334767632582e-09,4.804385256001029e-10,1.7017670496748217e-12,4.467119621569319e-06,3.028384957172147e-13,2.281257575561967e-10,8.750736076851256e-11,1.2032392121036307e-15,1.2843568105003856e-12,4.125419541378374e-09,9.48752561655413e-15,5.383329695536948e-11,2.4089619945387014e-15,1.5465751798864942e-25,1.337552472918448e-16
9.453447123946844e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44322073489700714,0.10984058925570762,0.022171523466770395,9.596908044536469e-08,2.4388194794321472e-05,0.0004786209655807555,0.00015626637831785833,1.551905959639271e-06,1.0598479474503858e-15,0.0007838591655160392,8.471391881043282e-14,0.00033224545641082005,6.26782981217718e-11,1.176428924166907e-07,9.3342105303189e-12,1.614224004557898e-13,1.752105369298964e-05,4.327889794549729e-09,0.007871685626028095,0.0010964256596313758,9.441852861564867e-05,5.086555431321658e-07,4.323444111377263e-09,2.3219367482010382e-09,1.1827528530235447e-12,2.2030252603526328e-08,1.4014821273669565e-05,1.7039578797690404e-07,1.1918040217439466e-09,9.285206003177472e-06,2.4312286140071763e-09,6.840339789628543e-09,4.845143456588363e-10,1.7155424942851564e-12,4.487966791978527e-06,3.0651599350616216e-13,2.3232282765068014e-10,8.832927633623967e-11,1.2223407274854703e-15,1.30461734348408e-12,4.17126606546218e-09,9.594582158444852e-15,5.4241845719908254e-11,2.445088016792315e-15,1.5929023791434288e-25,1.3576388240023454e-16
9.492071801320535e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432167673697985,0.10983613096805589,0.022168916093394223,9.729187374747234e-08,2.467639172454872e-05,0.00048200577002988364,0.00015758689133555165,1.5688857338261508e-06,1.0765364525310876e-15,0.0007866830072062789,8.63153119906197e-14,0.00033262592546467253,6.339034065587371e-11,1.19490946738189e-07,9.424473330686133e-12,1.6351671860497563e-13,1.7653504880793276e-05,4.396325983477424e-09,0.007871955286750753,0.0010998702867641836,9.459536921032369e-05,5.112117217946787e-07,4.338510188220835e-09,2.330124253098228e-09,1.1869964660452271e-12,2.2080501200585976e-08,1.4020369338099078e-05,1.7144676960393867e-07,1.2056331502809948e-09,9.352312783007776e-06,2.43996565604613e-09,6.94854346095788e-09,4.886045730531389e-10,1.7293721906683683e-12,4.508774230911513e-06,3.1021976090169266e-13,2.365771314079379e-10,8.915522611925528e-11,1.2416583007441335e-15,1.325100721403817e-12,4.217398992027478e-09,9.702360978673541e-15,5.465142115747951e-11,2.4815780559164003e-15,1.6404027838967463e-25,1.3779278508261058e-16
9.530696478694227e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44321282185949396,0.10983168564370968,0.022166309039439572,9.862698898625968e-08,2.4966652473721158e-05,0.00048539758780397063,0.0001589120594193577,1.5859695709081452e-06,1.0934087492241298e-15,0.0007895029666414188,8.793926347475996e-14,0.00033300308738591004,6.410701937222692e-11,1.2135923804068978e-07,9.515106562437853e-12,1.6562765134604884e-13,1.7786287210113174e-05,4.46553310404821e-09,0.007872210971689806,0.0011033072179420116,9.477172697944079e-05,5.137676901083229e-07,4.35355125536538e-09,2.338300204075083e-09,1.1912346768706256e-12,2.2130657050796114e-08,1.40259095205891e-05,1.725000593905854e-07,1.2195587440793353e-09,9.419562663022888e-06,2.4486906215361166e-09,7.057966512296417e-09,4.927091865686642e-10,1.7432561298188285e-12,4.529541705921951e-06,3.139498438878496e-13,2.4088915803243605e-10,8.998520834825356e-11,1.2611933240654945e-15,1.3458082385780996e-12,4.263818397703309e-09,9.810863295552977e-15,5.5062017261263636e-11,2.518433912497715e-15,1.6891006144532925e-25,1.3984205577543542e-16
9.569321156067919e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432088980353451,0.10982725296746713,0.022163702304999956,9.997448588755255e-08,2.5258981665946466e-05,0.0004887963851308446,0.00016024187577322929,1.603157491224669e-06,1.1104660102727544e-15,0.0007923190414980389,8.958597278475379e-14,0.0003333769716823353,6.482833703578666e-11,1.2324788324591343e-07,9.606109238293276e-12,1.6775524285631714e-13,1.7919398746411286e-05,4.535516101684247e-09,0.007872453004800927,0.0011067364571037204,9.494760537608617e-05,5.163234242620671e-07,4.368567308236943e-09,2.346464594792122e-09,1.1954674845737453e-12,2.2180720960686493e-08,1.4031441946169803e-05,1.7355565325436877e-07,1.2335809997534587e-09,9.486954945455955e-06,2.457403503059158e-09,7.1686167695589765e-09,4.968281649881461e-10,1.7571943025346807e-12,4.550268988970667e-06,3.177062879850726e-13,2.4525939794229745e-10,9.081922118477226e-11,1.2809471903119365e-15,1.3667411878871132e-12,4.3105243520422265e-09,9.92009031483043e-15,5.547362803438115e-11,2.555657384673883e-15,1.739020474306718e-25,1.4191179477941696e-16
9.60794583344161e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44320499557408255,0.10982283263151124,0.02216109589016908,1.013344241464127e-07,2.55533838985346e-05,0.0004922021284422689,0.000161576333599809,1.6204495125951567e-06,1.1277094107931543e-15,0.0007951312295391942,9.125563989856478e-14,0.00033374760760141267,6.555429629744732e-11,1.2515699914390646e-07,9.697480373199704e-12,1.6989953710602244e-13,1.805283755830804e-05,4.606279924160667e-09,0.00787268170257718,0.0011101580082084365,9.512300781423075e-05,5.188789005936929e-07,4.383558342743042e-09,2.354617419158441e-09,1.1996948883212564e-12,2.223069372657586e-08,1.4036966737523972e-05,1.7461354711152076e-07,1.247700112622357e-09,9.554488936808582e-06,2.4661042934775797e-09,7.280502062400415e-09,5.009614870914431e-10,1.7711866994189472e-12,4.570955856377085e-06,3.214891382528759e-13,2.496883427542703e-10,9.165726272247009e-11,1.3009212929885506e-15,1.3879008607325358e-12,4.3575169175597514e-09,1.0030043228890198e-14,5.588624748995887e-11,2.5932502681136033e-15,1.7901873541433938e-25,1.4400210225846818e-16
9.646570510815302e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432011141597438,0.10981842433523875,0.022158489795040752,1.0270686342612612e-07,2.584986374204513e-05,0.0004956147843723716,0.0001629154261004216,1.6378456503331984e-06,1.1451401282725507e-15,0.0007979395286136389,9.294846524159404e-14,0.0003341150241325676,6.628489969467712e-11,1.2708670238941928e-07,9.789218984372968e-12,1.7206057785823514e-13,1.818660171760188e-05,4.677829521484853e-09,0.007872897374221095,0.001113571875235655,9.529793766936459e-05,5.214340955896305e-07,4.398524355267472e-09,2.3627586713299607e-09,1.2039168873438699e-12,2.228057613494427e-08,1.4042484015143082e-05,1.7567373687760097e-07,1.2619162767088972e-09,9.622163947818175e-06,2.4747929859319967e-09,7.3936302240242155e-09,5.051091316555079e-10,1.7852333108416282e-12,4.591602088771122e-06,3.2529843929154017e-13,2.5417648526871624e-10,9.249933098797857e-11,1.3211170262092185e-15,1.4092885469975789e-12,4.40479614977385e-09,1.0140723215946251e-14,5.629986965118923e-11,2.6312143560002725e-15,1.8426266361034496e-25,1.461130782389078e-16
9.685195188188993e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431972534835039,0.10981402778509222,0.02215588401970889,1.0409186335720002e-07,2.614842574033525e-05,0.0004990343197560918,0.00016425914647507687,1.6553459172606825e-06,1.1627593425672998e-15,0.0008007439366550504,9.466464967804915e-14,0.00033447925000946495,6.702014965215241e-11,1.2903710949831035e-07,9.881324091337321e-12,1.7423840866875453e-13,1.8320689299288415e-05,4.750169845776454e-09,0.007873100321812725,0.0011169780621853326,9.54723982791152e-05,5.239889858848901e-07,4.4134653426664274e-09,2.370888345705988e-09,1.2081334810072716e-12,2.2330368963679933e-08,1.4047993897470789e-05,1.7673621846799216e-07,1.2762296847600767e-09,9.68997929342561e-06,2.483469573838253e-09,7.508009090992201e-09,5.092710774543877e-10,1.7993341269961342e-12,4.612207471045543e-06,3.2913423524185817e-13,2.5872431945461906e-10,9.334542394046125e-11,1.3415357846624863e-15,1.430905535007375e-12,4.452362097244408e-09,1.0252131442026708e-14,5.6714488551391504e-11,2.6695514390158943e-15,1.8963640978180173e-25,1.4824482260835516e-16
9.723819865562685e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44319341324351036,0.10980964269439691,0.022153278564267402,1.0548948353636722e-07,2.6449074410607498e-05,0.0005024607016276412,0.00016560748792248122,1.6729503237219366e-06,1.1805682359010893e-15,0.0008035444516812592,9.640439450230983e-14,0.0003348403137122655,6.776004848239163e-11,1.3100833684397704e-07,9.973794715964659e-12,1.7643307288601675e-13,1.8455098381579368e-05,4.82330585114774e-09,0.007873290840473864,0.0011203765730779702,9.564639294385883e-05,5.265435482599552e-07,4.428381302264058e-09,2.379006436927506e-09,1.2123446687782244e-12,2.2380072981408222e-08,1.4053496501037375e-05,1.7780098779858645e-07,1.2906405282373134e-09,9.757934292743194e-06,2.492134050884683e-09,7.623646503035697e-09,5.134473032593837e-10,1.8134891379108857e-12,4.632771792308791e-06,3.329965697880547e-13,2.6333234043461376e-10,9.419553947264516e-11,1.3621789635784383e-15,1.4527531114896932e-12,4.500214801612731e-09,1.0364269060106193e-14,5.713009823407605e-11,2.708263305321668e-15,1.9514259164121502e-25,1.5039743511470115e-16
9.762444542936377e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431895931447221,0.10980526878320065,0.02215067342881021,1.068997835255989e-07,2.6751814243457268e-05,0.0005058938972189816,0.000166960443640059,1.6906588775978737e-06,1.1985679928630938e-15,0.0008063410717934826,9.816790143029056e-14,0.0003351982434698633,6.850459838638948e-11,1.3300050065381287e-07,1.0066629882513136e-11,1.7864461365100877e-13,1.8589827045921142e-05,4.897242493584956e-09,0.007873469218528455,0.0011237674119546751,9.581992492731521e-05,5.290977596405512e-07,4.4432722318470735e-09,2.387112939875888e-09,1.2165504501650023e-12,2.2429688947578e-08,1.4058991940583202e-05,1.7886804078634417e-07,1.3051489973100488e-09,9.826028269022979e-06,2.500786411030357e-09,7.740550302867513e-09,5.176377878391135e-10,1.827698333389531e-12,4.6532948458382634e-06,3.3688548616004325e-13,2.680010444700384e-10,9.504967541211871e-11,1.3830479586954748e-15,1.4748325615358642e-12,4.548354297641037e-09,1.047713720859148e-14,5.754669275300026e-11,2.7473517405426326e-15,2.0078386728724742e-25,1.525710153654475e-16
9.801069220310068e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44318579289875204,0.10980090577811774,0.02214806861343112,1.0832282285112626e-07,2.7056649702921084e-05,0.0005093338739583187,0.00016831800682398168,1.7084715843201347e-06,1.2167598004061546e-15,0.0008091337951755619,9.995537259080089e-14,0.00033555306726210083,6.925380145425052e-11,1.3501371700569148e-07,1.0159828617665062e-11,1.808730738971897e-13,1.8724873377013122e-05,4.97198473083051e-09,0.007873635737659318,0.0011271505828772182,9.599299745712652e-05,5.316515970982878e-07,4.4581381296609716e-09,2.3952078496691097e-09,1.2207508248226456e-12,2.2479217614105314e-08,1.4064480329171219e-05,1.7993737334962053e-07,1.3197552808851327e-09,9.894260549625392e-06,2.5094266485020514e-09,7.858728335994899e-09,5.218425099595601e-10,1.8419617030726094e-12,4.673776429034034e-06,3.4080102713252923e-13,2.7273092894600864e-10,9.590782952066707e-11,1.4041441662266038e-15,1.497145168562044e-12,4.596780613251941e-09,1.0590737014111592e-14,5.796426617222518e-11,2.7868185277538732e-15,2.0656293561539234e-25,1.5476566282666027e-16
9.83969389768376e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431820122237134,0.10979655341217658,0.022145464118223844,1.0975866100246842e-07,2.7363585226524578e-05,0.0005127805994686105,0.00016968017066920437,1.7263884468852364e-06,1.2351448478450747e-15,0.0008119226200932022,1.0176701051690452e-13,0.00033590481282196527,7.000765966582251e-11,1.3704810182447653e-07,1.025338995056419e-11,1.8311849635041916e-13,1.8860235462825655e-05,5.0475375222654254e-09,0.007873790673061222,0.0011305260899280762,9.616561372543135e-05,5.34205037847e-07,4.472978994405952e-09,2.403291161659919e-09,1.2249457925244137e-12,2.2528659724506647e-08,1.4069961778293238e-05,1.810089814087085e-07,1.3344595665953419e-09,9.962630465988148e-06,2.5180547577912823e-09,7.978188450534071e-09,5.260614483843232e-10,1.8562792364668807e-12,4.694216343373033e-06,3.447432350280624e-13,2.775224923565167e-10,9.676999949481863e-11,1.4254689828269833e-15,1.5196922142708348e-12,4.6454937695679655e-09,1.0705069590713727e-14,5.838281256617844e-11,2.826665447461245e-15,2.1248253671530553e-25,1.5698147682191688e-16
9.878318575057452e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443178250844069,0.10979221142467058,0.022142859943281915,1.1120735743146778e-07,2.7672625225330064e-05,0.0005162340415660891,0.00017104692836950885,1.7444094658687097e-06,1.2537243268548504e-15,0.0008147075448932203,1.0360301813727778e-13,0.0003362535076377641,7.076617489132934e-11,1.391037708785585e-07,1.0347312912852228e-11,1.8538092352889292e-13,1.8995911394617745e-05,5.123905828792715e-09,0.007873934293590474,0.0011338939372104702,9.633777688942403e-05,5.367580592422757e-07,4.4877948252312985e-09,2.4113628714352034e-09,1.2291353530511673e-12,2.2578016013543518e-08,1.4075436397967394e-05,1.820828608863745e-07,1.3492620407829173e-09,1.0031137353595489e-05,2.526670733652842e-09,8.098938497025576e-09,5.302945818747656e-10,1.8706509228591552e-12,4.714614394363661e-06,3.4871215172012735e-13,2.8237623428955483e-10,9.763618296765579e-11,1.4470238055614584e-15,1.542474978613091e-12,4.694493780951021e-09,1.0820136037239974e-14,5.880232601970694e-11,2.8668942775865155e-15,2.185454523187736e-25,1.5921855653179442e-16
