Time (s),Volume (m^3),Ne,N2,X(1),He(2),CH4(3),H2(4),C2H6(5),CH3(6),C3H8(7),H(8),C2H5(9),C4H8(10),C2H4(11),C2H4X(64),C2H4(48),HeX(49),C4H8a(86),HX(12),C2H3X(58),C4H6(99)
0.0,0.004023131612903226,0.0,0.0,0.010942917987096774,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3994019416676306e-25,0.004023131612903226,0.0,0.0,0.010942917987096774,0.5,6.1394495541891816e-169,2.5545202582421792e-50,5.0527679217059222e-106,1.4722554704787456e-126,1.1082862213431978e-184,1.6314587740944466e-39,2.5903755537203055e-54,0.0,0.5,3.1912083455291504e-19,2.2110709545077879e-18,9.6371131861238659e-20,3.1961289799706267e-35,4.4570449820803155e-21,4.4570449820803155e-21,1.7965071378021464e-51
6.718325436669366e-25,0.004023131612903226,0.0,0.0,0.010942917987096774,0.5,9.1565059099417494e-167,3.8603910136958316e-49,2.0059232304444203e-94,1.0520671204430553e-114,1.6529216904785125e-182,9.8540109955304442e-39,3.0752938573767427e-53,0.0,0.5,8.9353833674581882e-19,6.1909986726217915e-18,2.6983916921133779e-19,1.9304619039022548e-34,1.2479725949824884e-20,1.2479725949824884e-20,2.7148815862529546e-50
1.5356172426672837e-24,0.004023131612903226,0.0,0.0,0.010942917987096772,0.5,4.4058076095855151e-164,4.1528324927782896e-48,3.8685662303084735e-93,4.1631798910641837e-113,1.8534889673745402e-179,4.744282115066629e-38,3.0193417454163745e-52,0.0,0.5,2.0423733411222526e-18,1.415085410884975e-17,6.1677524391101428e-19,9.2943430737545265e-34,2.8525087885314018e-20,2.8525087885314018e-20,2.9205457233315052e-49
3.263186640667978e-24,0.004023131612903226,0.0,0.0,0.010942917987096769,0.5,1.4112740961991581e-161,3.8171685308938151e-47,6.6224122667354151e-92,1.4309615794521883e-111,1.2346537271279655e-176,2.0719526430999238e-37,2.6705735808634569e-51,0.0,0.5,4.3400433498376253e-18,3.0070564981305467e-17,1.3106473933082798e-18,4.0590838045626379e-33,6.0615811756292267e-20,6.0615811756292267e-20,2.684484685458444e-48
6.718325436669367e-24,0.004023131612903226,0.0,0.0,0.010942917987096762,0.5,4.0016715507064649e-159,3.2656680433866649e-46,1.0932568178730799e-90,4.7302290444935521e-110,7.1337179185082506e-174,8.6499944202485353e-37,2.2447780088451022e-50,0.0,0.49999999999999994,8.9353833671183918e-18,6.1909986726216082e-17,2.6983916920944599e-18,1.6945875851803746e-32,1.2479725949824867e-19,1.2479725949824867e-19,2.2966331665240307e-47
1.3628603028672145e-23,0.004023131612903226,0.0,0.0,0.01094291798709675,0.5,1.0762930661756405e-156,2.7001174901000631e-45,1.7760530334868904e-89,1.5377098772023694e-108,3.8735218894320403e-171,3.5338049630393474e-36,1.8404046354259563e-49,0.0,0.49999999999999989,1.8126063401080004e-17,1.2558883021603409e-16,5.4738802896334225e-18,6.9229432157751434e-32,2.5316015498216112e-19,2.5316015498216112e-19,1.8989007146128926e-46
2.74491582126777e-23,0.004023131612903226,0.0,0.0,0.010942917987096725,0.5,2.8231350980957509e-154,2.1956907005328971e-44,2.8631491339898416e-88,4.959099557147706e-107,2.0416411290612075e-168,1.4284204667406897e-35,1.4904073894802633e-48,0.0,0.49999999999999972,3.6507423466603559e-17,2.5294651719565715e-16,1.1024857484577747e-17,2.7983643361549658e-31,5.098859459499848e-19,5.098859459499848e-19,1.5441545249782032e-45
5.50902685806888e-23,0.004023131612903226,0.0,0.0,0.010942917987096677,0.5,7.3149821573471543e-152,1.7709040943379685e-43,4.5982093317584174e-87,1.5930597871754778e-105,1.0605073896567675e-165,5.7436158725492077e-35,1.1996095295660324e-47,0.0,0.49999999999999944,7.3270143588052e-17,5.0766189115485174e-16,2.2126811873932005e-17,1.1252099919142904e-30,1.0233375278856273e-18,1.0233375278856273e-18,1.2454165652342211e-44
1.10372489316711e-22,0.004023131612903226,0.0,0.0,0.01094291798709658,0.5,1.8839292280354495e-149,1.4224864744682367e-42,7.3708729439867975e-86,5.1076289171042255e-104,5.4689844212841117e-163,2.3034468543902931e-34,9.6261109870724345e-47,0.0,0.49999999999999883,1.4679558379255421e-16,1.017092639073034e-15,4.4330720650502946e-17,4.5125953300443275e-30,2.0502406917568927e-18,2.0502406917568931e-18,1.0003863138543681e-43
