Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),COX(50)
1.6713760821157043e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33327037471823767,0.11469181652629999,0.022662503311482271,0.0,2.7219105557537997e-10,2.9165252573802371e-09,1.0192669598663925e-07,3.78033364814294e-15,1.0669960698080298e-26,4.5184534176244677e-09,1.8324410346287598e-31,1.6402540169256392e-09,6.7933877569637679e-23,3.2638459482943341e-14,1.1842961407218193e-19,7.3878352317070958e-22,5.2094932941898771e-11,2.7577466997536416e-23,0.0039778625079141738,0.00031802487740016801,1.6202108060930221e-09,1.6247217922167209e-09,1.1189211303705489e-06,1.1339404642480637e-13,9.5092972283893653e-10,1.7796933469216363e-07,9.8893513336378146e-12,3.4376019916962183e-14,8.3657171158036309e-14
1.6834699301047197e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33325297531683529,0.11467669467360972,0.022661368550027421,0.0,2.8172112253154998e-10,3.0005509036323869e-09,1.0411596644059802e-07,3.8408152241780906e-15,1.1105782850694367e-26,4.5620891342763471e-09,1.8998532138617251e-31,1.6523793773585139e-09,6.9315435595380988e-23,3.36185505757467e-14,1.2230990960741399e-19,7.605817876251542e-22,5.3393858480188084e-11,2.8321050065281213e-23,0.0039929811454402844,0.00032029217041982882,1.6284761192878538e-09,1.6543750628256086e-09,1.131380075846228e-06,1.1400028418637958e-13,9.6674124834070743e-10,1.7892737871734875e-07,1.0022938797989124e-11,3.5335425166389976e-14,8.5449983900558928e-14
1.695563778093735e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33323570343753933,0.11466169999733371,0.022660233963437068,0.0,2.9152429879817416e-10,3.086438066260023e-09,1.0633255533183683e-07,3.9019173918053056e-15,1.155577666535787e-26,4.6058772968381523e-09,1.9692941815242333e-31,1.66451706445364e-09,7.0716252868825435e-23,3.4621547262437565e-14,1.2628363394061543e-19,7.8284325546223761e-22,5.4716152825009297e-11,2.9079707572452587e-23,0.0040079725904708782,0.00032255908575402984,1.6367398890852902e-09,1.6843694368408244e-09,1.1438981444569044e-06,1.1460706835241933e-13,9.8265604096823573e-10,1.7987393104162286e-07,1.0156898892804027e-11,3.6317873327620543e-14,8.7265073779028531e-14
1.7076576260827506e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33321855801065076,0.11464683142942367,0.02265909955081993,0.0,3.0160671423130685e-10,3.1742159438796019e-09,1.0857648291321943e-07,3.9636432467491461e-15,1.2020280491063769e-26,4.6498178344501172e-09,2.0408119671518187e-31,1.6766672382836987e-09,7.2136482068391728e-23,3.5647836484789203e-14,1.3035214921267509e-19,8.0557361046702139e-22,5.6062077666215203e-11,2.9853649034517117e-23,0.0040228379110576144,0.00032482562515707161,1.6450021346350346e-09,1.7147065715349056e-09,1.1564752511088998e-06,1.1521440594268611e-13,9.9867264660611108e-10,1.8080896943966143e-07,1.0291218380917394e-11,3.7323830380520163e-14,8.9102455807933845e-14
1.719751474071766e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33320153797545787,0.11463208791080942,0.022657965311292255,0.0,3.1197459863052942e-10,3.263914006324222e-09,1.1084776614430654e-07,4.0259958851804136e-15,1.2499637564739699e-26,4.6939106766807745e-09,2.1144554437349569e-31,1.6888300582672155e-09,7.3576276244060373e-23,3.6697809269439009e-14,1.3451682086230328e-19,8.2877853944828381e-22,5.7431895851136808e-11,3.0643085623341104e-23,0.004037578166274221,0.00032709179037132373,1.653262874853016e-09,1.7453881195130468e-09,1.1691113101609578e-06,1.158223039006251e-13,1.0147896026641341e-09,1.8173247503329226e-07,1.0425884135049026e-11,3.8353769587078608e-14,9.096214232367756e-14
1.7318453220607814e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3331846422801602,0.11461746839132284,0.02265683124397783,0.0,3.2263428274115009e-10,3.3555619952460331e-09,1.1314641872735251e-07,4.0889784037298116e-15,1.2994196023290199e-26,4.7381557535231938e-09,2.1902743376855009e-31,1.7010056831693337e-09,7.5035788817667055e-23,3.7771860744711351e-14,1.3877901744379665e-19,8.5246373156603652e-22,5.8825871379909961e-11,3.144823017121825e-23,0.0040521944062921192,0.00032935758312731901,1.6615221284240415e-09,1.7764157286788337e-09,1.1818062354179673e-06,1.1643076909282679e-13,1.031005438852463e-09,1.8264443225413557e-07,1.0560883142152928e-11,3.9408171561403693e-14,9.284414301436997e-14
1.7439391700497968e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33316786988179398,0.11460297182962327,0.02265569734800784,0.0,3.335921992590461e-10,3.4491899247058431e-09,1.1547245114426521e-07,4.152593899501372e-15,1.3504308915025002e-26,4.7825529953912577e-09,2.2683192388692667e-31,1.7131942711025643e-09,7.6515173583246208e-23,3.8870390157351423e-14,1.43140110446861e-19,8.7663487766687901e-22,6.0244269400777052e-11,3.2269297174900838e-23,0.0040666876724554032,0.00033162300514384473,1.6697799138044127e-09,1.8077910421996555e-09,1.1945599401247308e-06,1.1703980830854022e-13,1.0473186779524494e-09,1.8354482880529249e-07,1.0696202507645397e-11,4.0487524339816492e-14,9.4748464950395952e-14
1.7560330180388123e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33315121974615675,0.11458859719312288,0.022654563622520871,0.0,3.4485488383808597e-10,3.5448280817498234e-09,1.1782587069449564e-07,4.2168454700856024e-15,1.4030334210481272e-26,4.8271023331160016e-09,2.3486416107049926e-31,1.7253959795275013e-09,7.8014584707422859e-23,3.9993800889169516e-14,1.4760147411857931e-19,9.01297669627376e-22,6.1687356205363673e-11,3.3106502799634848e-23,0.0040810589973551935,0.00033388805812803213,1.6780362492245163e-09,1.8395156984718148e-09,1.2073723369597905e-06,1.1764942825923899e-13,1.0637278365827042e-09,1.8443365562211594e-07,1.083182945951102e-11,4.1592323451026099e-14,9.6675112615727666e-14
1.7681268660278277e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33313469084773523,0.11457434345791304,0.022653430066662789,0.0,3.564289761000687e-10,3.6425070269731938e-09,1.2020668153382565e-07,4.2817362135724196e-15,1.4572634812647865e-26,4.871803697941973e-09,2.4312938003299091e-31,1.7376109652535069e-09,7.9534176729852047e-23,4.1142500473594525e-14,1.521644852876093e-19,9.2645779970563426e-22,6.3155399223930153e-11,3.3960064883199601e-23,0.0040953094049033453,0.00033615274377544368,1.6862911526913723e-09,1.8715913310853247e-09,1.2202433380293074e-06,1.1825963557823978e-13,1.080231425959904e-09,1.8531090683209503e-07,1.0967751352285724e-11,4.2723071986393666e-14,9.8624087939957584e-14
1.780220714016843e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33311828216963041,0.11456020960869134,0.022652296679586709,0.0,3.6832122064711521e-10,3.7422575950708033e-09,1.2261488471402066e-07,4.3472692285638269e-15,1.5131578566600094e-26,4.9166570215236748e-09,2.5163290488321391e-31,1.7498393844393714e-09,8.1074104563705857e-23,4.2316900612136126e-14,1.5683052319069383e-19,9.5212095990126107e-22,6.464866702059746e-11,3.4830202939952405e-23,0.0041094399104055612,0.00033841706377015884,1.6945446419911559e-09,1.9040195687884225e-09,1.2331728548609945e-06,1.1887043682037298e-13,1.0968279526538818e-09,1.861765797138873e-07,1.1103955670916239e-11,4.3880280670267809e-14,1.0059539033102405e-13
1.7923145620058585e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33310199270348617,0.11454619463868893,0.022651163460452942,0.0,3.8053846807644646e-10,3.844110895374479e-09,1.2505047822331509e-07,4.4134476141863598e-15,1.5707538268553583e-26,4.9616622359220087e-09,2.6038015015501782e-31,1.7620813925939389e-09,8.2634523496207549e-23,4.3517417190754643e-14,1.6160096930156299e-19,9.782928413238659e-22,6.6167429288547557e-11,3.5717138164878816e-23,0.0041234515206338565,0.00034068101978485741,1.7027967346916843e-09,1.9368020354517662e-09,1.2461607983981024e-06,1.1948183846170632e-13,1.1135159193365467e-09,1.8703067465553109e-07,1.1240430034495316e-11,4.5064467930392822e-14,1.0258901670860416e-13
1.804408409994874e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33308582144941701,0.11453229754959869,0.022650030408428903,0.0,3.9308767599748337e-10,3.9480983123770521e-09,1.2751345702769697e-07,4.4802744701032955e-15,1.6300891674346229e-26,5.0068192736007988e-09,2.6937662184396878e-31,1.774337144576708e-09,8.421558918921281e-23,4.4744470296137712e-14,1.6647720716230602e-19,1.0049791335702659e-21,6.7711956845197792e-11,3.6621093437648763e-23,0.0041373452338984351,0.00034294461348090077,1.7110474481448756e-09,1.9699403500323531e-09,1.2592070789934627e-06,1.2009384689932062e-13,1.1302938255241885e-09,1.8787319511187177e-07,1.1377162199872123e-11,4.6276159968377952e-14,1.0460496153814584e-13
1.8165022579838893e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3330697674159368,0.11451851735150415,0.02264889752268906,0.0,4.0597591005120207e-10,4.0542515062429515e-09,1.3000381311296027e-07,4.5477528965266321e-15,1.6912021507357492e-26,5.0521280674233443e-09,2.7862791845078466e-31,1.7866067945984024e-09,8.5817457679837287e-23,4.5998484231883001e-14,1.714606222172874e-19,1.0321855241105529e-21,6.9282521627348918e-11,3.754229332667942e-23,0.0041511220401189344,0.00034520784650841208,1.7192967994891707e-09,2.0034361265371484e-09,1.2723116064035863e-06,1.2070646845113789e-13,1.1471601683127434e-09,1.8870414756123421e-07,1.1514140065137531e-11,4.7515890830229961e-14,1.066432168655135e-13
1.8285961059729048e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33305382961988816,0.11450485306280858,0.022647764802414892,0.0,4.1921034493167651e-10,4.1626024133052684e-09,1.3252153552749041e-07,4.6158859942288554e-15,1.7541315465874389e-26,5.0975885506490042e-09,2.8813973203154975e-31,1.7988904962215127e-09,8.7440285381130934e-23,4.7279887534586098e-14,1.7655260164967937e-19,1.059917697683164e-21,7.087939668630721e-11,3.8480964093205012e-23,0.0041647829208950977,0.0003474707205063538,1.7275448056519317e-09,2.037290973986425e-09,1.2854742897828152e-06,1.2131970935580093e-13,1.164113443105582e-09,1.8952354146137548e-07,1.1651351672983832e-11,4.8784202476931289e-14,1.0870377235222014e-13
1.8406899539619202e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33303800708637216,0.11449130371016517,0.022646632246794803,0.0,4.3279826540974161e-10,4.2731832465491656e-09,1.3506661042575199e-07,4.6846768645544569e-15,1.8189166229913992e-26,5.1432006569298507e-09,2.979178492547357e-31,1.8111884023608131e-09,8.9084229082798181e-23,4.8589112989832529e-14,1.8175453422068104e-19,1.0881813356991002e-21,7.2502856182979643e-11,3.943733369535423e-23,0.0041783288495768206,0.00034973323710260401,1.7357914833518016e-09,2.0715064963768304e-09,1.2986950376775345e-06,1.21933575772605e-13,1.1811521443334317e-09,1.9033138920474999e-07,1.1788785213938726e-11,5.0081644855068827e-14,1.1078661531121918e-13
1.8527838019509356e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33302229884867923,0.11447786832840733,0.022645499855024086,0.0,4.4674706735870835e-10,4.3860264960815484e-09,1.3763902111244463e-07,4.7541286094312542e-15,1.8855971467512279e-26,5.1889643203073431e-09,3.0796815246505297e-31,1.8235006652838459e-09,9.0749445951964084e-23,4.9926597648093336e-14,1.8706781011149023e-19,1.116982115655423e-21,7.4153175382942464e-11,4.041163179223564e-23,0.0041917607913336203,0.00035199539791403112,1.7440368491010436e-09,2.1060842926441789e-09,1.3119737580204383e-06,1.2254807378148066e-13,1.1982747661660164e-09,1.9112770607312105e-07,1.1926429029473364e-11,5.1408775967501453e-14,1.1289173074322966e-13
1.864877649939951e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33300670394821985,0.11446454596047993,0.022644367626304829,0.0,4.6106425878206093e-10,4.5011649295868845e-09,1.4023874808729485e-07,4.8242443313814916e-15,1.9542133840489479e-26,5.2348794752090503e-09,3.1829662075415738e-31,1.8358274366113845e-09,9.2436093533986037e-23,5.1292782840523071e-14,1.9249382076809347e-19,1.1463257105581612e-21,7.5830630651482888e-11,4.1404089748031719e-23,0.0042050797032235224,0.00035425720454656607,1.7522809192078429e-09,2.1410259566259578e-09,1.3253103581248513e-06,1.2316320938302733e-13,1.2154798032150337e-09,1.9191251019155113e-07,1.2064271614984502e-11,5.276616194405776e-14,1.150191013735677e-13
1.8769714979289664e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33299122143445647,0.1144513356573712,0.022643235559845896,0.0,4.7575746084306628e-10,4.6186315927690732e-09,1.428657690904513e-07,4.8950271335327178e-15,2.0248061009702408e-26,5.2809460564454025e-09,3.289093310382401e-31,1.8481688673178648e-09,9.4144329753310842e-23,5.2688114194659373e-14,1.9803395874893525e-19,1.1762177883547401e-21,7.753549944861328e-11,4.2414940636101865e-23,0.004218286534261346,0.00035651865859527337,1.760523709778583e-09,2.1763330770235917e-09,1.3387047446791127e-06,1.2377898849859761e-13,1.2327657512280929e-09,1.9268582248180396e-07,1.2202301622650589e-11,5.4154377112266035e-14,1.1716870768945866e-13
1.889065345917982e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33297585036483546,0.11443823647804452,0.022642103654862845,0.0,4.9083440889622679e-10,4.738459809779242e-09,1.4552005914845067e-07,4.9664801196284593e-15,2.0974165639794115e-26,5.3271639992065159e-09,3.3981245914252613e-31,1.8605251077317896e-09,9.5874312914376978e-23,5.4113041650023529e-14,2.036896175755257e-19,1.2066640113760563e-21,7.9268060324058544e-11,4.344441924309501e-23,0.0042313822254864348,0.00035877976164442102,1.7687652367200932e-09,2.212007237364432e-09,1.3521568237410148e-06,1.2439541697043126e-13,1.2501311077732586e-09,1.9344766661519141e-07,1.2340507864162247e-11,5.5574004068100975e-14,1.1934052797780194e-13
1.9011591939069973e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33296058980472071,0.11442524748937177,0.022640971910577883,0.0,5.0630295352050313e-10,4.8606831836293922e-09,1.4820159062072246e-07,5.0386063940386901e-15,2.1720865403451862e-26,5.3735332390590135e-09,3.5101228089270671e-31,1.8728963075361151e-09,9.762620170256163e-23,5.5568019473620596e-14,2.0946219158604384e-19,1.2376700357882954e-21,8.1028592912215366e-11,4.4492762073072126e-23,0.0042443677100297951,0.00036104051526754827,1.7770055157418683e-09,2.2480500159634761e-09,1.365666500732298e-06,1.2501250056183895e-13,1.2675743729138211e-09,1.9419806896489759e-07,1.2478879313326931e-11,5.702563374674522e-14,1.215345383633647e-13
1.9132530418960127e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33294543882732597,0.11441236776606649,0.022639840326219792,0.0,5.2217106155423498e-10,4.9853355965917676e-09,1.5091033324659928e-07,5.1114090617700991e-15,2.2488582985184192e-26,5.4200537119429078e-09,3.6251517321333595e-31,1.885282615768599e-09,9.9400155185172463e-23,5.7053506275338741e-14,2.1535307579198924e-19,1.2692415110545994e-21,8.2817377927084278e-11,4.5560207351639422e-23,0.0042572439131806855,0.00036330092102753174,1.7852445623582601e-09,2.2844629858848659e-09,1.3792336804332104e-06,1.2563024495743447e-13,1.2850940498729937e-09,1.9493705855781267e-07,1.2617405108548452e-11,5.8509865493360224e-14,1.2375071284737495e-13
1.925346889885028e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3329303965136497,0.11439959639061785,0.022638708901023888,0.0,5.3844681713169098e-10,5.1124512105838649e-09,1.5364625419280169e-07,5.1848912284761419e-15,2.3277746084628251e-26,5.4667253541685316e-09,3.7432761523321544e-31,1.8976841808221303e-09,1.0119633281248363e-22,5.8569965023246541e-14,2.2136366573793446e-19,1.3013840794066762e-21,8.4634697157173299e-11,4.6646995030092362e-23,0.0042700117524526338,0.00036556098047665046,1.7934823918906412e-09,2.3212477149031019e-09,1.3928582669771184e-06,1.26248655763416e-13,1.3026886456881734e-09,1.9566466702590937e-07,1.2756074555181453e-11,6.0027307133860213e-14,1.2598902334649112e-13
1.9374407378740435e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33291546195240918,0.11438693245322536,0.022637577634231961,0.0,5.5513842272116779e-10,5.2420644675389526e-09,1.5640931810136559e-07,5.2590560004669211e-15,2.4088787419398713e-26,5.5135481024134811e-09,3.864561893977976e-31,1.9101011504450362e-09,1.0301489441881622e-22,6.0117863058787581e-14,2.2749535736442497e-19,1.3341033753264346e-21,8.6480833460373979e-11,4.7753366789571199e-23,0.0042826721376488909,0.00036782069515664951,1.8017190194695403e-09,2.3584057654640417e-09,1.4065401638451869e-06,1.268677385078936e-13,1.3203566718544709e-09,1.9638092855719248e-07,1.2894877127761473e-11,6.1578575045671032e-14,1.2824943973212036e-13
1.949534585863059e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33290063423997551,0.11437437505173383,0.022636446525092207,0.0,5.7225420016457147e-10,5.3742100897620284e-09,1.5919948713797922e-07,5.3339064847188355e-15,2.4922144727489656e-26,5.5605218937196129e-09,3.9890758258863373e-31,1.9225336717413546e-09,1.0485600022366239e-22,6.1697672111871099e-14,2.3374954687407508e-19,1.367405025037733e-21,8.8356070758808679e-11,4.8879566045228537e-23,0.0042952259709273391,0.00037008006659880195,1.8099544600367559e-09,2.3959386946456412e-09,1.4202792738611077e-06,1.2748749864126496e-13,1.3380966449572002e-09,1.9708587984625617e-07,1.3033802472110995e-11,6.3164294228494409e-14,1.3053192987005983e-13
1.9616284338520744e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33288591248030963,0.11436192329156901,0.022635315572859194,0.0,5.898025917184023e-10,5.5089230802710808e-09,1.6201672104070015e-07,5.4094457888840824e-15,2.5778260769241022e-26,5.6076466654900732e-09,4.1168858724989656e-31,1.9349818911710932e-09,1.0671981083285332e-22,6.3309868315858388e-14,2.4012763060089993e-19,1.4012946460083049e-21,9.0260694033649947e-11,5.0025837950409142e-23,0.0043076741468648606,0.00037233909632396949,1.8181887283474373e-09,2.4338480541184698e-09,1.4340754991858984e-06,1.2810794153663633e-13,1.3559070872930421e-09,1.9777956004447771e-07,1.3172840407322241e-11,6.4785098375035562e-14,1.3283645966043678e-13
1.9737222818410898e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33287129578489821,0.1143495762856738,0.022634184776793801,0.0,6.0779216109606698e-10,5.6462387231235897e-09,1.6486097716901985e-07,5.4856770212999254e-15,2.6657583328881341e-26,5.6549223554863723e-09,4.2480610252200503e-31,1.9474459545504532e-09,1.0860648723977097e-22,6.4954932222443414e-14,2.4663100488292645e-19,1.4357778464619418e-21,9.2194989319910678e-11,5.119242940084286e-23,0.0043200175525211441,0.00037459778584266194,1.8264218389721459e-09,2.4721353901059925e-09,1.447928741312755e-06,1.2872907249028923e-13,1.3737865274795938e-09,1.9846201070988143e-07,1.3311980927617292e-11,6.6441629941717507e-14,1.3516299307792092e-13
1.9858161298301052e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33285678327269047,0.11433733315444505,0.022633054136163139,0.0,6.2623159451144747e-10,5.7861925837281214e-09,1.67732210553245e-07,5.5626032909978099e-15,2.7560565215658727e-26,5.7023489018254668e-09,4.3826713538238339e-31,1.9599260070520376e-09,1.1051619082660248e-22,6.6633348816427068e-14,2.5326106593812013e-19,1.4708602249009841e-21,9.4159243701206159e-11,5.2379589038850664e-23,0.0043322570675019606,0.00037685613665509535,1.8346538062988851e-09,2.510802243344628e-09,1.4618389010619686e-06,1.2935089672219124e-13,1.3917335010530596e-09,1.9913327575670263e-07,1.3451214204086328e-11,6.8134540219360709e-14,1.3751149221218386e-13
1.9979099778191206e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33284237407003542,0.11432519302567065,0.022631923650240547,0.0,6.4512970172364167e-10,5.9288205091409492e-09,1.7063037394416522e-07,5.6402277077122736e-15,2.8487664264571827e-26,5.7499262429769163e-09,4.5207880179337847e-31,1.9724221932050309e-09,1.1244908336563844e-22,6.8345607530383999e-14,2.6001920974366226e-19,1.5065473696391828e-21,9.6153745304486653e-11,5.3587567257564772e-23,0.004344393564021911,0.000379114150251249,1.8428846445351111e-09,2.5498501490435806e-09,1.4758058785759014e-06,1.2997341937655113e-13,1.4097465510538061e-09,1.9979340140468309e-07,1.3590530586304868e-11,6.9864489403819284e-14,1.3988191730858159e-13
2.010003825808136e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33282806731061948,0.11431315503446748,0.022630793318305489,0.0,6.6449541708280829e-10,6.0741586283475875e-09,1.7355541786297667e-07,5.7185533818896942e-15,2.9439343336713119e-26,5.7976543177600449e-09,4.6624832785737158e-31,1.9849346568953597e-09,1.1440532702061341e-22,7.0092202259221564e-14,2.6690683191861193e-19,1.5428448583449729e-21,9.8178783294741234e-11,5.4816616205162796e-23,0.004356427906966635,0.00038137182811092069,1.8511143677097144e-09,2.5892806368444693e-09,1.489829573314026e-06,1.3059664552241546e-13,1.4278242285995679e-09,2.0044243612812785e-07,1.3729920603830851e-11,7.1632146666579512e-14,1.4227422680903481e-13
2.0220976737971515e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33281386213540504,0.1143012183232197,0.022629663139643513,0.0,6.8433780057702823e-10,6.2222433525291296e-09,1.7650729065143091e-07,5.7975834246968376e-15,3.0416070319236527e-26,5.845533065341143e-09,4.8078305097911183e-31,1.9974635413658203e-09,1.1638508434808949e-22,7.1873631374629082e-14,2.7392532760998021e-19,1.5797582575952135e-21,1.0023464786967217e-10,5.6066989789116973e-23,0.0043683609539544943,0.00038362917170378191,1.8593429896749784e-09,2.6290952307807274e-09,1.5039098840480253e-06,1.3122058015430838e-13,1.4459650934460576e-09,2.0108043060475505e-07,1.3869374967582631e-11,7.343819022529842e-14,1.4468837739308242e-13
2.034191521786167e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33279975769256953,0.11428938204151745,0.022628533113546231,0.0,7.0466603888011279e-10,6.3731113753133093e-09,1.7948593852218073e-07,5.8773209480292531e-15,3.1418318124961768e-26,5.8935624252307143e-09,4.9569042103530107e-31,2.0100089892161972e-09,1.183885182988823e-22,7.3690397739417588e-14,2.8107609138224633e-19,1.6172931224394166e-21,1.0232163025434021e-10,5.7338943680458203e-23,0.0043801935553977487,0.00038588618248943052,1.8675705241085178e-09,2.6692954492368064e-09,1.5180467088569546e-06,1.3184522819291129e-13,1.464167714534781e-09,2.0170743766436703e-07,1.4008884571098847e-11,7.5283307414288177e-14,1.4712432401908522e-13
2.0583792177641977e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33277184763245476,0.11426600740077868,0.022626273516242031,0.0,7.4681746633174713e-10,6.6833455047918559e-09,1.8552333401929182e-07,6.0389308875446116e-15,3.3501292979927136e-26,5.9900727416820862e-09,5.2665347090526975e-31,2.0351501422412096e-09,1.2246706985390888e-22,7.7431976208956394e-14,2.9577999788497208e-19,1.6942494089578096e-21,1.0659011845750858e-10,5.9948623912958341e-23,0.0044035607876309656,0.00039039921142742612,1.8840223842289503e-09,2.7508588047554404e-09,1.5464894895242327e-06,1.330966838080862e-13,1.5007525503259427e-09,2.0292871130280908e-07,1.4288033991395111e-11,7.9093558026119333e-14,1.5206141687290865e-13
2.0801481441444257e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33274706468318421,0.11424530530725543,0.022624240393454665,0.0,7.8651016610872044e-10,6.9724490039233445e-09,1.9104797935045012e-07,6.1868306502487565e-15,3.5468098689724895e-26,6.0774465207044156e-09,5.5587175004349602e-31,2.0578352441213545e-09,1.2622038315273003e-22,8.0925387397735457e-14,3.0947984521241233e-19,1.7656909566003191e-21,1.1054112316294841e-10,6.2373741924775573e-23,0.0044242561588063055,0.00039445981370922565,1.8988254726835079e-09,2.8255997758998941e-09,1.5722802334415307e-06,1.3422548159130971e-13,1.5338759592279463e-09,2.0399085283966838e-07,1.4539369810787899e-11,8.2663499876656384e-14,1.5657885727057106e-13
2.1019170705246536e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33272259518266745,0.11422491570288661,0.022622207754230496,0.0,8.2792580782599751e-10,7.2711539824552375e-09,1.966584474893543e-07,6.3370710802134824e-15,3.7525176193452044e-26,6.1653073583208783e-09,5.864185315615692e-31,2.0805761996818873e-09,1.3005296110155304e-22,8.4541318558646227e-14,3.236298918251725e-19,1.8392318742124828e-21,1.1459752508756494e-10,6.487283738724557e-23,0.0044446389890268317,0.00039851935994034306,1.9136252424657708e-09,2.9016135218583417e-09,1.5982524657319456e-06,1.353566640437908e-13,1.5671776775369193e-09,2.0501830966296387e-07,1.479075143893436e-11,8.6371153832152269e-14,1.6116614206840107e-13
2.1236859969048816e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33269843441607178,0.11420483388076728,0.022620175594649797,0.0,8.7112268729785434e-10,7.5796846778549649e-09,2.023543544455158e-07,6.4896703534080632e-15,3.9675465064498381e-26,6.2536549138507342e-09,6.1834148678165692e-31,2.1033738173209349e-09,1.3396576848842609e-22,8.8282866628304265e-14,3.3823823647488153e-19,1.9149040884568278e-21,1.1876105908688866e-10,6.7447465709295916e-23,0.0044647139852106036,0.00040257785827558308,1.9284217672742381e-09,2.9789086881415983e-09,1.6244055663336111e-06,1.3649025729659527e-13,1.6006497587795223e-09,2.0601146088700333e-07,1.5042132493708339e-11,9.0220867331543882e-14,1.6582295181337964e-13
2.1454549232851095e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33267457773959902,0.11418505520493556,0.022618143910852224,0.0,9.1616051406782792e-10,7.8982683071973549e-09,2.0813529793039962e-07,6.6446466540627751e-15,4.1921957489682736e-26,6.3424888500175049e-09,6.5168956358399996e-31,2.126228898687774e-09,1.3795977436845461e-22,9.2153176793994307e-14,3.5331296420428827e-19,1.9927393738973236e-21,1.2303347036364236e-10,7.0099201159013492e-23,0.0044844857833323138,0.00040663531676791791,1.9432151191202612e-09,3.0574938576382908e-09,1.6507389075496777e-06,1.3762628677289089e-13,1.6342843919919082e-09,2.0697070409333363e-07,1.5293468571129615e-11,9.4217089111505529e-14,1.705489522972364e-13
2.1672238496653375e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33265102057941387,0.11416557510930142,0.022616112699035892,0.0,9.6310043129775163e-10,8.2271350692347739e-09,2.1400085831755257e-07,6.8020181747996865e-15,4.4267698210985312e-26,6.4318088329020845e-09,6.8651300976304328e-31,2.1491422386813194e-09,1.4203595209778045e-22,9.6155442745192977e-14,3.6886214485766341e-19,2.0727693465556911e-21,1.2741651436146772e-10,7.2829636947188342e-23,0.0045039589494945504,0.00041069174336933839,1.9580053683608467e-09,3.1373775498142353e-09,1.6772518539676491e-06,1.3876477720665374e-13,1.6680739097632837e-09,2.0789645435516499e-07,1.554471725029571e-11,9.8364370522228234e-14,1.7534379534056033e-13
2.1889927760455654e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33262775843058995,0.11414638909659179,0.022614081955456507,0.0,1.0120050356600841e-09,8.5665181459050847e-09,2.1995059959971408e-07,6.9618031167582699e-15,4.6715784459256099e-26,6.5216145318968727e-09,7.2286339664565083e-31,2.1721146254479296e-09,1.4619527936896139e-22,1.0029290692096503e-13,3.8489383171405892e-19,2.1550254578314191e-21,1.3191195665759319e-10,7.564038531154426e-23,0.0045231379809825955,0.00041474714593167845,1.9727925837306922e-09,3.218568219904037e-09,1.7039437623810374e-06,1.3990575266251029e-13,1.7020107957052425e-09,2.0878914326554527e-07,1.57958380940187e-11,1.0266736683779344e-13,1.802071195740883e-13
