Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CHOX(53),CO2X(24)
0.0,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999999,0.11866996602996532,0.022821567693054285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.305033531407515e-24,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999999,0.11866996602996532,0.022821567693054285,-8.354984079529641e-121,1.311580983041612e-65,2.9700073791885938e-36,1.2382285058267868e-88,1.801728939913494e-54,4.211020768938502e-132,5.564692336215776e-20,-6.560824231212134e-106,5.564692336215775e-20,2.600819491657101e-72,6.036699075514642e-72,2.7780743253609514e-112,3.221170534353263e-113,9.706074860782208e-53,1.221160961788449e-85,3.039031115899591e-18,8.998030997900935e-20,3.602213534446389e-22,9.008783568272772e-38,3.3357984490676632e-37,3.6022135344131528e-22,1.65905523957598e-33,1.6672140477055176e-41,8.436451150783979e-46,1.064956170031415e-76,3.317415880862767e-54,2.1456308077864074e-52,1.2094196527705334e-76,4.892449878182555e-106,-1.5818668802012953e-108,-3.422090813846634e-108
1.7654093887941043e-23,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999999,0.11866996602996532,0.022821567693054285,1.5136419807717909e-118,2.934067308569117e-64,1.7938844575219189e-35,1.3682893115240694e-86,2.722772796315481e-53,1.5194720953805945e-129,1.5581138541404175e-19,1.266576798433414e-104,1.5581138541404168e-19,7.334727155581347e-71,1.898034768947982e-70,5.55355962706232e-110,6.439339101959229e-111,1.1523052074497845e-51,6.322571336946891e-84,8.509287124518851e-18,2.519448679412262e-19,1.0086197896503826e-21,5.441305275121872e-37,2.0148222632348143e-36,1.008619789630308e-21,1.0020693549757519e-32,1.979316498911764e-40,1.0015847463375285e-44,6.478707044551939e-75,3.9384361336703656e-53,2.5472928956438122e-51,7.357489876868021e-75,9.780340242448615e-104,1.6009050975940343e-106,3.46327665189105e-106
4.03522146010081e-23,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999999,0.11866996602996531,0.022821567693054285,6.389851915946744e-116,5.797322579611971e-63,8.636781466060557e-35,1.2379494591149034e-84,2.929034728590471e-52,5.501752962697992e-127,3.5614030951780975e-19,1.337371345810039e-102,3.5614030951780946e-19,1.595463368065003e-69,4.234411158025766e-69,1.0054349330750669e-107,1.1657993996268714e-108,1.1313400857037075e-50,2.7619945429940017e-82,1.9449799141757354e-17,5.758739838656599e-19,2.3054166620834444e-21,2.6197542614813955e-36,9.700501889857957e-36,2.3054166619867932e-21,4.8245324907648514e-32,1.9433046365804485e-39,9.833814698558246e-44,2.924855565586037e-73,3.866779950454908e-52,2.500947271539183e-50,3.321522559671188e-73,1.7706653745410448e-101,3.352606729285412e-104,7.25277508762412e-104
8.57484560271422e-23,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999999,0.11866996602996528,0.022821567693054285,2.0553758096001492e-113,1.0316107503349537e-61,3.771909379195641e-34,9.369355452576022e-83,2.692287543949765e-51,1.6682894442539164e-124,7.567981577253457e-19,1.0570805898653479e-100,7.567981577253445e-19,2.9577201973454938e-68,7.93058346674016e-68,1.5235642796886313e-105,1.7665691375165027e-106,1.0006574937021611e-49,1.0291967941802335e-80,4.133082317623431e-17,1.2237322157145273e-18,4.8990104070358674e-21,1.1441155129925702e-35,4.2364640302840954e-35,4.8990104066137645e-21,2.1070000034753314e-31,1.7188308740297684e-38,8.698246876517847e-43,1.1044134445834277e-71,3.420123075948936e-51,2.2120595417605014e-49,1.254143668792385e-71,2.683139830506304e-99,5.388039758685858e-102,1.165607650865705e-101
1.7654093887941043e-22,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999998,0.11866996602996524,0.022821567693054285,5.879940874683457e-111,1.739968964634636e-60,1.5746979193093048e-33,6.509629648855328e-81,2.3033086762533656e-50,4.6405217188108123e-122,1.5581138541404184e-18,7.492212862575798e-99,1.558113854140412e-18,5.083565318504705e-67,1.3698110739077274e-66,2.1183449049851188e-103,2.456215849662741e-104,8.411129174524616e-49,3.5524624616197646e-79,8.509287124518795e-17,2.5194486794122616e-18,1.0086197897285903e-20,4.7764570462955727e-35,1.768640337667022e-34,1.0086197895523707e-20,8.796309523156483e-31,1.44478079952722e-37,7.311987957670754e-42,3.832026234135799e-70,2.874819522639598e-50,1.859369335491324e-48,4.351206647248226e-70,3.730604389339927e-97,7.703959760164486e-100,1.6666162173696326e-99
3.581259045839469e-22,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999997,0.11866996602996516,0.022821567693054285,1.590211389827648e-108,2.857909627054567e-59,6.433154841728721e-33,4.339321239461682e-79,1.904420155149066e-49,1.2379218660557509e-119,3.160745246970564e-18,5.041915790360379e-97,3.160745246970539e-18,8.425636704380826e-66,2.275961585595203e-65,2.8250500843751752e-101,3.2756388145121095e-102,6.895951873979321e-48,1.1833959589794048e-77,1.726169673830943e-16,5.110881606807728e-18,2.046057287916675e-20,1.951338554665242e-34,7.225472872375925e-34,2.04605728719676e-20,3.593578862140858e-30,1.1845183968663006e-36,5.9957727006515e-41,1.2764265316285206e-68,2.3569507330049744e-49,1.5244233262501355e-47,1.4491332517928197e-68,4.975178602796032e-95,1.041544574355743e-97,2.2531985291079107e-97
7.212958359930197e-22,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999955,0.11866996602996498,0.02282156769305428,4.1844319977071607e-106,4.632798986714541e-58,2.600384068634833e-32,2.8346319525381612e-77,1.5486428423563026e-48,3.235411365249792e-117,6.366008032630858e-18,3.308185367406134e-95,6.36600803263076e-18,1.371896516928826e-64,3.710391804434647e-64,3.6914639467453135e-99,4.2802436151731083e-100,5.584520613423086e-47,3.885009963359545e-76,3.476651596589031e-16,1.0293747461598658e-17,4.120932284845152e-20,7.88762242447237e-34,2.920651660284737e-33,4.120932281935141e-20,1.4525815517633813e-29,9.592533965994719e-36,4.857092271361094e-40,4.1677862437795924e-67,1.9087198101478777e-48,1.2345175437133529e-46,4.730210777483818e-67,6.501014810867257e-93,1.3702024535666364e-95,2.9641920599845998e-95
1.4476356988111654e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999992,0.11866996602996462,0.022821567693054278,1.0865047869105191e-103,7.460983409677352e-57,1.0456030166447748e-31,1.8336471826653976e-75,1.249036555797741e-47,8.372563928069044e-115,1.2776533603951464e-17,2.1436548852510138e-93,1.2776533603951068e-17,2.2142465093832617e-63,5.992292665012015e-63,4.776183177466471e-97,5.537972968095581e-98,4.4949080259571694e-46,1.2732300921879759e-74,6.977615442105055e-16,2.0659479171180505e-17,8.270682280911342e-20,3.171578281291307e-33,1.174381187026204e-32,8.270682269210314e-20,5.840762667031236e-29,7.720900846580227e-35,3.9119218170280525e-39,1.3478080529384449e-65,1.5363037556404912e-47,9.936471371204816e-46,1.5287214076749347e-65,8.41130728109657e-91,1.7788021711364696e-93,3.848125708362272e-93
2.900315424447457e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999985,0.11866996602996391,0.022821567693054268,2.8038380060851307e-101,1.19765334782464e-55,4.193335910944059e-31,1.1809190817995502e-73,1.0032940871346766e-46,2.156976770380329e-112,2.559758474659274e-17,1.3804537377476995e-91,2.559758474659115e-17,3.5582346974951085e-62,9.632435414873618e-62,6.152199701245177e-95,7.133460835209716e-96,3.606880601719432e-45,4.213442921484743e-73,1.397954313313648e-15,4.1390942590344106e-17,1.6570182281880686e-19,1.2719447394416726e-32,4.709793814144111e-32,1.6570182234954296e-19,2.3424039632949214e-28,6.195528626207379e-34,3.143101371523412e-38,4.339825665408122e-64,1.23278700695929e-46,7.97339277658375e-45,4.916132651741563e-64,1.083460164930827e-88,2.295136698983188e-91,4.965124694590775e-91
