Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70),C2H6X(52),CH4OX(63),HOCO(73),CHO2(74),S(216)
6.5433594477983924e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999666,0.11866996602996212,0.02282156769305424,1.8810870574281673e-98,1.7424419607084484e-45,2.1334464585826777e-30,1.5578996367094592e-71,1.1514444856003655e-45,1.445858743619218e-109,5.775033611035705e-17,1.8164874604202898e-89,5.775033611034912e-17,9.20640977170249e-61,8.112714319407341e-60,1.829494421966266e-92,2.1212946083402706e-93,7.684682298850079e-32,2.634205209763159e-71,3.153904394847914e-15,9.33815036009073e-17,3.738374732105923e-19,6.471281822739442e-32,2.39620490657642e-31,3.738374708231113e-19,1.1917425615653084e-27,7.106755406512795e-33,3.616989889744247e-37,2.5398453196121254e-62,1.414107233295117e-45,9.146132230449228e-44,2.1557749868889668e-31,2.868035224729641e-62,3.221911858045939e-86,7.020788110478078e-25,6.8309815350425e-89,1.0110751383769227e-101,2.930259691187783e-76,1.477763248679244e-88,2.6888174145329344e-85,1.1929973387726876e-59,7.88047360807213e-74,1.408788639234746e-120,1.9844413089048281e-122,1.6080951448380958e-173
1.3092403829956296e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999934,0.1186699660299589,0.022821567693054195,4.850916216398238e-96,1.395013050353842e-44,8.539347195945299e-30,1.0039241180764262e-69,9.22089451033381e-45,3.7268297646549516e-107,1.155508462746774e-16,1.1643487970048305e-87,1.1555084627464569e-16,1.4746255471246092e-59,1.2995448794739279e-58,2.3578563166400437e-90,2.7339290192042267e-91,3.0758756055462286e-31,9.456156066137811e-70,6.3105489325219995e-15,1.8684413796080537e-16,7.47999742449328e-19,2.590199160192723e-31,9.591064310504366e-31,7.479997328931535e-19,4.770047551126529e-27,5.689692176063545e-32,2.9124780077318763e-36,8.183691117634518e-61,1.132145608179929e-44,7.322468176518159e-43,8.628718050585085e-31,9.188990403955523e-61,4.1524068772268e-84,1.4047677488253662e-24,8.807848994471213e-87,2.607303595802223e-99,1.877708082237321e-74,1.9054239594929367e-86,1.929035062678339e-83,1.9108690543528444e-58,2.5247840174797473e-72,7.266569801375817e-118,1.0234935646011422e-119,2.6051356726796073e-169
2.6190492594272105e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999869,0.11866996602995247,0.0228215676930541,1.2568197230017512e-93,1.1164344171967569e-43,3.416852331962307e-29,6.501091019164697e-68,7.380452883865143e-44,9.652954064884266e-105,2.3115186660332176e-16,7.457587317485791e-86,2.311518666031948e-16,2.360681592070667e-58,2.0804810554335342e-57,3.0536285758188665e-88,3.5406753646950275e-89,1.2307508935708563e-30,3.6790537430049716e-68,1.2623838007865154e-14,3.7376940668059506e-16,1.4963242881112772e-18,1.0364170262388996e-30,3.837675013371558e-30,1.4963242498739038e-18,1.908617568174582e-26,4.55342955795517e-31,2.3575761544599272e-35,2.64995188366488e-59,9.060605427879115e-44,5.860201832984912e-42,3.452611155825411e-30,2.9422571998390753e-59,5.37772729722396e-82,2.8101460860619402e-24,1.141029720070518e-84,6.754969135204604e-97,1.202472809806523e-72,2.4684182051703836e-84,1.49940554475576e-81,3.0590500825505463e-57,8.084164138155136e-71,3.765435104115366e-115,5.303544524677621e-117,4.151967344768407e-165
5.238667012290372e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999739,0.11866996602993961,0.022821567693053914,3.290200544928088e-91,8.933171655313317e-43,1.3669643466483573e-28,4.2541220477362973e-66,5.905857582154252e-43,2.526338562248069e-102,4.623539072606252e-16,4.774698317968727e-84,4.623539072601172e-16,3.7781154121522757e-57,3.3297373575930657e-56,3.996086848692754e-86,4.633453577352984e-87,4.923804991144849e-30,1.5946172236851703e-66,2.525041615853139e-14,7.476199441201481e-16,2.99297340817428e-18,4.1463427639355106e-30,1.535319895889555e-29,2.9929732551980677e-18,7.635530828301693e-26,3.643350023659381e-30,1.9291595215822613e-34,8.671665103136005e-58,7.24986055027954e-43,4.689054787133593e-41,1.3812692772796503e-29,9.417909391515552e-58,7.037484985756408e-80,5.620904607260915e-24,1.4935977275673783e-82,1.768222476590317e-94,7.698061432170367e-71,3.231137754017693e-82,1.2980505224723038e-79,4.895808186604557e-56,2.5877095998099216e-69,1.9713923737443115e-112,2.7768256417360553e-114,6.4441992761236104e-161
1.0477902518016696e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999479,0.11866996602991389,0.02282156769305354,8.790231045999806e-89,7.147216000066398e-42,5.4683097772263165e-28,2.8409886542959308e-64,4.725284248282822e-42,6.746998705565953e-100,9.247579885752906e-16,3.0563966346994984e-82,9.247579885732585e-16,6.0458046665878565e-56,5.3283538846414476e-55,5.336510450185511e-84,6.187671672546754e-85,1.9696822912503496e-29,7.772416620742165e-65,5.050357245978357e-14,1.49532101899915e-15,5.986271763266263e-18,1.6586719178069337e-29,6.141779377138755e-29,5.9862711512970564e-18,3.0543150951717514e-25,2.9148200513702046e-29,1.6118606347530657e-33,2.8964615831421573e-56,5.800438484413721e-42,3.751604737854109e-40,5.525526737510044e-29,3.0140564998999235e-56,9.398097021725085e-78,1.1242429036562174e-23,1.9953311772412915e-80,4.723311727903052e-92,4.927305468365555e-69,4.3165513220467245e-80,1.2637441935056408e-77,7.834355692573848e-55,8.281913988004141e-68,1.0532329163053202e-109,1.483758227932424e-111,9.594936032762075e-157
2.0956373529469343e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998959,0.11866996602986246,0.02282156769305279,2.437687946351223e-86,5.718044406848808e-41,2.1874188164683935e-27,1.9693093583998588e-62,3.780466685466589e-41,1.8699766218325292e-97,1.8495661512048554e-15,1.9562825740693942e-80,1.849566151196727e-15,9.673943514104265e-55,8.525985077940022e-54,7.396262921196992e-82,8.57594992728698e-83,7.879049766041986e-29,4.1953453478913625e-63,1.010098850619668e-13,2.990723168756736e-15,1.1972868933390631e-17,6.634956271899221e-29,2.456811694654836e-28,1.1972866485297709e-17,1.2216591142677075e-24,2.3317480079350495e-28,1.3989583814304327e-32,1.0044392274525007e-54,4.640570020446748e-41,3.001433827176859e-39,2.2103005970605603e-28,9.644833554067964e-55,1.3025514748724046e-75,2.2485507442777938e-23,2.7670841699172043e-78,1.3094931749716736e-89,3.153433570709578e-67,5.986106948573669e-78,1.362895134696971e-75,1.253581924079412e-53,2.650411243434414e-66,5.84015953156559e-107,8.22977203467323e-109,1.3517731806261232e-152
4.1913315552374635e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767997919,0.11866996602975959,0.022821567693051294,7.198818149582035e-84,4.574544366251719e-40,8.749900463419836e-27,1.4535586897502601e-60,3.024469064767936e-40,5.5173160744735615e-95,3.699182476464924e-15,1.2520812424696145e-78,3.69918247643241e-15,1.5478834463720325e-53,1.3642069704736262e-52,1.0913633862674343e-79,1.2654333398108951e-80,3.1516840277990043e-28,2.4354139645639338e-61,2.020225102650487e-13,5.981527468270237e-15,2.3946065114012722e-17,2.654035403130593e-28,9.827446521968133e-28,2.3946055320509996e-17,4.8858030026171694e-24,1.865092790362488e-27,1.2942036097700647e-31,3.7102149610821996e-53,3.712542437436276e-40,2.401216140925122e-38,8.84138198096566e-28,3.085895724347862e-53,1.9219935316662713e-73,4.4971782445662423e-23,4.0866822291489916e-76,3.8653795244718397e-87,2.0179067516435115e-65,8.840836003214301e-76,1.5812866607892423e-73,2.0057990905806968e-52,8.481632912344127e-65,3.447964616961789e-104,4.861232564627183e-106,1.8054121725971465e-148
8.382719959818522e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767995838,0.11866996602955383,0.022821567693048304,2.3331948447890922e-81,3.659679342137689e-39,3.5000335141251697e-26,1.177401304410407e-58,2.4196135369362423e-39,1.786020740006777e-92,7.39841512698881e-15,8.01351320543511e-77,7.398415126858754e-15,2.4766554972478128e-52,2.1827701502858895e-51,1.7669683856960624e-77,2.048795757526895e-78,1.2606864355362645e-27,1.478402147194756e-59,4.040477606660743e-13,1.1963136067290554e-14,4.789246484163892e-17,1.061624078843745e-27,3.931018439565543e-27,4.7892425659780706e-17,1.9535951721858472e-23,1.491532393734965e-26,1.3152425989959853e-30,1.5044930969840594e-51,2.9700664797491186e-39,1.9210150366166408e-37,3.536588539577659e-27,9.871410604238533e-52,3.111797283918966e-71,8.994480521324324e-23,6.624620895833442e-74,1.2520335874441042e-84,1.2910125293051068e-63,1.4331254965662855e-73,1.91908133798051e-71,3.2093329523981294e-51,2.714172533124367e-63,2.2337930138427974e-101,3.152007890361022e-103,2.353206640456555e-144
1.676549676898064e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767991677,0.11866996602914234,0.022821567693042322,8.480462382582335e-79,2.9277615130748196e-38,1.4000506743797084e-25,1.0695022302747268e-56,1.9357061404822808e-38,6.482852953585156e-90,1.4796880428051588e-14,5.12871027300385e-75,1.479688042753136e-14,3.962682366378447e-51,3.492461871813115e-50,3.2079235369814977e-75,3.719579823852973e-76,5.042771391301099e-27,9.200012439068228e-58,8.080982614475725e-13,2.3926353265304448e-14,9.57852938014767e-17,4.2465108596387265e-27,1.5724152474195558e-26,9.578513701372485e-17,7.808459498815615e-23,1.1923386430606456e-25,1.4995036163164274e-29,6.842341197959003e-50,2.376062933259258e-38,1.5368520379833446e-36,1.4146424279625833e-26,3.156550755137406e-50,5.649454020822036e-69,1.7989274179565223e-22,1.2043248265225369e-71,4.5476688444717226e-82,8.256511780592845e-62,2.6053632753741177e-71,2.387966429295168e-69,5.134976240143568e-50,8.685427569391133e-62,1.6228486645455552e-98,2.292904486930059e-100,3.1292621616493487e-140
3.3531050387304875e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767983355,0.11866996602831935,0.02282156769303036,3.452051924553074e-76,2.3422172255745114e-37,5.600457608583172e-25,1.0880442820673998e-54,1.5485710316107901e-37,2.63575280573035e-87,2.9593811030237163e-14,3.2823943315011827e-73,2.9593811028156224e-14,6.340318591881496e-50,5.58795768576903e-49,6.523206699322757e-73,7.56364247587297e-74,2.0171136865299126e-26,5.797968779595552e-56,1.616199262928357e-12,4.785278766122527e-14,1.915710700513161e-16,1.6986030199273436e-26,6.289675976117389e-26,1.9157044242336733e-16,3.118633149131054e-22,9.524457367204306e-25,1.91373837210148e-28,3.4846339091452535e-48,1.9008490263505607e-37,1.2295345991596946e-35,5.658582637435607e-26,1.008612274484049e-48,1.1487975877009086e-66,3.5979617914945896e-22,2.4518663986051893e-69,1.8500585864494374e-79,5.276466089823901e-60,5.304254613039145e-69,3.009519847246934e-67,8.21599676525034e-49,2.779345991230504e-60,1.3205098512347565e-95,1.8696244192913733e-97,4.377642412359501e-136
6.706215762395335e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679667104,0.11866996602667336,0.022821567693006434,1.5368090241773617e-73,1.8737782654468115e-36,2.2403776082106385e-24,1.21069397398504e-52,1.2388592647085966e-36,1.172401124517247e-84,5.918767223484837e-14,2.100738660753963e-71,5.918767222652459e-14,1.0144531028178072e-48,8.940731204247663e-48,1.4510912044636913e-70,1.6825365802596949e-71,8.068465007484797e-26,3.6738941726637446e-54,3.232401265561078e-12,9.570565645263909e-14,3.83143098353006e-16,6.794375569915852e-26,2.515872782312179e-25,3.8314058405082106e-16,1.2436641559937976e-21,7.596823324332226e-24,2.668651798605673e-27,1.940369326678185e-46,1.5206703409779707e-36,9.837077271691106e-35,2.2634347611274105e-25,3.218077506703899e-47,2.5555059322046714e-64,7.1963331061302355e-22,5.458774445729247e-67,8.232672563298444e-77,3.367095908236059e-58,1.1809419207439541e-66,3.813740460460018e-65,1.3145622546304862e-47,8.893903249413226e-59,1.1753664460039207e-92,1.6701934790164303e-94,6.460289280150355e-132
1.3412437209725029e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679334215,0.11866996602338138,0.02282156769295858,7.24947736132378e-71,1.4990264526000535e-35,8.963036879521731e-24,1.427592659757107e-50,9.910883742963469e-36,5.527644866565233e-82,1.1837539464503107e-13,1.3444747122302196e-69,1.1837539461173594e-13,1.6231266147092154e-47,1.4305117707230002e-46,3.4212431796802727e-68,3.9669219591839814e-69,3.227388056335888e-25,2.329380001087246e-52,6.46480526951113e-12,1.9141139403375532e-13,7.662890778170808e-16,2.7177158370453364e-25,1.0063491069578482e-24,7.662789905476068e-16,4.944590811599751e-21,6.041355824079901e-23,3.939475319037964e-26,1.1445799711279194e-44,1.216519357827616e-35,7.870914773612434e-34,9.053735425094361e-25,1.0237621927419529e-45,6.025120626656496e-62,1.4394286005639244e-21,1.2876424392489069e-64,3.882520649504992e-74,2.1424374618618872e-56,2.7857384327523154e-64,4.835896827013699e-63,2.103301792211992e-46,2.846036512916623e-57,1.1087849509847625e-89,1.58639754940948e-91,9.903000799971448e-128
2.6824880104384417e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767866844,0.11866996601679743,0.022821567692862876,3.5245896623143535e-68,1.1992259720059906e-34,3.5864121126174524e-23,1.735073290889374e-48,7.928710632662364e-35,2.6867721510320474e-79,2.367508394692374e-13,8.604643909721782e-68,2.367508393360568e-13,2.5970037363543238e-46,2.288798225853162e-45,8.315191840062102e-66,9.64143769040704e-67,1.290955634057063e-24,1.4710622808762722e-50,1.2929613272149674e-11,3.828228691891426e-13,1.5325888823364949e-15,1.08705778641437e-24,4.025392541182374e-24,1.5325482965822703e-15,1.954184506087758e-20,4.776253302164058e-22,5.989553401820256e-25,6.9572944821592234e-43,9.731873405484292e-35,6.298697197409113e-33,3.621487820794195e-24,3.2381097751879844e-44,1.4643783871071204e-59,2.879503288560555e-21,3.1301939244428835e-62,1.887364692143768e-71,1.3554094490073942e-54,6.772353974154387e-62,6.107734901713474e-61,3.365284509938832e-45,9.107220645853385e-56,1.0783202000640952e-86,1.5634423038327975e-88,1.5455957382265206e-123
5.3649765893703194e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767733689,0.11866996600362953,0.022821567692671463,1.7283783252913648e-65,9.59387939170143e-34,1.4354906525864394e-22,2.127062422853252e-46,6.342969622533717e-34,1.3174384958746105e-76,4.735017291330133e-13,5.506973238238915e-66,4.735017286002921e-13,4.155206364936717e-45,3.6620042305834804e-44,2.0386819052373835e-63,2.3638429587091953e-64,5.163823366106543e-24,9.194620406374927e-49,2.585922925638053e-11,7.65645819472536e-13,3.065221058286911e-15,4.34800070254936e-24,1.610153139383958e-23,3.0650568814048322e-15,7.633724876561626e-20,3.732964398007608e-21,9.180365816972182e-24,4.264850065796794e-41,7.785044096002377e-34,5.041999823745731e-32,1.4485893582107903e-23,1.0126797982974426e-42,3.5902854307582267e-57,5.7615890969310244e-21,7.674414650157249e-60,9.254704877899897e-69,8.479295968961517e-53,1.660533163853993e-59,7.63460248318934e-59,5.384456192411274e-44,2.914243494800314e-54,1.1620322229201007e-83,1.5743759544983455e-85,2.4212876689706417e-118
1.0729953747234075e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767467379,0.11866996597729373,0.02282156769228864,8.384614601858072e-63,7.675215944176776e-33,5.748901078899337e-22,2.5797323271464955e-44,5.0743756023584675e-33,6.391669841709383e-74,9.47003508522015e-13,3.524462334189362e-64,9.470035063911352e-13,6.648328779798364e-44,5.858976744309189e-43,4.9453120102794975e-61,5.734058302846384e-62,2.0655295178833408e-23,5.627351873526403e-47,5.1718461140657294e-11,1.5312917199297995e-12,6.130624452600602e-15,1.7390155397228433e-23,6.440580005491892e-23,6.1299539467739764e-15,2.9163006763831475e-19,2.8541220437493334e-20,1.3913902961686931e-22,2.5860063301166328e-39,6.227306248064612e-33,4.038169225929207e-31,5.794309891050873e-23,3.0992248909905683e-41,8.709037259714481e-55,1.1533506443164089e-20,1.8610935425037231e-57,4.4896307407786744e-66,5.1918708865040706e-51,4.0276546440646584e-57,9.344072239051414e-57,8.615129609400735e-43,9.325154288309652e-53,1.1286889165364013e-80,1.6071224547464574e-82,3.6050076984369634e-114
