Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),H2OX(23),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70)
2.5118891045496685e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4511469301231402,0.11752455234966289,0.022803689524142624,7.806363190315915e-17,4.201771962578735e-11,2.2722495843402993e-07,1.5508712952718228e-09,3.768269077351539e-11,3.593774647516108e-24,2.2172195390098937e-05,1.1072016719154349e-21,2.1398360542699683e-05,1.0094850691077163e-15,4.2017861001784505e-14,3.2110615112666237e-18,3.663587586145364e-20,8.291040179970204e-09,1.7917880493215775e-15,0.001122976061608221,3.57379839734109e-05,1.3673626686681632e-06,3.1351690643202902e-12,1.254875305050404e-10,4.365447295553186e-10,2.000784482074541e-13,2.6891322281023945e-11,2.631352801079358e-07,2.706812425653585e-12,1.593945772978259e-09,2.699082894360106e-15,6.98989380522419e-11,4.8619991500057625e-15,1.653604482545187e-18,8.213054704881004e-09,1.9459064948761997e-15,8.593879844896286e-20,3.886619356911389e-18,3.543854073942081e-18,5.150325917671441e-22
2.552667351530963e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45112945487788747,0.11750733050560531,0.02280340000803205,8.381880759037018e-17,4.408001581275612e-11,2.3455404524572415e-07,1.637773274295001e-09,3.954470641188892e-11,3.9487821036190094e-24,2.2532154253076682e-05,1.2036544917621931e-21,2.1733530960982914e-05,1.0622223586118057e-15,4.4799216283646296e-14,3.4690861673612516e-18,3.9279502362275395e-20,8.559176465344761e-09,1.916199717043217e-15,0.0011398316232899654,3.631639044927265e-05,1.402338397489021e-06,3.2651945395194047e-12,1.275280186649662e-10,4.41023289355614e-10,2.0213166682490343e-13,2.8159815628603434e-11,2.69359130106407e-07,2.816531232688788e-12,1.6643391978913574e-09,2.888802193328559e-15,7.103264838039475e-11,5.1347598224082e-15,1.7647165726273883e-18,8.477375543603972e-09,2.0412039253228545e-15,9.222947567744413e-20,4.228688819001603e-18,3.747466533120089e-18,5.507736299989342e-22
2.593445598512257e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45111202088718133,0.11749015025396468,0.022803110513816588,8.99020901597223e-17,4.620815482938283e-11,2.419971087650411e-07,1.72814604014118e-09,4.1466965687579634e-11,4.332458662623454e-24,2.289211270392237e-05,1.3067274040600957e-21,2.2068327116054035e-05,1.1167772946312772e-15,4.7715948718135235e-14,3.743235485832568e-18,4.2069520921245687e-20,8.831476803096256e-09,2.0470053278790664e-15,0.0011566455286661289,3.6894741384543434e-05,1.4377089034141498e-06,3.3986542188373484e-12,1.295684527888803e-10,4.4550182015166605e-10,2.0418491250989807e-13,2.9472372021574985e-11,2.756436427996508e-07,2.9290271737397407e-12,1.7365421445280397e-09,3.0883918337159945e-15,7.216627595871322e-11,5.41842075403544e-15,1.881566919066393e-18,8.74573982476848e-09,2.139536387000987e-15,9.887527925909517e-20,4.594458753215502e-18,3.959503418436647e-18,5.883498319268811e-22
2.6342238454935515e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4510946280488559,0.1174730114918575,0.02280282104144644,9.632695398831943e-17,4.840313709934325e-11,2.495540998142286e-07,1.822075491601516e-09,4.345042092482514e-11,4.7466215310533015e-24,2.325207070500233e-05,1.4167562902160207e-21,2.2402749732723414e-05,1.1731812228199275e-15,5.077234411138084e-14,4.034237318068243e-18,4.501169505629097e-20,9.107936493839482e-09,2.1844216324428772e-15,0.001173417880660628,3.7473036802996365e-05,1.4734734840321063e-06,3.535589156355491e-12,1.3160883266888215e-10,4.499803215774022e-10,2.062381869430083e-13,3.082993965453338e-11,2.819887265182626e-07,3.044331549131742e-12,1.8105660005568469e-09,3.2981905236632574e-15,7.329982096374293e-11,5.713251495145028e-15,2.0043670357111206e-18,9.01814107956889e-09,2.2409498237378157e-15,1.0589057948995034e-19,4.985140230235622e-18,4.180184875916214e-18,6.278232976127527e-22
2.6750020924748458e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45107727626100846,0.11745591411665562,0.022802531590871946,1.0310722305185058e-16,5.0665961539873055e-11,2.5722497321621745e-07,1.9196484404453464e-09,4.5496024124890944e-11,5.193172806987752e-24,2.3612028218792385e-05,1.5340882478188387e-21,2.273679953418891e-05,1.231465509781527e-15,5.3972752754946096e-14,4.3428400440358445e-18,4.811192792912883e-20,9.388550846216093e-09,2.3286690538712854e-15,0.0011901487819420253,3.805127672721151e-05,1.5096314312517072e-06,3.676040287859067e-12,1.3364915809768632e-10,4.5445879326713614e-10,2.0829149186536214e-13,3.223347446580056e-11,2.8839428868336553e-07,3.1624756133326392e-12,1.8864218696254647e-09,3.518542780167435e-15,7.443328357140645e-11,6.019524442248679e-15,2.1333332416806332e-18,9.294572851833582e-09,2.3454901087406926e-15,1.1329010998033752e-19,5.401984769026207e-18,4.4097336410498524e-18,6.692571741356117e-22
2.71578033945614e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45105996542199933,0.11743885802598551,0.022802242162043584,1.1025707500674925e-16,5.2997625566611214e-11,2.650096878125456e-07,2.0209526089911908e-09,4.7604726965780796e-11,5.6741021024042394e-24,2.3971985207877263e-05,1.6590817767027792e-21,2.3070477242036753e-05,1.2916615429667377e-15,5.732158932295545e-14,4.66981280662564e-18,5.137626375245469e-20,9.673315176878232e-09,2.479971690036541e-15,0.0012068383349241615,3.8629461178579096e-05,1.5461820312480208e-06,3.8200484296478365e-12,1.3568942886861952e-10,4.5893723485556466e-10,2.103448290797795e-13,3.368394005818941e-11,2.9486023580906834e-07,3.2834905741609785e-12,1.964120579649966e-09,3.749798932598094e-15,7.556666395700493e-11,6.337514830124611e-15,2.2686867024129547e-18,9.575028697993988e-09,2.4532030448985185e-15,1.2108897161704863e-19,5.84628498767997e-18,4.648375032458532e-18,7.12715656077791e-22
2.7565585864374344e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4510426954304509,0.11742184311772755,0.022801952754911942,1.1779104526224603e-16,5.5399125098428344e-11,2.7290820648114873e-07,2.1260766276550507e-09,4.97774808019486e-11,6.191489208443278e-24,2.433194163495002e-05,1.7921069650712144e-21,2.3403783576242417e-05,1.35380073057043e-15,6.082333276941758e-14,5.015945744255455e-18,5.481088919214906e-20,9.962224810472175e-09,2.63855731574753e-15,0.001223486641766797,3.920759017730276e-05,1.5831245644090213e-06,3.967654277336594e-12,1.377296447756173e-10,4.6341564597776463e-10,2.1239820045190924e-13,3.5182307619009615e-11,3.0138647350495037e-07,3.407407591996085e-12,2.0436726909246238e-09,3.992315126194946e-15,7.6699962295219e-11,6.667500723762784e-15,2.410653470196122e-18,9.859502187053682e-09,2.5641343650813577e-15,1.293026365108367e-19,6.319375253498201e-18,4.896336945454552e-18,7.582639860085231e-22
2.7973368334187287e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4510254661852472,0.11740486929001545,0.02280166336942776,1.2572403104215523e-16,5.7871454562239485e-11,2.809204961540112e-07,2.235110032476101e-09,5.201523666401181e-11,6.747506803804165e-24,2.4691897462811516e-05,1.9335456756798557e-21,2.3736719255171458e-05,1.4179145014293913e-15,6.448252622574295e-14,5.382050221740209e-18,5.842213476448027e-20,1.0255275079621962e-08,2.8046573849391443e-15,0.0012400938043762458,3.9785663742402755e-05,1.62045830528291e-06,4.118898404645743e-12,1.39769805613221e-10,4.678940262691902e-10,2.1445160791136778e-13,3.672955583931738e-11,3.0797290647856777e-07,3.534257778990071e-12,2.125088504056289e-09,4.246453325547e-15,7.783317876011027e-11,7.009763010243269e-15,2.559464524175627e-18,1.0147986900557518e-08,2.6783297324382325e-15,1.3794695192909956e-19,6.8226323323038884e-18,5.153849845502384e-18,8.059684549652407e-22
2.838115080400023e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4510082775855334,0.11738793644123566,0.02280137400554189,1.3407129543623455e-16,6.04156068978017e-11,2.8904652783467057e-07,2.3481432626198536e-09,5.4318945258466197e-11,7.344423206480916e-24,2.5051852654369806e-05,2.083791732078368e-21,2.406928499558031e-05,1.4840343049204235e-15,6.830377689845537e-14,5.76895905942847e-18,6.221647622827792e-20,1.0552461324913021e-08,2.9785070328500327e-15,0.0012566599244060103,4.0363681891719216e-05,1.658182522526106e-06,4.27382126218209e-12,1.4180991117657427e-10,4.723723753656703e-10,2.1650505345287993e-13,3.832667083241164e-11,3.14619438537985e-07,3.664072198281837e-12,2.208378067727243e-09,4.512581318053293e-15,7.896631352512245e-11,7.364585390548051e-15,2.7153558098305616e-18,1.0440476432560834e-08,2.7958347406931128e-15,1.4703814421361048e-19,7.357476036987562e-18,5.421146761576915e-18,8.558964029325523e-22
2.8788933273813173e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4509911295307149,0.11737104447002665,0.022801084663205327,1.4284847144095906e-16,6.303257356249634e-11,2.9728627661556714e-07,2.4652676578588765e-09,5.6689556967402275e-11,7.984605169048127e-24,2.541180717263961e-05,2.243251104909402e-21,2.440148151261709e-05,1.552191610858836e-15,7.22917559670973e-14,6.1775267606079344e-18,6.620053597205256e-20,1.0853778894875786e-08,3.1603450781887938e-15,0.001273185103257414,4.094164464191542e-05,1.6962964788519196e-06,4.432463176210082e-12,1.4384996126142032e-10,4.768506929034047e-10,2.1855853913742032e-13,3.997464605157888e-11,3.2132597259432763e-07,3.796881863213037e-12,2.2935511862902967e-09,4.791072717365251e-15,8.009936676308258e-11,7.732254371306461e-15,2.8785682779142506e-18,1.0736964389598699e-08,2.9166949144390737e-15,1.5659282268315738e-19,7.925369875285562e-18,5.6984632794223655e-18,9.081162193189024e-22
2.9196715743626116e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45097402192045727,0.11735419327527828,0.022800795342369177,1.5207156598955046e-16,6.572334453609593e-11,3.056397216952343e-07,2.586575456031159e-09,5.912802184822301e-11,8.67052071770679e-24,2.577176098074176e-05,2.4123420982640596e-21,2.4733309519822294e-05,1.6224179093973164e-15,7.645119848232871e-14,6.6086297371814e-18,7.038108439603645e-20,1.1159223145969306e-08,3.350414025288629e-15,0.001289669442080231,4.1519552008481114e-05,1.7347994309799086e-06,4.5948643474136556e-12,1.4588995566409845e-10,4.813289785189621e-10,2.2061206709335707e-13,4.167448220708974e-11,3.2809241066436037e-07,3.932717736546118e-12,2.3806174271998864e-09,5.082306966810758e-15,8.12323386462024e-11,8.113059256474547e-15,3.049347922850738e-18,1.1037444390655196e-08,3.040955709430649e-15,1.6662798352095189e-19,8.527821696790403e-18,5.986037534709337e-18,9.626973434309206e-22
2.960449821343906e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45095695465468494,0.11733738275613133,0.022800506042984687,1.6175696397110262e-16,6.848890832551607e-11,3.1410684639531953e-07,2.71215979047621e-09,6.163528963336304e-11,9.404742035299866e-24,2.6131714041902602e-05,2.5914955360928e-21,2.5064769729129552e-05,1.6947447109251957e-15,8.078690326421857e-14,7.063166533614535e-18,7.476504128912148e-20,1.1468789442564842e-08,3.5489600662505256e-15,0.0013061130417733177,4.209740400573582e-05,1.7736906295859215e-06,4.761064849648893e-12,1.4792989418154094e-10,4.858072318492768e-10,2.2266563951759485e-13,4.3427187182449525e-11,3.3491865387308617e-07,4.071610729684394e-12,2.469586128282779e-09,5.386669342799998e-15,8.236522934607954e-11,8.507292138948619e-15,3.2279458205834897e-18,1.1341910067132798e-08,3.1686625128743492e-15,1.7716101364667152e-19,9.166384339192991e-18,6.2841102060932496e-18,1.019710264945472e-21
3.0012280683252002e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45093992763358104,0.11732061281197667,0.022800216765003236,1.7192143223864696e-16,7.133025196955163e-11,3.2268763817743264e-07,2.8421146874489744e-09,6.421230973000935e-11,1.0189948388507585e-23,2.6491666319453502e-05,2.7811549486708176e-21,2.5395862850866277e-05,1.7692035459680903e-15,8.530373280072907e-14,7.542058049156414e-18,7.93594772006696e-20,1.1782473156929456e-08,3.756233083074995e-15,0.0013225160029852387,4.267520064683216e-05,1.812969319252842e-06,4.9311046286876985e-12,1.499697766112701e-10,4.902854525316461e-10,2.2471925867672012e-13,4.523377594990655e-11,3.4180460245637084e-07,4.213591701894223e-12,2.560466404851936e-09,5.70455095821314e-15,8.34980390336986e-11,8.91524789211324e-15,3.4146181658672617e-18,1.1650355062821753e-08,3.2998606437173463e-15,1.8820969457299864e-19,9.84265627375638e-18,6.59292450817123e-18,1.07922652437941e-21
3.0420063153064946e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45092294075758727,0.11730388334245472,0.022799927508376314,1.825821236059992e-16,7.424836104359812e-11,3.3138208865981203e-07,2.976535063511666e-09,6.68600312198234e-11,1.1028929099431792e-23,2.685161777683023e-05,2.9817767591169016e-21,2.5726589593754326e-05,1.8458259650879266e-15,9.000661314639191e-14,8.046247758333569e-18,8.417161480717136e-20,1.2100269669209607e-08,3.97248664978241e-15,0.0013388784261148942,4.325294194375922e-05,1.8526347384220328e-06,5.105023500952666e-12,1.5200960275139512e-10,4.947636402037275e-10,2.2677292690814462e-13,4.709527048522027e-11,3.4875015576358795e-07,4.358691459529293e-12,2.6532671566669845e-09,6.036348765769927e-15,8.463076787943273e-11,9.33722416132396e-15,3.609626308999915e-18,1.1962773033869532e-08,3.4345953529343503e-15,1.9979220624651893e-19,1.0558282250020799e-17,6.912726184341219e-18,1.1413187135570477e-21
3.082784562287789e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4509059939274021,0.11728719424745487,0.02279963827305554,1.937565808332311e-16,7.724421966435763e-11,3.401901936338038e-07,3.115516722903591e-09,6.957940285866464e-11,1.1924586561778547e-23,2.7211568377572463e-05,3.1938304699648135e-21,2.605695066491062e-05,1.924643538783349e-15,9.490053382117636e-14,8.576701929718065e-18,8.920883027372847e-20,1.242217436741471e-08,4.197978034521996e-15,0.0013552004113121425,4.3830627907345956e-05,1.8926861193454876e-06,5.282861152243371e-12,1.5404937240060859e-10,4.992417945035357e-10,2.288266466212499e-13,4.9012699681693664e-11,3.5575521226028883e-07,4.506940755257079e-12,2.747997074744693e-09,6.382465561381252e-15,8.576341605304455e-11,9.773521355325008e-15,3.8132367919854215e-18,1.2279157648750337e-08,3.572911823812621e-15,2.119271308728459e-19,1.131495393973963e-17,7.243763499560908e-18,1.2060604760753433e-21
3.123562809269083e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45088908704398145,0.1172705454271148,0.022799349058992686,2.0546274060061186e-16,8.031881049452949e-11,3.491119530801471e-07,3.259156354889074e-09,7.237137307631527e-11,1.2879939301847216e-23,2.757151808532319e-05,3.417798849786221e-21,2.638694676984773e-05,2.005687857390501e-15,9.999054770954836e-14,9.134409842969907e-18,9.447865461033651e-20,1.27481826474007e-08,4.4329682016695084e-15,0.0013714820584784253,4.4408258547264536e-05,1.9331226880386983e-06,5.464657136454236e-12,1.5608908535818384e-10,5.037199150694397e-10,2.3088042029853104e-13,5.0987099263472285e-11,3.628196695308937e-07,4.658370287287454e-12,2.8446646480227515e-09,6.743309987482774e-15,8.689598372368755e-11,1.0224442637602257e-14,4.0257213841238114e-18,1.2599502588234648e-08,3.7148551722351694e-15,2.2463345672583587e-19,1.2114410580046187e-17,7.586287233008374e-18,1.273526507766822e-21
3.1643410562503775e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4508722200085371,0.11725393678181986,0.022799059866139604,2.1771893747086254e-16,8.347311474748595e-11,3.581473711850585e-07,3.407551531083554e-09,7.523688997620681e-11,1.3898125084533808e-23,2.793146686382821e-05,3.6541781198642116e-21,2.6716578612474455e-05,2.088990530984187e-15,1.0528177095972081e-13,9.720384004153864e-18,9.998877502294351e-20,1.30782899128536e-08,4.67772181391363e-15,0.0013877234672673886,4.498583387203383e-05,1.973943664234243e-06,5.650450874284256e-12,1.581287414239718e-10,5.081980015401606e-10,2.3293425049673956e-13,5.30195116981145e-11,3.699434242814065e-07,4.813010698603532e-12,2.9432781698800486e-09,7.119296536350637e-15,8.802847105990731e-11,1.0690293917671722e-14,4.247357117020932e-18,1.2923801545358818e-08,3.860470446962099e-15,2.3793058194076033e-19,1.2958439615850894e-17,7.940550670644312e-18,1.3437925571602247e-21
3.2051193032316718e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45085539272253694,0.11723736821220244,0.022798770694448325,2.3054390783956915e-16,8.670811219193233e-11,3.6729645635611014e-07,3.5608007027579705e-09,7.81769013351477e-11,1.4982404064555158e-23,2.8291414676935538e-05,3.903478140916435e-21,2.704584689509632e-05,2.1745831892793998e-15,1.1077938288309408e-13,1.0335660359330702e-17,1.0574703625926073e-19,1.3412491575273056e-08,4.9325072343311515e-15,0.001403924737085501,4.556335388902276e-05,2.015148261336095e-06,5.840281651938664e-12,1.6016834039839766e-10,5.126760535547689e-10,2.34988139848025e-13,5.5110986108435854e-11,3.7712637234215225e-07,4.970892576194736e-12,3.043845744516644e-09,7.510845553399382e-15,8.916087822964264e-11,1.1171383842303903e-14,4.478426319012657e-18,1.3252048225394723e-08,4.009802629910116e-15,2.518383182913018e-19,1.3848877341468673e-17,8.306809597676593e-18,1.4169354259389044e-21
3.245897550212966e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4508386050877038,0.11722083961914145,0.02279848154387096,2.4395679387360007e-16,9.00247811565523e-11,3.765592212378946e-07,3.719003198121509e-09,8.119235460305235e-11,1.6136161983099614e-23,2.865136148859491e-05,4.166222599866925e-21,2.7374752318416113e-05,2.262497481533236e-15,1.1648862585388673e-13,1.0981298506422554e-17,1.1176144194930187e-19,1.375078305395586e-08,5.197596528450961e-15,0.0014200859670926726,4.6140818604453865e-05,2.0567356863746725e-06,6.034188619822898e-12,1.622078820824579e-10,5.171540707526804e-10,2.370420910610748e-13,5.7262578183632235e-11,3.84368408670536e-07,5.132046450292145e-12,3.14637529319646e-09,7.918383240462086e-15,9.029320540022701e-11,1.166802378668418e-14,4.719216648996554e-18,1.358423634581945e-08,4.16289663643018e-15,2.663768949502426e-19,1.4787609541476335e-17,8.685322290926267e-18,1.493032969396973e-21
3.2866757971942604e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4508218570060149,0.11720435090376158,0.02279819241435977,2.579771474373745e-16,9.342409853463778e-11,3.8593568272747047e-07,3.882259219582813e-09,8.428419690267181e-11,1.7362913410108487e-23,2.9011307262857187e-05,4.442949196665653e-21,2.7703295581534318e-05,2.3527650764471676e-15,1.2241480520895564e-13,1.1658381905352109e-17,1.1804015594062715e-19,1.4093159775979493e-08,5.473265466306886e-15,0.001436207256202874,4.6718228023406664e-05,2.0987051399626182e-06,6.232210791228917e-12,1.6424736627771733e-10,5.216320527736553e-10,2.390961069222529e-13,5.94753500896852e-11,3.9166942735382493e-07,5.29650279360612e-12,3.2508745603557266e-09,8.342341659052821e-15,9.142545273838956e-11,1.2180527845509627e-14,4.9700211296668884e-18,1.3920359636285032e-08,4.319797315583318e-15,2.8156696223371334e-19,1.57765721307996e-17,9.076349511098032e-18,1.5721640968931996e-21
3.3274540441755547e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4508051483797016,0.11718790196743271,0.022797903305867142,2.726249340068271e-16,9.690703978870373e-11,3.9542586198958304e-07,4.050669840989762e-09,8.745337502932544e-11,1.86663050323913e-23,2.9371251963873875e-05,4.7342098311548506e-21,2.803147738194962e-05,2.44541766206969e-15,1.2856328914780557e-13,1.2368018086455166e-17,1.2459150362826855e-19,1.4439617176185617e-08,5.759793524479433e-15,0.0014522887030847477,4.729558214982122e-05,2.141055816251327e-06,6.434387041014202e-12,1.6628679278630614e-10,5.261099992577951e-10,2.4115019029673597e-13,6.175037037905451e-11,3.990293216119526e-07,5.464292020566266e-12,3.3573511195800936e-09,8.783158733611477e-15,9.255762041025639e-11,1.270921282402248e-14,5.231138180144353e-18,1.4260411838588249e-08,4.480549450414572e-15,2.9742959532887164e-19,1.681775179402967e-17,9.48015449495198e-18,1.6544087723026788e-21
3.368232291156849e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4507884791112487,0.1171714927117694,0.022797614218345568,2.8792053657091927e-16,1.0047457895508773e-10,4.050297844716534e-07,4.224337004847888e-09,9.070083545063421e-11,2.0050118987776085e-23,2.9731195555896523e-05,5.04057078998118e-21,2.835929841555928e-05,2.5404869456993376e-15,1.3493950863278728e-13,1.3111338857165942e-17,1.3142397327931326e-19,1.4790150697163597e-08,6.05746388812646e-15,0.0014683304061622244,4.787288098650168e-05,2.183786902888221e-06,6.640756104273597e-12,1.683261614109164e-10,5.305879098455384e-10,2.432043441296462e-13,6.408871389966152e-11,4.064479838003455e-07,5.635444486563767e-12,3.465812379453282e-09,9.241278254731045e-15,9.368970858135194e-11,1.3254398228980571e-14,5.502871647997477e-18,1.4604386706640448e-08,4.645197758225097e-15,3.139862980048806e-19,1.7913186623968976e-17,9.897002947380279e-18,1.7398480144662682e-21
3.4090105381381433e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4507718491033937,0.11715512303863009,0.02279732515174768,3.038847595205419e-16,1.0412768864853442e-10,4.1474747991853014e-07,4.4033635195175605e-09,9.402752430625528e-11,2.1518276245494572e-23,3.0091138003276226e-05,5.3626129335528116e-21,2.8686759376659528e-05,2.638004653788062e-15,1.4154895728948408e-13,1.3889500506974455e-17,1.385462173521215e-19,1.514475578923397e-08,6.366563453002833e-15,0.001484332463615133,4.845012453511973e-05,2.2268975809747866e-06,6.8513565750041905e-12,1.7036547195479933e-10,5.350657841776606e-10,2.4525857144718333e-13,6.649146170316848e-11,4.139253054127711e-07,5.809990487196059e-12,3.576265589280057e-09,9.717149882367364e-15,9.482171741660002e-11,1.3816406259564987e-14,5.7855308406481366e-18,1.495227800643741e-08,4.813786890842389e-15,3.312590063070577e-19,1.9064966759405908e-17,1.0327163033387907e-17,1.828563897637801e-21
3.4497887851194376e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4507552582591264,0.1171387928501167,0.022797036106026233,3.2053883252466057e-16,1.0786734006676481e-10,4.245789823869987e-07,4.587853056390022e-09,9.74343874076177e-11,2.3074840032999954e-23,3.0451079270463095e-05,5.700931883040472e-21,2.9013860957945976e-05,2.7380025318449787e-15,1.4839719130728635e-13,1.4703684010655263e-17,1.4596705381015614e-19,1.5503427910431944e-08,6.687382827469095e-15,0.0015002949733798126,4.902731279621824e-05,2.270387025025358e-06,7.066226904763477e-12,1.7240472422176263e-10,5.395436218952696e-10,2.4731287535775095e-13,6.895970095255843e-11,4.214611770842087e-07,5.987960257513966e-12,3.6887178446862623e-09,1.0211229149031485e-14,9.595364708032515e-11,1.439556179822534e-14,6.079430556154842e-18,1.5304079516029304e-08,4.986361434888668e-15,3.492700922340678e-19,2.027523502211839e-17,1.0770905369975964e-17,1.9206395519290888e-21
3.490567032100732e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45073870648168785,0.11712250204857394,0.022796747081134102,3.3790441439355304e-16,1.1169450299503035e-10,4.3452433026004005e-07,4.777910147042349e-09,1.0092237023766002e-10,2.472401930941293e-23,3.081101932200567e-05,6.056138207421542e-21,2.934060385051389e-05,2.8405123443404717e-15,1.5548982934015347e-13,1.555509522976667e-17,1.5369546743040037e-19,1.5866162526490825e-08,7.020216334489184e-15,0.0015162180331497216,4.960444576921475e-05,2.3142544029266888e-06,7.28540540132104e-12,1.7444391801616662e-10,5.440214226398036e-10,2.493672590530811e-13,7.149452482902033e-11,4.2905548859374103e-07,6.1693839712712366e-12,3.803176093098574e-09,1.0723977462964617e-14,9.708549773625356e-11,1.499219240146275e-14,6.384891113371206e-18,1.5659785025490593e-08,5.162965912047356e-15,3.680423673980284e-19,2.1546187553105955e-17,1.1228503017932782e-17,2.0161591637527057e-21
3.5313452790820263e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4507221936745707,0.1171062505365886,0.022796458077024278,3.5600359692898625e-16,1.1561014581065197e-10,4.4458356626083707e-07,4.973640180371496e-09,1.0449241795056851e-10,2.647017228579009e-23,3.117095812255045e-05,6.428857610566267e-21,2.9666988743858567e-05,2.9455658746106615e-15,1.6283255240756285e-13,1.6444965112419515e-17,1.6174061110634177e-19,1.6232955110825526e-08,7.365362013617276e-15,0.0015321017403760434,5.01815234524051e-05,2.3584988758982795e-06,7.508930227303873e-12,1.764830531429219e-10,5.484991860530289e-10,2.5142172580935406e-13,7.409703243814478e-11,4.36708128867469e-07,6.354291740176559e-12,3.919647139106581e-09,1.1255862111295816e-14,9.821726954751478e-11,1.560662829055113e-14,6.702238381469065e-18,1.601938833689014e-08,5.343644779327743e-15,3.8759908666740517e-19,2.2880074448050184e-17,1.1700231473527297e-17,2.115207976262591e-21
3.5721235260633206e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4507057197415179,0.11709003821698905,0.02279616909364989,3.7485890876118663e-16,1.1961523548754384e-10,4.5475673746651795e-07,5.175149399707452e-09,1.0814547537151721e-10,2.8317809992405253e-23,3.153089563684133e-05,6.819731118365184e-21,2.999301632587557e-05,3.0531949247622363e-15,1.704311037956455e-13,1.7374549891314652e-17,1.701118071454983e-19,1.6603801144515968e-08,7.72312162297372e-15,0.0015479461922682928,5.07585458429671e-05,2.403119598453493e-06,7.736839398835726e-12,1.7852212940748616e-10,5.529769117770372e-10,2.5347627898831495e-13,7.676832871543549e-11,4.4441898598144683e-07,6.5427136131481055e-12,4.0381376497097146e-09,1.1807356263182382e-14,9.934896267664259e-11,1.6239202342196776e-14,7.031803808825314e-18,1.6382883264261165e-08,5.528442429327723e-15,4.079639517925688e-19,2.4279200392003226e-17,1.2186368660109796e-17,2.2178722897924324e-21
3.612901773044615e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4506892845865219,0.11707386499284467,0.02279588013096418,3.944933191724538e-16,1.2371073760072204e-10,4.650438953216363e-07,5.382544899905674e-09,1.1188248699640896e-10,3.027159989323338e-23,3.1890831829719066e-05,7.229415265896842e-21,3.0318687282861048e-05,3.1634313155776264e-15,1.7829128895850804e-13,1.8345131280047986e-17,1.78818548561465e-19,1.6978696116290518e-08,8.093800641210208e-15,0.0015637514857949218,5.133551293696408e-05,2.448115718361452e-06,7.969170784170517e-12,1.805611466158613e-10,5.574545994542425e-10,2.5553092203838407e-13,7.950952433114182e-11,4.5218794716463996e-07,6.734679575570553e-12,4.158654159451535e-09,1.2378938972933125e-14,1.0048057728557616e-10,1.6890250079136775e-14,7.373924451264192e-18,1.6750263633571376e-08,5.717403190494673e-15,4.2916111501388925e-19,2.5745925293304357e-17,1.2687194919618983e-17,2.3242394622918814e-21
