Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53),H2OX(23),CO2X(24)
5.8056748758918786e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996248,0.022821567693054247,8.239556937517942e-100,1.9185540623102408e-54,1.6795214255738185e-30,3.697414430127635e-72,8.119300720164685e-46,2.7013233760096715e-110,5.123968476820075e-17,8.946719596380953e-90,5.123968476819354e-17,5.7599386401782035e-61,1.753512647581586e-61,3.852421423746491e-93,4.466873851770251e-94,1.5883375124797245e-45,1.946688420562106e-71,2.7983398516025134e-15,8.285386943112332e-17,3.3169182271756014e-19,5.094412348196944e-32,1.8863740755232234e-31,3.31691821805048e-19,4.542573671757104e-28,1.1637426004896984e-33,2.881556791134015e-38,1.5927892888220814e-63,6.38841636694489e-44,6.7269337099904915e-62,6.784476694508047e-87,6.961123651143348e-90,9.877295876196825e-46,7.295445901345513e-90
1.1616393778609032e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999416,0.11866996602995962,0.022821567693054205,2.1346348402855384e-97,3.072185614654865e-53,6.722462775597249e-30,2.3936489416117646e-70,6.502025618561965e-45,6.994870980420088e-108,1.0252388707312755e-16,5.73475040486277e-88,1.0252388707309867e-16,9.225912032170833e-60,2.8088847188441576e-60,4.987848880323637e-91,5.7833993961927385e-92,1.2716355383875915e-44,8.353341888410128e-70,5.599110928096502e-15,1.657797231102302e-16,6.636718234339838e-19,2.0390921539921653e-31,7.550412330613008e-31,6.636718197815522e-19,1.818208636321376e-27,9.316992137228157e-33,2.3312598946898254e-37,5.156045026883166e-62,5.1146176052476965e-43,2.155270763105712e-60,8.784071298608685e-85,9.017264125826237e-88,7.907840957094723e-45,9.450336988208709e-88
2.323783158404334e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999884,0.11866996602995392,0.022821567693054122,5.5807046638273525e-95,4.917495862104287e-52,2.689860842912235e-29,1.5640640230188967e-68,5.204255798864267e-44,1.8280464331074896e-105,2.050922916829903e-16,3.673074769119334e-86,2.050922916828747e-16,1.4769471983177603e-58,4.496827471651123e-59,6.517878467220363e-89,7.557465208404231e-90,1.0176945084763766e-43,4.030164386403354e-68,1.1200653081080526e-14,3.316314304684389e-16,1.3276318276151617e-18,8.159021235701698e-31,3.0211484156358022e-30,1.327631813000641e-18,7.275165569865655e-27,7.456385767294964e-32,1.904550645514174e-36,1.6847820750368628e-60,4.0932486506260143e-42,6.901085674814862e-59,1.1478597378974782e-82,1.1787601318537302e-85,6.328673618853644e-44,1.2353726028831469e-85
4.6480707194911954e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997684,0.11866996602994251,0.022821567693053955,1.4863367442733616e-92,7.869588365827832e-51,1.076119563472569e-28,1.041221964413711e-66,4.164459017771554e-43,4.866803010548126e-103,4.1022910090275213e-16,2.3516753038895326e-84,4.1022910090228976e-16,2.3637567181442552e-57,7.197009770881454e-58,8.676876962297508e-87,1.006081902898137e-87,8.143095928646551e-43,2.1578251772949203e-66,2.2403737387032777e-14,6.633348451848357e-16,2.6555518469710357e-18,3.264137040758633e-30,1.2086560889367589e-29,2.6555517885031383e-18,2.9105101123741046e-26,5.966178181838298e-31,1.5860754673369977e-35,5.609538800450898e-59,3.275221035680611e-41,2.2090054272569727e-57,1.5280796865758856e-80,1.5698358549603661e-83,5.063896439322635e-43,1.6452307434582887e-83
9.296645841664919e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995375,0.1186699660299197,0.022821567693053622,4.0980939093410885e-90,1.2592603084308948e-49,4.304829170038575e-28,7.175742343086319e-65,3.3319890165529675e-42,1.34109754987871e-100,8.205027193424214e-16,1.505362643969461e-82,8.205027193405718e-16,3.782523781572234e-56,1.1516870461045127e-56,1.1956538994023082e-84,1.3863579646944236e-85,6.515085104365604e-42,1.2460604510294377e-64,4.480990599887407e-14,1.326741674617547e-15,5.311391929658418e-18,1.3057588906569735e-29,4.8350178130015175e-29,5.311391695765412e-18,1.1642749188105874e-25,4.7732944282626576e-30,1.3684201644586923e-34,1.9339532935752526e-57,2.6204259503455972e-40,7.06975956481646e-56,2.1056590206873594e-78,2.1644349923303725e-81,4.051495406280409e-42,2.2683873104209985e-81
1.8593796086012365e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999076,0.11866996602987405,0.02282156769305296,1.198871165969211e-87,2.0149128118721417e-48,1.7220022045842977e-27,5.246769674219086e-63,2.6657599434658656e-41,3.9198829358210315e-98,1.641049956222342e-15,9.635250458368675e-81,1.6410499562149443e-15,6.0524485019403165e-55,1.842827159141032e-55,1.7477476992944627e-82,2.026509458311552e-83,5.212299203012008e-41,7.542642366161115e-63,8.962224322230385e-14,2.6535553334826408e-15,1.0623072270948254e-17,5.223230578898715e-29,1.9340858065486938e-28,1.0623071335319085e-17,4.657098161127604e-25,3.818654724857955e-29,1.2538887483530209e-33,7.076335959210792e-56,2.0964408129306107e-39,2.262402907651138e-54,3.0779481134491874e-76,3.166619594463805e-79,3.241339948869297e-41,3.318705676404597e-79
3.7188096574707257e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998153,0.11866996602978278,0.022821567693051634,3.8354191102458477e-85,3.223922759860262e-47,6.888152700348918e-27,4.195031440499939e-61,2.1326754473061142e-40,1.2525467553122396e-95,3.2821444299845136e-15,6.166857754175363e-79,3.282144429954922e-15,9.684245963655555e-54,2.948611329700342e-54,2.793165752670681e-80,3.2386692799483405e-81,4.169912231827897e-40,4.6887073008927474e-61,1.7924691766815217e-13,5.3071826512115136e-15,2.1246433657288433e-17,2.0893207236826884e-28,7.736500488453984e-28,2.1246429914542987e-17,1.862724362783816e-24,3.054736951319754e-28,1.2576705133286807e-32,2.8322805205807785e-54,1.6771933101759282e-38,7.239363238654629e-53,4.919027530504294e-74,5.066794616388741e-77,2.5931171123241507e-40,5.310146530692011e-77
7.437669755209705e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963073,0.11866996602960023,0.02282156769304898,1.374075062783477e-82,5.158278878012145e-46,2.755292101293274e-26,3.755950722534032e-59,1.706167352684946e-39,4.481265460236744e-93,6.564333377518175e-15,3.9468841428813494e-77,6.5643333773998065e-15,1.5495056195668697e-52,4.717802229977166e-53,4.99826318263827e-78,5.795474620431057e-79,3.335927604770523e-39,2.9560613431076373e-59,3.584962665558038e-13,1.0614437286663997e-14,4.2493159245811645e-17,8.35725578647515e-28,3.0946315655224176e-27,4.249314427345735e-17,7.449751097829522e-24,2.4434037060874945e-27,1.4133099499996857e-31,1.2696353828321812e-52,1.3417719323521353e-37,2.3162536887712166e-51,8.802411019392527e-72,9.079165261110492e-75,2.074492075172217e-39,9.515242245234603e-75
1.4875389950687662e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992615,0.11866996602923512,0.022821567693043672,5.524696054344952e-80,8.253096669412168e-45,1.1021248394125273e-25,3.774157108578798e-57,1.364944676029925e-38,1.7995419741323804e-90,1.3128711272622773e-14,2.526036296825116e-75,1.3128711272149297e-14,2.4792299912243657e-51,7.54835501906055e-52,1.0038831735810636e-75,1.1640001943362596e-76,2.6686910873910504e-38,1.877107907735792e-57,7.169949643149273e-13,2.122894655754791e-14,8.498662169263604e-17,3.3428296213560356e-27,1.2378588341921808e-26,8.498656179315535e-17,2.9789383206132895e-23,1.9540710853780686e-26,1.7817960977886482e-30,6.386801298873815e-51,1.0734260908684463e-36,7.409606274584171e-50,1.767932404520205e-69,1.8257648426737263e-72,1.6595615335723539e-38,1.9134636397236073e-72
2.9750830341643574e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767985231,0.11866996602850491,0.02282156769303306,2.44092856027507e-77,1.3204350265436993e-43,4.408529697211481e-25,4.1677882905445e-55,1.0919600517748941e-37,7.943535300940882e-88,2.6257467062981066e-14,1.6166729562837967e-73,2.6257467061087156e-14,3.9667847457268255e-50,1.2076792171423966e-50,2.21616905468637e-73,2.569642718815113e-74,2.134852279359377e-37,1.196029688983314e-55,1.433992359768454e-12,4.245796509923154e-14,1.6997359171659365e-16,1.3370634972933598e-26,4.95144722417952e-26,1.6997335204005176e-16,1.1907972536580933e-22,1.5622008897305715e-25,2.4662443562140515e-29,3.5296532523621365e-49,8.587468980090272e-36,2.3695015872306984e-48,3.902880757482115e-67,4.034187267215817e-70,1.3275860113075705e-37,4.227993592223442e-70
5.95017111235554e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970463,0.11866996602704448,0.02282156769301183,1.1494745290297744e-74,2.112492587138415e-42,1.7634293956517616e-24,4.905995280247869e-53,8.735697552143196e-37,3.7386219938123224e-85,5.2514978644294036e-14,1.0346737836218837e-71,5.251497863671839e-14,6.3468688722364656e-49,1.9320893383418567e-49,5.215931018205797e-71,6.047858965521187e-72,1.707713301827455e-36,7.629999855798031e-54,2.8679871504166266e-12,8.4916002182262e-14,3.3994771269473347e-16,5.347686861263362e-26,1.9805808442900432e-25,3.3994675336403494e-16,4.756957675293023e-22,1.2480686183619286e-24,3.6350092237965496e-28,2.0785907386760153e-47,6.870040915950491e-35,7.572304745275758e-47,9.185738251102156e-65,9.50003978196834e-68,1.0619629525994822e-36,9.956563640426623e-68
1.1900347268737906e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767940927,0.11866996602412364,0.02282156769296937,5.618139534007078e-72,3.379329211611281e-41,7.053843816089619e-24,5.994127401051619e-51,6.98856472747076e-36,1.826705549912196e-82,1.0503000180930553e-13,6.621921841672304e-70,1.0503000177900293e-13,1.0155000406783578e-47,3.0907008918911175e-48,1.274361912716859e-68,1.4776191679750663e-69,1.365898045710767e-35,4.865683866658589e-52,5.7359767306774536e-12,1.6983207634697574e-13,6.798966816289916e-16,2.1386170992789805e-25,7.922323903468779e-25,6.798928393342799e-16,1.8978126063334054e-21,9.95755011791875e-24,5.556785923038719e-27,1.2702051624413197e-45,5.496125359357135e-34,2.4166875073062465e-45,2.2442677610923805e-62,2.321724918459113e-65,8.493991508651988e-36,2.433360087502933e-65
2.3800699581502637e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,2.797478276018036e-69,5.404812932673237e-40,2.82163511306513e-23,7.461470832806854e-49,5.59085418519734e-35,9.094473497000313e-80,2.1006004814887068e-13,4.238032717844822e-68,2.100600480276603e-13,1.6248007501217755e-46,4.943059664459244e-47,3.172402633454755e-66,3.6783908147223085e-67,1.0922813215543196e-34,3.09618554409635e-50,1.1471955887057029e-11,3.3966422467101456e-13,1.3597975532408007e-15,8.55080127914889e-25,3.1689269603100312e-24,1.359782144575996e-15,7.551768981350433e-21,7.923140765272407e-23,8.650330172637636e-26,7.906942300381416e-44,4.3970425993283576e-33,7.692397696332095e-44,5.586882162352357e-60,5.780271634378702e-63,6.792447862252062e-35,6.058526339752814e-63
4.76014042070321e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767763712,0.11866996600659857,0.022821567692714623,1.4013895341657048e-66,8.640939096277817e-39,1.1287304598997906e-22,9.344449489876796e-47,4.472683875718759e-34,4.555659606689049e-77,4.2012014086616946e-13,2.7123413790886494e-66,4.2012014038132817e-13,2.599681326273541e-45,7.902298884885108e-46,7.945792780794751e-64,9.213114568799874e-65,8.731259998833146e-34,1.9604250365441465e-48,2.2943914183247862e-11,6.793285212975389e-13,2.7196112347402054e-15,3.417388709003735e-24,1.2675680988450209e-23,2.7195492883611777e-15,2.9895767059101184e-20,6.270838985611136e-22,1.3543764374627134e-24,4.9514122853106086e-42,3.5178566770073806e-32,2.4356910478758588e-42,1.3993201511872338e-57,1.447669368670563e-60,5.4295678206139645e-34,1.517519932044341e-60
9.520281345809103e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767527425,0.11866996598323182,0.022821567692374957,6.989933289694547e-64,1.3803910734420706e-37,4.515514787558149e-22,1.1652441263847115e-44,3.578146617654992e-33,2.2724088678191763e-74,8.402403264534365e-13,1.7358980643829804e-64,8.402403245140764e-13,4.1594888726810827e-44,1.2622576251071947e-44,1.981702772067702e-61,2.2977728443328347e-62,6.97384708741671e-33,1.228795090229837e-46,4.5887830709356267e-11,1.3586571144644e-12,5.439287927971471e-15,1.3646153382395762e-23,5.07024970444252e-23,5.439037709913849e-15,1.1716315042879436e-19,4.911394560581667e-21,2.1109349641779448e-23,3.0870754437757655e-40,2.8146309685049133e-31,7.633116043955691e-41,3.489921498165054e-55,3.6096458795809e-58,4.336644596727585e-33,3.7845548602669604e-58
1.9040563196020888e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.02282156769169563,3.429512000167681e-61,2.201747463317511e-36,1.806654100144618e-21,1.4293596536350068e-42,2.8625159907007455e-32,1.1151060073183366e-71,1.6804806982386299e-12,1.1109739117218375e-62,1.6804806904812235e-12,6.655176876228307e-43,2.012896510503344e-43,4.862093646646418e-59,5.637552161193915e-60,5.561302038707138e-32,7.551994979906061e-45,9.177566349648006e-11,2.717314300453478e-12,1.0878850477993408e-14,5.439829023227781e-23,2.0280814874920647e-22,1.0877831095148249e-14,4.503527115288273e-19,3.7696955694614973e-20,3.235562134322462e-22,1.8931440222769307e-38,2.2522281741575682e-30,2.3449879108275357e-39,8.562390621323526e-53,8.851191176850946e-56,3.458151624159282e-32,9.283882016422942e-56
3.808112689644446e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766109704,0.11866996584303129,0.022821567690336973,1.625270367385211e-58,3.5009844877164187e-35,7.229834172377622e-21,1.6936663328334746e-40,2.2900104949669723e-31,5.286396367364691e-69,3.3609614442514803e-12,7.110221157421379e-61,3.3609614132221217e-12,1.064826492090458e-41,3.199345494975223e-42,1.1524040459616425e-56,1.3361936022135733e-57,4.420861857434291e-31,4.47357669625613e-43,1.8355132801035547e-10,5.4346286710540196e-12,2.175889628718661e-14,2.1611672565218053e-22,8.112178315917194e-22,2.1754684083731638e-14,1.6700025378396047e-18,2.7862660294598304e-19,4.788489264670827e-21,1.1212803452038979e-36,1.8025367957087178e-29,6.941434332465003e-38,2.0293906103215568e-50,2.0954552928680536e-53,2.748822904080262e-31,2.1996905873451798e-53
5.712169059686803e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765164557,0.11866996574956426,0.022821567688978316,1.363179948155078e-57,1.2847602630704163e-34,1.5367725549907453e-20,1.0827274032988802e-39,6.798464720332795e-31,4.414304817027512e-68,5.041442192706794e-12,4.036970736520556e-60,5.041442126769624e-12,4.028451634168806e-41,1.216096180756259e-41,8.488426954198864e-56,9.842175378883815e-57,1.2594942230678567e-30,2.4453667673143583e-42,2.7532699146385874e-10,8.151943040276949e-12,3.263993749226197e-14,4.570965197160611e-22,1.7238161952277587e-21,3.263080334002652e-14,3.371996701590013e-18,7.619115255918788e-19,1.6993661210617152e-20,6.098309554966701e-36,5.15527307177254e-29,3.153473932950117e-37,1.4948071451945388e-49,1.5508645852131132e-52,7.8310504142038674e-31,1.6284365381169191e-52
7.61622542972916e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642194096,0.11866996565609723,0.02282156768761966,7.388977003461225e-57,3.2496794463966193e-34,2.622184205170676e-20,4.441547415162e-39,1.481348764597386e-30,2.2075756861843565e-67,6.7219229436042256e-12,1.5525360921054276e-59,6.721922831123734e-12,1.0486028429623368e-40,3.2614306534477395e-41,3.858224530199526e-55,4.4735280728273e-56,2.6478935840175984e-30,8.697874183615675e-42,3.6710265385698983e-10,1.0869257408124167e-11,4.3522040642701835e-14,7.763961875200628e-22,2.9405935413295376e-21,4.350618891362282e-14,5.494495707048935e-18,1.5445496871488909e-18,4.173119954985419e-20,2.2426104621871175e-35,1.087602318281021e-28,9.868447059784694e-37,6.794263216307061e-49,7.782601582477614e-52,1.64630332714192e-30,8.172743348934647e-52
1.1424338169813875e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072762329115,0.1186699654691632,0.022821567684902344,1.1616883974042971e-55,1.1312971495546289e-33,5.43088448014448e-20,3.5570503146537435e-38,4.299892960011627e-30,2.3396880338172793e-66,1.0082884451129801e-11,1.1816001799305718e-58,1.0082884218255639e-11,3.848218625172265e-40,1.3099173540862242e-40,3.5662353363107244e-54,4.134921306759654e-55,7.192732415748736e-30,5.351293141165161e-41,5.506539761546237e-10,1.6303886140594146e-11,6.528891838699563e-14,1.5959306960060478e-21,6.0880075987483985e-21,6.52552383062612e-14,1.0564779572018487e-17,3.956054988595086e-18,1.3841372957472316e-19,1.5430453806253938e-34,2.971444781695e-28,5.086674711883118e-36,6.279953810403834e-48,1.1305211007052153e-50,4.47176560131353e-30,1.1871617188576092e-50
1.5232450909898589e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727604388204,0.11866996528222916,0.022821567682185028,6.498008904058306e-55,2.8162759711875523e-33,9.239432894076853e-20,1.450369753418396e-37,9.403370709164525e-30,1.1669830102369236e-65,1.3443845967634477e-11,4.461714644744467e-58,1.3443845571580185e-11,9.978706529263165e-40,3.530901026982833e-40,1.620831308929616e-53,1.879283592467001e-54,1.497681312462312e-29,1.899542846555969e-40,7.34205294552891e-10,2.1738514868012845e-11,8.706015719090651e-14,2.6958154479623025e-21,1.0353915701730842e-20,8.700159009785896e-14,1.6774752190130633e-17,7.824553445889252e-18,3.312648360638216e-19,5.509804303160837e-34,6.21875067669395e-28,1.5694840304576254e-35,2.854166054369499e-47,5.562177892458094e-50,9.310714170889819e-30,5.842277587523395e-50
1.9040563649983303e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758548526,0.11866996509529512,0.022821567679467712,2.754134418975721e-54,5.952517159812438e-33,1.4119888502845472e-19,4.6675326715707755e-37,1.7641983506504313e-29,4.567514677001037e-65,1.680480749375846e-11,1.3647467972076447e-57,1.6804806888682578e-11,2.1818182300853932e-39,7.891715908412457e-40,5.782568918837862e-53,6.70459123310303e-54,2.7130932418286416e-29,5.404076430002235e-40,9.177566087732659e-10,2.7173143590025504e-11,1.0883637621648249e-13,4.090029403222109e-21,1.581814546384899e-20,1.0874505193403149e-13,2.3943714858217142e-17,1.3469670979347998e-17,6.733735800491e-19,1.5868652635817398e-33,1.1323557271529065e-27,3.933106296428159e-35,1.018255395716001e-46,2.152202680019426e-49,1.686577646230501e-29,2.2609182405968768e-49
