Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),H2OX(23),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70)
1.542396753137793e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44263503935827164,0.10921925535111052,0.021771935820173963,2.2901514385485485e-09,4.122744071420055e-06,0.0011628355573155068,0.0004122432444013499,5.356731319650695e-06,6.924358554991643e-15,0.0011689803687828394,7.130787459908056e-13,0.00036780850784427056,2.2302853220152545e-10,2.1406791773711846e-07,2.7412673394742822e-11,7.057755118153796e-13,1.0728311258212451e-05,2.6716948791880303e-08,0.007844513228472632,0.0016647004871732031,0.00012627151452087711,1.3357696179757764e-08,6.331580399980628e-09,1.0209000414078956e-08,6.535106222352471e-12,8.583194378550242e-08,1.3753898308322986e-05,4.0683978974108935e-08,2.2841266950304022e-05,4.224949820377777e-08,3.620994535052486e-09,1.2765599927735709e-09,1.6280538989578826e-12,7.18211021386826e-06,1.8551333044323846e-10,1.2059096539696844e-12,1.8711674706250242e-09,1.2766728712409768e-12,7.535800252640676e-15
1.545010814285802e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426329941162942,0.10921661168769665,0.02177020371400229,2.3030271607561686e-09,4.138736888021378e-06,0.001166076027420454,0.00041357156375332614,5.3782466435749155e-06,6.968005769307844e-15,0.0011704660050982098,7.180457166227193e-13,0.00036788677189864195,2.2394716347995985e-10,2.1515278914701008e-07,2.750722679429288e-11,7.092082679955479e-13,1.0747191364826538e-05,2.6879766080282618e-08,0.007844297689739902,0.0016667909038921337,0.00012637719160717807,1.3385721287128284e-08,6.339123177604378e-09,1.022182659334845e-08,6.544115902221633e-12,8.590446930013525e-08,1.3753941551414569e-05,4.078871107448428e-08,2.2905670157599493e-05,4.250703442687368e-08,3.625579797709472e-09,1.2806675294661534e-09,1.633618553851157e-12,7.191450153112548e-06,1.862313281184398e-10,1.2113328436006397e-12,1.8840828424289073e-09,1.28157288960615e-12,7.581689605560901e-15
1.5476248754338112e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426309510112567,0.10921396813870654,0.0217684717554455,2.3159521272910813e-09,4.15475799565404e-06,0.001169319165321266,0.0004149015478946769,5.399799814051679e-06,7.0118505296786524e-15,0.0011719499295146114,7.230362334709598e-13,0.0003679646655826016,2.2486748504114969e-10,2.162407314755197e-07,2.760190182869495e-11,7.126506956795684e-13,1.0766049253774768e-05,2.704324824030996e-08,0.007844082005217867,0.0016688793715586342,0.0001264827768844033,1.3413749253795539e-08,6.346655446691232e-09,1.0234638087876784e-08,6.553118295123086e-12,8.59769088417919e-08,1.3753980915982038e-05,4.089353351618724e-08,2.2970126898477497e-05,4.276562259771232e-08,3.630159732538174e-09,1.284780189952091e-09,1.6391927034044231e-12,7.20076980414474e-06,1.8695058993072781e-10,1.2167690147112484e-12,1.897060287166463e-09,1.2864825482422507e-12,7.627766103585921e-15
1.5499775304670193e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44262911403972643,0.10921158904071941,0.021766913118953662,2.3276267803957053e-09,4.169201154965003e-06,0.0011722402667938639,0.00041609995541881526,5.419229967655751e-06,7.0514801751156485e-15,0.0011732839989404735,7.275478707703723e-13,0.0003680344551268589,2.256972172040445e-10,2.1722250485958808e-07,2.7687213229524064e-11,7.157571534567659e-13,1.078300233572513e-05,2.719095163885972e-08,0.007843887766799437,0.001670757327648475,0.00012657772534743007,1.3438976844147547e-08,6.353425512121753e-09,1.024615588715889e-08,6.561214197881235e-12,8.604203109033657e-08,1.375401304041459e-05,4.098795086121992e-08,2.3028183662887345e-05,4.299925293270724e-08,3.634277122156101e-09,1.2884859602641983e-09,1.6442175468472076e-12,7.209140163400955e-06,1.87599005205864e-10,1.2216726655840536e-12,1.9087931845276054e-09,1.2909094729956023e-12,7.66939523826253e-15
1.5523301855002273e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426272787915527,0.10920921003222527,0.021765354602027075,2.3393414690878523e-09,4.183667180843065e-06,0.001175163522479447,0.00041729970844794207,5.438690667699533e-06,7.091270688451679e-15,0.0011746166838247625,7.32078655106246e-13,0.00036810394819039116,2.2652831395931842e-10,2.1820676502729927e-07,2.777262291672038e-11,7.188714520650745e-13,1.0799937380639423e-05,2.7339195423966162e-08,0.007843693414545506,0.0016726337080394354,0.00012667259983580644,1.34642067006227e-08,6.3601870806417804e-09,1.0257661809931259e-08,6.569304200400656e-12,8.610708401628862e-08,1.3754042046400342e-05,4.1082441209017015e-08,2.3086283652640366e-05,4.323373825873841e-08,3.6383902028786977e-09,1.2921958715992325e-09,1.6492500767738388e-12,7.217494126062386e-06,1.8824844220957106e-10,1.226586827114976e-12,1.920576593123504e-09,1.295344198926124e-12,7.711176476513417e-15
1.5546828405334354e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426254452631995,0.10920683111175263,0.0217637962046643,2.3510962632897703e-09,4.198156049958451e-06,0.0011780889292156325,0.0004185008055748023,5.458181862283133e-06,7.13122247565965e-15,0.0011759479851638495,7.366286216628464e-13,0.00036817314642592804,2.2736077315162847e-10,2.1919351164543786e-07,2.7858130778116628e-11,7.219935947438351e-13,1.0816854369562932e-05,2.748798046521214e-08,0.007843498950426802,0.0016745085141666911,0.00012676740053337376,1.3489438799723791e-08,6.3669401593758854e-09,1.0269155864828223e-08,6.577388301838698e-12,8.617206776697103e-08,1.375406794485299e-05,4.117700447776084e-08,2.314442680316152e-05,4.346907995225543e-08,3.6424989778652257e-09,1.295909919580023e-09,1.654290290874426e-12,7.225831709706487e-06,1.8889889988717277e-10,1.2315114972011548e-12,1.9324106227600294e-09,1.2997867230878472e-12,7.753110062144056e-15
1.5570354955666434e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426236134511601,0.10920445227785486,0.021762237926863777,2.3628912329027168e-09,4.212667738956529e-06,0.001181016483847722,0.00041970324539321275,5.4777034994173155e-06,7.17133594315333e-15,0.0011772779039561517,7.411978055261148e-13,0.0003682420514771217,2.2819459262158637e-10,2.201827443678205e-07,2.7943736701866356e-11,7.251235847099273e-13,1.083375328375487e-05,2.7637307630737502e-08,0.007843304376386319,0.001676381747464275,0.00012686212762319415,1.3514673117540837e-08,6.373684755456618e-09,1.0280638060497262e-08,6.585466506208417e-12,8.623698249006733e-08,1.3754090746649018e-05,4.127164058563087e-08,2.3202613050036387e-05,4.370527938742453e-08,3.6466034502806418e-09,1.2996280998334445e-09,1.6593381882097677e-12,7.234152931985537e-06,1.8955037718303502e-10,1.2364466737073941e-12,1.9442953831374726e-09,1.3042370431182927e-12,7.795196238547219e-15
1.5593881505998515e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44262178335195684,0.1092020735291098,0.02176067976862385,2.3747264478068586e-09,4.227202224458074e-06,0.0011839461832286694,0.0004209070264980644,5.497255527024252e-06,7.211611497787652e-15,0.0011786064412021144,7.457862416833494e-13,0.0003683106649785957,2.290297702057907e-10,2.2117446283533524e-07,2.802944057644272e-11,7.282614251578123e-13,1.0850634104687362e-05,2.7787177787235478e-08,0.007843109694339715,0.0016782534093650746,0.0001269567812875555,1.3539909630233342e-08,6.380420876025862e-09,1.0292108405610052e-08,6.593538817552245e-12,8.630182833278173e-08,1.3754110462628684e-05,4.1366349451044664e-08,2.32608423290105e-05,4.394233793612566e-08,3.6507036232961007e-09,1.3033504079896411e-09,1.6643937678937183e-12,7.242457810625816e-06,1.9020287304046275e-10,1.2413923544682378e-12,1.9562309838499564e-09,1.3086951570453617e-12,7.837435248706237e-15
1.5617408056330595e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44261995496214085,0.10919969486411943,0.021759121729942803,2.3866019778611824e-09,4.241759483059552e-06,0.001186878024219048,0.0004221121474853234,5.516837892938276e-06,7.252049546858347e-15,0.0011799335979041934,7.503939650228863e-13,0.00036837898855599443,2.2986630373686e-10,2.2216866667598053e-07,2.8115242290637316e-11,7.31407119259573e-13,1.0867496814044485e-05,2.7937591799951568e-08,0.007842914906175688,0.0016801235013008317,0.00012705136170797565,1.3565148314036681e-08,6.387148528234762e-09,1.0303566908851944e-08,6.601605239901503e-12,8.63666054418394e-08,1.3754127103596153e-05,4.1461130992470534e-08,2.3319114575988686e-05,4.418025696794735e-08,3.6547995000890473e-09,1.3070768396821924e-09,1.6694570290058323e-12,7.250746363426774e-06,1.9085638640170832e-10,1.2463485372894878e-12,1.9682175343848547e-09,1.3131610627147485e-12,7.879827335194857e-15
1.5640934606662676e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44261812827829183,0.10919731628150936,0.021757563810818812,2.3985178929033738e-09,4.256339491333401e-06,0.0011898120036870224,0.0004233186069520336,5.536450544906627e-06,7.292650498101706e-15,0.001181259375066833,7.550210103337871e-13,0.0003684470238260308,2.3070419104346538e-10,2.2316535550490415e-07,2.8201141733558973e-11,7.345606701649543e-13,1.0884341393721245e-05,2.808855053268088e-08,0.007842720013756355,0.0016819920247021407,0.0001271458690652073,1.3590389145257938e-08,6.3938677192432536e-09,1.0315013578924634e-08,6.609665777308869e-12,8.643131396348993e-08,1.3754140680319598e-05,4.1555985128469775e-08,2.3377429727034417e-05,4.441903785018307e-08,3.6588910838429945e-09,1.3108073905482085e-09,1.6745279706313785e-12,7.25901860826024e-06,1.915109162079798e-10,1.2513152199477767e-12,1.9802551441222105e-09,1.317634757999172e-12,7.922372740176432e-15
1.568798770732684e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44261448001495207,0.10919255935804965,0.021754448331234317,2.4224711571949433e-09,4.285567663069483e-06,0.0011956863655661826,0.0004257355357173813,5.575766497564277e-06,7.374342740253625e-15,0.0011839067948013968,7.643332055276727e-13,0.0003685822358665046,2.3238401827842616e-10,2.2516618652415903e-07,2.8373233363597717e-11,7.408913548741216e-13,1.09179760926626e-05,2.839210560609197e-08,0.007842329923469565,0.001685724371618051,0.00012733466530931534,1.364087715554752e-08,6.407280746342938e-09,1.0337871454449639e-08,6.625769213529399e-12,8.656052582720163e-08,1.3754158683927913e-05,4.1745910858928784e-08,2.3494188486371638e-05,4.489919062357361e-08,3.667061384998181e-09,1.318280832366374e-09,1.6846928917341681e-12,7.275514245868994e-06,1.9282302091531459e-10,1.2612800757374344e-12,2.0044839781843493e-09,1.3266055088447343e-12,8.007924472215645e-15
1.5735040807991003e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426108385351274,0.10918780274819766,0.021751333329854038,2.446586798952862e-09,4.314886551775751e-06,0.0012015692439621038,0.0004281578015920721,5.615202965261533e-06,7.456691494938755e-15,0.0011865487084804073,7.737231035801426e-13,0.0003687163138569338,2.3406923446232423e-10,2.2717695255875575e-07,2.8545714585728655e-11,7.47253504038092e-13,1.0951538060853253e-05,2.869784988872711e-08,0.00784193943785876,0.0016894504615345752,0.00012752317145076143,1.369137347301135e-08,6.420660014779324e-09,1.0360682102116134e-08,6.641849158765356e-12,8.668946508448137e-08,1.3754164558883914e-05,4.1936125992828536e-08,2.361111809867801e-05,4.5382807148603035e-08,3.675214552349844e-09,1.3257706986104915e-09,1.6948885237794455e-12,7.29194486784349e-06,1.9413917867180773e-10,1.2712869034735436e-12,2.028918358908205e-09,1.3356073923134645e-12,8.094092373897011e-15
1.5782093908655166e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426072038124376,0.10918304644177793,0.02174821880666031,2.470865376100599e-09,4.344295969194792e-06,0.0012074606140902303,0.0004305853933914199,5.654759526916715e-06,7.539700039889828e-15,0.001189185124209063,7.831909791981222e-13,0.00036884927041440645,2.3575982208571906e-10,2.2919765007124218e-07,2.8718584524120738e-11,7.536471420548763e-13,1.0985027160947722e-05,2.9005790238484298e-08,0.007841548570901403,0.0016931703058550543,0.0001277113889084634,1.3741877910709707e-08,6.434005582143115e-09,1.0383445592102486e-08,6.657905645698652e-12,8.68181328884246e-08,1.3754158390049766e-05,4.2126629882066046e-08,2.3728218058106264e-05,4.5869898280617046e-08,3.683350611580187e-09,1.333276954502756e-09,1.7051148592728594e-12,7.308310619681926e-06,1.9545938097093834e-10,1.2813356843348463e-12,2.05355915741163e-09,1.34464039093262e-12,8.18087836768501e-15
1.587620010998349e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44259995453502826,0.10917353470025798,0.02174199119475492,2.5199135664993586e-09,4.403385635359151e-06,0.0012192687309965859,0.00043545651011239685,5.734231241184551e-06,7.70770964666728e-15,0.0011944414943854953,8.023617538595951e-13,0.0003691118690086999,2.391570413138917e-10,2.3326882437204127e-07,2.9065487071130197e-11,7.665289804729905e-13,1.1051786223845019e-05,2.962828645371431e-08,0.00784076574691349,0.0017005913032289038,0.00012808696338930417,1.3842910404756434e-08,6.460595844676154e-09,1.0428831380957033e-08,6.689948376019108e-12,8.70746587117606e-08,1.3754110257641825e-05,4.250850134161328e-08,2.3962927007302353e-05,4.685454760148355e-08,3.6995715088642204e-09,1.348338496400801e-09,1.7256596102721685e-12,7.34084810032815e-06,1.9811188509403386e-10,1.3015590278816137e-12,2.103463483350956e-09,1.3627996628045846e-12,8.356312288273736e-15
1.5970306311311815e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44259273197987187,0.10916402405883939,0.021735765495349495,2.5696201846906704e-09,4.462835148494144e-06,0.0012311105203623254,0.00044034879675177254,5.8141782456827695e-06,7.878397922947216e-15,0.0011996759707614915,8.218476946390688e-13,0.0003693701298464525,2.425755347042664e-10,2.3737967711231418e-07,2.9413934096512533e-11,7.795370582672471e-13,1.111825224767708e-05,3.0259648644976554e-08,0.00783998155570412,0.0017079874545964694,0.00012846139986907377,1.3943973164878914e-08,6.487051997263602e-09,1.0474029387204351e-08,6.721897668449235e-12,8.733011237527239e-08,1.3754014954382561e-05,4.289152008255901e-08,2.4198311336351703e-05,4.785322468533289e-08,3.7157242841155657e-09,1.3634651809610378e-09,1.7463270833627589e-12,7.373127872986406e-06,2.0078046492982725e-10,1.321949946792645e-12,2.1542038891844545e-09,1.3810831809188867e-12,8.534241480755384e-15
1.606441251264014e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44258553595031164,0.10915451444793893,0.02172954170825408,2.6199896811882466e-09,4.522642990209365e-06,0.001242985788115806,0.0004452621644618571,5.894597125678282e-06,8.051791343265908e-15,0.0012048886192194768,8.416509403267516e-13,0.0003696241489824691,2.460151600854297e-10,2.4153017280814525e-07,2.976391876970961e-11,7.926715579845098e-13,1.1184424249817082e-05,3.089993082708859e-08,0.00783919609572605,0.0017153588505176103,0.0001288347092821929,1.4045064736165533e-08,6.513374505193898e-09,1.0519040180681729e-08,6.753753788870428e-12,8.75845028419847e-08,1.3753873139100955e-05,4.3275680973609376e-08,2.44343670863143e-05,4.886601503265977e-08,3.7318091459831906e-09,1.378656731987006e-09,1.767117216057396e-12,7.40515113897517e-06,2.0346505189418042e-10,1.3425082743912115e-12,2.2057872788940533e-09,1.399490798733414e-12,8.714681084890469e-15
1.6158518713968464e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44257836625556857,0.10914500580274057,0.021723319833257895,2.6710265006122544e-09,4.58280763705869e-06,0.0012548943420072614,0.0004501965246773417,5.975484447119609e-06,8.227916494116486e-15,0.0012100795060751674,8.617736030865791e-13,0.0003698740203753352,2.4947577440491985e-10,2.457202728459554e-07,3.0115434336511926e-11,8.05932656622005e-13,1.125030129773458e-05,3.154918663430542e-08,0.007838409460001923,0.0017227055812541621,0.00012920690238439535,1.4146183681348307e-08,6.539563835620169e-09,1.0563864334720356e-08,6.785517005013136e-12,8.783783896203328e-08,1.3753685461894853e-05,4.3660978907081604e-08,2.4671090336295842e-05,4.989300354183114e-08,3.747826304441708e-09,1.393912874189511e-09,1.7880299447653313e-12,7.436919114998672e-06,2.0616557718546221e-10,1.3632338370224206e-12,2.2582205267106648e-09,1.4180223667526414e-12,8.89764613282286e-15
1.625262491529679e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44257122271044147,0.10913549806291263,0.02171709987012975,2.7227350815833065e-09,4.643327560801315e-06,0.0012668359915800054,0.0004551517891167558,6.0568367573564454e-06,8.40680007372662e-15,0.001215248698059663,8.822177681760185e-13,0.0003701198359324559,2.529572337604423e-10,2.499499355224861e-07,3.046847411785655e-11,8.193205256696583e-13,1.1315882508056562e-05,3.2207469318217605e-08,0.007837621736421666,0.0017300277367689736,0.00012957798975673636,1.4247328580554262e-08,6.565620457460363e-09,1.060850242599655e-08,6.81718758638465e-12,8.809012947475566e-08,1.3753452564248013e-05,4.404740879879512e-08,2.4908477202838357e-05,5.0934274505755425e-08,3.763775970734719e-09,1.4092333331906902e-09,1.8090652048061915e-12,7.468433032413897e-06,2.0888197179618356e-10,1.3841264541654835e-12,2.311510476575637e-09,1.4366777325722312e-12,9.083151548499703e-15
1.6346731116625113e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4425641051350223,0.1091259911723411,0.021710881818618494,2.775119856618031e-09,4.7042012286579045e-06,0.0012788105481421942,0.00046012786978385806,6.138650585849569e-06,8.588468891830723e-15,0.0012203962623019487,9.029854936746537e-13,0.0003703616855541621,2.5645939343062497e-10,2.542191160847442e-07,3.0823031508629476e-11,8.328353311524701e-13,1.1381167045642782e-05,3.287483174572741e-08,0.007836833008023953,0.0017373254067249984,0.00012994798180949335,1.4348498031061235e-08,6.591544841299862e-09,1.0652955034386388e-08,6.8487658041985144e-12,8.834138301073298e-08,1.375317507914608e-05,4.4434965587963486e-08,2.514652383932267e-05,5.19899116086751e-08,3.779658357319511e-09,1.4246178355278597e-09,1.830222930424002e-12,7.499694136516935e-06,2.116141665244133e-10,1.4051859385449136e-12,2.3656639416137426e-09,1.4554567409230903e-12,9.271212147113298e-15
1.6440837317953438e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44255701335442826,0.10911648507887735,0.021704665678453406,2.8281852520261546e-09,4.765427103562013e-06,0.0012908178247391336,0.00046512467896896105,6.220922444871317e-06,8.772949869436397e-15,0.001225522266311791,9.240788102214033e-13,0.00037059965717691726,2.5998210790534455e-10,2.585277667698978e-07,3.117909997647857e-11,8.464772336729179e-13,1.144615412267505e-05,3.355132639710065e-08,0.007836043353262758,0.0017445986804844273,0.00013031688878596182,1.444969064705911e-08,6.617337459296341e-09,1.0697222742823681e-08,6.8802519313057664e-12,8.859160809378239e-08,1.3752853631191273e-05,4.4823644237087e-08,2.538522643538246e-05,5.3059997923079535e-08,3.795473677813016e-09,1.4400661086571666e-09,1.8515030548011163e-12,7.530703685848088e-06,2.1436209198498128e-10,1.4264120962405136e-12,2.4206877036174882e-09,1.474359233714934e-12,9.461842634564185e-15
1.6534943519281762e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44254994719854673,0.10910697973409991,0.021698451449344645,2.8819356878091382e-09,4.8270036444066705e-06,0.0013028576361261387,0.00047014212925019025,6.3036488301963875e-06,8.960270038585865e-15,0.001230626777963021,9.454997207605639e-13,0.0003708338368156092,2.635252309156087e-10,2.628758368451121e-07,3.153667306063831e-11,8.602463884533807e-13,1.1510842997760624e-05,3.423700536409575e-08,0.007835252846259235,0.0017518476471078716,0.000130684720766144,1.455090505941489e-08,6.6429987850869484e-09,1.0741306137161206e-08,6.911646242127558e-12,8.884081314289859e-08,1.375248883671584e-05,4.5213439731845486e-08,2.5624581216329955e-05,5.414461590673989e-08,3.8112221469390585e-09,1.4555778809570425e-09,1.872905510071916e-12,7.5614629515158205e-06,2.1712567862046358e-10,1.44780472679625e-12,2.476588512542959e-09,1.4933850500793531e-12,9.655057606945944e-15
1.6629049720610087e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4425429065017952,0.10909747509309062,0.02169223913098368,2.9363755775604424e-09,4.888929306286162e-06,0.0013149297987419394,0.00047518013349467914,6.386826221782833e-06,9.150456542112709e-15,0.0012357098654772263,9.672502002967662e-13,0.0003710643086049344,2.670886154629788e-10,2.672632726473165e-07,3.1895744370762073e-11,8.741429453785715e-13,1.1575232975049825e-05,3.493192034817006e-08,0.007834461557039426,0.0017590723953535938,0.00013105148767033326,1.4652139915441779e-08,6.668529293697777e-09,1.0785205806035336e-08,6.942949012589327e-12,8.908900647414405e-08,1.3752081303894123e-05,4.56043470809914e-08,2.586458444259336e-05,5.524384739986632e-08,3.8269039804768874e-09,1.4711528817314626e-09,1.8944302273363936e-12,7.5919732165395e-06,2.19904856711952e-10,1.469363623328004e-12,2.5333730860172964e-09,1.5125340264124017e-12,9.850871550051694e-15
1.6723155921938411e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44253589110289493,0.10908797111422344,0.02168602872304367,2.99150932836737e-09,4.951202540733063e-06,0.0013270341306826183,0.0004802386048596995,6.470451084443389e-06,9.343536633393965e-15,0.0012407715974078195,9.89332195658729e-13,0.0003712911548398969,2.706721138485491e-10,2.7169001762288905e-07,3.2256307585761496e-11,8.881670490379747e-13,1.1639323403367488e-05,3.563612265876176e-08,0.007833669551758711,0.001766273013676786,0.0001314171992626004,1.4753393878672522e-08,6.6939294614555715e-09,1.0828922340733848e-08,6.974160520056482e-12,8.933619630249289e-08,1.3751631632853384e-05,4.5996361316243407e-08,2.6105232409165584e-05,5.635777362238495e-08,3.84251939521098e-09,1.486790841213018e-09,1.9160771366736094e-12,7.622235775210345e-06,2.2269955638961147e-10,1.4910885726301759e-12,2.591048108857628e-09,1.5318059964166783e-12,1.004929883890183e-14
1.6817262123266736e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44252890084465624,0.10907846775896521,0.021679820225179898,3.047341340714443e-09,5.013821795950741e-06,0.0013391704516760663,0.00048531745679373216,6.554519868507329e-06,9.539537676097403e-15,0.0012458120426244793,1.0117476252716212e-12,0.00037151445601545384,2.742755777014958e-10,2.7615601236725394e-07,3.261835645265654e-11,9.02318838768269e-13,1.1703113675357953e-05,3.6349663211645204e-08,0.007832876892914002,0.0017734495902288878,0.00013178186515418503,1.4854665628636785e-08,6.719199765901594e-09,1.0872456335066841e-08,7.005281043271562e-12,8.958239074362996e-08,1.375114041578339e-05,4.63894774921801e-08,2.6346521445063982e-05,5.7486475171331087e-08,3.858068608882016e-09,1.5024914905658017e-09,1.9378461671550313e-12,7.652251932469875e-06,2.2550970764303221e-10,1.5129793552811646e-12,2.6496202326011925e-09,1.5512007911429363e-12,1.0250353737292355e-14
1.691136832459506e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4425219355737753,0.10906896499168788,0.02167361363703014,3.1038760083882684e-09,5.076785517041309e-06,0.0013513385830569344,0.0004904166030374785,6.639029010472858e-06,9.738487143923981e-15,0.0012508312702979604,1.0344983789379686e-12,0.00037173429086532627,2.7789885800719507e-10,2.8066119466437814e-07,3.2981884785437034e-11,9.165984486957341e-13,1.1766603226643313e-05,3.707259252735835e-08,0.007832083639544334,0.0017806022128569593,0.0001321454948067969,1.4955953860642692e-08,6.744340685707605e-09,1.0915808385240792e-08,7.036310862292923e-12,8.982759781570694e-08,1.3750608237044702e-05,4.6783690686134504e-08,2.6588447912800698e-05,5.863003201835658e-08,3.873551840139063e-09,1.5182545618881202e-09,1.9597372468577504e-12,7.682023003305426e-06,2.2833524033137884e-10,1.5350357457477351e-12,2.7090960750465174e-09,1.5707182390312103e-12,1.0454050397363479e-14
1.7005474525923385e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4425149951406432,0.10905946277949131,0.021667408958215083,3.1611177183839134e-09,5.1400921462291845e-06,0.0013635383477420843,0.0004955359576248132,6.72397493365016e-06,9.940412620345715e-15,0.0012558293498852568,1.0575863176270597e-12,0.0003719507363999888,2.815418051349123e-10,2.8520549952616096e-07,3.3346886463935335e-11,9.310060077786272e-13,1.1829791534994819e-05,3.780496072970181e-08,0.007831289847420462,0.0017877309691030877,0.00013250809753582684,1.505725728556202e-08,6.769352700593915e-09,1.0958979089735495e-08,7.0672502584347716e-12,9.007182544105526e-08,1.3750035673275691e-05,4.717899599808865e-08,2.683100820786358e-05,5.978852350735051e-08,3.8889693084929035e-09,1.5340797882150307e-09,1.9817503028775823e-12,7.711550312162428e-06,2.3117608419334218e-10,1.5572575124882508e-12,2.769482219805626e-09,1.5903581659514746e-12,1.0660402859188326e-14
1.709958072725171e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44250807939916376,0.10904996109203645,0.02166120618833873,3.219070850812761e-09,5.20374012308022e-06,0.0013757695702065263,0.0005006754348836813,6.809354048795017e-06,1.0145341798339059e-14,0.00126080635111512,1.0810132732728274e-12,0.00037216386794384983,2.8520426886506845e-10,2.89788859231706e-07,3.371335543270908e-11,9.455416398495243e-13,1.1892678119517296e-05,3.854681754430827e-08,0.00783049556922392,0.0017948359462038425,0.00013286968251347174,1.5158574629619326e-08,6.794236291249495e-09,1.1001969049184043e-08,7.0980995142086316e-12,9.031508144785795e-08,1.3749423293498247e-05,4.7575388550568635e-08,2.7074198758207387e-05,6.096202835217148e-08,3.904321234270505e-09,1.549966903520709e-09,2.003885261342021e-12,7.740835192373111e-06,2.3403216885689075e-10,1.5796444180548068e-12,2.8307852158671634e-09,1.6101203952438222e-12,1.0869425050381348e-14
1.7193686928580034e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4425011882065831,0.10904045990138789,0.02165500532698873,3.2777397788118425e-09,5.2677278847165275e-06,0.0013880320764598278,0.0005058349494369403,6.8951627547331695e-06,1.0353302480113905e-14,0.0012657623439739204,1.1047810485801054e-12,0.00037237375917164244,2.888860984160872e-10,2.944112033664692e-07,3.408128569993579e-11,9.602054636576177e-13,1.1955262539846359e-05,3.929821229728143e-08,0.007829700854716223,0.0018019172310897733,0.0001332302587717757,1.5259904634184633e-08,6.818991939254057e-09,1.1044778866255651e-08,7.128858913266154e-12,9.05573735717809e-08,1.3748771659222206e-05,4.797286348854015e-08,2.7318016023755244e-05,6.21506246344898e-08,3.919607838570602e-09,1.5659156427206536e-09,2.026142047423107e-12,7.769878985601239e-06,2.369034238488315e-10,1.6021962191942433e-12,2.8930115771703426e-09,1.6300047477582043e-12,1.1081130785726332e-14
1.7287793129908358e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44249432142332634,0.10903095918186585,0.021648806373736826,3.3371288684546163e-09,5.3320538660270825e-06,0.0014003256940229882,0.0005110144162031474,6.981397438975445e-06,1.0564322576838169e-14,0.0012706973986918496,1.1288914168391737e-12,0.00037258048214404416,2.925871424708278e-10,2.9907245886127243e-07,3.445067133631958e-11,9.749975929109584e-13,1.2017544395358217e-05,4.0059193913903055e-08,0.00782890575089879,0.0018089749103849448,0.00013358983520559076,1.5361246055569785e-08,6.84362012700211e-09,1.1087409145541309e-08,7.159528740343284e-12,9.079870945756637e-08,1.3748081324548513e-05,4.837141597930428e-08,2.7562456495909786e-05,6.335438980173759e-08,3.934829343220365e-09,1.5819257416737247e-09,2.0485205853501295e-12,7.798683041302393e-06,2.3978977860417863e-10,1.6249126669480661e-12,2.956167782189551e-09,1.6500110418936808e-12,1.1295533766823408e-14
