Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53),H2OX(23),CO2X(24)
1.9690932519609934e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45138351947595357,0.11775780295097762,0.022807550476606795,2.7958329874461508e-17,6.2155930000955152e-15,1.4058703275044014e-07,6.8450920681366393e-10,1.8171361129940301e-11,8.6628787104353981e-25,1.738046970337232e-05,3.1153071777537177e-22,1.690598952793361e-05,4.6541326561085632e-16,2.3427913796875642e-20,9.972326309287015e-19,1.2840479236280902e-20,9.7155070439283598e-15,6.7032699313920131e-16,0.00089459493251688085,2.8033546925342913e-05,9.4116201542323954e-07,1.713489490339711e-12,9.8319931252008569e-11,2.6284311892026821e-10,1.2046165397201338e-13,1.0093659171356916e-11,1.8658144314037873e-07,3.0889227917483339e-12,8.2328406240234164e-10,9.3789527036683332e-16,2.1433360815445437e-15,9.0328442861338775e-19,1.6625944035297427e-17,1.5988549724706499e-18
1.981177290406645e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45137817082673015,0.11775252801935186,0.02280746465498806,2.8714304914220877e-17,6.3476391710518743e-15,1.4229593054791973e-07,6.9861555603508094e-10,1.8507524817074709e-11,8.9778277878584148e-25,1.748713559378622e-05,3.2165892945469726e-22,1.7006910583824461e-05,4.7460829531593401e-16,2.4190006827801977e-20,1.0269859708582809e-18,1.318121540664723e-20,9.9156074011316311e-15,6.8765269966597613e-16,0.00089976158208326853,2.8205174774570825e-05,9.4991908731967457e-07,1.7393825386062122e-12,9.892479502832949e-11,2.6376841927230011e-10,1.2088575864803502e-13,1.0252073935330539e-11,1.8818109837340184e-07,3.1348038826556516e-12,8.3720880654685452e-10,9.6285538097740623e-16,2.1875866338768154e-15,9.252427216695195e-19,1.6883740033527079e-17,1.632571732773982e-18
1.9932613288522965e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45137282592841194,0.11774725686916386,0.022807378835725412,2.9486175829023038e-17,6.4817782585250783e-15,1.4401494044134456e-07,7.1292961771916713e-10,1.8847803599259958e-11,9.3022264156829152e-25,1.7593801478442867e-05,3.3204950797815314e-22,1.7107798221370309e-05,4.8392455408432404e-16,2.4972403425689264e-20,1.0574375432745003e-18,1.3528929434596967e-20,1.0118701148680793e-14,7.0531355625120633e-16,0.00090492444455684607,2.8376797703261736e-05,9.5871168028562294e-07,1.7655258777742322e-12,9.9529654230348318e-11,2.6469371809036481e-10,1.213098634903394e-13,1.0412428248030109e-11,1.8978619612672198e-07,3.1811086585829076e-12,8.5127542256615461e-10,9.8831306199944953e-16,2.2324896184420835e-15,9.4761255995084683e-19,1.7144185197166555e-17,1.666802217531297e-18
2.0174294057435993e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45136214737345803,0.11773672590200499,0.022807207204262443,3.107857369172591e-17,6.7564260946061256e-15,1.4748328581961288e-07,7.4218844185969162e-10,1.9540806044993764e-11,9.9802738228179027e-25,1.7807133226251768e-05,3.5363815079081669e-22,1.7309473318379031e-05,5.0292398871442461e-16,2.6599809051759915e-20,1.1204834311671712e-18,1.4245699421416195e-20,1.053398289737692e-14,7.4165804012078798e-16,0.00091523881932622923,2.8720028803247344e-05,9.7640336425771825e-07,1.8185678705724477e-12,1.0073935888817892e-10,2.6654431109660307e-10,1.2215807371715359e-13,1.073901578792719e-11,1.9301271104428825e-07,3.2749961252358162e-12,8.7983598679320818e-10,1.0407476603303209e-15,2.3242766415575804e-15,9.9360899775087445e-19,1.7673081900901313e-17,1.736824153005325e-18
2.041597482634902e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45135148378904627,0.11772621002732918,0.022807035582206113,3.2737483477819593e-17,7.0397198141399767e-15,1.5099204778007501e-07,7.7230087903942483e-10,2.0250567634866292e-11,1.0698863521571248e-24,1.8020464938342929e-05,3.7633807195389679e-22,1.7511014972739586e-05,5.2241803103130811e-16,2.8313598856545244e-20,1.1864676908720294e-18,1.4991615045813154e-20,1.096158167974624e-14,7.7939536730200779e-16,0.00092553807900592003,2.9063240233633922e-05,9.9423693663010325e-07,1.8726243443640447e-12,1.0194904517895049e-10,2.6839489788302721e-10,1.2300628474084771e-13,1.1073542802765213e-11,1.9626097152054435e-07,3.3705989057496864e-12,9.089691551663857e-10,1.0952525604853922e-15,2.418744893656154e-15,1.0413184541267003e-18,1.8212752213140628e-17,1.8089605786251761e-18
2.0657655595262047e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45134083515316442,0.11771570922299732,0.022806863969544657,3.4464902591575487e-17,7.3318451101468523e-15,1.5454120567900711e-07,8.0328224579596118e-10,2.0977287497065483e-11,1.1459902675925708e-24,1.823379660627502e-05,4.0019175700782808e-22,1.7712423338033183e-05,5.424131453156549e-16,3.0117346269652818e-20,1.2554898228640642e-18,1.576751686011089e-20,1.140172884220422e-14,8.1856091093381377e-16,0.00093582224574416438,2.9406432002603072e-05,1.0122122660930761e-06,1.9277041621309885e-12,1.0315871305619583e-10,2.702454783937204e-10,1.2385449665251625e-13,1.1416131060970228e-11,1.9953096106691415e-07,3.4679307054285361e-12,9.3867827559982379e-10,1.1518819699024149e-15,2.5159424821995205e-15,1.0907863829380678e-18,1.8763314700589541e-17,1.8832516371868919e-18
2.0899336364175074e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4513302014438339,0.11770522346690278,0.022806692366266323,3.6262866158375197e-17,7.6329900814280617e-15,1.5813073933557673e-07,8.3514797524200806e-10,2.1721164720217985e-11,1.2265364561096516e-24,1.8447128221621398e-05,4.2524276529931079e-22,1.7913698567642574e-05,5.6291579859012871e-16,3.2014732073908402e-20,1.3276514516123087e-18,1.6574260231412333e-20,1.1854657684431324e-14,8.5919049493666657e-16,0.00094609134165661417,2.9749604118184069e-05,1.0303292207318784e-06,1.9838161741305291e-12,1.0436836247353017e-10,2.720960525728038e-10,1.2470270954599545e-13,1.1766903084255718e-11,2.0282266307893665e-07,3.5670052207066356e-12,9.6896664470031459e-10,1.2106908086444759e-15,2.6159178788178546e-15,1.1420589848932871e-18,1.932488842829983e-17,1.9597378141696201e-18
2.11410171330881e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4513195826391096,0.11769475273697146,0.022806520772359402,3.8133447352737355e-17,7.9433452510565664e-15,1.6176062903327047e-07,8.679136169078003e-10,2.2482398353364786e-11,1.3117290102629864e-24,1.8660459775970102e-05,4.5153574383533526e-22,1.8114840814752106e-05,5.8393246061100172e-16,3.4009546506069932e-20,1.4030563450272511e-18,1.7412715451671783e-20,1.2320603455973864e-14,9.0132039420657154e-16,0.00095634538882637707,3.0092756588254055e-05,1.0485876680220061e-06,2.0409692178201158e-12,1.0557799338465121e-10,2.7394662036443692e-10,1.2555092351790127e-13,1.2125982144112041e-11,2.0613606083642367e-07,3.6678361390250468e-12,9.9983750860699849e-10,1.271734709709385e-15,2.7187199187846499e-15,1.1951832125134262e-18,1.9897592963757447e-17,2.038459937360685e-18
2.1382697902001128e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45130897871707981,0.11768429701116186,0.022806349187812186,4.0078757716976997e-17,8.2631035845037385e-15,1.65430855521283e-07,9.0159483658676549e-10,2.3261187405937631e-11,1.4017789392767275e-24,1.8873791260923757e-05,4.791164407609571e-22,1.8315850232347817e-05,6.054696038600618e-16,3.6105691319321241e-20,1.4818104332694296e-18,1.8283767844526844e-20,1.2799803352921373e-14,9.4498733480337631e-16,0.00096658440930406464,3.043588942053828e-05,1.0669874748246683e-06,2.0991721177807152e-12,1.0678760574333855e-10,2.7579718171281701e-10,1.2639913866766767e-13,1.2493492258285665e-11,2.0947113750361395e-07,3.7704371387116558e-12,1.0312940637959938e-09,1.3350700193298994e-15,2.8243978005018077e-15,1.2502067751302909e-18,2.0481548382146007e-17,2.1194591764900405e-18
2.1866059439827186e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45128781543362362,0.11766343048390351,0.022806006046750104,4.4202205801237929e-17,8.9316139226470773e-15,1.7289224420159e-07,9.7176725357271735e-10,2.4872227608906309e-11,1.5973304344078337e-24,1.9300453989129332e-05,5.3832956595620995e-22,1.8717471189951057e-05,6.5013123755064354e-16,4.0618148764808411e-20,1.649800834265758e-18,2.0127281216406368e-20,1.379892402075623e-14,1.0370815011193997e-15,0.00098701745822345698,3.1122096201892038e-05,1.10421063131504e-06,2.2187627199975886e-12,1.0920677461893927e-10,2.7949828485679692e-10,1.2809557291283775e-13,1.3254305430582236e-11,2.1620625964709639e-07,3.9810040492004023e-12,1.0959767901640658e-09,1.4688438170704932e-15,3.0445796954263311e-15,1.3661465564218081e-18,2.1683694727737569e-17,2.2884553888852337e-18
2.2349420977653244e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45126671141883878,0.11764262370944285,0.02280566294298678,4.8650882147022623e-17,9.6401143618423882e-15,1.8051476073668009e-07,1.0457928719031874e-09,2.6555876611503214e-11,1.8150232006160288e-24,1.9727116339349903e-05,6.0327065926707341e-22,1.9118562660378364e-05,6.9695253372049182e-16,4.5585627966844984e-20,1.8325140486575244e-18,2.2112187601530223e-20,1.4853956060680325e-14,1.1357758327343105e-15,0.0010073906641715775,3.1808224521017078e-05,1.1419976126368473e-06,2.342658316973727e-12,1.1162586873220005e-10,2.831993615590753e-10,1.2979201313479738e-13,1.4050349533049902e-11,2.2302789251774337e-07,4.1988151918599556e-12,1.1630394321596694e-09,1.6124772477381778e-15,3.2768643936726754e-15,1.4902753272385804e-18,2.2932298358086294e-17,2.4670626333771968e-18
2.2832782515479302e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4512456664986304,0.11762187651261165,0.022805319876429198,5.3443092747777744e-17,1.0390238429017403e-14,1.8829826802682673e-07,1.1238011874289313e-09,2.831372506085694e-11,2.0568101739419481e-24,2.0153778244928315e-05,6.7434672197530365e-22,1.9519125860388972e-05,7.4598536951975426e-16,5.1043571862699255e-20,2.0308772605332479e-18,2.4246121577874226e-20,1.5966866774375254e-14,1.2413803991006045e-15,0.001027704202388345,3.2494274434268317e-05,1.1803473311086826e-06,2.4709290339054007e-12,1.1404488771628548e-10,2.8690041137458018e-10,1.3148846023439458e-13,1.4882643208471663e-11,2.2993589728481311e-07,4.4239796527220964e-12,1.232505853434632e-09,1.7664467880677244e-15,3.5216585018556769e-15,1.6230025092781362e-18,2.4228338525185623e-17,2.6556225381264716e-18
2.331614405330536e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45122468049943426,0.11760118871875672,0.022804976846984633,5.8597787997150136e-17,1.1183660514004318e-14,1.9624263655655345e-07,1.2059235410251782e-09,3.0147362968101657e-11,2.3247701331030977e-24,2.0580439639437088e-05,7.5198367050204108e-22,1.9919162003578081e-05,7.9728166493394592e-16,5.7029411894055251e-20,2.2458540331878777e-18,2.6536968432897759e-20,1.713965428310642e-14,1.354212506205502e-15,0.001047958247598341,3.3180245995590737e-05,1.2192586887930621e-06,2.6036447824670397e-12,1.1646383120564886e-10,2.9060143385883025e-10,1.3318491516127977e-13,1.5752216693803839e-11,2.3693013328358962e-07,4.6566063602588238e-12,1.3043991969284626e-09,1.9312403551147376e-15,3.7793743860948203e-15,1.7647501021283758e-18,2.5572802961849593e-17,2.8544821645881639e-18
2.379950559113142e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45120375324821493,0.11758056015373851,0.022804633854560611,6.4134572823931552e-17,1.2022096480122651e-14,2.0434774443870028e-07,1.2922931133943467e-09,3.2058379707636521e-11,2.6211129889185478e-24,2.1007100456677049e-05,8.3662676956611965e-22,2.0318672300379549e-05,8.5089338252841594e-16,6.3582638365362627e-20,2.4784448944642381e-18,2.8992867541836458e-20,1.8374347417080194e-14,1.4745967024767078e-15,0.0010681529740123347,3.3866139256526501e-05,1.2587305773570652e-06,2.7408752582329501e-12,1.1888269883602418e-10,2.9430242856792927e-10,1.3488137891515844e-13,1.6660111701848442e-11,2.4401045802058623e-07,4.8968040814858422e-12,1.3787419082745564e-09,2.1073573156722378e-15,4.0504301547624604e-15,1.9159528360222884e-18,2.6966687999199802e-17,3.0639939943185512e-18
2.4282867128957477e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4511828845724653,0.11755999064392945,0.022804290899064984,7.0073716832792176e-17,1.2907304283693385e-14,2.126134774584342e-07,1.3830449197909043e-09,3.4048364016387211e-11,2.9481852001171741e-24,2.1433760630675933e-05,9.2874106680524427e-22,2.0717657958068486e-05,9.0687252719319308e-16,7.0744872073509197e-20,2.7296879191731829e-18,3.1622215743104704e-20,1.9673005603402674e-14,1.6028647846715768e-15,0.0010882885553288081,3.4551954266221979e-05,1.2987618779342035e-06,2.8826899380878529e-12,1.2130149024441877e-10,2.980033950585607e-10,1.3657785254705102e-13,1.7607381301572614e-11,2.5117672717882786e-07,5.1446814180755853e-12,1.4555557586961314e-09,2.2953084956608869e-15,4.3352496410007502e-15,2.0770583228297564e-18,2.8410998683073258e-17,3.2845159155226048e-18
2.4766228666783535e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.451162074300204,0.11753948001621256,0.022803947980405845,7.6436164423896006e-17,1.3841084600857804e-14,2.2103972911706519e-07,1.4783158046812258e-09,3.6118903993071407e-11,3.3084753039989665e-24,2.1860420095687055e-05,1.028811827742381e-21,2.1116120180763764e-05,9.6527114588909396e-16,7.85599370342756e-20,3.0006593068628143e-18,3.4433670701850953e-20,2.1037718752898408e-14,1.7393558037339835e-15,0.0011083651647354788,3.5237691071434949e-05,1.3393514609879063e-06,3.0291580775868782e-12,1.2372020506910553e-10,3.0170433288798231e-10,1.3827433716055838e-13,1.8595089796814516e-11,2.5842879462320098e-07,5.400346802481862e-12,1.5348618673373752e-09,2.4956161894677662e-15,4.634262385046927e-15,2.2485272051097548e-18,2.9906748889154018e-17,3.5164112092724206e-18
2.5249590204609593e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45114132225997489,0.11751902809797975,0.022803605098491594,8.3243544871867246e-17,1.48252814606991e-14,2.2962640067556115e-07,1.5782444363460081e-09,3.8271587097469954e-11,3.7046195565871869e-24,2.2287078786187903e-05,1.1373449703194962e-21,2.151406016943043e-05,1.0261413273955689e-15,8.7073934207871413e-20,3.2924739537127682e-18,3.7436154255087979e-20,2.2470607145940702e-14,1.8844160706071494e-15,0.0011283829749108151,3.5923349716541778e-05,1.3804981861769534e-06,3.1803487082949481e-12,1.2613884294961483e-10,3.0540524161402053e-10,1.3997083391313349e-13,1.9624312603569376e-11,2.657665124058618e-07,5.6639084940725899e-12,1.6166807229815582e-09,2.7088141692149962e-15,4.9479036163889955e-15,2.4308333032942203e-18,3.1454961435943968e-17,3.7600485354382028e-18
2.573295174243565e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45112062828084498,0.11749863471713054,0.022803262253230878,9.0518182369040927e-17,1.5861782884927928e-14,2.3837340119775859e-07,1.6829713014220447e-09,4.0508000149702792e-11,4.1394076866839663e-24,2.2713736636878826e-05,1.2548674992400529e-21,2.1911479121881967e-05,1.0895352020599296e-15,9.6335316266358631e-20,3.6062860189767244e-18,4.0638855740122889e-20,2.3973821317209623e-14,2.0383991620057099e-15,0.0011483421580255455,3.6608930243544751e-05,1.4222009022228016e-06,3.3363306350920079e-12,1.2855740352672737e-10,3.091061207950656e-10,1.4166734401735821e-13,2.0696136125766381e-11,2.7318973077170742e-07,5.9354745752728494e-12,1.7010322051804942e-09,2.9354476939634175e-15,5.2766142357429125e-15,2.624463760922294e-18,3.3056668196024466e-17,4.0158019183187531e-18
2.621631328026171e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4510999921924036,0.11747829970207033,0.022802919444532655,9.8283106044603299e-17,1.6952521534604321e-14,2.4728064759329633e-07,1.7926386993783867e-09,4.2829729329509291e-11,4.6157887692092016e-24,2.3140393582681625e-05,1.3819279406222349e-21,2.2308378232782541e-05,1.15550494154753e-15,1.0639496346562354e-19,3.9432894868243259e-18,4.4051235310339071e-20,2.5549541939247969e-14,2.2016659261546676e-15,0.0011682428857441637,3.7294432692079322e-05,1.4644584467786439e-06,3.4971724334484172e-12,1.3097588644246624e-10,3.1280696999006574e-10,1.433638687422245e-13,2.1811657629564253e-11,2.8069829816391579e-07,6.2151529477184718e-12,1.7879356048472552e-09,3.1760735188636093e-15,5.6208407968358133e-15,2.8299191879140492e-18,3.4712910205538394e-17,4.2840507319763109e-18
2.669967481808777e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45107941382476041,0.11745802288170915,0.022802576672306139,1.0656205996162622e-16,1.8099475363814514e-14,2.5634806466025743e-07,1.9073907369265781e-09,4.5238360175532327e-11,5.1368772186776876e-24,2.3567049558738244e-05,1.5190967770573193e-21,2.2704758693649096e-05,1.2241027585928991e-15,1.1730626062143169e-19,4.3047187237502863e-18,4.7683027239148218e-20,2.7199979704787146e-14,2.3745844884970926e-15,0.0011880853292264295,3.7979857099421523e-05,1.5072696463001698e-06,3.6629424466710172e-12,1.3339429134008936e-10,3.1650778875852179e-10,1.4506040941442078e-13,2.2971985116169007e-11,2.8829206122955112e-07,6.5030513284194207e-12,1.8774096443381393e-09,3.4312599042572079e-15,5.9810354879935929e-15,3.0477138018441176e-18,3.6424737771841054e-17,4.5651796852718053e-18
2.7183036355913826e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45105889300854468,0.1174378040854599,0.022802233936460827,1.1537951308651451e-16,1.9304668279875126e-14,2.6557558512747549e-07,2.0273733223676106e-09,4.7735477584606403e-11,5.7059589012526812e-24,2.3993704500409455e-05,1.6669668828612562e-21,2.3100621692853379e-05,1.2953809067520403e-15,1.291251751519902e-19,4.6918490312045879e-18,5.1544243210366518e-20,2.8927375207881063e-14,2.557530257367747e-15,0.0012078696591288685,3.8665203500495477e-05,1.5506333159181228e-06,3.8337087831200766e-12,1.3581261786408199e-10,3.2020857666048322e-10,1.4675696741962149e-13,2.4178237193174976e-11,2.9597086482523543e-07,6.7992772459336751e-12,1.9694724970242986e-09,3.7015866247239729e-15,6.3576561135412936e-15,3.2783755671905572e-18,3.8193210579282903e-17,4.8595788066061286e-18
2.7666397893739884e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45103842957490342,0.11741764314323705,0.022801891236906475,1.2476066922700282e-16,2.0570170809765626e-14,2.7496314969646798e-07,2.1527341598771213e-09,5.0322665811050495e-11,6.3264973650449256e-24,2.4420358343273471e-05,1.8261539593810509e-21,2.3495968415623864e-05,1.3693916801559624e-15,1.4191033616521008e-19,5.1059971932306995e-18,5.5645175593798753e-20,3.0733998823864215e-14,2.7508859296307196e-15,0.0012275960456062608,3.9350471927880795e-05,1.5945482593127214e-06,4.0095393133978031e-12,1.3823086566014917e-10,3.2390933325654161e-10,1.4845354420377994e-13,2.543154294443418e-11,3.0373455202288416e-07,7.1039380365520411e-12,2.0641418063551815e-09,3.9876449780715579e-15,6.751166075021283e-15,3.5224463325276874e-18,4.0019397793106722e-17,5.1676434283682571e-18
2.8149759431565943e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4510180233554999,0.11739753988545508,0.02280154857355314,1.3473147693925334e-16,2.1898100772714965e-14,2.8451070708297468e-07,2.2836227437284337e-09,5.3001508465965007e-11,7.0021401900461197e-24,2.4847011023124644e-05,1.9972969704012459e-21,2.3890800044047589e-05,1.4461874132653505e-15,1.5572311459393381e-19,5.5485220192146035e-18,5.9996400706314453e-20,3.2622150588107759e-14,2.9550414962818462e-15,0.0012472646583131313,4.0035662411820178e-05,1.6390132685899508e-06,4.19050166750908e-12,1.4064903437520814e-10,3.2761005810782577e-10,1.501501412744242e-13,2.6733041798458652e-11,3.1158296411550543e-07,7.4171408404938765e-12,2.1614347044291315e-09,4.2900377942692271e-15,7.1620343522278183e-15,3.7804819656306103e-18,4.1904378161427268e-17,5.4897741710884738e-18
2.8633120969392e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45099767418251241,0.11737749414302699,0.022801205946311125,1.4531863940563402e-16,2.3290623958895935e-14,2.9421821405809098e-07,2.4201903524528215e-09,5.5773588516532858e-11,7.7367254591959077e-24,2.5273662475972127e-05,2.1810585777355506e-21,2.4285117757071908e-05,1.5258204806262766e-15,1.7062770438489562e-19,6.0208248819067888e-18,6.4608782059061551e-20,3.4594160073541573e-14,3.1703942480174058e-15,0.0012668756664052324,4.0720774980227083e-05,1.6840271241597151e-06,4.3766632319951319e-12,1.4306712365738104e-10,3.3131075077599726e-10,1.5184676020195529e-13,2.8083883395361763e-11,3.1951594062306254e-07,7.7389925981138705e-12,2.2613678300906314e-09,4.6093794443279198e-15,7.5907354840558991e-15,4.0530524864638746e-18,4.3849240115272172e-17,5.8263769272999346e-18
2.911648250721806e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4509773818886334,0.11735750574736292,0.022800863355091027,1.5654962428297676e-16,2.4749954814077444e-14,3.0408563548897006e-07,2.5625900429372064e-09,5.8640488285324761e-11,8.5342883512709695e-24,2.570031263803857e-05,2.3781255770129943e-21,2.4678922730506146e-05,1.6083432966269765e-15,1.8669120473555224e-19,6.5243502507388412e-18,6.9493473590858481e-20,3.6652386266928777e-14,3.3973487807694483e-15,0.0012864292385410213,4.1405809658693302e-05,1.7295885946158614e-06,4.5680911470406338e-12,1.4548513315598725e-10,3.3501141082324508e-10,1.5354340262094779e-13,2.9485227452344271e-11,3.2753331929840319e-07,8.069600046120146e-12,2.363957346568357e-09,4.9462958491272215e-15,8.0377495491651258e-15,4.3407421980242284e-18,4.5855081866660463e-17,6.1778628451096893e-18
2.9599844045044117e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45095714630706701,0.11733757453036847,0.02280052079980369,1.6845267351984504e-16,2.6278357130025774e-14,3.1411294437907237e-07,2.7109766444600305e-09,6.1603789449608408e-11,9.3990678558899711e-24,2.6126961445758806e-05,2.5892093336161852e-21,2.5072216137023159e-05,1.6938083152557279e-15,2.0398370336670259e-19,7.0605862203659673e-18,7.4661922887371471e-20,3.8799217443890793e-14,3.636317001207371e-15,0.0013059255428831376,4.2090766470496764e-05,1.7756964366181087e-06,4.7648523035549973e-12,1.4790306252153608e-10,3.3871203781228032e-10,1.552400702314501e-13,3.0938243627730661e-11,3.3563493613325078e-07,8.4090697138038988e-12,2.4692189586635055e-09,5.3014244881886168e-15,8.5035621464608269e-15,4.6441498150069709e-18,4.7923011504688345e-17,6.5446483114794276e-18
3.0083205582870175e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45093696727152854,0.11731770032444344,0.02280017828036026,1.810568131417086e-16,2.7878144740471133e-14,3.2430012190793279e-07,2.8655067526657684e-09,6.4665073040662054e-11,1.0335513611166604e-23,2.6553608835778523e-05,2.8150462187455197e-21,2.5464999146160853e-05,1.7822680298598411e-15,2.2257836082196375e-19,7.6310650344004179e-18,8.0125874385804576e-20,4.103707104267666e-14,3.8877181322055205e-15,0.001325364747099869,4.2775645436609286e-05,1.8223493947759082e-06,4.9670133402283011e-12,1.5032091140571952e-10,3.4241263130633159e-10,1.5693676480028766e-13,3.2444111383562204e-11,3.438206253642588e-07,8.7575079192807237e-12,2.5771679294981663e-09,5.6754144083946622e-15,8.9886643753938968e-15,4.9638885902667299e-18,5.0054147089593875e-17,6.9271549352173643e-18
3.0566567120696234e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45091684461624282,0.11729788296248027,0.022799835796672122,1.9439186300371537e-16,2.9551682222494171e-14,3.3464715747042813e-07,3.0263387234782761e-09,6.7825919443091848e-11,1.1348292864839824e-23,2.6980254744952989e-05,3.0563980456161102e-21,2.5857272924323539e-05,1.8737749729057245e-15,2.4255149578954419e-19,8.2373636043600969e-18,8.5897372565100846e-20,4.3368393536662927e-14,4.1519787182771107e-15,0.0013447470183666219,4.3460446575704429e-05,1.8695462015342589e-06,5.1746406405627031e-12,1.5273867946140466e-10,3.4611319086914013e-10,1.5863348816236492e-13,3.4004019846753999e-11,3.5209021947912882e-07,9.1150207657439367e-12,2.6878190968357265e-09,6.0689262326545671e-15,9.4935528160799136e-15,5.3005864390436954e-18,5.2249616744775686e-17,7.3258095296829985e-18
3.104992865852229e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45089677817594276,0.11727812227786259,0.022799493348650939,2.0848844651090078e-16,3.1301385603189087e-14,3.4515404871552437e-07,3.1936326669530686e-09,7.1087908394153376e-11,1.2442297559714911e-23,2.7406899110345724e-05,3.3140525057998136e-21,2.6249038634783289e-05,1.9683817157400063e-15,2.6398267144193391e-19,8.8811040238629045e-18,9.1988765121705026e-20,4.5795660305569825e-14,4.4295326309748549e-15,0.0013640725233673781,4.4145169904165381e-05,1.9172855770614827e-06,5.3878003298798635e-12,1.551563663426264e-10,3.4981371606495462e-10,1.6033024222196769e-13,3.5619167668823495e-11,3.6044354922279092e-07,9.4817141377299711e-12,2.8011868889856465e-09,6.4826321685167985e-15,1.0018729509237771e-14,5.6548860609257135e-18,5.451055874674049e-17,7.7410440952052953e-18
3.153329019634835e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45087676778586816,0.11725841810446377,0.022799150936208643,2.2337800030534519e-16,3.3129723071439167e-14,3.5582080158447927e-07,3.3675504410688525e-09,7.4452618983077156e-11,1.3622651544100817e-23,2.7833541869227222e-05,3.5888236057106609e-21,2.6640297437681163e-05,2.0661408683517181e-15,2.8695478278693256e-19,9.5639540780681344e-18,9.8412706130825504e-20,4.8321375505383614e-14,4.7208210742584651e-15,0.0013833414282961541,4.4829815436092944e-05,1.9655662291389859e-06,5.6065582723051224e-12,1.5757397170458017e-10,3.535142064585267e-10,1.6202702895406473e-13,3.7290762884198174e-11,3.6888044360364674e-07,9.8576936973960939e-12,2.9172853403036947e-09,6.9172160167289606e-15,1.056470193594881e-14,6.0274450595175049e-18,5.6838121612951755e-17,8.1732958012158294e-18
3.201665173417441e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4508568132817638,0.1172387702766455,0.022798808559257439,2.3909278391957477e-16,3.5039215694629574e-14,3.6664743034848371e-07,3.5482556454586723e-09,7.7921629650398058e-11,1.4894717907861492e-23,2.8260182959073653e-05,3.881552103223194e-21,2.7031050490028343e-05,2.1671050791355366e-15,3.1155414502234533e-19,1.0287627748350368e-17,1.0518215919305994e-19,5.0948071936976792e-14,5.026292589829088e-15,0.0014025538988584523,4.5514383183313474e-05,2.0143868530530249e-06,5.8309800677290803e-12,1.5999149520361487e-10,3.5721466161510579e-10,1.6372385040560803e-13,3.9020022767110961e-11,3.7740072989987454e-07,1.0243064880810638e-11,3.0361281062976293e-09,7.3733731797450618e-15,1.1131982997237548e-14,6.4189360597880961e-18,5.9233464187554466e-17,8.6230069680980743e-18
