Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),CHOX(53),CO2X(24)
5.8056748758918786e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996248,0.022821567693054247,2.7885288283707203e-100,1.9186047059091251e-54,1.6795214066676468e-30,2.5843500907916333e-72,8.2239270033447291e-46,1.8880719267468006e-110,5.1239684768201484e-17,9.0620080984729018e-90,5.123968476819354e-17,5.834161900537304e-61,5.2046037480679161e-61,2.6926473881299466e-93,3.1221185034264352e-94,3.280395357209535e-45,1.302627300307304e-71,2.7983398516025134e-15,8.2853869431123323e-17,3.3169182257939061e-19,5.0944128989597528e-32,1.8863740755232464e-31,3.3169182194248384e-19,3.1608902054380954e-28,5.6347082458343988e-34,9.7530611911042266e-39,5.3906475569492638e-64,6.388416299818206e-44,1.0122526848525151e-81,4.7420054666631254e-87,9.8772968729756554e-46,3.385164147702344e-90,2.4690329391299139e-90
1.1616393778609032e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999416,0.11866996602995962,0.022821567693054205,7.2559918792075425e-98,3.0722670208988629e-53,6.7224626242333353e-30,1.6803969863032084e-70,6.585811500667816e-45,4.9103127867945603e-108,1.0252388707313049e-16,5.8086490865284004e-88,1.0252388707309867e-16,9.3447982413684992e-60,8.337056188688531e-60,3.5014670000818209e-91,4.0599429974607806e-92,2.6263106577878254e-44,4.1730859171842185e-70,5.5991109280965017e-15,1.6577972311023021e-16,6.6367182288094312e-19,2.0390925949371713e-31,7.5504123306131956e-31,6.6367182033165408e-19,1.2651775770249263e-27,4.5111840546106012e-33,7.9258685618323882e-38,1.7527179730903558e-62,5.1146174977578304e-43,6.485805703283839e-80,6.1664129199619859e-85,7.9078425532391127e-45,4.4043384002402131e-88,3.212386878669675e-88
2.323783158404334e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679998839,0.11866996602995392,0.022821567693054122,1.9130598266006634e-95,4.9176271340407993e-52,2.6898607217757719e-29,1.1073003326265033e-68,5.2713184632565902e-44,1.2940653436760931e-105,2.0509229168300201e-16,3.72040645112922e-86,2.050922916828747e-16,1.4959793170542251e-58,1.3347045153816011e-58,4.6141229559297381e-89,5.3500650375904295e-90,2.1018463174340083e-43,1.3361365195872584e-68,1.1200653081080526e-14,3.3163143046843888e-16,1.3276318254022595e-18,8.1590247645998214e-31,3.0211484156359501e-30,1.3276318152017648e-18,5.0623402171278433e-27,3.6103043819709636e-32,6.5311569783082668e-37,5.7759769976515898e-61,4.093248478573147e-42,4.1532814682119372e-78,8.1259047609696782e-83,6.3286761737227111e-44,5.8063646656592216e-86,4.2349812879523926e-86
4.6480707194911954e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997684,0.11866996602994251,0.022821567693053955,5.1758773167589031e-93,7.8698015248052659e-51,1.0761194665460652e-28,7.4880655171035641e-67,4.2181227359178492e-43,3.4994009824081755e-103,4.1022910090279902e-16,2.381979273788762e-84,4.1022910090228976e-16,2.3942163705938954e-57,2.1361472133669813e-57,6.2393413705001795e-87,7.2345020750431748e-88,1.6817957606173512e-42,4.2768356685299397e-67,2.2403737387032777e-14,6.6333484518483572e-16,2.6555518381178316e-18,3.264139864410016e-30,1.2086560889368773e-29,2.6555517973090655e-18,2.0252512755764933e-26,2.8887697888023538e-31,5.5268569473765381e-36,1.9537580093643865e-59,3.2752207603429516e-41,2.6588574388081732e-76,1.0988067304980473e-80,5.0639005279403086e-43,7.8554644586845141e-84,5.7295314086507764e-84
9.296645841664919e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995375,0.11866996602991969,0.022821567693053622,1.4668361926020331e-90,1.2592954017939128e-49,4.3048283945700548e-28,5.3040582679418415e-65,3.3749254261171227e-42,9.9099973082025796e-101,8.205027193426092e-16,1.5247609273208073e-82,8.2050271934057177e-16,3.8312658361078022e-56,3.4183295825484238e-56,8.8361132446525849e-85,1.0245453119656614e-85,1.3455633399365992e-41,1.3687792509749959e-65,4.4809905998874073e-14,1.3267416746175471e-15,5.3113918942414908e-18,1.3057611497873188e-29,4.835017813002467e-29,5.3113917309919889e-18,8.1015488084653627e-26,2.311199665518876e-30,4.9034428230177948e-35,6.9242802267324543e-58,2.620425509769947e-40,1.7019111328504246e-74,1.5561226848946694e-78,4.0515019487193935e-42,1.1133005661242547e-81,8.1200698253927023e-82
1.8593796086012365e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679990762,0.11866996602987405,0.02282156769305296,4.480185300857493e-88,2.0149721132264915e-48,1.7220015842074539e-27,4.0488956780583661e-63,2.7001112448376699e-41,3.0236340553856246e-98,1.6410499562230937e-15,9.7594114480091756e-81,1.6410499562149443e-15,6.1304410770987555e-55,5.4697160977299332e-55,1.3483340831080097e-82,1.5633902842390043e-83,1.076500143463415e-40,4.3804005583490791e-64,8.962224322230385e-14,2.6535553334826408e-15,1.062307212926494e-17,5.223248652715494e-29,1.9340858065494529e-28,1.0623071476231121e-17,3.2406588979505013e-25,1.848990549254594e-29,4.6934025098905735e-34,2.645580478877082e-56,2.0964401080038712e-39,1.0893006877054199e-72,2.3745431615109983e-76,3.2413504172567348e-41,1.7006209495144359e-79,1.2403808522201232e-79
3.7188096574707257e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679981531,0.11866996602978278,0.022821567693051634,1.5180151402874598e-85,3.2240277207106822e-47,6.8881477376550393e-27,3.4285148995901678e-61,2.1601573572285625e-40,1.0231433724638439e-95,3.2821444299875199e-15,6.246324618186899e-79,3.2821444299549218e-15,9.8090383112832251e-54,8.7518359825877408e-54,2.2819975926963781e-80,2.6459709715707777e-81,8.612179458646134e-40,1.4017772886047683e-62,1.7924691766815217e-13,5.3071826512115136e-15,2.1246433090464885e-17,2.0893351829449529e-28,7.736500488460058e-28,2.1246430478202555e-17,1.2962159426438485e-24,1.4791364187489452e-28,4.9874693813507202e-33,1.1215741164656014e-54,1.6771921823609371e-38,6.9717725799542307e-71,4.018812335899732e-74,2.5931338620183834e-40,2.8820257309422258e-77,2.1020632135150636e-77
7.437669755209705e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963073,0.11866996602960023,0.02282156769304898,5.785593690881994e-83,5.1584790603001161e-46,2.7552881317927535e-26,3.265637439366437e-59,1.7281532270546454e-39,3.8942983027603212e-93,6.5643333775302012e-15,3.9977441591853562e-77,6.5643333773998065e-15,1.5694727323919863e-52,1.4003103201192248e-52,4.3443092375259141e-78,5.0372165308640445e-79,6.8897835637835678e-39,4.4857658703524956e-61,3.5849626655580382e-13,1.0614437286663997e-14,4.2493156977864423e-17,8.357371459796282e-28,3.0946315655272774e-27,4.2493146528118276e-17,5.1843246853499352e-24,1.1831773897400224e-27,5.9619467290413377e-32,5.3485438884715013e-53,1.3417701281338513e-37,4.462013829293031e-69,7.6507366873080746e-72,2.0745188745385378e-39,5.493910273355004e-75,4.0071007240846848e-75
1.4875389950687662e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679926153,0.11866996602923512,0.022821567693043672,2.4532780603329429e-80,8.2535201345264874e-45,1.1021216649156475e-25,3.4608774616307539e-57,1.3825335123337288e-38,1.6495257875058172e-90,1.3128711272670876e-14,2.5585870955287867e-75,1.3128711272149297e-14,2.5111776383386468e-51,2.2404884648857145e-51,9.2031525949754242e-76,1.0671033931899203e-76,5.5117927252602913e-38,1.4354576265557175e-59,7.1699496431492726e-13,2.122894655754791e-14,8.4986612615764643e-17,3.3429221571224888e-27,1.2378588341960683e-26,8.4986570811842522e-17,2.0732671073575584e-23,9.4631433865476544e-27,7.9235542480750959e-31,2.8372008523017393e-51,1.0734232050882149e-36,2.8557142000190611e-67,1.6207614715269114e-69,1.6596044112784071e-38,1.1651033063135393e-72,8.4979601272727383e-73
2.9750830341643574e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679852312,0.11866996602850491,0.022821567693033059,1.1254326342239067e-77,1.3205357925537825e-43,4.4085043190984634e-25,3.9684247456156297e-55,1.1060311727162304e-37,7.561650625942861e-88,2.6257467063173482e-14,1.6375055875998533e-73,2.6257467061087156e-14,4.0179011842353163e-50,3.5847069558217939e-50,2.1098045167964462e-73,2.4463132914851687e-74,4.4093403336686733e-37,4.5934843567092941e-58,1.4339923597684539e-12,4.2457965099231542e-14,1.6997355536881291e-16,1.3371375206232871e-26,4.951447224210621e-26,1.6997338811487385e-16,8.2893054130176426e-23,7.5668084756371351e-26,1.1381618753664071e-29,1.6278159637209697e-49,8.587422839020221e-36,1.8276651332871934e-65,3.7155628688917403e-67,1.3276546108871651e-37,2.6728939829150757e-70,1.9495532514390725e-70
5.95017111235554e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970463,0.11866996602704448,0.022821567693011829,5.4241491443038675e-75,2.1127594269569411e-42,1.7634091217772029e-24,4.7810449421334452e-53,8.8482666820651425e-37,3.6428667466118744e-85,5.2514978645063693e-14,1.0480067008612579e-71,5.2514978636718391e-14,6.4286553038689273e-49,5.7352533964098409e-49,5.0825877441891676e-71,5.8932477729090538e-72,3.5273064248249631e-36,1.4699181062821245e-56,2.8679871504166266e-12,8.4916002182262002e-14,3.3994756698193811e-16,5.3482789607499663e-26,1.9805808443149223e-25,3.3994689766336022e-16,3.3127029549926633e-22,6.0474973632578593e-25,1.7162201660306627e-28,9.8098928441996221e-48,6.8699671909274476e-35,1.1697081746373138e-63,8.9509083794808585e-65,1.0620726962057407e-36,6.4417419591890357e-68,4.6985399304702865e-68
1.1900347268737906e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679409272,0.11866996602412364,0.02282156769296937,2.6869334902666041e-72,3.3800939760392867e-41,7.0536820815146218e-24,5.9205608020185474e-51,7.078620024041323e-36,1.804137144024772e-82,1.0503000181238416e-13,6.7072525510396103e-70,1.0503000177900293e-13,1.0285858697468525e-47,9.1754855643257125e-48,1.2586521981851221e-68,1.459403796776009e-69,2.8215735511340945e-35,4.7037424065689166e-55,5.7359767306774536e-12,1.6983207634697571e-13,6.7989609621914812e-16,2.1390906384167893e-25,7.9223239036678375e-25,6.7989341653076276e-16,1.3226694447382853e-21,4.8284920438131636e-24,2.6584023012268187e-27,6.0753711196195162e-46,5.4960077205653611e-34,7.4861391934975482e-62,2.2166015185869197e-62,8.4957468992583363e-36,1.5955506558545428e-65,1.163811522014884e-65
2.3800699581502637e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,1.3488584151862969e-69,5.4071166578752297e-40,2.8215064502277058e-23,7.4301987618157005e-49,5.6628983037893951e-35,9.0559115107556872e-80,2.1006004816118522e-13,4.2926442983209216e-68,2.100600480276603e-13,1.6457380433757309e-46,1.4677809164839503e-46,3.1590029619032704e-66,3.6628539381757568e-67,2.2568219102733708e-34,1.5051979564457059e-53,1.1471955887057029e-11,3.3966422467101431e-13,1.3597951913001102e-15,8.5545873423260904e-25,3.1689269604692431e-24,1.3597844533531976e-15,5.2714768583668569e-21,3.847656355323996e-23,4.1716996164711451e-26,3.8126530371566703e-44,4.3968553977152663e-33,4.7911298888289676e-60,5.5632841538708621e-60,6.7952548622515302e-35,4.0047624396647659e-63,2.9212836535395438e-63
4.76014042070321e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677637123,0.11866996600659857,0.022821567692714623,6.7994288263299538e-67,8.6480754787951512e-39,1.1286286716921016e-22,9.363607279112217e-47,4.5303189379780707e-34,4.5648284253649357e-77,4.201201409154276e-13,2.7472926569738878e-66,4.2012014038132812e-13,2.6331808624384238e-45,2.3474983345901295e-45,7.9618840362773486e-64,9.2317723156644142e-65,1.8047578286795319e-33,4.8166319777179529e-52,2.2943914183247862e-11,6.7932852129753711e-13,2.7196016276439284e-15,3.4204139628239007e-24,1.2675680989724066e-23,2.7195585233958583e-15,2.0933840720182021e-20,3.0541454068697177e-22,6.5723003514225123e-25,2.4024508844977582e-42,3.5175603709839256e-32,3.0663216005029328e-58,1.4021539552965654e-57,5.4340538249290125e-34,1.0092681930929894e-60,7.3629758812095595e-61
9.520281345809103e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727675274252,0.11866996598323182,0.022821567692374957,3.4159636701809219e-64,1.3826332625051429e-37,4.5147182081047022e-22,1.1760555695540236e-44,3.6242542781792818e-33,2.2933938236436577e-74,8.4024032665046932e-13,1.7582666986800553e-64,8.4024032451407647e-13,4.2130876835139439e-44,3.7529478403174761e-44,2.0000319019002675e-61,2.3190253644933375e-62,1.4426876017700669e-32,1.5413206509370943e-50,4.5887830709356267e-11,1.3586571144643768e-12,5.4392482645074523e-15,1.3670298013270364e-23,5.0702497054616196e-23,5.4390746494502572e-15,8.2543062875163594e-20,2.4057043880360686e-21,1.0317950743251167e-23,1.508681247158963e-40,2.8141668687313127e-31,1.9624430492555971e-56,3.522200419155921e-55,4.3438056193427336e-33,2.5346570413294442e-58,1.8495295558476985e-58
1.9040563196020888e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.022821567691695629,1.6950223821941267e-61,2.2088321799699323e-36,1.8060435599684524e-21,1.4589582601246174e-42,2.8994014894266788e-32,1.1381191310129531e-71,1.6804806990267607e-12,1.1252895986016286e-62,1.6804806904812235e-12,6.7409335260231202e-43,5.9949908187149316e-43,4.9625488569428849e-59,5.7540290421294439e-60,1.1523640843736512e-31,4.9322149461515296e-49,9.1775663496480062e-11,2.7173143004532864e-12,1.0878682580674696e-14,5.4590533776784548e-23,2.0280814883073389e-22,1.0877978848458428e-14,3.2100482752412661e-19,1.8666991230404586e-20,1.599636451826106e-22,9.3570544367068597e-39,2.2515157643841891e-30,1.2559597374619687e-54,8.7392972903246439e-53,3.469556469208156e-32,6.2855873931429731e-56,4.5886261946371719e-56
3.808112689644446e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727661097042,0.11866996584303129,0.022821567690336973,8.1912134627371127e-59,3.5233596209481903e-35,7.2253312987864003e-21,1.7627200505357119e-40,2.3195178837013813e-31,5.5012597998008627e-69,3.3609614474040026e-12,7.2018384803951466e-61,3.3609614132221196e-12,1.0785470914826324e-41,9.5610050290090625e-42,1.1992917778506611e-56,1.3905591599709866e-57,9.1904641085372016e-31,1.5783014933416917e-47,1.8355132801035547e-10,5.4346286710524969e-12,2.1758159550708654e-14,2.1764021351160246e-22,8.112178322439278e-22,2.175527505825672e-14,1.2161188076705042e-18,1.407571248613944e-19,2.4146497428320497e-21,5.6513881767521211e-37,1.8014831745907285e-29,8.0380926623109561e-53,2.1119601994800783e-50,2.7669034970454551e-31,1.5173165196819731e-53,1.108669191889025e-53
5.712169059686803e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727651645569,0.11866996574956426,0.022821567688978316,6.8986184779505078e-58,1.2949307817359786e-34,1.535542456682464e-20,1.1329213515407931e-39,6.8860630750769683e-31,4.6129338190177221e-68,5.0414421994053565e-12,4.088987751216541e-60,5.0414421267696188e-12,4.0803586031607689e-41,3.6398014737311082e-41,8.8754038490133287e-56,1.0290868084703212e-56,2.6232415732361539e-30,7.3627281021789778e-47,2.7532699146385874e-10,8.1519430402768516e-12,3.2638285603747764e-14,4.6142918527130557e-22,1.7238161970925494e-21,3.2632059104021721e-14,2.4906090535130038e-18,3.8918257065017832e-19,8.6471627564628088e-21,3.0926735217954229e-36,5.1515357774992626e-29,4.4949623642283669e-52,1.5629536077339796e-49,7.8973054159174631e-31,1.1281855676809376e-52,8.2455763597150058e-53
9.520281799771516e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727632742623,0.11866996556263021,0.022821567686261,1.0693190920107433e-55,9.9115055891719017e-34,4.2463224707773848e-20,4.6241763965355402e-38,3.2255678254177983e-30,5.864387380695324e-66,8.4024037179053708e-12,1.0992271875143306e-58,8.4024035170910485e-12,3.220247651006354e-40,2.9748143969839433e-40,6.3550804871373973e-54,7.3684789248252282e-55,1.1991276723256689e-29,9.8664523103013468e-46,4.5887831412937675e-10,1.3586571773210155e-11,5.4401415369265895e-14,1.2682481409475202e-21,4.7656900701647224e-21,5.4383578732858474e-14,6.2992989465193434e-18,1.6253123242344964e-18,6.0689562238872665e-20,7.2914346448465947e-35,2.3679713924233811e-28,1.0342156884992615e-50,1.1190706510931641e-47,3.6095910312857493e-30,9.8430140174208784e-51,7.2047645973661752e-51
1.2924274953475156e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727615845673,0.11866996539553375,0.022821567683832051,6.6986125361663197e-55,2.6999713876016932e-33,7.5337192267304254e-20,2.0999226303453042e-37,7.3988755348161843e-30,3.1123994385772754e-65,1.1406697661825675e-11,4.7107091105548322e-58,1.1406697305599044e-11,8.9599206684612224e-40,8.5778432874223152e-40,3.1502117407581277e-53,3.652521665365538e-54,2.6750856973426177e-29,3.2372485811509053e-45,6.2295103872719567e-10,1.8444473901054252e-11,7.3857492316191617e-14,2.2411435789796726e-21,8.4538010144509719e-21,7.3825180403065371e-14,1.0553507887782274e-17,3.4523274612549574e-18,1.5905114217955492e-19,2.9706915571078604e-34,5.2986318721606921e-28,3.8948204043604818e-50,5.5471528017442039e-47,8.0520021577288629e-30,5.8082189275812782e-50,4.2520931232637108e-50
1.6328268107178795e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727598948722,0.1186699652284373,0.022821567681403102,2.8764463836848764e-54,6.0501162989429774e-33,1.1739846227977342e-19,7.1528492177853822e-37,1.4209516337994134e-29,1.4049920460198764e-64,1.4410991618015549e-11,1.4223455139440549e-57,1.4410991062980374e-11,2.0461524557434395e-39,1.951930935592813e-39,1.2418613942185882e-52,1.4398756884669729e-53,5.0286905783361801e-29,8.6789216848355478e-45,7.8702375973484347e-10,2.3302376024237883e-11,9.3316374270952122e-14,3.4783767038482739e-21,1.3171633060949382e-20,9.3265048480826636e-14,1.5554966137246022e-17,6.1730242821762669e-18,3.4169923509619349e-19,8.6079707815736181e-34,9.9923487893373629e-28,1.212816700505251e-49,2.1867402535840621e-46,1.5135372213004212e-29,2.1313482622959939e-49,1.5613929893346906e-49
