Time (s),Volume (m^3),Ne,N2,X(1),He(2),CH4(3),H2(4),C2H6(5),CH3(6),C3H8(7),H(8),C2H5(9),C4H8(10),C2H4(11),C2H4X(64),C2H4(48),HeX(49),C4H8a(86),HX(12),C2H3X(58),C2H2X(98)
0.0,0.004023131612903226,0.0,0.0,0.010942917987096774,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3994030605323753e-25,0.004023131612903226,0.0,0.0,0.010942917987096774,0.5,1.544182325768348e-181,6.425064643395937e-63,1.3415243309320857e-111,3.9089117606569607e-132,2.787541094402768e-197,8.182015170776634e-46,1.2991135478438872e-60,0.0,0.5,3.1912098336210162e-19,2.2110709310632856e-18,9.6371176800044352e-20,3.1961304364677131e-35,4.4570470604448404e-21,4.4570470604436886e-21,5.7668077843820029e-34
6.718328569490651e-25,0.004023131612903226,0.0,0.0,0.010942917987096774,0.5,2.3030264313636256e-179,9.7095576891259377e-62,1.0060021049971797e-100,5.2762845782430033e-121,4.1573981984303871e-195,4.9419371631496991e-45,1.5423076040004376e-59,0.0,0.5,8.9353875341154113e-19,6.1909986069771874e-18,2.6983929503999374e-19,1.9304627836264959e-34,1.2479731769247426e-20,1.2479731769240458e-20,3.4831519017662947e-33
1.5356179587407203e-24,0.004023131612903226,0.0,0.0,0.010942917987096772,0.5,1.1081401001030944e-176,1.0445099089511517e-60,1.9401469167563045e-99,2.0879011830645102e-119,4.6618613194883906e-192,2.3793300116627604e-44,1.5142467513673753e-58,0.0,0.5,2.0423742935010462e-18,1.4150853958804942e-17,6.167755315193705e-19,9.2943473092480589e-34,2.8525101186860064e-20,2.8525101186826517e-20,1.6769877036976335e-32
3.2631881623240308e-24,0.004023131612903226,0.0,0.0,0.010942917987096769,0.5,3.5496089627919903e-174,9.6008455953776676e-60,3.3212440923137433e-98,7.1765007812080929e-118,3.1053783182651779e-189,1.0391159266895778e-43,1.3393341032862683e-57,0.0,0.5,4.3400453736425622e-18,3.0070564662460252e-17,1.3106480044760369e-18,4.0590856543139409e-33,6.0615840022115214e-20,6.0615840021968735e-20,7.3238458861583956e-32
6.718328569490652e-24,0.004023131612903226,0.0,0.0,0.010942917987096762,0.5,1.0064925891536398e-171,8.2137255393983104e-59,5.4828551867592824e-97,2.3722853842782479e-116,1.7942595927294449e-186,4.3381044435542741e-43,1.1257910147468041e-56,0.0,0.49999999999999994,8.9353875337756129e-18,6.1909986069770053e-17,2.698392950381019e-18,1.6945883574151312e-32,1.2479731769274498e-19,1.2479731769213347e-19,3.057561487273262e-31
1.3628609383823893e-23,0.004023131612903226,0.0,0.0,0.01094291798709675,0.5,2.7070712262936409e-169,6.7912671138840849e-58,8.9071857519417188e-96,7.7118605034652318e-115,9.7426108873662218e-184,1.7722572140581004e-42,9.2299149131944118e-56,0.0,0.49999999999999989,1.8126071853441799e-17,1.2558882888438647e-16,5.473882842157583e-18,6.9229463706060985e-32,2.5316027303448255e-19,2.5316027303198429e-19,1.2491136333231341e-30
2.7449171012490376e-23,0.004023131612903226,0.0,0.0,0.010942917987096725,0.5,7.1006939719501873e-167,5.5225456305517607e-57,1.4359143739846298e-94,2.4870675558584229e-113,5.135098085691511e-181,7.16374701880235e-42,7.4746243984382533e-55,0.0,0.49999999999999972,3.6507440490374501e-17,2.529465145136063e-16,1.1024862625577114e-17,2.7983656113880796e-31,5.0988618371986981e-19,5.0988618370977139e-19,5.0491170219577696e-30
5.509029426982334e-23,0.004023131612903226,0.0,0.0,0.010942917987096677,0.5,1.8398498488530221e-164,4.454133119077374e-56,2.3060742470729658e-93,7.9894485615658404e-112,2.6673684762593297e-178,2.8805111689806216e-41,6.0162279935363403e-54,0.0,0.49999999999999944,7.3270177754641217e-17,5.0766188577199437e-16,2.2126822191881781e-17,1.125210504679917e-30,1.0233380050982924e-18,1.0233380050576874e-18,2.0302277476884921e-29
1.1037254078448927e-22,0.004023131612903226,0.0,0.0,0.01094291798709658,0.5,4.738420492098994e-162,3.5778019475257073e-55,3.6966077469020683e-92,2.5615566578613193e-110,1.3755485142058787e-175,1.1552138127915348e-40,4.8276440760839985e-53,0.0,0.49999999999999883,1.4679565224477999e-16,1.0170926282885637e-15,4.4330741322353545e-17,4.5125973864638285e-30,2.0502416478857311e-18,2.0502416477228888e-18,8.1421213096457185e-29
