Time (s),Volume (m^3),Ne,N2,X(1),He(2),CH4(3),H2(4),C2H6(5),CH3(6),C3H8(7),H(8),C2H5(9),C4H8(10),C2H4(11),C2H4X(64),C2H4(48),HeX(49),C4H8a(86),HX(12),C2H3X(58),C4H6(99),C2H3(38)
2.5432959500622614e-13,0.004023131612903226,0.0,0.0,0.010942698205434672,0.49999991746973382,2.636801762267223e-36,6.3243286767005413e-18,6.5462521390514159e-21,6.7379569333684701e-30,2.5035912145841545e-46,2.3220723069597574e-13,1.4667569667934084e-13,2.5065072880860152e-27,0.49999752569762429,1.2805734815814024e-07,2.3414844108249168e-06,8.2530266386620708e-08,1.7942418210416936e-11,4.7242065361818208e-09,4.4698410118498291e-09,4.082981810468765e-12,2.4657845630017912e-10
2.5710092055688377e-13,0.004023131612903226,0.0,0.0,0.010942697065714831,0.49999991675664524,2.7536379416590699e-36,6.4628669723867611e-18,6.6897559058249863e-21,6.9606770564017442e-30,2.6430461337516328e-46,2.3473531500609971e-13,1.4827605696592338e-13,2.6166866550544926e-27,0.4999974998259894,1.2838658080182421e-07,2.3669745444806484e-06,8.3243355022539339e-08,1.8335432528354438e-11,4.7756833404547973e-09,4.5157627660395004e-09,4.2140689912638158e-12,2.518754607438538e-10
2.598722461075414e-13,0.004023131612903226,0.0,0.0,0.010942695937994603,0.49999991604698946,2.8743148577614339e-36,6.6029053873103169e-18,6.8348169433631404e-21,7.1882529055738055e-30,2.7886483367154483e-46,2.3726335228882027e-13,1.498764623975155e-13,2.7304408837647929e-27,0.49999747396337169,1.2870730623810465e-07,2.3924641597149526e-06,8.3953010734253959e-08,1.87327016566274e-11,4.8271601305744431e-09,4.5616250584374608e-09,4.3478478172979435e-12,2.5722652953655195e-10
2.6264357165819903e-13,0.004023131612903226,0.0,0.0,0.010942694822037618,0.49999991534075017,2.9989157914177669e-36,6.7444438937083726e-18,6.9814352954365745e-21,7.4207368904693997e-30,2.9405989212298765e-46,2.39791342545109e-13,1.5147691297327733e-13,2.8478454965958701e-27,0.49999744810955127,1.2901974427839315e-07,2.4179532565388114e-06,8.4659250049069582e-08,1.913422549881873e-11,4.8786369066453667e-09,4.6074279115575663e-09,4.4843421028471535e-12,2.626315926404742e-10
2.6541489720885667e-13,0.004023131612903226,0.0,0.0,0.010942693717613278,0.49999991463791083,3.1275249175304663e-36,6.8874824638186903e-18,7.1296110058151726e-21,7.658181422145436e-30,3.0991033273588774e-46,2.4231928577593655e-13,1.5307740869236752e-13,2.9689767637708506e-27,0.49999742226431398,1.2932410905458166e-07,2.4434418349631943e-06,8.5362089414705014e-08,1.9540003958513464e-11,4.9301136687699697e-09,4.6531713480944575e-09,4.6235755573767565e-12,2.6809058004445108e-10
2.681862227595143e-13,0.004023131612903226,0.0,0.0,0.010942692624496592,0.49999991393845511,3.2602273050858044e-36,7.0320210698796315e-18,7.2793441182680201e-21,7.9006389131309591e-30,3.2643713840148651e-46,2.4484718198227239e-13,1.5467794955394349e-13,3.0939117020693153e-27,0.49999739642745133,1.2962060916579146e-07,2.4689298949990614e-06,8.6061545199676633e-08,1.9950036939298706e-11,4.9815904170485114e-09,4.6988553909230062e-09,4.7655717857437195e-12,2.7360342176415601e-10
2.7095754831017193e-13,0.004023131612903226,0.0,0.0,0.010942691542468033,0.49999991324236659,3.3971089171788573e-36,7.1780596841301541e-18,7.4306346765633829e-21,8.1481617774271382e-30,3.436617355502369e-46,2.4737503116508495e-13,1.5627853555716138e-13,3.222728073540231e-27,0.49999737059875998,1.2990944782132876e-07,2.494417436657361e-06,8.6757633693680194e-08,2.0364324344763703e-11,5.0330671515791517e-09,4.7444800630977385e-09,4.9103542883993752e-12,2.7917004784231736e-10
2.7372887386082956e-13,0.004023131612903226,0.0,0.0,0.010942690471313412,0.49999991254962917,3.5382566110384417e-36,7.3255982788098029e-18,7.5834827244687184e-21,8.4008024305072091e-30,3.6160599880665752e-46,2.4990283332534193e-13,1.5787916670117609e-13,3.3555043842155304e-27,0.49999734477804197,1.3019082297994824e-07,2.5199044599490318e-06,8.7450371107970907e-08,2.0782866078499771e-11,5.0845438724580048e-09,4.7900453878522817e-09,5.057946461592409e-12,2.8479038834892954e-10
2.765001994114872e-13,0.004023131612903226,0.0,0.0,0.010942689410823735,0.49999991186022669,3.68375813805204e-36,7.4746368261587261e-18,7.737888305750675e-21,8.6586132893164856e-30,3.8029225564467562e-46,2.5243058846400938e-13,1.5947984298514114e-13,3.4923198828243475e-27,0.49999731896510446,1.3046492748551682e-07,2.5453909648850004e-06,8.8139773575741441e-08,2.1205662044100327e-11,5.1360205797791948e-09,4.8355513885987855e-09,5.2083715975722129e-12,2.9046437338146355e-10
2.7927152496214483e-13,0.004023131612903226,0.0,0.0,0.010942688360795047,0.49999991117414305,3.833702143790734e-36,7.625175298417651e-18,7.89385146417507e-21,8.9216467722722871e-30,3.9974329104345925e-46,2.5495829658205309e-13,1.6108056440820892e-13,3.6332545595079137e-27,0.49999729315975971,1.3073194919917306e-07,2.5708769514761864e-06,8.8825857152498384e-08,2.1632712145160887e-11,5.1874972736348944e-09,4.880998088927363e-09,5.3616528847925065e-12,2.9619193306507733e-10
2.8204285051280246e-13,0.004023131612903226,0.0,0.0,0.010942687321028353,0.49999991049136244,3.9881781680341336e-36,7.7772136678279105e-18,8.0513722435069178e-21,9.1899552992639628e-30,4.1998235214373682e-46,2.5748595768043725e-13,1.626813309695308e-13,3.778389144535123e-27,0.49999726736182459,1.3099207112807152e-07,2.5963624197334966e-06,8.9508637816436639e-08,2.2064016285279046e-11,5.2389739541153871e-09,4.9263855126055123e-09,5.5178134081153069e-12,3.0197299755282485e-10
2.848141760634601e-13,0.004023131612903226,0.0,0.0,0.010942686291329442,0.49999990981186876,4.147276644795303e-36,7.9307519066314106e-18,8.2104506875103988e-21,9.4635912916528144e-30,4.4103315290460699e-46,2.6001357176012551e-13,1.6428214266825681e-13,3.927805107018775e-27,0.49999724157112069,1.3124547155080053e-07,2.6218473696678298e-06,9.0188131468812128e-08,2.2499574368054469e-11,5.290450621309091e-09,4.9717136835775527e-09,5.6768761490151734e-12,3.0780749702586458e-10
2.875855016141177e-13,0.004023131612903226,0.0,0.0,0.010942685271508788,0.4999999091356464,4.3110889023456964e-36,8.0857899870706491e-18,8.3710868399488856e-21,9.7426071722721008e-30,4.6291987876083596e-46,2.6254113882208055e-13,1.6588299950353599e-13,4.0815846536324762e-27,0.49999721578747447,1.3149232413955938e-07,2.647331801290078e-06,9.0864353934312541e-08,2.2939386297088927e-11,5.3419272753026343e-09,5.0169826259640478e-09,5.8388639857837787e-12,3.1369536169366815e-10
2.9035682716477536e-13,0.004023131612903226,0.0,0.0,0.010942684261381445,0.49999990846267928,4.4797071632400782e-36,8.2423278813887153e-18,8.5332807445849096e-21,1.0027055365426999e-29,4.8566719128064338e-46,2.6506865886726411e-13,1.6748390147451623e-13,4.2398107273282627e-27,0.49999719001071669,1.3173279807917901e-07,2.6728157146111187e-06,9.1537320961426696e-08,2.3383451975986236e-11,5.3934039161808683e-09,5.0621923640612385e-09,6.0037996937347593e-12,3.1963652179422651e-10
2.93128152715433e-13,0.004023131612903226,0.0,0.0,0.010942683260766892,0.49999990779295206,4.6532245443414561e-36,8.4003655618292825e-18,8.6970324451801899e-21,1.0316988296894576e-29,5.0930023282397809e-46,2.6759613189663701e-13,1.6908484858034445e-13,4.4025670060548774e-27,0.49999716424068252,1.3196705818306717e-07,2.6982991096418258e-06,9.2207048222811516e-08,2.3831771308352299e-11,5.4448805440269289e-09,5.1073429223404575e-09,6.1717059454088704e-12,3.2563090759425775e-10
2.958994782660906e-13,0.004023131612903226,0.0,0.0,0.010942682269488961,0.49999990712644893,4.8317350568460057e-36,8.5599030006366002e-18,8.8623419854956118e-21,1.0612458393923763e-29,5.3384463120128073e-46,2.7012355791115936e-13,1.7068584082016661e-13,4.5699379014767625e-27,0.49999713847721156,1.3219526500615759e-07,2.7237819863930616e-06,9.2873551315657668e-08,2.4284344197795078e-11,5.4963571589222792e-09,5.1524343254475712e-09,6.3426053107794242e-12,3.3167844938941219e-10
2.9867080381674825e-13,0.004023131612903226,0.0,0.0,0.010942681287375688,0.49999990646315451,5.0153336063079978e-36,8.7209401700555035e-18,9.0292094092912332e-21,1.0913518085235329e-29,5.5932650433273651e-46,2.7265093691179021e-13,1.7228687819312742e-13,4.7420085576937469e-27,0.49999711272014713,1.3241757495494124e-07,2.7492643448756821e-06,9.3536845762053261e-08,2.4741170547924616e-11,5.5478337609467356e-09,5.1974665982023876e-09,6.5165202574580154e-12,3.3777907750447807e-10
3.014421293674059e-13,0.004023131612903226,0.0,0.0,0.010942680314259247,0.49999990580305331,5.2041159926647262e-36,8.8834770423314142e-18,9.1976347603262813e-21,1.1220219801021849e-29,5.8577246490801632e-46,2.7517826889948826e-13,1.738879606983709e-13,4.9188648499614509e-27,0.49999708696933692,1.3263414039465401e-07,2.7747461851005327e-06,9.4196947009345883e-08,2.5202250262352992e-11,5.5993103501785237e-09,5.2424397655980864e-09,6.6934731509005379e-12,3.4393272229358576e-10
3.042134549180635e-13,0.004023131612903226,0.0,0.0,0.010942679349975802,0.49999990514612991,5.3981789102614302e-36,9.0475135897103339e-18,9.3676180823591455e-21,1.1532615972947679e-29,6.1320962504650509e-46,2.7770555387521085e-13,1.7548908833503996e-13,5.1005933834123831e-27,0.49999706122463261,1.328451097536955e-07,2.8002275070784546e-06,9.4853870430502658e-08,2.5667583244694376e-11,5.6507869266943065e-09,5.2873538528006424e-09,6.8734862546134511e-12,3.5013931414041225e-10
3.0698478046872115e-13,0.004023131612903226,0.0,0.0,0.010942678394365439,0.49999990449236903,5.5976199478762198e-36,9.2130497844388354e-18,9.5391594191473904e-21,1.1850759034148922e-29,6.4166560095802111e-46,2.8023279183991512e-13,1.7709026110227664e-13,5.2872814917777797e-27,0.49999703548588953,1.3305062762534925e-07,2.8257083108202775e-06,9.5507631324468883e-08,2.6137169398564965e-11,5.702263490569227e-09,5.3322088851482432e-09,7.0565817303603578e-12,3.5639878345838395e-10
3.097561060193788e-13,0.004023131612903226,0.0,0.0,0.010942677447272051,0.49999990384175541,5.8025375887450066e-36,9.3800855987640819e-18,9.7122588144477441e-21,1.2174701419233407e-29,6.7116851760402143e-46,2.8275998279455687e-13,1.7869147899922221e-13,5.479017236110155e-27,0.49999700975296679,1.3325083486687508e-07,2.8511885963368257e-06,9.6158244916524687e-08,2.6611008627583025e-11,5.7537400418769421e-09,5.377004888150717e-09,7.2427816383688233e-12,3.6271106069087924e-10
3.125274315700364e-13,0.004023131612903226,0.0,0.0,0.010942676508543241,0.49999990319427395,6.0130312105864199e-36,9.5486210049338034e-18,9.8869163120160906e-21,1.2504495564280669e-29,7.0174701335929856e-46,2.852871267400918e-13,1.8029274202501682e-13,5.6758894035065815e-27,0.49999698402572712,1.3344586869604097e-07,2.8766683636389161e-06,9.6805726358639982e-08,2.7089100835368868e-11,5.8052165806896598e-09,5.4217418874889364e-09,7.4321079375374602e-12,3.6907607631143021e-10
3.1529875712069405e-13,0.004023131612903226,0.0,0.0,0.01094267557803023,0.49999990254990956,6.229201085626733e-36,9.7186559751963123e-18,1.0063131955607486e-20,1.2840193906841893e-29,7.3343024467416303e-46,2.8781422367747454e-13,1.8189405017879994e-13,5.8779875058327046e-27,0.49999695830403712,1.3363586278516052e-07,2.9021476127373575e-06,9.7450090729827898e-08,2.7571445925544865e-11,5.8566931070781735e-09,5.4664199090142592e-09,7.6245824856433087e-12,3.7549376082392443e-10
3.180700826713517e-13,0.004023131612903226,0.0,0.0,0.010942674655587774,0.49999990190864718,6.4511483806247919e-36,9.8901904818004974e-18,1.0240905788976139e-20,1.318184888593991e-29,7.6624789073711621e-46,2.9034127360765902e-13,1.8349540345971027e-13,6.0854017784475079e-27,0.49999693258776623,1.3382094735270106e-07,2.9276263436429523e-06,9.8091353036496186e-08,2.8058043801735415e-11,5.9081696211118968e-09,5.5110389787479265e-09,7.8202270395494102e-12,3.8196404476280479e-10
3.208414082220093e-13,0.004023131612903226,0.0,0.0,0.010942673741074053,0.49999990127047206,6.6789751568969285e-36,1.0063224496995824e-17,1.0420237855875422e-20,1.3529512942069171e-29,8.0023015813801261e-46,2.9286827653159857e-13,1.8509680186688551e-13,6.298223178928811e-27,0.49999690687678766,1.3400124925252457e-07,2.9531045563664969e-06,9.8729528212797169e-08,2.8548894367566962e-11,5.9596461228588978e-09,5.555599122880493e-09,8.01906325541272e-12,3.8848685869326948e-10
3.2361273377266694e-13,0.004023131612903226,0.0,0.0,0.010942672834350601,0.49999990063536914,6.9127843703418896e-36,1.0237757993032328e-17,1.0601128200057874e-20,1.3883238517195698e-29,8.3540778553170747e-46,2.9539523245024604e-13,1.8669824539946276e-13,6.5165433857995293e-27,0.4999968811709779,1.3417689206082255e-07,2.9785822509187791e-06,9.9364631120976053e-08,2.9043997526668013e-11,6.0111226123859248e-09,5.6001003677712395e-09,8.2211126888921755e-12,3.950621332114714e-10
3.263840593233246e-13,0.004023131612903226,0.0,0.0,0.010942671935282221,0.49999990000332367,7.152679871465757e-36,1.041379094216062e-17,1.0783576865275172e-20,1.4243078054757073e-29,8.7181204830219727e-46,2.9792214136455342e-13,1.8829973405657827e-13,6.7404547972546803e-27,0.49999685547021638,1.3434799616080504e-07,3.0040594273105829e-06,9.9996676551717181e-08,2.9543353182669111e-11,6.0625990897584459e-09,5.6445427399475893e-09,8.4263967953570913e-12,4.0168979894471624e-10
3.291553848739822e-13,0.004023131612903226,0.0,0.0,0.010942671043736892,0.4999998993743211,7.3987664054068687e-36,1.0591323316631882e-17,1.0967583895278164e-20,1.4609083999662391e-29,9.0947476322724495e-46,3.0044900327547198e-13,1.8990126783736763e-13,6.9700505298891698e-27,0.49999682977438609,1.3451467882520161e-07,3.0295360855526834e-06,1.0062567922448895e-07,3.004696123920279e-11,6.1140755550406776e-09,5.6889262661045234e-09,8.6349369300957519e-12,4.0836978655166022e-10
3.3192671042463984e-13,0.004023131612903226,0.0,0.0,0.010942670159585695,0.49999989874834644,7.6511496119607335e-36,1.0770355088697879e-17,1.1153149333816855e-20,1.4981308798292265e-29,9.4842829314349598e-46,3.0297581818395289e-13,1.9150284674096553e-13,7.2054244174263233e-27,0.49999680408337271,1.3467705429662961e-07,3.055012225655851e-06,1.0125165378788715e-07,3.0554821599903671e-11,6.1655520082956114e-09,5.7332509731040004e-09,8.8467543485242526e-12,4.1510202672250748e-10
3.3469803597529747e-13,0.004023131612903226,0.0,0.0,0.01094266928270274,0.49999989812538548,7.9099360256049706e-36,1.0950886230610929e-17,1.13402732246404e-20,1.5359804898498763e-29,9.8870555161208264e-46,3.0550258609094598e-13,1.9310447076650617e-13,7.4466710094472135e-27,0.49999677839706475,1.3483523386588719e-07,3.0804878476308499e-06,1.0187461481997614e-07,3.1066934168408405e-11,6.217028449585041e-09,5.7775168879743585e-09,9.061870206395566e-12,4.2188645017920613e-10
3.374693615259551e-13,0.004023131612903226,0.0,0.0,0.010942668412965071,0.49999989750542345,8.1752330755241971e-36,1.1132916714623934e-17,1.15289556114971e-20,1.5744624749605398e-29,1.0303400075847168e-45,3.0802930699740111e-13,1.9470613991312301e-13,7.6938855701207331e-27,0.49999675271535393,1.3498932594822266e-07,3.105962951488439e-06,1.024945768286289e-07,3.1583298848355661e-11,6.2685048789696037e-09,5.8217240379097459e-09,9.2803055600088607e-12,4.2872298767564401e-10
3.4024068707661274e-13,0.004023131612903226,0.0,0.0,0.010942667550252607,0.49999989688844604,8.4471490856349846e-36,1.131644651299037e-17,1.1719196538134422e-20,1.6135820802407086e-29,1.0733656900702708e-45,3.1055598090426748e-13,1.9630785417994868e-13,7.9471640769345069e-27,0.49999672703813464,1.3513943615763323e-07,3.1314375372393697e-06,1.0311155425186519e-07,3.2103915543386114e-11,6.3199812965087878e-09,5.8658724502695261e-09,9.5020813664190349e-12,4.3561156999784367e-10
3.4301201262727037e-13,0.004023131612903226,0.0,0.0,0.010942666694448072,0.49999989627443886,8.7257932746107458e-36,1.150147559796427e-17,1.1910996048298975e-20,1.6533445509170143e-29,1.117817192801847e-45,3.1308260781249349e-13,1.9790961356611541e-13,8.2066032194265207e-27,0.49999670136530378,1.3528566737924412e-07,3.1569116048943909e-06,1.0372556145818801e-07,3.2628784157142536e-11,6.371457702260979e-09,5.9099621525776859e-09,9.727218483646444e-12,4.4255212796415679e-10
3.45783338177928e-13,0.004023131612903226,0.0,0.0,0.010942665845436907,0.49999989566338748,9.0112757559066667e-36,1.1688003941800244e-17,1.2104354185736523e-20,1.6937551323632226e-29,1.1637296789043364e-45,3.156091877230272e-13,1.9951141807075462e-13,8.472300397917622e-27,0.49999667569676143,1.3542811983981757e-07,3.182385154464243e-06,1.0433661274691876e-07,3.3157904593269623e-11,6.422934096283477e-09,5.9539931725222597e-09,9.9557376708869103e-12,4.4954459242545755e-10
3.4855466372858564e-13,0.004023131612903226,0.0,0.0,0.01094266500310722,0.49999989505527792,9.303707537784635e-36,1.1876031516753469e-17,1.2299270994191978e-20,1.7348190701002327e-29,1.211138885562467e-45,3.1813572063681604e-13,2.0111326769299728e-13,8.744353722244745e-27,0.49999665003240973,1.3556689117643981e-07,3.2078581859596617e-06,1.0494472234853026e-07,3.3691276755414205e-11,6.4744104786325185e-09,5.9979655379547332e-09,1.0187659588721879e-11,4.5658889426533573e-10
3.5132598927924327e-13,0.004023131612903226,0.0,0.0,0.010942664167349708,0.49999989445009585,9.6032005233381309e-36,1.2065558295079694e-17,1.2495746517409404e-20,1.7765416097960721e-29,1.2600811286893367e-45,3.206622065548073e-13,2.0271516243197351e-13,9.0228620104949978e-27,0.49999662437215364,1.3570207650343368e-07,3.2333306993913806e-06,1.055499044249787e-07,3.4228900547225062e-11,6.5258868493633062e-09,6.0418792768894596e-09,1.0423004799328832e-11,4.6368496440028861e-10
3.540973148299009e-13,0.004023131612903226,0.0,0.0,0.010942663338057589,0.49999989384782723,9.9098675105171669e-36,1.2256584249035227e-17,1.2693780799132006e-20,1.818927997265897e-29,1.3105933075954396e-45,3.2318864547794716e-13,2.0431710228681307e-13,9.307924787740536e-27,0.49999659871590041,1.3583376847754183e-07,3.2588026947701239e-06,1.0615217307003353e-07,3.4770775872353025e-11,6.5773632085300386e-09,6.0857344175030669e-09,1.0661793766691893e-11,4.7083273377991315e-10
3.5686864038055853e-13,0.004023131612903226,0.0,0.0,0.010942662515126546,0.499999893248458,1.0223822192153201e-35,1.244910935087695e-17,1.2893373883102148e-20,1.8619834784719865e-29,1.3627129096581779e-45,3.257150374071817e-13,2.0591908725664509e-13,9.599642284774245e-27,0.49999657306355993,1.359620573614264e-07,3.2842741721066139e-06,1.0675154230960623e-07,3.5316902634450938e-11,6.6288395561859208e-09,6.1295309881338736e-09,1.0904046856812631e-11,4.7803213338709609e-10
3.5963996593121616e-13,0.004023131612903226,0.0,0.0,0.010942661698454665,0.4999998926519742,1.0545179155984033e-35,1.2643133572862312e-17,1.3094525813061329e-20,1.905713299523741e-29,1.416478014991863e-45,3.282413823434566e-13,2.0752111734059813e-13,9.8981154368462642e-27,0.49999654741504412,1.3608703108552701e-07,3.3097451314115667e-06,1.0734802610207696e-07,3.586728073717367e-11,6.6803158923832017e-09,6.1732690172812983e-09,1.1149784337921076e-11,4.8528309423820454e-10
3.624112914818738e-13,0.004023131612903226,0.0,0.0,0.010942660887942367,0.49999989205836198,1.0874053884678748e-35,1.2838656887249325e-17,1.3297236632750202e-20,1.9501227066776796e-29,1.4719273011182055e-45,3.3076768028771681e-13,2.0912319253780026e-13,1.0203445882401311e-26,0.49999652177026727,1.3620877530832164e-07,3.3352155726956948e-06,1.0794163833862007e-07,3.6421910084178106e-11,6.7317922171731813e-09,6.2169485336052692e-09,1.1399026380686906e-11,4.9258554738327501e-10
3.6518261703253143e-13,0.004023131612903226,0.0,0.0,0.01094266008349235,0.49999989146760748,1.1210562755862609e-35,1.3035679266296566e-17,1.3501506385908557e-20,1.9952169463374348e-29,1.5291000476372933e-45,3.3329393124090701e-13,2.1072531284737897e-13,1.0515735961816855e-26,0.49999649612914604,1.3632737347502942e-07,3.3606854959697056e-06,1.0853239284352771e-07,3.6980790579123127e-11,6.7832685306062483e-09,6.2605695659256379e-09,1.1651793058430862e-11,4.9993942390620269e-10
3.6795394258318906e-13,0.004023131612903226,0.0,0.0,0.010942659285009539,0.49999989087969693,1.1554823042141979e-35,1.3234200682263179e-17,1.3707335116275341e-20,2.0410012650537548e-29,1.5880361408990601e-45,3.3582013520397139e-13,2.1232747826846128e-13,1.083508871614212e-26,0.49999647049159912,1.3644290687479734e-07,3.3861549012443017e-06,1.0912030337453223e-07,3.7543922125669682e-11,6.8347448327318902e-09,6.3041321432215788e-09,1.1908104347336322e-11,5.07344654924929e-10
3.707252681338467e-13,0.004023131612903226,0.0,0.0,0.010942658492401029,0.49999989029461661,1.1906952911129244e-35,1.343422110740888e-17,1.3914722867588636e-20,2.0874809095244958e-29,1.6487760786752367e-45,3.3834629217785383e-13,2.1392968880017371e-13,1.1161607885837924e-26,0.49999644485754713,1.3655545469640894e-07,3.411623788530182e-06,1.0970538362312657e-07,3.811130462748068e-11,6.886221123598719e-09,6.3476362946310203e-09,1.2167980126661074e-11,5.1480117159162988e-10
3.7349659368450433e-13,0.004023131612903226,0.0,0.0,0.010942657705576017,0.49999988971235304,1.2267071425467707e-35,1.3635740513993938e-17,1.4123669683585669e-20,2.13466112659462e-29,1.7113609748318008e-45,3.4087240216349772e-13,2.155319444416423e-13,1.1495397909517374e-26,0.49999641922691324,1.3666509408255406e-07,3.4370921578380412e-06,1.1028764721488365e-07,3.8682937988221063e-11,6.9376974032544918e-09,6.3910820494500304e-09,1.2431440178949255e-11,5.2230890509290077e-10
3.7626791923516196e-13,0.004023131612903226,0.0,0.0,0.010942656924445765,0.49999988913289262,1.2635298542856516e-35,1.383875887427919e-17,1.4334175608002811e-20,2.1825471632561937e-29,1.7758325640019048e-45,3.4339846516184576e-13,2.1713424519199255e-13,1.1836563922687409e-26,0.49999639359962206,1.367719001826957e-07,3.4625600091785696e-06,1.1086710770977365e-07,3.9258822111557791e-11,6.989173671746128e-09,6.4344694371322417e-09,1.2698504190243492e-11,5.2986778664994388e-10
3.790392447858196e-13,0.004023131612903226,0.0,0.0,0.010942656148923542,0.49999988855622174,1.3011755116075573e-35,1.4043276160526041e-17,1.4546240684575573e-20,2.2311442666483853e-29,1.842233206259299e-45,3.4592448117384068e-13,2.1873659105034957e-13,1.2185211756491174e-26,0.49999636797560032,1.3687594620457172e-07,3.4880273425624525e-06,1.1144377860248026e-07,3.9838956901159827e-11,7.0406499291197305e-09,6.4777984872882561e-09,1.2969191750297199e-11,5.3747774751875367e-10
3.818105703364772e-13,0.004023131612903226,0.0,0.0,0.010942655378924573,0.49999988798232703,1.339656289301044e-35,1.4249292344996457e-17,1.4759864957038612e-20,2.280457684057461e-29,1.9106058917922408e-45,3.4845045020042474e-13,2.2033898201583815e-13,1.2541447936451308e-26,0.49999634235477686,1.3697730346436486e-07,3.5134941580003736e-06,1.120176733227149e-07,4.0423342260698175e-11,7.0921261754206015e-09,6.5210692296850545e-09,1.324352235278703e-11,5.4513871899029994e-10
3.8458189588713486e-13,0.004023131612903226,0.0,0.0,0.01094265461436599,0.49999988741119511,1.3789844516677253e-35,1.4456807399952965e-17,1.4975048469125725e-20,2.3304926629167807e-29,1.9809942455778944e-45,3.5097637224253972e-13,2.2194141808758239e-13,1.2905379681214037e-26,0.49999631673708211,1.3707604143557753e-07,3.5389604555030119e-06,1.1258880523552992e-07,4.1011978093845799e-11,7.1436024106932698e-09,6.5642816942454051e-09,1.3521515395525545e-11,5.528506323907135e-10
3.873532214377925e-13,0.004023131612903226,0.0,0.0,0.010942653855166783,0.49999988684281266,1.4191723525247634e-35,1.4665821297658668e-17,1.5191791264569839e-20,2.3812544508067979e-29,2.0534425320572125e-45,3.5350224730112695e-13,2.2354389926470619e-13,1.3277114901294188e-26,0.49999629112244848,1.3717222779664286e-07,3.5644262350810408e-06,1.1315718764163004e-07,4.1604864304277691e-11,7.1950786349814949e-09,6.6074359110472742e-09,1.3803190180673965e-11,5.6061341908146796e-10
3.901245469884501e-13,0.004023131612903226,0.0,0.0,0.010942653101247752,0.49999988627716657,1.4602324352073609e-35,1.4876334010377204e-17,1.5410093387103046e-20,2.4327482954550553e-29,2.1279956598103186e-45,3.5602807537712766e-13,2.2514642554633294e-13,1.3656762197821049e-26,0.49999626551080989,1.3726592847730604e-07,3.589891496745133e-06,1.1372283377768217e-07,4.2202000795670878e-11,7.2465548483282968e-09,6.650531910323238e-09,1.4088565914955173e-11,5.6842701045956365e-10
3.9289587253910775e-13,0.004023131612903226,0.0,0.0,0.010942652352531472,0.49999988571424353,1.5021772325712505e-35,1.5088345510372802e-17,1.5629954880456556e-20,2.4849794447361818e-29,2.204699186232365e-45,3.5855385647148248e-13,2.2674899693158561e-13,1.4044430861285106e-26,0.49999623990210218,1.3735720770380721e-07,3.6153562405059559e-06,1.1428575681662401e-07,4.2803387471704346e-11,7.2980310507759643e-09,6.6935697224598822e-09,1.4377661709866798e-11,5.7629133795770694e-10
3.956671980897654e-13,0.004023131612903226,0.0,0.0,0.010942651608942236,0.49999988515403049,1.5450193669951863e-35,1.5301855769910234e-17,1.5851375788360723e-20,2.5379531466718906e-29,2.2835993222098879e-45,3.6107959058513183e-13,2.2835161341958685e-13,1.4440230870285697e-26,0.49999621429626279,1.3744612804289675e-07,3.6408204663741733e-06,1.1484596986797086e-07,4.3409024236059137e-11,7.3495072423660806e-09,6.7365493779972179e-09,1.4670496581894485e-11,5.8420633304449437e-10
3.98438523640423e-13,0.004023131612903226,0.0,0.0,0.010942650870406013,0.4999998845965144,1.5887715503834349e-35,1.5516864761254847e-17,1.6074356154545041e-20,2.5916746494309738e-29,2.3647429367976486e-45,3.6360527771901573e-13,2.2995427500945885e-13,1.4844272890279518e-26,0.49999618869323076,1.3753275044471356e-07,3.6662841743604463e-06,1.1540348597812132e-07,4.4018910992418255e-11,7.4009834231395257e-09,6.7794709076280936e-09,1.4967089452725308e-11,5.9217192722459103e-10
4.0120984919108065e-13,0.004023131612903226,0.0,0.0,0.010942650136850416,0.49999988404168227,1.6334465841682653e-35,1.5733372456672544e-17,1.6298896022738153e-20,2.6461492013293037e-29,2.448177561895959e-45,3.6613091787407405e-13,2.3155698170032361e-13,1.5256668272330054e-26,0.49999616309294653,1.376171342845551e-07,3.6917473644754324e-06,1.1595831813066112e-07,4.4633047644466748e-11,7.4524595931365106e-09,6.8223343421975962e-09,1.5267459149461322e-11,6.0018805203891095e-10
4.039811747417383e-13,0.004023131612903226,0.0,0.0,0.010942649408204653,0.49999988348952107,1.6790573593124429e-35,1.5951378828429787e-17,1.6524995436667818e-20,2.701382050829826e-29,2.5339513969285055e-45,3.6865651105124624e-13,2.331597334913025e-13,1.5677529051857874e-26,0.49999613749535254,1.3769933740356837e-07,3.7172100367297872e-06,1.1651047924666579e-07,4.5251434095891629e-11,7.5039357523965779e-09,6.8651397127024664e-09,1.557162440483326e-11,6.0825463906479563e-10
4.067525002923959e-13,0.004023131612903226,0.0,0.0,0.010942648684399481,0.49999988294001818,1.725616856311715e-35,1.6170883848793603e-17,1.675265444006095e-20,2.7573784465425573e-29,2.6221133135206482e-45,3.7118205725147118e-13,2.3476253038151685e-13,1.6106967947391887e-26,0.49999611190039223,1.3777941614838967e-07,3.7426721911341605e-06,1.170599821850017e-07,4.5874070250381958e-11,7.5554119009586174e-09,6.9078870502905043e-09,1.5879603857414362e-11,6.1637161991619336e-10
