Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CHOX(53),CO2X(24),COX(50)
3.2238870336436854e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33178949320537698,0.11350218391897267,0.022518021864888122,2.8977869581113356e-18,1.9126704182971279e-17,4.279952269712399e-08,1.0822299968000528e-08,2.0218910558828558e-17,2.9301175880811956e-24,3.1117238543399731e-09,1.5943196746905053e-33,3.3586050805696084e-09,4.8330100999783371e-25,1.8282028008259322e-24,3.4084320329471686e-20,1.361489742024103e-22,1.2195771729789625e-18,3.1209514264904144e-25,0.0051669518061380907,0.00060708062938545615,1.564928068061255e-10,3.2206484553910978e-06,1.0991624034939735e-14,7.2929398433599445e-10,8.1528066735531689e-07,2.8136572299573017e-13,2.04356626210888e-10,5.3953233335207761e-10,3.68221359109311e-17,3.3597933722389618e-21,8.8449217211898443e-15
3.247705102588901e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33177503758449284,0.11349216815699005,0.022515820995728981,2.9976990798159915e-18,1.9871089748984849e-17,4.4131648450341764e-08,1.1102642142306465e-08,2.0648304908282853e-17,3.081752850819503e-24,3.1338616822035908e-09,1.6594598410084674e-33,3.3880335890734258e-09,4.9579333342115998e-25,1.88786314150335e-24,3.5343423284273439e-20,1.4066965573895007e-22,1.2598209634619387e-18,3.225418496496896e-25,0.0051769571916896844,0.00061148208332562494,1.5743172612345474e-10,3.2593384024364418e-06,1.1062385820752982e-14,7.4717753061151535e-10,8.2533176535341009e-07,2.8680755739499722e-13,2.0838690357212905e-10,5.5702120470755691e-10,3.8001064737757762e-17,3.4510444185948953e-21,9.073668337505472e-15
3.271523171534117e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33176074837831326,0.1134823181693827,0.022513620532321605,3.1003145281508502e-18,2.0638901346063107e-17,4.5495519921943504e-08,1.138815490893546e-08,2.1083663037478756e-17,3.2400964654119688e-24,3.1559917510411935e-09,1.7267508861497468e-33,3.4175739820986959e-09,5.0851129157578885e-25,1.9490439216977577e-24,3.6639791368970611e-20,1.4530660604582188e-22,1.301137093887461e-18,3.3325755063249541e-25,0.0051867967413949702,0.00061588272054077841,1.5837054369846955e-10,3.2982094726086894e-06,1.113330998677037e-14,7.6537136660877447e-10,8.3543881054138094e-07,2.9231411553253111e-13,2.1246797723460887e-10,5.7494548942305676e-10,3.9209052801715018e-17,3.5441051549510388e-21,9.3066259603187474e-15
3.295341240479333e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33174662285408207,0.11347263122675431,0.022511420472391928,3.2056867066827858e-18,2.1430699484231765e-17,4.6891655332906567e-08,1.1678894953419586e-08,2.1525024294374984e-17,3.405394729286592e-24,3.1781141397370419e-09,1.7962470222175828e-33,3.4472269120915042e-09,5.2145718553039214e-25,2.0117730586146211e-24,3.7974265269273283e-20,1.5006195516830837e-22,1.343547441943964e-18,3.4424708526384524e-25,0.0051964731846569851,0.00062028254552212866,1.5930926068129193e-10,3.3372605836880487e-06,1.1204400299994373e-14,7.838785311470207e-10,8.4560173611350458e-07,2.9788563489024876e-13,2.1660012979546433e-10,5.9331267322501756e-10,4.0446597482991646e-17,3.6389983670539488e-21,9.543840652157559e-15
3.319159309424549e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33173265832406346,0.11346310464464629,0.022509220813702942,3.3138696886343679e-18,2.2247053609152323e-17,4.8320576949923419e-08,1.1974919135263919e-08,2.1972428006763299e-17,3.5779010905372011e-24,3.2002289267855747e-09,1.8680034049336468e-33,3.4769930225709164e-09,5.3463332178692331e-25,2.0760787774560894e-24,3.9347699057396905e-20,1.5493785640355457e-22,1.3870741896868165e-18,3.5551534237368799e-25,0.0052059892059410232,0.00062468156268652051,1.6024787818115461e-10,3.3764906455707952e-06,1.127566057711481e-14,8.0270206302391207e-10,8.5582047517250797e-07,3.035223494725679e-13,2.207836432910928e-10,6.1213030603981333e-10,4.1714200675169186e-17,3.7357469687384781e-21,9.7853586160789491e-15
3.3429773783697646e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33171885214479968,0.11345373578279717,0.022507021554054141,3.4249182204243106e-18,2.3088542157620313e-17,4.9782811055299174e-08,1.2276284486162742e-08,2.2425913482700017e-17,3.7578762984435041e-24,3.2223361902976366e-09,1.942076142785607e-33,3.5068729481266117e-09,5.4804201228713538e-25,2.1419896121750142e-24,4.0760960320742919e-20,1.5993648637296536e-22,1.4317398253472344e-18,3.6706726007155137e-25,0.0052153474455150393,0.00062907977637767238,1.6118639726670528e-10,3.4158985603172473e-06,1.1347094679432955e-14,8.2184500040288563e-10,8.6609496072857464e-07,3.0922448974230841e-13,2.2501879919136632e-10,6.3140600161898743e-10,4.3012368635426188e-17,3.8343739969941011e-21,1.0031226194164576e-14
3.3667954473149805e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33170520171638196,0.11344452204441466,0.022504822691280867,3.5388877251781302e-18,2.3955752611625293e-17,5.1278887916010916e-08,1.2583048208223633e-08,2.2885520010928087e-17,3.9455885520711687e-24,3.244436008006562e-09,2.0185223062005685e-33,3.5368673144166389e-09,5.6168557442032557e-25,2.2095344061801021e-24,4.22149302907081e-20,1.6506004509386393e-22,1.4775671451169733e-18,3.7890782586270856e-25,0.0052245505001778285,0.00063347719086739667,1.6212481896335973e-10,3.455483222201444e-06,1.1418706509336424e-14,8.4131038058604826e-10,8.7642512569804522e-07,3.1499228259258593e-13,2.2930587839640097e-10,6.5114743715144644e-10,4.4341611806962013e-17,3.9349025973910544e-21,1.0281489866056445e-14
3.390613516260196e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3316917044817328,0.1134354608754594,0.022502624223253751,3.6558343062392252e-18,2.4849281551878283e-17,5.2809341751930417e-08,1.2895267672199072e-08,2.335128686129906e-17,4.1413136528612908e-24,3.2665284572740975e-09,2.0973999367446803e-33,3.5669767381652621e-09,5.75566331032273e-25,2.2787423130449987e-24,4.3710503971736921e-20,1.70310756050414e-22,1.5245792549084454e-18,3.9104207676452484e-25,0.0052336009239751973,0.00063787381035679757,1.6306314425876366e-10,3.4952435177626208e-06,1.1490500020957908e-14,8.6110124000992823e-10,8.8681090290196121e-07,3.2082595139394725e-13,2.3364516124407216e-10,6.7136235286263394e-10,4.5702445129650503e-17,4.0373560437771393e-21,1.0536196247539701e-14
3.414431585205412e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33167835792590089,0.11342654976394048,0.022500426147878089,3.7758147506816225e-18,2.5769734710347408e-17,5.4374710703215398e-08,1.3213000415726143e-08,2.3823253285199923e-17,4.3453351613624285e-24,3.2886136150961903e-09,2.1787680563492039e-33,3.5972018271609416e-09,5.896866104353414e-25,2.349642797205461e-24,4.5248590270581883e-20,1.7569086626380912e-22,1.572799572089738e-18,4.0347509942300604e-25,0.0052425012289043227,0.00064226963897745092,1.6400137410430857e-10,3.5351783258594493e-06,1.1562479214428355e-14,8.8122061353588321e-10,8.9725222506540597e-07,3.2672571592359273e-13,2.3803692750449645e-10,6.9205855160071964e-10,4.7095387906391182e-17,4.1417577366768382e-21,1.0795392089052851e-14
3.438249654150628e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3316651595753668,0.113417786239223,0.022498228463093288,3.8988865327842239e-18,2.6717727021006788e-17,5.5975536796873988e-08,1.3536304141574039e-08,2.4301458515968504e-17,4.5579445498676085e-24,3.3106915581086199e-09,2.2626866765633615e-33,3.6275431802544653e-09,6.0404874641971004e-25,2.4222656345916898e-24,4.683011212559958e-20,1.8120264636173045e-22,1.6222518271940028e-18,4.1621203022957481e-25,0.0052512538856064779,0.00064666468079256374,1.6493950941028846e-10,3.5752865177259017e-06,1.1634648127511564e-14,9.0167153414887702e-10,9.0774902481652575e-07,3.3269179231546176e-13,2.4248145637400014e-10,7.1324389840983638e-10,4.8520963462469743e-17,4.2481311777543892e-21,1.1059124274229298e-14
3.462067723095844e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33165210699736036,0.1134091678713464,0.022496031166872286,4.0251078175037228e-18,2.769388267013166e-17,5.7612365912504207e-08,1.3865236715898808e-08,2.47859417693066e-17,4.7794413589337983e-24,3.332762362592488e-09,2.3492168078342544e-33,3.6580013873572152e-09,6.1865507826570702e-25,2.4966409132681746e-24,4.8456006636233694e-20,1.8684839064707628e-22,1.6729600656028983e-18,4.292580554380991e-25,0.0052598613240483465,0.00065105893979811285,1.6587755105167593e-10,3.6155669570285967e-06,1.1707010851888323e-14,9.2245703314801257e-10,9.1830123468510448e-07,3.3872439314085878e-13,2.4697902648484696e-10,7.3492632009040434e-10,4.9979699587634825e-17,4.3564999959334742e-21,1.1327439818514445e-14
3.4858857920410596e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33163919779918954,0.11340069227035479,0.022493834257221006,4.1545374639619048e-18,2.8698835145800887e-17,5.9285747747214033e-08,1.4199856166506125e-08,2.527674224370285e-17,5.0101333609604831e-24,3.354826104479576e-09,2.4384204688141722e-33,3.6885770294396173e-09,6.3350795075721166e-25,2.5727990340784124e-24,5.0127225192699979e-20,1.9263041716596744e-22,1.724948649203612e-18,4.4261841128219543e-25,0.0052683259341920934,0.00065545241992396761,1.6681549987182305e-10,3.6560184999271437e-06,1.1779571528131904e-14,9.4358013934007507e-10,9.2890878710222779e-07,3.4482372733645516e-13,2.5152991590096837e-10,7.5711380474658513e-10,5.1472128480164279e-17,4.4668879538051196e-21,1.1600385867694004e-14
3.5097038609862755e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33162642962758049,0.11339235708563748,0.022491637732177772,4.287235028884446e-18,2.9733227285132953e-17,6.0996235779729103e-08,1.4540220681121951e-08,2.5773899120842733e-17,5.2503367167903786e-24,3.3768828593575565e-09,2.5303606956955969e-33,3.7192706785297719e-09,6.4860971419609756e-25,2.6507707112033721e-24,5.1844733605603266e-20,1.9855106777502829e-22,1.7782422580188501e-18,4.5629838409282678e-25,0.005276650066654379,0.00065984512503498925,1.6775335667499402e-10,3.6966399951361303e-06,1.1852334328935729e-14,9.6504387858713656e-10,9.3957161439967866e-07,3.5099000011674586e-13,2.5613440210827905e-10,7.7981440132091218e-10,5.2998786152554824e-17,4.5793189058306848e-21,1.1878009696434935e-14
3.533521929931491e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33161380016802805,0.1133841600052813,0.022489441589812805,4.4232607700315447e-18,3.0797711321106358e-17,6.2744387233688724e-08,1.4886388605670086e-08,2.627745156601185e-17,5.5003761349847983e-24,3.3989327024750716e-09,2.6251015515742294e-33,3.7500828977122679e-09,6.6396272441768662e-25,2.7305869727264784e-24,5.3609512235665957e-20,2.0461270820794793e-22,1.8328658918095581e-18,4.7030331041622411e-25,0.0052848360333545103,0.00066423705893211638,1.6869112223166861e-10,3.7374302839881095e-06,1.1925303482723531e-14,9.8685127426910275e-10,9.5028964880845575e-07,3.5722341309689767e-13,2.607927620262264e-10,8.0303621911614952e-10,5.4560213013278873e-17,4.693816829977711e-21,1.2160358706938509e-14
3.557339998876707e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33160130714415714,0.11337609875543281,0.022487245828227684,4.5626756496621864e-18,3.1892948929006232e-17,6.453076304013721e-08,1.5238418442557637e-08,2.6787438728515237e-17,5.7605850430896746e-24,3.42097570874668e-09,2.7227081358403322e-33,3.7810142411272195e-09,6.7956934280718396e-25,2.8122791612319137e-24,5.5422556123678671e-20,2.1081772814132575e-22,1.8888448716499463e-18,4.8463857713214387e-25,0.0052928861081518981,0.00066862822535342981,1.6962879728569558e-10,3.7783882004998681e-06,1.1998483272424355e-14,1.0090053464043286e-09,9.6106282245871156e-07,3.6352416423140093e-13,2.6550527200609095e-10,8.2678742730443037e-10,5.6156953998122581e-17,4.8104058499047427e-21,1.2447480427492302e-14
3.581158067821923e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33158894831709451,0.11336817109967148,0.022485050445554794,4.7055413379401302e-18,3.3019611269968868e-17,6.6355927799219329e-08,1.5596368848968571e-08,2.730389974208391e-17,6.0313057485079319e-24,3.4430119527576666e-09,2.8232465935987412e-33,3.8120652539695179e-09,6.9543193631707022e-25,2.8958789342898791e-24,5.7284875120274391e-20,2.1716854125979999e-22,1.9462048414741139e-18,4.993096215724887e-25,0.0053008025274730057,0.00067301862797519902,1.7056638254401304e-10,3.8195125714404999e-06,1.2071878004936482e-14,1.0315091109264475e-09,9.7189106737963197e-07,3.6989244766635275e-13,2.7027220781701836e-10,8.5107625442373624e-10,5.7789557605266195e-17,4.9291101705029476e-21,1.2739422511002962e-14
3.604976136767139e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33157672148485168,0.11336037483839312,0.022482855439956862,4.8519202163164175e-18,3.4178379034021706e-17,6.8220449741080414e-08,1.596029863516383e-08,2.7826873725266896e-17,6.3128895986533002e-24,3.4650415087687319e-09,2.9267841251178346e-33,3.8432364724883097e-09,7.1155287748541602e-25,2.9814182649377065e-24,5.9197494015704636e-20,2.2366758532046515e-22,2.0049717695941001e-18,5.1432193164030885e-25,0.0053085874909279442,0.0006774082704129132,1.7150387868010377e-10,3.8608022163997885e-06,1.2145492043298041e-14,1.0543655805075968e-09,9.8277431549779156e-07,3.7632845391162002e-13,2.7509384465840439e-10,8.7591098786177926e-10,5.9458576588533476e-17,5.049954111213452e-21,1.3036232733685246e-14
3.6287942057123546e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33156462448171647,0.11335270780820333,0.022480660809626393,5.0018753809724634e-18,3.5369942483507692e-17,7.0124900685977781e-08,1.6330266762789055e-08,2.8356399781846841e-17,6.6056971608715434e-24,3.4870644507205483e-09,3.033388995307808e-33,3.8745284239867349e-09,7.2793454445509587e-25,3.0689294422393228e-24,6.1161452669891898e-20,2.3031732221658165e-22,2.0651719501890466e-18,5.2968104592920434e-25,0.0053162431619169226,0.00068179715622229329,1.7244128634612016e-10,3.9022559478601682e-06,1.2219329815199704e-14,1.0775777636729535e-09,9.937124986372838e-07,3.8283236981221704e-13,2.7997045716229776e-10,9.0129997332735195e-10,6.1164568454684443e-17,5.1729621560212933e-21,1.3337958993646333e-14
3.6526122746575705e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33155265517765681,0.11334516788132126,0.022478466552785233,5.1554706461986507e-18,3.6595001492811053e-17,7.2069856003615841e-08,1.6706332343190864e-08,2.889251700124582e-17,6.9100983886453834e-24,3.5090808522381898e-09,3.1431305432285636e-33,3.9059416268219145e-09,7.4457932099387741e-25,3.158445071701251e-24,6.3177806142203005e-20,2.3712023804057745e-22,2.1268320047646208e-18,5.453925538431449e-25,0.0053237716682266829,0.00068618528890028755,1.7337860616009536e-10,3.9438725712708805e-06,1.2293395761097146e-14,1.1011486636306083e-09,1.0047055485202403e-06,3.8940437830996811e-13,2.8490231937508088e-10,9.2725161430921623e-10,6.2908093991195843e-17,5.2981588595849134e-21,1.3644649309401893e-14
3.676430343602786e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33154081147773157,0.11333775296499275,0.022476272667684035,5.3127705477209384e-18,3.7854265587212254e-17,7.4055894571704713e-08,1.7088554635739336e-08,2.9435264458904694e-17,7.2264727797902544e-24,3.531090786635452e-09,3.2560791916275602e-33,3.9374765904052133e-09,7.6148959651535176e-25,3.2499980756560792e-24,6.5247624821062647e-20,2.4407884314634494e-22,2.1899788835825763e-18,5.6146209571673042e-25,0.0053311751026170941,0.00069057267188605133,1.7431583870540902e-10,3.9856508851215105e-06,1.2367694374576105e-14,1.1250812795450547e-09,1.0157533967649284e-06,3.9604465866672828e-13,2.8988970476898743e-10,9.5377437152260597e-10,6.4689717972975433e-17,5.4255688732394813e-21,1.3956351818598605e-14
3.700248412548002e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33152909132151348,0.11333046100091362,0.022474079152601797,5.4738403461229872e-18,3.9148453983379347e-17,7.6083598733747392e-08,1.7476993046157508e-08,2.9984681216693637e-17,7.555209565884651e-24,3.5530943269190329e-09,3.3723064565079252e-33,3.9691338152027809e-09,7.7866776610068325e-25,3.3436216937914943e-24,6.7371994553934465e-20,2.5119567221083992e-22,2.2546398670603217e-18,5.7789536293590391e-25,0.0053384555233980851,0.00069495930856190832,1.7525298454950304e-10,4.0275896810193127e-06,1.2442230231120624e-14,1.149378605783531e-09,1.0268559748859116e-06,4.0275338650590613e-13,2.9493288625000118e-10,9.8087676234342094e-10,6.6510010296974212e-17,5.5552170402719918e-21,1.4273114776642746e-14
3.724066481493218e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3315174926825209,0.11332328996466219,0.022471886005845387,5.6387460302067318e-18,4.0478295625250043e-17,7.8153554256073515e-08,1.7871707124860209e-08,3.0540806323321129e-17,7.8967078861918177e-24,3.5750915457926124e-09,3.4918849567271898e-33,4.000913792736386e-09,7.9611623052115656e-25,3.4393494835067754e-24,6.955201677694786e-20,2.5847328429498176e-22,2.3208425671394552e-18,5.9469809805913994e-25,0.0053456149549970652,0.00069934520225429868,1.761900442297416e-10,4.0696877437695323e-06,1.2517007904859472e-14,1.174043630052026e-09,1.0380132142954454e-06,4.0953073344489502e-13,3.0003213613615557e-10,1.0085673602301911e-09,6.8369543866394366e-17,5.6871282672757519e-21,1.4594986555191075e-14
3.747884550438434e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33150601356765791,0.11331623786514121,0.022469693225749078,5.8075543202538062e-18,4.1844529218149754e-17,8.0266350284117679e-08,1.827275656529883e-08,3.110367881469945e-17,8.2513769398659277e-24,3.5970825156608076e-09,3.6148884236269596e-33,4.0328170055845652e-09,8.1383739626149018e-25,3.5372153201784789e-24,7.1788808644126771e-20,2.6591426290385283e-22,2.3886149286231424e-18,6.1187609493911977e-25,0.005352655388516982,0.00070373035623470803,1.7712701824582837e-10,4.111943851453833e-06,1.2592032013058627e-14,1.1990793351875752e-09,1.0492250463012314e-06,4.1637686735940266e-13,3.0518772616580112e-10,1.0368547941339071e-09,7.0268895093639252e-17,5.8213275255093417e-21,1.4922015640900214e-14
3.7717026193836497e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33149465201666523,0.11330930274402889,0.022467500810674092,5.9803326714232903e-18,4.3247903266478507e-17,8.242257929794522e-08,1.8680201202312139e-08,3.1673337714346951e-17,8.619636185113392e-24,3.6190673086330127e-09,3.7413917106938489e-33,4.0648439273840816e-09,8.3183367554388878e-25,3.6372533976666505e-24,7.4083503157110496e-20,2.7352121604621334e-22,2.4579852304825171e-18,6.2943519884491424e-25,0.0053595787822851779,0.00070811477372058416,1.7806390708652422e-10,4.1543567755125718e-06,1.2667307282595187e-14,1.2244886987848981e-09,1.0604914021063543e-06,4.2329195255442508e-13,3.1039992751159947e-10,1.0657477478957926e-09,7.2208646057679191e-17,5.9578400151803204e-21,1.5254250634115574e-14
3.7955206883288655e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33148340610157906,0.11330248267523937,0.022465308759008158,6.1571492771089512e-18,4.4689176105907621e-17,8.4622837067049891e-08,1.9094101010487318e-08,3.2249822033805455e-17,9.0019155253494674e-24,3.6410459965271309e-09,3.8714708032520329e-33,4.0969950228317039e-09,8.5010748635282391e-25,3.739498228631004e-24,7.6437249294506788e-20,2.8129677629332309e-22,2.5289820871307957e-18,6.4738130658468631e-25,0.0053663870623932115,0.00071249845787623529,1.7900071121664026e-10,4.1969252808314058e-06,1.2742838423359667e-14,1.2502746903100338e-09,1.0718122128118536e-06,4.302761492224109e-13,3.1566901075796947e-10,1.095254959633125e-09,7.4189381651340065e-17,6.096691001330918e-21,1.5591740247329406e-14
3.819338757274081e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3314722739261991,0.1132957757643915,0.02246311706916506,6.3380730721258533e-18,4.6169115932005681e-17,8.6867722604420825e-08,1.9514516102527281e-08,3.2833170772991499e-17,9.3986554500840699e-24,3.6630186508731954e-09,4.0052028281877338e-33,4.1292707476863464e-09,8.6866125246050512e-25,3.8439846446509131e-24,7.8851212140505963e-20,2.8924360083707069e-22,2.6016344496649282e-18,6.6572036662893032e-25,0.0053730821232277548,0.00071688141181371621,1.7993743105837734e-10,4.2396481258244367e-06,1.2818630165506236e-14,1.2764402734192329e-09,1.0831874094141303e-06,4.3732961371695574e-13,3.2099524590347483e-10,1.1253852211131944e-09,7.6211689476337147e-17,6.2379057607073065e-21,1.5934533303944998e-14
3.843156826219297e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33146125362556594,0.11328918014828696,0.022460925739584189,6.5231737360739551e-18,4.7688500835239724e-17,8.9157838119876078e-08,1.9941506727622109e-08,3.3423422920584947e-17,9.8103072424474244e-24,3.6849853429168821e-09,4.1426660637059887e-33,4.1616715487715374e-09,8.8749740345301663e-25,3.9507477967122366e-24,8.132657301412709e-20,2.9736437154742605e-22,2.6759716070753947e-18,6.8445837923426203e-25,0.0053796658279927625,0.00072126363859369711,1.8087406702671286e-10,4.2825240625208087e-06,1.2894687390979277e-14,1.3029884063776793e-09,1.0946169228042256e-06,4.4445249894206656e-13,3.2637890237961005e-10,1.1561473771155084e-09,7.8276163533322786e-17,6.38150984483748e-21,1.6282678737045853e-14
3.866974895164513e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33145034336544577,0.11328269399439642,0.02245873476873016,6.7125216967130075e-18,4.9248118829952099e-17,9.1493788972695788e-08,2.0375133269832084e-08,3.402061745446059e-17,1.0237333185292726e-23,3.706946143622913e-09,4.2839399491200199e-33,4.194197863978251e-09,9.0661837475711371e-25,4.0598231555169838e-24,8.3864529598193429e-20,3.0566179502921258e-22,2.7520231874225844e-18,7.0360139656777371e-25,0.0053861400092230166,0.00072564514122631983,1.8181061952190063e-10,4.3255518366578184e-06,1.2971014951487671e-14,1.3299220377396494e-09,1.1061006837719705e-06,4.5164495359010316e-13,3.3182024903191535e-10,1.1875503247823423e-09,8.0383400657854963e-17,6.5275288899425873e-21,1.6636225587816387e-14
3.890792964109729e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33143954134182541,0.11327631550035475,0.022456544155092344,6.9061881330669872e-18,5.0848767876480832e-17,9.3876183623554264e-08,2.0815456246477702e-08,3.4624793342027396e-17,1.0680206684357277e-23,3.7289011236783608e-09,4.4291050946735568e-33,4.2268501222681188e-09,9.2602660766764058e-25,4.1712465114211961e-24,8.6466296067104786e-20,3.1413860267818756e-22,2.8298191589792955e-18,7.2315552283196612e-25,0.0053925064692892186,0.00073002592267203776,1.8274708889487551e-10,4.3687301877686965e-06,1.3047617674037494e-14,1.3572441090748542e-09,1.1176386230031445e-06,4.5890712235608011e-13,3.3731955411469502e-10,1.2196030129577489e-09,8.2533999131110563e-17,6.6759884619508775e-21,1.6995223004301225e-14
3.9146110330549447e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33142884578041326,0.11327004289346405,0.022454353897184493,7.1042449787337898e-18,5.2491255913476405e-17,9.6305633585736658e-08,2.1262536306531407e-08,3.5235989540594262e-17,1.1139412479606951e-23,3.7508503534958458e-09,4.5782432913964515e-33,4.2596287436770154e-09,9.4572454937554276e-25,4.2850539748957296e-24,8.9133103215354712e-20,3.2279755073645964e-22,2.9093898313406683e-18,7.4312691439027534e-25,0.0053987669808947406,0.00073440598584244461,1.8368347549039863e-10,4.4120578492726908e-06,1.3124500598046494e-14,1.3849575568204762e-09,1.1292306710774613e-06,4.6623914667140407e-13,3.4287708530980995e-10,1.2523144415151396e-09,8.4728564521686181e-17,6.8269144519512384e-21,1.7359720240278223e-14
3.9384291020001605e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33141825493615135,0.11326387443020521,0.02245216399354431,7.3067649253050478e-18,5.4176400884612664e-17,9.8782753375685869e-08,2.1716434229021751e-08,3.5854244997822343e-17,1.1615446883424205e-23,3.7727939032166363e-09,4.731437520993891e-33,4.2925341393190282e-09,9.6571465299646759e-25,4.4012819768845527e-24,9.1866198586050125e-20,3.3164142034723604e-22,2.9907658564997028e-18,7.6352177989320002e-25,0.0054049232875641997,0.00073878533360108615,1.8461977965192597e-10,4.4555335485749305e-06,1.3201668730168789e-14,1.41306530605363e-09,1.140876758474735e-06,4.7364116368664466e-13,3.4849310971794548e-10,1.2856936606735534e-09,8.6967705677122609e-17,6.9803328883244126e-21,1.7729766653642726e-14
3.9622471709453763e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33140776709273262,0.11325780839575726,0.02244997444273306,7.5138214253878873e-18,5.5905030752893791e-17,1.0130816046288276e-07,2.2177210921447023e-08,3.6479598652057934e-17,1.2108817879442677e-23,3.7947318427136488e-09,4.8887719657696046e-33,4.3255667113908405e-09,9.8599937759993324e-25,4.5199672685166752e-24,9.466684659763354e-20,3.4067301760888016e-22,3.0739782298873651e-18,7.8434638040504711e-25,0.005410977104123975,0.00074316396876426079,1.8555600166587229e-10,4.4991560071589866e-06,1.3279126971698792e-14,1.4415702732757762e-09,1.1525768155721424e-06,4.8111330629897445e-13,3.5416789384691494e-10,1.3197497703027346e-09,8.9252031005447289e-17,7.1362696098118207e-21,1.8105411705132986e-14
3.986065239890592e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33139738056212853,0.11325184310352496,0.022447785243335173,7.7254886958269063e-18,5.7677983529970424e-17,1.038824752190287e-07,2.264492741818659e-08,3.7112089432662645e-17,1.2620045327553782e-23,3.8166642415943486e-09,5.050332018583326e-33,4.3587268531765077e-09,1.0065811882390103e-24,4.641146921514308e-24,9.7536328671363088e-20,3.4989517362831666e-22,3.1590582913795223e-18,8.0560702953130576e-25,0.0054169301171748067,0.00074754189410180508,1.8649214180884283e-10,4.5429239406793079e-06,1.3356880517814875e-14,1.4704753706450085e-09,1.1643307726399635e-06,4.8865570439976772e-13,3.5990170362015434e-10,1.354491919217147e-09,9.1582157133644103e-17,7.2947508248621805e-21,1.8486704957332876e-14
4.009883308835808e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33138709368412234,0.11324597689467381,0.022445596393957858,7.9418417212002364e-18,5.9496107302272622e-17,1.0650632086658896e-07,2.3119644878925253e-08,3.7751756260491229e-17,1.314966125194476e-23,3.8385911692035654e-09,5.2162042928429199e-33,4.3920149490526668e-09,1.027462555980537e-24,4.7648583286845863e-24,1.0047594335931583e-19,3.5931074457378175e-22,3.2460377262687409e-18,8.2731009354665913e-25,0.005422783985556596,0.00075191911233786761,1.8742820037471839e-10,4.5868360590680518e-06,1.3434934554867236e-14,1.4997834973604514e-09,1.1761385598502215e-06,4.9626848360044421e-13,3.6569480438551374e-10,1.3899293044590455e-09,9.395870514331129e-17,7.4558029850045175e-21,1.8873696073029429e-14
4.033701377781024e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33137690482585186,0.11324020813767305,0.022443407893230731,8.1629562567721804e-18,6.1360260235924251e-17,1.0918032342671213e-07,2.3601424587091417e-08,3.8398638048230421e-17,1.3698209910795174e-23,3.8605126946261947e-09,5.386476632531451e-33,4.4254313744941515e-09,1.0486459579358376e-24,4.8911392033588402e-24,1.0348700646989896e-19,3.6892261172688379e-22,3.3349485661989061e-18,8.4946199152364768e-25,0.0054285403408055643,0.00075629562615166853,1.8836417759323389e-10,4.6308910666329593e-06,1.351329402863767e-14,1.5294975417721287e-09,1.1880001072747628e-06,5.0395176485763529e-13,3.715474609052179e-10,1.4260711705707493e-09,9.6382293019706021e-17,7.6194521891193068e-21,1.9266434813864528e-14
