Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),H2OX(23),COX(50),CHOX(53),CO2X(24)
5.8056748758918786e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996248,0.022821567693054247,2.437924702464364e-99,1.9187090045166818e-54,1.6795214816891834e-30,5.29701821604786e-72,8.067651273026202e-46,3.8700609452403826e-110,5.1239684768200245e-17,8.889806675328998e-90,5.123968476819354e-17,5.723297843564755e-61,5.204604007365654e-61,5.519152523829864e-93,6.399444759771698e-94,6.775023904871851e-45,1.5977445853106821e-71,2.7983398516025134e-15,8.285386943112332e-17,3.316918229161267e-19,5.094413165632397e-32,1.8863740755232077e-31,3.3169182160699277e-19,6.528214265514462e-28,2.4034898530365777e-33,8.525381340526343e-38,4.712667581841544e-63,6.388416566183455e-44,3.257098452421631e-62,9.877297355603827e-46,9.719747024701894e-87,1.4334987242691888e-89,2.158567486121182e-89
1.1616393778609032e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999416,0.11866996602995962,0.022821567693054205,6.296529763570444e-97,3.0724342014181643e-53,6.722463224859587e-30,3.4186737399423885e-70,6.460664171368904e-45,9.990620055580882e-108,1.0252388707312551e-16,5.698269838654687e-88,1.0252388707309867e-16,9.16722307956605e-60,8.33705701946094e-60,7.123950010350861e-91,8.26020378261641e-92,5.424138379700694e-44,6.143518836162521e-70,5.599110928096502e-15,1.657797231102302e-16,6.636718242287725e-19,2.039092808437405e-31,7.550412330612879e-31,6.636718189888153e-19,2.6129773809460355e-27,1.9242461890779453e-32,6.875586042840469e-37,1.520823169487635e-61,5.114617924287763e-43,1.0435544842138507e-60,7.907843326072896e-45,1.2545946423016262e-84,1.8511918740680414e-87,2.787531391096674e-87
2.323783158404334e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999884,0.11866996602995392,0.022821567693054122,1.6362797167521042e-94,4.91789521410706e-52,2.6898612024557926e-29,2.220483514810977e-68,5.171149877203202e-44,2.5954358228233257e-105,2.0509229168298209e-16,3.649709175595384e-86,2.050922916828747e-16,1.467551868775149e-58,1.3347047813919793e-58,9.253783893748746e-89,1.072974130690055e-89,4.340958811954832e-43,2.62338809324558e-68,1.1200653081080526e-14,3.316314304684389e-16,1.3276318307953913e-18,8.159026473250075e-31,3.0211484156356985e-30,1.3276318098286606e-18,1.0455236044172833e-26,1.5399703758258612e-31,5.582743534462629e-36,4.9394884864063974e-60,4.093249161293971e-42,3.341410366176662e-59,6.328677410759724e-44,1.629678431142463e-82,2.4054042285882613e-85,3.6220665373896425e-85
4.6480707194911954e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997684,0.11866996602994251,0.022821567693053955,4.308488582399131e-92,7.870232042617835e-51,1.0761198511574737e-28,1.4614520508449045e-66,4.137967573362447e-43,6.831896142776751e-103,4.102291009027194e-16,2.3367155515314566e-84,4.1022910090228976e-16,2.3487201120804005e-57,2.13614806486106e-57,1.217985869183205e-86,1.4122518347273096e-87,3.4734259557554915e-42,1.2598982347427863e-66,2.2403737387032777e-14,6.633348451848357e-16,2.6555518596943414e-18,3.264141231589055e-30,1.2086560889366764e-29,2.655551775813151e-18,4.182713580780482e-26,1.2321920438892627e-30,4.5953607625058637e-35,1.6258417257161704e-58,3.2752218529030403e-41,1.069565511589802e-57,5.063902507601183e-43,2.1449877338608614e-80,3.1669947673853495e-83,4.768872864780058e-83
9.296645841664919e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995375,0.1186699660299197,0.022821567693053622,1.1635525563656994e-89,1.2593647691615657e-49,4.304831471663238e-28,9.865501536541218e-65,3.31079317805838e-42,1.844216101435892e-100,8.205027193422906e-16,1.4957865549278884e-82,8.205027193405718e-16,3.7584619485832542e-56,3.4183323077446425e-56,1.644083998896246e-84,1.9063116405475291e-85,2.7790035904488145e-41,6.721643300982815e-65,4.480990599887407e-14,1.326741674617547e-15,5.311391980558327e-18,1.3057622436331727e-29,4.835017813000857e-29,5.311391645001332e-18,1.673172286060682e-25,9.858180608802414e-30,3.881956706838794e-34,5.489722300121117e-57,2.6204272579943144e-40,3.423037635909211e-56,4.051505116495536e-42,2.8953866204693923e-78,4.276807487574938e-81,6.440034443457878e-81
1.8593796086012365e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999076,0.11866996602987405,0.02282156769305296,3.2879907107857304e-87,2.0150846321128572e-48,1.722004045854489e-27,6.968162263731959e-63,2.648802199725558e-41,5.207828654053003e-98,1.6410499562218194e-15,9.573957576816634e-81,1.6410499562149443e-15,6.013946959029159e-55,5.469724819007429e-55,2.3217210813450012e-82,2.6920302814933395e-83,2.223306784627948e-40,3.8722664029748216e-63,8.962224322230385e-14,2.6535553334826408e-15,1.0623072474576511e-17,5.223257403878071e-29,1.9340858065481658e-28,1.062307113225451e-17,6.692566981344014e-25,7.886452138550647e-29,3.434210614823732e-33,1.9400300722690088e-55,2.096442905146373e-39,1.0953926575971473e-54,3.241355485945178e-41,4.088769234344337e-76,6.043737895116161e-79,9.10068933204855e-79
3.7188096574707257e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998153,0.11866996602978278,0.022821567693051634,9.999502480492313e-85,3.224212634927087e-47,6.888167428989058e-27,5.2964849252064944e-61,2.1191088236153903e-40,1.582190418619905e-95,3.282144429982422e-15,6.127628419523095e-79,3.282144429954922e-15,9.622641409017408e-54,8.751863891620908e-54,3.5276941897587256e-80,4.0903533170325626e-81,1.7786850358128386e-39,2.340577710321715e-61,1.7924691766815217e-13,5.3071826512115136e-15,2.1246434471980644e-17,2.089342184009692e-28,7.736500488449758e-28,2.1246429102268215e-17,2.676765702404272e-24,6.308564765811449e-28,3.2729523849977614e-32,7.380555272909545e-54,1.677196657394791e-38,3.5049831598218313e-53,2.593141972090341e-40,6.2126011755584005e-74,9.19247172443774e-77,1.3842079170669538e-76
7.437669755209705e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963073,0.11866996602960023,0.02282156769304898,3.369568977884014e-82,5.1587905392495065e-46,2.7553038813526166e-26,4.460432602336664e-59,1.69531388303832e-39,5.324620683884091e-93,6.5643333775098084e-15,3.921776765515485e-77,6.5643333773998065e-15,1.5396487246464428e-52,1.4003192511007661e-52,5.937864706417663e-78,6.884940417977398e-79,1.4229607394563618e-38,1.4536676917420915e-59,3.584962665558038e-13,1.0614437286663997e-14,4.249316250591473e-17,8.357427468474918e-28,3.0946315655190373e-27,4.2493141024325824e-17,1.0704648090659693e-23,5.045717355480909e-27,3.458943988579304e-31,3.111802518891373e-52,1.3417772866540902e-37,1.1213548960522134e-51,2.0745318507041126e-39,1.045713757224008e-71,1.5493060048455701e-74,2.3329581468293602e-74
1.4875389950687662e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992615,0.11866996602923512,0.022821567693043672,1.2768747199569081e-79,8.254068461483048e-45,1.1021342587311077e-25,4.22417612251344e-57,1.35626183329522e-38,2.0150373479286605e-90,1.31287112725893e-14,2.5099673845605753e-75,1.3128711272149297e-14,2.4634588286576625e-51,2.2405170437861828e-51,1.1239267735513114e-75,1.3031904680509475e-76,1.1383686637207282e-37,9.1585764891169e-58,7.169949643149273e-13,2.122894655754791e-14,8.498663474350806e-17,3.3429669635249124e-27,1.2378588341894757e-26,8.498654879656791e-17,4.279863425552239e-23,4.034688086358579e-26,4.111137517064636e-30,1.4754506184681569e-50,1.0734346535967087e-36,3.586698780009694e-50,1.6596251729087427e-38,1.9793404407384747e-69,2.9364516398216046e-72,4.4217484394320343e-72
2.9750830341643574e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767985231,0.11866996602850491,0.02282156769303306,5.386932817995514e-77,1.3206395106446726e-43,4.408604975530464e-25,4.454039391439902e-55,1.0850137527972565e-37,8.491857688981709e-88,2.6257467062847177e-14,1.6063887943029142e-73,2.6257467061087156e-14,3.9415507882638997e-50,3.584798405448613e-50,2.368890432013465e-73,2.7467227906128512e-74,9.10686940468293e-37,5.811125398456151e-56,1.433992359768454e-12,4.245796509923154e-14,1.699736440031985e-16,1.337173364561439e-26,4.951447224157879e-26,1.6997330005360825e-16,1.7103377750431957e-22,3.2247083523696805e-25,5.436320155410176e-29,7.787148850574025e-49,8.587605849659223e-36,1.1466807580681198e-48,1.3276878284282769e-37,4.171837371314643e-67,6.195840118770619e-70,9.329841176938928e-70
5.95017111235554e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970463,0.11866996602704448,0.02282156769301183,2.4605948462437746e-74,2.1129765244242855e-42,1.763489496417158e-24,5.085235105032291e-53,8.68012709343737e-37,3.875983329688403e-85,5.2514978643758476e-14,1.0280919050754342e-71,5.251497863671839e-14,6.3064944854489316e-49,5.735546014841834e-49,5.407211839842059e-71,6.269648599632636e-72,7.285335256760777e-36,3.6979040305603487e-54,2.8679871504166266e-12,8.491600218226199e-14,3.39947922503803e-16,5.348565692039898e-26,1.9805808442727315e-25,3.3994654541830288e-16,6.828498119784997e-22,2.574900291096976e-24,7.775491404637946e-28,4.448599337207381e-47,6.870259478346349e-35,3.6625669745593733e-47,1.0621258406025967e-36,9.522601517113368e-65,1.4152782107301537e-67,2.1311872494839665e-67
1.1900347268737906e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767940927,0.11866996602412364,0.02282156769296937,1.1806659483693381e-71,3.3806049726257956e-41,7.05432268163725e-24,6.099449712747174e-51,6.94410838539231e-36,1.8590166340665334e-82,1.050300018071633e-13,6.579797819023934e-70,1.0503000177900293e-13,1.0090401417768747e-47,9.176421809569813e-48,1.2968532515874758e-68,1.5036978141155161e-69,5.827998826992492e-35,2.353380044357799e-52,5.7359767306774536e-12,1.6983207634697566e-13,6.798975261270721e-16,2.1393199905992754e-25,7.922323903330278e-25,6.798920075532628e-16,2.721165597592893e-21,2.052169169718477e-23,1.1672730438827036e-26,2.6690553344824128e-45,5.49647369326622e-34,1.1676799512097261e-45,8.496597090194657e-36,2.2838770636118896e-62,3.3957292806190713e-65,5.113571467761141e-65
2.3800699581502637e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,5.812054892154745e-69,5.408457683739243e-40,2.82201513442463e-23,7.50602114836917e-49,5.555289204113078e-35,9.149413836964147e-80,2.1006004814030178e-13,4.211073404371194e-68,2.100600480276603e-13,1.6144649378582534e-46,1.4680804288583781e-46,3.1914929705346183e-66,3.700525999839472e-67,4.661962927865809e-34,1.4937048604934516e-50,1.1471955887057029e-11,3.3966422467101416e-13,1.359800972840324e-15,8.556421632324145e-25,3.1689269601992288e-24,1.3597788174704017e-15,1.0803635982918257e-20,1.6294575627912869e-22,1.7967175400557804e-25,1.6426277791152046e-43,4.3975956094307904e-33,3.7090631684210316e-44,6.796614784128148e-35,5.620501936863247e-60,8.358063871117301e-63,1.2586933075736942e-62
4.76014042070321e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767763712,0.11866996600659857,0.022821567692714623,2.8858095396851754e-66,8.65189470393491e-39,1.1290296699252917e-22,9.317089449989147e-47,4.444232060081231e-34,4.542564836828428e-77,4.201201408318938e-13,2.6950875160796483e-66,4.2012014038132817e-13,2.5831441229269486e-45,2.3484562226208932e-45,7.922811723070727e-64,9.186468123551777e-65,3.728870644127192e-33,9.417191485178814e-49,2.2943914183247862e-11,6.793285212975362e-13,2.719625237371446e-15,3.421880550617363e-24,1.2675680987563393e-23,2.7195359800929676e-15,4.257964671341086e-20,1.284314132645404e-21,2.7883901112582177e-24,1.0195540377849752e-41,3.518727951448267e-32,1.1696407512712079e-42,5.436228471836785e-34,1.3952729955157697e-57,2.074795379610405e-60,3.1248951894201923e-60
9.520281345809103e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767527425,0.11866996598323182,0.022821567692374957,1.424834612327046e-63,1.3837789933081725e-37,4.517834813125428e-22,1.1500663260254208e-44,3.555385444354566e-33,2.242948164527749e-74,8.402403263163341e-13,1.724855723158638e-64,8.402403245140765e-13,4.1330296659208533e-44,3.7560013396565476e-44,1.9559707678238873e-61,2.267936734014564e-62,2.9819767789951e-32,5.855871016299754e-47,4.5887830709356267e-11,1.3586571144643657e-12,5.439346407379595e-15,1.368201722290374e-23,5.070249703733353e-23,5.4389844780869246e-15,1.6544306345997508e-19,9.97850245669669e-21,4.301794658000847e-23,6.2922084586306695e-40,2.81598348081567e-31,3.6366383668317705e-41,4.3472811285787304e-33,3.444605580791668e-55,5.121036627219128e-58,7.714313982750504e-58
1.9040563196020888e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.02282156769169563,6.882227338158158e-61,2.2123705511442575e-36,1.8084017622333434e-21,1.3888301564762925e-42,2.844307502172173e-32,1.0835918630774755e-71,1.6804806976902198e-12,1.1039069832002035e-62,1.6804806904812239e-12,6.6128431733239705e-43,6.004738681612604e-43,4.724533563780489e-59,5.478052525631019e-60,2.3837914651947906e-31,3.5461377529899023e-45,9.177566349648006e-11,2.717314300453194e-12,1.0879102337857563e-14,5.468407211682877e-23,2.0280814869247632e-22,1.0877618177833942e-14,6.257460288598114e-19,7.54439024022965e-20,6.490166835758523e-22,3.798575541700941e-38,2.2542698398064987e-30,1.1007704536923722e-39,3.4751047527240467e-32,8.320140408273093e-53,1.2362350449293355e-55,1.8629976785361193e-55
3.808112689644446e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766109704,0.11866996584303129,0.022821567690336973,3.177459423298326e-58,3.5344414408947573e-35,7.242335763256838e-21,1.6031944015599551e-40,2.2754444256729686e-31,5.004848446498047e-69,3.3609614420578398e-12,7.064994995505146e-61,3.360961413222124e-12,1.0580534292298779e-41,9.592054764556001e-42,1.0909673205068036e-56,1.2649587241621641e-57,1.9041753378280815e-30,2.046459420706727e-43,1.8355132801035547e-10,5.434628671051753e-12,2.176002347273399e-14,2.18385092648854e-22,8.112178311378885e-22,2.17538324944655e-14,2.2549214171089456e-18,5.429247954556071e-19,9.354323926555323e-21,2.1915958834804753e-36,1.8054684016197125e-29,3.1738219092552597e-38,2.775740855385286e-31,1.9212001521277593e-50,2.8512476773153974e-53,4.300230069582932e-53
5.712169059686803e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765164557,0.11866996574956426,0.022821567688978316,2.6507206165924436e-57,1.299965289027719e-34,1.540131641223466e-20,1.017678700570184e-39,6.755222920072875e-31,4.156274565464109e-68,5.041442188044184e-12,4.011293078416888e-60,5.04144212676963e-12,4.0028283614875073e-41,3.6543174509319535e-41,7.9862526508522205e-56,9.25991336847002e-57,5.44006504844172e-30,1.1095464770577482e-42,2.7532699146385874e-10,8.151943040271215e-12,3.264248451770272e-14,4.635534664806253e-22,1.723816193929896e-21,3.2628993830326275e-14,4.469038472031732e-18,1.4632306568446616e-18,3.2803944575064716e-20,1.1822675490139453e-35,5.165533107903002e-29,1.42816313148122e-37,7.929762415366762e-31,1.4063744740273034e-49,2.097405232004492e-52,3.1641960519534853e-52
7.61622542972916e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642194096,0.11866996565609723,0.02282156768761966,1.4286661051206865e-56,3.294835313305132e-34,2.6288933985479783e-20,4.145472705353592e-39,1.4719268855173088e-30,2.0669554305680164e-67,6.7219229356500325e-12,1.5426611583716362e-59,6.7219228311237495e-12,1.0419332784811247e-40,9.824367548391655e-41,3.607401020886306e-55,4.182703520891527e-56,1.1465718275217973e-29,3.913981853531961e-42,3.6710265385698983e-10,1.0869257408112039e-11,4.352659610822216e-14,7.899602815001388e-22,2.9405935385918128e-21,4.3503102287497316e-14,7.16602471785801e-18,2.929589868531808e-18,7.974007698645534e-20,4.3131153125307887e-35,1.0900920489466227e-28,4.4261640631731695e-37,1.6712557844455214e-30,6.35256699769854e-49,1.0460207461964552e-51,1.578173873477169e-51
1.1424338169813875e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072762329115,0.1186699654691632,0.022821567684902344,2.2142873164235783e-55,1.1509509812349996e-33,5.447688397103802e-20,3.2708192640803925e-38,4.272545842917471e-30,2.1641847758647282e-66,1.0082884434663469e-11,1.1740849314861032e-58,1.0082884218255685e-11,3.823743472078259e-40,3.966707856409319e-40,3.28993686189513e-54,3.814563085902283e-55,3.127577062585741e-29,2.3664859443588257e-41,5.506539761546237e-10,1.6303886140559152e-11,6.52989734084293e-14,1.632728020064064e-21,6.0880075912710996e-21,6.524884847663837e-14,1.344383075545888e-17,7.3614092435777e-18,2.6030140125149064e-19,2.9186115010165003e-34,2.9795516255738173e-28,2.2363639414447963e-36,4.558538664591227e-30,5.793405666197575e-48,1.4963156661323939e-50,2.257229947280754e-50
1.5232450909898589e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727604388204,0.11866996528222916,0.022821567682185028,1.2303150511096261e-54,2.873295125674913e-33,9.272057702656915e-20,1.3228302309253574e-37,9.343568774562866e-30,1.0719612241357994e-65,1.3443845939631e-11,4.4333378534966535e-58,1.3443845571580297e-11,9.915243202169591e-40,1.0731666137666463e-39,1.4840275414525613e-53,1.7206654446952247e-54,6.536402870778189e-29,8.312025028569735e-41,7.34205294552891e-10,2.173851486793843e-11,8.707812008850225e-14,2.7723462700213024e-21,1.0353915686086635e-20,8.699072370317805e-14,2.0883786845437036e-17,1.4326010706993546e-17,6.151676760375382e-19,1.0330305141244048e-33,6.237874243393004e-28,6.819590480771883e-36,9.526537895666952e-30,2.613263892465889e-47,7.310353145082884e-50,1.103018681108271e-49
1.9040563649983303e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758548526,0.11866996509529512,0.022821567679467712,5.180578603951763e-54,6.090377127665971e-33,1.4175099466358911e-19,4.2232165225794716e-37,1.7529792948018338e-29,4.168311258018722e-65,1.6804807450976752e-11,1.3560671800419422e-57,1.680480688868279e-11,2.1679426916165884e-39,2.407772996694731e-39,5.256902324602722e-53,6.095107232750087e-54,1.1885345117446376e-28,2.341162096615299e-40,9.177566087732659e-10,2.7173143589889388e-11,1.0886495882181534e-13,4.228502930468254e-21,1.5818145435370502e-20,1.0872845215189457e-13,2.920711400789945e-17,2.428667369557503e-17,1.235531632409669e-18,2.947360580890033e-33,1.1361907254015817e-27,1.6887620932535355e-35,1.7321534825117808e-29,9.256901807886146e-47,2.808288175071364e-49,4.237698062716325e-49
