Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CHOX(53),CO2X(24)
5.8056748757200405e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996248,0.022821567693054247,2.1397521939636235e-98,1.9193683897929086e-54,1.6795222167466712e-30,1.0899500869693495e-71,8.030535330039564e-46,7.963470457918443e-110,5.123968703187528e-17,8.848906695481733e-90,5.123968703186918e-17,5.6969659995880094e-61,1.0749143325331968e-60,1.1356744348702314e-92,1.3168117901481e-93,2.8898936564578073e-44,1.346984691634786e-71,2.798339851519687e-15,8.285386942867098e-17,3.316918236017784e-19,5.094413356967134e-32,1.8863741405423568e-31,3.316918209023157e-19,1.3482750133457569e-27,1.0252085339506968e-32,7.482069205331894e-37,4.1361920246095685e-62,9.877297701553054e-46,6.388419194602887e-44,7.635857570838896e-63,2.0000293712732866e-86,6.0966558995522035e-89,1.8945489417289323e-88
1.1616393778265207e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999416,0.11866996602995962,0.022821567693054205,5.506142104209669e-96,3.073490317949802e-53,6.722468812897375e-30,7.008723536653951e-70,6.430941314698829e-45,2.0482942744004994e-107,1.0252389160244106e-16,5.672053394413695e-88,1.0252389160241665e-16,9.1250463671432e-60,1.7218644068548908e-59,1.4605438409119395e-90,1.6934970888946626e-91,2.3136720793614655e-43,4.555484977302501e-70,5.599110927930776e-15,1.6577972310532342e-16,6.636718269928499e-19,2.0390929617422607e-31,7.550412590858843e-31,6.636718161879229e-19,5.39657269429391e-27,8.207841546830406e-32,6.0115411280991084e-36,1.3298611175208582e-60,7.907843880744626e-45,5.114621907479749e-43,2.4464733823730235e-61,2.5721549133593274e-84,7.8441464389136955e-87,2.4375854310406827e-86
2.323783158335554e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999884,0.11866996602995392,0.022821567693054122,1.4205610041294883e-93,4.919586131861212e-52,2.6898655557538236e-29,4.519507884839238e-68,5.14735954515857e-44,5.283118703401773e-105,2.0509230074357511e-16,3.632917693381163e-86,2.050923007434774e-16,1.4607999317595514e-58,2.7565852203306664e-58,1.883594128776755e-88,2.1840228846325973e-89,1.8516407958653584e-42,1.6124453032300946e-68,1.1200653080749006e-14,3.316314304586232e-16,1.3276318418948566e-18,8.159027700637752e-31,3.0211485197679226e-30,1.3276317986607463e-18,2.1592991517199674e-26,6.568671042833867e-31,4.845210324993283e-35,4.287930672383355e-59,6.328678299157609e-44,4.093255356307333e-42,7.833431483279517e-60,3.3171862083180135e-82,1.0118882470824379e-84,3.1444646729278484e-84
4.64807071935362e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997684,0.11866996602994251,0.022821567693053955,3.6883591423714946e-91,7.872939218736493e-51,1.0761232868429913e-28,2.9332265065846734e-66,4.118930488007695e-43,1.3714256888889919e-102,4.1022911902585285e-16,2.325964854594741e-84,4.102291190254618e-16,2.3379140816763554e-57,4.411818315723121e-57,2.4448377586802816e-86,2.834783528276805e-87,1.4815939019743557e-41,6.146288971814696e-67,2.2403737386369667e-14,6.633348451652022e-16,2.65555190418005e-18,3.264142213878693e-30,1.2086561305962974e-29,2.655551731212831e-18,8.63833972930185e-26,5.2557800616788485e-30,3.931553085856422e-34,1.3916057299807053e-57,5.063903929776376e-43,3.2752316221559654e-41,2.507398481604781e-58,4.305588951475604e-80,1.3136708026750664e-82,4.082260799694354e-82
9.296645841389754e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995375,0.1186699660299197,0.022821567693053622,9.701188783087613e-89,1.2597983107605558e-49,4.30485876805822e-28,1.928551542535326e-64,3.2955615818777284e-42,3.606227633997871e-100,8.20502755590447e-16,1.4889047812259773e-82,8.205027555888826e-16,3.7411699549102402e-56,7.059934428421987e-56,3.21456652467288e-84,3.7272821841990403e-85,1.1853875632664993e-40,2.597533184871355e-65,4.480990599754778e-14,1.3267416745782776e-15,5.311392158688949e-18,1.3057630296164428e-29,4.8350179796525135e-29,5.3113914667427594e-18,3.4554067712238196e-25,4.2047756280668415e-29,3.2329798103240014e-33,4.5757196470150955e-56,4.051507392566067e-42,2.6204427738744473e-40,8.024446979087093e-57,5.661153579135849e-78,1.7277059381803406e-80,5.368884818374904e-80
1.859379608546202e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999076,0.11866996602987405,0.02282156769305296,2.6153406577349003e-86,2.0157794351553433e-48,1.722025805355717e-27,1.299634097797444e-62,2.6366161519370845e-41,9.71811603402024e-98,1.6410500287197903e-15,9.529909977392707e-81,1.6410500287135326e-15,5.986277893799983e-55,1.1296713282294672e-54,4.3317313811058894e-82,5.022632143939378e-83,9.483549073755355e-40,1.2347123269518966e-63,8.962224321965117e-14,2.6535553334041e-15,1.0623073187571102e-17,5.223263692346247e-29,1.9340858732112284e-28,1.0623070419505696e-17,1.3820506994676407e-24,3.363583991880977e-28,2.7263912676005825e-32,1.5423485410281584e-54,3.241359128127779e-41,2.0964676364357077e-39,2.567723202280332e-55,7.628585728282221e-76,2.329074574520807e-78,7.237653359229942e-78
3.7188096573606554e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998153,0.11866996602978278,0.022821567693051634,7.369093788085515e-84,3.225327858559928e-47,6.888341163016132e-27,9.153119088082479e-61,2.1093596776166023e-40,2.7364084739998694e-95,3.2821445749790965e-15,6.099436598162315e-79,3.2821445749540647e-15,9.578369406883386e-54,1.8075389535191836e-53,6.099578901230414e-80,7.072447060230408e-81,7.587016733792921e-39,6.532455453186574e-62,1.7924691766284674e-13,5.307182651054429e-15,2.1246437325674902e-17,2.089347215018223e-28,7.736500755104937e-28,2.1246426251844304e-17,5.526969687574162e-24,2.6902973331082058e-27,2.4049089903438407e-31,5.43478986408187e-53,2.593147799950409e-40,1.6772361452284422e-38,8.215125681195771e-54,1.0741930956691675e-73,3.2817752009056236e-76,1.0198198513669973e-75
7.437669754989561e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963073,0.11866996602960023,0.02282156769304898,2.23112963619207e-81,5.160586142666531e-46,2.755442681408654e-26,6.926382700420283e-59,1.6875144440565857e-39,8.27669043476029e-93,6.564333667500186e-15,3.90373356743412e-77,6.564333667400059e-15,1.5325650853032348e-52,2.8921121731271284e-52,9.226829989210874e-78,1.0698487045409353e-78,6.069681246603873e-38,3.7413036857374706e-60,3.584962665451929e-13,1.0614437286349825e-14,4.249317393029139e-17,8.357467717369896e-28,3.094631672180195e-27,4.249312962377574e-17,2.2097346190725734e-23,2.1512500954320017e-26,2.2817003123199576e-30,2.058369767245435e-51,2.0745411755492162e-39,1.3418403792469368e-37,2.627672282324393e-52,1.6249312855893173e-71,4.969313022005619e-74,1.5442282164930813e-73
1.4875389950247373e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992615,0.11866996602923512,0.022821567693043672,7.473716908090821e-79,8.256977349794821e-45,1.102245143446634e-25,5.798483805417008e-57,1.3500222347185874e-38,2.7689132550501644e-90,1.3128711852552276e-14,2.4984196020714704e-75,1.312871185215177e-14,2.452124913135899e-51,4.627412903413667e-51,1.5438790355849454e-75,1.7901239633101945e-76,4.85576713122357e-37,2.2523444003778387e-58,7.169949642937053e-13,2.1228946556919566e-14,8.498668050946332e-17,3.34299916279746e-27,1.237858876852557e-26,8.498650319668116e-17,8.830389135803065e-23,1.7193911145335073e-25,2.396993112391123e-29,8.627000291901964e-50,1.6596400927953235e-38,1.0735354606047586e-36,8.400843428464074e-51,2.7189154933217337e-69,8.325600098726367e-72,2.5872099488121945e-71
2.9750830340763e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767985231,0.11866996602850491,0.02282156769303306,2.812974470624086e-76,1.3211164228231078e-43,4.4094901486030455e-25,5.454256345279901e-55,1.0800220573509182e-37,1.0407830310463376e-87,2.6257468222696098e-14,1.59899817348016e-73,2.625746822109407e-14,3.923416457785465e-50,7.403866740413307e-50,2.9025338346334194e-73,3.3654807174537257e-74,3.884614542504217e-36,1.3941722793727938e-56,1.43399235972601e-12,4.2457965097974855e-14,1.6997382759658382e-16,1.3371991237627493e-26,4.9514473947978446e-26,1.6997311765886987e-16,3.5253078597657944e-22,1.3729331064071749e-24,2.8297038583352296e-28,4.062824960845716e-48,1.3277117000952097e-37,8.589215374518404e-36,2.6833109500664075e-49,5.111632770624196e-67,1.5673130079496205e-69,4.870503526200257e-69
5.9501711121794254e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970463,0.11866996602704448,0.02282156769301183,1.178289433497566e-73,2.11377634648399e-42,1.764194832613956e-24,5.710056989751234e-53,8.640193501470963e-37,4.3548327026199914e-85,5.25149809631423e-14,1.023361899291347e-71,5.251498095673418e-14,6.277479531095822e-49,1.1846125593056796e-48,6.074021307517629e-71,7.04281183446604e-72,3.1076791434017954e-35,8.747603406880707e-55,2.867987150331739e-12,8.491600217974861e-14,3.3994866105532104e-16,5.348771760315292e-26,1.9805809125185689e-25,3.399458158504143e-16,1.4046692110838486e-21,1.0942356152595037e-23,3.71520086319501e-27,2.129003808252863e-46,1.0621640343193939e-36,6.872824827037482e-35,8.554961149534461e-48,1.0696913804014004e-64,3.283411256187426e-67,1.0203458742746651e-66
1.1900347268385676e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767940927,0.11866996602412364,0.02282156769296937,5.337171291954102e-71,3.3820023148791514e-41,7.059921924171474e-24,6.464855437555524e-51,6.91216156117223e-36,1.9711238839305573e-82,1.0503000644466896e-13,6.549525810647712e-70,1.0503000641903648e-13,1.0043977556501378e-47,1.89535405833416e-47,1.3748881186773038e-68,1.5941788771857366e-69,2.4861177978585033e-34,5.512528386164341e-53,5.73597673050768e-12,1.6983207634194889e-13,6.799005132793238e-16,2.13948483590958e-25,7.922324176231948e-25,6.798890893154488e-16,5.575504057051345e-21,8.688777258834597e-23,5.269375893504885e-26,1.2060913904878638e-44,8.49720815543932e-36,5.500547641174153e-34,2.7175414246120645e-46,2.4213033617427495e-62,7.4374593431049405e-65,2.311291748420413e-64
2.3800699580798178e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,2.5294746332620153e-68,5.411069771195583e-40,2.826426842168282e-23,7.659035597023698e-49,5.529731861616796e-35,9.338148967809168e-80,2.100600574102593e-13,4.1916993994799046e-68,2.1006005730772936e-13,1.6070371528850704e-46,3.0324780152038994e-46,3.257069633345592e-66,3.776561569989024e-67,1.9888511999620643e-33,3.4631463951165333e-51,1.1471955886717483e-11,3.396642246609606e-13,1.3598131787110896e-15,8.557740243923396e-25,3.1689270692944324e-24,1.3597671446794177e-15,2.1963943902631178e-20,6.8489847417176695e-22,7.8126721547731655e-25,7.147218502267191e-43,6.79759237675692e-35,4.40401857179445e-33,8.570440042373608e-45,5.73598769898063e-60,1.7625448807261335e-62,5.477551731572087e-62
4.7601404205623175e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767763712,0.11866996600659857,0.022821567692714623,1.2185910014403274e-65,8.657277923720435e-39,1.1324553410798776e-22,9.224150272190434e-47,4.423786388257932e-34,4.498089989302467e-77,4.2012015935158744e-13,2.6826882700210696e-66,4.2012015894146827e-13,2.571259781469709e-45,4.851656280402358e-45,7.84475552377004e-64,9.095961398165009e-65,1.5910112177471594e-32,2.1500129680198823e-49,2.2943914182568776e-11,6.793285212774286e-13,2.7196760233139538e-15,3.4229351957196346e-24,1.2675681423420435e-23,2.7194892899919864e-15,8.526298149550695e-20,5.322467934226704e-21,1.176636128733807e-23,4.304469151848454e-41,5.437792257917133e-34,3.5287123698527347e-32,2.6652727691675484e-43,1.3815265162524785e-57,4.2456200073253166e-60,1.3194685357332137e-59
9.520281345527317e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767527425,0.11866996598323182,0.022821567692374957,5.814380719260802e-63,1.385025285721864e-37,4.5437115903792185e-22,1.1003250687491346e-44,3.539029236438307e-33,2.1463939482292746e-74,8.402403632748314e-13,1.7169203598173045e-64,8.402403616343587e-13,4.114015093542648e-44,7.761691499180222e-44,1.8716383141977877e-61,2.17015353285079e-62,1.2726970472024588e-31,1.3014874085337403e-47,4.588783070799813e-11,1.3586571144241438e-12,5.439563865680662e-15,1.3690450480189798e-23,5.0702498776569423e-23,5.438797725747207e-15,3.2193986307137578e-19,4.0263279406707585e-20,1.7540444729074642e-22,2.5671382812104814e-39,4.349782027662127e-33,2.8310955956366547e-31,8.071804419875624e-42,3.29608972478582e-55,1.0127464145796845e-57,3.147790354456393e-57
1.9040563195457316e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.02282156769169563,2.670917983941033e-60,2.2155948647403112e-36,1.8270063902253004e-21,1.2637316230242413e-42,2.8312230655343777e-32,9.863034003971909e-72,1.6804807712836481e-12,1.0988285494970994e-62,1.6804807647217911e-12,6.582421060215499e-43,1.2415640485682979e-42,4.29989130851479e-59,4.985683303132355e-60,1.0179784593926795e-30,7.518260592861973e-46,9.17756634937639e-11,2.7173143003726985e-12,1.0880068366355656e-14,5.475147576442768e-23,2.0280815561588505e-22,1.0876871232105656e-14,1.1567318205547025e-18,2.9018398536570284e-19,2.515685715753415e-21,1.4737073859119916e-37,3.4791024860523054e-32,2.276075667256725e-30,2.3307204684443218e-40,7.572323345871089e-53,2.3253571191390792e-55,7.229322430305604e-55
3.8081126895317314e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766109704,0.11866996584303129,0.022821567690336973,1.1414641233836508e-57,3.543526385521173e-35,7.365730543973941e-21,1.3504257458989123e-40,2.264977724845348e-31,4.217957884002165e-69,3.3609615879504244e-12,7.032495569500205e-61,3.3609615617032687e-12,1.0531862764784928e-41,1.985521775024609e-41,9.192796210041574e-57,1.0658895410846335e-57,8.140961733880933e-30,4.0179501988449354e-44,1.835513280049237e-10,5.434628670890358e-12,2.1764449364385225e-14,2.189233251207367e-22,8.112178585632537e-22,2.17508452187491e-14,3.832691653652471e-18,1.930835688200571e-18,3.3536816474870887e-20,7.868859435692904e-36,2.782125393850522e-31,1.834569700493225e-29,6.220710591628511e-39,1.6188568811984909e-50,4.965475635052979e-53,1.5445371904904159e-52
5.712169059517731e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765164557,0.11866996574956426,0.022821567688978316,9.377924427206493e-57,1.3040086056113658e-34,1.572012314788174e-20,8.402316198888715e-40,6.72415133407704e-31,3.4486319451045365e-68,5.041442405266344e-12,3.992841354688954e-60,5.041442349491359e-12,3.98441563537873e-41,7.568236046953479e-41,6.61227251113098e-56,7.66680757905834e-57,2.3273356988699674e-29,2.1286924599592746e-43,2.753269914557118e-10,8.151943040028568e-12,3.2652530272488344e-14,4.650908406889018e-22,1.7238162518165838e-21,3.262264661376375e-14,7.209089154037737e-18,4.994998708118264e-18,1.1370148490336351e-19,4.1479155859567324e-35,7.953240844152103e-31,5.264187634821379e-29,2.7247628403535795e-38,1.1644171010447652e-49,3.590130212083268e-52,1.1171053003277851e-51
7.616225429503731e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642194096,0.11866996565609723,0.02282156768761966,4.97492176813763e-56,3.3067047189954913e-34,2.690564274814036e-20,3.356408439738104e-39,1.4651568815626258e-30,1.688561966093068e-67,6.721923223231061e-12,1.535565201586597e-59,6.721923128086079e-12,1.0371406421658052e-40,2.035762555614716e-40,2.935370928323091e-55,3.4034985677599517e-56,4.908125036121059e-29,7.339189216991347e-43,3.671026538461281e-10,1.0869257407787437e-11,4.354454893263492e-14,7.931999266954945e-22,2.940593636721554e-21,4.349227585151382e-14,1.1072899411587205e-17,9.669478066807278e-18,2.6879538497240797e-19,1.4800129305946007e-34,1.6772056326286377e-30,1.1134120742584576e-28,8.221698892960479e-38,5.1691324827603134e-49,1.7598340075634288e-51,5.47553002282874e-51
1.1424338169475731e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727623291145,0.1186699654691632,0.022821567684902344,7.416081278899927e-55,1.1560626988643506e-33,5.59518496478258e-20,2.544480578206908e-38,4.252896598418054e-30,1.7108790993307094e-66,1.0082884860682398e-11,1.1686847628664962e-58,1.0082884663699282e-11,3.8061565870200535e-40,8.229175956645504e-40,2.582022226776342e-54,2.993761105824844e-55,1.3401519600783026e-28,4.237838699118274e-42,5.506539761383333e-10,1.6303886140068195e-11,6.533833522998902e-14,1.6415623196740193e-21,6.088007792295274e-21,6.5226437753974e-14,1.9521097896479227e-17,2.3132850239022806e-17,8.417413359975077e-19,9.579506178538677e-34,4.579317349415408e-30,3.052587154311496e-28,3.9421234568124916e-37,4.546802691959246e-48,2.4146367184909534e-50,7.508362728995884e-50
1.523245090944773e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727604388193,0.11866996528222916,0.022821567682185028,4.0477289816444083e-54,2.8880339426152067e-33,9.547988653278351e-20,1.007234009924449e-37,9.300601768341071e-30,8.319015690573377e-66,1.3443846500518162e-11,4.412947726910712e-58,1.3443846165505258e-11,9.869642110605134e-40,2.228148212490449e-39,1.1416979460479498e-53,1.3237487931412347e-54,2.803287022519274e-28,1.4482146685239818e-41,7.342052945311737e-10,2.1738514867277067e-11,8.714780803792479e-14,2.7908043096249334e-21,1.0353916024513218e-20,8.695261546647812e-14,2.878488028308362e-17,4.3254558187223794e-17,1.926801672023621e-18,3.313718380334801e-33,9.578400029060394e-30,6.405122147089948e-28,1.166271042483815e-36,2.0104449320561478e-47,1.1581161160837168e-49,3.6013501558535426e-49
1.9040563649419732e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758548524,0.11866996509529512,0.022821567679467712,1.6757319005241082e-53,6.125848736865246e-33,1.4626986676835491e-19,3.1510310174029697e-37,1.744918806203821e-29,3.180440748660202e-65,1.680480814290752e-11,1.3498305676359893e-57,1.680480763108927e-11,2.1579727870083432e-39,5.003327014228385e-39,3.9707618700227173e-53,4.6038920038912496e-54,5.101871845139696e-28,3.9782160776207794e-41,9.177566087461232e-10,2.7173143589052145e-11,1.089747148986415e-13,4.262056522266472e-21,1.581814594699587e-20,1.0867024159113613e-13,3.8487623782395695e-17,7.074410425168354e-17,3.758627671751702e-18,9.234424978354562e-33,1.7431441056867305e-29,1.1688406344405716e-27,2.8051507812445342e-36,6.99212439670835e-47,4.36752495337248e-49,1.3580183406739607e-48
