Time (s),Volume (m^3),Ne,N2,X(1),He(2),CH4(3),H2(4),C2H6(5),CH3(6),C3H8(7),H(8),C2H5(9),C4H8(10),C2H4(11),C2H4X(64),C2H4(48),HeX(49),C4H8a(86),HX(12),C2H3X(58),C4H6(99),C2H3(38)
7.121529080586222e-13,0.004023131612903226,0.0,0.0,0.010942588946708985,0.49999983608773796,1.6224934455361623e-34,4.9535490659918544e-17,5.1406441516016102e-20,1.4810209597880549e-28,4.3222353572536923e-44,6.4920907353305364e-13,4.1166669855129193e-13,1.4606857186493356e-25,0.49999330042948492,1.4062894961992868e-07,6.5454310281033104e-06,1.6391226210795622e-07,1.40505021932491e-10,1.3228054553123172e-08,1.1271121522446153e-08,7.6882061806397045e-11,1.8042298820100941e-09
7.171412963759394e-13,0.004023131612903226,0.0,0.0,0.010942588203380049,0.49999983551050348,1.6684501517805401e-34,5.0231315772610496e-17,5.213001163701136e-20,1.5123807370377395e-28,4.4758916662061306e-44,6.5374562342695422e-13,4.1456078124020742e-13,1.5011707877061303e-25,0.49999325459715993,1.4063669058045186e-07,6.5911589994243869e-06,1.6448949660820543e-07,1.4247835986501428e-10,1.3320710282310669e-08,1.1336819268807497e-08,7.8375752116918136e-11,1.8282079162408836e-09
7.221296846932566e-13,0.004023131612903226,0.0,0.0,0.01094258746557474,0.49999983493826139,1.7153765350981803e-34,5.0931986096558581e-17,5.2858650814955535e-20,1.5441803718966213e-28,4.633889264686195e-44,6.5828202141192684e-13,4.1745500972565538e-13,1.5424792799595233e-25,0.49999320876683884,1.4064407421905477e-07,6.6368852967784046e-06,1.6506173875271768e-07,1.4446543162195695e-10,1.3413365990463569e-08,1.1402343084488053e-08,7.9886832076643481e-11,1.8523250808230447e-09
7.271180730105738e-13,0.004023131612903226,0.0,0.0,0.010942586733233178,0.49999983437096834,1.7632861487610741e-34,5.1637501468519887e-17,5.3592359304283948e-20,1.5764229351539723e-28,4.796319586088738e-44,6.6281826749337685e-13,4.2034938400244477e-13,1.5846218613940183e-25,0.49999316293850499,1.4065111698529501e-07,6.6826099202267284e-06,1.6562903171895348e-07,1.4646623664296295e-10,1.3506021677675278e-08,1.1467693229780913e-08,8.1415355862813966e-11,1.8765810072024085e-09
7.32106461327891e-13,0.004023131612903226,0.0,0.0,0.010942586006296598,0.49999983380858171,1.8121926403317628e-34,5.2347861725257399e-17,5.4331137359422879e-20,1.6091114977530994e-28,4.9632753416312087e-44,6.673543616767101e-13,4.232439040653844e-13,1.627609255280642e-25,0.49999311711214273,1.4065783457157915e-07,6.7283328698307252e-06,1.6619141831094181e-07,1.4848077436769727e-10,1.3598677344038192e-08,1.1532869965880361e-08,8.2961376925108131e-11,1.9009753273777306e-09
7.370948496452082e-13,0.004023131612903226,0.0,0.0,0.010942585284707334,0.49999983325105912,1.8621097516680306e-34,5.3063066703539944e-17,5.5074985234789373e-20,1.6422491307913373e-28,5.1348505293017699e-44,6.7189030396733103e-13,4.2613856990928325e-13,1.6714522419660925e-25,0.49999307128773701,1.4066424194801256e-07,6.774054145651747e-06,1.6674894096250974e-07,1.5050904423584589e-10,1.369133298964372e-08,1.159787355487209e-08,8.4524947989590199e-11,1.9255076739025956e-09
7.420832379625254e-13,0.004023131612903226,0.0,0.0,0.01094258456840878,0.4999998326983584,1.9130513189276031e-34,5.3783116240142217e-17,5.5823903184791485e-20,1.6758389055200449e-28,5.3111404428090814e-44,6.764260943706448e-13,4.2903338152895043e-13,1.7161616586623272e-25,0.49999302546527347,1.4067035339564487e-07,6.8197737477511523e-06,1.6730164174048437e-07,1.5255104568711547e-10,1.3783988614582297e-08,1.1662704259723469e-08,8.6106121062651865e-11,1.9501776798872908e-09
7.470716262798426e-13,0.004023131612903226,0.0,0.0,0.010942583857345341,0.49999983215043775,1.9650312725728389e-34,5.4508010171844761e-17,5.6577891463828e-20,1.7098838933445984e-28,5.4922416805337292e-44,6.8096173289205575e-13,4.3192833891919475e-13,1.7617483992365999e-25,0.49999297964473854,1.4067618253818563e-07,6.8654916761902915e-06,1.6784956234786704e-07,1.5460677816123375e-10,1.387664421894341e-08,1.1727362344273818e-08,8.7704947434947345e-11,1.974984979000674e-09
7.520600145971598e-13,0.004023131612903226,0.0,0.0,0.010942583151462414,0.49999983160725603,2.018063637375428e-34,5.5237748335433963e-17,5.7336950326288719e-20,1.7443871658243863e-28,5.6782521544813295e-44,6.8549721953696771e-13,4.3482344207482545e-13,1.8082234140019505e-25,0.49999293382611898,1.4068174237225987e-07,6.9112079310305127e-06,1.6839274412698005e-07,1.5667624109794932e-10,1.3969299802815609e-08,1.1791848073224735e-08,8.9321477685321724e-11,1.9999292054720031e-09
7.57048402914477e-13,0.004023131612903226,0.0,0.0,0.010942582450706352,0.49999983106877199,2.0721625324210831e-34,5.5972330567702099e-17,5.8101080026554214e-20,1.7793517946728049e-28,5.8692710992372925e-44,6.9003255431078471e-13,4.3771869099065142e-13,1.8555977095081402e-25,0.4999928880094025,1.4068704529627127e-07,6.9569225123331607e-06,1.6893122806258607e-07,1.587594339370317e-10,1.4061955366286523e-08,1.1856161712130452e-08,9.095576168473289e-11,2.0250099940927602e-09
7.620367912317941e-13,0.004023131612903226,0.0,0.0,0.01094258175502443,0.49999983053494534,2.1273421711142373e-34,5.6711756705447271e-17,5.8870280818995978e-20,1.8147808517572506e-28,6.0653990809232353e-44,6.945677372189101e-13,4.4061408566148175e-13,1.9038823483330441e-25,0.49999284219457724,1.4069210313793654e-07,7.0026354201595749e-06,1.6946505478498093e-07,1.6085635611827136e-10,1.4154610909442884e-08,1.1920303527388224e-08,9.2607848600166182e-11,2.0502269802184494e-09
7.670251795491113e-13,0.004023131612903226,0.0,0.0,0.010942581064364817,0.49999983000573556,2.1836168611827356e-34,5.745602658547348e-17,5.964455295797642e-20,1.8506774090991153e-28,6.2667380061550588e-44,6.991027682667473e-13,4.435096260821257e-13,1.9530884488744955e-25,0.49999279638163158,1.4069692718055297e-07,7.048346654571095e-06,1.6999426457305912e-07,1.6296700708147963e-10,1.4247266432370528e-08,1.1984273786228749e-08,9.4277786898542141e-11,2.0755797997703713e-09
7.720135678664285e-13,0.004023131612903226,0.0,0.0,0.010942580378676552,0.49999982948110272,2.2410010046825314e-34,5.8205140044590523e-17,6.0423896697848712e-20,1.8870445388737819e-28,6.4733911310026956e-44,7.0363764745969883e-13,4.4640531224739243e-13,2.0032271851425829e-25,0.49999275057055498,1.407015281880565e-07,7.0940562156290546e-06,1.7051889735735337e-07,1.6509138626648883e-10,1.433992193515442e-08,1.2048072756706629e-08,9.5965624350617395e-11,2.1010680892373817e-09
7.770019561837457e-13,0.004023131612903226,0.0,0.0,0.010942579697909514,0.49999982896100742,2.299509098002381e-34,5.8959096919614105e-17,6.1208312292957038e-20,1.9238853134106179e-28,6.6854630699515017e-44,7.0817237480316732e-13,4.4930114415209123e-13,2.0543097865524047e-25,0.49999270476133689,1.4070591642892679e-07,7.1397641033947848e-06,1.7103899272304712e-07,1.6722949311315214e-10,1.4432577417878675e-08,1.2111700707690843e-08,9.7671408034877885e-11,2.1266914856776294e-09
7.819903445010629e-13,0.004023131612903226,0.0,0.0,0.010942579022014388,0.49999982844541024,2.3591557318685335e-34,5.9717897047365771e-17,6.1997799997636383e-20,1.9612028051929696e-28,6.9030598048653243e-44,7.127069503025554e-13,4.5219712179103156e-13,2.1063475377172818e-25,0.49999265895396766,1.4071010169899156e-07,7.1854703179296134e-06,1.7155458991296199e-07,1.6938132706134354e-10,1.4525232880626554e-08,1.2175157908855302e-08,9.9395184341425272e-11,2.1524496267202729e-09
7.869787328183801e-13,0.004023131612903226,0.0,0.0,0.010942578350942662,0.49999982793427233,2.4199555913494289e-34,6.0481540264672921e-17,6.2792360066212635e-20,1.9990000868581564e-28,7.1262886939512103e-44,7.1724137396326478e-13,4.5509324515902279e-13,2.1593517782424251e-25,0.49999261314843768,1.4071409334318185e-07,7.2311748592948673e-06,1.7206572783051844e-07,1.7154688755095816e-10,1.4617888323480497e-08,1.2238444630669388e-08,1.0113699897585542e-10,2.1783421505671758e-09
7.919671211356973e-13,0.004023131612903226,0.0,0.0,0.010942577684646581,0.49999982742755511,2.4819234558603923e-34,6.1250026408368811e-17,6.3591992753002566e-20,2.0372802311974666e-28,7.3552584807257988e-44,7.2177564579069727e-13,4.5798951425087445e-13,2.2133339025190688e-25,0.49999256734473818,1.4071790027628554e-07,7.2768777275518682e-06,1.7257244504267142e-07,1.7372617402191189e-10,1.4710543746522122e-08,1.2301561144388544e-08,1.0289689696312965e-10,2.2043686959945854e-09
7.969555094530145e-13,0.004023131612903226,0.0,0.0,0.010942577023079131,0.49999982692522033,2.5450741991683196e-34,6.2023355315292587e-17,6.4396698312313792e-20,2.0760463111561503e-28,7.5900793029833536e-44,7.263097657902543e-13,4.6088592906139616e-13,2.2683053595190547e-25,0.4999925215428605,1.4072153100274592e-07,7.3225789227619328e-06,1.7307477978282038e-07,1.7591918591414158e-10,1.4803199149832243e-08,1.2364507722044921e-08,1.0467492265143839e-10,2.230528902354787e-09
8.019438977703317e-13,0.004023131612903226,0.0,0.0,0.010942576366194029,0.49999982642723023,2.6094227893963826e-34,6.2801526822289191e-17,6.5206476998444849e-20,2.1153013998334152e-28,7.8308627017654649e-44,7.3084373396733736e-13,4.6378248958539764e-13,2.3242776525898927e-25,0.49999247574279648,1.4072499363554858e-07,7.3682784449863779e-06,1.7357276995369425e-07,1.7812592266760493e-10,1.4895854533490885e-08,1.242728463643803e-08,1.0647111971605669e-10,2.2568224095777461e-09
8.069322860876489e-13,0.004023131612903226,0.0,0.0,0.010942575713945685,0.49999982593354708,2.6749842890287098e-34,6.3584540766209465e-17,6.6021329065685141e-20,2.1550485704824204e-28,8.0777216303324092e-44,7.3537755032734677e-13,4.6667919581768852e-13,2.3812623392502632e-25,0.49999242994453835,1.4072829591423964e-07,7.4139762942865176e-06,1.7406645313021111e-07,1.8034638372228061e-10,1.4988509897577294e-08,1.2489892161125441e-08,1.0828553116319238e-10,2.2832488581727198e-09
8.119206744049661e-13,0.004023131612903226,0.0,0.0,0.010942575066289191,0.49999982544413368,2.7417738549150884e-34,6.4372396983910098e-17,6.684125476831498e-20,2.19529089651027e-28,8.3307704631361692e-44,7.3991121487568384e-13,4.6957604775307872e-13,2.4392710309860078e-25,0.49999238414807851,1.40731445222114e-07,7.4596724707236611e-06,1.7455586656231379e-07,1.8258056851816829e-10,1.5081165242169933e-08,1.2552330570413518e-08,1.1011819933382594e-10,2.3098078892298583e-09
8.169090627222832e-13,0.004023131612903226,0.0,0.0,0.010942574423180298,0.49999982495895301,2.8098067382756543e-34,6.5165095312253631e-17,6.7666254360605532e-20,2.2360314514780104e-28,8.5901250047951163e-44,7.4444472761774856e-13,4.7247304538637847e-13,2.4983153930465655e-25,0.49999233835341,1.4073444860261278e-07,7.5053669743591149e-06,1.7504104717778025e-07,1.8482847649528837e-10,1.5173820567346542e-08,1.2614600139348187e-08,1.1196916590754244e-10,2.3364991444217823e-09
8.218974510396004e-13,0.004023131612903226,0.0,0.0,0.010942573784575409,0.49999982447796865,2.8790982847055818e-34,6.5962635588108498e-17,6.8496328096818828e-20,2.2772733091006202e-28,8.8559024990703461e-44,7.4897808855894134e-13,4.7537018871239771e-13,2.5584071442418856e-25,0.49999229256052602,1.4073731277496616e-07,7.5510598052541838e-06,1.7552203158500996e-07,1.8709010709368228e-10,1.5266475873184075e-08,1.2676701143705751e-08,1.1383847190635531e-10,2.3633222660051383e-09
8.268858393569176e-13,0.004023131612903226,0.0,0.0,0.010942573150431541,0.49999982400114412,2.9496639341797809e-34,6.6765017648348925e-17,6.9331476231207821e-20,2.3190195432470101e-28,9.1282216378436859e-44,7.5351129770466198e-13,4.7826747772594664e-13,2.6195580567398031e-25,0.49999224676942011,1.4074004414911581e-07,7.5967509634701676e-06,1.7599885607578633e-07,1.8936545975341232e-10,1.5359131159758792e-08,1.273863385998372e-08,1.15726157698522e-10,2.3902768968221437e-09
8.318742276742348e-13,0.004023131612903226,0.0,0.0,0.010942572520706326,0.49999982352844358,3.0215192210575834e-34,6.7572241329855068e-17,7.0171699018016339e-20,2.361273227940013e-28,9.407202570097339e-44,7.5804435506031007e-13,4.8116491242183562e-13,2.6817799558638872e-25,0.49999220098008612,1.4074264883995093e-07,7.642440449068367e-06,1.7647155662801497e-07,1.9165453391456173e-10,1.5451786427146205e-08,1.2800398565391693e-08,1.1763226300235101e-10,2.4173626803021037e-09
8.36862615991552e-13,0.004023131612903226,0.0,0.0,0.010942571895357982,0.49999982305983132,3.0946797740874418e-34,6.8384306469512863e-17,7.1016996711479054e-20,2.4040374373563807e-28,9.6929669108952224e-44,7.62577260631285e-13,4.8406249279487507e-13,2.745084719891751e-25,0.499992155192518,1.4074513268088871e-07,7.6881282621100748e-06,1.7694016890843838e-07,1.9395732901723469e-10,1.5544441675421109e-08,1.2861995537842257e-08,1.1955682689000083e-10,2.4445792604629067e-09
8.418510043088692e-13,0.004023131612903226,0.0,0.0,0.010942571274345314,0.49999982259527198,3.1691613164116171e-34,6.9201212904214151e-17,7.1867369565821593e-20,2.4473152458267762e-28,9.9856377503659491e-44,7.6711001442298597e-13,4.8696021883987552e-13,2.809484279853841e-25,0.49999210940671029,1.4074750123682999e-07,7.7338144026565902e-06,1.7740472827532725e-07,1.9627384450155614e-10,1.5637096904657602e-08,1.2923425055941958e-08,1.214998877912701e-10,2.4719262819125153e-09
8.468393926261864e-13,0.004023131612903226,0.0,0.0,0.010942570657627675,0.49999982213473043,3.2449796655708701e-34,7.0022960470856652e-17,7.2722817835260427e-20,2.4911097278357725e-28,1.0285339662687438e-43,7.7164261644081196e-13,4.898580905516478e-13,2.874990619332689e-25,0.49999206362265763,1.4074975981651831e-07,7.7794988707691925e-06,1.7786526978114816e-07,1.9860407980767213e-10,1.5729752114929103e-08,1.298468739898227e-08,1.2346148349737938e-10,2.4994033898504167e-09
8.518277809435036e-13,0.004023131612903226,0.0,0.0,0.010942570045164973,0.49999982167817209,3.322150733509154e-34,7.0849549006343879e-17,7.3583341774002889e-20,2.5354239580218428e-28,1.0592198715073251e-43,7.7617506669016135e-13,4.9275610792500276e-13,2.9416157742626409e-25,0.49999201784035474,1.4075191348433031e-07,7.8251816665091797e-06,1.7832182817520862e-07,2.0094803437574951e-10,1.5822407306308318e-08,1.3045782846930618e-08,1.2544165116474376e-10,2.527010230069079e-09
8.568161692608208e-13,0.004023131612903226,0.0,0.0,0.010942569436917652,0.49999982122556225,3.4006905265783084e-34,7.1680978347585249e-17,7.4448941636247259e-20,2.5802610111773554e-28,1.0906342476760517e-43,7.8070736517643295e-13,4.9565427095475112e-13,3.0093718327300605e-25,0.4999919720597969,1.4075396707152344e-07,7.8708627899378348e-06,1.787744379062792e-07,2.03305707645976e-10,1.5915062478867304e-08,1.3106711680421438e-08,1.2744042731873766e-10,2.5547464489553613e-09
8.61804557578138e-13,0.004023131612903226,0.0,0.0,0.010942568832846661,0.49999982077686705,3.4806151455427432e-34,7.2517248331496022e-17,7.531961767618266e-20,2.6256239622485719e-28,1.1227900027999586e-43,7.8523951190502451e-13,4.9855257963570403e-13,3.078270934774002e-25,0.49999192628097938,1.4075592518696604e-07,7.916542241116432e-06,1.7922313312519223e-07,2.0567709905856037e-10,1.6007717632677432e-08,1.3167474180747264e-08,1.2945784785744942e-10,2.5826116934919292e-09
8.667929458954552e-13,0.004023131612903226,0.0,0.0,0.010942568232913476,0.49999982033205259,3.5619407855841404e-34,7.3358358794997314e-17,7.6195370147989112e-20,2.6715158863356366e-28,1.155700196904528e-43,7.8977150688133453e-13,5.0145103396267262e-13,3.1483252721873562e-25,0.49999188050389765,1.4075779222737324e-07,7.9622200201062611e-06,1.7966794768741947e-07,2.0806220805373222e-10,1.6100372767809428e-08,1.3228070629849873e-08,1.3149394805542796e-10,2.610605611258636e-09
8.717813342127723e-13,0.004023131612903226,0.0,0.0,0.010942567637080052,0.49999981989108505,3.6446837363061339e-34,7.4204309575016093e-17,7.70761993058375e-20,2.7179398586925744e-28,1.1893780429149846e-43,7.9430335011076039e-13,5.0434963393046853e-13,3.2195470883184838e-25,0.49999183472854747,1.4075957238707204e-07,8.0078961269685912e-06,1.8010891515562581e-07,2.1046103407174195e-10,1.619302788433336e-08,1.3288501310311426e-08,1.3354876256742017e-10,2.6387278504338907e-09
8.767697225300895e-13,0.004023131612903226,0.0,0.0,0.010942567045308833,0.49999981945393135,3.7288603817390074e-34,7.5055100508485183e-17,7.7962105403889657e-20,2.764898954727285e-28,1.223836907555754e-43,7.9883504159869934e-13,5.0724837953390291e-13,3.2919486778733104e-25,0.49999178895492491,1.4076126966731674e-07,8.0535705617646985e-06,1.8054606880220226e-07,2.1287357655286106e-10,1.6285682982318663e-08,1.33487665053457e-08,1.3562232543209887e-10,2.6669780597960064e-09
8.817581108474067e-13,0.004023131612903226,0.0,0.0,0.01094256645756273,0.49999981902055862,3.8144872003443837e-34,7.5910731432343301e-17,7.8853088696298244e-20,2.8123962500015358e-28,1.259090312250092e-43,8.0336658135054928e-13,5.1014727076778769e-13,3.3655423867179087e-25,0.49999174318302586,1.4076288788517586e-07,8.0992433245558572e-06,1.809794416117763e-07,2.1529983493738192e-10,1.6378338061834131e-08,1.3408866498789309e-08,1.3771467007578166e-10,2.6953558887245307e-09
8.867464991647239e-13,0.004023131612903226,0.0,0.0,0.010942565873805125,0.49999981859093401,3.9015807650199115e-34,7.6771202183534957e-17,7.9749149437206834e-20,2.8604348202309561e-28,1.2951519340198711e-43,8.0789796937170656e-13,5.1304630762693443e-13,3.4403406116815554e-25,0.49999169741284694,1.4076443068200962e-07,8.1449144154033351e-06,1.8140906628370056e-07,2.1773980866561767e-10,1.6470993122947941e-08,1.3468801575092984e-08,1.3982582931614082e-10,2.7238609872015593e-09
8.917348874820411e-13,0.004023131612903226,0.0,0.0,0.010942565293999836,0.49999981816502498,3.9901577431039615e-34,7.7636512599010563e-17,8.0650287880749888e-20,2.9090177412850353e-28,1.3320356063855435e-43,8.1242920566756847e-13,5.1594549010615506e-13,3.516355800360269e-25,0.49999165164438436,1.4076590153155771e-07,8.1905838343683962e-06,1.8183497523452016e-07,2.2019349717790247e-10,1.6563648165727646e-08,1.35285720193129e-08,1.4195583536590334e-10,2.752493005813025e-09
8.967232757993583e-13,0.004023131612903226,0.0,0.0,0.010942564718111133,0.49999981774279956,4.0802348963803108e-34,7.85066625157264e-17,8.1556504281052754e-20,2.9581480891871135e-28,1.3697553202662597e-43,8.1696029024353135e-13,5.1884481820026194e-13,3.5936004509208234e-25,0.4999916058776348,1.4076730374765414e-07,8.2362515815123048e-06,1.8225720060041896e-07,2.2266089991459139e-10,1.66563031902402e-08,1.3588178117102003e-08,1.4410471983654201e-10,2.7812515957499768e-09
9.017116641166755e-13,0.004023131612903226,0.0,0.0,0.010942564146103704,0.49999981732422599,4.1718290810828353e-34,7.9381651770644518e-17,8.246779889223167e-20,3.0078289401143758e-28,1.4083252248801646e-43,8.2149122310499169e-13,5.217442919040667e-13,3.6720871119052456e-25,0.49999156011259516,1.4076864049158796e-07,8.2819176568963268e-06,1.8267577423964393e-07,2.2514201631606029e-10,1.6748958196551944e-08,1.364762015470143e-08,1.4627251374195656e-10,2.8101364088098318e-09
9.067000524339927e-13,0.004023131612903226,0.0,0.0,0.01094256357794267,0.49999981690927253,4.2649572479001973e-34,8.0261480200732931e-17,8.3384171968393783e-20,3.058063370397851e-28,1.4477596286448459e-43,8.2602200425734553e-13,5.2464391121238232e-13,3.7518283820357955e-25,0.4999915143492622,1.4076991477912405e-07,8.3275820605817162e-06,1.8309072773490923e-07,2.276368458227062e-10,1.684161318472862e-08,1.3706898418931897e-08,1.4845924750214525e-10,2.8391470973976145e-09
9.116884407513098e-13,0.004023131612903226,0.0,0.0,0.010942563013593552,0.49999981649790781,4.3596364419805435e-34,8.1146147642965472e-17,8.4305623763637107e-20,3.1088544565224017e-28,1.4880730000779609e-43,8.3055263370598884e-13,5.2754367612002092e-13,3.8328369100204231e-25,0.4999914685876331,1.4077112948720184e-07,8.3732447926297305e-06,1.8350209239577899e-07,2.3014538787494676e-10,1.6934268154835403e-08,1.37660131971852e-08,1.5066495094686713e-10,2.8682833145271818e-09
9.166768290686269e-13,0.004023131612903226,0.0,0.0,0.010942562453022281,0.49999981609010097,4.4558838029361818e-34,8.2035653934321779e-17,8.5232154532050542e-20,3.1602052751267205e-28,1.5292799686980236e-43,8.3508311145631737e-13,5.3044358662179557e-13,3.9151253943587134e-25,0.49999142282770492,1.4077228736032477e-07,8.4189058531016236e-06,1.8390989926103008e-07,2.3266764191322062e-10,1.7026923106936864e-08,1.3824964777415691e-08,1.5288965331929415e-10,2.8975447138224182e-09
9.21665217385944e-13,0.004023131612903226,0.0,0.0,0.010942561896195181,0.49999981568582119,4.5537165648482785e-34,8.2929998911787433e-17,8.6163764527713888e-20,3.2121189030033249e-28,1.5713953259253541e-43,8.3961343751372629e-13,5.3334364271251852e-13,3.9987065831483145e-25,0.49999137706947511,1.407733910166563e-07,8.4645652420586479e-06,1.8431417910099384e-07,2.3520360737798736e-10,1.7119578041097008e-08,1.3883753448131816e-08,1.5513338327965377e-10,2.9269309495184215e-09
9.26653605703261e-13,0.004023131612903226,0.0,0.0,0.010942561343078956,0.49999981528503784,4.6531520562715428e-34,8.3829182412353779e-17,8.7100454004697871e-20,3.2645984170985508e-28,1.6144340259832041e-43,8.4414361188361114e-13,5.3624384438700323e-13,4.0835932738918411e-25,0.49999133131294105,1.4077444295383525e-07,8.5102229595620473e-06,1.8471496241987777e-07,2.3775328370972747e-10,1.7212232957379291e-08,1.3942379498387714e-08,1.5739616890886134e-10,2.9564416764626728e-09
9.316419940205781e-13,0.004023131612903226,0.0,0.0,0.010942560793640701,0.49999981488772083,4.7542077002389222e-34,8.4733204273018072e-17,8.8042223217064029e-20,3.3176468945125481e-28,1.6584111867990372e-43,8.4867363457136688e-13,5.3914419164006265e-13,4.169798313304275e-25,0.4999912855581003,1.4077544555452324e-07,8.5558790056730741e-06,1.8511227945806727e-07,2.4031667034894243e-10,1.7304887855846572e-08,1.4000843217774795e-08,1.5967803771214286e-10,2.9860765501161798e-09
9.366303823378952e-13,0.004023131612903226,0.0,0.0,0.010942560247847866,0.49999981449384012,4.8569010142662842e-34,8.5642064330783442e-17,8.8989072418864889e-20,3.3712674124992717e-28,1.7033420909059843e-43,8.5320350558238835e-13,5.4204468446651015e-13,4.2573345971208454e-25,0.49999123980495064,1.4077640109169665e-07,8.6015333804529705e-06,1.8550616019440761e-07,2.4289376673615434e-10,1.7397542736561181e-08,1.4059144896413416e-08,1.6197901662264759e-10,3.015835226554609e-09
9.416187706552123e-13,0.004023131612903226,0.0,0.0,0.010942559705668282,0.49999981410336591,4.9612496103571089e-34,8.6555762422658801e-17,8.9941001864143778e-20,3.4254630484664838e-28,1.749242186344457e-43,8.577332249220702e-13,5.4494532286115917e-13,4.3462150699053955e-25,0.49999119405348968,1.4077731173369579e-07,8.6471860839629752e-06,1.8589663434846539e-07,2.4548457231190654e-10,1.7490197599584898e-08,1.4117284824944574e-08,1.6429913200505028e-10,3.0457173624694e-09
9.466071589725294e-13,0.004023131612903226,0.0,0.0,0.010942559167070114,0.49999981371626895,5.067271195007176e-34,8.7474298385659004e-17,9.0898011806935008e-20,3.4802368799757386e-28,1.7961270875639348e-43,8.6226279259580658e-13,5.478461068188234e-13,4.4364527248592305e-25,0.49999114830371538,1.4077817954904073e-07,8.6928371162643289e-06,1.8628373138277136e-07,2.4808908651676296e-10,1.7582852444978954e-08,1.4175263294521598e-08,1.6663840965914369e-10,3.0757226151688598e-09
9.565839356071638e-13,0.004023131612903226,0.0,0.0,0.010942558100492508,0.49999981295208962,5.2844046284577768e-34,8.9325883273122394e-17,9.282727420114593e-20,3.5915314406355557e-28,1.8929146026014283e-43,8.7132147296702018e-13,5.5364811140245218e-13,4.6210517961250682e-25,0.49999105680921857,1.4077979450157571e-07,8.7841341674860244e-06,1.8704791067034242e-07,2.5333923857614966e-10,1.7768162083120325e-08,1.4290737023939116e-08,1.713745521786206e-10,3.1361011032457458e-09
9.655630345783348e-13,0.004023131612903226,0.0,0.0,0.010942557152508947,0.49999981227558765,5.4857259058404948e-34,9.1008853556138784e-17,9.4580988205713204e-20,3.6937048512294125e-28,1.9835514850858923e-43,8.7947376665769192e-13,5.5887041330120385e-13,4.7919638601710022e-25,0.49999097446992036,1.4078112035715246e-07,8.8662957986662697e-06,1.8772441266323281e-07,2.5811125332930129e-10,1.7934940697757507e-08,1.4394114121841859e-08,1.7570286279966353e-10,3.190859376703134e-09
9.745421335495058e-13,0.004023131612903226,0.0,0.0,0.010942556215649888,0.49999981160958079,5.6927473569004619e-34,9.2707496007121525e-17,9.63511669725451e-20,3.7977994846456027e-28,2.0776296754320496e-43,8.8762556903458496e-13,5.6409318674347325e-13,4.9674774676098101e-25,0.4999908921360578,1.4078233552542594e-07,8.948452016082758e-06,1.8839041947441714e-07,2.6292767534135859e-10,1.8101719256202709e-08,1.449697264330072e-08,1.8009363497873125e-10,3.2460112473079796e-09
9.835212325206768e-13,0.004023131612903226,0.0,0.0,0.010942555289741782,0.49999981095390633,5.9055756632293069e-34,9.4421809675752674e-17,9.8137811982840263e-20,3.9038332947834381e-28,2.1752463731134663e-43,8.9577688012915175e-13,5.6931643169902003e-13,5.1476701284292117e-25,0.49999080980762162,1.4078344901929952e-07,9.0306028200925579e-06,1.8904609392391652e-07,2.6778850135044721e-10,1.8268497758794188e-08,1.4599314303771267e-08,1.8454699922469193e-10,3.3015547389252426e-09
9.925003314918478e-13,0.004023131612903226,0.0,0.0,0.010942554374614333,0.49999981030840396,6.1243184987350096e-34,9.6151793611775747e-17,9.9940924717701702e-20,4.0118242371562898e-28,2.2765005965031402e-43,9.0392769997284264e-13,5.7454014813760455e-13,5.3326198481135479e-25,0.49999072748460299,1.4078446911832829e-07,9.1127482110526953e-06,1.8969159630577555e-07,2.7269372809491173e-10,1.8435276205864973e-08,1.4701140823440673e-08,1.8906308039950191e-10,3.3574878819768539e-09
1e-12,0.004023131612903226,0.0,0.0,0.010942553618408202,0.49999980977693886,6.3116321746180218e-34,9.760874826251172e-17,1.0145957214292389e-19,4.1035351891303812e-28,2.3639326874810549e-43,9.107351832840693e-13,5.7890354654383181e-13,5.4907993355096248e-25,0.4999906587295842,1.4078525508955549e-07,9.1813548668293362e-06,1.9022306148516735e-07,2.7682477864132697e-10,1.8574575559998478e-08,1.4785796449751604e-08,1.9288322944662661e-10,3.4045024855038512e-09
1.0014794304630188e-12,0.004023131612903226,0.0,0.0,0.010942553470100405,0.49999980967291591,6.3490845297304639e-34,9.7897446864995705e-17,1.0176050665813689e-19,4.1217902688914774e-28,2.3814931999414185e-43,9.1207802859710572e-13,5.7976433602898976e-13,5.5224051241148515e-25,0.49999064516699415,1.4078540342848793e-07,9.1948881893201845e-06,1.9032708442726252e-07,2.7764335231331658e-10,1.8602054597742929e-08,1.4802453927077827e-08,1.9364199778431058e-10,3.4138087134595064e-09
1.0104585294341898e-12,0.004023131612903226,0.0,0.0,0.010942552576035922,0.49999980904728669,6.5799834150220263e-34,9.9658768485278952e-17,1.0359655928505777e-19,4.2337493487301722e-28,2.4903268908096431e-43,9.2022786603338699e-13,5.8498899534293987e-13,5.7171049423408853e-25,0.49999056285478771,1.4078625893702539e-07,9.2770227552520041e-06,1.9095271364745266e-07,2.8263737074444506e-10,1.8768832934750892e-08,1.4903255343884742e-08,1.9828386514519342e-10,3.4705152769618539e-09
