Time (s),Volume (m^3),Ne,N2,X(1),He(2),CH4(3),H2(4),C2H6(5),CH3(6),C3H8(7),H(8),C2H5(9),C4H8(10),C2H4(11),C2H4X(64),C2H4(48),HeX(49),C4H8a(86),HX(12),C2H3X(58),C4H6(99)
0.0,0.004023131612903226,0.0,0.0,0.010942917987096774,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3994019416676306e-25,0.004023131612903226,0.0,0.0,0.010942917987096774,0.5,3.8754181972580621e-173,1.6124954206962997e-54,-7.6687327669028633e-108,-2.2345094526629316e-128,6.9958594040943084e-189,1.2961959893359293e-41,2.058056542354113e-56,0.0,0.5,3.1912083455291504e-19,2.2110709545077879e-18,9.6371131861238659e-20,3.1961289799706267e-35,4.4570449820803155e-21,4.4570449820803155e-21,3.6671183027954352e-49
6.718325436669366e-25,0.004023131612903226,0.0,0.0,0.010942917987096774,0.5,5.7798812913086097e-171,2.4368030794029179e-53,1.5937084574002015e-96,8.3586861259115464e-117,1.0433773809064698e-186,7.8290237755890047e-41,2.4433247270828009e-55,0.0,0.5,8.9353833674581882e-19,6.1909986726217915e-18,2.6983916921133779e-19,1.9304619039022548e-34,1.2479725949824884e-20,1.2479725949824884e-20,5.5417491783809242e-48
1.5356172426672837e-24,0.004023131612903226,0.0,0.0,0.010942917987096772,0.5,2.7810875923317672e-168,2.6214015551130323e-52,3.0735805964297887e-95,3.3076515098494708e-115,1.1699819026351905e-183,3.7693379369888654e-40,2.3988707057679439e-54,0.0,0.5,2.0423733411222526e-18,1.415085410884975e-17,6.1677524391101428e-19,9.2943430737545265e-34,2.8525087885314018e-20,2.8525087885314018e-20,5.9615608815685137e-47
3.263186640667978e-24,0.004023131612903226,0.0,0.0,0.010942917987096769,0.5,8.9084164025515395e-166,2.4095196568641835e-51,5.2615146358241037e-94,1.1369007229364591e-113,7.7935317767525358e-181,1.6461689064566121e-39,2.1217739729053736e-53,0.0,0.5,4.3400433498376253e-18,3.0070564981305467e-17,1.3106473933082798e-18,4.0590838045626379e-33,6.0615811756292267e-20,6.0615811756292267e-20,5.4797015366508862e-46
6.718325436669367e-24,0.004023131612903226,0.0,0.0,0.010942917987096762,0.5,2.5259838997178317e-163,2.0613947955530432e-50,8.6859387655875272e-93,3.758172751092469e-112,4.503032390448259e-178,6.872431135458925e-39,1.7834788706993534e-52,0.0,0.49999999999999994,8.9353833671183918e-18,6.1909986726216082e-17,2.6983916920944599e-18,1.6945875851803746e-32,1.2479725949824867e-19,1.2479725949824867e-19,4.6880000321461825e-45
1.3628603028672145e-23,0.004023131612903226,0.0,0.0,0.01094291798709675,0.5,6.7939082779701294e-161,1.7044010804300185e-49,1.411076298421235e-91,1.2217123705760546e-110,2.44509170089192e-175,2.8076123607410479e-38,1.4622037314540676e-51,0.0,0.49999999999999989,1.8126063401080004e-17,1.2558883021603409e-16,5.4738802896334225e-18,6.9229432157751434e-32,2.5316015498216112e-19,2.5316015498216112e-19,3.876129083610229e-44
2.74491582126777e-23,0.004023131612903226,0.0,0.0,0.010942917987096725,0.5,1.7820537225513842e-158,1.3859906526288705e-48,2.2747754412521543e-90,3.9400105829418965e-109,1.2887495825224817e-172,1.1348818060709714e-37,1.1841304919232443e-50,0.0,0.49999999999999972,3.6507423466603559e-17,2.5294651719565715e-16,1.1024857484577747e-17,2.7983643361549658e-31,5.098859459499848e-19,5.098859459499848e-19,3.152003797669072e-43
5.50902685806888e-23,0.004023131612903226,0.0,0.0,0.010942917987096677,0.5,4.6174518806620511e-156,1.1178516723047194e-47,3.6532826472126574e-89,1.26568785091667e-107,6.6942635840656593e-170,4.5633098282957158e-37,9.5309123692428383e-50,0.0,0.49999999999999944,7.3270143588052e-17,5.0766189115485174e-16,2.2126811873932005e-17,1.1252099919142904e-30,1.0233375278856273e-18,1.0233375278856273e-18,2.5422052519994058e-42
1.10372489316711e-22,0.004023131612903226,0.0,0.0,0.01094291798709658,0.5,1.1891964262324252e-153,8.9791925457691963e-47,5.8561657230566105e-88,4.0580161724781795e-106,3.4521980834367574e-167,1.8300913401666598e-36,7.647956940420667e-49,0.0,0.49999999999999883,1.4679558379255421e-16,1.017092639073034e-15,4.4330720650502946e-17,4.5125953300443275e-30,2.0502406917568931e-18,2.0502406917568931e-18,2.0420375094582212e-41
