Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CO2X(24)
1.5011520084237006e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32910240531646207,0.11291252082748492,0.021464555468306598,5.5524760796748971e-07,8.7584292081197628e-06,9.1844418733979304e-06,4.3782161505335494e-07,2.3845959331249621e-15,1.4001359999014971e-23,2.0528820702138221e-08,1.6668819163486999e-29,2.4372708667218595e-08,2.4274735057242607e-22,2.0305066354092911e-14,1.2850227501258157e-17,3.2635601018950798e-20,6.5847183391753489e-08,5.2411414231325303e-22,0.0057440918910539353,0.0026913511357860485,8.4733847890717614e-12,1.7163837844377761e-05,5.8703509665609994e-16,1.8660834369806254e-11,2.5038607989071663e-07,2.1079582629350137e-07,1.2089185315558503e-05,5.0966999697452204e-10,1.1482732683527331e-10
1.5070803627657193e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32909241371290249,0.11291258653470525,0.021459418299732299,5.6365201704439459e-07,8.8727236757138084e-06,9.2589310642979595e-06,4.4185918158982886e-07,2.4240846718327815e-15,1.4268231996433322e-23,2.0678611835978096e-08,1.720525146563489e-29,2.4457111410284503e-08,2.4824036048456571e-22,2.0726164875125417e-14,1.3018950891378016e-17,3.3084767386054376e-20,6.6453342750182356e-08,5.3715342029407886e-22,0.0057439267499902972,0.0027014020165744869,8.5038034972559541e-12,1.7181838772607777e-05,5.891427042766429e-16,1.8696139990198781e-11,2.5054083093766533e-07,2.1181042325834432e-07,1.2175871316586767e-05,5.1590355484426967e-10,1.160856000292177e-10
1.513008717107738e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32908242664214632,0.11291265210607007,0.021454282672540407,5.7214818666194808e-07,8.9878189008461547e-06,9.3334395986430947e-06,4.4591457475868849e-07,2.4641512137789674e-15,1.4538773862706153e-23,2.0829211111881285e-08,1.7757808062141791e-29,2.4541037552470675e-08,2.5384555226062979e-22,2.1154204334080653e-14,1.318885548749208e-17,3.3538066470885804e-20,6.7061365814640787e-08,5.5048743812849995e-22,0.0057437613912092612,0.0027114485688602623,8.5342089892127749e-12,1.7199611359403192e-05,5.912493933638021e-16,1.8731242596356524e-11,2.5069557963828972e-07,2.1282356127520481e-07,1.2262800489396608e-05,5.2217645272074454e-10,1.1735222704086576e-10
1.5189370714497566e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32907244408997266,0.11291271753078939,0.021449148586062606,5.807367224553878e-07,9.1037152125091112e-06,9.4079650887250102e-06,4.4998776586606876e-07,2.504802900476817e-15,1.4813014124675157e-23,2.0980619677111658e-08,1.8326938705238132e-29,2.4624488114373244e-08,2.5956495314879708e-22,2.1589269433229584e-14,1.3359939535059557e-17,3.3995516472490331e-20,6.7671240110366323e-08,5.6412220822782976e-22,0.0057435958256738962,0.0027214907932193969,8.5646012683337014e-12,1.7217159028028848e-05,5.9335516421966316e-16,1.8766144921732734e-11,2.5085032328394917e-07,2.1383525029351985e-07,1.2349972085533084e-05,5.2848869055337944e-10,1.186272232088518e-10
1.5248654257917753e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32906246604267886,0.11291278279851817,0.021444016039631347,5.8941823114052942e-07,9.2204129388434805e-06,9.4825051833227866e-06,4.5407872600784547e-07,2.5460471460356471e-15,1.5090981307751295e-23,2.1132838656366082e-08,1.8913104636027392e-29,2.4707464154408759e-08,2.6540062150197714e-22,2.2031445529852176e-14,1.353220123474026e-17,3.4457135560547173e-20,6.8282953247228501e-08,5.7806385150820082e-22,0.0057434300639022237,0.0027315286902262364,8.5949803379690946e-12,1.723448513081308e-05,5.9546001714236203e-16,1.8800849640743187e-11,2.5100505920324841e-07,2.1484550003500134e-07,1.2437385355697003e-05,5.3484026827740997e-10,1.1991060373718636e-10
1.530793780133794e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32905249248706164,0.11291284789933841,0.021438885032579867,5.9819332050386958e-07,9.3379124070736756e-06,9.557057567067707e-06,4.5818742607152609e-07,2.5878914375660309e-15,1.5372703934827659e-23,2.1285869151996235e-08,1.9516778847581535e-29,2.4789966767513168e-08,2.7135464714698944e-22,2.248081863760027e-14,1.3705638743042237e-17,3.4922941875156221e-20,6.8896492918507713e-08,5.9231859905253292e-22,0.0057432641159852636,0.0027415622604535636,8.6253462014281924e-12,1.725159295055225e-05,5.975639524256876e-16,1.8835359369868753e-11,2.5115978476128716e-07,2.1585431999062752e-07,1.2525039549753286e-05,5.412311857222114e-10,1.2120238369531519e-10
1.5367221344758127e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32904252341039791,0.1129129128237417,0.021433755564242141,6.0706259939269447e-07,9.4562139434383798e-06,9.6316199598166494e-06,4.6231383673812421e-07,2.6303433355844215e-15,1.5658210525203303e-23,2.1439712244226644e-08,2.0138446353252184e-29,2.4871997083871527e-08,2.7742915175624138e-22,2.2937475427831125e-14,1.3880250172959789e-17,3.5392953526626593e-20,6.9511846899681238e-08,6.0689279379217866e-22,0.0057430979916043394,0.0027515915044726991,8.6556988619804083e-12,1.7268485701898796e-05,5.9966697035936292e-16,1.8869676668851289e-11,2.5131449735893053e-07,2.1686171942552287e-07,1.2612933916739316e-05,5.4766144264036543e-10,1.2250257801814593e-10
1.5426504888178314e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32903255880042692,0.11291297756261266,0.021428627633952878,6.1602667770518913e-07,9.5753178731185698e-06,9.7061901160342655e-06,4.6645792848401549e-07,2.6734104744171266e-15,1.5947529593517839e-23,2.1594368991369244e-08,2.0778604460281331e-29,2.4953556267677989e-08,2.8362628922189556e-22,2.340150323091166e-14,1.4056033594602037e-17,3.5867188595267161e-20,7.0129003047217868e-08,6.2179289220837789e-22,0.0057429317000477027,0.0027616164228536208,8.6860383228534254e-12,1.7285166532740141e-05,6.0176907122926221e-16,1.8903804041788718e-11,2.5146919443209946e-07,2.1786770738051579e-07,1.2701067704873266e-05,5.5413103877178383e-10,1.2381120150606959e-10
1.54857884315985e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32902259864533262,0.11291304210721309,0.021423501241047523,6.2508616638055217e-07,9.6952245201600316e-06,9.7807658241841443e-06,4.7061967158277872e-07,2.7171005626036076e-15,1.6240689648696545e-23,2.1749840430034232e-08,2.1437763048796382e-29,2.5034645515925616e-08,2.8994824603252061e-22,2.3872990037493285e-14,1.4232987035812294e-17,3.6345665131178889e-20,7.0747949297382011e-08,6.3702546605365083e-22,0.0057427652502264693,0.0027716370161650801,8.716364587233204e-12,1.730163852557645e-05,6.038702553168834e-16,1.8937743938202763e-11,2.5162387345108157e-07,2.1887229266831165e-07,1.2789440161562422e-05,5.6063997371023562e-10,1.2512826882503361e-10
1.5545071975018687e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32901264293372678,0.11291310644916649,0.021418376384862201,6.3424167738911327e-07,9.8159342073923732e-06,9.8553449061290763e-06,4.7479903610701868e-07,2.7614213832990952e-15,1.6537719192905959e-23,2.1906127575337553e-08,2.2116444856275305e-29,2.511526605722574e-08,2.9639724165221542e-22,2.4352024499757091e-14,1.4411108482778447e-17,3.682840115404904e-20,7.1368673665048422e-08,6.5259720409326456e-22,0.0057425986506899167,0.0027816532849747203,8.7466776582663667e-12,1.7317904698876544e-05,6.0597052289965189e-16,1.8971498754241841e-11,2.5177853191985964e-07,2.1987548387986922e-07,1.2878050533411512e-05,5.6718824692606175e-10,1.2645379450657866e-10
1.5604355518438874e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32900269165463325,0.11291317058044351,0.021413253064733743,6.4349382372245536e-07,9.9374472563474311e-06,9.9299252165405387e-06,4.7899599193017321e-07,2.8063807946764707e-15,1.683864672051971e-23,2.206323142110486e-08,2.2815185767568506e-29,2.5195419150656264e-08,3.0297552890219866e-22,2.483869593262971e-14,1.4590395880634376e-17,3.7315414652947278e-20,7.1991164242528348e-08,6.6851491386690346e-22,0.0057424319096401541,0.0027916652298491866,8.7769775390580801e-12,1.7333968008419151e-05,6.0806987425134749e-16,1.9005070833761689e-11,2.5193316737545895e-07,2.2087728938800773e-07,1.2966898066230993e-05,5.7377585789389758e-10,1.2778779294785292e-10
1.566363906185906e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32899274479747198,0.11291323449334792,0.021408131279999666,6.5284321938354085e-07,1.0059763987172831e-05,1.0004504642317511e-05,4.8321050872830422e-07,2.8519867303274098e-15,1.7143500717094479e-23,2.2221152940072045e-08,2.3534535110565161e-29,2.527510608463861e-08,3.0968539434485665e-22,2.5333094314969399e-14,1.4770847134052938e-17,3.7806723586123495e-20,7.2615409198407681e-08,6.8478552347067148e-22,0.0057422650349462099,0.0028016728513542638,8.8072642326717962e-12,1.7349831348634613e-05,6.1016830964140456e-16,1.9038462469338002e-11,2.5208777738731271e-07,2.2187771734211304e-07,1.305598200504538e-05,5.8040280590507121e-10,1.2913027841170089e-10
1.5722922605279248e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32898280235204436,0.11291329818050287,0.021403011029998135,6.6229047937684006e-07,1.0182884718542513e-05,1.0079081102014776e-05,4.8744255598187231e-07,2.8982471996627539e-15,1.7452309658355969e-23,2.2379893084082514e-08,2.4275055957592466e-29,2.5354328175842811e-08,3.1652915867023723e-22,2.5835310290722512e-14,1.4952460107830345e-17,3.8302345880807562e-20,7.3241396776398626e-08,7.0141608335956156e-22,0.0057420980341575407,0.0028116761500549866,8.8375377421329589e-12,1.7365497553920533e-05,6.1226582933518762e-16,1.9071675903471906e-11,2.5224235955664355e-07,2.2287677567570671e-07,1.3145301594101527e-05,5.8706909006359788e-10,1.3048126502671421e-10
1.5782206148699435e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32897286430851846,0.11291336163483827,0.021397892314067982,6.7183621969846714e-07,1.0306809767568855e-05,1.01536525452806e-05,4.9169210297749554e-07,2.9451702883120767e-15,1.7765102009194621e-23,2.253945278428104e-08,2.5037325432637429e-29,2.5433086768120272e-08,3.2350917708498412e-22,2.6345435170050357e-14,1.5135232627462385e-17,3.8802299433010749e-20,7.3869115294204776e-08,7.1841376817051625e-22,0.005741930914516997,0.0028216751265157619,8.8677980704266835e-12,1.7380969399936171e-05,6.1436243359471514e-16,1.9104713329656316e-11,2.5239691151586183e-07,2.23874472112703e-07,1.3234856076876933e-05,5.9377470951422195e-10,1.3184076678723422e-10
1.5841489692119621e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32896293065741578,0.112913424849578,0.021392775131548677,6.8148105732631834e-07,1.0431539449710478e-05,1.0228216952304025e-05,4.9595911880969291e-07,2.9927641585224428e-15,1.8081906222671166e-23,2.2699832951304497e-08,2.5821935024481633e-29,2.5511383231463815e-08,3.3062783970369951e-22,2.6863560930426205e-14,1.5319162479712564e-17,3.9306602107329008e-20,7.4498553142400721e-08,7.3578587856621419e-22,0.0057417636829732565,0.0028316697813004989,8.8980452204967315e-12,1.7396249604900883e-05,6.1645812267775531e-16,1.9137576893311238e-11,2.5255143092798052e-07,2.2487081415994993e-07,1.332464469608804e-05,6.0051966319033475e-10,1.3320879755345483e-10
1.5900773235539808e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3289530013895971,0.11291348781822823,0.021387659481780327,6.9122561021021567e-07,1.0557074078676936e-05,1.0302772333271724e-05,5.0024357238261217e-07,3.0410370495563107e-15,1.8402750739031584e-23,2.2861034475469328e-08,2.6629490905840475e-29,2.5589218960994469e-08,3.3788757194272698e-22,2.7389780217702596e-14,1.5504247413172362e-17,3.9815271736748061e-20,7.5129698783326688e-08,7.5353984309970709e-22,0.0057415963461927583,0.0028416601149727338,8.9282791952509028e-12,1.7411340830863664e-05,6.1855289683798175e-16,1.9170268692988494e-11,2.5270591548604402e-07,2.2586580911551355e-07,1.3414666693698506e-05,6.0730394974614724e-10,1.345853710514961e-10
