Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),CH3OO(77)
6.034150651405923e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999748,0.1186699660299629,0.02282156769305423,0.0,8.3029619559671331e-65,3.769148873618341e-36,0.0,1.3213945568924356e-48,0.0,6.1358655181511613e-22,6.4493801031072023e-102,6.1358654960310923e-22,1.9153244842916437e-68,1.6678522195758054e-64,0.0,0.0,1.2247312407654989e-52,5.3488151161264442e-81,2.4333967010122595e-15,1.1699987584079189e-16,4.5098073717186998e-20,2.9514961313847389e-32,4.5098073719369486e-20,1.2467041775806403e-49,1.8458826296764101e-36
1.2073543831614112e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999492,0.11866996602996045,0.022821567693054171,0.0,1.3072214329020876e-63,1.5086418179935842e-35,0.0,1.0581873435602036e-47,0.0,1.2277061980248307e-21,4.1339828357555829e-100,1.2277061891710385e-21,3.0678478206799114e-67,2.6258422120527664e-63,0.0,0.0,9.6430537128749229e-52,1.7135419341131161e-79,4.8689075607555671e-15,2.3410140231219854e-16,9.0235329075284155e-20,1.1604329178944328e-31,9.0235329084021871e-20,9.9812139157575461e-49,7.3883410504025455e-36
2.415233019203049e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319998982,0.11866996602995558,0.022821567693054053,0.0,2.0232461554662138e-62,6.0365323689545819e-35,0.0,8.4697876345464372e-47,0.0,2.4559455037333493e-21,2.6477923278572349e-98,2.4559454683066481e-21,4.9112209475900458e-66,4.0640130159999937e-62,0.0,0.0,7.469788490039339e-51,5.4864098216610533e-78,9.7399292802380765e-15,4.6830445525500335e-16,1.8050983977836343e-19,4.4837773227802323e-31,1.8050983981334169e-19,7.9880046272602967e-48,2.956298814340849e-35
4.830990291286324e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631999796,0.11866996602994584,0.022821567693053817,0.0,3.0354827284508007e-61,2.4150060229724511e-34,0.0,6.7775460792481689e-46,0.0,4.9124241683067451e-21,1.6952412568465683e-96,4.9124240265768736e-21,7.8600856691139964e-65,6.0968762934138414e-61,0.0,0.0,5.6155788532278564e-50,1.7561433939342875e-76,1.9481972719186654e-14,9.3671056114057936e-16,3.6105886113206213e-19,1.6777937500459895e-30,3.6105886127211387e-19,6.3916173589708467e-47,1.1827120429100199e-34
9.662504835452874e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319995918,0.11866996602992635,0.022821567693053348,0.0,4.3128972033515053e-60,9.6608102987119676e-34,0.0,5.4227233329079328e-45,0.0,9.825381710078974e-21,1.0851638005567907e-94,9.8253811431133471e-21,1.2577843029318092e-63,8.6616053882176274e-60,0.0,0.0,4.005861008574329e-49,5.6204465794923706e-75,3.8966059597018093e-14,1.8735227729115969e-15,7.2215690362961948e-19,5.9347964542206874e-30,7.2215690419064885e-19,5.1137794018713975e-46,4.7312333207545099e-34
1.9325533923785973e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319991832,0.11866996602988739,0.022821567693052412,0.0,5.621993616881468e-59,3.8644813664903954e-33,0.0,4.3384532661851974e-44,0.0,1.9651297644125171e-20,6.9457186660457878e-93,1.965129537617039e-20,2.0125913689898221e-62,1.1288392497431785e-58,0.0,0.0,2.6296423635490783e-48,1.7986689482149671e-73,7.7934233352418034e-14,3.7471471964530959e-15,1.4443529877853743e-18,1.9204166396072738e-29,1.4443529900341189e-18,4.0912177376924312e-45,1.8925704307448791e-33
3.8651592100452177e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319983661,0.11866996602980945,0.022821567693050538,0.0,6.5252886167577179e-58,1.5458239965910642e-32,0.0,3.4708724487137993e-43,0.0,3.930313291422453e-20,4.445474722985038e-91,3.9303123842220836e-20,3.2202553749286009e-61,1.3098040180859367e-57,0.0,0.0,1.542904335364129e-47,5.7559422984954583e-72,1.5587058086216622e-13,7.4943960435339631e-15,2.8887451527394448e-18,5.5135840832292919e-29,2.8887451617562898e-18,3.2730518786179723e-44,7.5704364896337181e-33
7.730370845378459e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319967324,0.11866996602965357,0.022821567693046791,0.0,6.6820875833787682e-57,6.1833588871851904e-32,0.0,2.7767418818994256e-42,0.0,7.8606817062451031e-20,2.8451728796503775e-89,7.8606780774067222e-20,5.1524959273741729e-60,1.3407387355389532e-56,0.0,0.0,8.011206955470344e-47,1.841933794772062e-70,3.1174327587745583e-13,1.4988893737687203e-14,5.7775294692178322e-18,1.3931713398355123e-28,5.7775295053668054e-18,2.6184725785530393e-43,3.0282059966794206e-32
1.5460794116044938e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631993465,0.11866996602934182,0.022821567693039297,0.0,6.1642461094807138e-56,2.4733561353112442e-31,0.0,2.2214110555476477e-41,0.0,1.5721423979101461e-19,1.8209331593734126e-87,1.5721409463674191e-19,8.2440632769630258e-59,1.2363253566679797e-55,0.0,0.0,3.7478569197076144e-46,5.8942397097033655e-69,6.2348866589120821e-13,2.997788912595974e-14,1.1555098048455587e-17,3.173402355013073e-28,1.1555098193292148e-17,2.0947904929618983e-42,1.2112890366410902e-31
3.09216406573779e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319869302,0.11866996602871832,0.022821567693024309,0.0,5.3120312253836633e-55,9.8934497039112405e-31,0.0,1.7771358336324378e-40,0.0,3.1442930297658017e-19,1.1654049621655859e-85,3.1442872235801894e-19,1.3190556855686168e-57,1.0650471429188854e-54,0.0,0.0,1.6331646319335475e-45,1.8861649264999477e-67,1.2469794458514048e-12,5.9955879902369036e-14,2.3110234992055023e-17,6.7758636520196965e-28,2.3110235571994502e-17,1.6758373660707319e-41,4.8451722847440784e-31
6.184333374004383e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319738601,0.11866996602747132,0.02282156769299433,0.0,4.4101034437773173e-54,3.9573849154921016e-30,0.0,1.421711413239059e-39,0.0,6.2886030026143261e-19,7.4586233728078871e-84,6.2885797778428376e-19,2.110493474808179e-56,8.8401834809595744e-54,0.0,0.0,6.8296475777790433e-45,6.0357407157110711e-66,2.493961005502566e-12,1.1991186145464457e-13,4.6220508019749633e-17,1.3990440541552528e-27,4.6220510340821767e-17,1.3406718809593193e-40,1.9380744313071345e-30
1.2368671990537567e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319477205,0.11866996602497731,0.022821567692934374,0.0,3.59327737892667e-53,1.5829549740939243e-29,0.0,1.1373701501655997e-38,0.0,1.2577257784857681e-18,4.7735378387012767e-82,1.257716488571656e-18,3.3767928344472144e-55,7.201909071138442e-53,0.0,0.0,2.7942461674704998e-44,1.9314389730785536e-64,4.9879241237279602e-12,2.3982382455702355e-13,9.2441050637122093e-17,2.8420736815836266e-27,9.2441059924170226e-17,1.0725382990794983e-39,7.7523270782151442e-30
2.4737349223603934e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318954412,0.11866996601998929,0.022821567692814463,0.0,2.9008146505658557e-52,6.3318219210584466e-29,0.0,9.0989640162652013e-38,0.0,2.5154706695508577e-18,3.0550814754341442e-80,2.515433509885771e-18,5.4028704267011644e-54,5.8136219135516132e-52,0.0,0.0,1.130483788559063e-43,6.1806070045123947e-63,9.9758503558710367e-12,4.7964775075309321e-13,1.8488212211980207e-16,5.7281398233976366e-27,1.8488215927364332e-16,8.5803095550100639e-39,3.1009513564127362e-29
4.947470368973667e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756317908826,0.11866996601001326,0.022821567692574637,0.0,2.3311431583390284e-51,2.5327291804704039e-28,0.0,7.2791703176150003e-37,0.0,5.0310161901301179e-18,1.9552720248377001e-78,5.030867551471485e-18,8.6445918656903432e-53,4.6717538727407623e-51,0.0,0.0,4.5478772919938382e-43,1.9777940832636464e-61,1.9951702802926336e-11,9.5929560311047844e-13,3.6976421007691803e-16,1.1500272418811903e-26,3.6976435870369428e-16,6.8642488851572698e-38,1.2403963712093096e-28
9.894941262200214e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315817654,0.11866996599006117,0.02282156769209499,0.0,1.8691138925902937e-50,1.0130917602859069e-27,0.0,5.823332661738796e-36,0.0,1.0062330184952567e-17,1.2514212259006349e-76,1.0061735630472843e-17,1.3831338874525588e-51,3.745746566284426e-50,0.0,0.0,1.8244273249084081e-42,6.3289374553669333e-60,3.9903407628113538e-11,1.9185913076862339e-12,7.3952816595830955e-16,2.304453802963626e-26,7.395287604882152e-16,5.4913995665044792e-37,4.961710931006103e-28
1.978988304865331e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756311635305,0.11866996595015701,0.022821567691135695,0.0,1.496972681357726e-49,4.0523672628458019e-27,0.0,4.6586595177476126e-35,0.0,2.0125849988190948e-17,8.0095557857845389e-75,2.0123471771795289e-17,2.2130111848565793e-50,2.9999332647424755e-49,0.0,0.0,7.3087567437115659e-42,2.0252572588362522e-58,7.9806817002794343e-11,3.8371827162816839e-12,1.4790551975907897e-15,4.6133070918684322e-26,1.4790575757549328e-15,4.3931197756253319e-36,1.9847844926274146e-27
3.95797666215595e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756303270607,0.1186699658703487,0.022821567689217104,0.0,1.1982532952766712e-48,1.6209469858841033e-26,0.0,3.7269166900478362e-34,0.0,4.0256456840547656e-17,5.1267022874376596e-73,4.0246943987719095e-17,3.5408078318364024e-49,2.401278528804664e-48,0.0,0.0,2.9260869669376087e-41,6.4808051110187547e-57,1.5961363464938155e-10,7.6743655312483382e-12,2.9581057403430313e-15,9.2310143366282357e-26,2.9581152530790709e-15,3.5144957719814245e-35,7.9399384570805439e-27
5.936965019446569e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675629490591,0.11866996579054039,0.022821567687298514,0.0,3.55568908299468e-48,3.444512448277097e-26,0.0,1.1064265391920028e-33,0.0,6.0390630930297186e-17,2.9107746861693778e-72,6.0370416136921813e-17,1.3395576831855267e-48,7.1299166711481187e-48,0.0,0.0,6.2199690391940276e-41,3.0232778635041521e-56,2.3942045119319436e-10,1.1511548343990747e-11,4.4371527625910431e-15,1.3848722471334755e-25,4.4371729771939118e-15,1.0049261216596362e-34,1.687354480024256e-26
9.894941734027808e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675627817652,0.11866996563092376,0.02282156768346133,0.0,1.6653323004230679e-47,9.5230644390744799e-26,0.0,5.1827050979469185e-33,0.0,1.0067324799137479e-16,7.827362712414644e-71,1.0061736016844291e-16,1.0571867089618857e-47,3.3403387573469599e-47,0.0,0.0,1.7205018845931427e-40,4.0513668962599123e-55,3.9903407986972246e-10,1.9185913960578586e-11,7.3952327251381181e-15,2.3084141408973551e-25,7.3952886125864049e-15,4.6182667981949741e-34,4.6658768681744408e-26
1.3457120777150921e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756263120069,0.1186699654872688,0.022821567680007867,0.0,3.8416455571062425e-47,1.69577570209185e-25,0.0,1.1959575847579864e-32,0.0,1.3693912907559395e-16,3.3992788679664378e-70,1.3683960958123441e-16,2.966802682391591e-47,7.7085713967752146e-47,0.0,0.0,3.0645367601688533e-40,1.3446173893994472e-54,5.426863421155064e-10,2.6092843008321053e-11,1.005749331669724e-14,3.1396021488790648e-25,1.0057592835621574e-14,1.0395671854326386e-33,8.3095334811032845e-26
1.7019299820274035e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756248063619,0.11866996534361383,0.022821567676554404,0.0,7.3950275489099285e-47,2.647129921314763e-25,0.0,2.3027366318069424e-32,0.0,1.7321720984923149e-16,1.0293351868670476e-69,1.7306185876584157e-16,6.7926539021960983e-47,1.484287491812594e-46,0.0,0.0,4.7849608678911918e-40,3.6129944162372393e-54,6.8633860058983127e-10,3.299977204845666e-11,1.2719741868393077e-14,3.9707904316205703e-25,1.2719897218679719e-14,1.9648495610275102e-33,1.2972856966650139e-25
2.058147886339715e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756233007168,0.11866996519995887,0.022821567673100941,0.0,1.2570451746223486e-46,3.7948535470622124e-25,0.0,3.9152056536320903e-32,0.0,2.0950681447413325e-16,2.6726072578154743e-69,2.0928410773490441e-16,1.3246055101231734e-46,2.5237080164463748e-46,0.0,0.0,6.8611100187683189e-40,7.9927885236017567e-54,8.2999085550161321e-10,3.9906701081406783e-11,1.538197904721041e-14,4.8019790157498512e-25,1.538220175289652e-14,3.2841713460479491e-33,1.8599663330606661e-25
2.770583694964338e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756202894267,0.11866996491264899,0.022821567666194011,0.0,2.7779967255265631e-46,6.5381177255323661e-25,0.0,8.6565070702718391e-32,0.0,2.8211230351534927e-16,1.1825600412622745e-68,2.8172860518148529e-16,3.5167585505672022e-46,5.5800815377706175e-46,0.0,0.0,1.1825168720056364e-39,2.5147732137562364e-53,1.1172953572008639e-09,5.372055913092067e-11,2.0706427469344285e-14,6.4643570696952176e-25,2.0706811166044673e-14,7.0113306084122657e-33,3.2051346010116993e-25
3.4830195035889606e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756172781366,0.1186699646253391,0.022821567659287081,0.0,5.2024400466205178e-46,1.0007243424970149e-24,0.0,1.6217757514473584e-31,0.0,3.5476038899355794e-16,3.5591974424781291e-68,3.5417310183132672e-16,7.6282935397871296e-46,1.0454365796683795e-45,0.0,0.0,1.8105696212613065e-39,6.2203094700735206e-53,1.4045998457315068e-09,6.7534417153874085e-11,2.6030833853097889e-14,8.12673625661094e-25,2.6031421137936757e-14,1.274934240337566e-32,4.9066978144563573e-25
4.195455312213584e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756142668465,0.11866996433802923,0.022821567652380151,0.0,8.8019905667211041e-46,1.4251464356977402e-24,0.0,2.7446858377526085e-31,0.0,4.2745395979280361e-16,9.2156738681072563e-68,4.2661759763038772e-16,1.4742526414559016e-45,1.7693198586990373e-45,0.0,0.0,2.5793270218466055e-39,1.3529387830157338e-52,1.6919043202003456e-09,8.1348275148465493e-11,3.1355195347438872e-14,9.7891166078948839e-25,3.1356031706471098e-14,2.1089899081794489e-32,6.9890367858017803e-25
5.620326929462829e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756082442679,0.11866996376340953,0.022821567638566295,0.0,2.0924139210962636e-45,2.5108868996226139e-24,0.0,6.5271121603297244e-31,0.0,5.7298011826146413e-16,5.7064828286015646e-67,5.7150658662822776e-16,4.6389712642176244e-45,4.2077077465392397e-45,0.0,0.0,4.5477089196301188e-39,5.6683112979974682e-52,2.2665132261602449e-09,1.0897599105096411e-10,4.2003781140554735e-14,1.3113880755605509e-24,4.2005254667086825e-14,4.8647700901266506e-32,1.2318829298793155e-24
7.045198546712075e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756022216894,0.11866996318878989,0.022821567624752438,0.0,4.0855870498444691e-45,3.9115045014535166e-24,0.0,1.2747036095502575e-30,0.0,7.1869105267110152e-16,2.0659906690731235e-66,7.1639557216983358e-16,1.1143598310507303e-44,8.2175258947545477e-45,0.0,0.0,7.0895766952401444e-39,1.6591061907410914e-51,2.8411220749950833e-09,1.3660370683824413e-10,5.2652184578564528e-14,1.6438649520545982e-24,5.2654480051518906e-14,9.3453045615994521e-32,1.9198535854354663e-24
9.894941781210567e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675590176534,0.11866996203955077,0.022821567597124722,0.0,1.142296210084676e-44,7.6580002208673503e-24,0.0,3.56452351866255e-30,0.0,1.0106676016337715e-15,1.8128846597553456e-65,1.0061735328774476e-15,4.4845417052761684e-44,2.2979749377278277e-44,0.0,0.0,1.3901179425124468e-38,9.8006116709111452e-51,3.9903396011756234e-09,1.9185913806691853e-10,7.3948444041774356e-14,2.3088200894211251e-24,7.3952938096668092e-14,2.5704640531355116e-31,3.7620895818615649e-24
1.559442825020755e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755660862298,0.11866995974107322,0.02282156754186929,0.0,4.5966072373431937e-44,1.8932178743412673e-23,0.0,1.4344151302902449e-29,0.0,1.5968393969934403e-15,3.5238325747984987e-64,1.5857294127887611e-15,3.0341786560007126e-43,9.2477846313099659e-44,0.0,0.0,3.4476360629531453e-38,1.1587606939479819e-49,6.2887739675550242e-09,3.0236999914067382e-10,1.1653877334115999e-13,3.6387359016710358e-24,1.1654988329318004e-13,1.0228360164239544e-30,9.3183054015488262e-24
2.6993401188201512e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755179056491,0.11866995514412089,0.022821567431358433,0.0,2.4678814075254279e-43,5.6605917314078043e-23,0.0,7.7001314351395887e-29,0.0,2.7780572740672956e-15,1.1863962174880035e-62,2.7448410065893225e-15,3.0244543848734364e-42,4.9647067241307996e-43,0.0,0.0,1.0376111054513096e-37,2.2059707040878282e-48,1.0885639956281688e-08,5.233917157535977e-10,2.0171067393964825e-13,6.2985896762714755e-24,2.0174389011558658e-13,5.4621812283041514e-30,2.7970513632708767e-23
4.9791347064189447e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754215445983,0.11866994595022717,0.022821567210336725,0.0,1.5923023227841244e-42,1.9245552427289153e-22,0.0,4.9662329143027054e-28,0.0,5.1759835511135177e-15,5.4713982964421669e-61,5.0630635300998927e-15,3.783022316121538e-41,3.2024561006534484e-42,0.0,0.0,3.5746391691417851e-37,5.4280282969253383e-47,2.0079360957572351e-08,9.6543512684102634e-10,3.7201944975947785e-13,1.1618385826159924e-23,3.7213236947981797e-13,3.5170102646586206e-29,9.5852852565802558e-23
9.53872388161653e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752288229369,0.11866992756248367,0.022821566768293361,0.0,1.1396508830683707e-41,7.061666272839225e-22,0.0,3.5515130267993218e-27,0.0,1.0113744376915647e-14,3.0038847748773123e-59,9.6995059207565315e-15,5.3386156707909756e-40,2.2908032996586816e-41,0.0,0.0,1.3461676565030659e-36,1.5216892794128709e-45,3.846675905549502e-08,1.8495218604621593e-09,7.1249695371096417e-13,2.2258332530973751e-23,7.1291119108981847e-13,2.5149208462720814e-28,3.5727754695014426e-22
1.8657902232011701e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748433813805,0.11866989078717224,0.022821565884206804,0.0,8.6191606365348832e-41,2.7016590584020166e-21,0.0,2.6815310330389489e-26,0.0,2.0556466383323678e-14,1.8284169177756875e-57,1.8972380076640488e-14,8.0121462302977259e-39,1.7305814015505074e-40,0.0,0.0,5.4148759159337543e-36,4.5536441690047261e-44,7.5241379633419857e-08,3.6176949734907387e-09,1.3928922035644646e-12,4.3539643579061507e-23,1.394476285833868e-12,1.9004408647159098e-27,1.4095233931104295e-21
2.7777080582406873e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756744579421777,0.11866985401209497,0.022821565000120482,0.0,2.6951722503443948e-40,5.9879410506401605e-21,0.0,8.3746437440447014e-26,0.0,3.1754890807534739e-14,1.2839948994575914e-56,2.8245240065326516e-14,3.341928940741205e-38,5.4070372928671674e-40,0.0,0.0,1.2488853026852223e-35,2.4224378253648051e-43,1.1201576605511056e-07,5.3858676142360978e-09,2.0725416740339158e-12,6.4822844846636058e-23,2.0760513159379882e-12,5.9396720240525179e-27,3.2025273445525547e-21
3.6896258932802044e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756740725053286,0.11866981723725184,0.022821564116034396,0.0,6.1026090571224828e-40,1.0565053389944887e-20,0.0,1.893943817893262e-25,0.0,4.3708229150000678e-14,5.6790159331458319e-56,3.7518085886873198e-14,9.3709615164829956e-38,1.2233286047027131e-39,0.0,0.0,2.2871104687280445e-35,8.1825165801587344e-43,1.4878991832197246e-07,7.1540397827006468e-09,2.7514461535620406e-12,8.6107936375549573e-23,2.7576362813939844e-12,1.3442948315224014e-26,5.7849981327630676e-21
4.601543728319721e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756736870708332,0.11866978046264286,0.022821563231948547,0.0,1.1590491731870944e-39,1.6433038186561031e-20,0.0,3.5927075186352882e-25,0.0,5.6415667003567253e-14,1.9253257873826938e-55,4.6790917541341724e-14,2.1210833796850689e-37,2.3215752563419094e-39,0.0,0.0,3.6874899527210604e-35,2.1656140317267808e-42,1.8556383643546903e-07,8.9222114788868932e-09,3.4296064564968505e-12,1.0739491820765547e-22,3.4392311821929384e-12,2.5520346528797053e-26,9.2072258188316462e-21
6.425379398398756e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756729162089028,0.11866970691412732,0.022821561463777559,0.0,3.0689732925159986e-39,3.2041781221436608e-20,0.0,9.489423838968672e-25,0.0,8.4089826055503929e-14,1.3733884341817347e-54,6.5336538349272161e-14,7.4217405263611178e-37,6.1372719673828692e-39,0.0,0.0,7.6908769004974206e-35,9.8412269971419966e-42,2.5911097020780807e-07,1.245855345443382e-08,4.7836975475553086e-12,1.4997455294884884e-22,4.802450789785994e-12,6.7513532881169573e-26,1.8757040108724795e-20
8.24921506847779e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756721453563865,0.11866963336654833,0.022821559695607514,0.0,6.4069115427332511e-39,5.2814507760581006e-20,0.0,1.9762854755294822e-24,0.0,1.1477085063761248e-13,5.6478210565325295e-54,8.388210248961064e-14,1.9142667098307571e-36,1.2792365364170538e-38,0.0,0.0,1.3510325983134021e-34,3.0684606336075675e-41,3.3265716738389853e-07,1.5994893540897079e-08,6.1348214640608526e-12,1.9256174940504197e-22,6.1657101386442191e-12,1.4082239293414802e-25,3.225409961203395e-20
