Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),H2OX(23),COX(50),CHOX(53),CO2X(24)
4.6480707194911954e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997684,0.11866996602994251,0.022821567693053955,4.3084885646709854e-92,7.869801524806375e-51,1.0761198511574737e-28,1.4614520508424745e-66,4.137967573362447e-43,6.831896142765455e-103,4.102291009027194e-16,2.3367155515314566e-84,4.1022910090228976e-16,2.3487201120804005e-57,1.0342972296650508e-57,1.2179858691811875e-86,1.4122518347249703e-87,1.6817957606203612e-42,1.2598982347427863e-66,2.2403737387032777e-14,6.633348451848357e-16,2.6555518596943414e-18,3.264139864410064e-30,1.2086560889366764e-29,2.655551775813151e-18,4.182713580780482e-26,1.2321920438892627e-30,4.5953607625058637e-35,1.625841725713446e-58,3.2752218529030403e-41,1.069565511589802e-57,5.063900527940377e-43,2.144987733857308e-80,3.1669947673796876e-83,4.768872845120167e-83
9.296645841664919e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995375,0.1186699660299197,0.022821567693053622,1.1635525467908115e-89,1.2592954017942687e-49,4.304831471663238e-28,9.86550153650841e-65,3.31079317805838e-42,1.8442161014297937e-100,8.205027193422906e-16,1.4957865549278884e-82,8.205027193405718e-16,3.7584619485832542e-56,1.655114765216537e-56,1.6440839988907991e-84,1.9063116405412133e-85,1.3455633399414154e-41,6.721643300982814e-65,4.480990599887407e-14,1.326741674617547e-15,5.311391980558327e-18,1.305761149787358e-29,4.835017813000857e-29,5.311391645001332e-18,1.673172286060682e-25,9.858180608802411e-30,3.881956706838794e-34,5.489722300102724e-57,2.6204272579943144e-40,3.4230376359092107e-56,4.0515019487195076e-42,2.8953866204598e-78,4.276807487559649e-81,6.44003439036428e-81
1.8593796086012365e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999076,0.11866996602987405,0.02282156769305296,3.287990656676355e-87,2.0149721132276292e-48,1.722004045854489e-27,6.96816226368563e-63,2.648802199725558e-41,5.207828654018563e-98,1.6410499562218194e-15,9.573957576816634e-81,1.6410499562149443e-15,6.013946959029159e-55,2.648371824434931e-55,2.32172108132962e-82,2.6920302814755056e-83,1.0765001434711206e-40,3.872266402974815e-63,8.962224322230385e-14,2.6535553334826408e-15,1.0623072474576511e-17,5.223248652715807e-29,1.9340858065481658e-28,1.062307113225451e-17,6.692566981344014e-25,7.88645213855063e-29,3.434210614823731e-33,1.940030072256018e-55,2.096442905146373e-39,1.0953926575971452e-54,3.2413504172569153e-41,4.0887692343172477e-76,6.043737895072981e-79,9.100689182015599e-79
3.7188096574707257e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998153,0.11866996602978278,0.022821567693051634,9.999502151416674e-85,3.2240277207143256e-47,6.888167428989058e-27,5.296484925136102e-61,2.1191088236153903e-40,1.582190418598981e-95,3.282144429982422e-15,6.127628419523095e-79,3.282144429954922e-15,9.622641409017408e-54,4.2375353291344964e-54,3.527694189711996e-80,4.0903533169783797e-81,8.612179458769417e-40,2.3405777103217147e-61,1.7924691766815217e-13,5.3071826512115136e-15,2.1246434471980644e-17,2.089335182945203e-28,7.736500488449758e-28,2.1246429102268215e-17,2.676765702404272e-24,6.308564765811447e-28,3.2729523849977614e-32,7.380555272810801e-54,1.677196657394791e-38,3.504983159821831e-53,2.593133862018673e-40,6.212601175476106e-74,9.192471724306504e-77,1.3842078714386463e-76
7.437669755209705e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963073,0.11866996602960023,0.02282156769304898,3.369568756140008e-82,5.158479060311781e-46,2.7553038813526166e-26,4.46043260221815e-59,1.69531388303832e-39,5.324620683743245e-93,6.5643333775098084e-15,3.921776765515485e-77,6.5643333773998065e-15,1.5396487246464428e-52,6.78013635723265e-53,5.937864706260362e-78,6.884940417795007e-79,6.889783563980781e-39,1.453667691742069e-59,3.584962665558038e-13,1.0614437286663997e-14,4.2493162505914724e-17,8.357371459798285e-28,3.0946315655190373e-27,4.2493141024325824e-17,1.0704648090659693e-23,5.0457173554808246e-27,3.458943988579278e-31,3.111802518808195e-52,1.3417772866540902e-37,1.1213548960521952e-51,2.074518874539002e-39,1.0457137571963058e-71,1.5493060048013806e-74,2.3329579930740147e-74
1.4875389950687662e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992615,0.11866996602923512,0.022821567693043672,1.2768745519279801e-79,8.253520134563843e-45,1.1021342587311077e-25,4.224176122289271e-57,1.35626183329522e-38,2.0150373478221507e-90,1.31287112725893e-14,2.5099673845605753e-75,1.3128711272149297e-14,2.4634588286576625e-51,1.0848178039453552e-51,1.1239267734918247e-75,1.3031904679819728e-76,5.511792725575698e-38,9.158576489117804e-58,7.169949643149273e-13,2.122894655754791e-14,8.498663474350246e-17,3.3429221571240974e-27,1.2378588341894757e-26,8.498654879656791e-17,4.279863425552774e-23,4.0346880863590093e-26,4.111137517064736e-30,1.4754506183894403e-50,1.0734346535967087e-36,3.58669878001006e-50,1.659604411279152e-38,1.979340440633713e-69,2.936451639654374e-72,4.4217478567872345e-72
2.9750830341643574e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767985231,0.11866996602850491,0.02282156769303306,5.386931400413784e-77,1.320535792565762e-43,4.408604975530464e-25,4.454039390969056e-55,1.0850137527972565e-37,8.491857688087203e-88,2.6257467062847177e-14,1.6063887943029142e-73,2.6257467061087156e-14,3.9415507882638997e-50,1.735671997933606e-50,2.368890431763638e-73,2.746722790323177e-74,4.40934033417292e-37,5.811125398459272e-56,1.433992359768454e-12,4.245796509923154e-14,1.6997364400319308e-16,1.3371375206245872e-26,4.951447224157879e-26,1.6997330005360825e-16,1.7103377750432437e-22,3.2247083523714947e-25,5.436320155412482e-29,7.787148849746904e-49,8.587605849659223e-36,1.1466807580687485e-48,1.3276546108883693e-37,4.171837370874674e-67,6.19584011806705e-70,9.329838718857003e-70
5.95017111235554e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970463,0.11866996602704448,0.02282156769301183,2.460593551341644e-74,2.1127594269953996e-42,1.763489496417158e-24,5.085235103958075e-53,8.68012709343737e-37,3.875983328872324e-85,5.2514978643758476e-14,1.0280919050754342e-71,5.251497863671839e-14,6.3064944854489316e-49,2.7769395257759792e-49,5.4072118387023365e-71,6.269648598311128e-72,3.527306425630359e-36,3.6979040305705896e-54,2.8679871504166266e-12,8.4916002182262e-14,3.399479225038001e-16,5.348278960760509e-26,1.9805808442727315e-25,3.3994654541830288e-16,6.828498119798773e-22,2.574900291104432e-24,7.775491404645288e-28,4.448599336263502e-47,6.870259478346349e-35,3.662566974569686e-47,1.0620726962076928e-36,9.522601515106207e-65,1.4152782104094691e-67,2.131186126704196e-67
1.1900347268737906e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767940927,0.11866996602412364,0.02282156769296937,1.1806647057550144e-71,3.3800939761632073e-41,7.05432268163724e-24,6.099449710085809e-51,6.94410838539231e-36,1.8590166332580103e-82,1.050300018071633e-13,6.579797819023934e-70,1.0503000177900293e-13,1.0090401417768747e-47,4.442654024652895e-48,1.296853251022841e-68,1.5036978134608233e-69,2.8215735524184055e-35,2.353380044337991e-52,5.7359767306774536e-12,1.698320763469757e-13,6.798975261241721e-16,2.139090638425469e-25,7.922323903330278e-25,6.798920075532628e-16,2.721165597550652e-21,2.0521691697000437e-23,1.167273043868221e-26,2.669055333312776e-45,5.496473693266214e-34,1.1676799511996697e-45,8.495746899290454e-36,2.2838770626175164e-62,3.3957292790342307e-65,5.1135660802660334e-65
2.3800699581502637e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,5.812042658750174e-69,5.4071166582775294e-40,2.822015134424643e-23,7.506021142164574e-49,5.555289204113078e-35,9.149413829422909e-80,2.1006004814030178e-13,4.211073404371194e-68,2.100600480276603e-13,1.6144649378582534e-46,7.106797254510804e-47,3.1914929679015536e-66,3.700525996786441e-67,2.2568219123147866e-34,1.493704860503467e-50,1.1471955887057029e-11,3.396642246710143e-13,1.3598009728375845e-15,8.554587342400014e-25,3.1689269601992288e-24,1.3597788174704017e-15,1.0803635983218885e-20,1.6294575628034426e-22,1.7967175400964613e-25,1.6426277777521302e-43,4.397595609430182e-33,3.709063168446824e-44,6.795254862306112e-35,5.620501932226186e-60,8.358063863631904e-63,1.258690655538274e-62
4.76014042070321e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767763712,0.11866996600659857,0.022821567692714623,2.8857973912723694e-66,8.648075480117511e-39,1.1290296699250096e-22,9.317089433736615e-47,4.444232060081231e-34,4.542564828929715e-77,4.201201408318938e-13,2.6950875160796483e-66,4.2012014038132817e-13,2.5831441229269486e-45,1.1366231189206893e-45,7.922811709279683e-64,9.186468107561118e-65,1.8047578319036518e-33,9.417191484655632e-49,2.2943914183247862e-11,6.793285212975371e-13,2.7196252375471455e-15,3.420413962889769e-24,1.2675680987563393e-23,2.7195359800929676e-15,4.257964671370572e-20,1.2843141325700562e-21,2.7883901111206628e-24,1.0195540359988875e-41,3.51872795144677e-32,1.1696407512050211e-42,5.434053825026033e-34,1.395272993087052e-57,2.0747953757734508e-60,3.1248820212529174e-60
9.520281345809103e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767527425,0.11866996598323182,0.022821567692374957,1.424822616178908e-63,1.3826332630239558e-37,4.51783481312515e-22,1.1500663221113498e-44,3.555385444354566e-33,2.242948156916861e-74,8.402403263163341e-13,1.724855723158638e-64,8.402403245140765e-13,4.1330296659208533e-44,1.817103980244992e-44,1.9559707611802193e-61,2.2679367263112693e-62,1.4426876068065038e-32,5.855871016250077e-47,4.5887830709356267e-11,1.3586571144643768e-12,5.439346407565548e-15,1.3670298014003105e-23,5.070249703733353e-23,5.4389844780869246e-15,1.6544306346025482e-19,9.978502456635964e-21,4.301794657962848e-23,6.292208437130866e-40,2.8159834808153673e-31,3.6366383668037097e-41,4.343805619556157e-33,3.4446055690916904e-55,5.121036608034424e-58,7.714248967514747e-58
1.9040563196020888e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.02282156769169563,6.882111449720369e-61,2.2088321818166082e-36,1.808401762233317e-21,1.388830147047686e-42,2.844307502172173e-32,1.0835918557438845e-71,1.6804806976902198e-12,1.1039069832002035e-62,1.6804806904812239e-12,6.6128431733239705e-43,2.902610624465169e-43,4.724533531772497e-59,5.478052488518091e-60,1.152364092060426e-31,3.546137752986844e-45,9.177566349648006e-11,2.7173143004532864e-12,1.0879102338125336e-14,5.459053378500008e-23,2.0280814869247632e-22,1.0877618177833942e-14,6.257460288600642e-19,7.544390240225687e-20,6.490166835751563e-22,3.798575515805471e-38,2.2542698398064395e-30,1.1007704536915632e-39,3.4695564696863255e-32,8.320140351905474e-53,1.2362350345823813e-55,1.862966275352903e-55
3.808112689644446e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766109704,0.11866996584303129,0.022821567690336973,3.177352411732819e-58,3.52335962782785e-35,7.242335763256814e-21,1.603194379793481e-40,2.2754444256729686e-31,5.004848378768022e-69,3.3609614420578398e-12,7.064994995505146e-61,3.360961413222124e-12,1.0580534292298779e-41,4.629028733635381e-42,1.0909673057268962e-56,1.2649587070251572e-57,9.19046422122798e-31,2.0464594207067027e-43,1.8355132801035547e-10,5.434628671052497e-12,2.1760023473653102e-14,2.176402136090778e-22,8.112178311378885e-22,2.17538324944655e-14,2.2549214171091837e-18,5.429247954555341e-19,9.354323926553458e-21,2.1915958535953075e-36,1.8054684016197013e-29,3.173821909255269e-38,2.7669034981772935e-31,1.9212001261003324e-50,2.851247625426238e-53,4.300085087777906e-53
5.712169059686803e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765164557,0.11866996574956426,0.022821567688978316,2.650620740210461e-57,1.2949307849211698e-34,1.5401316428611248e-20,1.0176786843033684e-39,6.755222920072875e-31,4.156274501473169e-68,5.041442188044184e-12,4.011293078416888e-60,5.04144212676963e-12,4.0028283614875073e-41,1.7622177073910974e-41,7.986252525856346e-56,9.259913223539778e-57,2.623241613068681e-30,1.109546477036364e-42,2.7532699146385874e-10,8.151943040276852e-12,3.264248444452015e-14,4.614291855952508e-22,1.723816193929896e-21,3.2628993830326275e-14,4.469038472031134e-18,1.4632306543744302e-18,3.2803944554816295e-20,1.1822675295841108e-35,5.165533111475828e-29,1.4281631314474723e-37,7.897305420651732e-31,1.4063744520156145e-49,2.09740519528063e-52,3.164075104264101e-52
7.61622542972916e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642194096,0.11866996565609723,0.02282156768761966,1.4286080539574046e-56,3.279880788315177e-34,2.628893401537525e-20,4.145472630650867e-39,1.4719268855173088e-30,2.0669553952774283e-67,6.7219229356500325e-12,1.5426611583716362e-59,6.7219228311237495e-12,1.0419332784811247e-40,4.733788111621832e-41,3.6074009577715824e-55,4.182703447711524e-56,5.5242907283083884e-30,3.913981850828086e-42,3.6710265385698983e-10,1.0869257408123514e-11,4.3526595959432e-14,7.854902531361298e-22,2.9405935385918128e-21,4.3503102287497316e-14,7.166024717856886e-18,2.9295898631214472e-18,7.974007690275575e-20,4.313115231949775e-35,1.0900920499561268e-28,4.426164058939262e-37,1.66304007670278e-30,6.352566886554778e-49,1.046020723926365e-51,1.5781086852786045e-51
1.1424338169813875e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072762329115,0.1186699654691632,0.022821567684902344,2.2141896395930655e-55,1.1444356165908218e-33,5.447688400765991e-20,3.2708191951321827e-38,4.272545842917471e-30,2.1641847330300467e-66,1.0082884434663469e-11,1.1740849314861032e-58,1.0082884218255685e-11,3.823743472078259e-40,1.907995072697407e-40,3.289936794852242e-54,3.8145630081689436e-55,1.504827629786925e-29,2.3664859419252664e-41,5.506539761546237e-10,1.6303886140580168e-11,6.529897322590565e-14,1.620567436078106e-21,6.0880075912710996e-21,6.524884847663837e-14,1.3443830755458892e-17,7.36140923669371e-18,2.603014009851477e-19,2.9186114369540113e-34,2.979551627943996e-28,2.236363939128434e-36,4.529902553296953e-30,5.793405548139109e-48,1.4963156258351006e-50,2.2571289086699647e-50
1.5232450909898589e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727604388204,0.11866996528222916,0.022821567682185028,1.2302551503446245e-54,2.8543756916348095e-33,9.27205770617488e-20,1.3228301999834967e-37,9.343568774562866e-30,1.0719612010810954e-65,1.3443845939631e-11,4.4333378534966535e-58,1.3443845571580297e-11,9.915243202169591e-40,5.155687869988775e-40,1.4840275083111674e-53,1.7206654062694416e-54,3.141152603563116e-29,8.312025021728439e-41,7.34205294552891e-10,2.1738514867974284e-11,8.707811987568471e-14,2.7469918371960135e-21,1.0353915686086635e-20,8.699072370317805e-14,2.0883786845439446e-17,1.4326010697512723e-17,6.151676755467508e-19,1.0330304884544917e-33,6.237874247175242e-28,6.819590476569038e-36,9.455178614505601e-30,2.6132638341065304e-47,7.310352940116673e-50,1.1029625430947055e-49
1.9040563649983303e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758548526,0.11866996509529512,0.022821567679467712,5.1803024664387914e-54,6.0445866647536814e-33,1.4175099468917875e-19,4.223216413890849e-37,1.7529792948018338e-29,4.168311160938509e-65,1.6804807450976752e-11,1.3560671800419422e-57,1.680480688868279e-11,2.1679426916165884e-39,1.1552722728338414e-39,5.25690219652171e-53,6.09510708424781e-54,5.704603160401278e-29,2.3411620950773432e-40,9.177566087732659e-10,2.717314358994733e-11,1.0886495858499824e-13,4.182511323180089e-21,1.5818145435370502e-20,1.0872845215189458e-13,2.9207114007906135e-17,2.4286673682488406e-17,1.235531631595195e-18,2.947360499788509e-33,1.1361907259048533e-27,1.6887620923415443e-35,1.7170555563927784e-29,9.256901582348696e-47,2.8082880855604725e-49,4.237461678771224e-49
