Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),H2OX(23),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70),HOCO(73),CHO2(74)
6.644179814668968e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435884734012601,0.11023531377499338,0.022361966477348418,4.998673027718794e-10,5.21934325881298e-07,0.0002623672489675172,7.328811746322805e-05,5.921884810241437e-07,2.6942965308286924e-16,0.0005680163013251486,1.6135594523048606e-14,0.00029390140610209597,2.295490744781505e-11,1.323825626708867e-08,3.844052263751758e-12,5.0520277373203874e-14,3.5615027736539475e-06,1.0929959442411649e-09,0.0077787133786757345,0.0008388984269727032,8.27558831567321e-05,9.093183826478758e-09,3.1597653104266826e-09,5.024328874127435e-09,3.073440611794603e-12,5.449272802009715e-08,1.3354474001244613e-05,1.1414250328656806e-08,4.999146185376751e-06,1.7265264435163517e-09,1.7631985677884345e-09,2.2740928457797102e-10,2.987106913987627e-13,2.8911280181889865e-06,2.3830689882835195e-11,1.0416900853939561e-13,4.676435919132261e-11,6.823788586957625e-13,3.0895395426591217e-16,1.1235110211943869e-17,6.256263748711045e-19
6.669962005872038e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435834429720684,0.11023059821002917,0.022360210061882473,5.066956661547482e-10,5.273159163211943e-07,0.0002643170675654058,7.393161432368363e-05,5.986266324077624e-07,2.7373827990551054e-16,0.0005700763814264683,1.6437394721751984e-14,0.00029438814215138965,2.321417483487207e-11,1.3421819322760913e-08,3.884633469884049e-12,5.119962833378856e-14,3.5827146098085365e-06,1.1098189432577545e-09,0.007780708672448797,0.0008417256264195152,8.292192483836759e-05,9.142230699653884e-09,3.170977221467673e-09,5.042103073829345e-09,3.084892236257285e-12,5.46162586883213e-08,1.3357785157195552e-05,1.1480647280819222e-08,5.037463091061516e-06,1.7531134627756942e-09,1.7695736650165827e-09,2.2940362207233941e-10,3.010545396918792e-13,2.9063318326922206e-06,2.407497075546959e-11,1.0546478639368128e-13,4.761032414868506e-11,6.886694137381125e-13,3.1370571158594885e-16,1.1407431642360006e-17,6.352229894156511e-19
6.695744197075108e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435784499077458,0.11022591623423574,0.02235845378617704,5.135867790042298e-10,5.32729576395845e-07,0.00026627215044047823,7.45774336409572e-05,6.051069736907246e-07,2.7809522448637715e-16,0.0005721348903689285,1.6743528732792622e-14,0.0002948720626200627,2.347523954403356e-11,1.360711362965332e-08,3.9254155875610885e-12,5.1884708858353865e-14,3.6039474941335183e-06,1.1268305468548195e-09,0.007782669584497211,0.0008445501719675512,8.308757582801839e-05,9.19132874963272e-09,3.182178613024164e-09,5.059863613660893e-09,3.0963354000350266e-12,5.473939757761993e-08,1.3361050686644556e-05,1.1547165767952077e-08,5.0758872869745646e-06,1.7799987052840834e-09,1.7759438897330297e-09,2.314051414977986e-10,3.0340715520688904e-13,2.9215324329789924e-06,2.432069755891797e-11,1.0677023076234369e-13,4.8467917860512496e-11,6.949919483129018e-13,3.18510699140215e-16,1.1581565307737507e-17,6.449205500477183e-19
6.721526388278177e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44357349366902427,0.11022126732113544,0.02235669765014672,5.205409589211742e-10,5.38175340540697e-07,0.00026823248301681066,7.522557226447388e-05,6.116295748147678e-07,2.8250079944907755e-16,0.0005741918247394813,1.705403893740026e-14,0.0002953531842979079,2.373810507617597e-11,1.3794147104978835e-08,3.966398296824927e-12,5.2575536669237284e-14,3.6252011367194917e-06,1.1440320464885644e-09,0.007784596646312098,0.0008473720673981805,8.325283902977362e-05,9.240477734245177e-09,3.193369468370928e-09,5.077610465587038e-09,3.1077701496259676e-12,5.486215101374797e-08,1.3364271978130023e-05,1.1613806056054252e-08,5.114418469579332e-06,1.8071842143245452e-09,1.7823092309542594e-09,2.3341383305338707e-10,3.057685501307422e-13,2.936729605985554e-06,2.456787181518576e-11,1.080853647492778e-13,4.933724729257321e-11,7.013465176918206e-13,3.233692809920424e-16,1.1757521554698791e-17,6.547196334836693e-19
6.747308579481247e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435685737249906,0.11021665095244028,0.022354941653709052,5.275585240452012e-10,5.436532427685655e-07,0.00027019805079252766,7.587602708963059e-05,6.181945050214736e-07,2.8695531806384853e-16,0.0005762471811549945,1.7368967908963617e-14,0.0002958315238742416,2.400277489978698e-11,1.3982927648095542e-08,4.0075812785721485e-12,5.327212944102396e-14,3.6464752491767263e-06,1.1614247360001505e-09,0.007786490381170214,0.0008501913164379968,8.341771731007031e-05,9.289677411988175e-09,3.204549770955014e-09,5.095343601816377e-09,3.11919652989263e-12,5.4984525146338365e-08,1.3367450370670691e-05,1.1680568398730349e-08,5.153056336905464e-06,1.8346720369589216e-09,1.7886696777902923e-09,2.3542968707959676e-10,3.0813873639680644e-13,2.951923140530483e-06,2.4816495027192096e-11,1.0941021138852562e-13,5.021841984707231e-11,7.077331765015851e-13,3.2828182187191757e-16,1.1935310739354732e-17,6.646208169725966e-19
6.773090770684316e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44356368955295583,0.11021206661792493,0.02235318579678443,5.346397930482539e-10,5.491633166717422e-07,0.00027216883933914657,7.652879505629841e-05,6.248018328535833e-07,2.914590942476814e-16,0.0005783009562621551,1.768835841222556e-14,0.00029630709793852534,2.4269252451017113e-11,1.417346314033979e-08,4.048964214528352e-12,5.397450480095312e-14,3.66776954462829e-06,1.1790099115922624e-09,0.007788351304260993,0.0008530079227604507,8.358221349844177e-05,9.338927542038723e-09,3.215719504395134e-09,5.113062994800662e-09,3.1306145840965185e-12,5.510652595329717e-08,1.337058715529017e-05,1.1747453037433527e-08,5.191800588533977e-06,1.8624642239907752e-09,1.7950252194445008e-09,2.374526940537403e-10,3.10517725687607e-13,2.9671128273018724e-06,2.506656867886618e-11,1.107447936434424e-13,5.1111543360878174e-11,7.141519787260641e-13,3.3324868717083697e-16,1.2114943227143998e-17,6.746246782873762e-19
6.798872961887386e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44355884063832585,0.1102075138153016,0.02235143007929607,5.417850851281774e-10,5.547055954240962e-07,0.0002741448343009354,7.718387314735829e-05,6.314516261563259e-07,2.9601244256442943e-16,0.0005803531467373749,1.8012253402470468e-14,0.00029677992298098575,2.4537541133732166e-11,1.4365761444861068e-08,4.090546787222838e-12,5.4682680329309e-14,3.6890837377032255e-06,1.1967888718057172e-09,0.007790179922811623,0.0008558218899874454,8.374633038824444e-05,9.388227884266405e-09,3.226878652481078e-09,5.130768617234366e-09,3.14202435393284e-12,5.522815924514048e-08,1.3373683576507941e-05,1.1814460201709804e-08,5.230650925582731e-06,1.890562829928371e-09,1.8013758452134308e-09,2.394828445854228e-10,3.129055294376987e-13,2.982298458844592e-06,2.5318094235243482e-11,1.1208913440586497e-13,5.201672610373919e-11,7.206029777088359e-13,3.3827024293367483e-16,1.2296429392672602e-17,6.847317957157322e-19
6.824655153090456e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435540264744753,0.11020299205009702,0.022349674501169932,5.489947200023254e-10,5.602801117831662e-07,0.0002761260213942811,7.784125838727077e-05,6.381439520787584e-07,3.0061567822489926e-16,0.0005824037492866928,1.8340696024703938e-14,0.0002972500153932288,2.4807644319566625e-11,1.4559830406458699e-08,4.132328679963491e-12,5.539667355979671e-14,3.710417544529755e-06,1.21476291749612e-09,0.007791976736210174,0.0008586332216908983,8.391007073736433e-05,9.437578199245247e-09,3.238027199173101e-09,5.148460442054178e-09,3.153425879565211e-12,5.534943066927147e-08,1.3376740833796961e-05,1.1881590109443486e-08,5.269607050692203e-06,1.9189699129477212e-09,1.807721544486607e-09,2.415201294121188e-10,3.153021588366692e-13,2.997479829547634e-06,2.557107314256145e-11,1.1344325649528339e-13,5.293407677649069e-11,7.270862261561533e-13,3.4334685585256406e-16,1.2479779619553601e-17,6.949427480513113e-19
6.850437344293525e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435492465626216,0.11019850083553133,0.02234791906233467,5.562690179011969e-10,5.658868980922465e-07,0.00027811238640706976,7.850094784067846e-05,6.448788770751158e-07,3.052691170869243e-16,0.0005844527606456775,1.8673729612824788e-14,0.0002977173914688498,2.507956534797793e-11,1.4755677851420293e-08,4.174309576811932e-12,5.611650197990343e-14,3.7317706827285137e-06,1.232933351810564e-09,0.007793742236126849,0.0008614419213942663,8.407343726890389e-05,9.486978248265028e-09,3.249165128601317e-09,5.166138442438509e-09,3.164819199660384e-12,5.5470345714195815e-08,1.337976008300797e-05,1.1948842967103266e-08,5.308668668011559e-06,1.947687534855708e-09,1.8140623067463318e-09,2.4356453939485115e-10,3.177076248322556e-13,3.0126567356315336e-06,2.582550682835491e-11,1.1480718265801618e-13,5.386370450925259e-11,7.336017761402919e-13,3.4847889326029107e-16,1.2665004300247075e-17,7.0525811458477245e-19
6.876219535496595e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44354450041170324,0.11019403969239863,0.022346163762721593,5.6360829956211e-10,5.715259862824663e-07,0.00028010391519807664,7.916293861104197e-05,6.516564669061742e-07,3.0997307565542343e-16,0.0005865001775793307,1.9011397688789536e-14,0.00029818206740404125,2.5353307526301553e-11,1.495331158736194e-08,4.21648916255895e-12,5.6842183031245214e-14,3.7531428714058235e-06,1.2513014801643717e-09,0.0077954769066333265,0.0008642479925740355,8.423643267184959e-05,9.53642779334199e-09,3.260292425065094e-09,5.183802591806992e-09,3.176204351422886e-12,5.5590909713673266e-08,1.3382742437760644e-05,1.2016218969988675e-08,5.347835483184996e-06,1.9767177610532674e-09,1.8203981215674894e-09,2.45616065513974e-10,3.201219381335641e-13,3.0278289751358766e-06,2.6081396701551203e-11,1.1618093556639138e-13,5.480571885961743e-11,7.401496791032468e-13,3.5366672312370236e-16,1.2852113835900603e-17,7.156784750949029e-19
6.902001726699664e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435397875382579,0.11018960814894971,0.022344408602264595,5.710128862229142e-10,5.771974078748598e-07,0.0002821005936963679,7.982722783930875e-05,6.58476786640624e-07,3.1472787108244336e-16,0.000588545996881986,1.935374396176948e-14,0.0002986440592981952,2.5628874129807013e-11,1.5152739403070223e-08,4.2588671227002985e-12,5.757373410989971e-14,3.774533831147001e-06,1.269868610217886e-09,0.007797181224320275,0.0008670514386611773,8.439905960172136e-05,9.585926597229038e-09,3.271409073032429e-09,5.201452863819925e-09,3.1875813706295614e-12,5.5711127850804976e-08,1.3385688970801893e-05,1.2083718302476561e-08,5.387107203338368e-06,2.006062660498653e-09,1.8267289786173303e-09,2.4767469886505886e-10,3.225451092143931e-13,3.042996347906878e-06,2.6338744152564877e-11,1.1756453781793326e-13,5.57602298108294e-11,7.467299858607849e-13,3.5891071403712517e-16,1.3041118636190263e-17,7.262044098397651e-19
6.927783917902734e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44353510746630365,0.11018520574077635,0.02234265358090011,5.784830996157448e-10,5.829011939824306e-07,0.00028410240790071163,8.049381270261468e-05,6.653399006564539e-07,3.1953382116718744e-16,0.0005905902153772109,1.97008123273003e-14,0.00029910338315450183,2.590626840175471e-11,1.535396906834589e-08,4.301443143412827e-12,5.831117256672538e-14,3.795943284009687e-06,1.2886360518533087e-09,0.00779885565841305,0.0008698522630425688,8.45613206812042e-05,9.635474423425392e-09,3.2825150571393305e-09,5.219089232377741e-09,3.1989502916639763e-12,5.5831005162053785e-08,1.3388600715331365e-05,1.2151341138267197e-08,5.426483537066064e-06,2.0357243056707737e-09,1.8330548676552554e-09,2.4974043065488056e-10,3.2497714831663426e-13,3.0581586555850375e-06,2.6597550553392068e-11,1.1895801193455608e-13,5.672734776995429e-11,7.53342746606795e-13,3.64211235215803e-16,1.323202911916219e-17,7.368364995478764e-19
6.953566109105804e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435304597272222,0.11018083201069742,0.022340898698567046,5.860192619608212e-10,5.886373753122083e-07,0.00028610934387899884,8.116269041301804e-05,6.72245872642347e-07,3.243912443560298e-16,0.0005926328299177056,2.0052646866424468e-14,0.000299560054880545,2.6185493553453508e-11,1.5557008333849348e-08,4.3442169115310505e-12,5.90545157076674e-14,3.817370953517225e-06,1.3076051171515793e-09,0.007800500670885578,0.0008726504690623792,8.472321850076313e-05,9.685071036185747e-09,3.293610362189197e-09,5.236711671620443e-09,3.210311147550649e-12,5.595054654119805e-08,1.3391478666294597e-05,1.2219087640629808e-08,5.465964194418149e-06,2.0657047725325987e-09,1.8393757785326018e-09,2.5181325219750604e-10,3.274180654537554e-13,3.0733157015928794e-06,2.6857817257704648e-11,1.2036138036176617e-13,5.770718356604045e-11,7.599880109179312e-13,3.695686564893426e-16,1.3424855711074923e-17,7.475753254094273e-19
6.979348300308873e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443525843859643,0.11017648650864696,0.022339143955206763,5.936216959602948e-10,5.944059821672968e-07,0.00028812138776767383,8.18338582162658e-05,6.791947655990865e-07,3.2930045974251695e-16,0.000594673837385202,2.0409291844826336e-14,0.0003000140902888929,2.6466552764319277e-11,1.5761864930947802e-08,4.387188114524114e-12,5.980378079405055e-14,3.838816564652055e-06,1.3267771203693087e-09,0.007802116716572511,0.0008754460600234214,8.488475561924138e-05,9.734716200528967e-09,3.3046949731521844e-09,5.254320155927013e-09,3.2216639699890858e-12,5.6069756743216645e-08,1.3394323781643955e-05,1.2286957962647132e-08,5.505548886887738e-06,2.096006140494643e-09,1.8456917011924065e-09,2.538931549104818e-10,3.298678704143581e-13,3.0884672911227636e-06,2.7119545600943776e-11,1.217746654678722e-13,5.869984844827124e-11,7.666658277585537e-13,3.7498334829517674e-16,1.3619608846242518e-17,7.584214690675491e-19
