Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),H2OX(23),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),C2H6X(52),CO2X(24)
5.7961911574327215e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523043997792706,0.11866712126471786,0.022821526333942004,3.795398656182474e-29,5.380290005405084e-19,1.2562856619205376e-12,2.823038402908191e-18,4.712228498873074e-19,2.8981999130309658e-39,5.115772084653196e-08,7.900508732446874e-37,5.115168754227338e-08,1.552770138224054e-25,1.2268380254201076e-24,1.2242220313092327e-30,1.3411445369278622e-31,4.520215131923859e-14,1.1361203640132416e-23,2.7932774403424833e-06,8.271792350296599e-08,6.95382653670285e-10,8.918984236209601e-16,1.0457557260433081e-13,2.0908861948856199e-10,9.580084072225335e-14,4.2540761626226263e-13,1.2029172589062768e-10,5.750597256721247e-19,2.779168203283283e-17,8.01337664272469e-14,2.17679586702704e-22,1.707284485421343e-24,6.047180328681956e-21,3.4282387823382276e-28,4.582291937015554e-14,2.1457929414212126e-31,1.1197736618704181e-27,3.101199130118169e-30,2.026986035537834e-24,1.0090271745396521e-27
6.01418420955705e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523042915844385,0.11866701429307204,0.02282152477844494,4.7294620447885644e-29,6.008614736443908e-19,1.352538319919198e-12,3.266814913950351e-18,5.262614082966561e-19,3.6371012951400325e-39,5.3081796437029024e-08,9.854369768732947e-37,5.307532017406725e-08,1.798812473489454e-25,1.4214422825337688e-24,1.4763272033809803e-30,1.6146542067193573e-31,4.866606672052679e-14,1.2871541502440991e-23,2.8983126185274196e-06,8.582889692481913e-08,7.316779827204639e-10,9.266509195346874e-16,1.1143559450935492e-13,2.1357907587450707e-10,9.785979247624247e-14,4.3458140810321956e-13,1.281703678845194e-10,6.391334373866454e-19,3.10454556561413e-17,8.49889271390067e-14,2.371183926272818e-22,2.0419535765618616e-24,6.3604276307194955e-21,4.020122605601741e-28,4.9310096411072334e-14,2.6197552493191532e-31,1.271977916796139e-27,3.521390196407509e-30,2.3488175013131903e-24,1.208724898945104e-27
6.232177261681378e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523041833904972,0.11866690732281372,0.022821523222948455,5.844329900392349e-29,6.683968763113073e-19,1.4523421144524805e-12,3.75895771389412e-18,5.854200708086828e-19,4.525771220788781e-39,5.500587445750164e-08,1.2194933573324362e-36,5.4998940690181526e-08,2.0729257112454427e-25,1.63833030110549e-24,1.767771199169093e-30,1.9302291919915363e-31,5.2257843074956414e-14,1.450763417753594e-23,3.0033464073127385e-06,8.893986864617634e-08,7.684741754095567e-10,9.614747991486467e-16,1.1844129936350758e-13,2.17904263669013e-10,9.984296534757379e-14,4.4341771776834794e-13,1.3621395106046654e-10,7.073320890037901e-19,3.4543666909173493e-17,8.991474164747411e-14,2.5731602398218073e-22,2.4250391721538342e-24,6.6754355545147495e-21,4.684798985525851e-28,5.2925125173536445e-14,3.173016687103733e-31,1.4374512919562061e-27,3.977312340755112e-30,2.7074901796052974e-24,1.4378848788565176e-27
6.4501703138057066e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230407519746496,0.11866680035394285,0.022821521667452545,7.166102380773126e-29,7.408043134968209e-19,1.555696932731125e-12,4.302509590146181e-18,6.48846949315101e-19,5.5872763808552374e-39,5.6929954821867704e-08,1.4981052854481917e-36,5.6922549091936134e-08,2.377156086964405e-25,1.8791419570176773e-24,2.102853621509892e-30,2.2923558891588533e-31,5.597747958078928e-14,1.6273454822836087e-23,3.108378806716716e-06,9.205083866704688e-08,8.057530496832621e-10,9.96370870389805e-16,1.2558746538492244e-13,2.2207033245298688e-10,1.017531790394407e-13,4.519291101994479e-13,1.4441640578739394e-10,7.797261328404064e-19,3.829515501642161e-17,9.490716833620887e-14,2.7825326932233057e-22,2.8611665561258835e-24,6.992092733308589e-21,5.427729991126594e-28,5.6668004535673896e-14,3.8148227080596157e-31,1.616695338865477e-27,4.470133476597238e-30,3.1057077725075945e-24,1.6994478442080815e-27
6.668163365930035e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523039670053591,0.11866669338645945,0.02282152011195723,8.723428089840578e-29,8.182528735045731e-19,1.662602664660663e-12,4.900563422962467e-18,7.16690138270103e-19,6.847181739269955e-39,5.885403744717423e-08,1.8278038050848164e-36,5.884614538060657e-08,2.713620388067084e-25,2.1455754024534707e-24,2.4861530415772455e-30,2.705796618480794e-31,5.98249754363792e-14,1.8172791187686924e-23,3.2134098167576316e-06,9.516180698744009e-08,8.434971000360668e-10,1.0313399350832354e-15,1.3286905795683464e-13,2.260832029823642e-10,1.0359314833430565e-13,4.60127682815243e-13,1.527718882840897e-10,8.563821709851619e-19,4.2308757838579235e-17,9.996239678183238e-14,2.999104291430941e-22,3.355175814639845e-24,7.310303941052852e-21,6.254517169304307e-28,6.053873337570059e-14,4.555042390086821e-31,1.8101985707210663e-27,5.0009683019751655e-30,3.546269130996512e-24,1.9965111992442407e-27
6.886156418054363e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230385881419627,0.1186665864203635,0.022821518556462497,1.0547636545829783e-28,9.009116300446263e-19,1.7730592027412362e-12,5.5562594396366116e-18,7.890977176681397e-19,8.333712225443989e-39,6.07781222534853e-08,2.215811042950509e-36,6.076972955742561e-08,3.084505832055827e-25,2.4393870685233043e-24,2.922532885761374e-30,3.175594003401419e-31,6.380032984016886e-14,2.020924464895125e-23,3.3184394374537717e-06,9.827277360736568e-08,8.816894723368083e-10,1.0663827148334493e-15,1.4028122291898232e-13,2.299485757027312e-10,1.0536548699802154e-13,4.680250829042048e-13,1.6127477221529187e-10,9.373631456655958e-19,4.659331187931277e-17,1.0507683452866492e-13,3.2226743236204123e-22,3.912119271093609e-24,7.629988008864713e-21,7.170894608467208e-28,6.45373105719194e-14,5.404178833803e-31,2.018436175413425e-27,5.570877909952631e-30,4.032068222702411e-24,2.3323295023678853e-27
7.104149470178692e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523037506239928,0.11866647945565498,0.02282151700096837,1.2672870982353954e-28,9.889496440237043e-19,1.887066441971129e-12,6.272782604195873e-18,8.662177557399511e-19,1.0077917875290309e-38,6.270220916377401e-08,2.6700870200045506e-36,6.269330162358486e-08,3.492069946258885e-25,2.7623916678775044e-24,3.417147127904662e-30,3.7070751091461604e-31,6.790354199068675e-14,2.2386230054612482e-23,3.4234676688234223e-06,1.0138373852683361e-07,9.20313939590851e-10,1.1014998729383559e-15,1.4781928009945332e-13,2.33671938947129e-10,1.0707271153868554e-13,4.756325243708671e-13,1.6991964060047116e-10,1.022728521388504e-18,5.1157652291786746e-17,1.1024709461986774e-13,3.4530394110112376e-22,4.5372586717408836e-24,7.951075974505281e-21,8.182722073197257e-28,6.866373500271731e-14,6.373378832474736e-31,2.2418698025418828e-27,6.1808696442010025e-30,4.566094101520798e-24,2.710314779628984e-27
7.32214252230302e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230364243476406,0.11866637249233383,0.02282151544547484,1.5136221347937954e-28,1.0825359651005393e-18,2.00462427975388e-12,7.053360137095555e-18,9.481983113897267e-19,1.2113842302777556e-38,6.46262981038179e-08,3.199377961584497e-36,6.46168615802363e-08,3.938640449049346e-25,3.1164621976552062e-24,3.97544579554283e-30,4.305855352387394e-31,7.213461108654385e-14,2.4706976285828568e-23,3.5284945108848745e-06,1.0449470174585395e-07,9.59354878604252e-10,1.1366920593558296e-15,1.554787170784023e-13,2.3725857682877523e-10,1.0871724482560686e-13,4.829608038593961e-13,1.7870127802373175e-10,1.1125344584505108e-18,5.60106128849516e-17,1.154699838420023e-13,3.6899944474197665e-22,5.236062149980945e-24,8.273509460407933e-21,9.295978300154964e-28,7.29180055465629e-14,7.4744418597407645e-31,2.4809474169702723e-27,6.831897172659416e-30,5.151430878889643e-24,3.134036681752398e-27
7.540135574427349e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230353424652503,0.11866626553040009,0.022821513889981916,1.7977857377019175e-28,1.1818396330352848e-18,2.125732615808846e-12,7.901259159106926e-18,1.0351874363946105e-18,1.4478694389496865e-38,6.655038900209842e-08,3.8132661033830694e-36,6.654040942849376e-08,4.426615132412328e-25,3.50352994212627e-24,4.6031802985805875e-30,4.977842193364842e-31,7.649353632643093e-14,2.717452745510181e-23,3.6335199636564236e-06,1.07605663264437e-07,9.987972475163965e-10,1.1719598978271316e-15,1.6325518317531404e-13,2.407135768400687e-10,1.1030141957359959e-13,4.900203162772665e-13,1.8761466313360735e-10,1.2068339779473976e-18,6.116102612960318e-17,1.2074249164214675e-13,3.933333441549186e-22,6.0142009955873866e-24,8.597239282928583e-21,1.0516754537983701e-27,7.730012108200359e-14,8.71982841540286e-31,2.736103212039909e-27,7.524860754600944e-30,5.791257696571754e-24,3.6072224958909166e-27
7.758128626551678e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523034260592902,0.1186661585698537,0.022821512334489598,2.1241161613870637e-28,1.2870296788605427e-18,2.2503913520850728e-12,8.819784453217991e-18,1.127333177386181e-18,1.721302307884277e-38,6.847448178970369e-08,4.522220990404121e-36,6.846394516943429e-08,4.9584617457442075e-25,3.9255844748769115e-24,5.306408588644917e-30,5.7292386214106695e-31,8.098031690911575e-14,2.9791744665209776e-23,3.7385440271563657e-06,1.1071662308259337e-07,1.0386265641686205e-09,1.207303963689965e-15,1.7114448365177351e-13,2.4404183716884505e-10,1.1182748169762927e-13,4.968210697416136e-13,1.9665496142193165e-10,1.3056771190333684e-18,6.661772316422233e-17,1.2606177967897883e-13,4.182850269343e-22,6.877546253409347e-24,8.922224245952708e-21,1.1851248309129336e-27,8.181008048766326e-14,1.0122667765606033e-30,3.0077575761198574e-27,8.260607678642823e-30,6.488848700794102e-24,4.1337570243256796e-27
7.976121678676008e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230331787307326,0.11866605161069467,0.0228215107789979,2.497286228113903e-28,1.3982751258979676e-18,2.378600392678373e-12,9.812276338756339e-18,1.2247835776319752e-18,2.036089516391053e-38,7.039857640023473e-08,5.337652266046544e-36,7.038746880409961e-08,5.53671788077756e-25,4.3846736609596334e-24,6.0915001569927564e-30,6.566546444281373e-31,8.559495203344039e-14,3.2561308260359183e-23,3.843566701403003e-06,1.1382758120033377e-07,1.0788288852776638e-09,1.2427247959548429e-15,1.791425741220139e-13,2.472480737424095e-10,1.1329759354263979e-13,5.033726999697531e-13,2.058175182713912e-10,1.4091110890466121e-18,7.238953380060237e-17,1.3142517197153486e-13,4.438339344069086e-22,7.832165174218711e-24,9.248430077698728e-21,1.3305757348514394e-27,8.644788264223975e-14,1.169676511347186e-30,3.296317106725539e-27,9.039932851120094e-30,7.247573017608553e-24,4.7176823409650604e-27
8.194114730800337e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523032096878876,0.11866594465292298,0.022821509223506817,2.922316589414445e-28,1.5157449906398845e-18,2.5103596437514793e-12,1.0882108652612684e-17,1.3276866786336995e-18,2.397007596637094e-38,7.232267276971497e-08,6.271963948495618e-36,7.231098033349744e-08,6.1639908575347805e-25,4.8829036590798646e-24,6.965140878415436e-30,7.49656939114332e-31,9.033744089831853e-14,3.548572050729853e-23,3.948587986414638e-06,1.1693853761766909e-07,1.119390786384073e-09,1.2782229121368208e-15,1.872455551638064e-13,2.5033682700946077e-10,1.1471383699319887e-13,5.096844841344268e-13,2.1509785226177846e-10,1.5171804066887959e-18,7.848528652927309e-17,1.3683014561150337e-13,4.699596211184851e-22,8.884317538577627e-24,9.575828503619884e-21,1.4886673732971832e-27,9.121352642450264e-14,1.345660823621564e-30,3.602174666944744e-27,9.863579516037979e-30,8.070894729350115e-24,5.3631974345075686e-27
8.412107782924666e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523031015037462,0.11866583769653857,0.022821507668016355,3.4045889529410355e-28,1.6396082835128993e-18,2.64566901345716e-12,1.2032686832739396e-17,1.436190521557485e-18,2.8092212810354944e-38,7.424677083650306e-08,7.338610191624113e-36,7.42344797586026e-08,6.842957611221258e-25,5.4224389235691394e-24,7.934337708253587e-30,8.526416038592746e-31,9.520778270273311e-14,3.8567308649696746e-23,4.0536078822095755e-06,1.2004949233461042e-07,1.1602993425467712e-09,1.3137988027788499e-15,1.9544966712251833e-13,2.533124684696511e-10,1.1607821646742888e-13,5.157653542036753e-13,2.2449164872532908e-10,1.6299270383699275e-18,8.491380852472801e-17,1.422743220068496e-13,4.9664180744778595e-22,1.0040451873024564e-23,9.904396447345363e-21,1.6600478240789735e-27,9.610701071329106e-14,1.5417373622446496e-30,3.925709479361884e-27,1.0732240089575345e-29,8.962372852079106e-24,6.074657746553262e-27
8.630100835048995e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523029933206613,0.11866573074154148,0.022821506112526518,3.94985926623042e-28,1.770034009539166e-18,2.784528411864192e-12,1.326744609909543e-17,1.5504431485103526e-18,3.278302119745668e-38,7.617087054120853e-08,8.552152527617413e-36,7.615796708035845e-08,7.57636457997643e-25,6.005502206130396e-24,9.006423239399907e-30,9.663502568687587e-31,1.0020597664573388e-13,4.1808228284136506e-23,4.158626388806129e-06,1.2316044535116906e-07,1.2015421097560016e-09,1.3494529257457792e-15,2.0375128510141306e-13,2.5617920696017384e-10,1.17392661799531e-13,5.216239097845222e-13,2.339947535418699e-10,1.747390528039795e-18,9.168392565046277e-17,1.4775545862636327e-13,5.238604259471291e-22,1.130720157647073e-23,1.0234115335972972e-20,1.8453734947105867e-27,1.0112833438751145e-13,1.7594932140157515e-30,4.267287253080313e-27,1.1646557093670312e-29,9.925661313902971e-24,6.856574613288278e-27
8.848093887173324e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523028851386448,0.11866562378793166,0.022821504557037308,4.564270849553732e-28,1.907191168908926e-18,2.9269377508860885e-12,1.4589849727317097e-17,1.6705926036759734e-18,3.8102473590807426e-38,7.809497182661076e-08,9.928318588546215e-36,7.80814422996779e-08,8.367027593407792e-25,6.634374557519155e-24,1.0189060125909232e-29,1.0915555367561543e-30,1.0533202192643522e-13,4.5210467010774575e-23,4.2636435062226055e-06,1.2627139666735636e-07,1.2431071070378836e-09,1.385185712254007e-15,2.1214691413151099e-13,2.5894109470843026e-10,1.1865903101505114e-13,5.272684304889127e-13,2.436031671648484e-10,1.8696081209215473e-18,9.880446246383132e-17,1.5327144121645248e-13,5.515956619613211e-22,1.2691380973341781e-23,1.0564970491327347e-20,2.0453086034938553e-27,1.0627749632613554e-13,2.0005854264036546e-30,4.627260339824963e-27,1.2607124174571802e-29,1.0964508934082344e-23,7.713614619155142e-27
9.066086939297653e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230277695770815,0.11866551683570908,0.02282150300154873,5.254367470732852e-28,2.051248757475695e-18,3.0728969442124663e-12,1.600338741070069e-17,1.7967869343217592e-18,4.41149907211987e-38,8.001907463758045e-08,1.148406230412243e-35,8.000490541744459e-08,9.217831761839476e-25,7.311395329168164e-24,1.1490245379528265e-29,1.2290613472770053e-30,1.1058591774401378e-13,4.8775848316116167e-23,4.368659234477323e-06,1.29382346283184e-07,1.2849827992248444e-09,1.420997572052315e-15,2.2063318451457546e-13,2.6160203315947663e-10,1.1987911300287856e-13,5.327068878396729e-13,2.533130388696523e-10,1.9966148814532344e-18,1.0628424222072692e-16,1.588202764631657e-13,5.798279890328269e-22,1.4199981308673127e-23,1.0896950600681084e-20,2.2605246814131403e-27,1.1155449540819837e-13,2.266741488998025e-30,5.005967915465305e-27,1.3614487193522627e-29,1.208275940283402e-23,8.650598869968043e-27
9.284079991421983e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230266877786246,0.11866540988487376,0.022821501446060787,6.027106355432637e-28,2.2023757671840423e-18,3.222405907242968e-12,1.7511573706376365e-17,1.9291741916883906e-18,5.088963533402769e-38,8.194317892100418e-08,1.3237625572886478e-35,8.192835643451402e-08,1.0131731366212937e-24,8.038962174666113e-24,1.2918314545161088e-29,1.3797030877117698e-30,1.1596766329770642e-13,5.250603564938394e-23,4.4736735735885945e-06,1.3249329419866374e-07,1.3271580803671866e-09,1.45688889171515e-15,2.292068473330202e-13,2.641657785866321e-10,1.2105463008782005e-13,5.379469567335916e-13,2.631206612159491e-10,2.1284438056368328e-18,1.1413208688009448e-16,1.6440008507398207e-13,6.085381995603083e-22,1.5840166699126337e-23,1.1230047259262703e-20,2.4917000957596114e-27,1.169593305127964e-13,2.559759776358058e-30,5.4037361836278044e-27,1.4669145377977195e-29,1.3284351261751257e-23,9.672502192117686e-27
9.502073043546312e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230256059911833,0.11866530293542565,0.02282149989057348,6.889871126977044e-28,2.3607411864388907e-18,3.3754645570236468e-12,1.911794656171416e-17,2.0679024317719895e-18,5.850030829942765e-38,8.386728462571143e-08,1.5208601404084746e-35,8.385179535171456e-08,1.1111749748582618e-24,8.819531051101583e-24,1.4481945761037349e-29,1.5443478696352881e-30,1.2147725778680824e-13,5.640253665762717e-23,4.57868652357474e-06,1.3560424041380744e-07,1.3696222577619032e-09,1.492860033835983e-15,2.378647701207567e-13,2.6663594749331267e-10,1.2218724050744612e-13,5.429960264780832e-13,2.7302246471608517e-10,2.265125928009801e-18,1.2235681710827994e-16,1.7000909525536184e-13,6.37707431140254e-22,1.7619270052763802e-23,1.1564254572469554e-20,2.7395195959566586e-27,1.2249200051908568e-13,2.8815099547477475e-30,5.820878598366654e-27,1.5771552522874706e-29,1.4573317884768554e-23,1.078445226425023e-26
9.720066095670641e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230245242148587,0.11866519598736473,0.02282149833508682,7.85048467024454e-28,2.526514000424093e-18,3.532072812185697e-12,2.082606591711889e-17,2.213119716008368e-18,6.702594701030207e-38,8.57913917024043e-08,1.7417998527503559e-35,8.577522216984851e-08,1.2160979203154571e-24,9.655616220333823e-24,1.6190163709120742e-29,1.7238947207774283e-30,1.2711470041067047e-13,6.046670754806864e-23,4.683698084454081e-06,1.3871518492862717e-07,1.4123650365757926e-09,1.5289113400695706e-15,2.466039326892119e-13,2.6901602181386147e-10,1.232785407967738e-13,5.4786121141729e-13,2.830150127018746e-10,2.406690423507129e-18,1.309672522832238e-16,1.7564563656341566e-13,6.67317188987037e-22,1.9544788969371366e-23,1.1899568808815065e-20,3.0046738808101056e-27,1.2815250430628002e-13,3.2339333550662276e-30,6.257696103135967e-27,1.692211823247332e-29,1.5953787459604435e-23,1.1991728687676363e-26
9.93805914779497e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523023442449751,0.11866508904069101,0.0228214967796008,8.917221914706927e-28,2.6998631913768723e-18,3.692230592886493e-12,2.2639512381539344e-17,2.3649741118680153e-18,7.655072599637044e-38,8.771550010358976e-08,1.9888307468532937e-35,8.769863688969294e-08,1.328258086782036e-24,1.0549790250187634e-23,1.8052343461057613e-29,1.9192747766458942e-30,1.3287999036869887e-13,6.469975754927503e-23,4.788708256244938e-06,1.418261277431351e-07,1.4553765050407447e-09,1.5650431332697475e-15,2.5542142310295436e-13,2.7130935392085577e-10,1.2433006808421495e-13,5.525493611628933e-13,2.930949963823959e-10,2.553164704475689e-18,1.3997221049850362e-16,1.8130813410634315e-13,6.973493647948982e-22,2.162438163212351e-23,1.2235988098805297e-20,3.287859186260495e-27,1.339408407536494e-13,3.619043314161621e-30,6.714477383560178e-27,1.8121209194162123e-29,1.7429982969621668e-23,1.3299762001361869e-26
1e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230231350775524,0.1186650586529659,0.022821496337622933,9.240889450017946e-28,2.7505245720226414e-18,3.738385610298542e-12,2.3174502967965273e-17,2.4093536685942622e-18,7.94517014940337e-38,8.826221920414751e-08,2.064112462868625e-35,8.82451564443251e-08,1.3614924785428617e-24,1.0814823775159564e-23,1.8610897025493006e-29,1.977811951429033e-30,1.3454147217231056e-13,6.593350408943262e-23,4.818545740621063e-06,1.4271007509646688e-07,1.4676455290731163e-09,1.5753243984111043e-15,2.579407347483953e-13,2.719456107349743e-10,1.246218013402588e-13,5.538500827382951e-13,2.959746432916614e-10,2.5956834639858646e-18,1.4260409305471478e-16,1.8292161114492638e-13,7.059573451567377e-22,2.224447073001241e-23,1.2331780280630863e-20,3.371710720109457e-27,1.3560886829755795e-13,3.7347202039158774e-30,6.847948755121209e-27,1.847081964469858e-29,1.786749277266852e-23,1.3690581842729468e-26
1.0156052199919299e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523022360695953,0.11866498209540444,0.022821495224115425,1.0098822532162307e-27,2.8809577388239246e-18,3.8559378207527856e-12,2.4561885977218984e-17,2.5236136933698053e-18,8.71642596866378e-38,8.963960978351409e-08,2.264356808573984e-35,8.962203951200077e-08,1.447978461614306e-24,1.1504684015543809e-23,2.0078214224724712e-29,2.1314514605496218e-30,1.3877312686035155e-13,6.910275344558391e-23,4.893717038965639e-06,1.4493706885734357e-07,1.498647120199912e-09,1.6012557173597669e-15,2.6431443379956517e-13,2.7351917144609186e-10,1.2534330230209227e-13,5.570670704443327e-13,3.032592300856878e-10,2.7045745130563656e-18,1.4938050856723156e-16,1.8699510307851846e-13,7.277862523758564e-22,2.3865862700445004e-23,1.2573512174419404e-20,3.589776893312429e-27,1.3985700874051805e-13,4.038925486622465e-30,7.191499131733396e-27,1.936915047653039e-29,1.9006222176049707e-23,1.4714132646800017e-26
1.0374045252043628e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230212789535573,0.11866487515150502,0.0228214936686307,1.1404503545150362e-27,3.069966619784287e-18,4.023194418826041e-12,2.6596804950388266e-17,2.6891865415207708e-18,9.896180725638887e-38,9.156372069810006e-08,2.5709438568237225e-35,9.154543003750159e-08,1.5755888949755898e-24,1.2522986699336507e-23,2.2277862996210218e-29,2.361420652630367e-30,1.4479410908513752e-13,7.367662416182561e-23,4.99872443263451e-06,1.48048008271265e-07,1.5421676941842726e-09,1.6375493778110698e-15,2.732802578485854e-13,2.756485819221798e-10,1.2631966831490128e-13,5.614206885925821e-13,3.135046466775019e-10,2.860944009125585e-18,1.5920096202581204e-16,1.9270514360725126e-13,7.586105603802949e-22,2.6277199213047915e-23,1.2912142142882665e-20,3.91113315599022e-27,1.4590100714626339e-13,4.495738129024989e-30,7.689026319993406e-27,2.0666226844762554e-29,2.0686917600519073e-23,1.6240569887667633e-26
1.0592038304167958e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230201972226514,0.11866476820899273,0.02282149211314663,1.2843971842434343e-27,3.2670588089433943e-18,4.194000311509798e-12,2.8747904644732615e-17,2.8618407446886987e-18,1.1204447949757213e-37,9.348783280488591e-08,2.9113265890140157e-35,9.346880846690257e-08,1.7114260891137686e-24,1.3607445793480885e-23,2.4661738121855512e-29,2.6102108484811677e-30,1.509429362426149e-13,7.842216537776108e-23,5.103730437269878e-06,1.51158945984912e-07,1.585929380999838e-09,1.6739243833162152e-15,2.823162853445545e-13,2.777005772514244e-10,1.2726053796838e-13,5.656163286711166e-13,3.2382829315052487e-10,3.0222958539953142e-18,1.6944238513756562e-16,1.9843693589433872e-13,7.898054223818897e-22,2.886650650931374e-23,1.3251880290019317e-20,4.252638548823237e-27,1.5207283485031394e-13,4.991712358483177e-30,8.207312482312752e-27,2.201268408713448e-29,2.2476576507862062e-23,1.7884950688937868e-26
1.0810031356292287e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230191155033195,0.11866466126786755,0.022821490557663214,1.4427436598310967e-27,3.472403278802146e-18,4.368355424518982e-12,3.1018836434600974e-17,3.041724398913752e-18,1.2651944765419814e-37,9.541194606296681e-08,3.2884157719405286e-35,9.53921748008893e-08,1.8558335876732596e-24,1.4760867099729352e-23,2.7240652774785225e-29,2.878883307902693e-30,1.572196075323894e-13,8.33400441538333e-23,5.208735052890076e-06,1.542698819982973e-07,1.6299236638065155e-09,1.7103809869399293e-15,2.91419999929332e-13,2.796780380084177e-10,1.2816723206233172e-13,5.696598762671798e-13,3.3422732637772677e-10,3.1886512900753544e-18,1.8011359089622253e-16,2.0418923563554305e-13,8.213544045853923e-22,3.1642044176434757e-23,1.3592729909990614e-20,4.615007733121641e-27,1.583724907321482e-13,5.5291523872332135e-30,8.746600001629834e-27,2.340873034703378e-29,2.4379800889138386e-23,1.9653298559879806e-26
1.1028024408416616e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523018033795644,0.11866455432812947,0.02282148900218045,1.6165621592871823e-27,3.686168999804294e-18,4.5462596848311214e-12,3.3413266715063536e-17,3.228985608164835e-18,1.4250015416756034e-37,9.733606043293824e-08,3.705305577835356e-35,9.731552904012647e-08,2.0091617650384604e-24,1.598611473044926e-23,3.002578835015556e-29,3.1685321943218685e-30,1.6362412215411251e-13,8.843080355182613e-23,5.313738279513435e-06,1.5738081631143357e-07,1.6741423426703246e-09,1.7469194265373906e-15,3.0058897543907155e-13,2.8158373758253156e-10,1.2904102225003887e-13,5.735569979559962e-13,3.446990090237263e-10,3.360030216687742e-18,1.9122339102929214e-16,2.0996086970209626e-13,8.532415113944096e-22,3.461221202901955e-23,1.393469515810445e-20,4.998959141386746e-27,1.6479997367129318e-13,6.1104357348916494e-30,9.307120401608663e-27,2.4854537455528445e-29,2.6401287444847923e-23,2.1551782365044864e-26
1.1246017460540945e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230169520997027,0.11866444738977844,0.02282148744669835,1.8069777430677523e-27,3.9085249404451044e-18,4.727713020639349e-12,3.593487594606916e-17,3.4237724845459342e-18,1.6010652527923085e-37,9.926017587684154e-08,4.165281065318012e-35,9.923887118525885e-08,2.171767815706004e-24,1.7286111109329648e-23,3.30286977831602e-29,3.480284705371656e-30,1.701564793074804e-13,9.369486723585107e-23,5.418740117158289e-06,1.6049174892433385e-07,1.7185775227713537e-09,1.783539925459174e-15,3.0982087267137726e-13,2.834203461662681e-10,1.2988313286700013e-13,5.773131494500856e-13,3.5524070560829574e-10,3.536451262205142e-18,2.027805960013126e-16,2.1575073206924145e-13,8.854511890566009e-22,3.7785546127205055e-23,1.4277780923315293e-20,5.405214679333391e-27,1.7135528254732305e-13,6.738013419939048e-30,9.889094641468274e-27,2.635024226005918e-29,2.854582756829674e-23,2.3586715107011913e-26
1.1464010512665274e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230158704155704,0.11866434045281447,0.022821485891216912,2.0151693655613587e-27,4.139640067363808e-18,4.9127153613071965e-12,3.8587357748079027e-17,3.626233148457274e-18,1.7946518544250065e-37,1.0118429235811125e-07,4.671825804975883e-35,1.0116220123691188e-07,2.3440157436833892e-24,1.8663836972026842e-23,3.626130879365252e-29,3.815301195106642e-30,1.7681667819223228e-13,9.913254404075122e-23,5.523740565842975e-06,1.6360267983701113e-07,1.7632216030505006e-09,1.8202426935936437e-15,3.191134362683335e-13,2.8519043459520293e-10,1.3069474269161923e-13,5.80933583445392e-13,3.65849878716343e-10,3.717931852677433e-18,2.1479401501698403e-16,2.2155777997768007e-13,9.179683275854981e-22,4.117071483870247e-23,1.4621992717813845e-20,5.8344994449808505e-27,1.7803841623985766e-13,7.414410131887399e-30,1.0492733412662149e-26,2.789594794532917e-29,3.081830732908548e-23,2.5764552684411473e-26
