Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),CHOX(53),CH3X(55),C2H4X(215),C2H4X(70)
1.0233136847664191e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44309566010413315,0.10975775121924132,0.022125791253505868,0.0,2.216968416055379e-07,0.0005769179511436765,0.00018156188692592228,1.9174470712373274e-06,1.463175392666393e-15,0.0008387265186835428,1.202992815003292e-13,0.0003437326097725056,7.681522090871395e-11,3.189969337387121e-10,1.1232636785946284e-11,2.0198381769812123e-13,4.3983754635409455e-08,5.881689692948664e-09,0.007874418464456596,0.0012096791099495824,0.00010263641770699365,3.361888058368519e-08,4.616553236829798e-09,2.1530521614852292e-08,2.0373834527605812e-11,2.0155748825853987e-07,1.340820605193654e-05,2.444356455592588e-09,1.1211818192146769e-05,9.297368483781723e-09,5.627914790369257e-10,1.182143703393893e-11,2.357410024092503e-13,2.6006807790212554e-09,3.3235824495147367e-10,1.6607175580999464e-15
1.0272759104564984e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44309151699005395,0.10975344573477185,0.02212316084561494,0.0,2.2421401694899576e-07,0.0005808498235665807,0.0001829941504115321,1.9369950853085776e-06,1.484972397851205e-15,0.000841518326047493,1.2241189645081547e-13,0.00034407842155811583,7.762043953683295e-11,3.240964981485921e-10,1.1333253917275109e-11,2.044205679569883e-13,4.434830089960456e-08,5.968247413119117e-09,0.00787445819400939,0.0012135045552205052,0.00010283417996316378,3.379046966509643e-08,4.631370485727617e-09,2.16009820734091e-08,2.0448101813180012e-11,2.019718336359129e-07,1.3409802033290345e-05,2.458670996943832e-09,1.1289709579944105e-05,9.434237396719598e-09,5.6722605465107e-10,1.1947985603695599e-11,2.375806578774285e-13,2.6093134693841838e-09,3.3800897887598264e-10,1.6851417292336586e-15
1.0308419135775697e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430878009031186,0.10974957815438213,0.022120793787884768,0.0,2.2649477391550308e-07,0.000584396011128083,0.0001842871968312114,1.9546808211333707e-06,1.5047856637780268e-15,0.0008440272605015794,1.2433652213192012e-13,0.00034438714360088176,7.834908811005176e-11,3.2873583247071175e-10,1.1424131536446792e-11,2.066288963585293e-13,4.467750390082464e-08,6.046915264612587e-09,0.007874486105951045,0.0012169428113826988,0.00010301180480156802,3.39450032408099e-08,4.644682631545205e-09,2.16643035014754e-08,2.051488832118153e-11,2.023438689310772e-07,1.341122211664574e-05,2.4715794222901845e-09,1.135996360072545e-05,9.558630936397126e-09,5.712295470472116e-10,1.2062602568091766e-11,2.39242532920858e-13,2.6170713787690563e-09,3.431547800303568e-10,1.707339393831491e-15
1.034407916698641e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430840966896938,0.10974571738344191,0.022118427023069338,0.0,2.2879006311489612e-07,0.0005879492841032514,0.00018558403593049125,1.972454175252158e-06,1.524785665136714e-15,0.0008465326963929482,1.2628335374611832e-13,0.0003446935092780217,7.908147928947683e-11,3.334225627156708e-10,1.1515313651875285e-11,2.0885170628544292e-13,4.5007757254703086e-08,6.1263125195300305e-09,0.007874506751421938,0.0012203766733162556,0.00010318908959366669,3.4099634000961895e-08,4.6579726326096234e-09,2.172753682551474e-08,2.058162361883127e-11,2.0271507879164376e-07,1.3412626842363182e-05,2.4845118094447953e-09,1.1430360947812696e-05,9.684178260871511e-09,5.75244744989669e-10,1.2177906387359769e-11,2.4091026808316483e-13,2.624818379803711e-09,3.483579568883662e-10,1.7297426771148492e-15
1.0379739198197123e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430804041864902,0.10974186327201961,0.02211606055100253,0.0,2.3109992140014088e-07,0.0005915096212905828,0.0001868846623206265,1.9903151119871124e-06,1.5449734533346899e-15,0.0008490346330902571,1.2825254430781166e-13,0.00034499753787700687,7.981761183089299e-11,3.3815696551093853e-10,1.1606799545503562e-11,2.1108902762847972e-13,4.533905853050007e-08,6.206442850919358e-09,0.007874520286340506,0.001223806146708233,0.00010336603637797484,3.425436120177372e-08,4.671240492134511e-09,2.179068203409087e-08,2.06483076995231e-11,2.030854670621109e-07,1.3414016291179156e-05,2.4974681172244823e-09,1.1500901182470351e-05,9.81088518304252e-09,5.792716315885368e-10,1.2293898667566945e-11,2.425838638440458e-13,2.6325544704551187e-09,3.5361889603504345e-10,1.7523526121421215e-15
1.0411833226286766e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430770908135795,0.10973840014434236,0.022113930976306644,0.0,2.3319128082658218e-07,0.0005947199472263399,0.00018805845975155178,2.00646480736548e-06,1.5633038912838438e-15,0.0008512833838296587,1.3004405926591726e-13,0.0003452691812300174,8.048332889538143e-11,3.4245891678072144e-10,1.1689395988274392e-11,2.131150486837735e-13,4.56381236408997e-08,6.27918996398493e-09,0.00787452651443691,0.0012268889252555655,0.00010352500115583268,3.439369752796122e-08,4.683162637591705e-09,2.1847437374723942e-08,2.070827957344917e-11,2.034181171941363e-07,1.3415253799644877e-05,2.5091492123555376e-09,1.156450920178532e-05,9.925917671272551e-09,5.82905809369711e-10,1.2398881678605031e-11,2.4409511118507186e-13,2.6395076221270046e-09,3.5840344792572497e-10,1.7728790943340713e-15
1.0443927254376408e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430737866820093,0.10973494218733214,0.022111801638485463,0.0,2.3529449777061884e-07,0.0005979359627887782,0.00018923531659461633,2.0226853860936275e-06,1.581788059741579e-15,0.0008535292993725597,1.3185392069354918e-13,0.00034553896088887243,8.115207438627742e-11,3.467999087920585e-10,1.177223739076649e-11,2.1515286966056885e-13,4.593803382154753e-08,6.352536518068645e-09,0.007874527215628802,0.0012299681578290356,0.00010368369524025911,3.453311083585122e-08,4.69506685402076e-09,2.1904121327220052e-08,2.076820994902672e-11,2.037501076795174e-07,1.3416479056851618e-05,2.5208496199344604e-09,1.1628232289942465e-05,1.0041898373786043e-08,5.865494289704313e-10,1.2504424807512484e-11,2.456111062681984e-13,2.64645193365388e-09,3.6323538328959444e-10,1.7935745532102237e-15
1.0476021282466051e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430704916795455,0.10973148929834217,0.022109672537421524,0.0,2.374095989496702e-07,0.0006011576527493879,0.00019041522892134576,2.0389768187469e-06,1.6004267299161057e-15,0.0008557723793726294,1.336822403485814e-13,0.00034580689059337296,8.182384724551857e-11,3.511801434289082e-10,1.1855323233724588e-11,2.1720251204267384e-13,4.623878729528942e-08,6.426485187223781e-09,0.007874522496821572,0.0012330438485674347,0.00010384212007611229,3.467260059196501e-08,4.706953144390897e-09,2.1960733886033975e-08,2.0828098825485204e-11,2.0408144125351995e-07,1.3417692120533014e-05,2.5325693100689406e-09,1.1692070131880002e-05,1.01588315225134e-08,5.902024780795474e-10,1.2610529218399806e-11,2.4713184944678463e-13,2.6533874039208833e-09,3.681149849313196e-10,1.8144397408093433e-15
1.0508115310555694e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44306720569601715,0.10972804137674243,0.022107543672998508,0.0,2.395366110344627e-07,0.0006043850019504791,0.00019159819280332272,2.055339074834236e-06,1.6192206745101807e-15,0.0008580126235189178,1.3552913004801315e-13,0.0003460729839835459,8.249864636794718e-11,3.5559982263798906e-10,1.1938652999244129e-11,2.1926399721714947e-13,4.654038228343734e-08,6.501038644280624e-09,0.007874512462870993,0.0012361160016073254,0.0001040002770955726,3.4812166265508474e-08,4.718821511865151e-09,2.2017275046483206e-08,2.0887946195063385e-11,2.0441212062354386e-07,1.3418893048095561e-05,2.5443082528631225e-09,1.1756022414023893e-05,1.0276721347456085e-08,5.938649443867091e-10,1.2717196073104416e-11,2.4865734097448856e-13,2.660314031927146e-09,3.7304253595394724e-10,1.835475408811041e-15
1.0540209338645337e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44306392862327715,0.10972459832388011,0.022105415045101152,0.0,2.4167556064911345e-07,0.000607617995304716,0.00019278420431222506,2.0717721228039873e-06,1.6381706677213994e-15,0.0008602500315355736,1.3739470166448373e-13,0.00034633725460036456,8.31764706015948e-11,3.6005914842520423e-10,1.20222261707811e-11,2.2133734647433995e-13,4.684281700581242e-08,6.576199560805325e-09,0.007874497216622901,0.0012391846210830447,0.00010415816771828586,3.495180732857113e-08,4.730671959800235e-09,2.207374480473334e-08,2.094775204973646e-11,2.047421484821768e-07,1.3420081896615408e-05,2.5560664184986014e-09,1.1820088824278086e-05,1.0395572076621557e-08,5.975368155824477e-10,1.2824426531479242e-11,2.5018758108379605e-13,2.6672318167846753e-09,3.780183197529878e-10,1.8566823085239383e-15
1.057230336673498e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430606603551633,0.10972116004304139,0.02210328665361529,0.0,2.4382647437121124e-07,0.0006108566177946564,0.00019397325951986595,2.08827593004972e-06,1.6572774852428554e-15,0.0008624846031815657,1.3927906712279978e-13,0.00034659971588645895,8.385731874796649e-11,3.6455832285209367e-10,1.210604223316168e-11,2.234225810079066e-13,4.7146089680787123e-08,6.65197060705908e-09,0.00787447685895148,0.0012422497111267026,0.00010431579335151909,3.509152325574935e-08,4.74250449174344e-09,2.2130143157820293e-08,2.1007516393444608e-11,2.0507152750350418e-07,1.3421258722850507e-05,2.56784377720691e-09,1.1884269052014908e-05,1.0515387935959078e-08,6.012180793583015e-10,1.2932221751298535e-11,2.517225701430642e-13,2.6741407577178526e-09,3.8304262001053165e-10,1.8780611908743464e-15
1.0604397394824623e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430574007874613,0.10971772643941446,0.022101158498427774,0.0,2.45989378731892e-07,0.0006141008544722957,0.00019516535449823293,2.104850462916018e-06,1.6765419042639333e-15,0.0008647163382504042,1.4118233839646905e-13,0.00034686038118682223,8.454118956232473e-11,3.690975480323022e-10,1.2190100672591652e-11,2.2551972191486517e-13,4.745019852532719e-08,6.728354451957905e-09,0.007874451488796836,0.001245311275868181,0.00010447315539031744,3.523131352424139e-08,4.754319111430871e-09,2.2186470103626145e-08,2.1067239225053317e-11,2.054002603352455e-07,1.3422423583256101e-05,2.579640299220652e-09,1.194856278806551e-05,1.0636173149295611e-08,6.049087234069874e-10,1.3040582888074716e-11,2.5326230844551576e-13,2.681040854062333e-09,3.8811572068938035e-10,1.8996128063951285e-15
1.0636491422914265e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430541498178657,0.1097142974200518,0.022099030579426512,0.0,2.481643002159256e-07,0.00061735069045861,0.0001963604853195286,2.121495686704275e-06,1.6959647034691718e-15,0.0008669452365698641,1.4310462750423545e-13,0.00034711926374951594,8.522808175397179e-11,3.7367702612804484e-10,1.2274400976665535e-11,2.276287901956211e-13,4.775514175503358e-08,6.8053537630324405e-09,0.007874421203202584,0.0012483693194351325,0.00010463025521764471,3.537117761432338e-08,4.7661158227879184e-09,2.224272564083391e-08,2.1126920525205158e-11,2.0572834960716992e-07,1.3423576533984146e-05,2.591455954827898e-09,1.2012969724710334e-05,1.0757931938271616e-08,6.086087354225211e-10,1.3149511095283814e-11,2.548067960385745e-13,2.687932105263572e-09,3.9323790602717976e-10,1.9213379052141558e-15
1.0668585451003908e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443050907345945,0.10971087289383434,0.02209690289650041,0.0,2.5035126526179814e-07,0.0006206061109431069,0.00019755864805620933,2.13821156567849e-06,1.7155466630383797e-15,0.0008691712980017092,1.4504604650662668e-13,0.0003473763767263662,8.591799398653288e-11,3.7829695934660303e-10,1.2358942634375486e-11,2.2974980675401103e-13,4.806091758418365e-08,6.882971206387603e-09,0.00787438609735208,0.001251423845952978,0.00010478709420452534,3.551111500858281e-08,4.777894629925552e-09,2.2298909768988858e-08,2.1186560298110663e-11,2.060557979344966e-07,1.3424717630886748e-05,2.6032907143848183e-09,1.2077489555669698e-05,1.0880668522278335e-08,6.123181031002922e-10,1.3259007524402641e-11,2.563560332499492e-13,2.69481451087681e-09,3.9840946053058347e-10,1.943237237043052e-15
1.0700679479093551e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44304767327310446,0.10970745277143566,0.02209477544953938,0.0,2.5255030026177675e-07,0.0006238671011833776,0.0001987598387810264,2.1549980630710444e-06,1.735288564649401e-15,0.0008713945224414175,1.4700670750250517e-13,0.0003476317331736582,8.661092487823808e-11,3.8295754993682277e-10,1.2443725136119933e-11,2.318827923973433e-13,4.8367524225772305e-08,6.9612094466626844e-09,0.007874346264604423,0.0012544748595449038,0.00010494367371020159,3.565112519159711e-08,4.789655537136926e-09,2.2355022488512903e-08,2.124615856754679e-11,2.0638260790482657e-07,1.3425846929535803e-05,2.615144548232205e-09,1.2142121976094428e-05,1.1004387118394748e-08,6.160368141372324e-10,1.3369073324517528e-11,2.5791002064484614e-13,2.7016880705664784e-09,4.036306689694225e-10,1.965311551166342e-15
1.0732773507183194e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44304444750255223,0.10970403696528744,0.022092648238434282,0.0,2.5476143156199513e-07,0.0006271336465046536,0.000199964053567065,2.1718551410884816e-06,1.7551911914774503e-15,0.0008736149098179098,1.4898672262563226e-13,0.0003478853460528213,8.730687300220359e-11,3.8765900018564205e-10,1.2528747973712032e-11,2.340277678364439e-13,4.8674959891552384e-08,7.0400711469929015e-09,0.007874301796529126,0.001257522364331855,0.00010509999508225794,3.579120765186935e-08,4.801398548902323e-09,2.2411063800535356e-08,2.1305715299421236e-11,2.0670878209239912e-07,1.342696448521483e-05,2.6270174267976962e-09,1.2206866682556598e-05,1.1129091941324401e-08,6.197648562319861e-10,1.3479709642894067e-11,2.594687580414424e-13,2.708552784103114e-09,4.0890181637090656e-10,1.9875615964299843e-15
1.0761658132463872e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44304155132893785,0.10970096635916302,0.0220907339500071,0.0,2.5676181380687076e-07,0.0006300782748135267,0.00020105042920155026,2.187086825680048e-06,1.77324162418315e-15,0.0008756108327356921,1.5078537671921363e-13,0.0003481121175300375,8.793580483190269e-11,3.919254076358006e-10,1.2605473595824736e-11,2.359685140468016e-13,4.895235932748264e-08,7.111581935474891e-09,0.007874257886323281,0.0012602621220160115,0.0001052404647173605,3.591734324200543e-08,4.811951962733074e-09,2.2461439929562877e-08,2.1359280843012878e-11,2.0700179738121744e-07,1.3427960290552831e-05,2.637719276338414e-09,1.2265232673289414e-05,1.1242172987376418e-08,6.231280620060421e-10,1.3579771069106136e-11,2.6087568313527606e-13,2.7147234627220827e-09,4.136887826231316e-10,2.0077375058515416e-15
1.0790542757744551e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44303866173511486,0.10969789911823793,0.022088819852457413,0.0,2.5877203449952524e-07,0.0006330273803023675,0.00020213924828295956,2.2023756201540884e-06,1.79142345294213e-15,0.0008776044575963044,1.5259988029734275e-13,0.0003483374964561957,8.856717832446584e-11,3.9622522280363743e-10,1.2682393111036515e-11,2.379190036517595e-13,4.923042751825452e-08,7.1836018217154875e-09,0.007874210358554425,0.0012629990439052931,0.00010538072731270953,3.60435365934548e-08,4.82249088854462e-09,2.2511758222186952e-08,2.141281277609502e-11,2.0729430160422866e-07,1.3428946668555811e-05,2.64843650665198e-09,1.2323689151864053e-05,1.1356059358130306e-08,6.264988070091357e-10,1.368029637587907e-11,2.622864565201597e-13,2.7208869758420094e-09,4.185166386464753e-10,2.0280569089668938e-15
1.0819427383025229e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44303577865413063,0.10969483518219351,0.0220869059457076,0.0,2.6079211275077536e-07,0.0006359809524120615,0.0002032305079494261,2.2177214948507847e-06,1.8097372517980367e-15,0.0008795957844163365,1.544303151643995e-13,0.0003485614920858031,8.920099234707933e-11,4.0055859322171544e-10,1.275950615185024e-11,2.3987925154924285e-13,4.9509163157814585e-08,7.256132743858698e-09,0.007874159276393676,0.0012657331329991935,0.00010552078382703453,3.6169787339246536e-08,4.833015329977895e-09,2.2562018680871238e-08,2.1466311041539687e-11,2.0758629659722645e-07,1.3429923658960748e-05,2.6591690962573065e-09,1.2382235899997928e-05,1.1470754120924597e-08,6.298770822775891e-10,1.3781286395178452e-11,2.6370107763159817e-13,2.727043323515084e-09,4.2338559273751373e-10,2.048520350730336e-15
1.0848312008305908e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44303290202013157,0.10969177449178188,0.02208499222968068,0.0,2.6282206764138865e-07,0.0006389389806267891,0.00020432420533940174,2.2331244194516227e-06,1.828183595773603e-15,0.0008815848132336491,1.5627676313913727e-13,0.00034878411361281516,8.983724573802779e-11,4.0492566643900567e-10,1.2836812351716454e-11,2.418492725739976e-13,4.97885649393935e-08,7.329176638964456e-09,0.007874104701921313,0.0012684643922957258,0.00010566063521175219,3.629609511376382e-08,4.843525290790219e-09,2.2612221308600932e-08,2.1519775607994048e-11,2.0787778419061612e-07,1.3430891301324786e-05,2.6699170237361517e-09,1.244087270031821e-05,1.1586260341386322e-08,6.33262878849105e-10,1.388274195791273e-11,2.6511954621466907e-13,2.7331925058620773e-09,4.282958533473213e-10,2.069128375781298e-15
1.0877196633586586e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430300317683437,0.1096887169888069,0.022083078704300235,0.0,2.648619182220721e-07,0.0006419014544737711,0.0002054203375916812,2.2485843629827803e-06,1.846763060881562e-15,0.000883571544107217,1.581393060526715e-13,0.00034900537017102913,9.047593730685857e-11,4.093265900188675e-10,1.2914311345037653e-11,2.4382908149762206e-13,5.00686315555292e-08,7.402735442984426e-09,0.007874046696145897,0.0012711928247914168,0.00010580028241106068,3.6422459548537045e-08,4.854020774843436e-09,2.2662366109212877e-08,2.157320666003806e-11,2.0816876619566616e-07,1.3431849635041148e-05,2.680680267613274e-09,1.2499599336356543e-05,1.170258108339659e-08,6.366561877627079e-10,1.3984663892743147e-11,2.6654186471944075e-13,2.7393345230760996e-09,4.3324762907808536e-10,2.0898815284386633e-15
1.0906081258867264e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430271678350548,0.109685662616106,0.022081165369490435,0.0,2.669116835135412e-07,0.0006448683635230199,0.0002065189018454249,2.264101293818512e-06,1.8654762241205656e-15,0.0008855559771169726,1.6001802574647984e-13,0.0003492252708344715,9.111706583454528e-11,4.137615115370498e-10,1.2992002767172484e-11,2.4581869302860037e-13,5.034936169808947e-08,7.476811090742958e-09,0.007873985319022581,0.0012739184334812973,0.00010593972636199975,3.65488802833078e-08,4.864501786127236e-09,2.271245308662488e-08,2.1626604051456584e-11,2.0845924441250342e-07,1.3432798699334793e-05,2.691458806502703e-09,1.2558415592543791e-05,1.181971940905182e-08,6.400570000592516e-10,1.4087053027620386e-11,2.679680314402045e-13,2.7454693754114142e-09,4.3824112867974276e-10,2.110780352693137e-15
1.0932077421619874e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44302459564559404,0.10968291631063354,0.022079443531037295,0.0,2.687649650501118e-07,0.000647542365179185,0.0002075096866708756,2.2781152290547322e-06,1.882432860614908e-15,0.0008873400022350244,1.617227722667972e-13,0.00034942202959336205,9.169616407886337e-11,4.1778213112044453e-10,1.3062089273127032e-11,2.4761773674149847e-13,5.0602585059793316e-08,7.543922673326984e-09,0.007873927245827408,0.0012763690694224078,0.00010606505290924084,3.6662706783442214e-08,4.8739223254531055e-09,2.2757481931122e-08,2.1674632875712966e-11,2.087202455539961e-07,1.3433644964121105e-05,2.701172551113491e-09,1.2611426670892279e-05,1.1925845465516145e-08,6.431241391150879e-10,1.4179603388728779e-11,2.692548711987806e-13,2.750984616806676e-09,4.427711248790861e-10,2.129714293077323e-15
