Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),CHOX(53)
7.410758796049451e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44345242809944857,0.11010864061498793,0.022314110915772685,0.0,8.5119430741246282e-08,0.00032147453912475095,9.2065801060778685e-05,8.0308744999660593e-07,4.1393076928510606e-16,0.00062892559513039008,2.7061291853516789e-14,0.0003095594060818114,3.1304370072009569e-11,8.1982249227269279e-11,5.099710320613469e-12,7.1459626690901531e-14,2.1562057877108294e-08,1.7058084587324697e-09,0.007825293542265738,0.00092271042729393687,8.7238303505747479e-05,2.1780278879969188e-08,3.4911389812543528e-09,1.6235652964623129e-08,1.4921256556487744e-11,1.6896406568227109e-07,1.3234862261379106e-05,1.5044527331671508e-09,6.1627752961050955e-06,2.6909389477316849e-09,2.8559434039637103e-10,4.8388812046731568e-12,1.2322651720279189e-13
7.440405750531658e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44344768668722118,0.11010415483784768,0.022312122761947488,0.0,8.6150596030023869e-08,0.00032388219631663054,9.2872820033240938e-05,8.119802767113129e-07,4.2061709567519404e-16,0.00063123850542888646,2.7576507337878439e-14,0.00031003969487234273,3.1663013635125383e-11,8.3406394619825147e-11,5.1528630790051088e-12,7.2420465248106165e-14,2.1759315180358389e-08,1.7327216481575388e-09,0.0078266383521271559,0.00092587832984008698,8.7416345996870916e-05,2.1899874152939608e-08,3.5036668477584348e-09,1.6294029588589986e-08,1.4980236072617249e-11,1.6934463405830843e-07,1.3237510547629071e-05,1.5134770686019916e-09,6.2102141593067281e-06,2.733431955166616e-09,2.8809490552731908e-10,4.8929102902323954e-12,1.2422001293169951e-13
7.470052705013865e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434429775037908,0.11009969680592482,0.022310134827640295,0.0,8.7189586479067669e-08,0.00032629624122448397,9.3682764678770542e-05,8.2093129368858946e-07,4.2737918405330918e-16,0.00063354919090811903,2.8099181480511839e-14,0.00031051683786823681,3.2024117184141941e-11,8.4848590508478543e-11,5.2062692284113459e-12,7.3389319635441362e-14,2.1957422150026874e-08,1.7599420952778954e-09,0.0078279546263731077,0.00092904285886510841,8.7593967147183167e-05,2.2019589648303324e-08,3.5161801126518418e-09,1.6352349848170925e-08,1.5039176417824867e-11,1.697241690944843e-07,1.3240131465513435e-05,1.5225198631313195e-09,6.2577830130572693e-06,2.776410537103354e-09,2.9060451522047151e-10,4.9473170104311218e-12,1.2521745382333286e-13
7.499699659496073e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44343830003482282,0.11009526601898172,0.02230814711253697,0.0,8.8236426838990879e-08,0.00032871665451762093,9.4495631493821518e-05,8.2994057533652439e-07,4.3421753340933735e-16,0.00063585764761942356,2.8629385970598918e-14,0.0003109908563437447,3.2387684315171205e-11,8.6308977816769479e-11,5.2599283074778529e-12,7.4366213792526921e-14,2.2156377690602828e-08,1.787471897148962e-09,0.0078292428718439271,0.0009322040184777772,8.7771170054593912e-05,2.2139424680017797e-08,3.5286787576442663e-09,1.6410613648361832e-08,1.509807783648758e-11,1.7010268295983157e-07,1.3242725692746661e-05,1.531581116640242e-09,6.3054814555281235e-06,2.8198780112400724e-09,2.9312315852361959e-10,5.0021024530234866e-12,1.2621884288086328e-13
7.52934661397828e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44343365377507965,0.11009086198573402,0.02230615961632804,0.0,8.9291141821168502e-08,0.00033114341696752713,9.5311417000572984e-05,8.3900819490664205e-07,4.411326438295827e-16,0.00063816387166226545,2.9167192774751779e-14,0.00031146177142974026,3.2753718570920657e-11,8.7787697794609584e-11,5.3138398552422432e-12,7.5351171588229191e-14,2.2356180701168169e-08,1.8153131538153023e-09,0.0078305035863856908,0.00093536181275181637,8.7947957778423876e-05,2.2259378565138813e-08,3.5411627647196201e-09,1.646882089534621e-08,1.5156940561303881e-11,1.7048018744336999e-07,1.324529387678774e-05,1.5406608279045607e-09,6.3533090870298819e-06,2.8638377000200401e-09,2.9565082456316929e-10,5.0572677039104998e-12,1.2722418302224497e-13
7.558993568460487e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44342903822825641,0.11008648422369118,0.022304172338708655,0.0,9.0353756097765408e-08,0.00033357650944703391,9.6130117745660704e-05,8.4813422449720149e-07,4.4812501649634376e-16,0.00064046785918400945,2.9712674134948938e-14,0.0003119296041147127,3.3122223440856901e-11,8.9284892015199425e-11,5.3680034111141596e-12,7.6344216820854533e-14,2.2556830075453225e-08,1.8434679682649886e-09,0.007831737259009916,0.00093851624572733325,8.8124333340111521e-05,2.2379450623826348e-08,3.5536321161346398e-09,1.6526971496489798e-08,1.5215764813719881e-11,1.7085669396791355e-07,1.3247836636155517e-05,1.5497589946311447e-09,6.4012655099946345e-06,2.9082929305593678e-09,2.9818750254023672e-10,5.1128138471431303e-12,1.2823347708254007e-13
7.588640522942694e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434244529068217,0.11008213225899972,0.022302185279378463,0.0,9.1424294301765989e-08,0.00033601591292949996,9.6951730298957403e-05,8.5731873505651618e-07,4.5519515368748728e-16,0.00064276960637968535,3.0265902566459729e-14,0.00031239437524575208,3.349320236137049e-11,9.0800702371947918e-11,5.422418514856643e-12,7.7345373218328287e-14,2.2758324701892245e-08,1.8719384463841077e-09,0.0078329443700504466,0.00094166732141219946,8.8300299723901519e-05,2.249964017934901e-08,3.5660867944174663e-09,1.6585065360335108e-08,1.527455080434514e-11,1.7123221360345167e-07,1.3250354561695301e-05,1.5588756134973471e-09,6.4493503289585989e-06,2.9532470345749624e-09,3.0073318172689551e-10,5.1687419649254999e-12,1.2924672781620527e-13
7.618287477424901e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44341989733185944,0.11007780562628938,0.022300198438041572,0.0,9.2502781027005254e-08,0.00033846160848800274,9.7776251252400823e-05,8.6656179638629181e-07,4.6234355877602322e-16,0.00064506910949175568,3.0826950855757458e-14,0.00031285610552952753,3.3866658715942079e-11,9.2335271075394894e-11,5.4770847065688172e-12,7.8354664438360547e-14,2.2960663463678751e-08,1.9007266969114169e-09,0.0078341253913175174,0.00094481504378338479,8.8475859877516706e-05,2.2619946558087863e-08,3.5785267823662417e-09,1.6643102396595915e-08,1.533329873335794e-11,1.7160675708011802e-07,1.3252848217798004e-05,1.5680106801894444e-09,6.4975631505449655e-06,2.9987033483127201e-09,3.0328785146257183e-10,5.2250531376180344e-12,1.3026393789935001e-13
7.647934431907109e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44341537103291501,0.11007350386852185,0.022298211814406433,0.0,9.3589240828200972e-08,0.00034091357729454266,9.8603677218868038e-05,8.7586347714498295e-07,4.695707362296761e-16,0.00064736636480988068,3.1395892058421258e-14,0.00031331481553325771,3.424259583530966e-11,9.3888740650136453e-11,5.5320015266698074e-12,7.9372114068599172e-14,2.3163845238820799e-08,1.9298348313931346e-09,0.0078352807862491474,0.00094795941678824005,8.8651016712812776e-05,2.2740369089539068e-08,3.5909520630476861e-09,1.6701082516151737e-08,1.5392008790900497e-11,1.7198033480074932e-07,1.3255318143573222e-05,1.5771641894401112e-09,6.5459035834470448e-06,3.0446652124759389e-09,3.0585150115058238e-10,5.2817484437406933e-12,1.312851099319519e-13
7.677581386389316e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44341087354784342,0.11006922653684233,0.02229622540818579,0.0,9.4683698220987355e-08,0.00034337180061925831,9.9434004831094628e-05,8.8522384485116488e-07,4.7687719161046001e-16,0.00064966136867068453,3.1972799497026789e-14,0.00031377052568567419,3.4621016997637079e-11,9.546125393175301e-11,5.5871685158839202e-12,8.039774562677065e-14,2.3367868900196039e-08,1.959264964137884e-09,0.0078364110100597479,0.00095110044434573086,8.8825773106417213e-05,2.2860907106315654e-08,3.6033626197956805e-09,1.6759005631042272e-08,1.5450681157463382e-11,1.7235295685304377e-07,1.3257764853977447e-05,1.5863361350649196e-09,6.5943712384116461e-06,3.0911359721539677e-09,3.0842412025481217e-10,5.3388289599760991e-12,1.3231024644003988e-13
7.707228340871523e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44340640442266033,0.11006497319043362,0.022294239219096592,0.0,9.5786177681949827e-08,0.00034583625982965109,0.0001002672307406378,8.9464296588692659e-07,4.8426343157425386e-16,0.00065195411745752098,3.2557746759026354e-14,0.00031422325627797711,3.5001925428683485e-11,9.7052954063740912e-11,5.642585215227049e-12,8.143158256080925e-14,2.3572733315606669e-08,1.9890192121717795e-09,0.0078375165098861898,0.00095423813034762836,8.9000131900352723e-05,2.2981559944148493e-08,3.6157584362098543e-09,1.681687165446177e-08,1.5509316004260005e-11,1.7272463302132654e-07,1.3260188840898748e-05,1.5955265099978716e-09,6.6429657282227078e-06,3.1381189767510789e-09,3.1100569829652717e-10,5.3962957611728177e-12,1.3333934987783412e-13
7.73687529535373e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44340196321139586,0.11006074339637295,0.022292253246859919,0.0,9.689670364866088e-08,0.00034830693638982185,0.00010110335161688175,9.0412090550127778e-07,4.9172996387037802e-16,0.00065424460760023608,3.3150807694618226e-14,0.00031467302746478431,3.5385324301974085e-11,9.8663984494447002e-11,5.6982511659942526e-12,8.2473648248975281e-14,2.3778437347834186e-08,2.0190996951936605e-09,0.0078385977249311976,0.00095737247865965104,8.9174095902645441e-05,2.3102326941886293e-08,3.6281394961541549e-09,1.6874680500753429e-08,1.5567913493590544e-11,1.7309537279792944e-07,1.3262590574199207e-05,1.6047353063259629e-09,6.6916866676851682e-06,3.1856175799155808e-09,3.1359622485131896e-10,5.4541499203485026e-12,1.3437242262984795e-13
7.766522249835938e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44339754947595095,0.11005653672949121,0.022290267491200923,0.0,9.8015300519717312e-08,0.00035078381185971592,0.00010194236414608408,9.1365772781357536e-07,4.9927729734117587e-16,0.00065653283557493513,3.375205641460565e-14,0.00031511985926507266,3.5771216738971895e-11,1.0029448897400663e-10,5.7541659097485347e-12,8.3523965999962286e-14,2.3984979854693972e-08,2.0495085355304731e-09,0.0078396550866042351,0.00096050349312256571,8.9347667887918579e-05,2.3223207441494975e-08,3.6405057837554361e-09,1.6932432085403746e-08,1.5626473779195796e-11,1.7346518539419405e-07,1.3264970502716333e-05,1.613962515322787e-09,6.7405336736090664e-06,3.23363513946916e-09,3.1619568954617541e-10,5.5123925086931621e-12,1.3540946701294717e-13
7.796169204318145e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44339316278595681,0.11005235277223477,0.022288281951848721,0.0,9.9141992654778173e-08,0.00035326686789437993,0.00010278426503046238,9.23253495816964e-07,5.0690594192159686e-16,0.00065881879790374344,3.4361567288245761e-14,0.0003155637715631126,3.615960580925049e-11,1.019446115512852e-10,5.8103289883107398e-12,8.4582559052994885e-14,2.4192359689089755e-08,2.080247858092802e-09,0.0078406890186598858,0.00096363117755324289,8.9520850597971924e-05,2.3344200788055927e-08,3.6528572834020169e-09,1.699012632503674e-08,1.568499700660084e-11,1.7383407975110407e-07,1.3267329055224726e-05,1.6232081274811852e-09,6.7895063647938678e-06,3.2821750173364549e-09,3.1880408205667691e-10,5.5710245955723664e-12,1.3645048527836735e-13
7.825816158800352e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44338880271863573,0.11004819111452975,0.022286296628536362,0.0,1.002768043746041e-07,0.00035575608624322631,0.00010362905098731911,9.3290827138183529e-07,5.1461640863878513e-16,0.00066110249115457263,3.497941494108837e-14,0.00031600478410939579,3.655049453066786e-11,1.0361449657082329e-10,5.8667399437505867e-12,8.564945057791631e-14,2.4400575699067741e-08,2.111319790330549e-09,0.0078416999373337563,0.00096675553574567506,8.9693646742347797e-05,2.3465306329763969e-08,3.6651939797422747e-09,1.704776313740836e-08,1.5743483313448687e-11,1.7420206454955893e-07,1.3269666641359198e-05,1.6324721325449451e-09,6.8386043620129998e-06,3.3312405794748746e-09,3.2142139210430964e-10,5.6300472485304586e-12,1.3749547961368888e-13
7.85546311328256e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44338446885866595,0.11004405135364861,0.022284311521000758,0.0,1.0141975996109744e-07,0.00035825144874930933,0.00010447671874820423,9.4262211525930087e-07,5.2240920961167295e-16,0.00066338391194088145,3.5605674252805051e-14,0.00031644291652155494,3.6943885869541311e-11,1.0530428866978555e-10,5.9233983183787708e-12,8.6724663675267366e-14,2.4609626727870704e-08,2.1427264621887659e-09,0.007842688251475995,0.00096987657147195108,8.9866058998883588e-05,2.3586523417924245e-08,3.6775158576832053e-09,1.7105342441400641e-08,1.5801932829824098e-11,1.7456914822029277e-07,1.327198365250059e-05,1.6417545195395693e-09,6.8878272879986306e-06,3.3808351958046531e-09,3.2404760945389679e-10,5.6894615332938447e-12,1.3854445214476715e-13
7.885110067764767e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44338016079804776,0.11003993309407933,0.022282326628982562,0.0,1.0257088365734328e-07,0.00036075293734860834,0.00010532726505811373,9.5239508708468259e-07,5.3028485805057839e-16,0.00066566305692144069,3.6240420355008737e-14,0.00031687818828527841,3.7339782740823138e-11,1.0701413277491349e-10,5.9803036547401391e-12,8.780822137635643e-14,2.481951161399176e-08,2.1744700060636386e-09,0.0078436543626823965,0.00097299428848319396,9.0038090014251404e-05,2.3707851406948498e-08,3.6898229023890003e-09,1.7162864157015989e-08,1.5860345678567314e-11,1.7493533895345015e-07,1.3274280462625458e-05,1.6510552768021098e-09,6.9371747674266097e-06,3.4309622401391384e-09,3.2668272391114069e-10,5.7492685137741653e-12,1.3959740493762015e-13
7.914757022246974e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44337587813597268,0.11003583594739669,0.022280341952226178,0.0,1.0373019966765173e-07,0.00036326053406932188,0.00010618068667472337,9.622272453810182e-07,5.38243868256811e-16,0.00066793992280009425,3.6883728629063864e-14,0.00031731061875521575,3.7738188008277478e-11,1.0874417409948217e-10,6.0374554956078848e-12,8.8900146643321373e-14,2.5030229191227968e-08,2.2065525567586169e-09,0.0078445986654232316,0.00097610869051045995,9.0209742404485425e-05,2.3829289654350849e-08,3.7021150992796185e-09,1.722032820537136e-08,1.5918721975578504e-11,1.7530064470782533e-07,1.3276557429120777e-05,1.6603743920100872e-09,6.9866464269016604e-06,3.4816250901153238e-09,3.2932672532027346e-10,5.8094692520715949e-12,1.4065434000026982e-13
7.944403976729181e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44337162047869461,0.11003175953213587,0.022278357490479635,0.0,1.0489773215760048e-07,0.00036577422103116855,0.00010703698036765641,9.7211864756257997e-07,5.4628675562228212e-16,0.00067021450632552201,3.7535674703887446e-14,0.00031774022715587831,3.8139104484658023e-11,1.10494558140261e-10,6.0948533839787357e-12,9.0000462369183711e-14,2.5241778288733713e-08,2.238976251440708e-09,0.0078455215471697204,0.000979219781265604,9.0381018755497007e-05,2.3950837520742795e-08,3.7143924340293563e-09,1.7277734508692534e-08,1.5977061830112337e-11,1.7566507321977469e-07,1.3278814893564877e-05,1.6697118522095111e-09,7.036241894942725e-06,3.53282712712463e-09,3.3197960356181284e-10,5.8700648084780706e-12,1.4171525928454137e-13
7.974050931211388e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44336738743940346,0.11002770347366861,0.02227637324349455,0.0,1.0607350525407877e-07,0.00036829398044469869,0.00010789614291778368,9.8206934993841062e-07,5.5441403662912294e-16,0.00067248680429100253,3.8196334453741087e-14,0.00031816703258253238,3.8542534931886536e-11,1.1226543067447871e-10,6.1524968630691238e-12,9.1109191377895313e-14,2.5454157731073814e-08,2.2717432295969153e-09,0.0078464233885183338,0.00098232756444210554,9.0551921623577985e-05,2.4072494369827576e-08,3.726654892565419e-09,1.7335082990308169e-08,1.6035365345063378e-11,1.760286320118094e-07,1.3281053182475692e-05,1.6790676438420065e-09,7.0859608019685305e-06,3.5845717362439139e-09,3.3464134855041857e-10,5.9310562414805105e-12,1.4278016468781499e-13
8.003697885693596e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44336317863810137,0.11002366740408097,0.022274389211026077,0.0,1.07257543045332e-07,0.00037081979461061238,0.00010875817111655573,9.9207940771587132e-07,5.6262622884931051e-16,0.00067475681353417502,3.8865783996014452e-14,0.00031859105400208483,3.8948482061232311e-11,1.1405693775679287e-10,6.2103854763122703e-12,9.2226356424378138e-14,2.5667366338276483e-08,2.3048556329908349e-09,0.0078473045633128298,0.00098543204371586562,9.0722453535892832e-05,2.4194259568394125e-08,3.7389024610664928e-09,1.7392373574644073e-08,1.6093632617242056e-11,1.7639132840087757e-07,1.3283272608027408e-05,1.6884417527710631e-09,7.1358027802833332e-06,3.6368623061667395e-09,3.3731195023284689e-10,5.992444607764116e-12,1.438490580547346e-13
8.033344840175803e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44335899370148085,0.11001965096205393,0.022272405392832807,0.0,1.0844986958100676e-07,0.0003733516459190876,0.00010962306176536506,1.0021488750042081e-06,5.7092385094429876e-16,0.00067702453093680063,3.9544099689000002e-14,0.00031901231025396404,3.9356948533492601e-11,1.1586922571626342e-10,6.2685187673561848e-12,9.3351980194557659e-14,2.5881402925885932e-08,2.3383156056194086e-09,0.0078481654387641351,0.00098853322274596619,9.0892616990959568e-05,2.4316132486310345e-08,3.751135125961315e-09,1.7449606187217288e-08,1.6151863737641811e-11,1.7675316950634502e-07,1.3285473468736677e-05,1.697834164307425e-09,7.1857674640628333e-06,3.6897022291348795e-09,3.3999139858599974e-10,6.0542309622155891e-12,1.4492194117887135e-13
8.06299179465801e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44335483226280498,0.11001565379274571,0.022270421788676716,0.0,1.0965050887219718e-07,0.00037588951684911469,0.00011049081167493813,1.0122778048181245e-06,5.793074226646625e-16,0.0006792899534245249,4.0231358129659473e-14,0.0003194308200509926,3.9767936959173693e-11,1.1770244115333103e-10,6.3268962800625399e-12,9.4486085305389653e-14,2.6096266305014837e-08,2.3721252936698307e-09,0.0078490063755681256,0.00099163110517540222,9.1062414459119886e-05,2.443811249651585e-08,3.7633528739272368e-09,1.7506780754630234e-08,1.6210058791697039e-11,1.7711416225768046e-07,1.3287656050119403e-05,1.7072448632336375e-09,7.2358544893402938e-06,3.7430949008700737e-09,3.4267968361506426e-10,6.1164163579263934e-12,1.4599881580434245e-13
8.092638749140217e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44335069396178967,0.11001167554767613,0.022268438398323161,0.0,1.1085948489149151e-07,0.00037843338996783983,0.00011136141766475556,1.022466249081377e-06,5.8777746484974509e-16,0.00068155307796663944,4.0927636151382185e-14,0.00031984660198025372,4.0181449898672902e-11,1.1955673093680025e-10,6.3855175585063803e-12,9.5628694304881412e-14,2.6311955282396506e-08,2.4062868454766106e-09,0.0078498277280212633,0.0009947256946317793,9.1231848382999074e-05,2.4560198975014341e-08,3.7755556918888133e-09,1.7563897204564841e-08,1.6268217859532532e-11,1.7747431340185701e-07,1.3289820625319121e-05,1.7166738338277553e-09,7.2860634939928065e-06,3.7970437205060306e-09,3.4537679535174004e-10,6.1790018461959988e-12,1.4707968362738537e-13
8.122285703622425e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44334657844448933,0.11000771588461335,0.022266455221540735,0.0,1.1207682157301953e-07,0.0003809832479299159,0.00011223487656249973,1.0327142586303754e-06,5.963344994273176e-16,0.00068381390157584395,4.1633010821735531e-14,0.00032025967450395202,4.0597489862461247e-11,1.2143224220082687e-10,6.4443821469766327e-12,9.6779829672107489e-14,2.6528468660436725e-08,2.4408024114787986e-09,0.0078506298441342378,0.00099781699472798586,9.1400921177955407e-05,2.468239130086528e-08,3.7877435670163574e-09,1.7620955465776623e-08,1.632634101620425e-11,1.7783362951047421e-07,1.3291967455708034e-05,1.7261210598862478e-09,7.3363941177277355e-06,3.8515520905206755e-09,3.4808272385255159e-10,6.2419884765351495e-12,1.4816454629788761e-13
8.151932658104632e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44334248536318277,0.11000377446746244,0.022264472258101277,0.0,1.1330254281250072e-07,0.00038353907347686052,0.00011311118520352883,1.0430218832178034e-06,6.0497904941324614e-16,0.00068607242130800674,4.2347559440207472e-14,0.00032067005596026729,4.1016059311267099e-11,1.233291223419104e-10,6.5034895899774103e-12,9.7939513817220142e-14,2.674580523726551e-08,2.4756741441773608e-09,0.0078514130657435441,0.0010009050090628326,9.156963523252033e-05,2.480468885617541e-08,3.7999164867245138e-09,1.7677955468088826e-08,1.638442833193165e-11,1.78192116986613e-07,1.3294096791461668e-05,1.7355865247461001e-09,7.3868460020693372e-06,3.9066234166686585e-09,3.5079745919724161e-10,6.3053772966690939e-12,1.4925340542087487e-13
8.181579612586839e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44333841437626204,0.10999985096615587,0.02226248950777977,0.0,1.1453667246729286e-07,0.00038610084943642225,0.0001139903404303762,1.0533891715162447e-06,6.1371163891116869e-16,0.00068832863426192845,4.3071359535941719e-14,0.0003210777645642019,4.1437160656260344e-11,1.25247519015892e-10,6.5628394322300558e-12,9.9107769081454948e-14,2.6963963806788381e-08,2.5109041980927219e-09,0.0078521777286210803,0.0010039897412216668,9.1737992908828419e-05,2.4927091026089483e-08,3.8120744386708444e-09,1.7734897142386473e-08,1.6442479872322069e-11,1.7854978207142722e-07,1.329620887210814e-05,1.7450702113061359e-09,7.437418790345525e-06,3.9622611079140983e-09,3.5352099148724324e-10,6.3691693525408638e-12,1.5034626255795124e-13
8.211226567069046e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433343651481238,0.10999594505654602,0.022260506970354327,0.0,1.1577923435644125e-07,0.00038866855872195309,0.00011487233909227415,1.0638161711218292e-06,6.2253279311218167e-16,0.00069058253757910224,4.3804488865465496e-14,0.00032148281840842208,4.1860796259237356e-11,1.2718758013495653e-10,6.6224312186758924e-12,1.0028461773713205e-13,2.7182943158737555e-08,2.5464947297224587e-09,0.0078529241625818428,0.0010070711947769615,9.1905996543038338e-05,2.5049597198780901e-08,3.8242174107543917e-09,1.7791780420610476e-08,1.6500495698586697e-11,1.7890663085048377e-07,1.3298303927052935e-05,1.7545721020475865e-09,7.4881121276747972e-06,4.0184685763635899e-09,3.5625331084422704e-10,6.4333656883144752e-12,1.5144311922870227e-13
8.240873521551254e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44333033734906141,0.10999205642029974,0.022258524645606095,0.0,1.1703025226072856e-07,0.00039124218433178874,0.00011575717804470114,1.0743029285578843e-06,6.3144303829453529e-16,0.00069283412844347637,4.4547025410410013e-14,0.00032188523546409299,4.2286968432806731e-11,1.2914945386464045e-10,6.6822644944796696e-12,1.0147008198765292e-13,2.740274207872274e-08,2.5824478974991597e-09,0.007853652691589651,0.001010149373288875,9.2073648445744851e-05,2.5172206765441795e-08,3.8363453911142535e-09,1.7848605235751689e-08,1.6558475867749153e-11,1.7926266925985594e-07,1.330038217608015e-05,1.764092179053899e-09,7.5389256609533282e-06,4.0752492371994629e-09,3.5899440740872078e-10,6.4979673463782225e-12,1.5254397691205131e-13
8.270520476033461e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44332633065516025,0.10998818474479448,0.022256542533319219,0.0,1.1828974992272524e-07,0.0003938217093486358,0.00011664485414895193,1.0848494892786031e-06,6.4044290182334024e-16,0.00069508340408121541,4.5299047375224165e-14,0.00032228503358170746,4.2715679440575551e-11,1.3113328862084457e-10,6.742338805033656e-12,1.0266418396749329e-13,2.7623359348281681e-08,2.6187658617484446e-09,0.0078543636338610379,0.0010132242803057904,9.2240950902381803e-05,2.5294919120272693e-08,3.848458368128164e-09,1.7905371521845001e-08,1.6616420432846038e-11,1.7961790309197942e-07,1.3302443829831107e-05,1.7736304240298368e-09,7.5898590388421954e-06,4.1326065086132878e-09,3.6174427133879987e-10,6.5629753673478884e-12,1.5364883704757365e-13
8.300167430515668e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44332234474819376,0.10998432972301649,0.022254560633280813,0.0,1.1955775104684017e-07,0.00039640711693896485,0.000117535364271729,1.0954558976727211e-06,6.4953291215028336e-16,0.00069733036176046373,4.6060633184881299e-14,0.00032268223049190873,4.314693149733645e-11,1.3313923306685246e-10,6.8026536959623598e-12,1.0386694574219255e-13,2.7844793744930496e-08,2.6554507846471393e-09,0.0078550573019672588,0.0010162959193648286,9.2407906173616814e-05,2.5417733660472075e-08,3.86055633041107e-09,1.7962079213963382e-08,1.6674329443120406e-11,1.7997233800127915e-07,1.3304489090261141e-05,1.7831868183198616e-09,7.640911911754767e-06,4.1905438117396453e-09,3.6450289280884292e-10,6.6283907900699979e-12,1.5475770103677608e-13
8.329814384997875e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44331837931552259,0.10998049105346089,0.022252578945280866,0.0,1.2083427929937219e-07,0.00039899839035241176,0.00011842870528475518,1.1061221970672051e-06,6.5871359881335367e-16,0.00069957499879110614,4.6831861482579525e-14,0.00032307684380630705,4.3580726769255163e-11,1.3516743611035388e-10,6.8632087131278437e-12,1.050783893083394e-13,2.8067044042213594e-08,2.6925048301816197e-09,0.0078557340029345307,0.0010193642939923385,9.2574516495737332e-05,2.5540649786225177e-08,3.8726392668137092e-09,1.8018728248211971e-08,1.6732202944207684e-11,1.8032597950957169e-07,1.3306518151075498e-05,1.7927613429258262e-09,7.6920839318442122e-06,4.2490645705901405e-09,3.6727026200835419e-10,6.6942146516250527e-12,1.558705702443248e-13
8.359461339480083e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44331443404999432,0.10997666844003322,0.022250597469112215,0.0,1.2211935830856175e-07,0.00040159551292118402,0.00011932487406440611,1.1168484297309565e-06,6.6798549243657929e-16,0.00070181731252453152,4.7612811127435497e-14,0.0003234688910182905,4.4017067374058886e-11,1.3721804690047428e-10,6.9240034026356021e-12,1.0629853659355464e-13,2.8290109009753411e-08,2.7299301641063096e-09,0.0078563940383424499,0.0010224294077043688,9.2740784081028914e-05,2.5663666900693024e-08,3.8847071664211894e-09,1.8075318561722118e-08,1.6790040978314622e-11,1.8067883301125381e-07,1.3308531198145092e-05,1.8023539785240007e-09,7.7433747529911854e-06,4.3081722119876808e-09,3.7004636914084554e-10,6.7604479873307406e-12,1.5698744599924508e-13
8.38910829396229e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44331050864984561,0.10997286159195321,0.022248616204570491,0.0,1.2341301166464315e-07,0.00040419846805947462,0.00012022386749136207,1.1276346368785179e-06,6.7734912472977383e-16,0.00070405730035339375,4.8403561192172118e-14,0.00032385838950382909,4.4455955381225002e-11,1.3929121482480927e-10,6.9850373108409753e-12,1.0752740945647092e-13,2.8513987413299839e-08,2.7677289539023532e-09,0.0078570377044206753,0.0010254912640071132,9.2906711118145442e-05,2.5786784410000652e-08,3.8967600185515697e-09,1.8131850092645464e-08,1.6847843584391613e-11,1.8103090377828274e-07,1.3310528409902949e-05,1.8119647054814381e-09,7.7947840307916075e-06,4.3678701655010187e-09,3.7283120442277857e-10,6.827091830745235e-12,1.5810832959607283e-13
