Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),CO2X(24),acetyl(44),C2H6X(52),C2H4X(215),CH4OX(63),C2H4X(70),HOCO(73),CHO2(74),S(216)
4.5853219979948604e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441791374314357,0.11078655238792608,0.02250269280483799,6.834263043164996e-09,4.849329278225705e-07,0.00012493965850463246,2.9759393664788594e-05,2.0625496692211453e-07,5.478364801133445e-17,0.0003987312598454175,2.657398174715554e-15,0.000244245884390072,7.665128537745549e-12,3.614994415993615e-09,1.2795398899865788e-12,1.3059129844920861e-14,2.0863533060523905e-06,2.4914960640152237e-10,0.007441646384376622,0.0006035435346660698,6.77395774345214e-05,4.71088674950731e-08,2.231929453282572e-09,8.370057485946137e-10,4.1050314039180405e-13,9.962723227434278e-09,1.2719567271503715e-05,1.1730491404295006e-07,2.403719738856076e-11,2.31317374952152e-06,1.2393309377144784e-09,3.9322892320606654e-10,9.245405536268686e-11,1.6892531539538028e-06,5.883176371394213e-13,1.455530669761877e-11,2.9691964447952245e-14,5.379850877416182e-10,8.153515491997413e-12,4.0169181415476066e-14,7.05200287599114e-17,1.2725606183310006e-16,7.10711402220254e-18,3.7388430221244045e-29
4.598815570324883e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441734691311088,0.11078123724577162,0.022501767335147038,6.91048681624935e-09,4.893457568147109e-07,0.00012570804385367263,2.998930323151482e-05,2.0800377154513977e-07,5.551272247683525e-17,0.0003998677367215848,2.6960426820866454e-15,0.00024465236657334404,7.732795511659914e-12,3.654935800113912e-09,1.2917532637045227e-12,1.3207285383139439e-14,2.096915475477829e-06,2.5210143319799786e-10,0.007445580658311501,0.0006051409939415731,6.785019707916482e-05,4.731124095495456e-08,2.2381998008356103e-09,8.393108563202661e-10,4.1166994454842485e-13,9.987165380164732e-09,1.2729813953923684e-05,1.1786396150989401e-07,2.4249705275878975e-11,2.3280770472114576e-06,1.2428477601454705e-09,3.9789092391650806e-10,9.316724428566839e-11,1.696881185552405e-06,5.920942978714212e-13,1.466355813148392e-11,3.000664267151151e-14,5.426375519074013e-10,8.26849846432745e-12,4.061252588016236e-14,7.135461357279642e-17,1.288895826650421e-16,7.198341110791172e-18,3.8253639660867477e-29
4.612309142654905e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44416783503194385,0.11077595467501303,0.02250084191035425,6.987275976307629e-09,4.937833472723009e-07,0.00012647827141340468,3.0220005620103865e-05,2.097619168750767e-07,5.624869553331775e-17,0.00040100388627728527,2.7351275169968306e-15,0.00024505760052434246,7.800847168024955e-12,3.69519039704944e-09,1.3040292586538257e-12,1.3356556571621594e-14,2.1074947397922306e-06,2.5507916273140337e-10,0.007449482009845553,0.0006067375209815988,6.796056636362579e-05,4.7513774942949647e-08,2.2444677974638666e-09,8.416152783501183e-10,4.1283623453613163e-13,1.0011491307132658e-08,1.2739926200212393e-05,1.1842331825042261e-07,2.4463369867866617e-11,2.343018232959325e-06,1.246363571036648e-09,4.0259386317779277e-10,9.388288613779634e-11,1.7045150645477734e-06,5.958795276682594e-13,1.4772194317134062e-11,3.0323399395979154e-14,5.473154122846507e-10,8.384737313240362e-12,4.1059343118396854e-14,7.219651405108022e-17,1.3053772663030041e-16,7.290384825096605e-18,3.9135882777359783e-29
4.6258027149849275e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441622348608453,0.11077070440924505,0.02249991653036707,7.064632525066559e-09,4.982457516778552e-07,0.00012725033746384374,3.045149900874489e-05,2.1152942141179481e-07,5.699160470736799e-17,0.00040213970765560575,2.7746562702376797e-15,0.000245461590139595,7.869284390098202e-12,3.7357596038190555e-09,1.316367835407377e-12,1.3506946953814384e-14,2.1180910352717225e-06,2.580829408509548e-10,0.007453350706397208,0.0006083331178571501,6.807068735101777e-05,4.7716469319032924e-08,2.2507334386249725e-09,8.439190130985112e-10,4.140020108187543e-13,1.0035701980578e-08,1.2749905632290524e-05,1.1898298566311985e-07,2.4678193565038258e-11,2.3579972257090146e-06,1.2498783678102925e-09,4.0733797167764286e-10,9.460097527028723e-11,1.7121547314433109e-06,5.996733280499268e-13,1.4881215464157642e-11,3.0642238918178934e-14,5.520187209312204e-10,8.502241647254571e-12,4.1509648603137285e-14,7.304577134583966e-17,1.3220056377264374e-16,7.383249076556344e-18,4.0035435771725776e-29
4.63929628731495e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44415666834694467,0.11076548618423387,0.022498991195093933,7.1425584653410866e-09,5.02733022462322e-07,0.00012802423830617565,3.0683781585863776e-05,2.133063035986765e-07,5.774148756941133e-17,0.0004032752000019862,2.8146325493627338e-15,0.00024586433930401955,7.938108058733701e-12,3.776644818079219e-09,1.3287689539116446e-12,1.365846006233347e-14,2.1287042983547444e-06,2.6111291373152835e-10,0.007457187013211679,0.0006099277866266164,6.818056207310045e-05,4.7919323938158294e-08,2.2569967197904866e-09,8.462220589836697e-10,4.151672738776225e-13,1.0059798371278865e-08,1.2759753861338369e-05,1.195429652070709e-07,2.48941787652175e-11,2.373013944923368e-06,1.2533921478932632e-09,4.121234806194826e-10,9.53215060662771e-11,1.7198001269840582e-06,6.034757009200433e-13,1.499062179187986e-11,3.0963165518848906e-14,5.567475297491423e-10,8.621021114633613e-12,4.1963457814355786e-14,7.390242669990321e-17,1.3387816416552472e-16,7.476937778266113e-18,4.0952578367942723e-29
4.652789859644972e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441511352215831,0.11076029973789932,0.02249806590444424,7.221055801084871e-09,5.072452120047752e-07,0.00012879997026246268,3.0916851550256016e-05,2.1509258182261388e-07,5.849838173365671e-17,0.00040441036246422363,2.8550599786912288e-15,0.00024626585189093666,8.007319052379117e-12,3.8178474381097295e-09,1.341232573504667e-12,1.381109941902096e-14,2.139334465641557e-06,2.6416922787272546e-10,0.007460991193378618,0.0006115215293356604,6.829019253088009e-05,4.812233865034696e-08,2.263257636445922e-09,8.48524414427705e-10,4.163320242109422e-13,1.0083781448372294e-08,1.2769472487665474e-05,1.2010325840004732e-07,2.511132786352372e-11,2.3880683105768223e-06,1.2569049087170592e-09,4.169506217209582e-10,9.604447294122804e-11,1.7274511921558983e-06,6.072866485581913e-13,1.5100413529222838e-11,3.128618346292654e-14,5.615018904845964e-10,8.741085403372108e-12,4.2420786238880027e-14,7.476652144758506e-17,1.3557059791264603e-16,7.571454845011446e-18,4.188759384602336e-29
4.666283431974995e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441456352182929,0.11075514481029762,0.02249714065832837,7.300126537440038e-09,5.117823726321053e-07,0.0001295775296753532,3.1150707111214225e-05,2.168882744140064e-07,5.926232485804485e-17,0.00040554519419247714,2.89594219931155e-15,0.0002466661317620827,8.076918247072984e-12,3.859368862799491e-09,1.353758652933778e-12,1.3964868535003844e-14,2.1499814738937567e-06,2.6725203009793563e-10,0.007464763507849662,0.0006131143480171121,6.839958069519877e-05,4.832551330077512e-08,2.269516184090769e-09,8.508260778566175e-10,4.174962623331835e-13,1.0107652179179186e-08,1.2779063100585847e-05,1.2066386681671247e-07,2.532964325235942e-11,2.403160243148143e-06,1.2604166477178673e-09,4.21819627212456e-10,9.676987034331795e-11,1.735107868184758e-06,6.111061736122987e-13,1.5210590914564505e-11,3.1611296999830784e-14,5.662818547278845e-10,8.862444241181169e-12,4.28816493702345e-14,7.563809701441898e-17,1.3727793514852645e-16,7.666804193299316e-18,4.284076907528891e-29
4.679777004305017e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441401680727803,0.11075002114360365,0.02249621545665766,7.379772680786193e-09,5.163445566187162e-07,0.00013035691290779716,3.138534648864994e-05,2.1869339964675902e-07,6.003335464420022e-17,0.000406679694339272,2.937282869084388e-15,0.00024706518276762393,8.146906516441908e-12,3.9012104916323325e-09,1.3663471503730632e-12,1.411977091075305e-14,2.1606452600337885e-06,2.70361467553399e-10,0.007468504215455817,0.000614706244690868,6.850872850731261e-05,4.852884772986152e-08,2.2757723582385177e-09,8.531270477003015e-10,4.186599887744773e-13,1.0131411529033155e-08,1.2788527278298555e-05,1.212247920868454e-07,2.5549127321397584e-11,2.4182896636132824e-06,1.2639273623366213e-09,4.267307298356187e-10,9.749769275381278e-11,1.7427700965358165e-06,6.149342790910475e-13,1.532115419559638e-11,3.1938510363740435e-14,5.710874739134026e-10,8.98510739547329e-12,4.3346062708482506e-14,7.651719491689165e-17,1.390002460390646e-16,7.76298974138961e-18,4.381239454784399e-29
4.6932705766350395e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441347335229077,0.11074492848209395,0.02249529029934437,7.45999623878871e-09,5.20931816186225e-07,0.00013113811634276625,3.162076791321026e-05,2.2050797573828034e-07,6.081150883738654e-17,0.00040781386205950465,2.979085662645622e-15,0.0002474630087461715,8.217284731697863e-12,3.94337372467289e-09,1.3789980234405474e-12,1.427581003614305e-14,2.171325761144473e-06,2.734976877072687e-10,0.007472213572924716,0.0006162972213637947,6.861763787945918e-05,4.8732341773354596e-08,2.282026154416674e-09,8.554273223925503e-10,4.1982320408002117e-13,1.0155060461113397e-08,1.2797866587773737e-05,1.217860358935852e-07,2.576978245756953e-11,2.433456493438334e-06,1.2674370500190537e-09,4.316841628418616e-10,9.822793468742293e-11,1.7504378189127072e-06,6.187709683563263e-13,1.5432103629180125e-11,3.22678277738693e-14,5.759187993196177e-10,9.109084673346759e-12,4.3814041760068855e-14,7.740385676217617e-17,1.4073760078210225e-16,7.860015409326572e-18,4.480276441226251e-29
4.706764148965062e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.444129331308676,0.1107398665721294,0.02249436518630173,7.540799220446217e-09,5.255442035031651e-07,0.00013192113638297855,3.185696962638907e-05,2.2233202084948204e-07,6.159682522646585e-17,0.0004089476965104462,3.0213542714089155e-15,0.00024785961352479625,8.28805376163551e-12,3.985859962552519e-09,1.3917112292151133e-12,1.4432989390512007e-14,2.1820229144685163e-06,2.766608383486706e-10,0.007475891834897707,0.0006178872800296385,6.872631069541412e-05,4.893599526241901e-08,2.288277568166794e-09,8.57726900371059e-10,4.2098590880949323e-13,1.017859993628153e-08,1.2807082584643904e-05,1.2234759997169463e-07,2.5991611045052726e-11,2.4486606545725982e-06,1.2709457082157472e-09,4.3668015999088656e-10,9.896059069264261e-11,1.758110977256731e-06,6.226162451157227e-13,1.5543439481203187e-11,3.259925343473792e-14,5.807758820690442e-10,9.234385921569484e-12,4.428560203766268e-14,7.829812424786478e-17,1.4249006960798394e-16,7.957885118970066e-18,4.5812176507479926e-29
4.720257721295084e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44412396117220754,0.11073483516213851,0.02249344011744389,7.622183636137388e-09,5.301817706846929e-07,0.00013270596945062906,3.209394988063299e-05,2.2416555308477774e-07,6.238934164386116e-17,0.0004100811968517472,3.0640924035680254e-15,0.0002482550009190442,8.359214472629614e-12,4.028670606455258e-09,1.4044867242531546e-12,1.459131244272245e-14,2.1927366574080404e-06,2.7985106758676434e-10,0.007479539253946846,0.0006194764226689399,6.883474881103748e-05,4.913980802372227e-08,2.2945265950444926e-09,8.60025780077429e-10,4.221481035364776e-13,1.020203091292232e-08,1.281617681310045e-05,1.229094861058446e-07,2.6214615465259188e-11,2.463902069441743e-06,1.2744533343821895e-09,4.4171895554919473e-10,9.969565535207325e-11,1.7657895137460656e-06,6.264701134150571e-13,1.5655162026433432e-11,3.2932791536441724e-14,5.856587731282216e-10,9.361021026562363e-12,4.4760759060001176e-14,7.920003916170187e-17,1.442577227801152e-16,8.056602794026751e-18,4.684093239689274e-29
4.7337512936251067e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411862285772846,0.11072983400260028,0.022492515092685902,7.704151497666908e-09,5.348445697922987e-07,0.0001334926119871238,3.2331706939442294e-05,2.2600859049208315e-07,6.31890959655225e-17,0.0004112143622454412,3.1073037840988384e-15,0.0002486491747329536,8.4307677286324e-12,4.071807058103864e-09,1.4173244646049582e-12,1.4750782651222434e-14,2.2034669275241073e-06,2.830685238498021e-10,0.007483156080591715,0.0006210646512489513,6.894295405480938e-05,4.934377987952023e-08,2.30077323061947e-09,8.623239599571728e-10,4.2330978884789583e-13,1.0225354346788296e-08,1.2825150805795335e-05,1.234716961289184e-07,2.6438798096823906e-11,2.479180660941083e-06,1.27795992597882e-09,4.4680078428859803e-10,1.0043312328273105e-10,1.7734733707949743e-06,6.303325776309574e-13,1.576727154837288e-11,3.32684462549158e-14,5.905675233076948e-10,9.488999914382094e-12,4.523952835173373e-14,8.01096433813165e-17,1.4604063059551708e-16,8.156172360081026e-18,4.788933740266927e-29
4.747244865955129e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411331611155286,0.11072486284602771,0.02249159011194377,7.786704818310732e-09,5.395326528335213e-07,0.00013428106045281944,3.2570239077466586e-05,2.278611510628163e-07,6.399612611089611e-17,0.0004123471918559485,3.150992154761123e-15,0.00024904213875907096,8.502714391171076e-12,4.115270719745851e-09,1.4302244058308233e-12,1.4911403464107175e-14,2.2142136625362444e-06,2.8631335588418723e-10,0.007486742563316113,0.0006226519677235633,6.90509282283554e-05,4.9547910647742386e-08,2.3070174704755278e-09,8.646214384597175e-10,4.2447096534344927e-13,1.0248571190848158e-08,1.2834006083747824e-05,1.240342319203373e-07,2.6664161315593634e-11,2.494496352428955e-06,1.281465480471082e-09,4.519258814847304e-10,1.0117298913633894e-10,1.7811624910530242e-06,6.342036424634853e-13,1.5879768339110815e-11,3.3606221752196064e-14,5.955021832619939e-10,9.61833255070353e-12,4.572192544326659e-14,8.102697887395476e-17,1.4783886338537807e-16,8.256597744625872e-18,4.895770064026816e-29
4.7607384382851514e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441080406820642,0.1107199214469512,0.02249066517513437,7.869845612860528e-09,5.44246071761667e-07,0.00013507131132676738,3.2809544580595534e-05,2.2972325273189807e-07,6.481047004289722e-17,0.0004134796848500807,3.195161274099997e-15,0.00024943389677846867,8.575055319345308e-12,4.159062994139624e-09,1.4431865030169085e-12,1.507317831918105e-14,2.2249768003219754e-06,2.89585712753532e-10,0.007490298948584622,0.0006242383740332326,6.915867310696213e-05,4.975220014207666e-08,2.3132593102105915e-09,8.66918214038411e-10,4.256316336350703e-13,1.0271682395139039e-08,1.2842744156256215e-05,1.245970954044062e-07,2.6890707494615957e-11,2.5098490677201943e-06,1.2849699953294741e-09,4.570944829155562e-10,1.019152475996024e-10,1.7888568174042987e-06,6.380833129288009e-13,1.5992652699176106e-11,3.3946122176676886e-14,6.004628034896184e-10,9.74902894080144e-12,4.6207965870607973e-14,8.195208769621176e-17,1.4965249151560194e-16,8.357882877093425e-18,5.0046335053167693e-29
4.774232010615174e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441027963197,0.1107150095619021,0.0224897402821755,7.953575897667359e-09,5.489848784755313e-07,0.00013586336110646215,3.30496217460447e-05,2.3159491337775364e-07,6.563216576788556e-17,0.0004146118403970437,3.2398149174471215e-15,0.0002498244525607633,8.64779136982479e-12,4.203185284540631e-09,1.4562107107908192e-12,1.523611064402009e-14,2.2357562789163544e-06,2.9288574383771464e-10,0.007493825480859025,0.0006258238721049156,6.926619044008236e-05,4.9956648172053186e-08,2.3194987454367276e-09,8.692142851505242e-10,4.267917943463816e-13,1.029468890662249e-08,1.2851366520814532e-05,1.251602885486806e-07,2.7118439004128513e-11,2.5252387310797223e-06,1.288473468029595e-09,4.6230682485987834e-10,1.0265989339447091e-10,1.7965562929666147e-06,6.419715943518743e-13,1.6105924937388754e-11,3.428815166336522e-14,6.054494343330198e-10,9.88109912953187e-12,4.669766517521392e-14,8.288501199376366e-17,1.51481585387352e-16,8.460031688885369e-18,5.115555744780511e-29
4.787725582945196e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44409758277693423,0.11071012694939633,0.022488815432985833,8.037897690684602e-09,5.537491248191273e-07,0.00013665720630759497,3.3290468882436426e-05,2.334761508223138e-07,6.646125133564423e-17,0.00041574365766844146,3.2849568769216078e-15,0.0002502138098641332,8.720923396846836e-12,4.247638994687572e-09,1.4692969833369283e-12,1.5400203856034842e-14,2.2465520365114977e-06,2.962135988319352e-10,0.0074973224026145925,0.0006274084638520077,6.937348195183088e-05,5.0161254543127985e-08,2.3257357717801595e-09,8.715096502572572e-10,4.279514481121636e-13,1.0317591669044215e-08,1.2859874663034005e-05,1.2572381336235498e-07,2.734735821154854e-11,2.5406652672162297e-06,1.291975896052193e-09,4.675631440958451e-10,1.0340692127838366e-10,1.8042608610907416e-06,6.458684923592653e-13,1.621958537071142e-11,3.4632314334130985e-14,6.104621259785863e-10,1.0014553201312914e-11,4.719103890383446e-14,8.382579400109927e-17,1.5332621543759055e-16,8.563048113403078e-18,5.228568852872852e-29
4.8012191552752186e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44409239980826115,0.11070527336991845,0.022487890627484918,8.122813011510069e-09,5.585388625814159e-07,0.0001374528434638107,3.353208430987604e-05,2.353669828310172e-07,6.729776483936146e-17,0.00041687513583827957,3.330590961430657e-15,0.00025060197243533824,8.794452252214021e-12,4.292425528788654e-09,1.4824452744114282e-12,1.5565461362533525e-14,2.257364011456124e-06,2.9956942774577156e-10,0.007500789954356247,0.0006289921511742863,6.94805493414701e-05,5.036601905676543e-08,2.331970384881283e-09,8.738043078237443e-10,4.2911059557783355e-13,1.0340391622797486e-08,1.2868270056569358e-05,1.2628767189467185e-07,2.7577467481462768e-11,2.5561286012759606e-06,1.2954772768832114e-09,4.728636778994563e-10,1.0415632604450121e-10,1.8119704653596228e-06,6.497740128719207e-13,1.633363432409981e-11,3.497861429795403e-14,6.155009284566309e-10,1.0149401280105008e-11,4.768810260836039e-14,8.477447604125146e-17,1.5518645213961507e-16,8.666936086077521e-18,5.343705293395897e-29
4.814712727605241e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440872471701794,0.11070044858590534,0.022486965865593195,8.208323881427356e-09,5.63354143496041e-07,0.00013825026912647043,3.3774466360023237e-05,2.3726742711281263e-07,6.814174441561534e-17,0.0004180062740829685,3.3767209966699085e-15,0.00025098894400973784,8.868378785291868e-12,4.337546291507908e-09,1.4956555373571255e-12,1.5731886560785593e-14,2.268192142255091e-06,3.029533809022342e-10,0.007504228374634579,0.0006305749359578566,6.958739428388654e-05,5.057094151051991e-08,2.3382025803946913e-09,8.760982563190566e-10,4.302692373989293e-13,1.0363089704790139e-08,1.2876554163049779e-05,1.2685186623335283e-07,2.7808769175617293e-11,2.5716286588366043e-06,1.29897760801384e-09,4.782086640430679e-10,1.0490810252192189e-10,1.8196850495875973e-06,6.536881620980541e-13,1.644807213035318e-11,3.532705565116727e-14,6.205658916413777e-10,1.0285653529390749e-11,4.818887184567077e-14,8.57311005255287e-17,1.5706236600358744e-16,8.771699544398842e-18,5.460997927056555e-29
4.8282062999352634e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44408212462117475,0.11069565236173062,0.022486041147231958,8.29443232344642e-09,5.681950192410706e-07,0.0001390494798644174,3.401761337615891e-05,2.3917750132016224e-07,6.899322824436133e-17,0.00041913707158132673,3.423350825123522e-15,0.00025137472831131215,8.942703843006573e-12,4.38300268795152e-09,1.5089277251179718e-12,1.5899482838085572e-14,2.279036367568938e-06,3.0636560893682014e-10,0.007507637900061749,0.000632156820075107,6.969401843005785e-05,5.077602169811753e-08,2.3444323539891797e-09,8.783914942162085e-10,4.3142737424060474e-13,1.0385686848315314e-08,1.2884728432014491e-05,1.2741639850305088e-07,2.8041265652907998e-11,2.5871653659012757e-06,1.3024768869405518e-09,4.835983407938946e-10,1.056622455758843e-10,1.827404557819624e-06,6.576109465260622e-13,1.656289912996436e-11,3.567764247769626e-14,6.25657065250952e-10,1.0423320152154198e-11,4.869336217748054e-14,8.669570995324577e-17,1.5895402757706066e-16,8.87734242794576e-18,5.580480015045326e-29
4.841699872265286e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44407703192170483,0.11069088446368855,0.022485116472323353,8.381140362343331e-09,5.730615414387401e-07,0.00013985047226374768,3.426152371324744e-05,2.4109722304904463e-07,6.985225454892253e-17,0.00042026752751458447,3.4704843060639777e-15,0.0002517593290526812,9.017428269842785e-12,4.428796123654254e-09,1.5222617902533327e-12,1.606825357181719e-14,2.2898966262134317e-06,3.098062627965666e-10,0.007511018765327251,0.0006337378053846626,6.980042340751042e-05,5.0981259409536054e-08,2.350659701347768e-09,8.806840199921635e-10,4.325850067771334e-13,1.0408183982925651e-08,1.2892794300852889e-05,1.279812708638244e-07,2.8274959269371185e-11,2.6027386488926055e-06,1.3059751111651554e-09,4.890329469125132e-10,1.0641875010795594e-10,1.8351289343305067e-06,6.615423729175003e-13,1.667811567096956e-11,3.6030378849295205e-14,6.307744988473707e-10,1.0562411390859676e-11,4.920158917018908e-14,8.766834691145488e-17,1.6086150744549742e-16,8.983868678414523e-18,5.702185222636475e-29
4.855193444595308e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44407196883418304,0.11068614465997861,0.022484191840790386,8.46845002469929e-09,5.779537616552006e-07,0.00014065324292758505,3.450619573799435e-05,2.4302660983895893e-07,7.071886159598259e-17,0.00042139764106638585,3.5181253155515994e-15,0.00025214274993512606,9.092552907841418e-12,4.474928004565888e-09,1.5356576849519968e-12,1.6238202129517765e-14,2.3007728571591077e-06,3.1327549373910395e-10,0.007514371203213538,0.0006353178937313477,6.990661082076789e-05,5.118665443108443e-08,2.3568846181677136e-09,8.829758321278357e-10,4.337421356914175e-13,1.0430582034311028e-08,1.2900753194749116e-05,1.285464855096331e-07,2.850985237817398e-11,2.618348434646921e-06,1.3094722781948364e-09,4.945127216513645e-10,1.071776110562074e-10,1.8428581236241229e-06,6.654824483001117e-13,1.6793722108797965e-11,3.638526882577902e-14,6.359182418365349e-10,1.0702937527430086e-11,4.971356839472912e-14,8.864905407467646e-17,1.6278487623278537e-16,9.091282239647672e-18,5.826147622809469e-29
4.8686870169253306e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44406693512296225,0.11068143272068999,0.02248326725255689,8.556363338938823e-09,5.828717314002733e-07,0.00014145778847585963,3.475162782889982e-05,2.449656791729284e-07,7.159308769558132e-17,0.0004225274114227927,3.566277746433805e-15,0.0002525249946486096,9.1680785965975e-12,4.5213997370377e-09,1.5491153610459267e-12,1.640933186894285e-14,2.3116649995308254e-06,3.1677345333170773e-10,0.00751769544461155,0.0006368970869461499,7.001258225179117e-05,5.139220654548179e-08,2.3631071001605256e-09,8.852669291080988e-10,4.3489876167451135e-13,1.0452881924179918e-08,1.2908606526631024e-05,1.2911204466685583e-07,2.8745947329605906e-11,2.6339946504085257e-06,1.3129683855421985e-09,5.000379047532519e-10,1.0793882339537365e-10,1.850592070432653e-06,6.694311799609196e-13,1.6909718806121326e-11,3.674231645525205e-14,6.410883434682227e-10,1.0844908883224751e-11,5.022931542641597e-14,8.963787420462926e-17,1.647242046017447e-16,9.1995870576624e-18,5.952401699891943e-29
4.882180589255353e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44406193055431925,0.11067674841778602,0.022482342707547547,8.644882335367192e-09,5.878155021272063e-07,0.00014226410554509127,3.499781837630764e-05,2.469144484775062e-07,7.24749712011127e-17,0.0004236568377722868,3.614945508344081e-15,0.000252906066871798,9.244006173258084e-12,4.568212727809032e-09,1.562634770023755e-12,1.6581646138131047e-14,2.3225729926073136e-06,3.203002934503504e-10,0.007520991718536088,0.0006384753868461905,7.011833926040896e-05,5.1597915531934996e-08,2.3693271430519766e-09,8.875573094217872e-10,4.3605488542514717e-13,1.0475084570144021e-08,1.2916355697123466e-05,1.2967795059282974e-07,2.8983246471069707e-11,2.6496772238240757e-06,1.316463430725308e-09,5.056087364498431e-10,1.0870238213700147e-10,1.8583307197158131e-06,6.733885754393654e-13,1.7026106132703377e-11,3.7101525774332805e-14,6.462848528360835e-10,1.0988335819016732e-11,5.0748845844797705e-14,9.063485014996111e-17,1.6667956325463041e-16,9.308787080678581e-18,6.080982353224179e-29
4.8956741615853753e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440569548964398,0.11067209152508915,0.02248141820568786,8.734009046207062e-09,5.927851252324373e-07,0.00014307219078817598,3.5244765782450056e-05,2.488729351227792e-07,7.33645505093255e-17,0.00042478591930577295,3.664132527700684e-15,0.00025328597027208247,9.320336472520181e-12,4.615368383993866e-09,1.5762158630440215e-12,1.675514827546909e-14,2.333496775820729e-06,3.238561662787523e-10,0.007524260252141067,0.0006400527952346965,7.022388338474012e-05,5.180378116621562e-08,2.3755447425821186e-09,8.898469715617044e-10,4.37210507649272e-13,1.049719088560644e-08,1.292400209450579e-05,1.3024420557441257e-07,2.922175214707306e-11,2.665396082937049e-06,1.319957411267738e-09,5.11225457460167e-10,1.0946828232958422e-10,1.8660740166600856e-06,6.773546425205219e-13,1.7142884465249544e-11,3.746290080837521e-14,6.515078188776359e-10,1.1133228734969704e-11,5.127217523350565e-14,9.164002484597878e-17,1.6865102293362794e-16,9.418886259146447e-18,6.21192490084509e-29
4.909167733915398e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440520079194019,0.1106674618182656,0.022480493746904143,8.823745505634303e-09,5.977806520553601e-07,0.00014388204087417702,3.549246846148834e-05,2.508411564223748e-07,7.426186406032608e-17,0.00042591465521658184,3.7138427477050655e-15,0.0002536647085056018,9.397070326628756e-12,4.662868113067463e-09,1.5898585909481576e-12,1.692984160975704e-14,2.3444362887562067e-06,3.2744122430743216e-10,0.007527501270734653,0.0006416293139009786,7.032921614160744e-05,5.2009803220736145e-08,2.3817598945052938e-09,8.921359140246268e-10,4.3836562905959517e-13,1.051920177965323e-08,1.2931547094673494e-05,1.308108119265658e-07,2.946146669922032e-11,2.6811511561823146e-06,1.3234503246986026e-09,5.168883089891119e-10,1.1023651905868322e-10,1.873821906677957e-06,6.813293892283507e-13,1.7260054187256448e-11,3.782644557168598e-14,6.567572903742625e-10,1.1279598070614306e-11,5.179931918010521e-14,9.265344131437826e-17,1.7063865442134207e-16,9.529888545773895e-18,6.345265083199665e-29
4.92266130624542e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440470893951615,0.11066285907481048,0.022479569331123533,8.914093749813081e-09,6.028021338780966e-07,0.00014469365248812003,3.57409248395494e-05,2.5281912963346585e-07,7.516695033758349e-17,0.00042704304470047184,3.7640801283400254e-15,0.0002540422852172644,9.474208565374758e-12,4.71071332285305e-09,1.6035629042732178e-12,1.7105729460273635e-14,2.355391471151422e-06,3.3105562033275674e-10,0.007530714997794281,0.000643204944620412,7.043433902694281e-05,5.22159814646248e-08,2.3879725945901478e-09,8.944241353113069e-10,4.3952025037513824e-13,1.0541118156948222e-08,1.2938992061103992e-05,1.31377771990961e-07,2.970239246620448e-11,2.6969423723807815e-06,1.3269421685526049e-09,5.225975327259223e-10,1.1100708744703705e-10,1.881574335407153e-06,6.853128238190336e-13,1.7377615688861767e-11,3.8192164067738364e-14,6.620333159512116e-10,1.1427454304824045e-11,5.233029327594764e-14,9.367514266297418e-17,1.7264252854127881e-16,9.641797895553382e-18,6.481039066868456e-29
