Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CO2X(24),COX(50),CHOX(53)
5.8056748758918786e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996248,0.022821567693054247,1.8816331338737354e-97,1.9189242703100686e-54,1.6795279649124836e-30,2.2470238771427367e-71,8.021833056275246e-46,1.6417536534810493e-109,5.123968476819935e-17,8.839319231661864e-90,5.123968476819354e-17,5.6907937984248266e-61,2.520007802910683e-61,2.3413047488600226e-92,2.7147375147586717e-93,1.399252460927969e-44,1.2881969672244886e-71,2.7983398516025134e-15,8.285386943112332e-17,3.3169182504797505e-19,5.094413294751878e-32,1.8863740755231796e-31,3.3169181947607907e-19,2.784587085748698e-27,4.3730120537646297e-32,6.579240256175698e-36,3.6372018807909764e-61,9.877297589286207e-46,6.38843958498694e-44,1.7901228085889715e-63,1.6660024104430592e-87,4.123258012600361e-86,2.6000193718996704e-88
1.1616393778609032e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999416,0.11866996602995962,0.022821567693054205,4.833222179711592e-95,3.07277902205726e-53,6.722515129297753e-30,1.4423127507077395e-69,6.423972437868361e-45,4.215236568738346e-107,1.0252388707312194e-16,5.665907933928127e-88,1.0252388707309867e-16,9.115160118650968e-60,4.036704639929591e-60,3.0056691123595074e-90,3.4850664778831635e-91,1.120252749272848e-43,4.18319033949513e-70,5.599110928096502e-15,1.657797231102302e-16,6.636718327618868e-19,2.0390929118114934e-31,7.550412330612654e-31,6.636718104596076e-19,1.1145430012532783e-26,3.5010163522291278e-31,5.276434468415684e-35,1.1673102317120985e-59,7.90784370026915e-45,5.114654783836151e-43,5.735380910664236e-62,2.139666035822364e-85,5.293266178757849e-84,3.3392347983317065e-86
2.323783158404334e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999884,0.11866996602995392,0.022821567693054122,1.2425017204098476e-92,4.918447412542023e-52,2.6899027405503116e-29,9.267498152928174e-68,5.1417816192295925e-44,1.0833774037292563e-104,2.050922916829678e-16,3.628981561197397e-86,2.050922916828747e-16,1.4592172733927468e-58,6.462483317783748e-59,3.8625198749199643e-88,4.4785829803738684e-89,8.965426272930535e-43,1.375443716985804e-68,1.1200653081080526e-14,3.316314304684389e-16,1.3276318649402867e-18,8.159027300556853e-31,3.0211484156355185e-30,1.3276317757007201e-18,4.4594835859552975e-26,2.8017934529967842e-30,4.237222945754785e-34,3.750304235728643e-58,6.328678009717346e-44,4.093308158884273e-42,1.836400277649168e-60,2.7502845965565184e-83,6.802261001858811e-82,4.292186790896616e-84
4.6480707194911954e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997684,0.11866996602994251,0.022821567693053955,3.2034137667815266e-90,7.871116489201552e-51,1.0761530859746424e-28,5.972630665764672e-66,4.114467017271069e-43,2.792722318028309e-102,4.102291009026622e-16,2.323444757604873e-84,4.1022910090228976e-16,2.3353811412449968e-57,1.0342978076960283e-57,4.978445369474489e-86,5.772496040391945e-87,7.173702543051772e-42,4.633559093892954e-67,2.2403737387032777e-14,6.633348451848357e-16,2.655551996306746e-18,3.2641418935599924e-30,1.208656088936532e-29,2.6555516392791704e-18,1.7839716672870868e-25,2.2417265841570758e-29,3.413579336593756e-33,1.2085376326111818e-56,5.0639034661281224e-43,3.275316262841133e-41,5.877947708410493e-59,3.545427236088583e-81,8.767510790869189e-80,5.533113500280613e-82
9.296645841664919e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995375,0.1186699660299197,0.022821567693053622,8.311361653648079e-88,1.2595065279677228e-49,4.305097343935958e-28,3.8737352951673253e-64,3.291990353345218e-42,7.244692268625867e-100,8.205027193420616e-16,1.4872916079644513e-82,8.205027193405718e-16,3.737116700626875e-56,1.6551166151931674e-56,6.45753234451842e-84,7.487494000172987e-85,5.739505937982492e-41,1.6307208839852416e-65,4.480990599887407e-14,1.326741674617547e-15,5.3113925271371155e-18,1.3057627732599193e-29,4.835017812999702e-29,5.311391098821002e-18,7.135570317266534e-25,1.7933373778412532e-28,2.768171378997084e-32,3.9195647393161606e-55,4.051506650293832e-42,2.620578311937858e-40,1.8810121147242932e-57,4.599476145997282e-79,1.137232207357702e-77,7.178098661102717e-80
1.8593796086012365e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999076,0.11866996602987405,0.02282156769305296,2.1836727208348567e-85,2.015312197759615e-48,1.7222167033687417e-27,2.5442032116185275e-62,2.6337589884977315e-41,1.9030006873059065e-97,1.6410499562209032e-15,9.51958467321465e-81,1.6410499562149443e-15,5.9797922476269186e-55,2.6483777447954356e-55,8.481574198907336e-82,9.834365876892184e-83,4.591821100161375e-40,6.164162377099916e-64,8.962224322230385e-14,2.6535553334826408e-15,1.0623074661657861e-17,5.223261641088589e-29,1.9340858065472404e-28,1.0623068947444601e-17,2.8536267943226937e-24,1.4343954340128131e-27,2.2739022758064083e-31,1.2874033156173335e-53,3.2413579401446255e-41,2.0966845483257144e-39,6.018287647687282e-56,6.042473051806556e-77,1.493685004695361e-75,9.430090804523703e-78
3.7188096574707257e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998153,0.11866996602978278,0.022821567693051634,5.875703813067163e-83,3.2245791129572366e-47,6.88986792359218e-27,1.711267830165433e-60,2.107073874897538e-40,5.118563827701668e-95,3.282144429978758e-15,6.092828085753252e-79,3.282144429954922e-15,9.567992022774043e-54,4.2375542749285476e-54,1.1407605857304862e-79,1.3227092811192267e-80,3.673541465116727e-39,2.577312541938873e-62,1.7924691766815217e-13,5.3071826512115136e-15,2.1246443225899183e-17,2.0893455738512055e-28,7.7365004884423555e-28,2.1246420362853245e-17,1.1409003516907473e-23,1.1469958213262856e-26,1.913917603729522e-30,4.331205940124206e-52,2.593145898900833e-40,1.677583119073442e-38,1.9250211626312176e-54,8.130105365223869e-75,2.0089866565939968e-73,1.268812724473667e-75
7.437669755209705e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963073,0.11866996602960023,0.02282156769304898,1.6500495475678735e-80,5.159384472050777e-46,2.756663005493543e-26,1.2012196114509563e-58,1.6856857735418104e-39,1.4365132249155038e-92,6.564333377495153e-15,3.899504018812909e-77,6.5643333773998065e-15,1.5309046762221169e-52,6.7801969844404295e-53,1.6010077216585026e-77,1.8563647569061808e-78,2.9388638749594853e-38,1.2112356774714223e-60,3.584962665558038e-13,1.0614437286663997e-14,4.249319756519575e-17,8.357454587411966e-28,3.0946315655131146e-27,4.2493106066330196e-17,4.559065516255431e-23,9.167323068862061e-26,1.6825482697721665e-29,1.5210975501023447e-50,2.074538133653818e-39,1.3423950667847273e-37,6.154401409560565e-53,1.1417500937767624e-72,2.8195250020881428e-71,1.781856809929822e-73
1.4875389950687662e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992615,0.11866996602923512,0.022821567693043672,4.968798227156024e-78,8.255042950637639e-45,1.1032195097922905e-25,9.040817660551156e-57,1.348559287687578e-38,4.321568073038071e-90,1.312871127253068e-14,2.4957126600143305e-75,1.3128711272149297e-14,2.449468237772503e-51,1.0848372045287475e-51,2.4087923804603206e-75,2.7929891373662963e-76,2.351098370676211e-37,6.342587628314425e-59,7.169949643149273e-13,2.122894655754791e-14,8.498677532637715e-17,3.342988658614213e-27,1.2378588341847381e-26,8.498640896403349e-17,1.8199798957579232e-22,7.319936077375951e-25,1.5876119158084592e-28,5.729739432240652e-49,1.6596352256050094e-38,1.074421300396367e-36,1.965734951483431e-51,1.7194916526113876e-70,4.2421092580903697e-69,2.6835061361472803e-71
2.9750830341643574e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767985231,0.11866996602850491,0.02282156769303306,1.6511880982462224e-75,1.3208031700105783e-43,4.4172543127046215e-25,7.508488350543083e-55,1.0788516966251733e-37,1.4342955991802738e-87,2.6257467062612684e-14,1.5972657222991182e-73,2.6257467061087156e-14,3.9191657645867154e-50,1.7357340781348908e-50,3.998546779512374e-73,4.636305428073355e-74,1.8808735880615966e-36,3.599488144049813e-57,1.433992359768454e-12,4.245796509923154e-14,1.6997420908074281e-16,1.3371907203827757e-26,4.9514472241199765e-26,1.6997274072332047e-16,7.250856837011292e-22,5.833741677583016e-24,1.654469062988211e-27,2.3823067122336536e-47,1.3277039125151875e-37,8.603334710974336e-36,6.266877085959742e-50,2.8579262577881653e-68,7.041814453246249e-67,4.460207431752466e-69
5.95017111235554e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970463,0.11866996602704448,0.02282156769301183,6.147377323179693e-73,2.1132631483648333e-42,1.7703572245101806e-24,6.986193637968275e-53,8.630830621609107e-37,5.332899300476868e-85,5.2514978642820514e-14,1.0222531299852322e-71,5.251497863671839e-14,6.2706784248426865e-49,2.7771381703559042e-49,7.435972656720931e-71,8.621991690023369e-72,1.504684000427929e-35,2.1454473429554983e-55,2.8679871504166266e-12,8.491600218226199e-14,3.3995020452041753e-16,5.348704533992079e-26,1.9805808442424102e-25,3.399443081044922e-16,2.877339712917817e-21,4.631823159705042e-23,1.931847825006103e-26,1.1097467531581085e-45,1.0621515742924295e-36,6.895243527357139e-35,1.9905226531754382e-48,5.321757960808073e-66,1.3095437458572773e-64,8.305429691987261e-67
1.1900347268737906e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767940927,0.11866996602412364,0.02282156769296937,2.5359328591352767e-70,3.381142822624582e-41,7.10845410866834e-24,7.202961004423742e-51,6.904671289017294e-36,2.197607966332636e-82,1.0503000180341146e-13,6.542429712136277e-70,1.0503000177900293e-13,1.0033095830256624e-47,4.4432896080728335e-48,1.5325301871203422e-68,1.7769645784966528e-69,1.2037207304722465e-34,1.3085954951455966e-53,5.7359767306774536e-12,1.6983207634697563e-13,6.799068239396157e-16,2.139431056634383e-25,7.922323903087723e-25,6.79883058373787e-16,1.1329343399615056e-20,3.6503712673150746e-22,2.4976966726487454e-25,5.726963510908142e-44,8.497008801458261e-36,5.535877451311269e-34,6.276433592287876e-47,1.0979613036614117e-63,2.6989256777133305e-62,1.713561458752508e-64
2.3800699581502637e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,1.1213520742655511e-67,5.409571796168317e-40,2.8640772172425395e-23,7.961276987585579e-49,5.523739703557091e-35,9.711095593536335e-80,2.1006004812529434e-13,4.187157938762291e-68,2.100600480276603e-13,1.6052960934564387e-46,7.108830608947082e-47,3.3866338810479607e-66,3.926791264091967e-67,9.629331635610924e-34,7.999692155700621e-52,1.1471955887057029e-11,3.3966422467101416e-13,1.3598394625615226e-15,8.557310036677221e-25,3.168926960005175e-24,1.3597430213927423e-15,4.3938596890058676e-20,2.835792001944725e-21,3.457641075984982e-24,3.16702680250775e-42,6.797273430780986e-35,4.458889581840537e-33,1.951225883075975e-45,2.427907105184658e-61,5.964162363504532e-60,3.7892676127998786e-62
4.76014042070321e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767763712,0.11866996600659857,0.022821567692714623,5.097002205185698e-65,8.65448832987702e-39,1.160846583930768e-22,9.046257309674388e-47,4.418992760828654e-34,4.412995193698035e-77,4.201201407718639e-13,2.679781792591944e-66,4.201201403813282e-13,2.568474142263429e-45,1.1372631527651395e-45,7.695388038586343e-64,8.922771259182673e-65,7.702766373990641e-33,4.802914101260383e-50,2.2943914183247862e-11,6.793285212975359e-13,2.7197887189730098e-15,3.4225910771720066e-24,1.2675680986011111e-23,2.7193928009719272e-15,1.6561656820109715e-19,2.1440184487364715e-20,4.9147265760572514e-23,1.7997663297995382e-40,5.437282015740529e-34,3.611625017608409e-32,5.906009920749257e-44,5.51825363679645e-59,1.35522178977567e-57,8.61417888808218e-60
9.520281345809103e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767527425,0.11866996598323182,0.022821567692374957,2.2808573899738785e-62,1.3844532958908832e-37,4.747226332549227e-22,1.0120684221641568e-44,3.535194494347048e-33,1.9750571902946466e-74,8.402403260762152e-13,1.715060288848761e-64,8.40240324514077e-13,4.1095582513984593e-44,1.819156696100415e-44,1.7219946325701403e-61,1.9966427539519383e-62,6.161093361019161e-32,2.761974253847749e-48,4.5887830709356267e-11,1.3586571144643608e-12,5.4400650054754435e-15,1.3687698279342786e-23,5.0702497024914145e-23,5.438411803253753e-15,5.932732090509751e-19,1.5441931295742893e-19,6.870135460522378e-22,1.0066226632950776e-38,4.3489658672061463e-33,2.950387566028544e-31,1.7042137863424158e-42,1.2346386977041597e-56,3.0325567095170145e-55,1.927665738717015e-57
1.9040563196020888e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.02282156769169563,9.619093235353483e-60,2.2142779162922883e-36,1.9613682388389284e-21,1.0672141675441803e-42,2.828155528193761e-32,8.334136359628961e-72,1.6804806967297458e-12,1.0976381998841275e-62,1.680480690481228e-12,6.575290692076178e-43,2.909166610397612e-43,3.6326475114915935e-59,4.21202079546655e-60,4.927083311640038e-31,1.4731141320373608e-46,9.177566349648006e-11,2.7173143004531487e-12,1.0882362134081687e-14,5.472947008269831e-23,2.028081485931211e-22,1.0875327811926288e-14,1.9566883055192317e-18,1.0274365140860347e-18,9.040509865935416e-21,5.3044404010830685e-37,3.4777973539315804e-32,2.4345717361299054e-30,4.5482565000712303e-41,2.6030737816166784e-54,6.397274224341925e-53,4.065116750472685e-55
2.8560845046232673e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766582278,0.1186699658897648,0.0228215676910163,7.8918120431507665e-59,8.148537397536985e-36,4.241068161509903e-21,6.628166371904678e-42,8.396086463412129e-32,6.804211646114502e-71,2.520721067428104e-12,6.23206383434188e-62,2.5207210541500326e-12,2.487565547205469e-42,1.1088828193886003e-42,2.6087071267387723e-58,3.0247688825779134e-59,1.408543741677017e-30,7.803406407180466e-46,1.3766349601851082e-10,4.075971486097075e-12,1.63265673081278e-14,1.1626881950883639e-22,4.309646072128662e-22,1.631112205627652e-14,3.670252507284786e-18,2.6591394293360352e-18,3.0566159185324176e-20,2.7904570428464026e-36,9.942068570012405e-32,7.060885567274501e-30,1.9927093164312114e-40,1.879795015989136e-53,4.594048058313787e-52,2.934884498729415e-54
3.808112689644446e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766109704,0.1186699658430313,0.022821567690336973,4.181722736345522e-58,2.066312290144136e-35,7.33014090103816e-21,2.644258635909565e-41,1.8294629736939728e-31,3.327816649895662e-70,3.360961438171246e-12,2.396724936119731e-61,3.3609614155204943e-12,6.475117802650313e-42,2.982733220138605e-42,1.1566750993132582e-57,1.3411508765672714e-58,2.970464078279062e-30,2.6905095462677236e-45,1.835513282754485e-10,5.434628671396169e-12,2.1772795875176955e-14,1.982917763534065e-22,7.35170660464404e-22,2.174579476782249e-14,5.625065988748872e-18,5.151295070446577e-18,7.21652840788994e-20,9.94277343000182e-36,2.0966382705046174e-31,1.5056873911412433e-29,6.015322929168418e-40,9.202557267366484e-53,2.0369483356151354e-51,1.4371786372347093e-53
5.712169059686803e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765164557,0.11866996574956427,0.022821567688978316,6.222194344994834e-57,7.224066500205648e-35,1.5439843257996716e-20,2.0016282391713763e-40,5.310366131085258e-31,3.366623954240337e-69,5.04144217976254e-12,1.8240953625432037e-60,5.041442132867359e-12,2.3762760916060014e-41,1.2056889572036992e-41,1.0158802875645954e-56,1.1778936175025812e-57,8.110700459136906e-30,1.5546168264760635e-44,2.753269921671668e-10,8.151943041185115e-12,3.267023759360411e-14,4.1036816879269968e-22,1.5220627485673295e-21,3.2612508740081914e-14,9.887021382480113e-18,1.2344838526860992e-17,2.2582338674972793e-19,6.426732019208506e-35,5.724605406125108e-31,4.1740967262611625e-29,2.888441192519417e-39,1.259579544376084e-51,1.788985752874872e-50,1.969128116207028e-52
7.61622542972916e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642194096,0.11866996565609725,0.02282156768761966,3.3945076584984777e-56,1.8046948852098433e-34,2.659946059927769e-20,7.92028259347084e-40,1.1613170808029241e-30,1.6360869985630097e-68,6.721922921518342e-12,6.887776778862166e-60,6.7219228417624214e-12,6.161860138056265e-41,3.2645037893541226e-41,4.489712906525796e-56,5.205718702030153e-57,1.696555232061634e-29,5.316462268514746e-44,3.671026550840434e-10,1.0869257409706103e-11,4.357567155226644e-14,6.9765418780956265e-22,2.5886062483362276e-21,4.347510035877994e-14,1.454434591316415e-17,2.312874930746919e-17,5.169911886095785e-19,2.222546333549048e-34,1.1974145816542689e-30,8.830042482205678e-29,8.555343679418042e-39,6.039273875389505e-51,7.906428166947157e-50,9.443458505180118e-52
9.520281799771516e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763274261,0.11866996556263022,0.022821567686261004,1.4050303974129628e-55,3.8279824727601152e-34,4.1058953598284044e-20,2.4777059781733897e-39,2.1787886965701154e-30,6.253183946032376e-68,8.40240366345026e-12,2.106830909077044e-59,8.402403541601992e-12,1.347276032242935e-40,7.330369686833038e-41,1.5612221749560416e-55,1.8101947247825764e-56,3.087635554907606e-29,1.4618329985306079e-43,4.588783169564468e-10,1.3586571776868657e-11,5.448993456248811e-14,1.0654287854999938e-21,3.954768157030627e-21,5.43332767165336e-14,1.9409909188129074e-17,3.791958704495073e-17,1.0092107417320538e-18,6.194768088706139e-34,2.1791731346894928e-30,1.622418559987895e-28,2.0608648903454065e-38,2.277089780121766e-50,2.7493095194743505e-49,3.561806618228685e-51
1.332839453985623e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761383966,0.11866996537569618,0.022821567683543688,4.0706714506164e-54,1.4013885107271664e-33,8.015911401151907e-20,2.4530641643532e-38,5.961561436786534e-30,1.5599117286495375e-66,1.1763365147852523e-11,1.8644287431919113e-58,1.1763364913545972e-11,5.182219124329793e-40,2.8388863241849467e-40,2.4209372915448053e-54,2.8069586629856366e-55,8.145942769779014e-29,9.508808174948994e-43,6.424296375022267e-10,1.9021200507033763e-11,7.63463573442276e-14,2.0468695532729858e-21,7.604712573124585e-21,7.603611678144222e-14,2.927378986977811e-17,7.989730123785477e-17,2.980438235659949e-18,4.006910976896208e-33,5.748803668199553e-30,4.355835035056159e-28,8.998692656849963e-38,3.952312426905794e-49,4.2631011576579184e-48,6.183616413086292e-50
