Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CHOX(53)
5.726682421324683e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996252,0.022821567693054247,0.0,1.82615703245686e-54,1.6341310505928676e-30,1.4412041071371471e-71,7.70155538590461e-46,1.0245302118597177e-109,5.0542513714426386e-17,8.144694654481449e-90,5.054251371442062e-17,5.389246661412311e-61,1.2883249865617267e-59,1.4812383044498812e-92,1.717492434659e-93,5.0463317641357426e-43,1.2203603041652603e-71,2.76026542643807e-15,8.172655337284182e-17,3.271787999505867e-19,4.956726563738715e-32,1.8353909924148165e-31,3.2717879617737276e-19,1.8852580965415026e-27,2.0321137970512407e-32,2.12894281871298e-36,1.1451211716063452e-61,9.479584738534681e-46,6.131191749792504e-44,3.4524114733730425e-63,2.608600059616964e-86,1.1435096351083751e-88
1.1458340240061464e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999942,0.1186699660299597,0.022821567693054205,0.0,2.9242308908357176e-53,6.540791372890838e-30,9.257301181020688e-70,6.167490544939496e-45,2.6323527450474873e-107,1.0112893925658081e-16,5.22066109988093e-88,1.011289392565577e-16,8.632160640082839e-60,2.0637188396595293e-58,1.902891850553461e-90,2.206398758987173e-91,4.040133794697247e-42,4.016702625645655e-70,5.522928998336578e-15,1.6352411157050634e-16,6.546418598064105e-19,1.9839823844758982e-31,7.346347132599157e-31,6.546418447036399e-19,7.54586411124219e-27,1.626909851904831e-31,1.7086115240656933e-35,3.6777304791497824e-60,7.589431765198865e-45,4.908687382118089e-43,1.1061243694029323e-61,3.3511716353478458e-84,1.4696656914032308e-86
2.2921655877535026e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999885,0.11866996602995408,0.022821567693054122,0.0,4.680674069569964e-52,2.61717533037295e-29,5.956594478612343e-68,4.936492151440112e-44,6.7749943950502155e-105,2.0230179034089093e-16,3.343803515622282e-86,2.0230179034079854e-16,1.3818954081663353e-58,3.3038704636196226e-57,2.4487918732917847e-88,2.839368588762531e-89,3.2333349111163237e-41,1.354688798554713e-68,1.1048256142129752e-14,3.271192279658303e-16,1.3095679908639848e-18,7.938513784690158e-31,2.9394957558424477e-30,1.3095679304325796e-18,3.0192634001194446e-26,1.3019954465418589e-30,1.3740712810205166e-34,1.1832471571900851e-58,6.073851965031236e-44,3.928451287690983e-42,3.541709867089772e-60,4.3125529450918555e-82,1.8917475167449923e-84
4.584828715248215e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999771,0.11866996602994283,0.02282156769305396,0.0,7.490602552572053e-51,1.0470459958783996e-28,3.8495297353169373e-66,3.950193851481592e-43,1.7512836840242414e-102,4.0464749250951666e-16,2.140860353728178e-84,4.046474925091469e-16,2.211632588393127e-57,5.287729415657982e-56,3.1650222574962336e-86,3.669836082074968e-87,2.587159179466055e-40,4.775503378358915e-67,2.2098910429700723e-14,6.543094607564582e-16,2.619420298366258e-18,3.175922430894163e-30,1.1759897082256541e-29,2.619420056596083e-18,1.2078498463810285e-25,1.0417511524515017e-29,1.1101276274485437e-33,3.823710320970113e-57,4.8600043538889656e-43,3.1433731519674724e-41,1.1336506059966573e-58,5.573902039463855e-80,2.4454865814234685e-82
9.17015497023764e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995436,0.11866996602992032,0.022821567693053633,0.0,1.1986183295903209e-49,4.1885683963389925e-28,2.510313425774132e-64,3.1605551820222194e-42,4.567636126679015e-100,8.093388968467896e-16,1.3704150389014477e-82,8.093388968453105e-16,3.5390921574410932e-56,8.461596331487454e-55,4.127592360101893e-84,4.785933911576126e-85,2.0699238575355456e-39,1.8095222831186804e-65,4.420021900478117e-14,1.308689926337634e-15,5.239125094946641e-18,1.2704723583499388e-29,4.704341656461182e-29,5.239124127745599e-18,4.831375687885238e-25,8.334112186520241e-29,9.052449358531223e-33,1.2469138244571887e-55,3.88837257694671e-42,2.5149616996830633e-40,3.627946267546234e-57,7.269078528930225e-78,3.189847960152921e-80
1.834080748021649e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679990884,0.1186699660298753,0.022821567693052977,0.0,1.917886814936731e-48,1.6755303650388283e-27,1.6658893981118889e-62,2.5286041954973526e-41,1.2122240360637543e-97,1.6187217055214222e-15,8.771502461277849e-81,1.618721705515505e-15,5.662931490083307e-55,1.3539536747151372e-53,5.477558526531527e-82,6.351216578814496e-83,1.656017684196495e-38,7.589908542315783e-64,8.840283615469609e-14,2.6174508574996657e-15,1.0478535414629353e-17,5.082096174553624e-29,1.8818132176367865e-28,1.0478531545334763e-17,1.9322954502475146e-24,6.666505100624128e-28,7.515186920871244e-32,4.1384903117623007e-54,3.110845613624914e-41,2.0121039143068806e-39,1.1608435177597657e-55,9.646495855956388e-76,4.2343709313983304e-78
3.668211250017419e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998178,0.11866996602978526,0.02282156769305167,0.0,3.068696719026016e-47,6.702536329923809e-27,1.1419066426474048e-60,2.0229473779445505e-40,3.3225421413506346e-95,3.237487322871033e-15,5.614032374507012e-79,3.2374873228473632e-15,9.060997619277792e-54,2.166404211488818e-52,7.507523959908554e-80,8.704956803275034e-81,1.3248455688791168e-37,3.579719207746895e-62,1.7680807045354202e-13,5.23497271982245e-15,2.0957358961830634e-17,2.0328797882337652e-28,7.527405884292204e-28,2.095734348167443e-17,7.726672575382794e-24,5.331569581501948e-27,6.448707105937554e-31,1.4190839504167054e-52,2.488735363938286e-40,1.609783773889918e-38,3.7136347260193707e-54,1.3221455630860203e-73,5.806513963303098e-76
7.336472254008958e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767996357,0.1186699660296052,0.022821567693049053,0.0,4.909976435906625e-46,2.681264401451516e-26,8.276351673954064e-59,1.6183835107906557e-39,9.626762562464368e-93,6.475018557571635e-15,3.593067372906008e-77,6.475018557476957e-15,1.449784196305768e-52,3.4663085072452515e-51,1.0878334439133113e-77,1.2613403670817613e-78,1.0598889941442323e-36,1.8813833590648758e-60,3.536185390472981e-13,1.0470016444462896e-14,4.191501770153922e-17,8.131601546060437e-28,3.0109928774698056e-27,4.1914955759005516e-17,3.088569323273949e-23,4.2624911410940386e-26,5.856629895126897e-30,5.146773989707026e-51,1.9910116016962668e-39,1.287942106004281e-37,1.1876137816610792e-52,1.915776892178386e-71,8.420380435836082e-74
1.4672994261992038e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992716,0.11866996602924505,0.022821567693043818,0.0,7.856009829868523e-45,1.072688950340169e-25,6.533632958443861e-57,1.2947170511656234e-38,3.0372926227057125e-90,1.295008102697837e-14,2.299590841692643e-75,1.295008102659966e-14,2.3196743695523328e-51,5.546140153663463e-50,1.7165702819400143e-75,1.990359232720915e-76,8.47916163388584e-36,1.0720882735951208e-58,7.072394762190678e-13,2.0940103893723312e-14,8.383038187367716e-17,3.252656901576431e-27,1.2044031923508007e-26,8.383013393232594e-17,1.233732372954947e-22,3.405517297432479e-25,5.799366623552663e-29,2.0338466133216643e-49,1.5928182232631208e-38,1.0305191864592349e-36,3.795467538660835e-51,3.023041240031319e-69,1.330235395775163e-71
2.93460382779582e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767985432,0.11866996602852478,0.022821567693033347,0.0,1.256964794165181e-43,4.292183123739656e-25,5.7585750483076395e-55,1.0357777364908695e-37,1.0697308388178997e-87,2.5900205965813945e-14,1.4717470019389794e-73,2.5900205964299105e-14,3.7114946949594786e-50,8.873852284469464e-49,3.0238713484372945e-73,3.5061716013675835e-74,6.7833484182686e-35,6.427373110716496e-57,1.4144813504996363e-12,4.188027879216221e-14,1.676612978761441e-16,1.3010658608373598e-26,4.81762434483658e-26,1.6766030475401157e-16,4.921381239063434e-22,2.7172553284941444e-24,6.4151606395870775e-28,8.974894308258303e-48,1.2742575435910189e-37,8.246718664574012e-36,1.2114098776349748e-49,5.325319986271066e-67,2.346447195302675e-69
5.869212630989052e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970865,0.11866996602708423,0.022821567693012405,0.0,2.0111443878970372e-42,1.7179998849200566e-24,5.688933680249043e-53,8.2862382506638e-37,4.2232772355106104e-85,5.1800455843573544e-14,9.419209070258603e-72,5.180045583751418e-14,5.9384040084566315e-49,1.4198156661548076e-47,5.970927332210367e-71,6.923275320289999e-72,5.426685161220007e-34,3.959924878777606e-55,2.8289650988088896e-12,8.376062858871232e-14,3.353238875478403e-16,5.204268392372181e-26,1.9270516471685058e-25,3.3531990430084423e-16,1.957789382732723e-21,2.1624259184254896e-23,7.95158723741435e-27,4.4386644387882085e-46,1.0194062420070173e-36,6.601419737586413e-35,3.856537198379426e-48,1.0515356887576022e-64,4.639012699913818e-67
1.1738430237375515e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767941731,0.11866996602420313,0.022821567692970526,0.0,3.217825642986625e-41,6.880863070636877e-24,6.167149663521728e-51,6.628997106387703e-36,1.830075029571057e-82,1.0360095559944652e-13,6.02830271351717e-70,1.0360095557520904e-13,9.501456198128583e-48,2.271695090652819e-46,1.2939846317369316e-68,1.5003716646801502e-69,4.341348751169973e-33,2.466684611845402e-53,5.657932594419865e-12,1.6752132818050174e-13,6.706521527889069e-16,2.0817073457135917e-25,7.708207160303248e-25,6.70636135034656e-16,7.746343422000306e-21,1.71199889894035e-22,1.0804448682620942e-25,2.4080731260372374e-44,8.155235103158007e-36,5.28750095891724e-34,1.221490102057038e-46,2.278825209324986e-62,1.0062458437738175e-64
2.3476865450148443e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767883463,0.11866996601844092,0.022821567692886766,0.0,5.148497683704535e-40,2.759222432353553e-23,7.08604028326333e-49,5.303200227225208e-35,8.407697416128284e-80,2.0720195511260753e-13,3.8581164159021375e-68,2.072019550156576e-13,1.5202337064276927e-46,3.634674035972318e-45,2.972790322373027e-66,3.4469410051145597e-67,3.473076133089493e-32,1.5341103180172948e-51,1.1315867581611683e-11,3.350427273588372e-13,1.3413214526859682e-15,8.326821354221812e-25,3.083280380979192e-24,1.3412567232731801e-15,3.032702282063731e-20,1.341718023757005e-21,1.5542396281311388e-24,1.3841630962214242e-42,6.524157092740428e-35,4.239887066711932e-33,3.830416003864877e-45,5.235347410669433e-60,2.3129229283932642e-62
4.69537358756943e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767766927,0.11866996600691651,0.022821567692719244,0.0,8.237516708296264e-39,1.1088744827457165e-22,8.326467848113016e-47,4.242561102265535e-34,3.951218678321667e-77,4.1440395414458936e-13,2.469195144063756e-66,4.144039537567904e-13,2.432374284337384e-45,5.81531536930506e-44,6.985691293684252e-64,8.099880934972778e-65,2.7784547744402128e-31,9.401078845873798e-50,2.2631737539874796e-11,6.700855256945351e-13,2.6827142989104208e-15,3.330720533507495e-24,1.2333095777963204e-23,2.682450408516087e-15,1.163433663017515e-19,1.0312428788500851e-20,2.2842196924930724e-23,8.133903211330772e-41,5.219273191751738e-34,3.4068472175811544e-32,1.1783381962958593e-43,1.2302384010513913e-57,5.436428401811967e-60
9.390747672678601e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767533855,0.11866996598386768,0.0228215676923842,0.0,1.3179768163894703e-37,4.47254001666026e-22,9.670512161246343e-45,3.394049095845562e-33,1.835746867401538e-74,8.288079522311899e-13,1.580284815378689e-64,8.28807950679998e-13,3.891798441468302e-44,9.304033098116285e-43,1.6227447659483734e-61,1.8815631940276892e-62,2.222753396104843e-30,5.573797013639174e-48,4.526347739191894e-11,1.3401711222820392e-12,5.365739028594827e-15,1.332281493271292e-23,4.933216538380894e-23,5.364647827523901e-15,4.29905372322696e-19,7.645719811564781e-20,3.315146294397195e-22,4.72295610308554e-39,4.175333433553558e-33,2.746900043839592e-31,3.49859422344497e-42,2.8577710333610553e-55,1.262723810555798e-57
1.8781495842896944e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767067711,0.11866996593777003,0.022821567691714114,0.0,2.1086798807211938e-36,1.8130588117844948e-21,1.0710489876474599e-42,2.7152391156854365e-32,8.135248190278701e-72,1.6576159484949177e-12,1.0113818976728928e-62,1.6576159422901828e-12,6.226874946205186e-43,1.4884946758817646e-41,3.5952774625671537e-59,4.1686909431738664e-60,1.77818580728145e-29,3.1130020269249913e-46,9.052695683807886e-11,2.6803423151214795e-12,1.073288073374391e-14,5.329071627366621e-23,1.9732689620956882e-22,1.0728282967278937e-14,1.4893770906868297e-18,5.326516053883689e-19,4.583708474369956e-21,2.6143290677418103e-37,3.3401301256637016e-32,2.2255321411838325e-30,9.770003559443122e-41,6.331465899139975e-53,2.7962607699530446e-55
2.817224401311529e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727666015674,0.11866996589167238,0.02282156769104403,0.0,7.761287312732025e-36,3.882601609201716e-21,6.733301872885955e-42,8.060865711529976e-32,6.704987807348116e-71,2.486423944849172e-12,5.74232610134326e-62,2.4864239316641375e-12,2.355752785411018e-42,5.674695169849127e-41,2.6095506395249734e-58,3.025747261470624e-59,5.084472261631874e-29,1.6714742296704032e-45,1.357904360263104e-10,4.020513507625353e-12,1.610122001622383e-14,1.132419744179839e-22,4.1931705503299517e-22,1.609115851640879e-14,2.879016345678854e-18,1.4114770541094748e-18,1.5817132836339115e-20,1.3946949797170127e-36,9.550460164335497e-32,6.403191803198064e-30,4.347597943602383e-40,4.595535500696369e-52,2.0400767089459795e-54
3.756299218333363e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727661354236,0.11866996584557472,0.022821567690373943,0.0,1.968437923982298e-35,6.664027198121763e-21,2.717703196407468e-41,1.7564201016364713e-31,3.30995496548833e-70,3.3152319412939116e-12,2.2083817458503035e-61,3.315231918801864e-12,6.13200990477224e-42,1.5267239013122005e-40,1.1691134530981457e-57,1.3555731904002103e-58,1.0724571439318079e-28,5.839826620233501e-45,1.8105391495661358e-10,5.36068469979366e-12,2.147083857747947e-14,1.9317623433279716e-22,7.153014782563237e-22,2.1453274582535203e-14,4.520772609286159e-18,2.786948434280634e-18,3.795982774821226e-20,5.035587126306493e-36,2.014425718417079e-31,1.3573651171449746e-29,1.3325974947751399e-39,2.0588538141549943e-51,1.0093251088250581e-53
5.634448852377032e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765203136,0.11866996575337942,0.022821567689033772,0.0,6.883916676968209e-35,1.391571360508325e-20,2.1056173458930018e-40,5.098345001021487e-31,3.4135731251189085e-69,4.97284793439566e-12,1.6807513958702268e-60,4.972847887829034e-12,2.2503603046186487e-41,6.174167276209974e-40,1.0487038622643988e-56,1.2159521978169418e-57,2.9291889615137633e-28,3.4635081738849906e-44,2.7158087221187786e-10,8.041027083342719e-12,3.2213264577750445e-14,3.999425426766088e-22,1.4809267235285673e-21,3.217572458846405e-14,8.22254056642375e-18,6.862812228474452e-18,1.216392050570283e-19,3.3397267783879203e-35,5.501826212814512e-31,3.733952240000727e-29,6.588964993166311e-39,1.846790051350491e-50,1.41696632595341e-52
7.5125984864207e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642708485,0.11866996566118411,0.0228215676876936,0.0,1.7201232851906168e-34,2.3828396497760832e-20,8.434926429071462e-40,1.1149504131501922e-30,1.6767467550487766e-68,6.630463927829983e-12,6.346510426271866e-60,6.630463848632812e-12,5.8353510124491e-41,1.6722363175999257e-39,4.688372421102027e-56,5.436061491090275e-57,6.128798421953108e-28,1.2027838568934916e-43,3.6210782851864753e-10,1.0721369465657783e-11,4.296084495675985e-14,6.801905431639106e-22,2.518645603708193e-21,4.2895382598311033e-14,1.2437612837753698e-17,1.3139882307208028e-17,2.835000289124897e-19,1.170178795587726e-34,1.1511298659698328e-30,7.8559202027316e-29,1.9845419683645884e-38,8.256276627677695e-50,6.867594719425795e-52
9.390748120464367e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763338561,0.1186699655689888,0.02282156768635343,0.0,3.649439104739495e-34,3.661451375590119e-20,2.6690406511113112e-39,2.0917984453783984e-30,6.470947919850068e-68,8.288079921620499e-12,1.9412684957854192e-59,8.288079800625818e-12,1.2758855566817514e-40,3.756212121779941e-39,1.6473597687221222e-55,1.9100696534486433e-56,1.115716064529201e-27,3.3530482465545113e-43,4.5263478380917314e-10,1.3401711846650711e-11,5.3714194373047735e-14,1.0391665604984246e-21,3.84788560116668e-21,5.3612049902798486e-14,1.6987893556067313e-17,2.1956220358570213e-17,5.623356135166981e-19,3.3046932161300287e-34,2.0955208969381138e-30,1.437106992716625e-28,4.856459851157156e-38,2.901000621574684e-49,2.6173955881175837e-51
1.3147047388551705e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761473985,0.1186699653845982,0.022821567683673088,0.0,1.3369736309974313e-33,7.105639594143123e-20,2.757442128067482e-38,5.7235397605103575e-30,1.6946916460256814e-66,1.1603311910291534e-11,1.7179150146678654e-58,1.160331167762616e-11,4.907619402717601e-40,1.4561797447035061e-38,2.673399585994484e-54,3.099677882383006e-55,2.9457598635055876e-27,2.2711280558475133e-42,6.336886912776572e-10,1.876239660458713e-11,7.523945561825645e-14,1.998231821687189e-21,7.399187906297831e-21,7.50362294075012e-14,2.6451374871470818e-17,4.778609175371007e-17,1.7172811809344747e-18,2.224763762374698e-33,5.532309944464263e-30,3.8305124619212535e-28,2.2018023801847036e-37,4.707675925957087e-48,4.769193193991149e-50
1.6903346656639041e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727596094095,0.1186699652002076,0.022821567680992746,0.0,3.471485991282442e-33,1.172801500066932e-19,1.2260878582369208e-37,1.2065914573037146e-29,1.0929295047705372e-65,1.491854390040716e-11,7.100053852229725e-58,1.4918543518841466e-11,1.3035887544307278e-39,3.8738084605621367e-38,1.4435784418683102e-53,1.673746759022265e-54,6.1071861434281914e-27,8.214656226392856e-42,8.147425946186353e-10,2.4123081357153684e-11,9.678973805639685e-14,3.2770175213200125e-21,1.2134394586074898e-20,9.644827291942826e-14,3.620006064001903e-17,8.445899451734099e-17,3.88301507600051e-18,8.01130869936319e-33,1.1468958403733735e-29,7.993456023485657e-28,6.3555349263208306e-37,2.541998777270628e-47,2.565671153745779e-49
2.4415945192813717e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072755880257,0.11866996483142643,0.02282156767563206,0.0,1.538504351756164e-32,2.451430476330721e-19,1.481855670865199e-36,3.68047578303161e-29,3.556984207123421e-64,2.1549007884964818e-11,7.498047290742884e-57,2.1549007093932625e-11,5.915798999210005e-39,1.7353265507326935e-37,2.8330842323636176e-52,3.284706906493977e-53,1.834953773919745e-26,6.333731282740915e-41,1.1768503889198134e-09,3.484445084617959e-11,1.3996775815125911e-13,6.793498424975758e-21,2.5155637859736176e-20,1.3923599253872176e-13,5.580222191177069e-17,1.893220409152606e-16,1.2968956851864053e-17,6.092898486620871e-32,3.445449217862663e-29,2.424677612460347e-27,3.1487556240724184e-36,4.988435793605026e-46,4.8388582711638145e-48
