Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CO2X(24),COX(50),CHOX(53)
5.8056748758918786e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996248,0.022821567693054247,5.581965560811743e-97,1.919368792031417e-54,1.6795408909839744e-30,3.227561520018377e-71,8.02045858204784e-46,2.3581756746370986e-109,5.1239684768199266e-17,8.837804687991973e-90,5.123968476819354e-17,5.6898187283433536e-61,3.621552594245115e-61,3.362990734700417e-92,3.899380084425368e-93,2.889892044139422e-44,1.278911078850633e-71,2.7983398516025134e-15,8.285386943112332e-17,3.316918262652382e-19,5.094413357269382e-32,1.8863740755231766e-31,3.3169181825894565e-19,4.001757137801982e-27,9.031579391941249e-32,1.951744456351571e-35,1.0789921278731793e-60,9.87729770243133e-46,6.388485479255419e-44,8.667508362554162e-64,4.942280429864472e-87,5.922543188751138e-86,5.374383618466287e-88
1.1616393778609032e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999416,0.11866996602995962,0.022821567693054205,1.4330556982016976e-94,3.0734909620591215e-53,6.72261861394675e-30,2.070622112304483e-69,6.422871743748945e-45,6.051541248321273e-107,1.0252388707312159e-16,5.664937127840613e-88,1.0252388707309867e-16,9.113598311958437e-60,5.801227390285385e-60,4.315035136170013e-90,5.003273394969e-91,2.313670788541266e-43,4.12438424214089e-70,5.599110928096502e-15,1.657797231102302e-16,6.636718376342984e-19,2.039092961863509e-31,7.550412330612633e-31,6.636718055879019e-19,1.6017095625742983e-26,7.230600775939613e-31,1.5644327168084902e-34,3.4610664920590844e-59,7.907843881448753e-45,5.114728272730433e-43,2.7769685898025273e-62,6.344120456302116e-85,7.599182974769115e-84,6.898786797676622e-86
2.323783158404334e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999884,0.11866996602995392,0.022821567693054122,3.6802171491591195e-92,4.919587162867549e-52,2.6899855556889794e-29,1.3290917026357759e-67,5.140900617833334e-44,1.553736847597793e-104,2.0509229168296646e-16,3.6283597654728874e-86,2.050922916828747e-16,1.4589672486830193e-58,9.28736165717638e-59,5.539450360480466e-88,6.422980051479738e-89,1.8516397628406904e-42,1.3380082065547112e-68,1.1200653081080526e-14,3.316314304684389e-16,1.3276318844377718e-18,8.159027701125068e-31,3.021148415635501e-30,1.3276317562075525e-18,6.408635053220613e-26,5.7864311499895925e-30,1.2549832298102406e-33,1.1108045553575228e-57,6.328678299722688e-44,4.09342578343304e-42,8.89140855898176e-61,8.146148537839758e-83,9.755493403016066e-82,8.858367163733167e-84
4.6480707194911954e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997684,0.11866996602994251,0.022821567693053955,9.468852260898723e-90,7.872940868720831e-51,1.0762193442171274e-28,8.548063151563362e-66,4.1137620376897026e-43,3.997055800266427e-102,4.102291009026569e-16,2.323046654737462e-84,4.1022910090228976e-16,2.3349809931781178e-57,1.4864097388105725e-57,7.125293370586587e-86,8.26176139653453e-87,1.481593075435747e-41,4.394619875703314e-67,2.2403737387032777e-14,6.633348451848357e-16,2.655552074321315e-18,3.264142214075385e-30,1.2086560889365186e-29,2.6555515612938126e-18,2.563639701803304e-25,4.62962885778909e-29,1.0089161215550597e-32,3.572185532683457e-56,5.063903930231028e-43,3.2755044826803515e-41,2.845889068494402e-59,1.0479713312547475e-80,1.2548312149345732e-79,1.1395958326490705e-81
9.296645841664919e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995375,0.1186699660299197,0.022821567693053622,2.4468195237940946e-87,1.259798574797269e-49,4.305627357008761e-28,5.521802552761354e-64,3.2914262983168866e-42,1.0327404984611463e-99,8.205027193420402e-16,1.4870367729786082e-82,8.205027193405718e-16,3.7364763769168316e-56,2.378600835376949e-56,9.205154959806752e-84,1.0673356145172086e-84,1.1853869020337509e-40,1.4780152157623897e-65,4.480990599887407e-14,1.326741674617547e-15,5.311392839316217e-18,1.305763029696521e-29,4.835017812999594e-29,5.311390786854227e-18,1.0253540721510959e-24,3.7034224955081897e-28,8.147905553006676e-32,1.1538440390544418e-54,4.051507392933847e-42,2.6208794375778532e-40,9.106718485496165e-58,1.354039473798987e-78,1.6211144033780551e-77,1.4724242849569943e-79
1.8593796086012365e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999076,0.11866996602987405,0.02282156769305296,6.378558640134518e-85,2.0157798576751826e-48,1.7226405689206128e-27,3.5984408299047944e-62,2.6333077159779846e-41,2.6917854694974457e-97,1.6410499562208178e-15,9.517953572178972e-81,1.6410499562149443e-15,5.9787676603535145e-55,3.806036594641314e-55,1.199678945755593e-81,1.3910249926031353e-82,9.483543784616633e-40,5.1876375692606913e-64,8.962224322230385e-14,2.6535553334826408e-15,1.0623075911188273e-17,5.223263692677763e-29,1.9340858065471541e-28,1.0623067699527066e-17,4.100101727963819e-24,2.9618674752120766e-27,6.639875855859336e-31,3.760195377595157e-53,3.2413591284284766e-41,2.0971661923749306e-39,2.913395310404232e-56,1.7649674671283348e-76,2.1127474802302546e-75,1.9192817890261064e-77
3.7188096574707257e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998153,0.11866996602978278,0.022821567693051634,1.691331495394512e-82,3.2253285347359043e-47,6.893256290682582e-27,2.3852043736603878e-60,2.1067128455624883e-40,7.135547320810243e-95,3.282144429978416e-15,6.091784131029477e-79,3.282144429954922e-15,9.566352628016868e-54,6.08987567177623e-54,1.5901932604788694e-79,1.84382543602656e-80,7.587012503939374e-39,1.9527204416456133e-62,1.7924691766815217e-13,5.3071826512115136e-15,2.1246448230218463e-17,2.0893472151598884e-28,7.736500488441665e-28,2.124641537108436e-17,1.6388900676096592e-23,2.3679338893989635e-26,5.50582638275335e-30,1.2465383271714337e-51,2.5931478002014216e-40,1.6783531890061664e-38,9.316962927916686e-55,2.34013596659015e-74,2.8004798567105405e-73,2.544742895266941e-75
7.437669755209705e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963073,0.11866996602960023,0.02282156769304898,4.628018149715526e-80,5.160587224970167e-46,2.759369519795839e-26,1.6314606754225643e-58,1.6853969456738853e-39,1.951578304371359e-92,6.564333377493787e-15,3.898835872054279e-77,6.5643333773998065e-15,1.5306423687639884e-52,9.743964870317943e-53,2.174849433885572e-77,2.5217328973181876e-78,6.069677865169625e-38,8.117865583802023e-61,3.584962665558038e-13,1.0614437286663997e-14,4.249321763132879e-17,8.357467718010573e-28,3.094631565512563e-27,4.2493086099074066e-17,6.546174046846938e-23,1.8917884798414467e-25,4.714182982975306e-29,4.265130136908952e-50,2.074541175767098e-39,1.34362534175845e-37,2.977485983415278e-53,3.202051533358805e-72,3.830114165912831e-71,3.482031462792929e-73
1.4875389950687662e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992615,0.11866996602923512,0.022821567693043672,1.3368191903412227e-77,8.256979082811961e-45,1.1053780242688987e-25,1.1778946237380478e-56,1.3483282238379004e-38,5.632801485119868e-90,1.3128711272525216e-14,2.4952850414176425e-75,1.3128711272149297e-14,2.4490485427624712e-51,1.5590443136292227e-51,3.139215870297214e-75,3.6399134671925314e-76,4.855764430031497e-37,3.7891782978010924e-59,7.169949643149273e-13,2.122894655754791e-14,8.498685597852896e-17,3.342999163116756e-27,1.2378588341842967e-26,8.498632909478202e-17,2.61095101306371e-22,1.5093260493183882e-24,4.264568770467131e-28,1.5408880741460474e-48,1.6596400929986332e-38,1.0763838493982404e-36,9.502548156075707e-52,4.625512690022841e-70,5.528453516315353e-69,5.0299924738229554e-71
2.9750830341643574e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767985231,0.11866996602850491,0.02282156769303306,4.194634975806676e-75,1.321116700534282e-43,4.434416031935351e-25,9.237276590788279e-55,1.0786668452506688e-37,1.765479252360759e-87,2.6257467062590845e-14,1.5969920453686378e-73,2.6257467061087156e-14,3.9184942512628095e-50,2.49446870734063e-50,4.920948356642267e-73,5.705827850458408e-74,3.884612387852921e-36,1.9690224816745253e-57,1.433992359768454e-12,4.245796509923154e-14,1.6997453475659507e-16,1.3371991239422696e-26,4.9514472241164465e-26,1.699724212469356e-16,1.038405775493488e-21,1.2009334927140178e-23,4.194589396004174e-27,6.048704675236176e-47,1.3277117003056325e-37,8.634548258204081e-36,3.0246362877975057e-50,7.258906594277088e-68,8.666249807376433e-67,7.893775235645245e-69
5.95017111235554e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970463,0.11866996602704448,0.02282156769301183,1.4631925410322277e-72,2.1137767922496644e-42,1.7839191596306374e-24,8.052807740311372e-53,8.629351814671808e-37,6.150450470682813e-85,5.2514978642733146e-14,1.0220779770172586e-71,5.251497863671839e-14,6.269604006170076e-49,3.991115722214231e-49,8.574375829849847e-71,9.941967319764266e-72,3.1076774296729716e-35,1.1066376454528114e-55,2.8679871504166266e-12,8.491600218226199e-14,3.3995153125985657e-16,5.348771761557438e-26,1.9805808442395846e-25,3.399430302088139e-16,4.1065685064258244e-21,9.504591497857198e-23,4.588872887773422e-26,2.6399686501269954e-45,1.0621640345833621e-36,6.944595697826123e-35,9.576797722901541e-49,1.2664498665910023e-65,1.5100271018335449e-64,1.377252266613046e-66
1.1900347268737906e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767940927,0.11866996602412364,0.02282156769296937,5.679152514652336e-70,3.382003032898868e-41,7.21435834986729e-24,7.81158245793751e-51,6.903488253472088e-36,2.3843936961836383e-82,1.0503000180306198e-13,6.541308741635532e-70,1.0503000177900293e-13,1.003137677431203e-47,6.385653937967332e-48,1.6625329643824494e-68,1.9277024441901227e-69,2.4861164424497746e-34,6.497267809190078e-54,5.7359767306774536e-12,1.6983207634697563e-13,6.799123155636167e-16,2.1394848368828883e-25,7.92232390306511e-25,6.798779468796287e-16,1.6061514505284715e-20,7.444009995946707e-22,5.5840225063145375e-25,1.2819488673850946e-43,8.497208159299101e-36,5.613015335740985e-34,3.0012105252875433e-47,2.4584789720297024e-63,2.9278724447483278e-62,2.6737153782855905e-64
2.3800699581502637e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,2.3862209617529243e-67,5.411070936571508e-40,2.944916466269738e-23,8.203855921837972e-49,5.522793292532623e-35,1.001057290003199e-79,2.1006004812389653e-13,4.186440530136906e-68,2.100600480276603e-13,1.605021049400668e-46,1.0216609025862656e-46,3.4906571859798144e-66,4.047405954253865e-67,1.988850139257408e-33,3.858830347317425e-52,1.1471955887057029e-11,3.396642246710141e-13,1.3598627939807693e-15,8.557740252262557e-25,3.168926959987073e-24,1.3597225761442306e-15,6.15025997464078e-20,5.714545055275595e-21,7.348093044972915e-24,6.736974546594734e-42,6.79759238310427e-35,4.5768314276675416e-33,9.221640476802713e-46,5.165937600411526e-61,6.14735661559853e-60,5.618777712735771e-62
4.76014042070321e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767763712,0.11866996600659857,0.022821567692714623,1.0365835940645852e-64,8.657279869632896e-39,1.2200319297157488e-22,8.908753070436239e-47,4.418235660429723e-34,4.347253985962346e-77,4.2012014076627245e-13,2.679322667573903e-66,4.201201403813282e-13,2.5680340877892854e-45,1.6344948374644198e-45,7.579972200175661e-64,8.788947047381925e-65,1.5910104043023862e-32,2.248082142488858e-50,2.2943914183247862e-11,6.793285212975356e-13,2.719891429744121e-15,3.42293520586254e-24,1.2675680985866481e-23,2.7193110258411934e-15,2.2650594994656267e-19,4.228083461613799e-20,9.98375301467358e-23,3.659072915159976e-40,5.43779227277482e-34,3.784823117319882e-32,2.73239883425233e-44,1.1221393119905106e-58,1.3348960985385712e-57,1.2210892628650674e-59
9.520281345809103e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767527425,0.11866996598323182,0.022821567692374957,4.418697033489865e-62,1.3850256258590805e-37,5.150911435856313e-22,9.494391992354771e-45,3.5345888597251604e-33,1.853456159044799e-74,8.402403260538497e-13,1.7147664701327704e-64,8.402403245140773e-13,4.1088542157674606e-44,2.6147023433209147e-44,1.615794272128355e-61,1.8735040466811085e-62,1.272696444538406e-31,1.2420767470036748e-48,4.5887830709356267e-11,1.3586571144643578e-12,5.440532540809317e-15,1.369045059726055e-23,5.070249702375732e-23,5.438084749707933e-15,7.804510888815756e-19,2.9367506944526687e-19,1.329288668568838e-21,1.9494623278340106e-38,4.349782061779702e-33,3.1878846997734723e-31,7.607802001201323e-43,2.3915946151638452e-56,2.845530203060147e-55,2.6037572330593165e-57
1.9040563196020888e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.02282156769169563,1.7578274760836845e-59,2.215595520393594e-36,2.2091078646184496e-21,9.444224273790149e-43,2.8276710937016625e-32,7.378386279672466e-72,1.6804806966402835e-12,1.0974501832173845e-62,1.6804806904812307e-12,6.57416440017858e-43,4.181960627679209e-43,3.2156009561153506e-59,3.7284591823153796e-60,1.017978037288768e-30,6.274255553529787e-47,9.177566349648006e-11,2.7173143004531265e-12,1.0884509840247514e-14,5.475147706949194e-23,2.028081485838667e-22,1.0874019973601073e-14,2.4317959689488274e-18,1.8528027364080388e-18,1.6494411823633123e-20,9.689250326627486e-37,3.4791025620717197e-32,2.7285649920521778e-30,1.9266659533751214e-41,4.756270350686576e-54,5.662834282529344e-53,5.1814372326594866e-55
2.8560845046232673e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766582278,0.1186699658897648,0.0228215676910163,1.427088601640569e-58,8.154122997685227e-36,4.8570109541522356e-21,5.785015924074714e-42,8.394648422074246e-32,5.95941990431919e-71,2.520721067237996e-12,6.230996383663514e-62,2.5207210541500394e-12,2.487139478162916e-42,1.594143068366113e-42,2.2813660967418225e-58,2.6452202929478234e-59,2.9104867613275854e-30,3.2732071234685763e-46,1.3766349601851082e-10,4.075971486097019e-12,1.633140513195443e-14,1.1633172676409445e-22,4.309646071863016e-22,1.6308343451774967e-14,4.4127411470565276e-18,4.671520989543149e-18,5.449054955538936e-20,5.016613083099313e-36,9.946871358202194e-32,8.026771979782449e-30,8.296255142511754e-41,3.39427348847163e-53,4.017585880917913e-52,3.696590033125866e-54
3.808112689644446e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766109704,0.1186699658430313,0.022821567690336973,7.481959568586526e-58,2.0679030966253984e-35,8.486710671404206e-21,2.2781187169580054e-41,1.8291496606222516e-31,2.884516916274862e-70,3.360961437846945e-12,2.3963144378701092e-61,3.3609614155205092e-12,6.474008827058842e-42,4.288263599042667e-42,9.999025806386401e-58,1.15937498408232e-58,6.138496707761338e-30,1.1122021620527487e-45,1.835513282754485e-10,5.434628671396049e-12,2.1781358286908104e-14,1.9842442966110988e-22,7.351706604083833e-22,2.1741055662220012e-14,6.593471810344893e-18,8.868113578615313e-18,1.2637082040956048e-19,1.761420683686554e-35,2.0978560761213344e-31,1.7284389341145463e-29,2.4631418913862404e-40,1.6424352154205786e-52,1.7608658614139666e-51,1.7895474713137054e-53
5.712169059686803e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765164557,0.11866996574956427,0.022821567688978316,1.0858538569237983e-56,7.230698183532142e-35,1.809730139383362e-20,1.6820241624825493e-40,5.309456851460693e-31,2.8580746425623026e-69,5.041442179091115e-12,1.8237829853327708e-60,5.041442132867405e-12,2.375869173929119e-41,1.733617550776345e-41,8.58448395139881e-57,9.953543343830001e-58,1.6763578739965658e-29,6.252211991797609e-45,2.753269921671668e-10,8.151943041184771e-12,3.268869348431284e-14,4.107303209456661e-22,1.5220627484146223e-21,3.260270001858103e-14,1.1204653318137371e-17,2.0676631244728268e-17,3.8579161126415347e-19,1.107765623233707e-34,5.728862446928377e-31,4.8480633327847266e-29,1.1475588040650374e-39,2.1884484207594595e-51,1.5117447549135982e-50,2.3880804464999378e-52
7.61622542972916e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642194085,0.11866996565609725,0.02282156768761966,5.859414629899981e-56,1.8065668229369424e-34,3.142184952981479e-20,6.570150068218766e-40,1.1611182633153493e-30,1.3732325104681145e-68,6.7219229203764245e-12,6.886597339327791e-60,6.721922841762523e-12,6.160805099659601e-41,4.694297280789434e-41,3.7480724755495215e-56,4.3458033843620914e-57,3.5070264599963393e-29,2.1044874144753298e-44,3.671026550840434e-10,1.0869257409705366e-11,4.360784680181354e-14,6.9841162341227605e-22,2.588606248016949e-21,4.3458423137444686e-14,1.60667370040383e-17,3.7934269501552625e-17,8.674431001745343e-19,3.7792112869236512e-34,1.1984779519718786e-30,1.0334834813053378e-28,3.3419342171739556e-39,1.037577801457874e-50,6.600390582291372e-50,1.1326555395715172e-51
9.520281799771516e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727632742607,0.11866996556263022,0.022821567686261004,2.4012213928089054e-55,3.832407143003461e-34,4.876187062364075e-20,2.0316154000131318e-39,2.1784157488645127e-30,5.195924611607619e-68,8.402403661705668e-12,2.1064701761468543e-59,8.402403541602182e-12,1.3470453792379562e-40,1.0541833833182234e-40,1.2894346062523006e-55,1.4950642626358655e-56,6.383528411271765e-29,5.70797660689436e-44,4.588783169564468e-10,1.35865717768673e-11,5.4539907165568264e-14,1.0668070949335106e-21,3.954768156449604e-21,5.4307805265026526e-14,2.1026548724231047e-17,6.111802144637646e-17,1.6673328392178682e-18,1.0396298318529437e-33,2.181428438643612e-30,1.9098772864156503e-28,7.928982226939087e-39,3.8701229160645296e-50,2.2706913960823842e-49,4.226878920160697e-51
1.1424338169813873e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072762329113,0.1186699654691632,0.022821567684902348,8.467397839215019e-55,7.295630768279614e-34,7.020708073759483e-20,5.4337706346799134e-39,3.687665112922046e-30,1.6892178442919797e-67,1.0082884403079476e-11,5.615125004031624e-59,1.0082884232221407e-11,2.626003429233198e-40,2.089396461339168e-40,3.819373659235609e-55,4.428440361449182e-56,1.058645475872401e-28,1.344949222024932e-43,5.506539777653446e-10,1.630388614264587e-11,6.548527699554151e-14,1.5173344577416174e-21,5.625998629751905e-21,6.51507346019885e-14,2.6005449107616997e-17,9.031821860720967e-17,2.8855880301438924e-18,2.4847747953439017e-33,3.617590780001589e-30,3.207402534405825e-28,1.6408358982449988e-38,1.2581016988846628e-49,6.7258572911034995e-49,1.3748186068041687e-50
