Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),CH3OO(77)
0.0,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999998,0.11866996602996532,0.022821567693054285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.553161002830065e-24,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999998,0.11866996602996532,0.022821567693054285,0.0,7.9122049685192074e-73,6.6652318274033472e-42,0.0,2.9602141457974258e-57,0.0,6.6636245612947117e-25,-4.7753787066158295e-118,6.6636245612852995e-25,8.7308113235337554e-80,3.7831003587741979e-73,0.0,0.0,9.9176952530593822e-58,5.1262582687759362e-95,2.642698415522306e-18,1.2706328827193013e-19,4.8977056602268849e-23,5.3149578051836829e-38,4.897705660226973e-23,4.1872142665341884e-58,3.2641946571194476e-42
1.8348850807924183e-23,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999998,0.11866996602996532,0.022821567693054285,0.0,2.4698343003873905e-71,4.02580002375163e-41,0.0,4.4734756171187488e-56,0.0,1.8658148771655686e-24,9.2172556631708529e-117,1.865814877159884e-24,2.4622284862122158e-78,1.1894672640042019e-71,0.0,0.0,1.1774287651774451e-56,2.653498916150774e-93,7.3995555634624574e-18,3.5577720716140437e-19,1.3713575848634988e-22,3.210234468880815e-37,1.3713575848635524e-22,4.9710607772293789e-57,1.9715735729027825e-41
4.194023041811242e-23,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999998,0.11866996602996531,0.022821567693054285,0.0,5.4988108201736681e-70,1.9382494154089044e-40,0.0,4.812360932527766e-55,0.0,4.2647197192499598e-24,9.7325353195713781e-115,4.2647197192225914e-24,5.3558847754875175e-77,2.653635956284411e-70,0.0,0.0,1.156006511372732e-55,1.1586214741209533e-91,1.6913269859342745e-17,8.1320504494035286e-19,3.1345316225450046e-22,1.5455896615722227e-36,3.1345316225452627e-22,4.8806169490722207e-56,9.4922780629428934e-41
8.912298963848889e-23,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999998,0.1186699660299653,0.022821567693054285,0.0,1.0290519292810379e-68,8.4648444208023588e-40,0.0,4.4233887937701936e-54,0.0,9.0625294034675252e-24,7.6927586890225918e-113,9.0625294033480025e-24,9.9289077335848871e-76,4.9699661726283318e-69,0.0,0.0,1.0224746104292885e-54,4.3132572471144095e-90,3.5940698451103261e-17,1.7280607204982499e-18,6.6608796979075558e-22,6.7499957081063273e-36,6.6608796979086833e-22,4.3168504202260231e-55,4.145527214582553e-40
1.8348850807924181e-22,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999992,0.11866996602996525,0.022821567693054285,0.0,1.7768013417881032e-67,3.5339059148893512e-39,0.0,3.7843022414061888e-53,0.0,1.86581487720978e-23,5.4523549303965024e-111,1.8658148771598808e-23,1.706525554713789e-74,8.5843796177531626e-68,0.0,0.0,8.5945142201380602e-54,1.4859825199318209e-88,7.3995555634624035e-17,3.5577720716140435e-18,1.3713575848630813e-21,2.8179899942792047e-35,1.3713575848635521e-21,3.6285728879501457e-54,1.7306760072415e-39
3.7221954496074766e-22,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999986,0.11866996602996518,0.022821567693054282,0.0,2.951683991753959e-66,1.4437158747429553e-38,0.0,3.128934274422626e-52,0.0,3.7849387510138892e-23,3.6691849155055519e-109,3.7849387508100368e-23,2.8284409562738486e-73,1.426307179449846e-66,0.0,0.0,7.0463004294216023e-53,4.9314342006055082e-87,1.5010527000166457e-16,7.2171947738456284e-18,2.7818968150069944e-21,1.1512405836227503e-34,2.781896815008918e-21,2.9749232826813351e-53,7.0703761954183162e-39
7.496816187237595e-22,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631999997,0.11866996602996503,0.022821567693054278,0.0,4.8115919476917664e-65,5.8357303960200052e-38,0.0,2.544397387931779e-51,0.0,7.6231864989343325e-23,2.4074864303477158e-107,7.6231864981103239e-23,4.6053828718213512e-72,2.3252395978567483e-65,0.0,0.0,5.7062742050941954e-52,1.606836036606916e-85,3.0232469873574168e-16,1.4536040178308787e-17,5.602975275291868e-21,4.6534962607094548e-34,5.6029752752996432e-21,2.4091700044098549e-52,2.8579591039076947e-38
1.5046057662497829e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999937,0.11866996602996473,0.022821567693054271,0.0,7.7704108446234387e-64,2.3465215257651911e-37,0.0,2.0521486704871292e-50,0.0,1.5299681996024107e-22,1.5600153784707811e-105,1.5299681992710797e-22,7.433106522606715e-71,3.7552646537939911e-64,0.0,0.0,4.5929017772334108e-51,5.1883761927289839e-84,6.0676355620387971e-16,2.9173730987235074e-17,1.1245132195849806e-20,1.8711485735231831e-33,1.1245132195881069e-20,1.9391096126022492e-51,1.1491727860252364e-37
3.0144540613018297e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999875,0.11866996602996412,0.022821567693054257,0.0,1.2490432877100045e-62,9.4106008257241125e-37,0.0,1.6483974127588604e-49,0.0,3.0652672995199207e-22,1.0046062336342798e-103,3.0652672981911367e-22,1.1944802634641658e-69,6.0364669769775086e-63,0.0,0.0,3.6855077849607714e-50,1.6677571656360437e-82,1.2156412711400919e-15,5.8449112605087531e-17,2.2529446036918451e-20,7.5041281850480802e-33,2.2529446037043826e-20,1.556013343255085e-50,4.6086968528921045e-37
