Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20)
9.845384740912275e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33716575772988311,0.11828626928267384,0.022812513281629285,0.0,4.9549090897640773e-29,7.4939424320648024e-14,0.0,5.1555671221310455e-22,0.0,1.0002467415548514e-10,1.6544510869677245e-42,9.9874795307874888e-11,5.6196967682041666e-31,6.7872136958047011e-37,0.0,0.0,6.6470113975027704e-26,9.9433301813248828e-33,0.00038369664726684813,1.8108822850003318e-05
9.950755840042124e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3371616180927885,0.11828230371197329,0.022812426247897484,0.0,5.1701498747610124e-29,7.6549068591163354e-14,0.0,5.3228047882055787e-22,0.0,1.010942743938676e-10,1.7632807410922173e-42,1.0094117625774975e-10,5.8630778588669622e-31,7.1579752581863278e-37,0.0,0.0,6.8624437071474059e-26,1.0485312046002752e-32,0.00038766221689777301,1.828289031360988e-05
9.999999999999999e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337159684670572,0.11828045144096601,0.022812385672042943,0.0,5.2731080798883576e-29,7.7307162982236935e-14,0.0,5.4021856749768979e-22,0.0,1.0159413524780083e-10,1.8161472409888193e-42,1.0143952092291673e-10,5.9794832781342394e-31,7.3367096105514169e-37,0.0,0.0,6.9646979444265895e-26,1.0746561237471511e-32,0.0003895144874052057,1.8364042022679491e-05
1.0056126939171973e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33715748194696249,0.11827834105727507,0.022812339501798815,0.0,5.3923215511694057e-29,7.8175753114246865e-14,0.0,5.4936189537440424e-22,0.0,1.0216385588046708e-10,1.8780052470257998e-42,1.0200750437533725e-10,6.114256424504904e-31,7.544758867334968e-37,0.0,0.0,7.0824753265084361e-26,1.105063824125884e-32,0.00039162487052643038,1.845638251094413e-05
1.0161498038301823e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33715334929374002,0.1182743813164258,0.022812253045077439,0.0,5.62157098607722e-29,7.9819475937926253e-14,0.0,5.668047394917489e-22,0.0,1.0323341863965049e-10,1.9988768379052395e-42,1.0307377968890821e-10,6.3733960200186748e-31,7.9480778733333654e-37,0.0,0.0,7.3071545886560034e-26,1.1640052631878528e-32,0.00039558461030615315,1.8629295953683795e-05
1.0266869137431672e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33714922013439225,0.11827042448727368,0.022812166879444859,0.0,5.8580465722466475e-29,8.1480235112000792e-14,0.0,5.8461278859914022e-22,0.0,1.043029626957671e-10,2.1261557256571516e-42,1.0414000222671224e-10,6.6406618468137102e-31,8.3684564549901507e-37,0.0,0.0,7.5365298192212294e-26,1.2254314601549069e-32,0.00039954143838872707,1.8801627218856783e-05
1.0372240236561521e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33714509447012664,0.11826647056766845,0.022812081006579853,0.0,6.1018982276924792e-29,8.3158028688039595e-14,0.0,6.0278981993291176e-22,0.0,1.0537248807314842e-10,2.2601102659289429e-42,1.0520617201697786e-10,6.9162207512623766e-31,8.806429732003394e-37,0.0,0.0,7.7706493364065523e-26,1.2894199208232988e-32,0.00040349535692439089,1.8973372948866772e-05
1.047761133569137e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33714097230208656,0.11826251955546152,0.022811995428128531,0.0,6.3532773952612336e-29,8.4852854719379958e-14,0.0,6.2133961053952415e-22,0.0,1.064419947961084e-10,2.4010171246426859e-42,1.0627228908791227e-10,7.2002412231677162e-31,9.2625438770987384e-37,0.0,0.0,8.0095614509960397e-26,1.3560497339396365e-32,0.00040744636806183703,1.9144529851505053e-05
1.058298243482122e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33713685363135176,0.11825857144850564,0.022811910145704311,0.0,6.6123370422109724e-29,8.6564711261125357e-14,0.0,6.4026593727590614e-22,0.0,1.0751148288894339e-10,2.5491614461700125e-42,1.0733835346770162e-10,7.4928933942288066e-31,9.7373562281421358e-37,0.0,0.0,8.2533144663657333e-26,1.4254015867092129e-32,0.00041139447394821177,1.931509469994876e-05
1.068835353395107e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3371327384589381,0.11825462624465528,0.022811825160887911,0.0,6.87923165979184e-29,8.829359637014408e-14,0.0,6.5957257680979629e-22,0.0,1.0858095237593204e-10,2.7048370231261449e-42,1.0840436518451082e-10,7.7943490365076973e-31,1.0231435400227297e-36,0.0,0.0,8.5019566784939443e-26,1.4975577802898599e-32,0.0004153396767291157,1.9485064332745742e-05
1.0793724633080919e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33712862678579747,0.11825068394176634,0.022811740475227389,0.0,7.1541172628273413e-29,9.0039508105067123e-14,0.0,6.7926330562008341e-22,0.0,1.0965040328133546e-10,2.868346467781154e-42,1.0947032426648379e-10,8.1047815608979467e-31,1.0745361397737827e-36,0.0,0.0,8.755536375971577e-26,1.5726022452713321e-32,0.00041928197854860366,1.9654435653785991e-05
1.0899095732210768e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3371245186128185,0.11824674453769632,0.022811656090238153,0.0,7.4371513892963172e-29,9.1802444526286722e-14,0.0,6.9934189999714651e-22,0.0,1.1071983562939712e-10,3.0400013850865634e-42,1.1053623074174315e-10,8.4243660155947413e-31,1.1279725726384158e-36,0.0,0.0,9.0141018400124178e-26,1.6506205571402384e-32,0.00042322138154918547,1.9823205632259958e-05
1.1004466831340618e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33712041394082543,0.11824280803030428,0.022811572007402987,0.0,7.7284930999156407e-29,9.3582403695954453e-14,0.0,7.1981213604319534e-22,0.0,1.1178924944434299e-10,3.2201225473154127e-42,1.1160208463839062e-10,8.7532790845665919e-31,1.1835131505215291e-36,0.0,0.0,9.2777013444634429e-26,1.7316999517305434e-32,0.00042715788787182619,1.9991371302603802e-05
1.1109837930470467e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33711631277057952,0.11823887441745075,0.022811488228172069,0.0,8.0283029777236414e-29,9.5379383677979611e-14,0.0,7.4067778967261096e-22,0.0,1.1285864475038137e-10,3.4090400703138806e-42,1.1266788598450672e-10,9.091699086028636e-31,1.2412193578605422e-36,0.0,0.0,9.5463831558150848e-26,1.8159293406596411e-32,0.0004310914996559461,2.0158929764431735e-05
1.1215209029600316e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337112215102778,0.11823494369699791,0.022811404753963059,0.0,8.3367431276642245e-29,9.7193382538027293e-14,0.0,7.6194263661228346e-22,0.0,1.139280215717031e-10,3.6070935913625963e-42,1.1373363480815087e-10,9.4398059709175121e-31,1.3011538628215466e-36,0.0,0.0,9.8201955332115153e-26,1.9033993267500262e-32,0.00043502221903942161,2.0325878182455621e-05
1.1320580128730166e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33710812093805481,0.1182310158668094,0.022811321586161094,0.0,8.6539771761717218e-29,9.902439834351696e-14,0.0,7.8361045240195247e-22,0.0,1.1499737993248145e-10,3.8146324486457556e-42,1.1479933113736154e-10,9.7977813213677906e-31,1.3633805284929573e-36,0.0,0.0,1.0099186728460889e-25,1.994202219436573e-32,0.00043895004815858505,2.0492213786391967e-05
1.1425951227860015e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33710403027698083,0.11822709092475042,0.022811238726118857,0.0,8.9801702707564366e-29,1.0087242916362036e-13,0.0,8.0568501239454554e-22,0.0,1.160667198568721e-10,4.0320158623261544e-42,1.1586497500015614e-10,1.016580834919004e-30,1.427964424076663e-36,0.0,0.0,1.0383404986045612e-25,2.0884320501594398e-32,0.0004428749891482253,2.0657933870856465e-05
1.1531322326989865e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33709994312006308,0.11822316886868774,0.022811156175156659,0.0,9.3154890795909217e-29,1.0273747306926009e-13,0.0,8.2817009175651683e-22,0.0,1.1713604136901331e-10,4.2596131172242792e-42,1.1693056642453104e-10,1.0544071894350424e-30,1.494971836076686e-36,0.0,0.0,1.0672898543132561e-25,2.1861845877426081e-32,0.00044679704414158787,2.0823035795246226e-05
1.1636693426119714e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33709585946774595,0.11821924969648963,0.022811073934562481,0.0,9.660101791096952e-29,1.046195281331077e-13,0.0,8.5106946546818465e-22,0.0,1.182053444930257e-10,4.4978037470995588e-42,1.1799610543846159e-10,1.0932758423451886e-30,1.5644702794853505e-36,0.0,0.0,1.0967715629583288e-25,2.2875573537580793e-32,0.00045071621527037573,2.0987516983609948e-05
1.1742064525249563e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33709177932041068,0.11821533340602598,0.022810992005592036,0.0,1.0014178113533206e-28,1.0651859242958203e-13,0.0,8.7438690832407016e-22,0.0,1.1927462925301262e-10,4.7469777205319313e-42,1.1906159206990218e-10,1.133205602821692e-30,1.6365285089669702e-36,0.0,0.0,1.126790446796426e-25,2.3926496378757387e-32,0.00045463250466474907,2.1151374924506007e-05
1.1847435624379413e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33708770267837579,0.11821141999516814,0.02281091038946886,0.0,1.0377889274583669e-28,1.084346640348475e-13,0.0,8.9812619493323453e-22,0.0,1.203438956730597e-10,5.0075356284018389e-42,1.2012702634678625e-10,1.174215442397191e-30,1.7112165300390507e-36,0.0,0.0,1.1573513273557012e-25,2.5015625131988989e-32,0.00045854591445332592,2.1314607170848846e-05
1.1952806723509262e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33708362954189691,0.11820750946178904,0.02281082908738441,0.0,1.075140802094672e-28,1.1036774102681229e-13,0.0,9.2229109971961625e-22,0.0,1.214131437772353e-10,5.2798888729667901e-42,1.211924082970262e-10,1.2163244948133023e-30,1.788605610251024e-36,0.0,0.0,1.1884590254368335e-25,2.6143988515855489e-32,0.00046245644676318242,2.1477211339743636e-05
1.2058177822639112e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33707955991116767,0.11820360180376314,0.022810748100498133,0.0,1.1134908617924964e-28,1.1231782148512674e-13,0.0,9.4688539692236724e-22,0.0,1.2248237358959014e-10,5.5644598585326262e-42,1.2225773794851356e-10,1.259552055869371e-30,1.8687682903605113e-36,0.0,0.0,1.2201183611140412e-25,2.7312633389553089e-32,0.00046636410371985338,2.1639185112309576e-05
1.216354892176896e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33707549378631907,0.11819969701896646,0.022810667429937537,0.0,1.1528566849015707e-28,1.1428490349118163e-13,0.0,9.7191286059619172e-22,0.0,1.2355158513415761e-10,5.8616821837176332e-42,1.2332301532911899e-10,1.3039175832713743e-30,1.9517783955071172e-36,0.0,0.0,1.2523341537360977e-25,2.8522624905821182e-32,0.00047026888744733202,2.1800526233491778e-05
1.226892002089881e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33707143116741994,0.11819579510527653,0.022810587076798353,0.0,1.1932560015502198e-28,1.1626898512810628e-13,0.0,9.9737726461167936e-22,0.0,1.2462077843495364e-10,6.1720008353076415e-42,1.2438824046669206e-10,1.3494406964809812e-30,2.0377110463837694e-36,0.0,0.0,1.2851112219273402e-25,2.9775046663726583e-32,0.00047417080006807114,2.1961232511862142e-05
1.237429112002866e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33706737205447751,0.11819189606057244,0.02281050704214458,0.0,1.2347066936045541e-28,1.1827006448076707e-13,0.0,1.0232823826556434e-21,0.0,1.2568995351597673e-10,6.4958723837002452e-42,1.2545341338906163e-10,1.3961411765647745e-30,2.1266426704055955e-36,0.0,0.0,1.3184543835886807e-25,3.107100086130546e-32,0.00047806984370298282,2.2121301819409194e-05
1.247966221915851e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33706331644743714,0.11818799988273482,0.02281042732700863,0.0,1.2772267946277294e-28,1.2028813963576565e-13,0.0,1.0496319882314563e-21,0.0,1.2675911040120803e-10,6.8337651799363042e-42,1.2651853412403564e-10,1.4440389660436213e-30,2.2186510128763588e-36,0.0,0.0,1.3523684558986124e-25,3.241160844806282e-32,0.00048196602047143901,2.2280732091317242e-05
1.2585033318288358e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33705926434618283,0.11818410656964587,0.022810347932391419,0.0,1.3208344898392803e-28,1.2232320868143704e-13,0.0,1.076429854659383e-21,0.0,1.278282491146112e-10,7.1861595543168686e-42,1.2758360269940107e-10,1.4931541687422044e-30,2.3138151481524398e-36,0.0,0.0,1.3868582553142151e-25,3.3798009277330015e-32,0.00048585933249127203,2.2439521325734863e-05
1.2690404417418208e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33705521575053754,0.11818021611918923,0.02281026885926251,0.0,1.3655481160745202e-28,1.2437526970784828e-13,0.0,1.1036797550769185e-21,0.0,1.2889736968013257e-10,7.553548016603678e-42,1.2864861914292414e-10,1.5435070496387106e-30,2.4122154908043769e-36,0.0,0.0,1.4219285975721574e-25,3.5231362258480207e-32,0.00048974978187877455,2.2597667583533071e-05
1.2795775516548057e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33705117066026319,0.11817632852925021,0.022810190108560256,0.0,1.4113861617440128e-28,1.2644432080679634e-13,0.0,1.131385462439121e-21,0.0,1.2996647212170119e-10,7.936435457801392e-42,1.2971358348235025e-10,1.5951180347146711e-30,2.5139338067759747e-36,0.0,0.0,1.4575842976896982e-25,3.6712845509001909e-32,0.00049363737074870008,2.2755168988053197e-05
1.2901146615677907e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33704712907506079,0.11817244379771558,0.022810111681191854,0.0,1.4583672667931133e-28,1.2853036007180676e-13,0.0,1.1595507495189472e-21,0.0,1.310355564632285e-10,8.3353393535197085e-42,1.3077849574540389e-10,1.64800771080496e-30,2.6190532245409771e-36,0.0,0.0,1.4938301699656845e-25,3.824365650643101e-32,0.00049752210121426388,2.2912023724844755e-05
1.3006517714807756e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33704309099457136,0.11816856192247362,0.022810033578033587,0.0,1.5065102226615757e-28,1.3063338559813164e-13,0.0,1.1881793889075844e-21,0.0,1.3210462272860887e-10,8.7507899689135202e-42,1.3184335595978889e-10,1.7021968254479488e-30,2.7276582462573117e-36,0.0,0.0,1.5306710279815455e-25,3.9825012240141114e-32,0.00050140397538714224,2.306823004139351e-05
1.3111888813937605e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33703905641837556,0.11816468290141424,0.022809955799930861,0.0,1.5558339722432343e-28,1.3275339548274813e-13,0.0,1.2172751530147877e-21,0.0,1.3317367094171918e-10,9.1833305651992844e-42,1.3290816415318815e-10,1.7577062867358172e-30,2.8398347589189119e-36,0.0,0.0,1.5681116846022885e-25,4.1458149362992557e-32,0.00050528299537747382,2.3223786246839768e-05
1.3217259913067455e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33703502534599428,0.11816080673242883,0.022809878347698445,0.0,1.6063576098457503e-28,1.348903878243567e-13,0.0,1.2468418140692089e-21,0.0,1.3424270112641902e-10,9.6335176077457665e-42,1.3397292035326388e-10,1.8145571631650125e-30,2.9556700455051247e-36,0.0,0.0,1.6061569519774861e-25,4.3144324342840115e-32,0.00050915916329385958,2.3378690711687331e-05
1.3322631012197304e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337030997776889,0.1181569334134103,0.022809801222120535,0.0,1.6581003811504285e-28,1.3704436072337933e-13,0.0,1.2768831441187348e-21,0.0,1.3531171330655068e-10,1.0101920975737313e-41,1.350376245876576e-10,1.8727706834868727e-30,3.0752527961276942e-36,0.0,0.0,1.644811641542267e-25,4.4884813613899685e-32,0.00051303248124336337,2.3532941867503079e-05
1.3428002111327153e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3370269737104617,0.11815306294225315,0.022809724423950982,0.0,1.7110816831721044e-28,1.3921531228195789e-13,0.0,1.3074029150308151e-21,0.0,1.3638070750593915e-10,1.0589124173407841e-41,1.3610227688398993e-10,1.9323682365584022e-30,3.1986731191753498e-36,0.0,0.0,1.6840805640182971e-25,4.6680913727973951e-32,0.0005169029513315119,2.3686538206607475e-05
1.3533373210457003e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33702295314605585,0.1181491953168534,0.022809647953913409,0.0,1.7653210642190976e-28,1.4140324060395257e-13,0.0,1.3384048984927977e-21,0.0,1.3744968374839208e-10,1.109572454284368e-41,1.3716687726986085e-10,1.9933713711931967e-30,3.3260225524559787e-36,0.0,0.0,1.7239685294147669e-25,4.853394150553724e-32,0.00052077057566229555,2.3839478281756187e-05
1.3638744309586852e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33701893608295586,0.11814533053510856,0.022809571812701379,0.0,1.8208382238532328e-28,1.4360814379493995e-13,0.0,1.369892866012261e-21,0.0,1.3851864205769997e-10,1.1622333478353518e-41,1.3823142577284972e-10,2.0558017960125305e-30,3.4573940743363976e-36,0.0,0.0,1.7644803470293658e-25,5.0445234186679774e-32,0.00052463535633816868,2.3991760705813023e-05
1.3744115408716702e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33701492252038839,0.11814146859491774,0.022809496000978577,0.0,1.8776530128499345e-28,1.4583001996221133e-13,0.0,1.401870588917343e-21,0.0,1.3958758245763599e-10,1.2169576642403507e-41,1.3929592242051511e-10,2.1196813792965948e-30,3.592882114879736e-36,0.0,0.0,1.8056208254492617e-25,5.2416149581911372e-32,0.00052849729546004939,2.4143384151414281e-05
1.384948650784655e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33701091245752196,0.11813760949418155,0.022809420519378967,0.0,1.9357854331583813e-28,1.4806886721477138e-13,0.0,1.4343418383570772e-21,0.0,1.4065650497195592e-10,1.2738094183115835e-41,1.4036036724039492e-10,2.1850321488358865e-30,3.7325825669804264e-36,0.0,0.0,1.8473947725520722e-25,5.4448066222824611e-32,0.00053235639512732094,2.4294347350624841e-05
1.39548576069764e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33700690589346738,0.11813375323080214,0.022809345368506991,0.0,1.995255637861738e-28,1.5032468366333593e-13,0.0,1.4673103853017197e-21,0.0,1.4172540962439859e-10,1.3328540953328866e-41,1.4142476026000641e-10,2.2518762917827596e-30,3.8765927974967995e-36,0.0,0.0,1.8898069955068377e-25,5.6542383512618175e-32,0.00053621265743783214,2.444464909458613e-05
1.406022870610625e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33700290282727874,0.11812989980268319,0.022809270548937707,0.0,2.0560839311374461e-28,1.5259746742033062e-13,0.0,1.5007800005430819e-21,0.0,1.4279429643868544e-10,1.3941586731217029e-41,1.4248910150684619e-10,2.3202361545031235e-30,4.0250116583813103e-36,0.0,0.0,1.9328623007749849e-25,5.870052187647969e-32,0.00054006608448789602,2.4594288233156115e-05
1.41655998052361e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33699890325795295,0.11812604920772993,0.022809196061217011,0.0,2.1182907682175898e-28,1.5488721659988922e-13,0.0,1.5347544546948621e-21,0.0,1.4386316543852064e-10,1.4577916442468685e-41,1.4355339100839021e-10,2.3901342424282961e-30,4.1779394978083658e-36,0.0,0.0,1.9765654941112952e-25,6.0923922911828791e-32,0.00054391667837229256,2.4743263674541555e-05
1.4270970904365948e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3369949071844307,0.11812220144384909,0.022809121905861821,0.0,2.1818967553493221e-28,1.5719392931785168e-13,0.0,1.569237518192973e-21,0.0,1.4493201664759123e-10,1.523823038402018e-41,1.4461762879209385e-10,2.4615932199070166e-30,4.3354781712998043e-36,0.0,0.0,2.0209213805648608e-25,6.3214049538420554e-32,0.00054776444118426789,2.4891574384922793e-05
1.4376342003495798e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33699091460559621,0.11811835650894902,0.022809048083360248,0.0,2.2469226497553667e-28,1.5951760369176283e-13,0.0,1.6042329612958752e-21,0.0,1.4600085008956714e-10,1.592324444934415e-41,1.4568181488539193e-10,2.5346359100576025e-30,4.4977310528479884e-36,0.0,0.0,2.0659347644800468e-25,6.5572386148308892e-32,0.00055160937501553403,2.5039219388071066e-05
1.4481713102625647e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33698692552027854,0.11811451440093942,0.022808974594171801,0.0,2.3133893595945785e-28,1.618582378408703e-13,0.0,1.6397445540849032e-21,0.0,1.47069665788101e-10,1.6633690355290438e-41,1.4674594931569856e-10,2.6092852946202661e-30,4.6648030460365296e-36,0.0,0.0,2.1116104494974417e-25,6.800043875567095e-32,0.00055545148195627111,2.518619776495878e-05
1.4587084201755497e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33698293992725131,0.11811067511773178,0.022808901438727602,0.0,2.3813179439225754e-28,1.6421582988612306e-13,0.0,1.6757760664645976e-21,0.0,1.4813846376682837e-10,1.7370315870477697e-41,1.4781003211040746e-10,2.6855645138095849e-30,4.8368005951586724e-36,0.0,0.0,2.1579532385548096e-25,7.0499735146491745e-32,0.00055929076409512609,2.5332508653362761e-05
1.4692455300885346e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33697895782523307,0.11810683865723891,0.022808828617430551,0.0,2.4507296126524398e-28,1.6659037795016989e-13,0.0,1.7123312681630329e-21,0.0,1.4920724404936749e-10,1.813388504523394e-41,1.4887406329689159e-10,2.7634968661671198e-30,5.0138316963332986e-36,0.0,0.0,2.2049679338880399e-25,7.3071825028109661e-32,0.00056312722351921449,2.5478151247460766e-05
1.4797826400015195e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33697497921288827,0.11810300501737522,0.022808756130655576,0.0,2.5216457265154802e-28,1.6898188015735727e-13,0.0,1.7494139287321463e-21,0.0,1.5027600665931967e-10,1.892517844308419e-41,1.4993804290250355e-10,2.8431058084141907e-30,5.1960059086185934e-36,0.0,0.0,2.2526593370320861e-25,7.5718280178623143e-32,0.00056696086231411967,2.5623124797421398e-05
1.4903197499145045e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33697100408882691,0.11809917419605671,0.022808683978749789,0.0,2.5940877970220611e-28,1.7139033463372811e-13,0.0,1.7870278175480663e-21,0.0,1.5134475162026903e-10,1.9744993373783494e-41,1.510019709545754e-10,2.9244149553048052e-30,5.3834343651233605e-36,0.0,0.0,2.3010322488219142e-25,7.844069459615813e-32,0.00057079168256389447,2.576742860898767e-05
1.5008568598274894e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33696703245160564,0.11809534619120081,0.022808612162032758,0.0,2.6680774864225058e-28,1.7381573950701986e-13,0.0,1.8251767038114397e-21,0.0,1.5241347895578246e-10,2.059414412789347e-41,1.5206584748041852e-10,3.0074480794787331e-30,5.576229784115995e-36,0.0,0.0,2.3500914693934284e-25,8.1240684647996882e-32,0.00057461968635106025,2.5911062043054379e-05
1.5113939697404744e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.336963064299728,0.11809152100072656,0.022808540680796661,0.0,2.7436366076680539e-28,1.7625809290666294e-13,0.0,1.863864356547762e-21,0.0,1.534821886894099e-10,2.1473462212900567e-41,1.5312967250732407e-10,3.0922291113147435e-30,5.7745064801311087e-36,0.0,0.0,2.3998417981844156e-25,8.4119889219568141e-32,0.00057844487575660884,2.6054024515239443e-05
1.5324681895664444e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3369551384457532,0.11808387905460663,0.02280839872580057,0.0,2.8995511507704251e-28,1.8119363781117906e-13,0.0,1.9428710366674324e-21,0.0,1.5561955544512086e-10,2.3326013921588557e-41,1.5525716817338397e-10,3.267131407303919e-30,6.1879690093158339e-36,0.0,0.0,2.5014349746909062e-25,9.0122610946974684e-32,0.00058608681973917182,2.6337934507425489e-05
1.5514349874098175e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33694801708096306,0.1180770109074387,0.022808272116027695,0.0,3.0454636081340387e-28,1.8569357345441326e-13,0.0,2.0158574374018055e-21,0.0,1.575431255627131e-10,2.5105185358792461e-41,1.5717173841983569e-10,3.4307646118887301e-30,6.5800111315992446e-36,0.0,0.0,2.5952805573563622e-25,9.5812881763561305e-32,0.00059295496498353939,2.6591154053173921e-05
1.5704017852531905e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33694090698302592,0.11807015184657356,0.02280814659652991,0.0,3.1968071434558929e-28,1.9024839330912675e-13,0.0,2.090648049422151e-21,0.0,1.5946663901566191e-10,2.6995842757719884e-41,1.5908614223322463e-10,3.6004403966186309e-30,6.9916645432588779e-36,0.0,0.0,2.6914399396991483e-25,1.0178634049974544e-31,0.0005998140239251539,2.6842193048743805e-05
1.5893685830965636e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33693380814134849,0.11806330185993015,0.022808022168051181,0.0,3.3537144138506224e-28,1.9485808652715116e-13,0.0,2.1672648473949952e-21,0.0,1.613900959406933e-10,2.9003489690081204e-41,1.6100037977197324e-10,3.7763040077634821e-30,7.4236551081305746e-36,0.0,0.0,2.7899410869191059e-25,1.0805337894228529e-31,0.00060666400864508772,2.7091050006200666e-05
1.6083353809399366e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33692672054481543,0.11805646093544346,0.022807898831066275,0.0,3.5163196553392314e-28,1.9952264227795685e-13,0.0,2.2457298041742245e-21,0.0,1.6331349647435479e-10,3.1133829836562088e-41,1.6291445119429002e-10,3.9585023358174995e-30,7.8767263323114628e-36,0.0,0.0,2.8908119569606222e-25,1.1462463710303506e-31,0.00061350493120838597,2.7337723976004688e-05
1.6273021787833097e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33691964418179765,0.11804962906106442,0.022807776585785245,0.0,3.6847586821225104e-28,2.0424204974862175e-13,0.0,2.3260648908072232e-21,0.0,1.6523684075301544e-10,3.339277170806646e-41,1.6482835665817001e-10,4.147183912751668e-30,8.3516395736346183e-36,0.0,0.0,2.9940805005296341e-25,1.2151100601085484e-31,0.0006203368036640771,2.7582214538059492e-05
1.6462689766266828e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33691257904016203,0.11804280622476002,0.022807655432157965,0.0,3.8591688858566759e-28,2.0901629814379978e-13,0.0,2.4082920765410097e-21,0.0,1.6716012891286625e-10,3.5786433419550658e-41,1.6674209632139485e-10,4.3424989092713418e-30,8.8491742510644339e-36,0.0,0.0,3.099774661110475e-25,1.2872363049878611e-31,0.00062715963804518197,2.782452179262066e-05
1.6652357744700558e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33690552510728,0.11803599241451324,0.022807535369878739,0.0,4.0396892349311558e-28,2.1384537668568996e-13,0.0,2.4924333288283505e-21,0.0,1.6908336108992032e-10,3.8321147515157851e-41,1.6865567034153348e-10,4.5445991320789358e-30,9.3701280540146998e-36,0.0,0.0,3.2079223749825965e-25,1.3627391198660649e-31,0.00063397344636872402,2.8064646351079363e-05
1.6842025723134289e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33689848237003733,0.11802918761832305,0.022807416398390963,0.0,4.2264602737485653e-28,2.1872927461400506e-13,0.0,2.5785106133338759e-21,0.0,1.7100653742001313e-10,4.100346584572002e-41,1.7056907887594183e-10,4.7536380211418021e-30,9.915317151587908e-36,0.0,0.0,3.318551571237149e-25,1.4417351125866837e-31,0.00064077824063573903,2.8302589326627152e-05
