Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CO2X(24),CHOX(53)
7.460452809897914e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756724786073439,0.11866966517387938,0.022821560460295692,1.2798881488981285e-38,7.5544772944072748e-32,1.0893831964823863e-16,1.2686143524366291e-26,3.9412759631066956e-29,6.232139511371123e-53,7.5862426082133291e-14,9.7635981278846746e-59,7.5861714018587089e-14,4.7365879609181821e-41,8.8109334016772388e-37,7.8049367275149775e-44,3.1393828949979669e-45,4.3819448420059608e-28,8.0377162729621172e-46,3.0085043396195889e-07,1.4465517173190201e-08,1.4948644001897564e-12,1.7738427770815958e-11,1.0350202245251897e-16,8.1073502955369376e-14,4.0000883557092652e-12,4.1289612041981879e-19,3.2463338624565476e-21,3.176226249779208e-22,7.4453782406232376e-37,1.1344339156247039e-34
7.759452326177752e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756723522275001,0.11866965311651641,0.022821560170422021,1.5786995582751454e-38,8.5940531802373142e-32,1.1475805940979426e-16,1.5056717714094306e-26,4.1925349170127559e-29,8.3084492143904346e-53,7.8902835201838807e-14,1.1837076951891166e-58,7.8902080142238981e-14,5.2838391087131533e-41,9.622163385949602e-37,9.7513238163899797e-44,3.8888995139217999e-45,4.7406306947262728e-28,9.3791757236352198e-46,3.1290757039976518e-07,1.5045264519977378e-08,1.5003776681109422e-12,1.8615533268934214e-11,1.0388377943054443e-16,8.1390182744484033e-14,4.2177516153796112e-12,4.2947876217427886e-19,3.6874803263994761e-21,3.49675594397988e-22,8.7961066773582744e-37,1.3767773487709807e-34
8.05845184245759e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756722258478855,0.11866964105917861,0.022821559880548372,1.9304191093179338e-38,9.7267163078022977e-32,1.2059786470685048e-16,1.7741623417931789e-26,4.4457243176789646e-29,1.0937477596493829e-52,8.1943243919513884e-14,1.4234759557585424e-58,8.194244520318319e-14,5.865033470803014e-41,1.0468221476425461e-36,1.207084333825864e-43,4.7751332488060709e-45,5.1134403912886728e-28,1.0871782119545224e-45,3.2496468166555355e-07,1.5625011815991105e-08,1.5051451812187656e-12,1.9494923201978646e-11,1.0421389786419871e-16,8.1664024859363585e-14,4.4362045863922168e-12,4.4606337572551413e-19,4.1651270112898079e-21,3.8339904600446973e-22,1.0318362404246818e-36,1.6561334502190849e-34
8.357451358737428e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375672099468503,0.11866962900186599,0.022821559590674747,2.3416043027574792e-38,1.0956554547598009e-31,1.2645504012019419e-16,2.0766208288678361e-26,4.7006269156803078e-29,1.4231584979270006e-52,8.49836522233586e-14,1.699020840307163e-58,8.498280920291575e-14,6.4804157631108835e-41,1.1348925025522037e-36,1.4814623555089687e-43,5.8157819969966117e-45,5.500375622074719e-28,1.252466213667076e-45,3.3702176775937635e-07,1.620475906123146e-08,1.5092679515442684e-12,2.0376288723988404e-11,1.0449937216257366e-16,8.1900830602350015e-14,4.6553404484296979e-12,4.6264995913864244e-19,4.6803428745750924e-21,4.1879830484857434e-22,1.202495768856241e-36,1.975963086424128e-34
8.656450875017266e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375671973089357,0.11866961694457852,0.022821559300801153,2.8192900034299868e-38,1.2287652483940626e-31,1.3232725535446932e-16,2.415653627166615e-26,4.9570548702105808e-29,1.8319229496344597e-52,8.802406010317156e-14,2.0138754937071107e-58,8.802317214273057e-14,7.1302034945212204e-41,1.2264103904327172e-36,1.8038080172691776e-43,7.0299352761523288e-45,5.9014380737763506e-28,1.4347004270338702e-45,3.4907882868128616e-07,1.6784506255698537e-08,1.5128333080731669e-12,2.125936282510098e-11,1.0474624927517997e-16,8.2105615473523746e-14,4.8750668509681607e-12,4.7923851044997917e-19,5.2341526077852961e-21,4.5587797682433753e-22,1.3928979964924814e-36,2.3398384233337259e-34
8.955450391297104e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756718467104468,0.11866960488731623,0.02282155901092758,3.3709982902084117e-38,1.3724091400595109e-31,1.382124957862021e-16,2.7939357888045877e-26,5.2148460643797712e-29,2.334632706246706e-52,9.1064467550133296e-14,2.3717502459999849e-58,9.1063534023746834e-14,7.8145906698306302e-41,1.3213600541836173e-36,2.1801040412827327e-43,8.4381121867176025e-45,6.3166294296652772e-28,1.6348052058146617e-45,3.6113586443133564e-07,1.73642533993924e-08,1.5159167499626937e-12,2.2143914663729179e-11,1.0495975701484687e-16,8.2282717186043227e-14,5.0953039519169189e-12,4.9582902771175154e-19,5.8275383199334006e-21,4.9464204607147134e-22,1.6043776186521408e-36,2.7514366865513715e-34
9.254449907576943e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756717203317765,0.11866959283007912,0.022821558721054031,4.0047477462922949e-38,1.5269949343738631e-31,1.4410901966707754e-16,3.2142081675901132e-26,5.4738608520900409e-29,2.9477642702158955e-52,9.4104874556619085e-14,2.7765328665623466e-58,9.4103894846932772e-14,8.533751021748578e-41,1.41972697270516e-36,2.6167861060205218e-43,1.0062297797975898e-44,6.7459513698574075e-28,1.8537098230417754e-45,3.7319287500957716e-07,1.7944000492313146e-08,1.5185835503523188e-12,2.3029744664773988e-11,1.0514441511091214e-16,8.2435885885162523e-14,5.3159827234778811e-12,5.1242150902491558e-19,6.4614412220311326e-21,5.3509395926972615e-22,1.8382938121043595e-36,3.2145342447898948e-34
9.553449423856781e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756715939533483,0.11866958077286718,0.022821558431180514,4.7290622239067842e-38,1.6929301244692159e-31,1.5001532114599991e-16,3.679274677458629e-26,5.7339791850708312e-29,3.6898210948021742e-52,9.7145281116036888e-14,3.2322887975684024e-58,9.7144254613126015e-14,9.2878408358435681e-41,1.5214978226712242e-36,3.1207540772893761e-43,1.192597802014104e-44,7.1894055715697674e-28,2.0923479665768161e-45,3.8524986041606349e-07,1.8523747534460855e-08,1.5208901421150322e-12,2.3916680283557662e-11,1.0530413116325126e-16,8.2568362843815013e-14,5.5370434876028959e-12,5.2901595256148934e-19,7.1367632977118686e-21,5.7723669847231419e-22,2.0960288429975322e-36,3.7330010187128546e-34
9.85244894013662e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375671467575162,0.11866956871568039,0.022821558141307017,5.5529791117977985e-38,1.8706219083219855e-31,1.5593009833116346e-16,4.1919996638255357e-26,5.9950980811559364e-29,4.5814783127182121e-52,1.0018568722268753e-13,3.7432613732651044e-58,1.0018461332305133e-13,1.0077001416604145e-40,1.6266604275215216e-36,3.6993826938061503e-43,1.4054173023014887e-44,7.6469937093661783e-28,2.3516573052229565e-45,3.9730682065084694e-07,1.9103494525835623e-08,1.5228853147338264e-12,2.4804572345186593e-11,1.054422835179872e-16,8.2682950368809506e-14,5.7584346491283269e-12,5.4561235657996568e-19,7.8543689427506973e-21,6.2107284401230031e-22,2.3789867551108774e-36,4.3107951977193682e-34
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714052098158,0.11866956276567774,0.022821557998259499,5.9991789057089105e-38,1.9627667070864883e-31,1.588517104788623e-16,4.4634757259478167e-26,6.1242969146382718e-29,5.0835727802728792e-52,1.0168607457677726e-13,4.0171123070321037e-58,1.0168497706702042e-13,1.0479401935193425e-40,1.6798027814030875e-36,4.0148268370782473e-43,1.520995638993725e-44,7.8780144171200033e-28,2.487527537974288e-45,4.0325671150696574e-07,1.9389589562041673e-08,1.5237682862281772e-12,2.5243043885205872e-11,1.0550342338447236e-16,8.2733660293163799e-14,5.8677951848387545e-12,5.5380311518802057e-19,8.2243315842478217e-21,6.433299419337444e-22,2.5283518602394299e-36,4.6190237013518115e-34
1.0151448456416458e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337567134119722,0.11866955665851879,0.022821557851433548,6.4860571336474907e-38,2.0604772075972633e-31,1.6185222567932355e-16,4.7553053858961435e-26,6.2571294036412405e-29,5.6457299566665515e-52,1.0322609287164405e-13,4.3138720311377907e-58,1.0322497097733586e-13,1.0901361233417538e-40,1.735203698591216e-36,4.3605317342066396e-43,1.6473469261291233e-44,8.1187174553892619e-28,2.6325791167146657e-45,4.0936375571398029e-07,1.9683241466437525e-08,1.524611249015975e-12,2.5693291880355182e-11,1.0556179291454919e-16,8.2782071766410947e-14,5.9801116010236754e-12,5.6221071943583646e-19,8.6150865620778366e-21,6.6660462888594279e-22,2.6885921417606419e-36,4.9519582526714355e-34
1.0450447972696296e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756712148195228,0.11866954460138236,0.022821557561560103,7.538383706765793e-38,2.2629026880503213e-31,1.6778073010892954e-16,5.3721696069340532e-26,6.5199979205565778e-29,6.9080384992157883e-52,1.0626649805864679e-13,4.9487205217833385e-58,1.0626532757652243e-13,1.1761037784289723e-40,1.8471175715553226e-36,5.1125556915660876e-43,1.9212050166101141e-44,8.6045784795781842e-28,2.9360579695378682e-45,4.2142066560551606e-07,2.026298835626665e-08,1.5261044122552669e-12,2.658272738905718e-11,1.0566518446968446e-16,8.2867822068372322e-14,6.2020357784414285e-12,5.788110395876717e-19,9.4197101189531071e-21,7.1383398580134714e-22,3.0262889926269742e-36,5.6606102414535553e-34
1.0749447488976134e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756710884420715,0.11866953254427108,0.022821557271686683,8.7205818883750971e-38,2.4783047808333236e-31,1.7371477034146051e-16,6.0456232888161762e-26,6.7836396103717354e-29,8.3964865520322921e-52,1.0930690278001325e-13,5.6525851232000732e-58,1.0930568312108088e-13,1.2656139214584523e-40,1.9623929401283723e-36,5.9643129810722496e-43,2.2299725560712821e-44,9.1045784498721566e-28,3.2630414513043939e-45,4.3347755032550671e-07,2.0842735195323086e-08,1.5273963324170927e-12,2.7472782473798951e-11,1.0575464128460868e-16,8.294201219780546e-14,6.4241738403125844e-12,5.9541331559954454e-19,1.0269000632467008e-20,7.6276258786870629e-22,3.3935396052731285e-36,6.4409453987535038e-34
1.1048447005255972e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756709620648673,0.11866952048718499,0.022821556981813287,1.0043816933147823e-37,2.707089704123944e-31,1.7965361904629732e-16,6.7787483870718135e-26,7.0480001831009875e-29,1.0141930569816016e-51,1.1234730703255963e-13,6.4304228628099979e-58,1.1234603761141798e-13,1.3586765723629546e-40,2.0810215886986285e-36,6.9251747056620818e-43,2.5767959855842998e-44,9.6187190323996744e-28,3.6144799374631545e-45,4.4553440987400496e-07,2.1422481983606924e-08,1.5285142672607596e-12,2.8363373793319249e-11,1.0583205077726179e-16,8.3006207825730117e-14,6.6464969613215296e-12,6.1201754614098002e-19,1.1163687619887103e-20,8.1339188376856846e-22,3.7918235590328236e-36,7.2972279916515078e-34
1.134744652153581e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756708356879112,0.11866950843012407,0.022821556691939922,1.1519802483807974e-37,2.9496634845610309e-31,1.8559664740998415e-16,7.5746757426348139e-26,7.3130337908950629e-29,1.2178156415920524e-51,1.1538771081353362e-13,7.2873697489796551e-58,1.1538639104788598e-13,1.45530107861556e-40,2.2029961255516682e-36,8.0050330029961459e-43,2.9649899077719074e-44,1.0147001891653417e-27,3.99132639511384e-45,4.5759124425106334e-07,2.2002228721118248e-08,1.5294817826076202e-12,2.9254429294340072e-11,1.0589904472351658e-16,8.3061762766785194e-14,6.8689802202022327e-12,6.2862372998505398e-19,1.2104470481899069e-20,8.6572312814491819e-22,4.2226367504879419e-36,8.2337884218815027e-34
1.1646446037815648e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756707093112021,0.11866949637308832,0.022821556402066578,1.3160806416196563e-37,3.206431978104764e-31,1.9154331179515842e-16,8.4365830664690713e-26,7.5787019059817929e-29,1.4542036663219835e-51,1.184281141205557e-13,8.2287410136655718e-58,1.1842674343078999e-13,1.55549622114984e-40,2.3283099179555065e-36,9.2143089956328761e-43,3.3980396780088948e-44,1.0689428690651136e-27,4.3945362173685751e-45,4.6964805345673452e-07,2.2581975407857149e-08,1.5303192522986956e-12,3.0145886683184847e-11,1.0595703387590844e-16,8.3109847445813944e-14,7.091602071279465e-12,6.4523186600496681e-19,1.309201983013922e-20,9.1975740788235002e-22,4.6874904854356393e-36,9.255019560395829e-34
1.2244445070375324e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375670456558531,0.11866947225909232,0.022821555822319966,1.6989744056354913e-37,3.7641757967453104e-31,2.0344573627583262e-16,1.0371271561852876e-25,8.1118187429442321e-29,2.041664358665796e-51,1.2450891930481191e-13,1.0386915283315307e-57,1.2450744503692628e-13,1.7666312130981801e-40,2.5889321546275015e-36,1.2065487644350631e-42,4.4135164888074381e-44,1.1816720753434445e-27,5.2838789046021893e-45,4.9376159635412538e-07,2.3741468629018013e-08,1.5316719767819104e-12,3.1929799450744119e-11,1.060507009490942e-16,8.3187507650720819e-14,7.53718972162313e-12,6.7845399056448287e-19,1.5209963942584647e-20,1.0329387076190522e-21,5.7254367051517999e-36,1.1569357792862411e-33
1.2782644199679033e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756702290819812,0.118669450556582,0.022821555300548104,2.1134758021163725e-37,4.3187599010332381e-31,2.1416626837203926e-16,1.237091490044385e-25,8.5935254716397259e-29,2.7263125485642705e-51,1.2998164233184764e-13,1.2675004718153924e-57,1.2998007288156368e-13,1.9689437610821182e-40,2.8348592559117508e-36,1.5189792249907105e-42,5.5193993588070274e-44,1.2879672542038327e-27,6.1840797635097296e-45,5.1546369887616009e-07,2.4785012354421985e-08,1.532597773159229e-12,3.3536227289215754e-11,1.061148061069043e-16,8.3240647779338557e-14,7.9385306869263188e-12,7.0836056970703084e-19,1.7282236877490307e-20,1.1406344663571285e-21,6.7914544554425637e-36,1.3987066815165501e-33
1.3298272306724896e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756700111461146,0.11866942976430915,0.022821554800658412,2.5809479777452626e-37,4.8991079464518369e-31,2.2444298714163233e-16,1.4535132130537151e-25,9.0566261516117104e-29,3.5499925992638504e-51,1.3522484856086664e-13,1.5208464249614861e-57,1.352231861845083e-13,2.1737342605788001e-40,3.0805508916169209e-36,1.8750746408615295e-42,6.7732761342581156e-44,1.3941054149280971e-27,7.1406019564346586e-45,5.3625558103106332e-07,2.5784791736084878e-08,1.5332868547620723e-12,3.5075902701556062e-11,1.061625203488507e-16,8.3280191794750449e-14,8.3232527079524809e-12,7.3701884534015735e-19,1.9418355836980665e-20,1.2489998555104026e-21,7.9387209007119426e-36,1.6626775851805896e-33
1.381390041377076e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756697932109936,0.11866940897211116,0.022821554300768796,3.1254805702387211e-37,5.5295366316900945e-31,2.3472420271728752e-16,1.6960290510188749e-25,9.5212319884392699e-29,4.5687421283753443e-51,1.4046805335273795e-13,1.8109360385271168e-57,1.4046629635779529e-13,2.3892885325509735e-40,3.3360881253359931e-36,2.2939160768059635e-42,8.241223755315925e-44,1.5044531171491317e-27,8.1942200860365757e-45,5.5704738832879307e-07,2.678457096675534e-08,1.5338259190611762e-12,3.6616049493348314e-11,1.0619984689358627e-16,8.3311118404092397e-14,8.7081365480949999e-12,7.656829110496108e-19,2.1704703711267677e-20,1.3624427239856029e-21,9.2175117171850549e-36,1.9607447946750961e-33
1.4329528520816623e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756695752766191,0.11866938817998803,0.022821553800879257,3.7556950055800807e-37,6.21212369900942e-31,2.450090282968486e-16,1.9664267941358393e-25,9.987309998682767e-29,5.8168906658663666e-51,1.457112567035819e-13,2.1412254550874527e-57,1.4570940340193728e-13,2.6156410243148093e-40,3.6014577615958162e-36,2.7831108543119699e-42,9.9484330568265268e-44,1.6190112099727359e-27,9.3499149102880067e-45,5.7783912076961872e-07,2.7784350046433838e-08,1.5342482041191505e-12,3.8156566038403794e-11,1.0622908725514365e-16,8.3335336783397641e-14,9.0931470578134756e-12,7.9435276418758735e-19,2.4143762109261463e-20,1.4809649013946843e-21,1.0636064629944249e-35,2.2953593881806414e-33
1.4845156627862487e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756693573429913,0.11866936738793975,0.022821553300989793,4.4807389173340538e-37,6.9489466593269125e-31,2.5529677392642925e-16,2.2665225119261613e-25,1.0454844355297302e-28,7.3328412863963821e-51,1.5095445861038058e-13,2.5153319221519993e-57,1.5095250731733788e-13,2.852825625193105e-40,3.8766493422337661e-36,3.350785391386682e-42,1.1921777101875288e-43,1.7377805420403723e-27,1.0612682956817423e-44,5.9863077835381013e-07,2.8784128975120812e-08,1.5345795710963282e-12,3.9697373265563943e-11,1.0625203214630666e-16,8.3354332410835537e-14,9.4782568886777613e-12,8.2302840255227375e-19,2.6737844044803066e-20,1.6045678296928856e-21,1.2202697774108811e-35,2.6690054064908603e-33
1.536078473490835e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756691394101113,0.1186693465959663,0.022821552801100407,5.3102910441748391e-37,7.7420829417774862e-31,2.6558690110422019e-16,2.5981586277239105e-25,1.0923832455899244e-28,9.1593293739009784e-51,1.5619765907077913e-13,2.9370343983910067e-57,1.5619560810431699e-13,3.1008760320179376e-40,4.1616546815426353e-36,4.0055925834013742e-42,1.4189836779806051e-43,1.8607619616164483e-27,1.1987536325015199e-44,6.1942236108163731e-07,2.9783907752816739e-08,1.5348402054763752e-12,4.1238409457035057e-11,1.0627007927712013e-16,8.3369264910891776e-14,9.8634446941805583e-12,8.5170982432551761e-19,2.9489106189934981e-20,1.73325265259312e-21,1.3925802099965814e-35,3.0841968294580414e-33
1.5876412841954214e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756689214779795,0.11866932580406772,0.022821552301211089,6.2545656210673663e-37,8.5936100164724587e-31,2.7587899021154665e-16,2.9632021447667029e-25,1.1394282083524579e-28,1.1343683545763679e-50,1.6144085808294321e-13,3.4102741998328532e-57,1.6143870576312873e-13,3.359826012528208e-40,4.4564674847933028e-36,4.7567185633892245e-42,1.6782924516113505e-43,1.9879563166573139e-27,1.3479502677740101e-44,6.4021386895336993e-07,3.0783686379522064e-08,1.5350458375896819e-12,4.2779626516844519e-11,1.0628431786799382e-16,8.3381037924481938e-14,1.0248693839259524e-11,8.803970280204465e-19,3.2399560034745262e-20,1.86702027971524e-21,1.5813834434345281e-35,3.5434748706038355e-33
1.6392040949000077e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756687035465965,0.118669305012244,0.022821551801321852,7.3243163420172699e-37,9.5056054993657218e-31,2.8617271544612449e-16,3.3635430006761047e-25,1.1866209215419917e-28,1.3938088322227473e-50,1.6668405564544929e-13,3.9391556805120151e-57,1.6668180029397517e-13,3.6297096083535102e-40,4.7610830223986061e-36,5.6138889394211026e-42,1.9733106360841468e-43,2.1193644548686827e-27,1.5093625344680979e-44,6.6100530196927745e-07,3.1783464855237245e-08,1.5352086819913745e-12,4.4320987098687749e-11,1.0629559369536218e-16,8.3390353048410366e-14,1.0633991406914862e-11,9.0909001242588344e-19,3.5471082162413265e-20,2.0058714359586319e-21,1.7875311182683718e-35,4.0494055077604302e-33
1.690766905604594e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756684856159619,0.11866928422049511,0.02282155130143269,8.5308399593112327e-37,1.0480147242373683e-30,2.9646782395653804e-16,3.8010925325009629e-25,1.2339636203302687e-28,1.6999848166711745e-50,1.7192725175719295e-13,4.5279469451000775e-57,1.7192489169701803e-13,3.9105613035524387e-40,5.0754978499239645e-36,6.5873745831015481e-42,2.3074222665901231e-43,2.2549872237545824e-27,1.6834963488800973e-44,6.8179666012962996e-07,3.2783243179962755e-08,1.5353382193981453e-12,4.5862462214999709e-11,1.0630456323559127e-16,8.3397754886961253e-14,1.101932737116683e-11,9.3778877655813196e-19,3.8705423768113781e-20,2.1498067025998859e-21,2.0118802584138096e-35,4.6045771976983567e-33
1.7423297163091804e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756682676860772,0.11866926342882109,0.022821550801543605,9.885979545780519e-37,1.1519313408967167e-30,3.0676411892364365e-16,4.2777820462657668e-25,1.2814590300257691e-28,2.0591652741408207e-50,1.7717044641731522e-13,5.1810805935699085e-57,1.7716797997238815e-13,4.2024161610765803e-40,5.3997095733002376e-36,7.6879969926944062e-42,2.6841907422471049e-43,2.3948254706580832e-27,1.870859233165605e-44,7.0258794343469693e-07,3.3783021353699037e-08,1.5354418307138565e-12,4.740402929841705e-11,1.0631173756702053e-16,8.3403667459307061e-14,1.140469392657891e-11,9.664933196260266e-19,4.2104219458188768e-20,2.2988265506164355e-21,2.2552927458712179e-35,5.2115987837595948e-33
1.7938925270137667e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756680497569402,0.11866924263722192,0.02282155030165459,1.1402127434134356e-36,1.2625182536460306e-30,3.1706144685926149e-16,4.7955614879608474e-25,1.3291102552560822e-28,2.478184331514117e-50,1.8241363962514696e-13,5.9031544977739109e-57,1.8241106512019222e-13,4.5053099254174142e-40,5.7337166554202e-36,8.9271332429247915e-42,3.1073606291650498e-43,2.53888004279415e-27,2.0719603441184678e-44,7.2337915188474836e-07,3.4782799376446555e-08,1.5355252730118953e-12,4.8945670746518636e-11,1.0631751532856473e-16,8.3408421471432751e-14,1.179008498497059e-11,9.9520364099951921e-19,4.5668995357487878e-20,2.4529313657036239e-21,2.5186348435086229e-35,5.8730976067248352e-33
1.845455337718353e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756678318285543,0.11866922184569759,0.022821549801765654,1.3092227858492629e-36,1.379983358697282e-30,3.273596882760266e-16,5.3563982089422832e-25,1.3769206982625996e-28,2.9644680182884788e-50,1.8765683138016767e-13,6.6989326090363822e-57,1.8765414714051825e-13,4.8192790982400028e-40,6.0775182579126301e-36,1.031672055149332e-41,3.5808593408681858e-43,2.6871517872759394e-27,2.2873105069482248e-44,7.4417028548005391e-07,3.5782577248205778e-08,1.5355930291831164e-12,5.0487372852746516e-11,1.0632220693050093e-16,8.3412274421843788e-14,1.217549580563956e-11,1.0239197401786158e-18,4.9401176581897447e-20,2.612121466651786e-21,2.8027767606639265e-35,6.5917177885488248e-33
1.897018148422939e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756676139009173,0.11866920105424812,0.022821549301876794,1.4969779330818209e-36,1.5045345988897815e-30,3.3765875039907056e-16,5.9622758162922047e-25,1.4248939950234076e-28,3.5260610891577652e-50,1.9290002168197394e-13,7.5733457956070273e-57,1.928972260334394e-13,5.1443609974692545e-40,6.4311141123985969e-36,1.1869260501702262e-41,4.1087987072146564e-43,2.8396415511360189e-27,2.5174222521078141e-44,7.6496134422088337e-07,3.6782354968977162e-08,1.5356485810660567e-12,5.2029124971267881e-11,1.0632605346691326e-16,8.3415426325652576e-14,1.2560922706488514e-11,1.0526416167679672e-18,5.3302094145626203e-20,2.7763971197016535e-21,3.108592255869456e-35,7.370118649123232e-33
2.0001437698321117e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756671780478925,0.11866915947157373,0.022821548302099297,1.9344012823848199e-36,1.7757275080130819e-30,3.5825906730995695e-16,7.3171632206221177e-25,1.5213445835850729e-28,4.9106095984126056e-50,2.0338639792477428e-13,9.5786407473572699e-57,2.0338337443730346e-13,5.82801658600066e-40,7.1676897698953318e-36,1.5516048892752573e-41,5.3453772627790834e-43,3.1572785248139414e-27,3.0239893761255548e-44,8.065432371401928e-07,3.878190995755823e-08,1.5357331901530063e-12,5.51127483085161e-11,1.0633191196002226e-16,8.3420208225522989e-14,1.333181404859751e-11,1.1101027010436177e-18,6.161502865385094e-20,3.1202059471866576e-21,3.7887545367316767e-35,9.1169672238340524e-33
2.1032693912412844e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756667421978659,0.11866911788919875,0.022821547302322109,2.4643977198727205e-36,2.0777615730079231e-30,3.7886199237550261e-16,8.8763787486044958e-25,1.6184940585004809e-28,6.7095855998161946e-50,2.1387276835179552e-13,1.1961858275483541e-56,2.1386951033218319e-13,6.5565931549483027e-40,7.9434492587159464e-36,1.99789395465885e-41,6.8537325650842567e-43,3.4917977390692719e-27,3.5957975833626045e-44,8.481248306448348e-07,4.0781464342193458e-08,1.535794326543087e-12,5.819649420341156e-11,1.0633614512550753e-16,8.3423641866011357e-14,1.4102742909257605e-11,1.1675868921532112e-18,7.0616796805830003e-20,3.4843593156391595e-21,4.5661697451499874e-35,1.1135169496679448e-32
2.206395012650457e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756663063508391,0.11866907630712316,0.02282154630254522,3.0997806578315132e-36,2.4123022961668081e-30,3.9946727651303853e-16,1.0656275825526822e-24,1.7163758248344279e-28,9.0123702846337041e-50,2.2435913296196904e-13,1.4768546215698476e-56,2.2435563371839118e-13,7.3304224223071011e-40,8.7584022333200158e-36,2.5378625747543602e-41,8.6735361934292388e-43,3.843205968684344e-27,4.2370126734650674e-44,8.8970612473696738e-07,4.2781018122886524e-08,1.5358413653874181e-12,6.1280333991146188e-11,1.0633940213002342e-16,8.3426265752152873e-14,1.4873699374143593e-11,1.2250941891365191e-18,8.0315256720147439e-20,3.8688583860441381e-21,5.4479228325305095e-35,1.3446413882970263e-32
2.30952063405963e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756658705068104,0.11866903472534697,0.022821545302768632,3.8542661142479905e-36,2.7810161351329813e-30,4.2007476887282852e-16,1.2673381252205962e-24,1.8150241482399794e-28,1.1920837059433383e-49,2.3484549175465596e-13,1.8047012982828592e-56,2.3484174459618551e-13,8.1498518288769696e-40,9.6125609759099134e-36,3.1845140715712147e-41,1.0847529511249009e-42,4.2115099882003925e-27,4.9518318184910107e-44,9.3128711941874826e-07,4.4780571299641116e-08,1.5358800005544292e-12,6.4364250262500193e-11,1.0634207723596286e-16,8.3428406960880634e-14,1.5644677421896514e-11,1.2826245916828361e-18,9.0717273080786328e-20,4.273704126935089e-21,6.4411274681884022e-35,1.6072520518724625e-32
2.4126462554688025e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756654346657816,0.11866899314387018,0.022821544302992346,4.7424759469699531e-36,3.1855705310522681e-30,4.4068438181252265e-16,1.4944373473148339e-24,1.914473847857065e-28,1.5550219534694559e-49,2.4533184472949421e-13,2.1848360950811527e-56,2.453278429657891e-13,9.015244822187365e-40,1.0505939525530282e-35,3.9517932535289224e-41,1.342155370238213e-42,4.5967165720534328e-27,5.7444850369212103e-44,9.7286781469233568e-07,4.6780123872460905e-08,1.5359135572142392e-12,6.7448232850595121e-11,1.0634440068916787e-16,8.3430256523635187e-14,1.6415673536065844e-11,1.3401780996865175e-18,1.0182884342579527e-19,4.6988973833819042e-21,7.5529205828469074e-35,1.9035415594489468e-32
