Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),H2OX(23),COX(50),CO2X(24),CHOX(53)
5.8056748757200405e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996248,0.022821567693054247,7.220180483234596e-99,1.9187086018587642e-54,1.6795217223934436e-30,7.595837544017594e-72,8.042643937295767e-46,5.549675250921422e-110,5.1239687031875526e-17,8.862249260009781e-90,5.123968703186918e-17,5.7055560027463026e-61,3.62155526065557e-61,7.914442501556468e-93,9.176777145371148e-94,6.775027684807812e-45,1.4287903618440064e-71,2.798339851519687e-15,8.285386942867098e-17,3.316918231916738e-19,5.094413165330774e-32,1.8863741405423645e-31,3.3169182131216814e-19,9.381808929671178e-28,4.9639492892034165e-33,2.524764468890595e-37,1.3956906008838213e-62,6.388417439393042e-44,1.5770467120334197e-62,9.877297354726684e-46,1.3938076771250296e-86,6.392808469277951e-89,2.9550857359133382e-89
1.1616393778265207e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999416,0.11866996602995962,0.022821567693054205,1.8607572019244114e-96,3.0724335566409934e-53,6.722464855098131e-30,4.891751622952767e-70,6.44063802098624e-45,1.4295855640183456e-107,1.0252389160244206e-16,5.680605833805461e-88,1.0252389160241665e-16,9.13880530073767e-60,5.801231494828094e-60,1.0193772708611606e-90,1.181965506500026e-91,5.424141405948932e-44,5.0735505573354254e-70,5.599110927930776e-15,1.6577972310532342e-16,6.636718253513411e-19,2.0390928083166576e-31,7.550412590858906e-31,6.636718178284006e-19,3.755148658872165e-27,3.9741570501511696e-32,2.031688198658031e-36,4.4942404426950704e-61,5.114619096879429e-43,5.0527540281297825e-61,7.907843325370581e-45,1.7952191384926624e-84,8.237675923806783e-87,3.8078785216508342e-87
2.323783158335554e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999884,0.11866996602995392,0.022821567693054122,4.815053087259383e-94,4.917894182043995e-52,2.6898623883635163e-29,3.163828717646922e-68,5.155120840265036e-44,3.698257087495025e-105,2.0509230074357908e-16,3.638395481766186e-86,2.050923007434774e-16,1.463002556088968e-58,9.287367694581514e-59,1.3185574800442667e-88,1.5288642426333218e-89,4.3409612338749316e-43,1.9422455718387783e-68,1.1200653080749006e-14,3.316314304586232e-16,1.3276318353265143e-18,8.159026472766774e-31,3.0211485197679727e-30,1.3276318052247944e-18,1.5025326829958108e-26,3.1805003756637214e-31,1.6425204005748653e-35,1.4534635497533914e-59,4.093250857587823e-42,1.6178623129236707e-59,6.32867741019755e-44,2.32210358954508e-82,1.0658423134711223e-84,4.926872463731754e-85
4.64807071935362e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997684,0.11866996602994251,0.022821567693053955,1.2574998929373046e-91,7.870230390981862e-51,1.076120752532631e-28,2.0653617425467446e-66,4.1251410964495e-43,9.655918869620071e-103,4.1022911902586867e-16,2.3294719924349833e-84,4.102291190254618e-16,2.3414392368072217e-57,1.4864105342482044e-57,1.7213971055980244e-86,1.9959558229372402e-87,3.473427893662378e-42,8.251348668261806e-67,2.2403737386369667e-14,6.633348451652022e-16,2.6555518779010492e-18,3.2641412313955756e-30,1.2086561305963378e-29,2.655551757473297e-18,6.010981815024252e-26,2.5448305741410102e-30,1.3407538986747826e-34,4.744826933292798e-58,3.2752244229686006e-41,5.178650029360665e-58,5.063902507151183e-43,3.0315420042308502e-80,1.391827034742341e-82,6.433741256197149e-83
9.296645841389754e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995375,0.1186699660299197,0.022821567693053622,3.344447705213882e-89,1.2593645048732214e-49,4.3048384929802135e-28,1.373085858962727e-64,3.3005306975578914e-42,2.567230251436648e-100,8.205027555905103e-16,1.491149782548433e-82,8.205027555888826e-16,3.7468109680890146e-56,2.37860156153345e-56,2.2885072290117123e-84,2.6535186494484254e-85,2.7790051409260635e-41,3.942933736569058e-65,4.480990599754778e-14,1.3267416745782776e-15,5.31139205355355e-18,1.305762243555673e-29,4.835017979652834e-29,5.311391571793167e-18,2.4044865656659127e-25,2.0359730354945252e-29,1.1150872628522306e-33,1.5776621221923224e-56,2.6204312547340653e-40,1.6573556179951697e-56,4.0515051161352205e-42,4.030276179066002e-78,1.8509805345301567e-80,8.55618360188824e-81
1.859379608546202e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999076,0.11866996602987405,0.02282156769305296,9.20047297308015e-87,2.0150842092309434e-48,1.7220095866509426e-27,9.441815750674035e-63,2.6405916959188954e-41,7.058617421233013e-98,1.6410500287200433e-15,9.54427937142925e-81,1.6410500287135326e-15,5.9953041265767136e-55,3.80603600692005e-55,3.146525503248082e-82,3.648388772047687e-83,2.2233080250758857e-40,2.0951485023626645e-63,8.962224321965117e-14,2.6535553334041e-15,1.0623072766925697e-17,5.223257403567249e-29,1.9340858732114845e-28,1.0623070839724388e-17,9.617522913319802e-25,1.6287201903823523e-28,9.599188641461158e-33,5.427025498471466e-55,2.096449207213281e-39,5.3035122236981484e-55,3.241355485656462e-41,5.541326882019436e-76,2.54631446057746e-78,1.1770370165374058e-78
3.7188096573606554e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998153,0.11866996602978278,0.022821567693051634,2.6819297933952495e-84,3.224211958301844e-47,6.888211444329227e-27,6.879155480931168e-61,2.1125402131428103e-40,2.0558536568358802e-95,3.2821445749801094e-15,6.108633453090534e-79,3.2821445749540647e-15,9.592811867645253e-54,6.089869132303012e-54,4.5831338930178225e-80,5.314132721816739e-81,1.778686028206346e-39,1.2036852616480345e-61,1.7924691766284674e-13,5.307182651054429e-15,2.1246435642365794e-17,2.089342183884712e-28,7.736500755106985e-28,2.1246427932752945e-17,3.8464357979594565e-24,1.3027902253915975e-27,8.764204088313861e-32,1.9786616207966889e-53,1.6772066652070793e-38,1.6969112317629507e-53,2.593141971858647e-40,8.071328962459772e-74,3.712004015668339e-76,1.715877202160366e-76
7.437669754989561e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963073,0.11866996602960023,0.02282156769304898,8.53676713192764e-82,5.158789456645039e-46,2.7553389596389796e-26,5.472536304516344e-59,1.6900589122346528e-39,6.536241602465935e-93,6.5643336675042374e-15,3.909619695421286e-77,6.564333667400059e-15,1.5348759177550712e-52,9.743936489687607e-53,7.287758704366108e-78,8.450138582781683e-79,1.4229615333991447e-38,7.262827389591848e-60,3.584962665451929e-13,1.0614437286349825e-14,4.2493167191445e-17,8.357427467969819e-28,3.0946316721818327e-27,4.249313634747612e-17,1.5380689028997997e-23,1.0418977372604262e-26,8.746102159638838e-31,7.879584599366248e-52,1.341793234546584e-37,5.42844156870277e-52,2.074531850517611e-39,1.2834426487232013e-71,5.909494891896453e-74,2.7316653365343053e-74
1.4875389950247373e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992615,0.11866996602923512,0.022821567693043672,3.04010826296989e-79,8.254066729335955e-45,1.1021622524715868e-25,4.8704960922168033e-57,1.3520578245562963e-38,2.324534461996663e-90,1.3128711852568482e-14,2.50218676796347e-75,1.312871185215177e-14,2.4558222749669468e-51,1.559034039176892e-51,1.2963346580437616e-75,1.5030968633769717e-76,1.138369298908377e-37,4.50503560790112e-58,7.169949642937053e-13,2.1228946556919566e-14,8.498665350967901e-17,3.3429669633187425e-27,1.2378588768538668e-26,8.498653009159923e-17,6.148142290248592e-23,8.329687429242378e-26,9.769708892208062e-30,3.511108928127467e-50,1.0734601050837704e-36,1.7359804948160105e-50,1.6596251727577138e-38,2.28296667363149e-69,1.0525949523163337e-71,4.865608247957705e-72
2.9750830340763e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767985231,0.11866996602850491,0.02282156769303306,1.2150301185524952e-76,1.3206392335102428e-43,4.40882840577647e-25,4.864892312913463e-55,1.081650534366877e-37,9.278865353127437e-88,2.6257468222760926e-14,1.60140917233342e-73,2.625746822109407e-14,3.929332257198148e-50,2.4944339212991034e-50,2.5880910263738204e-73,3.000885068177516e-74,9.106874486672597e-37,2.834689004650889e-56,1.43399235972601e-12,4.2457965097974855e-14,1.6997371924435983e-16,1.337173364475686e-26,4.951447394808323e-26,1.69973225238653e-16,2.4559377755352157e-22,6.6549156878926755e-25,1.2243702843783911e-28,1.755706340940728e-48,8.588012122777549e-36,5.54789728419615e-49,1.327687828304548e-37,4.5578696607965204e-67,2.1040812806825525e-69,9.726034785277019e-70
5.9501711121794254e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970463,0.11866996602704448,0.02282156769301183,5.338175781291121e-74,2.1129760810407704e-42,1.7636676439652614e-24,5.342165867976236e-53,8.653221322624542e-37,4.0728869297107664e-85,5.2514980963401613e-14,1.024904940834837e-71,5.251498095673418e-14,6.286944815523107e-49,3.991001357355847e-49,5.681406099495464e-71,6.587575526756923e-72,7.285339323112806e-36,1.795206300168672e-54,2.867987150331739e-12,8.491600217974861e-14,3.3994822484101214e-16,5.348565691671046e-26,1.9805809125269505e-25,3.3994624616879117e-16,9.797260844787233e-22,5.3098258850804926e-24,1.6852378038715805e-27,9.648566996123263e-47,6.870907386550257e-35,1.770697381232461e-47,1.0621258404990418e-36,1.0005482078473627e-64,4.6231365019475314e-67,2.13700195578318e-67
1.1900347268385676e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767940927,0.11866996602412364,0.02282156769296937,2.4985056490537815e-71,3.380604263316596e-41,7.055739312761882e-24,6.250030962204428e-51,6.922583795213686e-36,1.9052141081477657e-82,1.050300064457062e-13,6.559401261017239e-70,1.0503000641903648e-13,1.0059121980616267e-47,6.385283110543454e-48,1.3290103763922212e-68,1.540983765123167e-69,5.828002081272675e-35,1.138457395006846e-52,5.73597673050768e-12,1.698320763419489e-13,6.798987463032516e-16,2.139319990431504e-25,7.922324176299008e-25,6.798908105796356e-16,3.897863962500954e-21,4.22544523602425e-23,2.4687231502845363e-26,5.647323002980165e-45,5.4975043049986375e-34,5.636795227000593e-46,8.496597089294677e-36,2.3405084740468395e-62,1.0820689456155246e-64,5.0016457077334e-65
2.3800699580798178e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,1.2104574344694189e-68,5.408456549191836e-40,2.8231353403947047e-23,7.569358291412394e-49,5.538069599870555e-35,9.227531138745083e-80,2.1006005741440827e-13,4.198019653574022e-68,2.1006005730772936e-13,1.6094602469819905e-46,1.0215414725367333e-46,3.218635804357734e-66,3.731997671877721e-67,4.661965533171236e-34,7.197272976317816e-51,1.1471955886717483e-11,3.3966422466096066e-13,1.359805938442642e-15,8.556421631500028e-25,3.1689270693480563e-24,1.3597740296549689e-15,1.542562448277635e-20,3.3450059353908953e-22,3.740600361259103e-25,3.4207136266668455e-43,4.399226123174114e-33,1.7852020315219877e-44,6.796614783299982e-35,5.668302328489172e-60,2.6213538770839074e-62,1.2116109913514643e-62
4.7601404205623175e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767763712,0.11866996600659857,0.022821567692714623,5.935177235080171e-66,8.651892889844079e-39,1.1299056665827142e-22,9.278392977537756e-47,4.430456495545163e-34,4.524046003731098e-77,4.2012015936815836e-13,2.68673318431296e-66,4.201201589414682e-13,2.5751366849063614e-45,1.6341328161379543e-45,7.890310810007878e-64,9.148782567541222e-65,3.7288727312801464e-33,4.509308903894675e-49,2.2943914182568776e-11,6.79328521277429e-13,2.719645754391867e-15,3.421880550178377e-24,1.2675681423849285e-23,2.719516829231561e-15,6.041459963013095e-20,2.6210475010716587e-21,5.733175856370105e-24,2.096736031749741e-41,3.521279926682076e-32,5.597123532290096e-43,5.436228471020146e-34,1.3895491809377652e-57,6.426737330653182e-60,2.970209952816634e-60
9.520281345527317e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767527425,0.11866996598323182,0.022821567692374957,2.8888047831990844e-63,1.3837787036210722e-37,4.524539851907923e-22,1.1290294928563623e-44,3.544365186986713e-33,2.20211394797505e-74,8.402403633411899e-13,1.7195090417829023e-64,8.402403616343587e-13,4.120217985800592e-44,2.613528693875445e-44,1.9203050632326365e-61,2.2265823421831167e-62,2.9819784531166744e-32,2.7727451721437856e-47,4.588783070799813e-11,1.3586571144241517e-12,5.439433348874453e-15,1.3682017220741142e-23,5.070249878000147e-23,5.43890787737924e-15,2.319361543640576e-19,2.0137188505918966e-20,8.718852569196829e-23,1.2756161961397804e-39,2.8198957304662354e-31,1.7211407220538244e-41,4.347281127810549e-33,3.381795375870652e-55,1.5640062833373962e-57,7.227286755062531e-58
1.9040563195457316e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.02282156769169563,1.3657477504065803e-60,2.2123700896041187e-36,1.8133350660943716e-21,1.3345270415929584e-42,2.835491608730124e-32,1.0413639115748872e-71,1.6804807715491571e-12,1.1004852245467495e-62,1.6804807647217905e-12,6.592345195484102e-43,4.178204625915988e-43,4.540213357741107e-59,5.264334457627628e-60,2.3837928107202177e-31,1.6455596971227122e-45,9.17756634937639e-11,2.7173143003727655e-12,1.0879484081679111e-14,5.468407210849034e-23,2.028081556433492e-22,1.087731179597462e-14,8.581565886944989e-19,1.491582171977815e-19,1.2872829423639002e-21,7.537131366509561e-38,2.2600424949493824e-30,5.105509761856424e-40,3.475104752137265e-32,7.995542503749375e-53,3.696871946376594e-55,1.7077574448171854e-55
3.8081126895317314e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766109704,0.11866996584303129,0.022821567690336973,6.093780482589484e-58,3.5344407101857263e-35,7.276256048918343e-21,1.4888315471096574e-40,2.2683922114964615e-31,4.648880926519164e-69,3.360961589012535e-12,7.043097246286596e-61,3.3609615617032622e-12,1.0547739804137182e-41,6.674141505304806e-42,1.0132966611746127e-56,1.1749007522412476e-57,1.9041764222075655e-30,9.17884748750518e-44,1.835513280049237e-10,5.434628670890896e-12,2.176176125250376e-14,2.1838509266411117e-22,8.11217858782985e-22,2.1752607132915776e-14,2.9794177969632196e-18,1.0367457605263745e-18,1.7924299001786998e-20,4.202170909032191e-36,1.8134459669852074e-29,1.4225346541821593e-38,2.7757408554941835e-31,1.7844214632582754e-50,8.246427937559198e-53,3.8067977766635137e-53
5.712169059517731e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765164557,0.11866996574956426,0.022821567688978316,5.04871876544144e-57,1.2999650213683375e-34,1.549056884973122e-20,9.366116316028423e-40,6.734287504144239e-31,3.833689523018328e-68,5.0414424075233565e-12,3.99886047311706e-60,5.041442349491341e-12,3.9904219548106405e-41,2.542648040669664e-41,7.3593125478015295e-56,8.532986864826277e-57,5.440068160122727e-30,4.9250982109434744e-43,2.753269914557118e-10,8.15194304002993e-12,3.264642928205894e-14,4.635534666271956e-22,1.7238162524432362e-21,3.262639018012963e-14,5.7670514185430015e-18,2.7430047809283364e-18,6.190974925084578e-20,2.2434432262077234e-35,5.192982643090988e-29,6.323905693558067e-38,7.929762417153286e-31,1.2959704848659824e-49,6.02104649593662e-52,2.778646883515325e-52
7.616225429503731e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642194096,0.11866996565609723,0.02282156768761966,2.7016565809589827e-56,3.294834640601295e-34,2.6464121432676202e-20,3.781597403393564e-39,1.467365363918498e-30,1.8931396787371532e-67,6.721923227081275e-12,1.5378799498252593e-59,6.721923128086041e-12,1.0387040076316072e-40,6.835608288908016e-41,3.298162722098165e-55,3.8241479028774638e-56,1.1465724857943183e-29,1.719377945338457e-42,3.671026538461281e-10,1.0869257407790327e-11,4.3533658371327414e-14,7.899602820735331e-22,2.9405936380435238e-21,4.349866114810697e-14,9.065745277686119e-18,5.407691361596246e-18,1.4858940208220856e-19,8.102492483287227e-35,1.096659020850948e-28,1.936202276777555e-37,1.6712557852779386e-30,5.808002789597973e-49,2.979483596669604e-51,1.3749738973755338e-51
1.1424338169475731e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072762329115,0.1186699654691632,0.022821567684902344,4.113396567592129e-55,1.1509507523154742e-33,5.490451640635643e-20,2.929338491587582e-38,4.2593063261053896e-30,1.9525575958238886e-66,1.0082884868653804e-11,1.1704462994554083e-58,1.0082884663699163e-11,3.8118933386964125e-40,2.7598448618695375e-40,2.9583851135577395e-54,3.430140355737544e-55,3.127578868520994e-29,1.017659640185948e-41,5.506539761383333e-10,1.6303886140076586e-11,6.531452633462503e-14,1.6327280229090367e-21,6.088007795910776e-21,6.523965497950836e-14,1.65155953114146e-17,1.3279135249065447e-17,4.757619593817347e-19,5.3715215976064805e-34,3.000479155944241e-28,9.547691673849518e-37,4.5585386699529296e-30,5.209558878306361e-48,4.1801267471234414e-50,1.9296876244713295e-50
1.523245090944773e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727604388193,0.11866996528222916,0.022821567682185028,2.266757377883048e-54,2.8732945669595808e-33,9.353348645147873e-20,1.1729933725648252e-37,9.314617612963889e-30,9.589128551882728e-66,1.3443846514075452e-11,4.419598917894376e-58,1.3443846165504993e-11,9.88451670135674e-40,7.466360017329649e-40,1.322210930006164e-53,1.5330458439849744e-54,6.536406662847333e-29,3.5289708597018084e-41,7.342052945311736e-10,2.1738514867295e-11,8.710578543524758e-14,2.772346277999651e-21,1.0353916032081711e-20,8.69750901044158e-14,2.5015631360186315e-17,2.535483624860512e-17,1.10757729901312e-18,1.8810261041148242e-33,6.286425081152706e-28,2.8705015753407196e-36,9.526537913737324e-30,2.328315713209294e-47,2.025093539250814e-49,9.347207101739852e-50
1.9040563649419732e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758548524,0.11866996509529512,0.022821567679467712,9.469456756680864e-54,6.090375973710749e-33,1.4310064512537314e-19,3.709261898964571e-37,1.747548079726022e-29,3.699367475857356e-65,1.6804808163620008e-11,1.351864903547899e-57,1.6804807631088775e-11,2.161224808140726e-39,1.675112548626803e-39,4.643672059768891e-53,5.384097171104344e-54,1.18853520430164e-28,9.822552325628448e-41,9.177566087461232e-10,2.7173143589085103e-11,1.0890873626519559e-13,4.228502947942519e-21,1.5818145960777176e-20,1.0870457087867038e-13,3.420746924063291e-17,4.223926136479332e-17,2.1936250772788975e-18,5.307314694210678e-33,1.1457784647638674e-27,7.010038059861082e-36,1.732153487211103e-29,8.177057702470941e-47,7.712435697385976e-49,3.559770166418563e-49
