Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CO2X(24),CHOX(53),COX(50)
3.53750716960478e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33161166798538932,0.11338280059469359,0.022489074183866555,1.5195746104694725e-20,3.0997071203143402e-17,6.3081164749039276e-08,5.1056406173859337e-11,2.1604371342709566e-17,1.8976113023371844e-26,3.3718244654023501e-09,2.0720256480600512e-33,3.7555531838183526e-09,5.3897093268427303e-25,1.7590107874456508e-25,1.8402970971427178e-22,7.0034025167802252e-25,1.8431300661126165e-18,3.7132236784222697e-25,0.0052861935711919841,0.00066498695144951608,4.0628261890418736e-11,3.7454429194128677e-06,2.8276368823559943e-15,2.4280797986982841e-10,9.6814224853119113e-07,3.5839331959365435e-13,1.5511052251507674e-11,8.0749297058451494e-10,1.617785190759589e-23,7.8240613689823242e-19,4.1706514719512354e-17
3.5449128240402174e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33160777591534402,0.11338028673564129,0.022488391443944062,1.5343892532798158e-20,3.1336110903499829e-17,6.363483280117997e-08,5.1431373778206203e-11,2.173684908732626e-17,1.925202772153385e-26,3.3785706564538179e-09,2.0962167458173054e-33,3.7651656672086721e-09,5.4298478899023667e-25,1.7759172775921472e-25,1.8595227095451768e-22,7.0690415654786776e-25,1.8604693049771053e-18,3.7491188952772966e-25,0.0052887039589471895,0.00066635243082995769,4.0698416517849982e-11,3.7581742911434542e-06,2.8326458688293659e-15,2.4450468879868967e-10,9.7160456996549378e-07,3.6034953376607169e-13,1.5598671270756873e-11,8.14853116849655e-10,1.6302836036592823e-23,7.8950965581554263e-19,4.2012348443861818e-17
3.552318478475655e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3316038969298305,0.11337778590389049,0.02248770874074741,1.5493182110800728e-20,3.1678156848457921e-17,6.4192225104690671e-08,5.1808322008129919e-11,2.1869856841585645e-17,1.9531389389244853e-26,3.3853160178484367e-09,2.1206365072594932e-33,3.7747897003667023e-09,5.4701949537554612e-25,1.792955416464062e-25,1.8789108759917972e-22,7.1351607161987342e-25,1.8779408321833284e-18,3.7852811336556317e-25,0.0052912013134653628,0.00066771783675641282,4.0768569061983286e-11,3.7709218359314871e-06,2.8376559781810169e-15,2.4620986500520177e-10,9.7507281703113795e-07,3.6231227196835377e-13,1.5686613146393872e-11,8.222648595710671e-10,1.6428534040033917e-23,7.9666313109787588e-19,4.2319794807112862e-17
3.558983567467549e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33160041697463666,0.11337554623821468,0.022487094339224713,1.5628525513317602e-20,3.1988585258500726e-17,6.4697076466816041e-08,5.2149274102845198e-11,2.199001779917259e-17,1.9785791719889044e-26,3.3913861356406337e-09,2.1428111641791918e-33,3.7834612188010126e-09,5.5066860812261988e-25,1.8084029610581202e-25,1.8965000872460704e-22,7.1950805276521133e-25,1.8937789517994371e-18,3.818056596608595e-25,0.0052934378445570283,0.00066894663937965254,4.0831704597013294e-11,3.7824084250657022e-06,2.8421660450468427e-15,2.477517831281204e-10,9.7819930563183166e-07,3.6408431942527692e-13,1.5766037356919869e-11,8.2897974782097247e-10,1.6542276205411295e-23,8.0314428882833739e-19,4.2597879608439193e-17
3.5656486564594425e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3315969475148054,0.11337331702166271,0.022486479967363946,1.5764804919714203e-20,3.2301479925449065e-17,6.5204970666644527e-08,5.2491840290417562e-11,2.211060959226393e-17,2.0043041583187149e-26,3.3974555849346747e-09,2.1651735847623999e-33,3.7921421177008486e-09,5.543347029058639e-25,1.8239583725942512e-25,1.9142226052930103e-22,7.2553931166366618e-25,1.9097254162642417e-18,3.8510504819774016e-25,0.0052956639217172754,0.00067017538267716064,4.0894838488487499e-11,3.7939080600692901e-06,2.8466770364536321e-15,2.4930059668630107e-10,9.8133059367214324e-07,3.6586165860225172e-13,1.5845723916478529e-11,8.3573681100581379e-10,1.6656589367994074e-23,8.096659091190002e-19,4.2877278598545544e-17
3.572313745451336e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33159348850185,0.11337109820580325,0.022485865625124651,1.5902025116656376e-20,3.2616855719434348e-17,6.5715920146846031e-08,5.2836025213303631e-11,2.2231632944289637e-17,2.0303165575440748e-26,3.4035243673966327e-09,2.1877249834920249e-33,3.8008324088953092e-09,5.5801782404250944e-25,1.8396222381191363e-25,1.9320792111677853e-22,7.3161003364265932e-25,1.9257807929898443e-18,3.8842638052084373e-25,0.0052978795933776406,0.0006714040667298274,4.0957970691137265e-11,3.8054207151481176e-06,2.8511889552569974e-15,2.5085632395015531e-10,9.844666809992741e-07,3.6764429796888193e-13,1.592567334498023e-11,8.4253623054703245e-10,1.677150346031798e-23,8.1622914289553465e-19,4.3157995549385814e-17
3.57897883444323e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33159003988750851,0.11336888974242927,0.022485251312466578,1.6040190906748234e-20,3.2934727569218254e-17,6.6229937372326237e-08,5.3181833518376915e-11,2.2353088578543653e-17,2.0566190479440558e-26,3.4095924846905817e-09,2.2104665802666105e-33,3.8095321041586543e-09,5.6171801587606739e-25,1.8553951470580215e-25,1.950070689211049e-22,7.3772040456230785e-25,1.9419456513831521e-18,3.9176975843953813e-25,0.0053000849077452184,0.00067263269161817359,4.1021101244712873e-11,3.8169463644647669e-06,2.8557018100266295e-15,2.5241898222961111e-10,9.8760756746173407e-07,3.6943223958797128e-13,1.6005886010316718e-11,8.4937818822670925e-10,1.688700670588674e-23,8.2283376588630177e-19,4.3440034236581877e-17
3.585643923435124e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33158660162374293,0.11336669158355725,0.022484637029349629,1.6179307108343505e-20,3.3255110461643401e-17,6.6747034830158423e-08,5.3529269856916146e-11,2.2474977218184633e-17,2.0832143221990769e-26,3.4156599384786096e-09,2.2333996004137076e-33,3.8182412152103152e-09,5.6543532277635353e-25,1.8712776912176026e-25,1.9681978270644065e-22,7.4387061081593633e-25,1.9582205628484163e-18,3.9513528402807795e-25,0.0053022799128037102,0.0006738612574223522,4.1084230183107448e-11,3.8284849821382466e-06,2.8602156085493212e-15,2.5398858854837686e-10,9.9075325290865559e-07,3.712254837505381e-13,1.6086362227623383e-11,8.562628661866598e-10,1.7003075302938469e-23,8.2947899603996712e-19,4.3723398439124126e-17
3.5923090124270175e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33158317366273826,0.11336450368142591,0.022484022775733928,1.6319378555908887e-20,3.3578019442609097e-17,6.7267225029514451e-08,5.3878338884591693e-11,2.2597299586236658e-17,2.1101050954704478e-26,3.421726730420822e-09,2.2565252747032532e-33,3.8269597537148844e-09,5.6916978913951685e-25,1.887270464809881e-25,1.9864614156691984e-22,7.5006083933059131e-25,1.9746061007898332e-18,3.9852305962576107e-25,0.0053044646563144412,0.00067508976422214946,4.1147357440222195e-11,3.8400365422425897e-06,2.8647303523400544e-15,2.5556516144428462e-10,9.9390373718778215e-07,3.7302404064298918e-13,1.6167102558452717e-11,8.6319044692752306e-10,1.7119750840202266e-23,8.3616636120655048e-19,4.4008091939596163e-17
3.598974101418911e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33157975595690076,0.11336232598849545,0.022483408551579747,1.6460410100161984e-20,3.3903469617414255e-17,6.7790520501595898e-08,5.4229045261471541e-11,2.272005640558999e-17,2.1372941086419948e-26,3.4277928621753553e-09,2.2798448393609584e-33,3.8356877312821163e-09,5.7292145938806477e-25,1.9033740644643346e-25,2.0048622493073594e-22,7.5629127756755388e-25,1.9911028406140898e-18,4.019331878370866e-25,0.0053066391858174111,0.00067631821209698806,4.1210483047323507e-11,3.8516010188089823e-06,2.8692460495717362e-15,2.5714871838624556e-10,9.9705902014826311e-07,3.7482791326694989e-13,1.6248107398603701e-11,8.7016111330784347e-10,1.7237028314369084e-23,8.4289591858693713e-19,4.4294118524302364e-17
3.605639190410805e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33157634845885769,0.11336015845744631,0.022482794356847566,1.6602406607549125e-20,3.4231476149362268e-17,6.8316933799564543e-08,5.4581393652009618e-11,2.2843248399001788e-17,2.1647841151746616e-26,3.4338583353983802e-09,2.3033595360817055e-33,3.8444251594669326e-09,5.7669037797089096e-25,1.9195890892100008e-25,2.0234011255904123e-22,7.6256211352284644e-25,2.0077113597328141e-18,4.0536577153191218e-25,0.0053088035486323062,0.00067754660112592747,4.1273607062894644e-11,3.8631783858258152e-06,2.87376270962901e-15,2.5873927605696302e-10,1.0002191016404091e-06,3.7663709960441621e-13,1.6329377007900446e-11,8.7717504854314824e-10,1.7354869131167066e-23,8.4966636903006354e-19,4.4581481982897615e-17
3.612304279402699e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33157295112145596,0.11335800104117816,0.02248218019149802,1.6745372960685959e-20,3.4562054261027091e-17,6.884647749847246e-08,5.4935388725027458e-11,2.296687628909682e-17,2.1925778900246846e-26,3.4399231517441095e-09,2.3270706120429587e-33,3.8531720497694202e-09,5.8047658936330321e-25,1.935916140498484e-25,2.0420788454484725e-22,7.6887353572774601e-25,2.0244322375651438e-18,4.0882091384561165e-25,0.0053109577918595283,0.00067877493138766615,4.1336729405470884e-11,3.8747686172364337e-06,2.8782803330515765e-15,2.6033685320818266e-10,1.0033839815125274e-06,3.7845161122187114e-13,1.6410911979686688e-11,8.8423243620501753e-10,1.7473324329308756e-23,8.5647952107511995e-19,4.4870186108532033e-17
3.6189693683945925e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33156956389776132,0.113355853692809,0.022481566055491949,1.688931405868502e-20,3.4895219235085709e-17,6.9379164195191875e-08,5.5291035153724253e-11,2.309094079836821e-17,2.2206782380285659e-26,3.4459873128648088e-09,2.3509793199181799e-33,3.8619284136348221e-09,5.8428013806705131e-25,1.9523558222252372e-25,2.0608962131834037e-22,7.7522573324929277e-25,2.041266055540271e-18,4.1229871817923229e-25,0.0053131019623812161,0.00068000320296054322,4.1399850092779212e-11,3.8863716869417301e-06,2.882798927321975e-15,2.6194146750549294e-10,1.0065536596143314e-06,3.8027145230818104e-13,1.649271274438388e-11,8.9133346022015119e-10,1.7592397388918739e-23,8.6333578247081442e-19,4.5160234698117868e-17
3.625634457386486e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3315661867410567,0.11335371636567415,0.022480951948790347,1.7034234816213749e-20,3.5230986411722817e-17,6.9915006508344623e-08,5.5648337615665599e-11,2.3215442649178151e-17,2.2490879714151295e-26,3.4520508204107996e-09,2.3750869178902591e-33,3.8706942624535529e-09,5.881010686103556e-25,1.9689087406959949e-25,2.0798540364523811e-22,7.8161889569079623e-25,2.0582133970997647e-18,4.1579928819965405e-25,0.0053152361068622405,0.00068123141592254079,4.1462969215516002e-11,3.8979875688007278e-06,2.8873185038667063e-15,2.6355313514225319e-10,1.0097281357974353e-06,3.8209661755936603e-13,1.6574779483629049e-11,8.9847830486942569e-10,1.7712028450261151e-23,8.7023312362432751e-19,4.5451631551936253e-17
3.63229954637838e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33156281960484224,0.11335158901332502,0.022480337871354419,1.7180140164125369e-20,3.5569371190455713e-17,7.0454017078231181e-08,5.6007300792759922e-11,2.334038256375865e-17,2.2778099225025401e-26,3.4581136760304723e-09,2.3993946696649539e-33,3.8794696075611863e-09,5.9193942554793587e-25,1.9855755046594721e-25,2.0989531262473544e-22,7.8805321319234447e-25,2.0752748477001424e-18,4.1932272783974632e-25,0.0053173602717512293,0.00068245957035128417,4.1526086678306591e-11,3.9096162366272176e-06,2.8918390623116845e-15,2.6517187508987018e-10,1.0129074099106679e-06,3.8392711999060665e-13,1.6657112821991208e-11,9.0566715478694793e-10,1.7832278375425222e-23,8.7717361678750828e-19,4.5744380473652677e-17
3.638964635370274e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33155946244283313,0.11334947158952842,0.0224797238231455,1.7327035050237505e-20,3.5910389032180518e-17,7.0996208566759164e-08,5.6367929371273874e-11,2.3465761264212196e-17,2.3068469632893441e-26,3.464175881370289e-09,2.4239038444843371e-33,3.888254460238461e-09,5.9579525346103994e-25,2.002356725347595e-25,2.1181942969686194e-22,7.9452887643131209e-25,2.0924509948154265e-18,4.2286914129852753e-25,0.0053194745032815616,0.00068368766632404454,4.1589202473186091e-11,3.9212576641927896e-06,2.8963606087460869e-15,2.6679770539113733e-10,1.0160914818040729e-06,3.8576296616560167e-13,1.6739713254328926e-11,9.129001949591026e-10,1.7953167066701764e-23,8.8415830870267004e-19,4.60384852707158e-17
3.6456297243621675e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33155611520895989,0.11334736404826533,0.022479109804125152,1.7474924437717966e-20,3.6254055454688919e-17,7.1541593657371867e-08,5.6730228041822701e-11,2.3591579472512573e-17,2.336201967438015e-26,3.4702374380747921e-09,2.4486157171402596e-33,3.8970488317112806e-09,5.9966859695747382e-25,2.0192530164111098e-25,2.1375783664004422e-22,8.0104607662286253e-25,2.1097424279393309e-18,4.2643863304132245e-25,0.0053215788474723679,0.00068491570391774118,4.1652316730800519e-11,3.9329118252283856e-06,2.9008831570925673e-15,2.6843064159600671e-10,1.0192803513307036e-06,3.8760414646576219e-13,1.6822580861127539e-11,9.201776107235925e-10,1.8074606599350686e-23,8.911842291452757e-19,4.6333949753996263e-17
3.652294813354061e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33155277785736625,0.11334526634372996,0.022478495814255078,1.7623813305775788e-20,3.6600386034751195e-17,7.2090185054976225e-08,5.7094201499338132e-11,2.3717837910505541e-17,2.3658778229016926e-26,3.4762983477866135e-09,2.4735315679878196e-33,3.9058527331507161e-09,6.0355950067163219e-25,2.03626499395596e-25,2.1571061556715624e-22,8.0760500552045371e-25,2.1271497385877939e-18,4.3003130779992212e-25,0.0053236733501295201,0.00068614368320894174,4.1715429348369607e-11,3.9445786934194338e-06,2.9054067064225042e-15,2.7007070284106234e-10,1.0224740183399327e-06,3.8945067503248214e-13,1.6905716287287935e-11,9.2749958776847421e-10,1.8196665405393008e-23,8.9825359491105163e-19,4.6630777737631678e-17
3.658959902345955e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33154945034240851,0.11334317843032889,0.02247788185349716,1.7773706651251386e-20,3.6949396412370968e-17,7.2641995485870001e-08,5.7459854443090741e-11,2.3844537299909455e-17,2.3958774716392222e-26,3.4823586121464797e-09,2.4986526829588416e-33,3.9146661756729972e-09,6.0746800926452734e-25,2.0533932766191964e-25,2.1767784893585793e-22,8.1420585541634702e-25,2.144673520301619e-18,4.3364727057274156e-25,0.0053257580568466262,0.00068737160427386401,4.1778540277079598e-11,3.956258242409197e-06,2.9099312605872688e-15,2.7171790778741358e-10,1.0256724826818341e-06,3.9130256239633143e-13,1.6989120131223138e-11,9.3486631213118742e-10,1.831939048114147e-23,9.0536847055262281e-19,4.6928973039530464e-17
3.665624991337849e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33154613261865495,0.11334110026267985,0.022477267921813468,1.7924609486094164e-20,3.7301102283687784e-17,7.3197037697669466e-08,5.7827191576683585e-11,2.3971678362316167e-17,2.4262038512787841e-26,3.4884182327932198e-09,2.5239803535753693e-33,3.9234891703395286e-09,6.1139416742382138e-25,2.0706384854628889e-25,2.1965961954545427e-22,8.2084881914210403e-25,2.1623143686484704e-18,4.3728662662497958e-25,0.0053278330130060126,0.00068859946718838002,4.1841649694252827e-11,3.9679504458018764e-06,2.9144568363818285e-15,2.7337227116376577e-10,1.0288757442110625e-06,3.9315979342576499e-13,1.7072792346616705e-11,9.4227797019757771e-10,1.8442657929676553e-23,9.1252471445555291e-19,4.7228539481109868e-17
3.6722900803297425e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33154282464088447,0.11333903179561101,0.022476654019166237,1.8076526837897373e-20,3.7655519402763976e-17,7.3755324459235997e-08,5.8196217608008269e-11,2.4099261819191699e-17,2.4568599016345047e-26,3.4944772113637742e-09,2.5495158769631674e-33,3.9323217281568782e-09,6.1533801986385602e-25,2.0880012440066267e-25,2.216560105297966e-22,8.2753409006908957e-25,2.180072881225349e-18,4.4094948148877778e-25,0.0053298982637797008,0.00068982727202801367,4.190475750151117e-11,3.9796552771558029e-06,2.9189834329584115e-15,2.7503381214480596e-10,1.0320838027776387e-06,3.950223825951252e-13,1.7156733575520407e-11,9.4973474870091559e-10,1.8566538288743378e-23,9.1972444398416963e-19,4.7529480886945528e-17
3.678955169321636e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33153952636408562,0.11333697298415976,0.022476040145517875,1.8229463752857499e-20,3.8012663589626558e-17,7.4316868560602417e-08,5.8566937249275589e-11,2.4227288391876768e-17,2.487848637833391e-26,3.5005355494931991e-09,2.5752605558652339e-33,3.9411638600767817e-09,6.1929961132568534e-25,2.1054821783642287e-25,2.2366710537190928e-22,8.3426186210898113e-25,2.1979496576613909e-18,4.4463594096337969e-25,0.0053319538541303831,0.00069105501886794539,4.1967863590137144e-11,3.9913727099868277e-06,2.9235110509156031e-15,2.7670255034951408e-10,1.0352966582312589e-06,3.9689034665283444e-13,1.724094457399958e-11,9.5723683472090488e-10,1.8691120755722261e-23,9.2697126435295491e-19,4.7831801085327944e-17
3.68562025831353e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33153623774345559,0.11333492378357189,0.022475426300830954,1.8383425292082334e-20,3.8372550719738964e-17,7.4881682812899352e-08,5.8939355217015527e-11,2.4355758801587761e-17,2.5191730665398509e-26,3.5065932488146744e-09,2.6012156986553215e-33,3.9500155769961483e-09,6.2327898657710592e-25,2.1230819170805439e-25,2.2569298790047832e-22,8.4103232971426086e-25,2.2159452996196396e-18,4.4834611111529113e-25,0.0053339998288123988,0.00069228270778301331,4.2030968187930982e-11,4.00310271777377e-06,2.9280397101147104e-15,2.7837849950420139e-10,1.0385143104283453e-06,3.9876366371518709e-13,1.7325425144374542e-11,9.6478441568269322e-10,1.8816237334930783e-23,9.3425965099796941e-19,4.8135503908169872e-17
3.692285347305424e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33153295873439942,0.11333288414930058,0.022474812485068222,1.8538416531495413e-20,3.8735196724235576e-17,7.5449780048281063e-08,5.9313476232016449e-11,2.4484673769417416e-17,2.5508361737102012e-26,3.5126503109595107e-09,2.6273826193514732e-33,3.9588768897570611e-09,6.27276190412691e-25,2.1408010911411254e-25,2.2773374227751203e-22,8.4784568787871521e-25,2.2340604107993805e-18,4.5208009827843896e-25,0.0053360362323726903,0.0006935103388477135,4.2094071219986808e-11,4.0148452739492735e-06,2.9325694107761989e-15,2.8006167857984096e-10,1.0417367592198003e-06,4.0064234704547801e-13,1.7410175883714358e-11,9.7237767935586713e-10,1.8941950079444553e-23,9.4159118585456811e-19,4.8440593190459606e-17
3.698283927398128e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33153001580745356,0.1133310566210055,0.022474260075581311,1.8678793250932714e-20,3.9063950186320537e-17,7.5963885133319992e-08,5.9651645156114968e-11,2.4601077933539476e-17,2.5796250689804444e-26,3.5181011234506171e-09,2.6511150086826836e-33,3.9668602846031969e-09,6.3088895434849494e-25,2.1568509886342973e-25,2.2958320648915595e-22,8.5401454325378679e-25,2.2504666576461677e-18,4.5546113837049506e-25,0.0053378608489195664,0.00069461515740517645,4.2150862466034188e-11,4.0254242813867416e-06,2.9366470297538315e-15,2.8158273845046063e-10,1.0446410640955915e-06,4.0233776986452445e-13,1.7486683322185098e-11,9.7925083084829262e-10,1.9055715068976916e-23,9.4823100228789824e-19,4.8716362139895943e-17
3.704282507490833e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33152708059770924,0.11332923677332664,0.022473707689466035,1.8820011879928727e-20,3.9394962998801309e-17,7.6480669229773872e-08,5.9991200823331081e-11,2.4717843299226708e-17,2.6086930405199947e-26,3.5235514223351065e-09,2.6750209729534954e-33,3.9748514686453002e-09,6.3451622843582067e-25,2.1729986056098334e-25,2.3144484720570723e-22,8.6021844127967757e-25,2.2669706081811938e-18,4.5886163448335989e-25,0.005339677780958201,0.0006957199292177388,4.2207652460864787e-11,4.0360134120414613e-06,2.9407255042613493e-15,2.8310968133015563e-10,1.0475492539864109e-06,4.0403754252298783e-13,1.7563410219663902e-11,9.8616127507567154e-10,1.9169951353211557e-23,9.5490624336814695e-19,4.8993260031641347e-17
3.710281087583537e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33152415307308447,0.11332742457421649,0.022473155326695603,1.8962076153347816e-20,3.9728246901025466e-17,7.700014173566443e-08,6.0332146684026601e-11,2.48349703919015e-17,2.6380423177725827e-26,3.5290012087983509e-09,2.6991014818638827e-33,3.9828504496733368e-09,6.3815804538567232e-25,2.1892444073120815e-25,2.3331872650434119e-22,8.6645752523349315e-25,2.2835727067415786e-18,4.6228166469071289e-25,0.0053414870605362512,0.00069682465433900677,4.2264441291181078e-11,4.0466126464615337e-06,2.94480484132222e-15,2.8464251862033586e-10,1.0504613287867012e-06,4.0574165906595989e-13,1.7640356595941253e-11,9.9310914963364195e-10,1.9284598085268515e-23,9.6161383568327024e-19,4.9271289668616247e-17
3.716279667676242e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33152123320163157,0.11332561999176112,0.022472602987243316,1.9104989818463709e-20,4.0063813676271847e-17,7.752231206261943e-08,6.0674486191338172e-11,2.4952459736906791e-17,2.6676751819081472e-26,3.5344504840245116e-09,2.7233575088508413e-33,3.9908572354413069e-09,6.4181443792670369e-25,2.2055888607253383e-25,2.3520490668667431e-22,8.7273193874873581e-25,2.3002733990065454e-18,4.6572130724208775e-25,0.0053432887195676848,0.0006979293328223642,4.2321228666336422e-11,4.0572219651621711e-06,2.9488850304965779e-15,2.8618126861443133e-10,1.0533772883833378e-06,4.0745015776451296e-13,1.7717523652312433e-11,1.0000945923413002e-09,1.9399896139784641e-23,9.6836276190056983e-19,4.9550453855975627e-17
3.721779271561283e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33151856290960752,0.11332397218427616,0.022472096613171441,1.9236765142314895e-20,4.03734832326383e-17,7.8003425605333585e-08,6.0989576611783739e-11,2.5060494792631984e-17,2.6950942495432173e-26,3.5394460273264597e-09,2.745750921678188e-33,3.9982048621716091e-09,6.451795183548349e-25,2.2206608276952271e-25,2.3694505193994114e-22,8.7851559817532209e-25,2.3156719026254736e-18,4.6889213220847562e-25,0.0053449338433865061,0.00069894208057851546,4.2373291248459515e-11,4.0669576196696811e-06,2.9526265854127362e-15,2.8759722408714376e-10,1.056054104931309e-06,4.090203652591907e-13,1.7788465351883082e-11,1.0065320977921847e-09,1.9506001096959909e-23,9.7458167526491602e-19,4.9807395812385129e-17
3.727278875446324e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33151589899932898,0.11332233072789652,0.022471590258656977,1.9369260486642188e-20,4.068509073795431e-17,7.8486822009377974e-08,6.1305844038455896e-11,2.5168835187439811e-17,2.7227553500914923e-26,3.544441142810851e-09,2.7682934441775036e-33,4.0055590616205208e-09,6.4855690313566437e-25,2.2358164729806517e-25,2.3869563767974104e-22,8.8432918628024751e-25,2.3311540008457252e-18,4.7207956890600273e-25,0.0053465726128288761,0.00069995478921846296,4.2425352839639065e-11,4.0767017191193049e-06,2.9563688765604514e-15,2.8901816586041574e-10,1.058734186695077e-06,4.1059423212983329e-13,1.7859592338761351e-11,1.0130014038950946e-09,1.9612466163110819e-23,9.8082889518678241e-19,5.0065295945537928e-17
3.7327784793313654e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33151324144647021,0.1133206955983221,0.022471083923679615,1.9502478763622428e-20,4.0998645361464613e-17,7.8972508557641934e-08,6.1623291138653561e-11,2.5277481326003878e-17,2.7506602794832973e-26,3.5494358313875797e-09,2.790985834827842e-33,4.0129198396838577e-09,6.5194661753023766e-25,2.251056160183378e-25,2.4045671242730547e-22,8.9017281454346228e-25,2.3467200401023179e-18,4.7528367802656678e-25,0.0053482050521949549,0.00070096745878286374,4.2477413242268578e-11,4.0864542484357466e-06,2.9601118953670644e-15,2.9044410791883487e-10,1.0614175335879085e-06,4.1217178788614251e-13,1.7930905464775692e-11,1.0195026173508351e-09,1.9719473021087472e-23,9.8711013169425804e-19,5.0324156422067673e-17
3.7382780832164065e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33151059022679857,0.11331906677134575,0.022470577608219074,1.963642289311674e-20,4.1314156299931115e-17,7.9460492542505369e-08,6.1941920581670154e-11,2.5386433612942834e-17,2.7788108518423012e-26,3.5544300939656961e-09,2.8138288547704356e-33,4.020287202232024e-09,6.5534868681212495e-25,2.2663802540811696e-25,2.4222832487258188e-22,8.9604659469751707e-25,2.3623703677819156e-18,4.7850452038657149e-25,0.0053498311856919585,0.00070198008931222238,4.2529472538725827e-11,4.096215192530312e-06,2.9638556529077519e-15,2.9187505794240502e-10,1.0641041455300747e-06,4.137530190045298e-13,1.80024046899644e-11,1.0260358450164294e-09,1.9826925399040445e-23,9.9342362156266212e-19,5.0583979410568301e-17
3.743777687101448e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33150794531617389,0.11331744422285292,0.022470071312255202,1.9771095800163177e-20,4.1631632770757548e-17,7.9950781265810042e-08,6.2261735038755751e-11,2.5495692452820757e-17,2.8072088349495626e-26,3.5594239314534093e-09,2.8368232678137704e-33,4.0276611551100159e-09,6.5876313626743555e-25,2.2817891205169522e-25,2.4401052386284027e-22,9.0195063872774035e-25,2.378105332223284e-18,4.8174215692698564e-25,0.0053514510374345053,0.00070299268084689204,4.2581530910097547e-11,4.1059845362964852e-06,2.9676001621247617e-15,2.9331102228041803e-10,1.0667940224434586e-06,4.1533790428534136e-13,1.8074089681165667e-11,1.0326011939047295e-09,1.9934668641832216e-23,9.9976399623960168e-19,5.0844767081171579e-17
3.749277290986489e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33150530669054906,0.11331582792882129,0.022469565035767882,1.990650041864396e-20,4.1951084023137411e-17,8.0443382038827617e-08,6.2582737183092747e-11,2.5605258250147278e-17,2.8358560236909552e-26,3.5644173447580894e-09,2.8599698404391432e-33,4.0350417041374254e-09,6.6218999119483001e-25,2.2972831265979381e-25,2.4580335840359091e-22,9.0788505887244677e-25,2.3939252827187841e-18,4.8499664871341114e-25,0.0053530646314449938,0.00070400523342707222,4.2633588172594152e-11,4.1157622646019482e-06,2.9713454135475959e-15,2.9475201532921362e-10,1.0694871642411483e-06,4.1692647664691035e-13,1.8145961302607213e-11,1.0391987711839862e-09,2.0042903315377743e-23,1.0061366116812927e-18,5.1106521605241301e-17
