Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H6(54),C4H5X(365),C4H5X(364),C6H8(56),C6H7X(480),C8H10(439),C6H7X(479),C6H7X(478),C6H8(455),C8H9X(653),C8H10(458),C8H9X(652),C8H9X(651),C8H9X(650),C6H7X(915),C6H7X(867),C6H7X(914),C2H2(37)
3.110202814923321e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24192096721976544,0.65397766201898599,2.5857915566876369e-16,0.0,1.8134221496261912e-13,2.5453937739877417e-37,0.0,0.0,0.0,0.0,0.0,0.016024457438393539,0.015375373751972806,0.00032136812711969594,1.3332992824482926e-06,6.9396534555800912e-07,4.0521512406428842e-08,8.0840746251386527e-11,2.0304220865583431e-12,4.0921551531162795e-11,4.0924760127648845e-11,2.1185709143833048e-11,2.4823912603244741e-15,1.0905207737483317e-14,1.242842982177332e-15,1.242809344662484e-15,1.2428261650117258e-15,4.1980395524840078e-14,1.6505483798378057e-14,2.1248960498489223e-14,5.1320780390385577e-08
3.1254647043325155e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24179312824453925,0.65390946433350483,2.6206771490491658e-16,0.0,1.8209611026079041e-13,2.5634054235608521e-37,0.0,0.0,0.0,0.0,0.0,0.016092692179197201,0.015434942499128822,0.00032564523424434409,1.3564624788408722e-06,7.0628431361379816e-07,4.1611595834270155e-08,8.3369461496012765e-11,2.1132005813953875e-12,4.2206426932246632e-11,4.2209749465761711e-11,2.1761644654223205e-11,2.5948303476510352e-15,1.1352568355981986e-14,1.2991536416572374e-15,1.2991182928319345e-15,1.2991359689207107e-15,4.3302801898741886e-14,1.7006735670639016e-14,2.1920805553770438e-14,5.1792911189940363e-08
3.1407265937417102e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24166553127803989,0.65384135469073257,2.6558426405080942e-16,0.0,1.8284887679488621e-13,2.5814350325249804e-37,0.0,0.0,0.0,0.0,0.0,0.016160839321987593,0.015494356415991612,0.00032995527986451453,1.3798948106537417e-06,7.1875359493849304e-07,4.2724822844105022e-08,8.5962882852615837e-11,2.1988784567827493e-12,4.3524378335415485e-11,4.3527818198666182e-11,2.2350027636019953e-11,2.7117153640685374e-15,1.1815736630566831e-14,1.357691781867957e-15,1.3576546444113617e-15,1.3576732149040819e-15,4.4659424962042252e-14,1.7520304232042611e-14,2.2610136336803348e-14,5.22668652530027e-08
3.155988483150905e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24153817602884867,0.65377333290598105,2.6912885765348108e-16,0.0,1.8360051725698437e-13,2.5994823488393673e-37,0.0,0.0,0.0,0.0,0.0,0.016228899054138549,0.015553615604272744,0.00033429830260497408,1.4035976693072922e-06,7.3137412881549458e-07,4.3861547398084551e-08,8.862228540034922e-11,2.2875402551622936e-12,4.487606455284993e-11,4.4879625219609468e-11,2.295105534548506e-11,2.8331961345310915e-15,1.2295179670787754e-14,1.4185325130119557e-15,1.4184935065533031e-15,1.4185130116395073e-15,4.6050952413413919e-14,1.8046417804211013e-14,2.3317307909050428e-14,5.2742637835957559e-08
3.1712503725600996e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24141106220432371,0.65370539879488543,2.7270154965033158e-16,0.0,1.8435103433297801e-13,2.6175471232622215e-37,0.0,0.0,0.0,0.0,0.0,0.016296871562695131,0.015612720167244177,0.00033867434015217657,1.4275724391915162e-06,7.4414685320050786e-07,4.502212653401452e-08,9.1348961311941688e-11,2.3792724681905733e-12,4.6262153441532796e-11,4.6265838468076765e-11,2.3564926934879894e-11,2.9594266336579905e-15,1.2791375597943613e-14,1.4817530276226145e-15,1.4817120686386688e-15,1.4817325500843046e-15,4.7478081578299517e-14,1.8585307444027544e-14,2.4042680412071555e-14,5.3220224198331006e-08
3.1865122619692942e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24128418951060893,0.65363755217340458,2.7630239337183871e-16,0.0,1.8510043070258217e-13,2.6356291093165243e-37,0.0,0.0,0.0,0.0,0.0,0.016364757034373286,0.015671670209729316,0.0003430834292587202,1.4518204976125449e-06,7.5707270469547525e-07,4.6206920364001959e-08,9.4144219955877376e-11,2.4741635688419793e-12,4.7683321962797709e-11,4.7687134989355561e-11,2.4191843455909681e-11,3.0905650744945111e-15,1.3304813734664197e-14,1.5474326451840587e-15,1.5473896468937369e-15,1.5474111480938539e-15,4.8941519476989746e-14,1.9137206954300741e-14,2.4786619106236918e-14,5.369961960283796e-08
3.201774151378489e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24115755765264374,0.65356979285782146,2.7993144154427133e-16,0.0,1.8584870903934011e-13,2.6537280632562748e-37,0.0,0.0,0.0,0.0,0.0,0.01643255565555965,0.015730465838094062,0.00034752560574781053,1.476343214740138e-06,7.7015261852283968e-07,4.7416292072859795e-08,9.7009387997800196e-11,2.5723040437903763e-12,4.9140256241570993e-11,4.9144200993792927e-11,2.4832007863060572e-11,3.2267739985546769e-15,1.3835994796378748e-14,1.6156528573981141e-15,1.6156077296542149e-15,1.6156302956871069e-15,5.0441982892465353e-14,1.9702352894249516e-14,2.5549494409370748e-14,5.4180819315429603e-08
3.2170360407876836e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24103116633417221,0.65350212066474345,2.8358874629239868e-16,0.0,1.8659587201063008e-13,2.6718437440331826e-37,0.0,0.0,0.0,0.0,0.0,0.016500267612311253,0.015789107160237879,0.00035200090451772758,1.5011419535561368e-06,7.8338752850012389e-07,4.8650607916270572e-08,9.9945809501133421e-11,2.673786426067998e-12,5.0633651625301741e-11,5.0637731915741362e-11,2.548562501682989e-11,3.3682203671533198e-15,1.4385431084669919e-14,1.6864973741021899e-15,1.6864500232801655e-15,1.686473700962991e-15,5.1980198437997996e-14,2.0280984589809078e-14,2.6331681935323484e-14,5.4663818605340474e-08
3.2322979301968783e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2409050152577521,0.65343453541110219,2.8727435914219673e-16,0.0,1.8734192227767198e-13,2.6899759132637801e-37,0.0,0.0,0.0,0.0,0.0,0.016567893090355289,0.015847594285584798,0.00035650935954629668,1.5262180698038621e-06,7.9677836701483337e-07,4.9910237218710697e-08,1.0295484602690567e-10,2.7787053280003211e-12,5.2164212742575732e-11,5.2168432472188245e-11,2.6152901686849586e-11,3.5150756540347043e-15,1.4953646682511706e-14,1.7600521698418238e-15,1.760002498725534e-15,1.760027336671446e-15,5.3556902624505178e-14,2.0873344143756844e-14,2.7133562532469906e-14,5.5148612745135335e-08
3.247559819606073e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24077910412476444,0.6533670369141531,2.909883310235503e-16,0.0,1.8808686249553373e-13,2.7081243351969775e-37,0.0,0.0,0.0,0.0,0.0,0.01663543227508887,0.015905927325074492,0.00036105100389536405,1.5515729119384593e-06,8.1032606499967569e-07,5.1195552371136102e-08,1.0603787673277378e-10,2.8871574744156233e-12,5.3732653561408352e-11,5.373701672106451e-11,2.6834046554903385e-11,3.6675159393048479e-15,1.5541177651389721e-14,1.8364055311015829e-15,1.83635343876597e-15,1.8363794874427853e-15,5.5172841927654481e-14,2.1479676445657952e-14,2.7955522322131004e-14,5.5635197010755798e-08
3.2628217090152676e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24065343263542277,0.65329962499147731,2.9473071227295053e-16,0.0,1.8883069531313792e-13,2.7262887766820218e-37,0.0,0.0,0.0,0.0,0.0,0.016702885351578763,0.015964106391153299,0.00036562586971527675,1.577207821078182e-06,8.2403155190809319e-07,5.2506928828430488e-08,1.0919629847123417e-10,2.9992417361278688e-12,5.5339697447211986e-11,5.5344208119227706e-11,2.7529270217837613e-11,3.8257220046745545e-15,1.6148572230301808e-14,1.9156481041979586e-15,1.9155934858885708e-15,1.9156207976790135e-15,5.6828772854712366e-14,2.2100229181629807e-14,2.8797952736917132e-14,5.6123566681566624e-08
3.2780835984244623e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24052800048878223,0.65323229946097972,2.98501552636191e-16,0.0,1.8957342337326931e-13,2.7444690071368868e-37,0.0,0.0,0.0,0.0,0.0,0.016770252504561201,0.016022131597765225,0.00037023398824936372,1.6031241309566054e-06,8.3789575569011164e-07,5.3844745106617696e-08,1.1243152588701413e-10,3.1150591636914997e-12,5.6986077220433473e-11,5.6990739580115097e-11,2.82387851903662e-11,3.9898794300201003e-15,1.6776391036637148e-14,1.997872943837821e-15,1.9978156908471334e-15,1.9978443201106864e-15,5.8525462011133024e-14,2.2735252843925245e-14,2.9661250558990181e-14,5.661371704040171e-08
3.293345487833657e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24040280738274911,0.65316506014089137,3.0230090127105705e-16,0.0,1.9031504931258081e-13,2.7626647985170607e-37,0.0,0.0,0.0,0.0,0.0,0.01683753391844163,0.016080003060342993,0.00037487538983842358,1.6293231678757688e-06,8.5191960276849606e-07,5.5209382779839019e-08,1.1574499151363419e-10,3.2347130214267249e-12,5.8672535213857142e-11,5.8677353531062556e-11,2.896280590776994e-11,4.1601786912683613e-15,1.7425207268931167e-14,2.0831755623459888e-15,2.0831155618864408e-15,2.0831455650228316e-15,6.0263686166882495e-14,2.338500074033383e-14,3.0545817958242565e-14,5.7105643373609951e-08
3.3086073772428516e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24027785301408972,0.65309790684976754,3.0612880675001295e-16,0.0,1.9105557576160051e-13,2.7808759252847452e-37,0.0,0.0,0.0,0.0,0.0,0.016904729777294479,0.016137720895799051,0.00037955010392521266,1.6558062506602377e-06,8.6610401801521708e-07,5.660122647709695e-08,1.1913814586913369e-10,3.358308821713793e-12,6.0399823329569049e-11,6.040480197028444e-11,2.9701548728490418e-11,4.3368152596130821e-15,1.8095606911494059e-14,2.1716539795653492e-15,2.1715911146390449e-15,2.1716225501534006e-15,6.2044232322493711e-14,2.4049729003400916e-14,3.1452062530390695e-14,5.759934097110063e-08
3.3238692666520463e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24015313707844016,0.65303083940648876,3.0998531706288516e-16,0.0,1.9179500534473844e-13,2.7991021643784503e-37,0.0,0.0,0.0,0.0,0.0,0.01697184026486296,0.016195285222516603,0.00038425815905893769,1.6825746906120809e-06,8.8044992472822293e-07,5.8020663878766668e-08,1.2261245755095106e-10,3.4859543595547396e-12,6.2168703095578301e-11,6.2173846523510732e-11,3.0455231936618815e-11,4.519989702068867e-15,1.8788188940909802e-14,2.2634087734329752e-15,2.2633429226979683e-15,2.2633758512676873e-15,6.3867897774847899e-14,2.4729696599464117e-14,3.2380397334980571e-14,5.8094805126388677e-08
3.339131156061241e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24002865927031522,0.65296385763026166,3.1387047961954005e-16,0.0,1.9253334068029382e-13,2.8173432951829858e-37,0.0,0.0,0.0,0.0,0.0,0.017038865564558855,0.016252696160340592,0.00038899958289974996,1.7096297914667536e-06,8.9495824460851403e-07,5.9468085712876353e-08,1.2616941332995119e-10,3.6177597474010276e-12,6.3979945722091021e-11,6.3985258500276682e-11,3.1224075744279935e-11,4.7099077833693461e-15,1.9503565534402919e-14,2.3585431312355815e-15,2.3584741688686834e-15,2.3585086534120352e-15,6.5735490182678221e-14,2.5425165337506822e-14,3.3331240933303747e-14,5.8592031136639602e-08
3.3543930454704357e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2399044192831177,0.65289696134061759,3.1778434125255933e-16,0.0,1.9327058438046152e-13,2.8355990994998332e-37,0.0,0.0,0.0,0.0,0.0,0.017105805859462284,0.016309953830568758,0.00039377440222324262,1.7369728493498895e-06,9.096298977375213e-07,6.0943885751157896e-08,1.2981051824359181e-10,3.7538374502454863e-12,6.583433215743284e-11,6.5839818949861372e-11,3.2008302293911712e-11,4.9067805692158663e-15,2.0242362280069626e-14,2.4571629015476214e-15,2.4570906971036594e-15,2.457126802850165e-15,6.764782763179071e-14,2.613639987782839e-14,3.4305017426220867e-14,5.9091014302714164e-08
3.3696549348796303e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.23978041680914786,0.65283015035741399,3.2172694821990974e-16,0.0,1.9400673905133946e-13,2.8538693615179137e-37,0.0,0.0,0.0,0.0,0.0,0.017172661332321572,0.016367058355942612,0.00039858264292495039,1.7646051527349816e-06,9.2446580255478057e-07,6.2448460804869135e-08,1.3353729568822113e-10,3.8943023209768756e-12,6.7732653143616385e-11,6.7738318716870574e-11,3.280813566044056e-11,5.1108245308829567e-15,2.1005218388969919e-14,2.5593766468552774e-15,2.5593010651227355e-15,2.559338859685355e-15,6.9605738699999009e-14,2.6863667740530885e-14,3.5302156491891165e-14,5.9591749929212737e-08
3.384916824288825e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.23965665153961227,0.65276342450083435,3.2569834620761002e-16,0.0,1.9474180729293525e-13,2.872153867784721e-37,0.0,0.0,0.0,0.0,0.0,0.017239432165552977,0.01642400986063846,0.00040342433002484994,1.7925279824019606e-06,9.3946687583590704e-07,6.3982210720389125e-08,1.3735128751049976e-10,4.039271635995401e-12,6.9675709271548632e-11,6.9681558496460381e-11,3.3623801853352904e-11,5.3222616511866309e-15,2.1792786909077023e-14,2.6652956968695267e-15,2.6652165977224944e-15,2.6652561511716617e-15,7.1610062521768278e-14,2.760723931382196e-14,3.632309342340553e-14,6.0094233324519438e-08
3.4001787136980197e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.23953312316463365,0.6526967835913875,3.2969858033239228e-16,0.0,1.9547579169917343e-13,2.8904524071778324e-37,0.0,0.0,0.0,0.0,0.0,0.017306118541240548,0.016480808470258412,0.00040829948767186414,1.8207426113966535e-06,9.5463403267086421e-07,6.554553837458771e-08,1.4125405409793902e-10,4.1888651310874327e-12,7.1664311035875588e-11,7.1670348889197319e-11,3.4455528818663043e-11,5.5413195318215776e-15,2.2605734941080189e-14,2.7750342025314027e-15,2.7749514407777612e-15,2.7749928257173042e-15,7.366164885256399e-14,2.8367387862133708e-14,3.7368269166321059e-14,6.0598459800845956e-08
3.4154406031072144e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.23940983137325944,0.65263022744990873,3.3372769514435994e-16,0.0,1.9620869485790231e-13,2.9087647708767889e-37,0.0,0.0,0.0,0.0,0.0,0.01737272064113592,0.016537454311821392,0.00041320813914836539,1.8492503049911246e-06,9.6996818644252139e-07,6.7138849669970991e-08,1.4524717446854844e-10,4.3432050375576736e-12,7.3699278889459311e-11,7.3705510455551398e-11,3.5303546440778132e-11,5.7682315020730397e-15,2.3444743856036867e-14,2.8887091907125407e-15,2.8886226159383152e-15,2.8886659075832816e-15,7.5761358132901964e-14,2.9144389534057351e-14,3.8438130356095189e-14,6.110442467427509e-08
3.430702492516409e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2392867758534715,0.65256375589755911,3.3778573462964143e-16,0.0,1.9694051935090147e-13,2.9270907523353387e-37,0.0,0.0,0.0,0.0,0.0,0.017439238646658164,0.016593947513754131,0.00041815030687468267,1.8780523206448834e-06,9.8547024880550991e-07,6.8762553529603656e-08,1.4933224635958622e-10,4.5024161186169351e-12,7.5781443297483819e-11,7.5787873770017919e-11,3.616808654425996e-11,6.003236728909208e-15,2.4310509514869825e-14,3.0064406196139897e-15,3.0063500760237892e-15,3.0063953522802416e-15,7.7910061552095299e-14,2.9938523370093466e-14,3.9533129355417104e-14,6.1612123264804104e-08
3.4459643819256037e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.23916395629219506,0.65249736875582653,3.4187274221303791e-16,0.0,1.9767126775388863e-13,2.9454301472540335e-37,0.0,0.0,0.0,0.0,0.0,0.017505672738893585,0.016650288205882213,0.00042312601241360732,1.907149907966968e-06,1.0011411296653576e-06,7.0417061891810256e-08,1.5351088631540472e-10,4.6666257060236954e-12,7.791164479118679e-11,7.7918279474864844e-11,3.7049382895484557e-11,6.2465803284596755e-15,2.520374248970476e-14,3.1283514348662673e-15,3.1282567611197394e-15,3.1283041026665368e-15,8.0108641111694397e-14,3.0750071310217792e-14,4.0653724291434628e-14,6.2121550896387652e-08
3.4612262713347984e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2390413723753082,0.65243106584652488,3.4598876076066949e-16,0.0,1.9840094263652675e-13,2.9637827535531829e-37,0.0,0.0,0.0,0.0,0.0,0.017572023098595551,0.01670647651942106,0.00042813527647490201,1.9365443086788785e-06,1.0169817371579165e-06,7.21027897046563e-08,1.5778472977438501e-10,4.8359637369775325e-12,8.0090734021212286e-11,8.0097578333501385e-11,3.7947671204199572e-11,6.4985134788855243e-15,2.6125168287043616e-14,3.2545676263335256e-15,3.2544686553777493e-15,3.2545181457503596e-15,8.2357989688616139e-14,3.1579318201262303e-14,4.1800379092874586e-14,6.2632702896980488e-08
3.476488160743993e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.23891902378765087,0.65236484699179431,3.5013383258261369e-16,0.0,1.9912954656243145e-13,2.9821483713461556e-37,0.0,0.0,0.0,0.0,0.0,0.017638289906184386,0.016762512586966916,0.00043317811891980883,1.9662367565783785e-06,1.0329929776290739e-06,7.3820154920210954e-08,1.6215543115495356e-10,5.0105627912625114e-12,8.2319571810581771e-11,8.2326631283465053e-11,3.886318912497989e-11,6.7592935346463674e-15,2.7075527572768658e-14,3.3852182856246652e-15,3.385114844522412e-15,3.3851665701987925e-15,8.4659011097958309e-14,3.2426551804111577e-14,4.2973563527054443e-14,6.314557459858011e-08
3.4917500501531877e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.23879691021303401,0.65229871201410183,3.5430799943554211e-16,0.0,1.9985708208917824e-13,3.0005268029130215e-37,0.0,0.0,0.0,0.0,0.0,0.017704473341747132,0.016818396542487943,0.00043825455876555835,1.9962284775041285e-06,1.0491757556147391e-06,7.5569578488592757e-08,1.6662466394067512e-10,5.190558128638552e-12,8.4599029207279596e-11,8.4606309489022872e-11,3.9796176258582001e-11,7.0291841421696424e-15,2.8055576398972149e-14,3.5204356643141644e-15,3.5203275740679342e-15,3.5203816245565272e-15,8.7012620155495776e-14,3.3292062800714465e-14,4.4173753236783658e-14,6.3660161337268724e-08
3.5070119395623824e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.23867503133424892,0.65223266073624098,3.5851130252535024e-16,0.0,2.0058355176830954e-13,3.0189178526745445e-37,0.0,0.0,0.0,0.0,0.0,0.017770573585037461,0.016874128521315146,0.00044336461418987866,2.0265206893011769e-06,1.0655309738211184e-06,7.7351484351799806e-08,1.7119412076441488e-10,5.3760877264787754e-12,8.692998753644961e-11,8.6937494393383719e-11,4.07468741531973e-11,7.3084553569272508e-15,2.9066086432606178e-14,3.6603552328753328e-15,3.6602423082471014e-15,3.6602987761769664e-15,8.9419742739854261e-14,3.4176144800910906e-14,4.5401429777152464e-14,6.4176458453255217e-08
3.522273828971577e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.23855338683307639,0.65216669298133234,3.627437825097844e-16,0.0,2.0130895814534244e-13,3.0373213271664906e-37,0.0,0.0,0.0,0.0,0.0,0.01783659081547552,0.016929708660133467,0.00044850830253550524,2.0571146017872808e-06,1.0820595331052613e-06,7.9166299437325951e-08,1.758655134915642e-10,5.5672923176507789e-12,8.9313338452199259e-11,8.932107777051842e-11,4.1715526305604948e-11,7.5973837619245711e-15,3.0107845185947188e-14,3.805115740328614e-15,3.8049977896552052e-15,3.805056770868349e-15,9.1881315854358529e-14,3.5079094349073828e-14,4.6657080652206463e-14,6.4694461290916895e-08
3.5375357183807717e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.23843197639029587,0.65210080857282304,3.6700547950106327e-16,0.0,2.0203330375977583e-13,3.0557370350142861e-37,0.0,0.0,0.0,0.0,0.0,0.017902525212147746,0.01698513709697274,0.00045368564031468968,2.0880114167200539e-06,1.0987623324558817e-06,8.1014453651564652e-08,1.8064057330232453e-10,5.7643154286397857e-12,9.1749983989008266e-11,9.1757961776584321e-11,4.2702378162224408e-11,7.8962525876066867e-15,3.1181656248869281e-14,3.954859274607551e-15,3.9547360996115443e-15,3.9547976932574764e-15,9.4398287688551201e-14,3.6001210930566458e-14,4.7941199351505042e-14,6.5214165198840714e-08
3.5527976077899664e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.23831079968569441,0.65203500733448683,3.7129643306849418e-16,0.0,2.027565911450976e-13,3.0741647869079856e-37,0.0,0.0,0.0,0.0,0.0,0.017968376953806795,0.017040413971198771,0.00045889664321370884,2.1192123277649473e-06,1.115640268974458e-06,8.2896379873001801e-08,1.8552105077304257e-10,5.9673034179115111e-12,9.4240836612738207e-11,9.4249059000950589e-11,4.3707677120068439e-11,8.2053518331866095e-15,3.2288339522920379e-14,4.1097313236448927e-15,4.1096027192410108e-15,4.1096670278735601e-15,9.697161767937848e-14,3.6942796978014743e-14,4.9254285386561764e-14,6.5735565529864369e-08
3.568059497199161e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.23818985639807633,0.65196928909042506,3.7561668224108597e-16,0.0,2.0347882282879239e-13,3.0926043955775743e-37,0.0,0.0,0.0,0.0,0.0,0.018034146218871366,0.017095539423504363,0.00046414132609737252,2.150718520464043e-06,1.1326942378565993e-06,8.4812513945199421e-08,1.9050871595659169e-10,6.1764055145126336e-12,9.6786819271240292e-11,9.6795292516821801e-11,4.4731672527596506e-11,8.5249783894001149e-15,3.3428731457194956e-14,4.2698808371813358e-15,4.2697465912781931e-15,4.2698137209546495e-15,9.9602276572039702e-14,3.7904157877395147e-14,5.0596844327165016e-14,6.6258657641117144e-08
3.5833213866083558e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.23806914620527184,0.65190365366506575,3.7996626551015573e-16,0.0,2.0420000133234899e-13,3.1110556757685775e-37,0.0,0.0,0.0,0.0,0.0,0.018099833185426087,0.017150513595900318,0.0004694197030135315,2.182531172205659e-06,1.1499251323736797e-06,8.6763294669571341e-08,1.9560535846179486e-10,6.3917738569066695e-12,9.938886544455778e-11,9.9397595931456282e-11,4.5774615685469596e-11,8.8554361626916053e-15,3.4603685285997039e-14,4.4354602892992561e-15,4.4353201825964217e-15,4.4353902429790137e-15,1.0229124648049705e-13,3.8885601973937874e-14,5.1969387837577075e-14,6.6783436894060498e-08
3.5985832760175504e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.23794866878414631,0.65183810088316407,3.8434522083193103e-16,0.0,2.0492012917126738e-13,3.1295184442179905e-37,0.0,0.0,0.0,0.0,0.0,0.018165438031221406,0.017205336631706484,0.00047473178719758359,2.2146514521947628e-06,1.167333843854744e-06,8.8749163797952872e-08,2.0081278753188209e-10,6.6135635320430196e-12,1.020479191947202e-10,1.0205691343597618e-10,4.6836759847206241e-11,9.1970362008354794e-15,3.5814071268286854e-14,4.6066257416837972e-15,4.6064795474640551e-15,4.6065526519238395e-15,1.0503952094764218e-13,3.9887440577845556e-14,5.3372433712609744e-14,6.7309898654528179e-08
3.613845165426745e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.23782842381060962,0.65177263056980206,3.8875358563014826e-16,0.0,2.0563920885506692e-13,3.1479925196305129e-37,0.0,0.0,0.0,0.0,0.0,0.018230960933673487,0.01726000867554283,0.00048007759107697933,2.2470805214241865e-06,1.1849212616686735e-06,9.0770566024966124e-08,2.0613283212197871e-10,6.8419326146569587e-12,1.0476493521512658e-10,1.0477419985476634e-10,4.7918360219740773e-11,9.55009681999712e-15,3.7060776928904164e-14,4.7835369076135469e-15,4.7833843915302837e-15,4.7834606572534527e-15,1.0784810500511645e-13,4.0909987969827839e-14,5.4806505913575031e-14,6.7838038292766357e-08
3.62910705483594e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.23770841095962494,0.6517072425503897,3.9319139679864396e-16,0.0,2.063572428872938e-13,3.1664777226550848e-37,0.0,0.0,0.0,0.0,0.0,0.018296402069864066,0.017314529873320477,0.00048545712627572556,2.2798195326466333e-06,1.2026882732066183e-06,9.282794898018188e-08,2.1156734097561899e-10,7.0770422067982404e-12,1.075408788795144e-10,1.0755042069445912e-10,4.9019673963883777e-11,9.9149437332376921e-15,3.8344707301561552e-14,4.9663572166830097e-15,4.9661981365426519e-15,4.9662776846393394e-15,1.1071801523278143e-13,4.1953561406451566e-14,5.6272134604109047e-14,6.8367851183473142e-08
3.6443689442451345e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.23758862990521809,0.65164193665066339,3.9765869070394395e-16,0.0,2.0707423376552807e-13,3.1849738758617365e-37,0.0,0.0,0.0,0.0,0.0,0.018361761616540354,0.01736890037223273,0.00049087040361888779,2.3128696303474737e-06,1.2206357638646862e-06,9.4921763220080781e-08,2.1711818270027986e-10,7.3190564775860325e-12,1.1037672629051156e-10,1.1038655219250225e-10,5.0140960194685584e-11,1.0291910180466609e-14,3.9666785173600184e-14,5.1552538802590292e-15,5.1550879857984174e-15,5.1551709414140201e-15,1.1365027981783695e-13,4.3018481125307227e-14,5.7769856185867219e-14,6.889933270583826e-08
3.659630833654329e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.23746908032048636,0.6515767126966876,4.0215550318784444e-16,0.0,2.0779018398139157e-13,3.2034808037187142e-37,0.0,0.0,0.0,0.0,0.0,0.01842703975011498,0.01742312032074619,0.00049631743313709165,2.3462319507183192e-06,1.2387646170268939e-06,9.7052462219814324e-08,2.2278724584193032e-10,7.568142703187812e-12,1.132734643277688e-10,1.1328358136530695e-10,5.1282479981702952e-11,1.0681337059845613e-14,4.1027951332500864e-14,5.3503979576731939e-15,5.3502249903318386e-15,5.3503114827609064e-15,1.1664593861358293e-13,4.4105070349991581e-14,5.9300213334089778e-14,6.9432478243582015e-08
3.674892723063524e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.23734976187760773,0.65151157051485364,4.0668186956999019e-16,0.0,2.0850509602055624e-13,3.2219983325699216e-37,0.0,0.0,0.0,0.0,0.0,0.018492236646665862,0.017477189868591782,0.00050179822407101979,2.379907621631382e-06,1.2570757140483709e-06,9.9220502364768272e-08,2.2857643895859231e-10,7.8244713070197984e-12,1.1623209069566969e-10,1.1624250605597353e-10,5.2444496349169628e-11,1.1083573060648097e-14,4.2429164814142718e-14,5.5519644231522799e-15,5.5517841158393682e-15,5.5518742786421101e-15,1.1970604319782242e-13,4.5213655294906772e-14,6.0863755033035063e-14,6.996728318499426e-08
