Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),H2OX(23),COX(50)
5.055055901537973e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33754623236812858,0.11864961601606373,0.022821077651286725,0.0,4.540149183957811e-20,2.131289984499291e-16,4.8039343763480033e-16,2.5548660229453308e-19,4.1115879170336372e-41,6.3938099930701133e-12,1.6293421630703262e-43,5.1382440849327853e-12,1.6251527698458841e-29,3.1412033861376579e-26,1.5664915079714409e-31,9.0000136453166814e-33,3.6801231971959124e-22,1.5864299914493726e-32,2.0349629431818577e-05,9.8008353426902373e-07,2.5754885062121223e-10,3.9086464196259197e-16,7.4082926308625763e-10,1.7831811964257552e-14,4.7286010418833958e-14,1.2046153710071823e-10,1.7925511219466322e-17,3.403964671620508e-20,3.6402814071371709e-21,3.1907171467528294e-22
5.31166299709241e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33754515146612862,0.11864858491347281,0.02282105277749023,0.0,5.0408241526656714e-20,2.3557292849469914e-16,5.80986353278314e-16,2.885876154291643e-19,5.5211108795833625e-41,6.7686402491993908e-12,2.1671864157267901e-43,5.3989731607044552e-12,1.938745293335005e-29,3.6027207866814525e-26,1.9995200134727515e-31,1.145961758964876e-32,4.0711737554445855e-22,1.9953916092983307e-32,2.1380712424803967e-05,1.0298311271285944e-06,2.6581972127893865e-10,4.1204885289648452e-16,7.9302038065449017e-10,1.84045293713676e-14,4.8862247016990321e-14,1.3141151826023012e-10,2.0576209431152384e-17,3.9498070994897829e-20,3.844778958695183e-21,3.9004477856921658e-22
5.568270092646846e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33754407074819698,0.11864755399559897,0.022821027903880138,0.0,5.5689462477168156e-20,2.5918668421366383e-16,6.9603024989065318e-16,3.2376951093024642e-19,7.3090250321669073e-41,7.146994629663256e-12,2.8422302056665208e-43,5.659693059408405e-12,2.2916979948597191e-29,4.1037198459684295e-26,2.5221696387027465e-31,1.4419538742191381e-32,4.4829332532669702e-22,2.4809311621197216e-32,2.2411610692848368e-05,1.07957834717181e-06,2.7375588854565698e-10,4.3339031392399069e-16,8.4623655726490543e-10,1.895407017313827e-14,5.0384978285305237e-14,1.427005943666285e-10,2.3452878714434776e-17,4.5513899433633805e-20,4.0507927520714544e-21,4.7187586605517721e-22
5.824877188201283e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33754299021434164,0.11864652326240911,0.022821003030456418,0.0,6.1247188046089876e-20,2.8397939005874908e-16,8.2672122409953355e-16,3.6100777721956182e-19,9.5514926677384512e-41,7.5287303718054513e-12,3.6800427696163368e-43,5.9204038424734888e-12,2.6863914989692624e-29,4.645268280799449e-26,3.1473346627420758e-31,1.7949656375188757e-32,4.9155558703251899e-22,3.0523722804073654e-32,2.3442324269074561e-05,1.1293251944538439e-06,2.8137121177635035e-10,4.5489169449179961e-16,9.0043663748305749e-10,1.9481394063548723e-14,5.1857056902898113e-14,1.5431504361283214e-10,2.6561067196906115e-17,5.2115116123486197e-20,4.2583462373562877e-21,5.6552794411282826e-22
6.081484283755719e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33754190986456856,0.11864549271387008,0.022820978157219042,0.0,6.7083485883807064e-20,3.0996057692469208e-16,9.7428347292978887e-16,4.0027425544429518e-19,1.2335343314523432e-40,7.9137106242220889e-12,4.7093134855988309e-43,6.1811055688950355e-12,3.1251754310888795e-29,5.228388561807265e-26,3.8890160080567366e-31,2.2125469559927918e-32,5.3691983058772395e-22,3.7195824795119783e-32,2.4472853186599473e-05,1.1790716690298436e-06,2.8867897641315972e-10,4.7655550801618306e-16,9.5558117007442409e-10,1.9987420995850793e-14,5.3281221910986143e-14,1.6624171231901799e-10,2.9905999318004351e-17,5.9329890191986084e-20,4.4674622232710935e-21,6.7198919526070273e-22
6.338091379310156e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33754082969888249,0.11864446234994881,0.022820953284167982,0.0,7.3200452792370382e-20,3.3714016764462425e-16,1.1399676489032584e-15,4.4153766010867939e-19,1.5758966413803527e-40,8.3018042024863232e-12,5.9620352583241907e-43,6.4417982953353929e-12,3.6103645494358233e-29,5.8540606249611169e-26,4.7623552990816858e-31,2.7028223258342941e-32,5.8440196326431324e-22,4.4929654912723483e-32,2.550319747853421e-05,1.2288177709549302e-06,2.9569191770339348e-10,4.9838411542987976e-16,1.0116323375734525e-09,2.0473032824924612e-14,5.4660105097583802e-14,1.7846799145248722e-10,3.3492591650584743e-17,6.7186585302920207e-20,4.6781660711100177e-21,7.9227154755059928e-22
6.594698474864592e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33753974971728617,0.11864343217061216,0.022820928411303211,0.0,7.9600216084354978e-20,3.6552846277368812e-16,1.325049291456424e-15,4.847640603025807e-19,1.9933228208948672e-40,8.6928853539829145e-12,7.4736849044218637e-43,6.7024820762207384e-12,4.1442353930644813e-29,6.5232244659337505e-26,5.7836679917505263e-31,3.2745027678499942e-32,6.3401811576182684e-22,5.3834529380177184e-32,2.6533357177984019e-05,1.2785635002842027e-06,3.0242224353294777e-10,5.2037974669525808e-16,1.0685538884879531e-09,2.0939074888396178e-14,5.5996228586976864e-14,1.9098179403179022e-10,3.7325470291172045e-17,7.5713768821887749e-20,4.8904824783064155e-21,9.2740927299875951e-22
6.851305570419028e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33753866991978126,0.11864240217582703,0.0228209035386247,0.0,8.6284934644603372e-20,3.9513612643707368e-16,1.5308273522354513e-15,5.2991730268046359e-19,2.4982416458229463e-40,9.0868335333038977e-12,9.2834000577596928e-43,6.9631569638335216e-12,4.7290234976876173e-29,7.23678257013241e-26,6.9704754616276288e-31,3.9368969977406506e-32,6.8578462913688145e-22,6.4024951662963512e-32,2.7563332318048314e-05,1.3283088570727348e-06,3.0888165623421495e-10,5.4254450570206186e-16,1.1263110725407233e-09,2.1386357516730036e-14,5.7292010208459302e-14,2.0377153353799906e-10,4.1408988494000475e-17,8.4940220588377506e-20,5.1044326723375238e-21,1.0784576708223204e-21
7.107912665973465e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33753759030636771,0.11864137236556035,0.022820878666132423,0.0,9.3256796171786963e-20,4.2597417250423858e-16,1.7586227974609747e-15,5.7695939949740094e-19,3.1045208698686237e-40,9.4835331863237802e-12,1.143415248547391e-42,7.223823008401362e-12,5.3669210539513061e-29,7.995602163260977e-26,8.3415362232616454e-31,4.6999219717823091e-32,7.3971804239291258e-22,7.5620515866444468e-32,2.8593122931820629e-05,1.3780538413755779e-06,3.1508137355119526e-10,5.6488035609646909e-16,1.1848705784051383e-09,2.1815657484945484e-14,5.8549777391891175e-14,2.1682610315155698e-10,4.5747240377057931e-17,9.4894941356254187e-20,5.3200355132926121e-21,1.2464918174077537e-21
7.364519761527901e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33753651087704417,0.11864034273977904,0.02282085379382635,0.0,1.0051801352328029e-19,4.5805395092938602e-16,2.0097772935254125e-15,6.2585086966499213e-19,3.8275666230369284e-40,9.8828735437722706e-12,1.3972917295472404e-42,7.4844802581820112e-12,6.0600750105201959e-29,8.800517321557948e-26,9.9168762258856122e-31,5.5741127634559163e-32,7.9583508080054377e-22,8.8745804376956522e-32,2.9622729052388676e-05,1.4277984532477651e-06,3.2103214868237779e-10,5.8738915060805598e-16,1.2442004742000802e-09,2.2227719400509368e-14,5.9771760011835052e-14,2.3013485592289296e-10,5.0344073930699279e-17,1.0560716085980321e-19,5.5373095907025475e-21,1.432605390962115e-21
7.621126857082338e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33753543163180805,0.11863931329844998,0.022820828921706445,0.0,1.0807082313401531e-19,4.9138713445308225e-16,2.2856519570139568e-15,6.7655105004470236e-19,4.6844250654530076e-40,1.0284748422899573e-11,1.6950838068592319e-42,7.7451287595449985e-12,6.8105855377828738e-29,9.6523310582594801e-26,1.1717818355850663e-30,6.5706318758267689e-32,8.541526448219632e-22,1.0353028229289952e-31,3.0652150712834286e-05,1.4775426927443057e-06,3.2674428953782548e-10,6.1007265629182174e-16,1.3042701503159105e-09,2.2623257036814728e-14,6.0960085415430867e-14,2.4368758571854317e-10,5.5203106780031695e-17,1.1710634555613483e-19,5.7562733266959704e-21,1.6379095565449348e-21
7.877733952636774e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33753435257065545,0.11863828404154012,0.022820804049772696,0.0,1.1591748474866289e-19,5.2598570554544267e-16,2.5876261797220343e-15,7.2901836900689304e-19,5.6938864334914082e-40,1.0689056037708579e-11,2.0423387476431967e-42,8.0057685570497406e-12,7.6205048369542644e-29,1.0551817179837673e-25,1.3767011117256401e-30,7.7012779678454865e-32,9.1468779970198004e-22,1.2010818819810001e-31,3.168138794623345e-05,1.527286559920191e-06,3.3222767716440015e-10,6.3293250560703246e-16,1.3650502646760523e-09,2.3002954608993729e-14,6.2116807908844268e-14,2.5747450895609266e-10,6.0327739450687209e-17,1.2942220601349103e-19,5.976943854893199e-21,1.8635319154407719e-21
8.134341048191211e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33753327369358138,0.11863725496901636,0.022820779178025063,0.0,1.2406028044526246e-19,5.618619437306922e-16,2.9170965188045494e-15,7.8321059458573552e-19,6.8765912514217023e-40,1.1095698816738524e-11,2.445052349856803e-42,8.2663996935205539e-12,8.4918362441007793e-29,1.149972196253193e-25,1.6088456586398253e-30,8.9784940691726772e-32,9.7745776559506022e-22,1.3861842302987638e-31,3.2710440785656263e-05,1.5770300548303935e-06,3.3749178343774056e-10,6.5597021521740992e-16,1.4265126902084016e-09,2.3367467999012426e-14,6.3243905542231963e-14,2.7148624709750326e-10,6.5721165004347978e-17,1.4258470398728741e-19,6.1993366795761274e-21,2.1106155094060191e-21
8.390948143745647e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375321950005794,0.1186362260808457,0.02282075430646352,0.0,1.3250151276821529e-19,5.9902841320262242e-16,3.2754756487630702e-15,8.3908505197210156e-19,8.2551387913699343e-40,1.1504583228648443e-11,2.9096840907114737e-42,8.5270222101184564e-12,9.4265336062918384e-29,1.2496765972537252e-25,1.8707537629924494e-30,1.0415375277242954e-31,1.0424799082559493e-21,1.5920443679875171e-31,3.3739309264167e-05,1.6267731775298662e-06,3.4254568799686831e-10,6.7918727718871982e-16,1.4886304645988949e-09,2.3717425928384956e-14,6.4343243488925295e-14,2.8571380992540749e-10,7.1386381338953285e-17,1.5662405916311685e-19,6.4234663003314035e-21,2.3803178836767038e-21
8.647555239300084e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33753111649164236,0.11863519737699502,0.02282072943508804,0.0,1.4124350308533901e-19,6.3749795083123425e-16,3.6641913683816399e-15,8.9659881941373953e-19,9.8541976108960846e-40,1.1915619614824326e-11,3.4431718150264034e-42,8.7876361464100589e-12,1.0426500896577795e-28,1.354364572180695e-25,2.1651044460191421e-30,1.2025675993406355e-31,1.1097717302742199e-21,1.8201411446441957e-31,3.4767993414824016e-05,1.6765159280735459e-06,3.4739809449679946e-10,7.0258507016939264e-16,1.5513777419859977e-09,2.4053431083511778e-14,6.5416621688613455e-14,3.0014857941009984e-10,7.7326204669808337e-17,1.7157075560150034e-19,6.6493466853248259e-21,2.673810200939645e-21
8.90416233485452e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33753003816676164,0.1186341688574313,0.022820704563898595,0.0,1.5028859063762808e-19,6.7728365449115924e-16,4.0846856697418844e-15,9.5570889929467386e-19,1.1700618210423784e-39,1.2328722029089281e-11,4.052945940957894e-42,9.0482415404335543e-12,1.1493592040068606e-28,1.4641034822994497e-25,2.494720053054293e-30,1.3823816701326151e-31,1.1793508628124427e-21,2.0719966089385059e-31,3.5796493270679844e-05,1.7262583065163511e-06,3.5205734617144996e-10,7.2616479246259831e-16,1.6147297467149881e-09,2.4376061193273912e-14,6.6465810588273371e-14,3.1478229427102528e-10,8.354327787005762e-17,1.8745554787101749e-19,6.8769911197656264e-21,2.9922764059499358e-21
9.160769430408957e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33752896002592803,0.11863314052212147,0.022820679692895151,0.0,1.5963913176052661e-19,7.18398871785853e-16,4.5384138586788004e-15,1.0163723711238083e-18,1.3823547680188809e-39,1.2743808083910664e-11,4.7469431961928647e-42,9.3088384287620211e-12,1.262961092870758e-28,1.5789585545187176e-25,2.862568783059765e-30,1.582489033245171e-31,1.2512350577388689e-21,2.34917485880193e-31,3.6824808864781122e-05,1.7760003129131844e-06,3.5653144076568879e-10,7.4992769140154665e-16,1.6786627291024807e-09,2.4685870063195135e-14,6.7492449494221161e-14,3.2960703530000361e-10,9.0040078531579333e-17,2.0430946689894009e-19,7.1064119346402906e-21,3.3369124357615233e-21
9.417376525963393e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33752788206913098,0.11863211237103252,0.02282065482207769,0.0,1.6929749883623093e-19,7.6085718911386773e-16,5.0268437218460153e-15,1.078546524464985e-18,1.6254546355214009e-39,1.3160798803088594e-11,5.5336198725024041e-42,9.5694268465640704e-12,1.3836311598003997e-28,1.6989930617364741e-25,3.2717671590305256e-30,1.8044668227776494e-31,1.3254421802843241e-21,2.6532808919525898e-31,3.7852940230168594e-05,1.8257419473189335e-06,3.6082804483805521e-10,7.7387500675183286e-16,1.7431539229358383e-09,2.4983388565788854e-14,6.8498078982138811e-14,3.4461521117324295e-10,9.6818931419010179e-17,2.2216382553155966e-19,7.3376205737740252e-21,3.7089254764484512e-21
9.67398362151783e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33752680429635906,0.11863108440413138,0.022820629951446177,0.0,1.7926607913165833e-19,8.0467242112442417e-16,5.5514547424444763e-15,1.142188976764586e-18,1.9027706378834389e-39,1.3579618480450017e-11,6.4219646108624017e-42,9.8300068276619979e-12,1.5115398551349074e-28,1.8242683799246881e-25,3.7255824439387591e-30,2.0499605730070424e-31,1.4019902021638988e-21,2.9859594639212078e-31,3.8880887399877167e-05,1.8754832097884679e-06,3.6495450748034612e-10,7.9800763195853895e-16,1.8081815045761366e-09,2.5269125590284864e-14,6.9484301486617962e-14,3.5979954471229482e-10,1.0388201769132545e-16,2.4105022382879344e-19,7.5706278393659472e-21,4.1095332610096969e-21
9.930590717072266e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33752572670760023,0.11863005662138507,0.022820605081000585,0.0,1.8954727383668194e-19,8.4985860052288109e-16,6.1137373660097399e-15,1.2072577749362807e-18,2.2179772177770274e-39,1.400019454447314e-11,7.4215107136544997e-42,1.009057840458752e-11,1.6468527207664178e-28,1.9548440765837393e-25,4.227435003612992e-30,2.320684741788448e-31,1.4808971949427931e-21,3.3488939535057312e-31,3.9908650406935834e-05,1.9252241003766446e-06,3.689178734613661e-10,8.223265105985367e-16,1.8737245541102921e-09,2.5543568953097775e-14,7.0452601793683506e-14,3.751530600550049e-10,1.1123137959606262e-16,2.610005540894e-19,7.8054439691636988e-21,4.5399634075094481e-21
9.999999999999999e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33752543526378859,0.1186297786495517,0.022820598353861594,0.0,1.9238224840371161e-19,8.6231835695414984e-16,6.2724962784740022e-15,1.2250978220240738e-18,2.31025473650449e-39,1.4114248234539563e-11,7.7122825455986338e-42,1.0161058594399813e-11,1.6847465445454393e-28,1.9910816304607871e-25,4.3718957301118971e-30,2.3984781076985489e-31,1.5026483269341034e-21,3.4524852592116805e-31,4.0186616899700144e-05,1.9386783781913162e-06,3.6996277921994191e-10,8.2893664552725356e-16,1.8915391421376044e-09,2.5615923469937559e-14,7.0711605953006796e-14,3.7933420389809217e-10,1.1326873924765965e-16,2.6658388051323573e-19,7.8692711205093316e-21,4.661674740765692e-21
1.0187197812626702e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33752464930284126,0.11862902902276051,0.022820580210740887,0.0,2.0014349730368823e-19,8.9642996826327623e-16,6.715192303956123e-15,1.273711484409153e-18,2.5750262770376591e-39,1.4422457428455018e-11,8.5423479948695052e-42,1.0351141608635216e-11,1.7897304462366326e-28,2.0907781707914421e-25,4.7809006205114066e-30,2.6184232010435751e-31,1.5621813238212802e-21,3.743805241073315e-31,4.0936229284367726e-05,1.9749646191383059e-06,3.7272489583245293e-10,8.468329146200035e-16,1.9397630180437796e-09,2.5807186270931259e-14,7.1404225192006795e-14,3.906690703014821e-10,1.1886892995524873e-16,2.8204700562775613e-19,8.0420785649277503e-21,5.0014527952655551e-21
1.0443804908181139e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33752357208206835,0.1186280016082247,0.022820555340667053,0.0,2.1105717629410422e-19,9.44400964085325e-16,7.3573298752119243e-15,1.3415092650645782e-18,2.9781595900743455e-39,1.4846340446108756e-11,9.7951341716828635e-42,1.0611696469913736e-11,1.9403289340108639e-28,2.2321271658506196e-25,5.3897127597914007e-30,2.9450296956131973e-31,1.6458608420278251e-21,4.1724505997532048e-31,4.19636240651901e-05,2.0247047661282776e-06,3.7638204800579729e-10,8.7152753157800623e-16,2.0062776730151722e-09,2.6060425796379839e-14,7.2340600385063155e-14,4.0634116513708232e-10,1.2679646276785376e-16,3.0422206930154948e-19,8.2805405991160322e-21,5.4952469778592779e-21
1.0700412003735575e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33752249504526671,0.11862697437774467,0.022820530470779057,0.0,2.2229074917042494e-19,9.9378621741979436e-16,8.0416693915212746e-15,1.4106109368533151e-18,3.4319213935965181e-39,1.5271779672268698e-11,1.1191105807320905e-41,1.0872243017394905e-11,2.0987993732138914e-28,2.3789459414627154e-25,6.0577647910081666e-30,3.3024282727458108e-31,1.7319540852610092e-21,4.6366226035901556e-31,4.2990834782414316e-05,2.074444541401376e-06,3.7989553533678588e-10,8.9641074965794909e-16,2.0732500915337652e-09,2.6303717220186533e-14,7.3263210796736423e-14,4.2216319949786224e-10,1.3501565676631362e-16,3.2755854180838757e-19,8.5208384851852978e-21,6.0225996288821911e-21
1.0957019099290012e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33752141819242093,0.11862594733128737,0.02282050560107687,0.0,2.3384666513796924e-19,1.0446005386485939e-15,8.7697385797144354e-15,1.480977034861419e-18,3.9411711513506981e-39,1.5698713828571318e-11,1.2742088813796183e-41,1.1132781278960782e-11,2.2652883200033177e-28,2.5312881538183957e-25,6.7891121671745027e-30,3.6926136835819904e-31,1.8204794662671815e-21,5.1381480526238319e-31,4.4017861469045834e-05,2.1241839450123976e-06,3.832713062232232e-10,9.2148403263632286e-16,2.1406626096441012e-09,2.6537472440947624e-14,7.4172972400282017e-14,4.3812928320765092e-10,1.4352808106114762e-16,3.5208952975286386e-19,8.7629801066820322e-21,6.5847720202200804e-21
1.1213626194844448e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33752034152351484,0.11862492046881982,0.022820480731560466,0.0,2.4572738357842284e-19,1.0968589107174667e-15,9.5430730312780763e-15,1.552568855930907e-18,4.5110964887971281e-39,1.6127084173840685e-11,1.4460508523670079e-41,1.1393311281448786e-11,2.4399377840693511e-28,2.6892064391448704e-25,7.5879745638883306e-30,4.1176517586685423e-31,1.9114554703791183e-21,5.6788869178936768e-31,4.504470415808427e-05,2.1739229770161325e-06,3.8651506274774344e-10,9.4674828752232295e-16,2.2084982945803427e-09,2.676208630068459e-14,7.507098109484497e-14,4.5423376969767793e-10,1.523352060209124e-16,3.7784845349967849e-19,9.0069728862005844e-21,7.1830325316715269e-21
1.1470233290398885e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33751926503853147,0.11862389379030901,0.022820455862229815,0.0,2.5793537342555377e-19,1.1505764810637404e-15,1.0363215686851608e-14,1.6253484968136051e-18,5.1472262961054282e-39,1.6556834399037783e-11,1.6359399343047403e-41,1.1653833050694933e-11,2.6228853197451113e-28,2.8527518493349735e-25,8.4587379800209047e-30,4.5796797586898777e-31,2.0049006511194934e-21,6.2607313062403335e-31,4.6071362882523326e-05,2.223661637467353e-06,3.8963227087710045e-10,9.7220282405256246e-16,2.2767409140090726e-09,2.6977937290255934e-14,7.5958986762434802e-14,4.7047124543808529e-10,1.6143840692941797e-16,4.048690508158465e-19,9.252823835365154e-21,7.8186561892216336e-21
1.172684038595332e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33751818873745348,0.11862286729572198,0.022820430993084884,0.0,2.7047311258079743e-19,1.2057685539070746e-15,1.1231716357603889e-14,1.6992788854627639e-18,5.8554439952813391e-39,1.6987910526540213e-11,1.8452413994458608e-41,1.1914346611575287e-11,2.8142641213413704e-28,3.0219742717214775e-25,9.4059568025631951e-30,5.0809067020725974e-31,2.1008336251103054e-21,6.8856044471089856e-31,4.7097837675350824e-05,2.273399926420823e-06,3.9262817024098086e-10,9.9784909247137362e-16,2.3453749086773658e-09,2.7185388229578778e-14,7.683770580476927e-14,4.8683652194709181e-10,1.7083896678817126e-16,4.3318538031563569e-19,9.5005394537376139e-21,8.4929242295396607e-21
1.198344748150776e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33751711262026235,0.11862184098502572,0.022820406124125652,0.0,2.8334308735867328e-19,1.262450582873441e-15,1.2150131270437942e-14,1.7743238055666436e-18,6.6420009696495269e-39,1.742026081360941e-11,2.075383236421679e-41,1.2174851988045724e-11,3.0142031214607147e-28,3.1969233805278868e-25,1.04343558372243e-29,5.6236136707769821e-31,2.1992730684431847e-21,7.5554597011366903e-31,4.8124128569548673e-05,2.3231378439312873e-06,3.9550778350423227e-10,1.0236894064462171e-15,2.4143853640084899e-09,2.7384786915488973e-14,7.7707398346577663e-14,5.0332462593789078e-10,1.8053808746086865e-16,4.6283182471229686e-19,9.7501257821809234e-21,9.207123691366466e-21
1.2240054577062197e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375160366869398,0.11862081485818725,0.022820381255352087,0.0,2.9654779190949791e-19,1.3206381638864773e-15,1.3120022635494125e-14,1.8504479155541621e-18,7.5135301521960749e-39,1.7853835659841831e-11,2.3278569962654677e-41,1.2435349203180004e-11,3.2228270919949028e-28,3.3776473583999284e-25,1.1548832306670982e-29,6.2101540957165288e-31,2.300237713969623e-21,8.2722795921010132e-31,4.9150235598092937e-05,2.3728753900534881e-06,3.9827592535226566e-10,1.0497214630988811e-15,2.4837579809563802e-09,2.7576466739495151e-14,7.8570339366737631e-14,5.1993078795447704e-10,1.905368918817847e-16,4.9384309388853506e-19,1.000158864443812e-20,9.9625470319107631e-21
1.2496661672616634e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33751496093746608,0.11861978891517364,0.022820356386764162,0.0,3.1008972771646677e-19,1.3803470283844479e-15,1.4142958247718137e-14,1.9276167622408671e-18,8.4770597709670101e-39,1.8288587518463742e-11,2.6042186013200762e-41,1.2695838279206287e-11,3.4402567468026536e-28,3.5641925292453891e-25,1.2754457817946709e-29,6.8429540228160527e-31,2.4037463461502406e-21,9.0380748619121584e-31,5.0176158793953764e-05,2.42261256484215e-06,4.0093721110325622e-10,1.0759451512567112e-15,2.5534790534711946e-09,2.7760747289816687e-14,7.9427774612067034e-14,5.3665043689203594e-10,2.0083642335032259e-16,5.2625422779042658e-19,1.0254933471662107e-20,1.0760491765189591e-20
1.2753268768171072e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33751388537182125,0.11861876315595186,0.022820331518361849,0.0,3.2397140322030147e-19,1.4415930369232836e-15,1.5220511115399672e-14,2.0057967900620235e-18,9.5400272485637803e-39,1.8724470811290266e-11,2.906089117858497e-41,1.2956319237542151e-11,3.6666088458404184e-28,3.7566062010757257e-25,1.4056480301171764e-29,7.5245123610421338e-31,2.5098177971792384e-21,9.8548835497286515e-31,5.1201898190095406e-05,2.472349368351982e-06,4.0349606496456813e-10,1.1023665001413945e-15,2.6235354457628207e-09,2.7937934926078793e-14,8.0278137910561343e-14,5.5347919360802302e-10,2.1143766248768553e-16,5.601005991554355e-19,1.0510165106508453e-20,1.1602260122076051e-20
1.300987586372551e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33751280998998512,0.11861773758048903,0.02282030665014512,0.0,3.3819533332966096e-19,1.504392172956502e-15,1.6354259101385802e-14,2.0849553460882888e-18,1.0710293253977365e-38,1.9161441847213647e-11,3.2351554940712886e-41,1.3216792098828139e-11,3.9019962999479297e-28,3.9549351638255669e-25,1.5460325920717244e-29,8.2574011135266622e-31,2.6184709470992834e-21,1.0724770094796916e-30,5.222745381947624e-05,2.5220858006376872e-06,4.0595672794651066e-10,1.1289824658670422e-15,2.6939145620301501e-09,2.8108323314890007e-14,8.1123839230515515e-14,5.7041285630168688e-10,2.2234152714136273e-16,5.9541791607949952e-19,1.0767288337964054e-20,1.2489158732547175e-20
1.3266482959279948e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33751173479193664,0.11861671218875217,0.022820281782113948,0.0,3.5276403888948669e-19,1.568760536840231e-15,1.7545784587412352e-14,2.165060681557307e-18,1.1996155904236358e-38,1.9599458744060706e-11,3.5931712642468194e-41,1.3477256882959924e-11,4.1465282761116509e-28,4.1592220944249601e-25,1.6971600960265803e-29,9.0442655927788103e-31,2.7297247190822484e-21,1.1649824463710773e-30,5.3252825715048729e-05,2.5718218617539683e-06,4.0832326544895497e-10,1.1557866775154688e-15,2.7646043264312176e-09,2.8272193960409739e-14,8.1968762168249755e-14,5.8744739550792731e-10,2.3354885658072138e-16,6.3224222443258942e-19,1.1026307875926919e-20,1.3422498326918343e-20
1.3523090054834385e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375106597776541,0.1186156869807083,0.022820256914268304,0.0,3.6768004648517841e-19,1.6347143403626826e-15,1.8796674171651468e-14,2.246081950121631e-18,1.3406365114187771e-38,2.0038481353691504e-11,3.9819572207994401e-41,1.3737713609119139e-11,4.4003103025777172e-28,4.3695114654077573e-25,1.8596093683412886e-29,9.8878246208731494e-31,2.8435980724956735e-21,1.2632161301626542e-30,5.4278013909759471e-05,2.6215575517554889e-06,4.1059957453326373e-10,1.18279133306106e-15,2.8355931712270567e-09,2.842981672514148e-14,8.28085062476305e-14,6.045789566577145e-10,2.4506044499294852e-16,6.7060991012806857e-19,1.1287227506700144e-20,1.4403593454213169e-20
1.3722380762369085e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33750982500795573,0.11861489089234785,0.022820237601093418,0.0,3.7950559902561852e-19,1.6870407545325979e-15,1.9810132859961025e-14,2.3096188594171805e-18,1.4593241288326074e-38,2.0380112010703955e-11,4.3063349649105251e-41,1.3939988536983871e-11,4.6038538313254867e-28,4.5370008228732179e-25,1.9939651603976688e-29,1.0583858401786904e-30,2.9338557799941296e-21,1.3435964931905115e-30,5.5074086849196544e-05,2.6601839004847044e-06,4.1230758391077358e-10,1.2039023828266098e-15,2.8909250097170905e-09,2.8548087624383355e-14,8.345766408803522e-14,6.1794853782019859e-10,2.5421117398875563e-16,7.0149591442644064e-19,1.1491180793884813e-20,1.519933693326146e-20
