Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70),C2H6X(52),CH4OX(63),HOCO(73),CHO2(74),S(216)
8.40142562268996e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4490043530258108,0.11542157746922276,0.022762079579700226,4.739155183752191e-13,1.6485778483317256e-09,2.5179716721795795e-06,1.0694273535946096e-07,1.390238135744871e-09,4.538542126241404e-21,7.413591260633463e-05,5.340508483694363e-19,6.625892769583309e-05,4.309494335878856e-14,5.047273315012607e-12,1.0189420975452354e-15,7.835924083390114e-18,8.849247206894806e-08,2.568440045712055e-13,0.003172405702116567,0.00011869151203063444,1.0054590234472297e-05,1.3649360401991032e-09,4.195199145609353e-10,7.550211944702634e-10,3.4747081999399997e-13,8.537804898971351e-10,1.7348209588886929e-06,1.273838892681661e-10,9.281020582515386e-14,3.3811254955327703e-08,2.32847635066939e-10,4.00568600211046e-13,3.352230971138787e-13,8.529309415990087e-08,4.001204353299328e-16,1.9831953655689657e-17,1.9029462256856438e-15,6.7808894284114335e-15,7.348481568100043e-20,2.83953749468579e-12,5.660730082847411e-17,2.3931225743817287e-21,1.3368806417834344e-22,2.6410646234075123e-36
8.458862076129815e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44898681749842767,0.11540445109708496,0.02276167560868025,4.891837688308689e-13,1.684249415026346e-09,2.553845733249336e-06,1.0959541274693161e-07,1.4187699432426344e-09,4.7279668273134616e-21,7.464230532931341e-05,5.528209501329928e-19,6.666426789995862e-05,4.4008302189532267e-14,5.1847369768767915e-12,1.052152210527674e-15,8.082234671126284e-18,8.966803164511332e-08,2.6407790488828216e-13,0.003189003670080965,0.00011949444758521118,1.0169330568787901e-05,1.389844038939999e-09,4.2238003311752593e-10,7.594113591630839e-10,3.495325473189555e-13,8.730729818190479e-10,1.7540918772111716e-06,1.2971996229595947e-10,9.48211146152827e-14,3.4371281196798534e-08,2.3442966855545015e-10,4.118912840781001e-13,3.4352972748272777e-13,8.640252800264088e-08,4.1212423023565776e-16,2.046275761323226e-17,1.96946576784616e-15,6.952484834540742e-15,7.555155655552016e-20,2.9034343850917824e-12,5.814748032967926e-17,2.485349516259721e-21,1.388393948513369e-22,2.803211305179407e-36
8.51629852956967e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44896933934120165,0.11538738237629109,0.022761271669165303,5.048370342914903e-13,1.7204747513093558e-09,2.5900223717010685e-06,1.1229555000043721e-07,1.4476870176215968e-09,4.9239670655357715e-21,7.514868794950493e-05,5.721155760653806e-19,6.706904073038957e-05,4.4934584987947365e-14,5.3249645977465675e-12,1.0861993588494439e-15,8.334579039938339e-18,9.085088892452597e-08,2.714640818221293e-13,0.0032055438696502493,0.00012029725812279831,1.0284509600718544e-05,1.4150223957786648e-09,4.2523999331219555e-10,7.638014167009394e-10,3.5159555366521654e-13,8.926594196462995e-10,1.773441392925774e-06,1.320826845533393e-10,9.686336058893265e-14,3.49366755133561e-08,2.360115761697492e-10,4.234531746127067e-13,3.519846890144433e-13,8.751835700671177e-08,4.244001288035421e-16,2.1109203168958517e-17,2.037825386252813e-15,7.127213266574952e-15,7.766171065264284e-20,2.9682870150853227e-12,5.971857319271775e-17,2.580466916736527e-21,1.4415214710905375e-22,2.974115258593148e-36
8.573734983009524e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4489519183589348,0.11537037110622435,0.0227608677610599,5.208823183833652e-13,1.757259660059327e-09,2.6265031646179103e-06,1.1504366125351493e-07,1.4769918751205275e-09,5.126725275140349e-21,7.565506039161836e-05,5.919456548993188e-19,6.747324755990932e-05,4.587388502778872e-14,5.4679921861121505e-12,1.1210983490136721e-15,8.593063221364606e-18,9.204103604776339e-08,2.790046733560148e-13,0.0032220265015214405,0.0001210999433354374,1.0400122639530845e-05,1.4404716369638128e-09,4.280997947316724e-10,7.681913664380184e-10,3.5365986301002733e-13,9.125417169586231e-10,1.7928689797766168e-06,1.344721591697652e-10,9.893726708643176e-14,3.55074613982522e-08,2.375933581836813e-10,4.352576423687927e-13,3.6058958188564306e-13,8.864056736825081e-08,4.369521450566738e-16,2.1771567816225554e-17,2.1080626830100843e-15,7.305109065604765e-15,7.981588530063565e-20,3.0341023952801736e-12,6.132098075540303e-17,2.6785444810531506e-21,1.4963021311699667e-22,3.154185390821401e-36
8.63117143644938e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44893455435714885,0.1153534170869669,0.02276046388426889,5.373267011549872e-13,1.7946099870422656e-09,2.6632897008490323e-06,1.1784026213310127e-07,1.506687030590721e-09,5.336427662870356e-21,7.616142258052182e-05,6.123222662659093e-19,6.787688975494978e-05,4.6826295619118687e-14,5.613855964033299e-12,1.1568641310053824e-15,8.857794358845463e-18,9.323846518073073e-08,2.8670183272637914e-13,0.00323845176569249,0.00012190250291290681,1.0516164976962832e-05,1.4661922685005015e-09,4.309594369635734e-10,7.725812077284591e-10,3.557254995085017e-13,9.327217655083829e-10,1.8123741100581197e-06,1.368884882310191e-10,1.0104315942303706e-13,3.608366260408175e-08,2.3917501486921904e-10,4.4730808203345085e-13,3.6934601082016673e-13,8.976914531692518e-08,4.497843119849051e-16,2.2450131929590362e-17,2.1802157580824047e-15,7.486206656132467e-15,8.201469212640067e-20,3.1008875320053768e-12,6.295510671360777e-17,2.7796530791201303e-21,1.5527755006149436e-22,3.343846729990645e-36
8.688607889889234e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44891724714208303,0.11533652011929743,0.02276006003869745,5.541773392596256e-13,1.8325316210058304e-09,2.7003835807990495e-06,1.2068586973455775e-07,1.5367749974951242e-09,5.553264256984827e-21,7.666777444123968e-05,6.332566417239385e-19,6.827996867559534e-05,4.7791910107955205e-14,5.762592366808804e-12,1.1935117982049216e-15,9.128880710459935e-18,9.444316851436002e-08,2.9455772842759085e-13,0.0032548198614647294,0.00012270493654274996,1.0632631887640166e-05,1.4921847761286646e-09,4.3381891959639e-10,7.769709399263413e-10,3.577924874896309e-13,9.532014348521955e-10,1.8319562546401633e-06,1.3933177277608477e-10,1.0318136488354662e-13,3.666530314202167e-08,2.407565464964664e-10,4.596079124345156e-13,3.782555850112045e-13,9.090407711578737e-08,4.629006810416629e-16,2.3145178769264926e-17,2.2543232122666677e-15,7.670540543895216e-15,8.425874705659608e-20,3.1686494273056297e-12,6.462135711747731e-17,2.8838647555715728e-21,1.6109818071085137e-22,3.543540943552392e-36
8.746044343329089e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44889999652069085,0.1153196800046885,0.02275965622425112,5.714414661330495e-13,1.871030493764585e-09,2.7377864162147137e-06,1.235810025966649e-07,1.5672582879074693e-09,5.777428956368918e-21,7.717411589895056e-05,6.547601657887999e-19,6.868248567558705e-05,4.8770821875921324e-14,5.9142380426467765e-12,1.2310565872890268e-15,9.406431651607213e-18,9.56551382643095e-08,3.025745442166453e-13,0.003271130987445316,0.0001235072439103032,1.0749518629497861e-05,1.518449625304806e-09,4.3667824221947686e-10,7.813605623856816e-10,3.598608514521964e-13,9.739825719872587e-10,1.8516148829932685e-06,1.4180211279410284e-10,1.0535221271643034e-13,3.7252407280957105e-08,2.423379533336627e-10,4.721605765480475e-13,3.873199180433429e-13,9.204534906113047e-08,4.763053216351002e-16,2.385699448537315e-17,2.330424150158724e-15,7.85814531368589e-15,8.65486703187444e-20,3.237395078941816e-12,6.632014036765454e-17,2.9912527397900672e-21,1.6709619397487083e-22,3.753726869504822e-36
8.803480796768944e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44888280230063704,0.11530289654530425,0.02275925244083577,5.891263921663972e-13,1.910112580276229e-09,2.7754998299689422e-06,1.2652618067658816e-07,1.5981394125114052e-09,6.0091195797402775e-21,7.7680446878985e-05,6.768443769610306e-19,6.908444210232692e-05,4.9763124339895634e-14,6.0688298523357105e-12,1.2695138781195675e-15,9.69055767763315e-18,9.68743666706625e-08,3.107544791178074e-13,0.0032873853415496634,0.00012430942469872372,1.0866820444207273e-05,1.54498726118686e-09,4.39537404423039e-10,7.857500744604259e-10,3.6193061606059234e-13,9.950670009924722e-10,1.8713494632138063e-06,1.442996072214003e-10,1.0755603412747892e-13,3.78449995464963e-08,2.439192356471863e-10,4.849695415057308e-13,3.9654062781453505e-13,9.319294748234376e-08,4.900023206136799e-16,2.458586812200986e-17,2.408558183113899e-15,8.04905562717172e-15,8.888508644232843e-20,3.3071314803917037e-12,6.805186721151623e-17,3.1018914559013502e-21,1.7327574546268748e-22,3.9748810606844755e-36
8.860917250208799e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4488656642902948,0.11528616954399812,0.022758848688357623,6.072395048741924e-13,1.9497838987087523e-09,2.813525455842238e-06,1.295219253248149e-07,1.6294208805996364e-09,6.24853791494212e-21,7.818676730682313e-05,6.995209687544581e-19,6.948583929688263e-05,5.076891095166394e-14,6.226404868916294e-12,1.308899193620033e-15,9.981370406401633e-18,9.810084599762661e-08,3.1909974742719857e-13,0.0033035831210038702,0.00012511147858901785,1.098453255760834e-05,1.5717981086222607e-09,4.4239640579811814e-10,7.901394755044422e-10,3.640018061405555e-13,1.0164565226744627e-09,1.8911594620492276e-06,1.4682435393859547e-10,1.0979316227297335e-13,3.844310471987632e-08,2.455003937015576e-10,4.980382986021817e-13,4.0591933645799964e-13,9.434685874176887e-08,5.039957817463964e-16,2.533209162110148e-17,2.4887654322015077e-15,8.243306220711003e-15,9.126862425987506e-20,3.3778656208507683e-12,6.981695073942033e-17,3.215856532737704e-21,1.7964105803885372e-22,4.207498342349483e-36
8.918353703648653e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44884858229874275,0.1152694988043101,0.02275844496672321,6.257882690575013e-13,1.9900505104984704e-09,2.8518649383015495e-06,1.3256875926006633e-07,1.6611052000730595e-09,6.495889768313448e-21,7.869307710809244e-05,7.228017907239472e-19,6.988667859399237e-05,5.1788275197571994e-14,6.387000377353992e-12,1.3492281996397897e-15,1.0278982580810935e-17,9.933456853323276e-08,3.2761257871732844e-13,0.00331972452234713,0.00012591340526006876,1.110265018014692e-05,1.5988825721392163e-09,4.4525524593658056e-10,7.945287648715163e-10,3.6607444667480676e-13,1.038152914218601e-09,1.911044344923314e-06,1.4937644976777777e-10,1.1206393225237659e-13,3.904674783676146e-08,2.470814277594435e-10,5.113703633021671e-13,4.1545767026405293e-13,9.550706923455587e-08,5.182898251976922e-16,2.6095959826069012e-17,2.5710865311533884e-15,8.440931903167905e-15,9.369991690802627e-20,3.4496044852331543e-12,7.161580638096429e-17,3.3332248137690016e-21,1.8619642237761902e-22,4.4520923832777945e-36
8.975790157088508e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44883155613576237,0.11525288413046463,0.022758041275839427,6.447802269622262e-13,2.0309185203988887e-09,2.8905199322766316e-06,1.356672065441854e-07,1.6931948774399073e-09,6.7513850141267554e-21,7.919937620856567e-05,7.466988494927449e-19,7.028696132207015e-05,5.282131059817948e-14,6.550653874212317e-12,1.3905167048061778e-15,1.058350807125495e-17,1.0057552658903431e-07,3.3629521784156955e-13,0.0033358097414341445,0.00012671520438866464,1.1221168507317088e-05,1.6262410359412132e-09,4.481139244311047e-10,7.989179419153445e-10,3.6814856279860476e-13,1.0601579288451054e-09,1.931003575961452e-06,1.5195599046976255e-10,1.1436868110054766e-13,3.965595418593599e-08,2.486623380816605e-10,5.249692752477372e-13,4.2515725960188247e-13,9.667356538851982e-08,5.328885869973471e-16,2.687777048529315e-17,2.6555626293064477e-15,8.641967553725725e-15,9.617960182859794e-20,3.5223550541727557e-12,7.34488519012539e-17,3.454074367000378e-21,1.929461975153445e-22,4.7091962806054764e-36
9.033226610528363e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4488145856118347,0.11523632532736806,0.0227576376156135,6.642229984325341e-13,2.0723940765203594e-09,2.9294921029339576e-06,1.3881779255700125e-07,1.725692417814891e-09,7.015237644083491e-21,7.970566453415836e-05,7.7122430977941505e-19,7.068668880321083e-05,5.386811070791491e-14,6.717403067326829e-12,1.4327806603644838e-15,1.0895061878029391e-17,1.0182371249980648e-07,3.451499249385791e-13,0.0033518389734375218,0.00012751687564952697,1.1340082720108366e-05,1.6538738639047746e-09,4.5097244087516873e-10,8.033070059895271e-10,3.702241797952124e-13,1.0824732954703295e-09,1.951036618015919e-06,1.545630707414218e-10,1.1670774777948212e-13,4.027074930789311e-08,2.5024312492717866e-10,5.388385982652702e-13,4.350197388412625e-13,9.784633366399766e-08,5.47796218505366e-16,2.767782425538154e-17,2.7422353945392116e-15,8.846448119698807e-15,9.870832076962661e-20,3.5961243040244036e-12,7.531650739718233e-17,3.578484494835422e-21,1.9989481140099216e-22,4.979363158631871e-36
9.090663063968218e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4487976705381376,0.11521982220060625,0.02275723398595297,6.841242810594153e-13,2.114483370360492e-09,2.968783125448239e-06,1.4202104397117385e-07,1.7586003249183494e-09,7.287665816857445e-21,8.021194201092682e-05,7.963904954243549e-19,7.108586235319618e-05,5.4928769114731766e-14,6.887285875479804e-12,1.4760361600058485e-15,1.121376013368291e-17,1.030791186232456e-07,3.541789754366631e-13,0.0033678124128501633,0.00012831841871533846,1.1459387985457596e-05,1.681781399580467e-09,4.5383079486303776e-10,8.076959564475635e-10,3.723013230912789e-13,1.1051007183733249e-09,1.9711429326911954e-06,1.571977842130899e-10,1.1908147316957908e-13,4.089115899332205e-08,2.518237885531251e-10,5.529819203724272e-13,4.4504674627421873e-13,9.90253605537052e-08,5.630168858721136e-16,2.849642470423866e-17,2.8311470162024102e-15,9.054408614343313e-15,1.0128671978640345e-19,3.670919206865163e-12,7.721919529371968e-17,3.7065357439039375e-21,2.0704676144463458e-22,5.263166781820662e-36
9.148099517408073e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4487808107265431,0.11520337455644225,0.022756830386765733,7.044918503243709e-13,2.157192636825271e-09,3.008394684771619e-06,1.4527748872701837e-07,1.7919211010753955e-09,7.568891907676152e-21,8.071820856506573e-05,8.222098904158922e-19,7.148448328150043e-05,5.600337943976552e-14,7.060340428075583e-12,1.520299439683159e-15,1.1539720105313156e-17,1.0434173733966878e-07,3.6338466005808703e-13,0.003383730253487649,0.00012911983325677103,1.1579079456705559e-05,1.7099639661971772e-09,4.5668898598975074e-10,8.12084792642844e-10,3.7438001825213767e-13,1.1280418768677634e-09,1.991321980369277e-06,1.598602234460439e-10,1.2149020006043758e-13,4.1517209281494675e-08,2.5340432921478663e-10,5.674028537850228e-13,4.552399240366489e-13,1.0021063258259471e-07,5.785547694937874e-16,2.933387831393811e-17,2.9223402080435694e-15,9.265884114666902e-15,1.0391544924249612e-19,3.746746730495716e-12,7.915734034021209e-17,3.8383099148531525e-21,2.14406615063923e-22,5.561202182226958e-36
9.205535970847928e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44876400598961413,0.11518698220181395,0.022756426817960015,7.253335597382279e-13,2.2005281542408742e-09,3.048328475400583e-06,1.485876560073131e-07,1.8256572472150694e-09,7.859142557930308e-21,8.122446412290606e-05,8.486951399159506e-19,7.188255289129666e-05,5.709203533699189e-14,7.236605064816557e-12,1.5655868774149764e-15,1.187306019680782e-17,1.0561156105171375e-07,3.727692848233311e-13,0.003399592688490613,0.00012992111894251422,1.1699152274058015e-05,1.7384218666696804e-09,4.595470138511095e-10,8.164735139286466e-10,3.7646029097702307e-13,1.1512984249793141e-09,2.011573220235015e-06,1.6255047993006047e-10,1.239342731411859e-13,4.2148926458553725e-08,2.549847471656148e-10,5.821050349238074e-13,4.656009180299015e-13,1.0140213630771239e-07,5.944140634634431e-16,3.0190494483397865e-17,3.015858211125629e-15,9.4809097592377e-15,1.0659516381075863e-19,3.823613838441842e-12,8.113136960669076e-17,3.973890072101403e-21,2.2197901022846044e-22,5.874086301582848e-36
9.262972424287782e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44874725614060174,0.11517064494433157,0.022756023279444357,7.466573409750785e-13,2.2444962443561317e-09,3.0885862011406636e-06,1.5195207621209064e-07,1.8598112628694925e-09,8.158648724801127e-21,8.173070861091287e-05,8.758590512852831e-19,7.228007247946318e-05,5.819483049288605e-14,7.416118335379783e-12,1.611914993077555e-15,1.2213899951030624e-17,1.0688858218403889e-07,3.8233517105529123e-13,0.0034153999103271023,0.00013072227543930296,1.1819601565051141e-05,1.7671553836094918e-09,4.624048780436652e-10,8.20862119658129e-10,3.785421670942075e-13,1.17487199112856e-09,2.0318961103014557e-06,1.6526864408104745e-10,1.264140389903444e-13,4.2786337055704243e-08,2.565650426572281e-10,5.970921244211629e-13,4.761313778423191e-13,1.0259985831805652e-07,6.105989750177063e-16,3.106658553085833e-17,3.1117447967395833e-15,9.699520745992887e-15,1.0932652247432826e-19,3.9015274899559655e-12,8.314171248019004e-17,4.113360553553258e-21,2.297686560020197e-22,6.202458648275298e-36
9.320408877727637e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44873056099344233,0.11515436259227554,0.022755619771127646,7.684712040013458e-13,2.289103272335631e-09,3.1291695748689855e-06,1.5537128093341517e-07,1.8943856461730207e-09,8.467645730895552e-21,8.223694195568295e-05,9.037145951082629e-19,7.26770433365902e-05,5.931185862608277e-14,7.59891899909422e-12,1.6593004481850039e-15,1.2562360051952336e-17,1.0817279318302353e-07,3.9208465538342485e-13,0.0034311521107949394,0.00013152330241194616,1.1940422445021233e-05,1.7961647793390262e-09,4.6526257816470617e-10,8.25250609184323e-10,3.806256725560587e-13,1.1987641778195342e-09,2.0522901074351962e-06,1.680148052387513e-10,1.2892984606522613e-13,4.342946784730984e-08,2.581452159394156e-10,6.123678071277131e-13,4.868329566707506e-13,1.0380378523443573e-07,6.27113723979289e-16,3.1962466696163605e-17,3.2100442693111588e-15,9.921752330046726e-15,1.1211018852761115e-19,3.9804946400187815e-12,8.518880066107508e-17,4.2568069802750706e-21,2.3778033308255237e-22,6.546981969452165e-36
9.377845331167492e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4487139203627548,0.1151381349545939,0.022755216292919087,7.907832371999713e-13,2.3343556467434227e-09,3.17008031829472e-06,1.5884580293014751e-07,1.929382893861407e-09,8.786373313879e-21,8.274316408394286e-05,9.32274906217229e-19,7.307346674698673e-05,6.04432134870378e-14,7.785046024618544e-12,1.7077600456576482e-15,1.2918562326726767e-17,1.094641865164687e-07,4.020200897478436e-13,0.0034468494810240675,0.0001323241995233543,1.2061610017578535e-05,1.8254502959090565e-09,4.681201138122463e-10,8.296389818601305e-10,3.827108334340217e-13,1.2229765613339653e-09,2.072754667381741e-06,1.7078905166453918e-10,1.3148204469087857e-13,4.4078345848895507e-08,2.597252672601409e-10,6.279357921188455e-13,4.977073112420398e-13,1.0501390370932755e-07,6.439625421955803e-16,3.287845614284626e-17,3.310801469301503e-15,1.0147639821498503e-14,1.1494682957725493e-19,4.0605222393409565e-12,8.727306815937826e-17,4.404316266129934e-21,2.4601889433992994e-22,6.908342938493572e-36
9.435281784607347e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4486973340638376,0.11512196184090015,0.022754812844728217,8.136016074897278e-13,2.380259819517327e-09,3.2113201617175058e-06,1.6237617610269862e-07,1.9648055012709586e-09,9.11507567609551e-21,8.324937492254649e-05,9.61553284716376e-19,7.3469343988688e-05,6.158898885768991e-14,7.974538589619545e-12,1.7573107295786465e-15,1.3282629747711839e-17,1.1076275467329818e-07,4.1214384140335045e-13,0.003462492211478893,0.00013312496643456801,1.218315937508502e-05,1.8550121551194966e-09,4.70977484585012e-10,8.340272370383148e-10,3.847976759135255e-13,1.2475106914313121e-09,2.0932892447908737e-06,1.7359147053925768e-10,1.3407098704856739e-13,4.473299831505882e-08,2.6130519686554483e-10,6.437998127011504e-13,5.087561017344909e-13,1.062302004267375e-07,6.611496729733714e-16,3.3814874960015443e-17,3.4140617761019237e-15,1.0377218583240579e-14,1.1783711754310954e-19,4.141617234364872e-12,8.939495129114438e-17,4.55597662737107e-21,2.54489265351364e-22,7.287252858087968e-36
9.492718238047202e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4486808019126658,0.11510584306147087,0.02275440942646488,8.369345604396558e-13,2.4268222859338177e-09,3.252890843783914e-06,1.659629354677747e-07,2.0006559623377e-09,9.454001534164841e-21,8.375557439847314e-05,9.915631970051891e-19,7.386467633346273e-05,6.274927855112427e-14,8.167436080451083e-12,1.8079695849389115e-15,1.3654686434435704e-17,1.1206849016325988e-07,4.224582929234241e-13,0.003478080491960614,0.00013392560280478608,1.230506559913609e-05,1.8848505585435047e-09,4.738346900824296e-10,8.384153740714973e-10,3.868862262888172e-13,1.2723680910546598e-09,2.1138932932420205e-06,1.76422147961166e-10,1.3669702716380933e-13,4.5393452737290955e-08,2.628850049999491e-10,6.599636264187724e-13,5.199809916993204e-13,1.0745266210205816e-07,6.786793705099417e-16,3.477204716404934e-17,3.5198711109226493e-15,1.0610524028766785e-14,1.2078172865917573e-19,4.223786567266438e-12,9.155488867478424e-17,4.711877592192632e-21,2.6319644493444684e-22,7.684448379153327e-36
9.550154691487057e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44866432372588844,0.11508977842724331,0.022754006038039284,8.607904203786265e-13,2.4740495845634652e-09,3.294794111241991e-06,1.6960661713311375e-07,2.036936769596538e-09,9.803404168546246e-21,8.426176243882517e-05,1.0223182768014095e-18,7.425946504682117e-05,6.392417641123646e-14,8.363778091833566e-12,1.8597538373704075e-15,1.4034857655507975e-17,1.1338138551662782e-07,4.329658422041484e-13,0.003493614511609547,0.00013472610829139364,1.2427323761045942e-05,1.914965687554901e-09,4.766917299046153e-10,8.428033923121515e-10,3.889765109577244e-13,1.2975502560425678e-09,2.134566265269629e-06,1.7928116894394543e-10,1.393605208939536e-13,4.6059736841709185e-08,2.6446469190585954e-10,6.764310150596771e-13,5.313836479820979e-13,1.086812754819288e-07,6.965558993206411e-16,3.5750299700091345e-17,3.628275939675629e-15,1.0847591619981155e-14,1.2378134347454146e-19,4.307037175956948e-12,9.375332122743662e-17,4.8721100102369515e-21,2.7214550567776174e-22,8.100692235846396e-36
9.607591144926912e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44864789932082544,0.11507376774981327,0.022753602679361915,8.851775905000297e-13,2.5219482972169647e-09,3.3370317186939792e-06,1.7330775827221739e-07,2.073650414180426e-09,1.0163541473058374e-20,8.476793897082588e-05,1.0538323261635343e-18,7.4653711388023e-05,6.511377631239767e-14,8.563604426533972e-12,1.9126808528678604e-15,1.4423269830476083e-17,1.147014332839044e-07,4.436689024680891e-13,0.003509094458907439,0.00013552648254999022,1.2549928922336585e-05,1.945357703358926e-09,4.795486036523601e-10,8.471912911125961e-10,3.9106855641634943e-13,1.3230586548469332e-09,2.155307612388537e-06,1.8216861741478351e-10,1.420618259153185e-13,4.67318785867028e-08,2.6604425782396915e-10,6.932057846618327e-13,5.429657406441819e-13,1.0991602734409531e-07,7.147835336631861e-16,3.6749962443351005e-17,3.739323275851383e-15,1.1088456865007408e-14,1.2683664685430607e-19,4.39137599408498e-12,9.599069216133826e-17,5.0367660620572405e-21,2.8134159446900305e-22,8.536773996903554e-36
9.665027598366766e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4486315285154648,0.11505781084143252,0.022753199350343613,9.101045529615909e-13,2.570525048881699e-09,3.3796054283472547e-06,1.7706689709907724e-07,2.110799385819538e-09,1.0534676004344965e-20,8.527410392181746e-05,1.0861193165128322e-18,7.504741661008564e-05,6.631817215912078e-14,8.766955095046352e-12,1.9667681374989636e-15,1.4820050531626802e-17,1.1602862603552334e-07,4.545699022681166e-13,0.0035245205216797803,0.00013632672523441788,1.2672876135230258e-05,1.976026747026312e-09,4.8240531092712e-10,8.515790698249912e-10,3.9316238925369694e-13,1.3488947282569458e-09,2.1761167851193423e-06,1.850845762125336e-10,1.4480130170988756e-13,4.740990616049361e-08,2.6762370299316183e-10,7.102917655193069e-13,5.547289428841537e-13,1.1115690449727038e-07,7.333665569587507e-16,3.77713682002096e-17,3.853060683389869e-15,1.1333155315999297e-14,1.2994832798049252e-19,4.476809951038344e-12,9.826744698020146e-17,5.205939268534774e-21,2.9078993302055594e-22,8.993510833559384e-36
9.722464051806621e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44861521112845987,0.11504190751500683,0.022752796050895526,9.355798689803194e-13,2.6197865076488686e-09,3.4225170097635642e-06,1.8088457284289967e-07,2.1483861728404306e-09,1.0917075031275692e-20,8.578025721925864e-05,1.1191933896548831e-18,7.544058195979306e-05,6.753745788572725e-14,8.973870315272821e-12,2.0220333371031115e-15,1.5225328485733023e-17,1.173629563615531e-07,4.656712854911752e-13,0.003539892887098092,0.00013712683599678954,1.2796160443145209e-05,2.0069729395306937e-09,4.852618513310036e-10,8.559667278013323e-10,3.952580361462344e-13,1.3750598891292151e-09,2.196993233013778e-06,1.8802912708595114e-10,1.475793095515646e-13,4.809384797861301e-08,2.692030276505148e-10,7.276928121882795e-13,5.66674930959259e-13,1.1240389378099402e-07,7.523092612101559e-16,3.881485270913082e-17,3.969536279545423e-15,1.1581722566952104e-14,1.3311708035294735e-19,4.5633459719460524e-12,1.0058403347559969e-16,5.3797245002495985e-21,3.004958183924807e-22,9.471748304290316e-36
9.779900505246476e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4485989469791265,0.11502605758409337,0.022752392780929123,9.61612178922587e-13,2.6697393846311974e-09,3.465768239606619e-06,1.847613257228289e-07,2.18641326216522e-09,1.1311010584271674e-20,8.628639879072281e-05,1.1530688588006248e-18,7.583320867770458e-05,6.877172745601502e-14,9.184390512205026e-12,2.0784942369787475e-15,1.5639233575745697e-17,1.1870441687140094e-07,4.769755113619999e-13,0.003555211741682231,0.00013792681448751692,1.2919776881194634e-05,2.038196381789352e-09,4.881182244667588e-10,8.603542643934451e-10,3.97355523852393e-13,1.401555522124123e-09,2.217936404680065e-06,1.9100235069200318e-10,1.5039621249200043e-13,4.8783732681297176e-08,2.707822320313029e-10,7.454128034929698e-13,5.788053841068545e-13,1.1365698206549453e-07,7.716159464171929e-16,3.988075464137694e-17,4.088798737745721e-15,1.1834194251515467e-14,1.3634360179022856e-19,4.65099097768033e-12,1.0294090172335993e-16,5.558217986803799e-21,3.104646235128467e-22,9.97236115663187e-36
