Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53)
5.726682421324683e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996252,0.022821567693054247,0.0,1.8261570324530855e-54,1.6341290080907715e-30,4.878557666404311e-72,7.742804298141495e-46,3.467997723338689e-110,5.0542513714427144e-17,8.18831698506295e-90,5.054251371442062e-17,5.418111033794245e-61,3.8238791037059116e-59,5.01398378817042e-93,5.813702763300786e-94,5.046331764130251e-43,1.4879032348656433e-71,2.76026542643807e-15,8.172655337284182e-17,3.2717879870047026e-19,4.956726563733141e-32,1.8353909924148397e-31,3.271787974267183e-19,9.479584738524734e-46,6.351776360460539e-28,2.3067125575185128e-33,8.181286676097321e-38,4.4002369351576304e-63,6.131184596522768e-44,3.041465184406021e-62,8.83009733778122e-87,1.302289408563091e-89
1.1458340240061464e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999942,0.1186699660299597,0.022821567693054205,0.0,2.9242308908236223e-53,6.540775020623761e-30,3.148298308833823e-70,6.200523128979385e-45,8.951832059374975e-108,1.0112893925658382e-16,5.248622541460255e-88,1.011289392565577e-16,8.678393799219657e-60,6.1253266483721475e-58,6.471274116937996e-91,7.503427573422201e-92,4.040133794688449e-42,5.710750150740859e-70,5.522928998336578e-15,1.6352411157050634e-16,6.546418548026146e-19,1.9839823844714347e-31,7.346347132599345e-31,6.546418497042783e-19,7.589431765182928e-45,2.542356625512711e-27,1.846765887485249e-32,6.597429732602072e-37,1.4198612107022646e-61,4.9086759276810334e-43,9.744669482389161e-61,1.1396522749805491e-84,1.6815884429722927e-87
2.2921655877535026e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999885,0.11866996602995408,0.022821567693054122,0.0,4.680674069531234e-52,2.61716224385996e-29,2.0444853769129688e-68,4.962931606804576e-44,2.3251366022612524e-105,2.0230179034090301e-16,3.361712658618041e-86,2.0230179034079854e-16,1.3892967289533319e-58,9.806222404505227e-57,8.404402220213515e-89,9.744885194893938e-90,3.2333349111022407e-41,2.4330316628547397e-68,1.1048256142129752e-14,3.271192279658303e-16,1.3095679708417064e-18,7.938513784654434e-31,2.9394957558425983e-30,1.3095679504416463e-18,6.073851965005724e-44,1.017266413667986e-26,1.4779631942263392e-31,5.355858215009262e-36,4.6106989437046055e-60,3.928432953498719e-42,3.1201957677276213e-59,1.4800943249548653e-82,2.184611786271779e-85
4.584828715248215e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999771,0.11866996602994283,0.02282156769305396,0.0,7.490602552448067e-51,1.0470355251124996e-28,1.345129685418365e-66,3.9713507721622406e-43,6.118196347506033e-103,4.0464749250956488e-16,2.152326629671802e-84,4.046474925091469e-16,2.2234779147338664e-57,1.5694517050290343e-55,1.105791942413457e-86,1.282163232795812e-87,2.587159179443516e-40,1.165811261566669e-66,2.2098910429700723e-14,6.543094607564582e-16,2.619420218259492e-18,3.175922430865572e-30,1.1759897082257742e-29,2.619420136645377e-18,4.860004353848133e-43,4.0696688997692117e-26,1.1825778497432066e-30,4.4069757440914343e-35,1.5170679808343578e-58,3.143343812464324e-41,9.987562371316312e-58,1.9474036710019965e-80,2.875253270121711e-83
9.17015497023764e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995436,0.11866996602992032,0.022821567693053633,0.0,1.1986183295506322e-49,4.188484629182586e-28,9.074219001396442e-65,3.177482861108821e-42,1.6504634066992944e-100,8.093388968469826e-16,1.3777548715253557e-82,8.093388968453105e-16,3.5580472501170126e-56,2.5114876505716994e-54,1.491648971970053e-84,1.729563575158547e-85,2.0699238574994685e-39,6.208306350207306e-65,4.420021900478117e-14,1.308689926337634e-15,5.239124774456573e-18,1.270472358327058e-29,4.704341656462144e-29,5.2391244479688175e-18,3.8883725768813503e-42,1.6279527191033418e-25,9.461244923891908e-30,3.720286260920144e-34,5.119006973016712e-57,2.5149147554577424e-40,3.19642088956241e-56,2.6269341952695367e-78,3.880234687403528e-81
1.834080748021649e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679990884,0.1186699660298753,0.022821567693052977,0.0,1.917886814809676e-48,1.6754633592094273e-27,6.401923323864209e-63,2.542147195395532e-41,4.655378347356655e-98,1.618721705522194e-15,8.818481920367682e-81,1.618721705515505e-15,5.693261693973663e-55,4.0186720956646757e-53,2.1040506441307732e-82,2.4396419077917493e-83,1.656017684138745e-38,3.5721726792945577e-63,8.840283615469609e-14,2.6174508574996657e-15,1.0478534132321594e-17,5.082096174370482e-29,1.8818132176375551e-28,1.0478532826279627e-17,3.1108456135202864e-41,6.5116972371251345e-25,7.568913403349785e-29,3.2873521608841616e-33,1.8069375051851925e-55,2.0120288117409798e-39,1.0228747449165377e-54,3.7054311188391764e-76,5.477023873219108e-79
3.668211250017419e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998178,0.11866996602978526,0.02282156769305167,0.0,3.0686967186192344e-47,6.70200044771956e-27,4.857573152805668e-61,2.0337821198207036e-40,1.4118828926923057e-95,3.2374873228741202e-15,5.644100676209841e-79,3.2374873228473632e-15,9.10952758696908e-54,6.4301085034478154e-52,3.1913758970059375e-80,3.7003930290279537e-81,1.3248455687866669e-37,2.1576375677471626e-61,1.7680807045354202e-13,5.23497271982245e-15,2.0957353830133583e-17,2.0328797880871683e-28,7.527405884298355e-28,2.0957348605557053e-17,2.4887353637707866e-40,2.6044290373665043e-24,6.05456756160585e-28,3.1274426144338865e-32,6.862148444731946e-54,1.609663645159978e-38,3.272949123834579e-53,5.620313041904953e-74,8.315899059422768e-77
7.336472254008958e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767996357,0.1186699660296052,0.022821567693049053,0.0,4.909976434603258e-46,2.680835973783987e-26,4.081633439124168e-59,1.6270514399496616e-39,4.740838924904489e-93,6.475018557583986e-15,3.612311546911326e-77,6.475018557476957e-15,1.4575491214707895e-52,1.0288359032113245e-50,5.359737628364858e-78,6.214603407743425e-79,1.0598889939960596e-36,1.3395268522414904e-59,3.536185390472981e-13,1.0470016444462896e-14,4.191499715567367e-17,8.131601544885457e-28,3.010992877474728e-27,4.1914976254735825e-17,1.9910116014277854e-39,1.0415400080572513e-23,4.842580857901125e-27,3.2977210297681248e-31,2.886735096778707e-52,1.2877500204605778e-37,1.047123192922744e-51,9.439001488999423e-72,1.3984235636591612e-74
1.4672994261992038e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992716,0.11866996602924505,0.022821567693043818,0.0,7.856009825689731e-45,1.0723466584164164e-25,3.8565382586780165e-57,1.3016514469531805e-38,1.7899771570001308e-90,1.2950081027027773e-14,2.311907257452362e-75,1.295008102659966e-14,2.3320983509319642e-51,1.6461519282077593e-49,1.0121604402105461e-75,1.1735976664271325e-76,8.47916163150996e-36,8.437771922759779e-58,7.072394762190678e-13,2.0940103893723312e-14,8.383029953910527e-17,3.25265690063427e-27,1.2044031923547389e-26,8.383021591559508e-17,1.5928182228325702e-38,4.164244837277807e-23,3.872279727187947e-26,3.9105170762585916e-30,1.3655865099262258e-50,1.0302122400880496e-36,3.3492869086998232e-50,1.78250945194139e-69,2.644377925005659e-72
2.93460382779582e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767985432,0.11866996602852478,0.022821567693033347,0.0,1.2569647928208743e-43,4.289451988991833e-25,4.0587348729309446e-55,1.041325271219865e-37,7.52915057032785e-88,2.5900205966011558e-14,1.4796295502659746e-73,2.5900205964299105e-14,3.7313731359705594e-50,2.6338535477767214e-48,2.12929535028909e-73,2.468912869554519e-74,6.783348414439294e-35,5.353278749446003e-56,1.4144813504996363e-12,4.188027879216221e-14,1.676609673368001e-16,1.3010658600775554e-26,4.817624344868086e-26,1.676606326873669e-16,1.2742575428968336e-37,1.664155072348883e-22,3.0949439059841085e-25,5.16139218054847e-29,7.193775296878536e-49,8.241820019159482e-36,1.0707928645206457e-48,3.749888067442601e-67,5.5690785921890084e-70
5.869212630989052e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970865,0.11866996602708423,0.022821567693012405,0.0,2.0111443835639362e-42,1.7158264217445618e-24,4.628049477897123e-53,8.330618554727449e-37,3.432205413260608e-85,5.1800455844364e-14,9.469657463952858e-72,5.180045583751418e-14,5.970209538432145e-49,4.214170450220581e-47,4.854149584048211e-71,5.628374312369529e-72,5.426685155044652e-34,3.4064579910392247e-54,2.8289650988088896e-12,8.376062858871232e-14,3.353225558645359e-16,5.204268386242567e-26,1.927051647193711e-25,3.353212160314971e-16,1.0194062408870194e-36,6.644284070048032e-22,2.4713479561293965e-24,7.373081325904212e-28,4.1044503000094944e-47,6.593621636947982e-35,3.420262881100299e-47,8.548607684242125e-65,1.2705064530132037e-67
1.1738430237375515e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767941731,0.11866996602420313,0.022821567692970526,0.0,3.2178256289497385e-41,6.86365580712695e-24,5.547088576444252e-51,6.66450128626854e-36,1.644979406321544e-82,1.0360095560260831e-13,6.060589647505108e-70,1.0360095557520904e-13,9.552344962262831e-48,6.742665031182138e-46,1.1633676434605605e-68,1.3489216219415556e-69,4.341348741172527e-33,2.1679512917609096e-52,5.657932594419865e-12,1.6752132818050174e-13,6.706467510783296e-16,2.081707340746744e-25,7.708207160504888e-25,6.706413819250928e-16,8.155235085012282e-36,2.6478906585713767e-21,1.9697396158656444e-23,1.1060832966275297e-26,2.460815233688667e-45,5.275149317730747e-34,1.0904846913165629e-45,2.0487967552580906e-62,3.0461892734947912e-65
2.3476865450148443e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767883463,0.11866996601844092,0.022821567692886766,0.0,5.148497637200594e-40,2.745736955971148e-23,6.8240616349055e-49,5.331603427600925e-35,8.093345278229846e-80,2.0720195512525473e-13,3.87877995832096e-68,2.072019550156576e-13,1.5283758689228114e-46,1.0788221073088032e-44,2.86205524579597e-66,3.318544034910014e-67,3.4730761163531124e-32,1.3761296931037577e-50,1.1315867581611683e-11,3.350427273588372e-13,1.3412992649785468e-15,8.326821312461277e-25,3.083280381140504e-24,1.3412777105575422e-15,6.524157062295982e-35,1.0513776716985052e-20,1.564165407021489e-22,1.701995097056933e-25,1.5139822169231328e-43,4.2205140209170854e-33,3.464202419538647e-44,5.040333124479383e-60,7.495304450710102e-63
4.69537358756943e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767766927,0.11866996600691651,0.022821567692719244,0.0,8.237516531844962e-39,1.0985095176983826e-22,8.470318740876139e-47,4.26528341606474e-34,4.018106781656067e-77,4.1440395419517854e-13,2.4824196742059827e-66,4.1440395375679033e-13,2.4454016067235625e-45,1.7261001501666438e-43,7.104757522628738e-64,8.237937760134691e-65,2.778454745923329e-31,8.677555719036566e-49,2.2631737539874796e-11,6.700855256945351e-13,2.682621184009713e-15,3.330720497775463e-24,1.2333095779253569e-23,2.682534355394955e-15,5.219273139713973e-34,4.144543111473654e-20,1.2330970127138773e-21,2.6413228273882387e-24,9.396783866219127e-42,3.3770282864361783e-32,1.0926386145959909e-42,1.2512069578218317e-57,1.8605714569803478e-60
9.390747672678601e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767533855,0.11866996598386768,0.0228215676923842,0.0,1.3179767562063084e-37,4.39568692598034e-22,1.0458092564715972e-44,3.41222654574302e-33,1.9844900027645225e-74,8.288079524335456e-13,1.5887483346883846e-64,8.288079506799976e-13,3.9126417086665914e-44,2.761698768416146e-42,1.754453566200094e-61,2.0342787945662224e-62,2.2227533451464925e-30,5.3979511650665e-47,4.526347739191894e-11,1.3401711222820392e-12,5.3653356180114344e-15,1.332281461091921e-23,4.933216539413274e-23,5.364983596891383e-15,4.175333340106659e-33,1.6109735326139536e-19,9.584249132828701e-21,4.075967612953297e-23,5.800737422040775e-40,2.7025713804352135e-31,3.3985085249623716e-41,3.0897197810162523e-55,4.593467760217302e-58
1.8781495842896944e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767067711,0.11866996593777003,0.022821567691714114,0.0,2.1086796621487397e-36,1.75949414209682e-21,1.2637220572397596e-42,2.7297804310787013e-32,9.593281663636807e-72,1.6576159493043395e-12,1.016798318027906e-62,1.6576159422901805e-12,6.260222731512579e-43,4.4185377930363263e-41,4.240436731370453e-59,4.9167471784873827e-60,1.7781857138142656e-29,3.271120756370228e-45,9.052695683807886e-11,2.6803423151214795e-12,1.0731069026281512e-14,5.329071330086117e-23,1.9732689629215939e-22,1.0729625899420025e-14,3.340129953281886e-32,6.097404163084352e-19,7.251508737420181e-20,6.15338090288081e-22,3.504088646568026e-38,2.163463960234496e-30,1.0294178558658673e-39,7.467624160413003e-53,1.1095828704521496e-55
3.756299218333363e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727661354236,0.11866996584557472,0.022821567690373943,0.0,3.3736212128638625e-35,7.046386894756634e-21,1.4604946834257411e-40,2.183822853752559e-31,4.4361076717764993e-69,3.3152319446220014e-12,6.507500429269373e-61,3.3152319165656223e-12,1.0016342568719019e-41,7.069084851589034e-40,9.803330242859634e-57,1.1366802592044657e-57,1.4225213525053353e-28,1.8900753441845485e-43,1.810539146986852e-10,5.360684699458094e-12,2.1463903355225162e-14,2.13158482662928e-22,7.892934162032788e-22,2.1457885880610682e-14,2.671885084367684e-31,2.199947915649689e-18,5.225069561506638e-19,8.879491843105418e-21,2.0240831353767256e-36,1.7327216560889435e-29,2.971783418500776e-38,1.7263736500382927e-50,2.5621874009744386e-53
5.634448852377032e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765203136,0.11866996575337942,0.022821567689033772,0.0,1.241684253308965e-34,1.498452677873821e-20,9.273969999408853e-40,6.483221524165271e-31,3.684896242374573e-68,4.972847941515736e-12,3.6947643435756293e-60,4.972847881896139e-12,3.78938335004494e-41,2.6950113921532546e-39,7.178418319860915e-56,8.323245859727952e-57,4.067477350875766e-28,1.0251530842512596e-42,2.715808715275781e-10,8.041027082452441e-12,3.2198231445868305e-14,4.529553691682431e-22,1.6772276859558317e-21,3.2185121335908466e-14,7.639562039483437e-31,4.363540979801978e-18,1.4091697577059834e-18,3.115590461654761e-20,1.0923121947787881e-35,4.9573763739529584e-29,1.3378521025458343e-37,1.2641162931318819e-49,1.8853050204231295e-52
7.5125984864207e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642708485,0.11866996566118411,0.0228215676876936,0.0,3.149137872249471e-34,2.5577393526343566e-20,3.7789419899370645e-39,1.4126592468827902e-30,1.83300709483915e-67,6.630463939985214e-12,1.4209306995475735e-59,6.630463838281738e-12,9.863737076908465e-41,7.250777138892633e-39,3.2434357187651213e-55,3.7606944744571554e-56,8.579402432417004e-28,3.61769090713222e-42,3.621078273247576e-10,1.0721369464104528e-11,4.293416032189713e-14,7.726785222817403e-22,2.861120397568254e-21,4.2911332363292166e-14,1.61133615251878e-30,7.001590953844062e-18,2.8230091385732728e-18,7.576978731599262e-20,3.9864173657802015e-35,1.0461604886106505e-28,4.14816925713584e-37,5.7116357636111544e-49,9.405140814600862e-52
1.1268897754508037e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727624062733,0.11866996547679351,0.02282156768501326,0.0,1.1012678521112216e-33,5.3002134294296165e-20,2.9836872204113827e-38,4.1005103759923524e-30,1.9203120829274093e-66,9.945695940621583e-12,1.0814386173179166e-58,9.94569573005978e-12,3.6198479943596966e-40,2.93236256386427e-38,2.959843195885043e-54,3.4318327521882825e-55,2.3432621602578805e-27,2.189132896397479e-41,5.431617364977484e-10,1.608205422425851e-11,6.441004694932003e-14,1.5996981005022717e-21,5.9234732913138726e-21,6.436135045235145e-14,4.400746269098615e-30,1.3148757705507166e-17,7.099988270494595e-18,2.475241957437241e-19,2.6996326462931473e-34,2.859460071250751e-28,2.0978754690057903e-36,5.212134037899193e-48,1.3463563346053672e-50
1.5025197022595373e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072760541698,0.11866996529240291,0.022821567682332917,0.0,2.7517345558834574e-33,9.021024180398897e-20,1.2071637257788819e-37,8.967346990443072e-30,9.514744034815477e-66,1.3260927947051139e-11,4.083505948397306e-58,1.3260927588944205e-11,9.386527618500464e-40,7.942323840869843e-38,1.3355975790019728e-53,1.548568104181291e-54,4.902816481950989e-27,7.69292407369238e-41,7.242156418767611e-10,2.144273897947654e-11,8.589249941985529e-14,2.720611517219276e-21,1.0074093613321465e-20,8.580760216832573e-14,9.207253468754101e-30,2.044372284526904e-17,1.3827825534326056e-17,5.853162354748082e-19,9.559171324532064e-34,5.986436585957365e-28,6.400838742936342e-36,2.3518926562705726e-47,6.579907136439831e-50
1.878149629068271e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758677123,0.11866996510801231,0.022821567679652575,0.0,5.837979209858893e-33,1.3791294703579475e-19,3.85538272707749e-37,1.682395040880203e-29,3.700924465293463e-65,1.657615995968658e-11,1.2490607836967097e-57,1.657615941258549e-11,2.0523404033083185e-39,1.7840674907610716e-37,4.732688943761767e-53,5.487312031644405e-54,8.925257284942109e-27,2.1678088329600545e-40,9.052695431907972e-10,2.680342372940607e-11,1.0738241400563127e-13,4.156392193146827e-21,1.539065254184776e-20,1.0724981913921392e-13,1.6760379916378935e-29,2.861509064615935e-17,2.3459077887732687e-17,1.1762379212253966e-18,2.728546783995873e-33,1.0903904411187552e-27,1.585955070057146e-35,8.333824565768572e-47,2.528549613520324e-49
2.629409482685738e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072754947972,0.11866996473923114,0.02282156767429189,0.0,2.1385768945760404e-32,2.655091625980351e-19,4.125979287282107e-36,4.603330363353992e-29,1.0090338601939143e-63,2.3206624003957338e-11,1.1053467880962445e-56,2.3206622951925073e-11,7.894189965877401e-39,6.916782658325326e-37,7.97505209053387e-52,9.246322894561097e-53,2.3564354928045807e-26,1.5172094651903214e-39,1.2673773333686024e-09,3.752479321306757e-11,1.5038701115819627e-13,7.992204652784372e-21,2.959440215375653e-20,1.5012189984168542e-13,4.4244611352756583e-29,4.627995608349364e-17,5.241228715155703e-17,3.69298814064467e-18,1.8987471409776616e-32,2.882199303502236e-27,7.413342272303806e-35,1.4042242586793188e-45,4.789746942932405e-48
3.3806693363032052e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072751218821,0.11866996437044998,0.022821567668931207,0.0,5.552507550199297e-32,4.3581305031913675e-19,1.8628012217911306e-35,9.704363576743285e-29,6.592610453651037e-63,2.9837088073416806e-11,4.568334591262859e-56,2.9837086348124055e-11,2.096894224499136e-38,1.8401403420489856e-36,4.367762442229314e-51,5.0639334474599994e-52,4.8853016445695677e-26,5.5784991770348e-39,1.6294851070363846e-09,4.824616267524995e-11,1.9342554245913646e-13,1.3106573147184271e-20,4.853270745180015e-20,1.929776031838732e-13,9.171566888877426e-29,6.512150398592675e-17,9.426730653762587e-17,8.501322318433483e-18,6.948974643072469e-32,5.980441489362189e-27,2.1768723060678167e-34,7.690360069443364e-45,2.6097049593814534e-47
