Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53)
5.7266824211551834e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996252,0.022821567693054247,0.0,1.8261566568297841e-54,1.634129240084601e-30,6.995978679361029e-72,7.718803892071422e-46,4.9732618791166415e-110,5.054251594730269e-17,8.16293411002751e-90,5.0542515947296507e-17,5.401315251689512e-61,2.6607959922938557e-59,7.19024421139771e-93,8.337070960586472e-94,5.046334579596867e-43,1.3322307642896193e-71,2.760265426356371e-15,8.172655337042285e-17,3.271787989684383e-19,4.956726563440957e-32,1.8353910556767225e-31,3.271787971397302e-19,9.479584737685207e-46,9.128247183642627e-28,4.764074364610709e-33,2.4229352341310373e-37,1.3032008137890857e-62,6.13118542685019e-44,1.4726397852185962e-62,1.2662695547264389e-86,2.684683952419366e-89
1.1458340239722317e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999942,0.1186699660299597,0.022821567693054205,0.0,2.924230289338549e-53,6.540776589149314e-30,4.5051367425286283e-70,6.181303338978591e-45,1.281016877089711e-107,1.0112894372427416e-16,5.232352393388228e-88,1.0112894372424942e-16,8.651491358486495e-60,4.2622280004092475e-58,9.260387109442686e-91,1.0737396696129234e-91,4.04013604877462e-42,4.725051188975735e-70,5.522928998173109e-15,1.6352411156566628e-16,6.546418558945797e-19,1.98398238435498e-31,7.346347385811698e-31,6.546418485749626e-19,7.589431764512568e-45,3.653658680953796e-27,3.814136680421658e-32,1.949611452586475e-36,4.196130959124607e-61,4.908677040692643e-43,4.7182414246320805e-61,1.630841165903483e-84,3.45920915718056e-87
2.2921655876856584e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999885,0.11866996602995408,0.022821567693054122,0.0,4.68067310676792e-52,2.6171633835890857e-29,2.913392131223277e-68,4.9475479849902e-44,3.3134812960225424e-105,2.023017992782209e-16,3.351291722062353e-86,2.023017992781219e-16,1.3849900019686932e-58,6.823530899030262e-57,1.1976664430130803e-88,1.3886913745174875e-89,3.233336715057765e-41,1.805586021626047e-68,1.104825614180274e-14,3.271192279561481e-16,1.3095679752498373e-18,7.938513784192429e-31,2.939495857160487e-30,1.3095679459616815e-18,6.073851964472069e-44,1.4619241128155794e-26,3.0524372109906133e-31,1.575951433497032e-35,1.3568718452969902e-59,3.928434561698702e-42,1.510753542645184e-59,2.1092031167427208e-82,4.4751462635538563e-85
4.584828715112512e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999771,0.11866996602994283,0.02282156769305396,0.0,7.490601011727275e-51,1.0470363908229025e-28,1.9013857179550977e-66,3.959040758103129e-43,8.649077177006273e-103,4.046475103861296e-16,2.145654655785116e-84,4.0464751038573364e-16,2.216585281895141e-57,1.0920823260848352e-55,1.563170737666448e-86,1.812492728149106e-87,2.5871606228844593e-40,7.653382083133324e-67,2.2098910429046628e-14,6.543094607370917e-16,2.619420235973054e-18,3.175922430683914e-30,1.1759897487594998e-29,2.6194201188001404e-18,4.860004353425668e-43,5.848526217575074e-26,2.4423634088738715e-30,1.2860761949472394e-34,4.4283541590233194e-58,3.1433462473730367e-41,4.835804627062492e-58,2.7528905073692788e-80,5.842345088217641e-83
9.170154969966219e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995436,0.11866996602992032,0.022821567693053633,0.0,1.1986180830146548e-49,4.18849137030774e-28,1.263456980738153e-64,3.1676336031925927e-42,2.298427205554675e-100,8.093389326020077e-16,1.3734839842682386e-82,8.093389326004239e-16,3.54701754176968e-56,1.7475856384239428e-54,2.077146069956986e-84,2.4084458919808146e-85,2.0699250123657763e-39,3.6488090834802434e-65,4.420021900347293e-14,1.308689926298899e-15,5.239124845476704e-18,1.2704723582569285e-29,4.70434181861002e-29,5.239124376737142e-18,3.8883725765506136e-42,2.3395031387334686e-25,1.9539960378510432e-29,1.0690810359667175e-33,1.4717130707962405e-56,2.5149185405910492e-40,1.5476335316363374e-56,3.6580493264132365e-78,7.765897062049013e-81
1.8340807479673633e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679990884,0.1186699660298753,0.022821567693052977,0.0,1.9178864203461928e-48,1.675468677923124e-27,8.680391802681572e-63,2.5342672905666473e-41,6.314055190940099e-98,1.618721777034007e-15,8.79114560560213e-81,1.6187217770276718e-15,5.67561296433111e-55,2.7963400732400825e-53,2.853436553278832e-82,3.308552837988034e-83,1.656018608081906e-38,1.935267646533597e-63,8.840283615207952e-14,2.6174508574221937e-15,1.0478534416764139e-17,5.082096174110283e-29,1.8818132824991681e-28,1.0478532541651508e-17,3.110845613267319e-41,9.357611430957915e-25,1.563142707127195e-28,9.194966492714365e-33,5.0581264912938186e-55,2.0120347789809672e-39,4.95240877331108e-55,5.025169720616939e-76,1.0673860210565761e-78
3.668211249908846e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998178,0.11866996602978526,0.02282156769305167,0.0,3.0686960875068844e-47,6.702042694999898e-27,6.315370269105493e-61,2.027477996876532e-40,1.836382205570528e-95,3.2374874658989773e-15,5.626604591960171e-79,3.237487465873637e-15,9.081288663894101e-54,4.474306250922604e-52,4.1503135247448024e-80,4.812278546958523e-81,1.3248463079687616e-37,1.110449215250021e-61,1.7680807044830878e-13,5.234972719667503e-15,2.0957354968869306e-17,2.0328797879993735e-28,7.527406143748671e-28,2.095734746764186e-17,2.4887353635870487e-40,3.7424953241633306e-24,1.2503385557250531e-27,8.382986894545188e-32,1.8415189769832548e-53,1.6096731203312122e-38,1.58457573972947e-53,7.309091673895967e-74,1.553802997813879e-76
7.336472253791812e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767996357,0.1186699660296052,0.022821567693049053,0.0,4.909975424955738e-46,2.680869641573544e-26,5.013895680312306e-59,1.622008062478103e-39,5.826715695795388e-93,6.475018843632808e-15,3.601113784401898e-77,6.475018843531445e-15,1.4530308177790111e-52,7.159018705285256e-51,6.5862250070578425e-78,7.636711960795288e-79,1.059889585364824e-36,6.695350994719224e-60,3.5361853903683163e-13,1.0470016444153003e-14,4.191500171448066e-17,8.13160154466489e-28,3.0109929812547765e-27,4.191497170427056e-17,1.991011601310689e-39,1.4965132649739677e-23,9.999543926983776e-27,8.348648299765572e-31,7.318606552535961e-52,1.287765118871663e-37,5.0691014276909946e-52,1.1598959875424442e-71,2.4686465910816574e-74
1.4672994261557743e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992716,0.11866996602924505,0.022821567693043818,0.0,7.856008210709073e-45,1.0723735261553334e-25,4.451899499729292e-57,1.2976167141570733e-38,2.0673667268311497e-90,1.2950081599116023e-14,2.304740604922187e-75,1.2950081598710574e-14,2.3248690056754124e-51,1.145452967387439e-49,1.1688140243007537e-75,1.3552370015210328e-76,8.479166362746483e-36,4.151400430325574e-58,7.072394761981346e-13,2.094010389310352e-14,8.383031779749518e-17,3.25265690065105e-27,1.2044032338660634e-26,8.383019771613211e-17,1.592818222786953e-38,5.982086479746688e-23,7.994434172568278e-26,9.303958012031326e-30,3.253527824525003e-50,1.0302363354909817e-36,1.6210802787571123e-50,2.058390906763087e-69,4.3868613518516935e-72
2.9346038277089605e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767985432,0.11866996602852478,0.022821567693033347,0.0,1.2569645345728845e-43,4.289666433810597e-25,4.437253204128134e-55,1.038097473979985e-37,8.234622069327663e-88,2.590020711014468e-14,1.475042867423718e-73,2.5900207108522875e-14,3.719806140722228e-50,1.8327316975170072e-48,2.3284966258295677e-73,2.6998860139003103e-74,6.783352199855948e-35,2.611666793473106e-56,1.41448135045777e-12,4.188027879092262e-14,1.676610405398562e-16,1.3010658601688778e-26,4.817624510906556e-26,1.676605598943678e-16,1.2742575429377766e-37,2.389649016242689e-22,6.387183996322183e-25,1.1635208977232183e-28,1.623428039310033e-48,8.242204648031868e-36,5.180787929297922e-49,4.100699733649529e-67,8.750291326597448e-70
5.869212630815333e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970865,0.11866996602708423,0.022821567693012405,0.0,2.0111439708484166e-42,1.715997410667252e-24,4.864896173261924e-53,8.304796153989842e-37,3.6088102687468843e-85,5.1800458132450885e-14,9.440302636408308e-72,5.180045812596365e-14,5.95170232661924e-49,2.9323729798948786e-47,5.1034700618616166e-71,5.917460216615254e-72,5.426688184052149e-34,1.6538458383065788e-54,2.8289650987251574e-12,8.376062858623312e-14,3.3532284999490383e-16,5.20426838728857e-26,1.9270517136033842e-25,3.353209248696615e-16,1.0194062410443851e-36,9.533169997525442e-22,5.09639151997183e-24,1.5989956797287807e-27,8.907633459080966e-47,6.594235047255477e-35,1.6535873505444388e-47,8.98768331117871e-65,1.9195900273582364e-67
1.1738430237028078e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767941731,0.11866996602420313,0.022821567692970526,0.0,3.2178249701973353e-41,6.865015615258916e-24,5.686233621325562e-51,6.643843390460697e-36,1.6865132838605805e-82,1.0360096017805888e-13,6.041802569423603e-70,1.0360096015210994e-13,9.522733455365103e-48,4.69178803222463e-46,1.192677621792092e-68,1.3829063296892538e-69,4.3413511655120755e-33,1.0488273937253494e-52,5.6579325942524e-12,1.6752132817554338e-13,6.706479379926172e-16,2.0817073417425105e-25,7.70820742609735e-25,6.70640217301707e-16,8.155235088378097e-36,3.7930707167023665e-21,4.0558888390875276e-23,2.340200313957039e-26,5.208722276217752e-45,5.276125125358679e-34,5.2643606757706315e-46,2.1004141047414247e-62,4.488532030281521e-65
2.3476865449453567e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767883463,0.11866996601844092,0.022821567692886766,0.0,5.148496588466738e-40,2.746812393381669e-23,6.883471530305329e-49,5.315077175123037e-35,8.164619712640965e-80,2.072019642732571e-13,3.866756270316301e-68,2.0720196416946137e-13,1.5236380455907379e-46,7.506820114395868e-45,2.887164230573e-66,3.3476575025818917e-67,3.4730780577169044e-32,6.631368258365494e-51,1.1315867581276756e-11,3.3504272734892047e-13,1.3413040941802717e-15,8.326821321269572e-25,3.083280487340406e-24,1.3412730521409752e-15,6.524157068512386e-35,1.5013064077456298e-20,3.211232628452484e-22,3.5443267201868354e-25,3.1536476641072295e-43,4.2220580581842035e-33,1.6674818314631752e-44,5.084551785622697e-60,1.0868304605950084e-62
4.6953735874304547e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767766927,0.11866996600691651,0.022821567692719244,0.0,8.237514872263642e-39,1.099350757409696e-22,8.43723316901607e-47,4.252062526558822e-34,4.0027199021895784e-77,4.1440397247958234e-13,2.4747245763014917e-66,4.1440397206439967e-13,2.4378211522858818e-45,1.2010771605410718e-43,7.07736947518397e-64,8.206180641041448e-65,2.778456302461799e-31,4.155811526059432e-49,2.2631737539204957e-11,6.700855256747017e-13,2.6826411295078422e-15,3.330720505726391e-24,1.2333096203756645e-23,2.6825157221148363e-15,5.219273151118287e-34,5.881522473994365e-20,2.516918915711552e-21,5.4321388045629756e-24,1.9329493965298043e-41,3.379445614394227e-32,5.229452668427602e-43,1.2463835747430595e-57,2.6641941603323456e-60
9.39074767240065e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767533855,0.11866996598386768,0.0228215676923842,0.0,1.31797649818317e-37,4.402129586386596e-22,1.0270213952867736e-44,3.401650018022367e-33,1.9490089818349025e-74,8.28807988955944e-13,1.583823554654604e-64,8.288079872952185e-13,3.900513187644605e-44,1.9216660730301547e-42,1.7230353929598126e-61,1.997849411208365e-62,2.2227545966616297e-30,2.5566696588860657e-47,4.5263477390579283e-11,1.3401711222423723e-12,5.365420086455186e-15,1.332281468313464e-23,4.933216708976872e-23,5.36490906640262e-15,4.1753333609678495e-33,2.2591558252654202e-19,1.9347292827706105e-20,8.263918295492218e-23,1.1763730262147226e-39,2.7062792483225315e-31,1.6089083174700352e-41,3.034389809360889e-55,6.48488801225442e-58
1.8781495842341043e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767067711,0.11866996593777003,0.022821567691714114,0.0,2.1086792761669153e-36,1.7642392378724943e-21,1.2149533776700229e-42,2.721319504686107e-32,9.224295630079218e-72,1.657616022163493e-12,1.013646565491457e-62,1.6576160155206246e-12,6.240817761183904e-43,3.074498839811311e-41,4.077156036712728e-59,4.7274242639075003e-60,1.778186727473599e-29,1.5187250211292032e-45,9.052695683539967e-11,2.680342315042146e-12,1.0731439629074644e-14,5.329071399264233e-23,1.97326903055699e-22,1.0729327797600217e-14,3.3401299932620146e-32,8.366791339748461e-19,1.4344336347790468e-19,1.221136528322473e-21,6.956503121748335e-38,2.1689404461066135e-30,4.777047821411486e-40,7.180077872403463e-53,1.5336081525886099e-55
3.7562992182221827e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727661354236,0.11866996584557472,0.022821567690373943,0.0,3.373620698546546e-35,7.079067653042957e-21,1.3574324176233539e-40,2.1770545865201646e-31,4.123988529519268e-69,3.3152320895977306e-12,6.48733058145845e-61,3.315232063026514e-12,9.985296741855299e-42,4.918665504549966e-40,9.112902171531338e-57,1.0566261389226472e-57,1.4225221879565774e-28,8.484491616190132e-44,1.8105391469332737e-10,5.360684699299428e-12,2.1465589419536113e-14,2.131584894052847e-22,7.892934431054128e-22,2.145669363255677e-14,2.6718851623120145e-31,2.9094318861214933e-18,9.986063763133057e-19,1.7028679794733985e-20,3.8842016251400387e-36,1.7403021704702848e-29,1.333096548154975e-38,1.6047885976271343e-50,3.4236875885722707e-53
5.634448852210261e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765203136,0.11866996575337942,0.022821567689033772,0.0,1.2416840831304244e-34,1.507059273530478e-20,8.542890735778656e-40,6.463129030671825e-31,3.4018896308322352e-68,4.972848158051106e-12,3.6833127631687735e-60,4.972848101587482e-12,3.7776384700252556e-41,1.8751714394701644e-39,6.620772956780281e-56,7.676665312285461e-57,4.0674797888818675e-28,4.554678521139727e-43,2.715808715195421e-10,8.04102708221444e-12,3.22020582865736e-14,4.529553907818435e-22,1.6772277428996564e-21,3.218258804211486e-14,7.639562354518618e-31,5.637140234516827e-18,2.644319318389171e-18,5.885589636459106e-20,2.0746394112952797e-35,4.9834781936093164e-29,5.929582924141008e-38,1.1659150131382064e-49,2.499873167497788e-52
7.512598486198339e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642708485,0.11866996566118411,0.0228215676876936,0.0,3.14913751073883e-34,2.574644730409702e-20,3.450573117355564e-39,1.4082813832289685e-30,1.6804337325311394e-67,6.630464227523289e-12,1.4165267623710988e-59,6.630464131203538e-12,9.833166245874133e-41,5.0449588167665926e-39,2.9682115583694746e-55,3.4415774939740856e-56,8.579407678541034e-28,1.5908125669752e-42,3.6210782731404374e-10,1.0721369463787194e-11,4.2941011476497905e-14,7.726785718675576e-22,2.8611204943570363e-21,4.290701122829781e-14,1.611336238419061e-30,8.868752983158397e-18,5.216794527962557e-18,1.413397988490807e-19,7.496185998710589e-35,1.0524086903605501e-28,1.8164759014844367e-37,5.2269695431314936e-49,1.237459524255883e-51
1.1268897754174495e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727624062733,0.11866996547679351,0.02282156768501326,0.0,1.1012677891781787e-33,5.341522203733431e-20,2.6751053542264446e-38,4.087803898976545e-30,1.7343343793352556e-66,9.945696368857982e-12,1.0780870961914245e-58,9.945696169442516e-12,3.6086297104292215e-40,2.040200567624355e-38,2.664389984322205e-54,3.089264882432368e-55,2.3432636455763256e-27,9.424714944603837e-42,5.431617364816798e-10,1.6082054223782507e-11,6.44251369862487e-14,1.5996982524151851e-21,5.923473490490694e-21,6.435240535604462e-14,4.400746602140997e-30,1.617586167289165e-17,1.2823709254781395e-17,4.529399215263529e-19,4.9741156521111704e-34,2.879389099162571e-28,8.967168889107328e-37,4.6918544599758176e-48,1.7381812876446426e-50
1.5025197022150653e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072760541698,0.11866996529240291,0.022821567682332917,0.0,2.751734531934976e-33,9.099615956068633e-20,1.07166759290903e-37,8.939561411129841e-30,8.520663255134104e-66,1.3260928513937812e-11,4.070851094439012e-58,1.3260928174787912e-11,9.357439432627792e-40,5.525737999148034e-38,1.19130431934365e-53,1.3812660161717373e-54,4.9028196919313764e-27,3.270133912537699e-41,7.242156418553393e-10,2.1442738978841867e-11,8.591934639859696e-14,2.720611857984232e-21,1.0074093950107778e-20,8.579239094849969e-14,9.207254357434575e-30,2.452549767827404e-17,2.4506383771345058e-17,1.0551573405839502e-18,1.7426939818311986e-33,6.032701784530383e-28,2.6977038131932274e-36,2.0978015952862027e-47,8.422839409730687e-50
1.878149629012681e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758677122,0.11866996510801231,0.022821567679652575,0.0,5.837979467910919e-33,1.3921875148633551e-19,3.3902944856804135e-37,1.677182482676162e-29,3.288325818697506e-65,1.6576160663029194e-11,1.2451900888469804e-57,1.657616014489023e-11,2.0459807074671637e-39,1.2411973509565139e-37,4.185524989808429e-53,4.8529022104269746e-54,8.925263317866351e-27,9.106985122684004e-41,9.052695431640237e-10,2.6803423728612733e-11,1.0742490547536908e-13,4.15639283645637e-21,1.5390653053314108e-20,1.0722658303141181e-13,1.6760381889537482e-29,3.3566261101063126e-17,4.0858098454270816e-17,2.0911133615967897e-18,4.9194634070172165e-33,1.0995323476330676e-27,6.592201994406966e-36,7.370315969654596e-47,3.208993663484006e-49
2.253779555810297e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072756812546,0.11866996492362171,0.022821567676972233,0.0,1.1114560553195566e-32,1.982930384848944e-19,9.273980424905139e-37,2.839166162168362e-29,1.0893367677963185e-64,1.9891392816203898e-11,3.319246882905223e-57,1.9891392079107315e-11,3.988543526098551e-39,2.4606930494878673e-37,1.2652432774531925e-52,1.4669724485669595e-53,1.480356710470212e-26,2.199612077432892e-40,1.0863234403336607e-09,3.216410847299875e-11,1.2894248754838732e-13,5.912756431239137e-21,2.1894323578038642e-20,1.2865487761973908e-13,2.779758145359349e-29,4.299042626128175e-17,6.213323512651764e-17,3.7181454863479104e-18,1.2061540622658715e-32,1.8256839214554585e-27,1.4021348770388045e-35,2.2279417414725416e-46,1.0677476386467125e-48
2.6294094826079126e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727549479705,0.11866996473923114,0.02282156767429189,0.0,1.9465398390368707e-32,2.6823732600122953e-19,2.2581245022248514e-36,4.4544801811203033e-29,3.198801141725258e-64,2.320662497346417e-11,7.957276696126945e-57,2.3206623977408162e-11,7.112296650665465e-39,4.430399156730593e-37,3.394477665779006e-52,3.9356416902978154e-53,2.2902771643223385e-26,4.735071079856399e-40,1.2673773333606687e-09,3.7524793211995286e-11,1.5047242850884177e-13,7.989957969826359e-21,2.95860604647314e-20,1.5007727118131535e-13,4.300370617567388e-29,5.262059070198097e-17,8.83612864728225e-17,6.087697366512325e-18,2.644085151227745e-32,2.8272800544217443e-27,2.6719596694810416e-35,5.977154964645708e-46,3.265174353620673e-48
