Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),H2OX(23),COX(50),CO2X(24),CHOX(53)
5.8056748757200405e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996248,0.022821567693054247,6.344236691751065e-98,1.9186043031846788e-54,1.6795236840318777e-30,1.5647235721151285e-71,8.024672485508485e-46,1.1432365089072523e-109,5.1239687031875113e-17,8.84244638342247e-90,5.123968703186918e-17,5.692806821577263e-61,8.490308368714872e-62,1.6303718409464936e-92,1.8904122489372808e-93,3.280397187430966e-45,1.307375400990074e-71,2.798339851519687e-15,8.285386942867098e-17,3.3169182419115125e-19,5.094412898658088e-32,1.8863741405423516e-31,3.316918203131257e-19,1.9376259803101198e-27,2.1173696269912583e-32,2.2183365605325455e-36,1.2263484215387614e-61,6.388424404225473e-44,3.697180697452943e-63,9.87729687209844e-46,2.871237977952881e-86,5.617212117554102e-88,1.258640113971077e-88
1.1616393778265207e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999416,0.11866996602995962,0.022821567693054205,1.6308093440114238e-95,3.072266376015301e-53,6.722480559962317e-30,1.00510340475032e-69,6.4262462841188e-45,2.9374435890679594e-107,1.025238916024404e-16,5.667912404340114e-88,1.0252389160241665e-16,9.118384454111544e-60,1.3600301015829395e-60,2.094546464408257e-90,2.4286216138603504e-91,2.6263121230947616e-44,4.3046443625199456e-70,5.599110927930776e-15,1.6577972310532342e-16,6.636718293519207e-19,2.0390925948163912e-31,7.550412590858801e-31,6.636718138296272e-19,7.75546870593559e-27,1.6951654088878748e-31,1.7804153473415e-35,3.9387340712928777e-60,5.1146302495683895e-43,1.1845462586544653e-61,7.90784255253668e-45,3.6886930941574754e-84,7.21961145034305e-86,1.6176872755510003e-86
2.323783158335554e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999884,0.11866996602995392,0.022821567693054122,4.198590353576475e-93,4.917626101807932e-52,2.6898749567543774e-29,6.4677408984321405e-68,5.143601617808136e-44,7.560707803661733e-105,2.050923007435724e-16,3.630265412993145e-86,2.050923007434774e-16,1.459733447094537e-58,2.177313264792868e-59,2.6956027280935154e-88,3.125544912297811e-89,2.101847490152004e-43,1.452760700599345e-68,1.1200653080749006e-14,3.316314304586232e-16,1.3276318513345627e-18,8.159024764116253e-31,3.021148519767888e-30,1.3276317892244925e-18,3.1031298074607434e-26,1.3566191220045475e-30,1.4319114500152734e-34,1.2673036322070481e-58,4.0932687087773657e-42,3.7928085772999847e-60,6.328676173160345e-44,4.7472096329690137e-82,9.293660035476908e-84,2.0824161585582858e-84
4.64807071935362e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997684,0.11866996602994251,0.022821567693053955,1.085635814801399e-90,7.869799872899171e-51,1.0761308087172168e-28,4.180400658200031e-66,4.115923384827175e-43,1.9546335465759483e-102,4.102291190258418e-16,2.3242667399160616e-84,4.102291190254618e-16,2.3362072432387215e-57,3.484712559273003e-58,3.48446589617879e-86,4.040229864845989e-87,1.6817966990133056e-42,5.1270540585527026e-67,2.2403737386369667e-14,6.633348451652022e-16,2.65555194194782e-18,3.264139864216324e-30,1.20865613059627e-29,2.6555516934616718e-18,1.2413996839522734e-25,1.0854559687764599e-29,1.1570090796714888e-33,4.0958710191304697e-57,3.275252989480508e-41,1.2140230261893102e-58,5.063900527490001e-43,6.1364717601825925e-80,1.2015580595222815e-81,2.6923127117430424e-82
9.296645841389754e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995375,0.1186699660299197,0.022821567693053622,2.8327757192563556e-88,1.2592951374628664e-49,4.304918943092986e-28,2.726756495727354e-64,3.293155594840551e-42,5.099269026281542e-100,8.205027555904029e-16,1.4878177781387695e-82,8.205027555888826e-16,3.7384386430495892e-56,5.576345846644048e-57,4.545315438643844e-84,5.270282361857466e-85,1.3455640907940534e-41,1.946119086401956e-65,4.480990599754778e-14,1.3267416745782776e-15,5.311392309794701e-18,1.3057611497096498e-29,4.835017979652292e-29,5.311391315725842e-18,4.965568470411196e-25,8.683745145174036e-29,9.437144515534479e-33,1.3360007976891014e-55,2.6204769619527837e-40,3.885152395007588e-57,4.05150194835859e-42,8.004727407643012e-78,1.5676822819710973e-79,3.512681602564263e-80
1.859379608546202e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999076,0.11866996602987405,0.02282156769305296,7.523798332395986e-86,2.0149716902779182e-48,1.722073938594438e-27,1.8103778589010493e-62,2.6346912406059903e-41,1.3539508622691048e-97,1.6410500287196138e-15,9.522952486901542e-81,1.6410500287135326e-15,5.981907498741382e-55,8.922786971140419e-56,6.034734903495204e-82,6.997260642382204e-83,1.0765007442889275e-40,8.181158754201707e-64,8.962224321965117e-14,2.6535553334041e-15,1.0623073792197702e-17,5.22324865240332e-29,1.9340858732110506e-28,1.0623069815413532e-17,1.9859607595074563e-24,6.946162728553474e-28,7.838326431419848e-32,4.4362736113773734e-54,2.096522330164731e-39,1.243139651682911e-55,3.2413504169672377e-41,1.0627734849724883e-75,2.082007830862862e-77,4.665122854739263e-78
3.7188096573606554e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998153,0.11866996602978278,0.022821567693051634,2.064951852631038e-83,3.2240270439841232e-47,6.888726092946087e-27,1.2420002003381284e-60,2.1078197000347987e-40,3.7141273753315644e-95,3.2821445749783912e-15,6.094983590061707e-79,3.2821445749540647e-15,9.571376538645194e-54,1.4276930746768133e-54,8.278177831214332e-80,9.598527277751842e-81,8.612184267140044e-40,3.8675035790175093e-62,1.7924691766284674e-13,5.307182651054429e-15,2.1246439745661713e-17,2.089335182818894e-28,7.7365007551035135e-28,2.1246423835427134e-17,7.941226346239664e-24,5.55520182199184e-27,6.731800637298479e-31,1.5224911822110619e-52,1.677323625504186e-38,3.976889057699061e-54,2.5931338617854395e-40,1.457864815743329e-73,2.857446558897678e-75,6.402636167909518e-76
7.437669754989561e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963073,0.11866996602960023,0.02282156769304898,5.996192267617599e-81,5.158477977550675e-46,2.7557503970529476e-26,9.014360363660494e-59,1.6862824428482316e-39,1.0776288973250079e-92,6.564333667497367e-15,3.900883574297503e-77,6.564333667400059e-15,1.5314462077265931e-52,2.2843353450052705e-53,1.2011682632964969e-77,1.3927516947012302e-78,6.889787413462825e-39,2.0364951199038723e-60,3.584962665451929e-13,1.0614437286349825e-14,4.249318362177239e-17,8.357371459282577e-28,3.094631672179056e-27,4.2493119958014025e-17,3.17430235275427e-23,4.4412405657717674e-26,6.1223817185127626e-30,5.529549106916195e-51,1.3419802474386784e-37,1.2717906558203538e-52,2.074518874350043e-39,2.1153699510484522e-71,4.149548274668079e-73,9.29782753915048e-74
1.4875389950247373e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992615,0.11866996602923512,0.022821567693043672,1.8977576259574071e-78,8.253518402202478e-45,1.102490947061139e-25,7.130361678433157e-57,1.3490366265173372e-38,3.4067049517998364e-90,1.3128711852540998e-14,2.4965955854733375e-75,1.312871185215177e-14,2.450334694833075e-51,3.65492152468065e-52,1.8991645391083878e-75,2.2020766351238783e-76,5.511795809554921e-38,1.1619655715822671e-58,7.169949642937053e-13,2.1228946556919566e-14,8.498671936685415e-17,3.3429221569094864e-27,1.2378588768516455e-26,8.498646453347927e-17,1.2679544621901997e-22,3.5482646941936855e-25,6.07465727719744e-29,2.189456098858895e-49,1.073758925303119e-36,4.064413781144756e-51,1.659604411124212e-38,3.3446065207095014e-69,6.568403677176597e-71,1.471771574931875e-71
2.9750830340763e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767985231,0.11866996602850491,0.02282156769303306,6.708273218470064e-76,1.3205355154087907e-43,4.411450681983401e-25,6.299022942052633e-55,1.0792335685723258e-37,1.2026060518585828e-87,2.6257468222650987e-14,1.5978307971058113e-73,2.625746822109407e-14,3.920552099546358e-50,5.84774668472047e-51,3.353245990793417e-73,3.88808033456071e-74,4.409342808336918e-37,6.971360358360481e-57,1.43399235972601e-12,4.2457965097974855e-14,1.6997398375307515e-16,1.337137520532153e-26,4.951447394790553e-26,1.6997296300600646e-16,5.0577025090404075e-22,2.8310506929542546e-24,6.735213029788223e-28,9.683874784912145e-48,8.592780436737485e-36,1.2972039568876473e-49,1.3276546107584454e-37,5.905378910321642e-67,1.1612984943963536e-68,2.602101571162054e-69
5.9501711121794254e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970463,0.11866996602704448,0.02282156769301183,2.6572921690411943e-73,2.112758983614107e-42,1.7657538969155503e-24,6.235999734945268e-53,8.63388559319178e-37,4.7579193536715175e-85,5.2514980962961865e-14,1.0226147778071404e-71,5.251498095673418e-14,6.2728965583963635e-49,9.355922176973827e-50,6.635321782017047e-71,7.693638267733626e-72,3.527308416035491e-36,4.2966066375942525e-55,2.867987150331739e-12,8.491600217974863e-14,3.3994929143779718e-16,5.348278960339242e-26,1.9805809125127355e-25,3.399451972408653e-16,2.011868667805229e-21,2.2528237218172554e-23,8.365814652362459e-27,4.799401512637333e-46,6.878495974114178e-35,4.129371320615392e-48,1.0620726960944136e-36,1.1685415898768401e-64,2.3007796725766655e-66,5.1553125043647245e-67
1.1900347268385676e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767940927,0.11866996602412364,0.02282156769296937,1.154259779340812e-70,3.380093266985058e-41,7.0722470465028e-24,6.770379385808401e-51,6.907115252640727e-36,2.0648672274809216e-82,1.0503000644394721e-13,6.544744247033331e-70,1.0503000641903648e-13,1.003664482503865e-47,1.4967912658733886e-48,1.4401384895854366e-68,1.6698364971636247e-69,2.82157516218619e-35,2.676636407994731e-53,5.73597673050768e-12,1.6983207634194896e-13,6.799030799680604e-16,2.1390906382178e-25,7.922324176185269e-25,6.798866148972189e-16,7.959139261616756e-21,1.7833142219061968e-22,1.1384143705836685e-25,2.607680935329137e-44,5.509517693271688e-34,1.3077229230885668e-46,8.49574689824213e-36,2.5362152149615636e-62,4.998113052656451e-64,1.119915177958249e-64
2.3800699580798178e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,5.309757868454875e-68,5.407115524375643e-40,2.836058615573094e-23,7.785234320570079e-49,5.525694849727418e-35,9.493845942210056e-80,2.100600574073723e-13,4.188639223458402e-68,2.1006005730772936e-13,1.6058639256698779e-46,2.39436198694752e-47,3.3111626704044124e-66,3.8392822681883e-67,2.2568232271980706e-34,1.6644287429934566e-51,1.1471955886717483e-11,3.396642246609608e-13,1.3598237929163996e-15,8.554587341284913e-25,3.1689270692571006e-24,1.3597572471754308e-15,3.115115233382927e-20,1.397223389714048e-21,1.6388754652885485e-24,1.5000595600651596e-42,4.418048945811658e-33,4.0997160937358574e-45,6.795254861260935e-35,5.831250319047323e-60,1.1497491189486421e-61,2.576202996669885e-62
4.7601404205623175e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767763712,0.11866996600659857,0.022821567692714623,2.4960035624801507e-65,8.648073669947365e-39,1.1398178393039703e-22,9.148958542200904e-47,4.420556837039509e-34,4.462116550239988e-77,4.201201593400394e-13,2.680729791164682e-66,4.2012015894146827e-13,2.569382650837647e-45,3.8293397702928354e-46,7.781614530141631e-64,9.022749672413794e-65,1.8047589246430608e-33,1.0195060330884025e-49,2.2943914182568776e-11,6.79328521277431e-13,2.719721057609474e-15,3.4204139623310416e-24,1.2675681423121786e-23,2.7194497013473848e-15,1.1943988931326668e-19,1.073343104958129e-20,2.4088001019438355e-23,8.815773084013236e-41,3.550193621257459e-32,1.2605331145449937e-43,5.434053824021206e-34,1.3704068622604969e-57,2.702488348562141e-59,6.05583867530495e-60
9.520281345527317e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767527425,0.11866996598323182,0.022821567692374957,1.1588017738241297e-62,1.3826329745885133e-37,4.597750555142684e-22,1.0619606705893796e-44,3.536445689690639e-33,2.0719184905365713e-74,8.402403632286395e-13,1.7156669773324526e-64,8.402403616343588e-13,4.1110117910439e-44,6.121737166459996e-45,1.8065913636808712e-61,2.094731975920355e-62,1.4426885392899926e-32,6.039152984857803e-48,4.588783070799813e-11,1.3586571144241638e-12,5.43976183287401e-15,1.367029801161306e-23,5.0702498774180266e-23,5.438639382175847e-15,4.40915357146224e-19,7.950356671899298e-20,3.493864024632841e-22,5.1158860649879394e-39,2.8627175719178655e-31,3.739166126775559e-42,4.343805618706098e-33,3.181537358397277e-55,6.273157434547837e-57,1.4057742725677956e-57
1.9040563195457316e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.02282156769169563,5.125828887322788e-60,2.208831725202095e-36,1.8640149632147956e-21,1.1746086797830705e-42,2.829156379282823e-32,9.169758340929324e-72,1.6804807710988803e-12,1.0980264412321769e-62,1.680480764721792e-12,6.57761611801221e-43,9.778158632928497e-44,3.99731685255818e-59,4.634851066816594e-60,1.1523649136399856e-31,3.367821802295312e-46,9.17756634937639e-11,2.7173143003728593e-12,1.0880969208686126e-14,5.459053378573155e-23,2.0280815559677196e-22,1.087623794593844e-14,1.5250661028316936e-18,5.530120053104702e-19,4.824318736999888e-21,2.828062899653238e-37,2.3196081845002382e-30,1.0425794101029237e-40,3.469556469595974e-32,7.039474581241482e-53,1.387281762246623e-54,3.1089039887142486e-55
2.8560845045387315e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766582278,0.1186699658897648,0.0228215676910163,4.243268550793391e-59,8.123998399302533e-36,3.9919071607129774e-21,7.381616821900532e-42,8.399057562529311e-32,7.55545132240448e-71,2.5207211790621617e-12,6.234268078547255e-62,2.5207211655108773e-12,2.4884452598314923e-42,3.725096299052494e-43,2.9004227593652413e-58,3.363009866825187e-59,3.2921149489281974e-31,1.807466579324015e-45,1.3766349601443675e-10,4.075971485976784e-12,1.6323411029823607e-14,1.1587198436985475e-22,4.309646221051308e-22,1.6313055823960758e-14,2.9450487338097167e-18,1.4642310282424867e-18,1.6636973379672648e-20,1.508073388191058e-36,6.674127989428586e-30,4.636922608147861e-40,9.911764051897711e-32,5.107771856686653e-52,1.0119805288093409e-53,2.2674464976801176e-54
3.8081126895317314e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766109704,0.1186699658430313,0.022821567690336973,2.2691780388431244e-58,2.0590558124323068e-35,6.851823125440195e-21,2.9782823702262313e-41,1.830110319501791e-31,3.728705096574188e-70,3.360961587118441e-12,2.3975726126110932e-61,3.3609615640016175e-12,6.477407574972608e-42,1.001421414514906e-42,1.299005066144805e-57,1.5061806594629022e-58,6.93842841858368e-31,6.312079985558881e-45,1.8355132827001666e-10,5.4346286712360575e-12,2.1767171406740317e-14,1.9745556888267082e-22,7.351706858840003e-22,2.174909312837539e-14,4.6206390471436875e-18,2.8891538887994826e-18,3.9906177771380134e-20,5.4426646780655735e-36,1.41483496389427e-29,1.4205174216768737e-39,2.0889586666540448e-31,2.2875967263442684e-51,5.004317290807037e-53,1.1214511983618438e-53
5.712169059517731e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765164557,0.11866996574956427,0.022821567688978316,3.4519566565061134e-57,7.192576571657155e-35,1.430818982002881e-20,2.3057368541804602e-40,5.312244929707038e-31,3.843023203540925e-69,5.0414424034491615e-12,1.8247404473681446e-60,5.04144235558903e-12,2.3771163184191267e-41,4.0429566083588955e-42,1.1644117089221756e-56,1.3501128486312618e-57,1.8925592114084688e-30,3.740136261957555e-44,2.7532699215901957e-10,8.151943040945995e-12,3.2657978061355576e-14,4.080880078765404e-22,1.5220628012481502e-21,3.26193361265189e-14,8.394139559123394e-18,7.107418755389015e-18,1.277726944477073e-19,3.6066147282835286e-35,3.8921454212054903e-29,7.016257813934855e-39,5.697786452924251e-31,2.050552686245432e-50,7.01512590246218e-52,1.5731176889477988e-52
7.616225429503731e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642194096,0.11866996565609725,0.02282156768761966,1.902005680281184e-56,1.7955713032317035e-34,2.450058951949688e-20,9.232732886711761e-40,1.1617279072996232e-30,1.8870183495920915e-68,6.721923220121687e-12,6.890212479278445e-60,6.72192313872462e-12,6.164038722697448e-41,1.093718859855518e-41,5.203647626455345e-56,6.033509355817641e-57,3.955159159628694e-30,1.2981312191601994e-43,3.671026550731812e-10,1.0869257409389017e-11,4.355409456420564e-14,6.928903341214301e-22,2.5886063380176877e-21,4.348670960839488e-14,1.268445161837504e-17,1.3597135268980688e-17,2.9760758195759663e-19,1.26312450501387e-34,8.188847792674183e-29,2.111943797946104e-38,1.1907208760350956e-30,9.163675184434262e-50,3.398326369054749e-51,7.621650789327781e-52
9.52028179948973e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727632742623,0.11866996556263022,0.022821567686261004,7.946160563974764e-56,3.805936495799962e-34,3.764719995743752e-20,2.9203207475491275e-39,2.179559375384372e-30,7.28002587282546e-68,8.40240403716029e-12,2.107575891978456e-59,8.4024039128047e-12,1.3477523334535804e-40,2.4537049233596975e-41,1.8277559768256662e-55,2.1192334155518073e-56,7.191514878069493e-30,3.617014712832906e-43,4.5887831694287015e-10,1.3586571776475017e-11,5.445615178673589e-14,1.0567693203284755e-21,3.9547682941767e-21,5.43510093577248e-14,1.7310062317967147e-17,2.270352009409431e-17,5.899746067668956e-19,3.565517579269096e-34,1.4980170781057333e-28,5.165158925277777e-38,2.1649880817336188e-30,3.218675644341896e-49,1.2944205179458581e-50,2.903721304666677e-51
1.332839453946173e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761383967,0.11866996537569618,0.022821567683543688,2.4190290783977266e-54,1.3901285714906234e-33,7.305801381993195e-20,3.01216077109387e-38,5.9636695477075e-30,1.9031305800965313e-66,1.1763365672357738e-11,1.8650878124610587e-58,1.1763365433229583e-11,5.184050695353016e-40,9.47551245164336e-41,2.961082361391193e-54,3.433229998315431e-55,1.8925308730423456e-29,2.4459656144837006e-42,6.424296374832219e-10,1.9021200506493365e-11,7.627936982151377e-14,2.024098878759409e-21,7.604712837444935e-21,7.607019965950181e-14,2.691908614007581e-17,4.934543475146644e-17,1.7993069380527085e-18,2.396651350589167e-33,3.9928010062455715e-28,2.3381637873267773e-37,5.697028993585182e-30,5.214258740435933e-48,2.354081305888315e-49,5.281117040214672e-50
