Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),H2OX(23),CO2X(24),acetyl(44),C2H4X(215),C2H4X(70),HOCO(73),CHO2(74),S(216)
2.188129174225694e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4512871474905179,0.1176627738255841,0.022805988927707938,1.848244768445279e-16,2.787342840559022e-11,1.7310899642901412e-07,9.301969457931927e-10,2.4923264179407158e-11,1.5174725672021152e-24,1.9313528476249686e-05,5.402617307447886e-22,1.872393781969838e-05,6.515567898026742e-16,2.425564777831065e-14,1.5748455211462324e-18,1.913000937639924e-20,6.31054673265723e-09,1.0064651162076627e-15,0.0009876604215909189,3.114374633132714e-05,1.1068740148539222e-06,4.5970394458822505e-12,1.0928086736357051e-10,9.438914037152765e-11,4.32554632857655e-14,5.6134164857293065e-12,2.1697020056433448e-07,3.381715695879067e-11,1.097987242049572e-09,1.5048757222265405e-15,6.089248180226032e-11,2.9141666012251657e-15,3.919312589977744e-18,6.258739400154584e-09,1.315863068744068e-15,9.614408866386148e-18,4.489102173148754e-20,1.881607169671974e-18,2.893819302025934e-22,2.637310074077294e-25,1.4730452751934394e-26,6.749003584956179e-41
2.2528103850335767e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4512589228741966,0.11763494715815531,0.022805529437902993,2.101634223685489e-16,3.040002461714281e-11,1.8334974674085415e-07,1.026612069833501e-09,2.7195974067347953e-11,1.801062541507574e-24,1.9884455193461257e-05,6.287793371430692e-22,1.926015480368708e-05,7.147999201290041e-16,2.7239506236913566e-14,1.813062894828965e-18,2.1706625735302637e-20,6.6851094984576905e-09,1.1369993434578989e-15,0.00101490688009678,3.2061873230177387e-05,1.1576362117748538e-06,4.9422782914919704e-12,1.125178903067762e-10,9.606038809167342e-11,4.402137735633698e-14,5.996697750214951e-12,2.2614184169474266e-07,3.632562354780691e-11,1.1883573348816117e-09,1.702869275171114e-15,6.269165054678407e-11,3.216698880586216e-15,4.403408361326872e-18,6.628614740429097e-09,1.4345345170671495e-15,1.0632911129954285e-17,5.10106102787486e-20,2.193748559016073e-18,3.268948256525608e-22,3.085050223286437e-25,1.7229792791878976e-26,8.683966722430186e-41
2.317491595841459e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45123080395987325,0.11760722705785426,0.0228050700041163,2.381481923064458e-16,3.30737520278901e-11,1.938785210739147e-07,1.1300342285430445e-09,2.960259652355416e-11,2.1273476381594073e-24,2.0455381021864372e-05,7.285622908100416e-22,1.9795416708803212e-05,7.820374948822917e-16,3.0489694639319626e-14,2.078925320754244e-18,2.4545482766201328e-20,7.070236693843936e-09,1.27989261839908e-15,0.0010420466099747667,3.297985994983756e-05,1.209405769145348e-06,5.30380719051343e-12,1.1575477804257376e-10,9.773162011303997e-11,4.4787288380228034e-14,6.402148166976253e-12,2.3546846071298845e-07,3.894811750307796e-11,1.2830457182173391e-09,1.91987621200016e-15,6.449060603566913e-11,3.5412394640764956e-15,4.9327743702228306e-18,7.008783822823004e-09,1.5600840241710213e-15,1.1727906259686372e-17,5.776385464846783e-20,2.5460861687758753e-18,3.679565044583199e-22,3.5933193531648423e-25,2.00668227721151e-26,1.1094310390281938e-40
2.3821728066493417e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4512027903323359,0.11757961310683956,0.02280461062614545,2.689748104300385e-16,3.589865213119461e-11,2.046950146480817e-07,1.2407735307518454e-09,3.214694048173596e-11,2.501300567954921e-24,2.1026305808325316e-05,8.406560752157207e-22,2.032972647412382e-05,8.533939853063961e-16,3.4021487070012914e-14,2.3747211709355173e-18,2.7665261267342225e-20,7.465909354100959e-09,1.435906547638455e-15,0.0010690800292313628,3.3897706623498705e-05,1.2621800343075589e-06,5.681971664526628e-12,1.1899152972498358e-10,9.940283609960262e-11,4.555319652904943e-14,6.830607113611677e-12,2.449497248156062e-07,4.168690065956921e-11,1.3821068722526542e-09,2.1570847001095482e-15,6.62893489920147e-11,3.888761963335608e-15,5.510391094003244e-18,7.399220474265006e-09,1.692699730630592e-15,1.2902966943161631e-17,6.519707989430991e-20,2.9423873749528833e-18,4.1278529901373383e-22,4.168343309887721e-25,2.3276258016111575e-26,1.4078571135538552e-40
2.4468540174572243e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45117488157806573,0.11755210488891304,0.022804151303788867,3.0284834043837245e-16,3.887875692422629e-11,2.1579894729162418e-07,1.3591458846026383e-09,3.4832812832880086e-11,2.9283145688072133e-24,2.1597229400428683e-05,9.661692009829946e-22,2.086308702847035e-05,9.289939993638517e-16,3.785057022587275e-14,2.7028559575689842e-18,3.1085447702443464e-20,7.87210856636418e-09,1.605825879328819e-15,0.0010960075542290107,3.481541337675108e-05,1.3159563209741772e-06,6.077115788037174e-12,1.222281445104208e-10,1.0107403571592004e-10,4.631910199318406e-14,7.28292633477087e-12,2.545852954649563e-07,4.4544230438909434e-11,1.485593092896861e-09,2.41571950929668e-15,6.808788013492908e-11,4.260258089082898e-15,6.139358873300072e-18,7.799898603011011e-09,1.832569351423432e-15,1.416174013564591e-17,7.335869593707538e-20,3.3866475298213663e-18,4.616061456203054e-22,4.816800342128647e-25,2.6895335471182694e-26,1.7752175054433967e-40
2.5115352282651068e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45114707728523074,0.11752470198951334,0.02280369203684582,3.3998307184884605e-16,4.201808896442722e-11,2.271900636288268e-07,1.4854729754826464e-09,3.766401842225415e-11,3.4142265182348105e-24,2.2168151646471485e-05,1.106275069330716e-21,2.139550129041993e-05,1.0089622806770406e-15,4.199304237087593e-14,3.065854770346331e-18,3.482634845788585e-20,8.288815469453907e-09,1.790458525906943e-15,0.0011228295996926335,3.573298032761414e-05,1.3707319086424027e-06,6.489582165751112e-12,1.2546462156189223e-10,1.0274521862712994e-10,4.7085004982397075e-14,7.759969771037243e-12,2.6437482841110603e-07,4.7522359708720425e-11,1.5935545877351937e-09,2.697042047892962e-15,6.988620017951826e-11,4.656737577969016e-15,6.822899939219596e-18,8.210792198329504e-09,1.9798801798159316e-15,1.55079471640298e-17,8.229923778614999e-20,3.883096543846894e-18,5.146505894274041e-22,5.545840944909393e-25,3.09639232902402e-26,2.2249740065960097e-40
2.5762164390729893e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45111937704367994,0.11749740399570928,0.02280323282511641,3.80602705276851e-16,4.532066142583117e-11,2.3886813326622936e-07,1.6200822436007345e-09,4.064436004643586e-11,3.965340699351493e-24,2.273907239545742e-05,1.2622138365660684e-21,2.1926972168316026e-05,1.0934237074766537e-15,4.6465412293967636e-14,3.466364686241085e-18,3.8909104025434266e-20,8.716011253709713e-09,1.9906355866387587e-15,0.0011495465787161282,3.6650407586566924e-05,1.4265040420178818e-06,6.919711908704498e-12,1.287009600462234e-10,1.0441638449893859e-10,4.785090572646934e-14,8.262613380758146e-12,2.7431797371407317e-07,5.062353664168239e-11,1.706039568704934e-09,3.002350398589461e-15,7.168430983692415e-11,5.079228118377213e-15,7.564360085850248e-18,8.631875330187827e-09,2.1348190911986178e-15,1.6945383119484804e-17,9.207140547747264e-20,4.4362054553572466e-18,5.72156789375198e-22,6.363108334513973e-25,3.552463583289461e-26,2.772765582294655e-40
2.640897649880872e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45109178044493786,0.11747021049619354,0.022802773668401558,4.2494053706083725e-16,4.8790478155235536e-11,2.508329509772772e-07,1.7633068612112253e-09,4.3777638450366636e-11,4.588453222479384e-24,2.330999149709104e-05,1.4352942796009828e-21,2.2457502560278578e-05,1.1825032915533653e-15,5.128459827009127e-14,3.9071571519302944e-18,4.335570310987632e-20,9.153677160824713e-09,2.207211369973839e-15,0.001176158902768839,3.75676952565787e-05,1.4832699304487767e-06,7.367844609804728e-12,1.3193715913175005e-10,1.0608753299760959e-10,4.861680447581212e-14,8.791744958351463e-12,2.8441437576643e-07,5.385000457490963e-11,1.823094341601013e-09,3.3329793539603493e-15,7.34822098143428e-11,5.528775275199272e-15,8.367210473592992e-18,9.063122148939367e-09,2.2975725468596523e-15,1.8477916512650008e-17,1.0273010377104623e-19,5.050692987955307e-18,6.343695230876613e-22,7.276759449515749e-25,4.062295095746925e-26,3.4366930704524307e-40
2.7055788606887544e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4510642870821974,0.11744312108127601,0.022802314566503033,4.732396432264628e-16,5.243153372822441e-11,2.630843368851932e-07,1.9154857094856257e-09,4.706765232442964e-11,5.2908771162846865e-24,2.3880908801772062e-05,1.6268956624685493e-21,2.2987095354213585e-05,1.2763261772138948e-15,5.6467927024366575e-14,4.391130338988161e-18,4.818899666096969e-20,9.601794483679721e-09,2.4410634157099642e-15,0.0012026669817019984,3.8484843433139986e-05,1.5410267473700798e-06,7.834318320199381e-12,1.3517321799251835e-10,1.0775866378996128e-10,4.93827015020849e-14,9.348263955601132e-12,2.946636733162559e-07,5.7204001870289094e-11,1.944763392522918e-09,3.690300451685226e-15,7.527990081500549e-11,6.0064424135617174e-15,9.235049640569753e-18,9.504506885011616e-09,2.4683265977623726e-15,2.0109489522893357e-17,1.1433248173824371e-19,5.73153209566554e-18,7.015401916885662e-22,8.295485813909056e-25,4.630732468179916e-26,4.237628246477841e-40
2.770260071496637e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4510368965503146,0.11741613534287768,0.02280185551922342,5.2575306279260365e-16,5.624781350504021e-11,2.756221366438832e-07,2.0769633550346e-09,5.051819830155174e-11,6.080468088674423e-24,2.4451824160589638e-05,1.8384696038142734e-21,2.351575342782215e-05,1.3750176402442292e-15,6.203313269940605e-14,4.921311471961632e-18,5.343271182909225e-20,1.0060344566177262e-08,2.693092516968026e-15,0.0012290712237551463,3.940185220429377e-05,1.5997716297583562e-06,8.319469524425961e-12,1.3840913580759948e-10,1.0942977654335701e-10,5.01485970988445e-14,9.933081295203876e-12,3.050654994904493e-07,6.068776177535793e-11,2.071089471370511e-09,4.0757220094703126e-15,7.707738353821004e-11,6.513310621507653e-15,1.0171605043433073e-17,9.956003848595109e-09,2.647266888278576e-15,2.1844117338720552e-17,1.2693797205435352e-19,6.4839564958062606e-18,7.739268246319463e-22,9.428534974526856e-25,5.262931177694946e-26,5.199557148696323e-40
2.8349412823045194e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45100960844580273,0.11738925287452398,0.022801396526366112,5.827439803670407e-16,6.024329368630148e-11,2.8844622161669194e-07,2.2480900260825017e-09,5.4133070954329375e-11,6.96565095579773e-24,2.5022737425316657e-05,2.0715419453358367e-21,2.4043479648608995e-05,1.4787030868807355e-15,6.799835582575919e-14,5.5008591294150125e-18,5.911146584399145e-20,1.0529308803075486e-08,2.964222741978205e-15,0.001255372035562521,4.031872165066722e-05,1.65950167759705e-06,8.823633114620246e-12,1.4164491175735746e-10,1.111008709256921e-10,5.091449158216297e-14,1.0547119179036217e-11,3.1561948181839464e-07,6.43035122843693e-11,2.2021136724922492e-09,4.4906891596698536e-15,7.887465867935238e-11,7.050478631670684e-15,1.1180734691040754e-17,1.0417587429333218e-08,2.8345786598369194e-15,2.3685887617084042e-17,1.4060833000474557e-19,7.31346718957935e-18,8.51794084490734e-22,1.0685732623046483e-24,5.964368983865653e-26,6.349957383484019e-40
2.899622493112402e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4509824223668256,0.11736247327133859,0.022800937587735326,6.44485908021957e-16,6.442194136856476e-11,3.0155648905283006e-07,2.4292215882960918e-09,5.791606279217785e-11,7.95544675830552e-24,2.5593648448404144e-05,2.327714621145198e-21,2.4570276873890463e-05,1.5875080527879062e-15,7.438214229547414e-14,6.133065518014875e-18,6.525077981603329e-20,1.1008668639821914e-08,3.2554014556789782e-15,0.001281569822159427,4.123545184550357e-05,1.7202139533524967e-06,9.347142366082939e-12,1.448805450265762e-10,1.1277194660539289e-10,5.168038529124743e-14,1.119131090209577e-11,3.263252422559707e-07,6.805347599987638e-11,2.3378755125854364e-09,4.936683883610415e-15,8.067172692990407e-11,7.61906274192651e-15,1.2266429160343215e-17,1.0889232096012793e-08,3.030446754585695e-15,2.5638960915168415e-17,1.554076724052399e-19,8.225838970368786e-18,9.354132716474806e-22,1.2077504461965931e-24,6.740857870649988e-26,7.720204463344458e-40
2.9643037039202845e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4509553379131923,0.11733579613003704,0.022800478703136104,7.11262866466053e-16,6.878771459972858e-11,3.1495286226129516e-07,2.6207195202692592e-09,6.187096425850418e-11,9.05950056536822e-24,2.616455708297563e-05,2.6086675280279746e-21,2.5096147950802e-05,1.701558202041626e-15,8.120344233876678e-14,6.821358719710059e-18,7.18770924593553e-20,1.149840557238705e-08,3.5675993411304676e-15,0.0013076649869885743,4.21520428546944e-05,1.781905481460803e-06,9.89032891164035e-12,1.4811603480590049e-10,1.1444300325140839e-10,5.2446278589105807e-14,1.1866600658352179e-11,3.3718239720991146e-07,7.193986999505293e-11,2.478413005944504e-09,5.415225045620615e-15,8.246858897743228e-11,8.220196735011592e-15,1.3432813012544417e-17,1.1370912396255598e-08,3.2350556190275875e-15,2.7707570028436776e-17,1.7140251622696829e-19,9.227126919739594e-18,1.0250623290115367e-21,1.3614898529030428e-24,7.598556611748598e-26,9.346019598490155e-40
3.028984914728167e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4509283546863511,0.11730922104892033,0.022800019872374268,7.833695654522491e-16,7.334456243427627e-11,3.2863529078211335e-07,2.822950888666004e-09,6.60015637279028e-11,1.02881099578092e-23,2.673546318282154e-05,2.9161603965757465e-21,2.5621095716305166e-05,1.820979326118007e-15,8.848160950378607e-14,7.569304912046851e-18,7.901777373633127e-20,1.1998501147097813e-08,3.901810420743251e-15,0.0013336579319063934,4.3068494736812175e-05,1.8445732478257565e-06,1.0453522714483037e-11,1.5135138028770778e-10,1.1611404053319472e-10,5.321217186316129e-14,1.2573943338416907e-11,3.4819055756252e-07,7.596490567654169e-11,2.6237627371498626e-09,5.927868426768055e-15,8.426524550564368e-11,8.855031797146478e-15,1.468414620549621e-17,1.186260295621061e-08,3.4485893075365696e-15,2.989601916154746e-17,1.886618168744135e-19,1.0323672891129585e-17,1.1210258467102523e-21,1.5309608408923285e-24,8.543983877915795e-26,1.1267960291716021e-39
3.0936661255360496e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45090147228938315,0.11728274762786883,0.022799561095256476,8.611115834043811e-16,7.809642498835549e-11,3.426037505547325e-07,3.036288323023857e-09,7.031164750337425e-11,1.1652254216400288e-23,2.7306366602393654e-05,3.252034663166831e-21,2.6145122997194106e-05,1.9458973428883953e-15,9.623639963946573e-14,8.380610561652383e-18,8.670113842275988e-20,1.2508936960470838e-08,4.259052077323566e-15,0.0013595490571893275,4.398480754314307e-05,1.9082141993278832e-06,1.1037052043012365e-11,1.545865806674246e-10,1.1778505812071545e-10,5.3978065525866174e-14,1.3314304336297135e-11,3.593493286967126e-07,8.013078864771817e-11,2.773959931286417e-09,6.4762067583048446e-15,8.60616971943642e-11,9.52473643566423e-15,1.602482613690506e-17,1.2364278480247073e-08,3.671231485896648e-15,3.22086845717671e-17,2.072570064038193e-19,1.1522111981226608e-17,1.2235950666545487e-21,1.7173996098141312e-24,9.584030628371188e-26,1.3531945035269712e-39
3.158347336343932e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45087469032699684,0.11725637546833587,0.022799102371590163,9.448055462983221e-16,8.304723349469222e-11,3.568582440833997e-07,3.2611099902196813e-09,7.480499981356668e-11,1.3163624218324116e-23,2.7877267196799596e-05,3.6182153427707986e-21,2.666823261010162e-05,2.0764382956207895e-15,1.0448796988145116e-13,9.259124590906523e-18,9.495645959319282e-20,1.3029694659045563e-08,4.640365074935964e-15,0.001385338761540094,4.490098131772023e-05,1.972825243344833e-06,1.164124344466736e-11,1.5782163514658891e-10,1.194560556844361e-10,5.474396001538878e-14,1.4088659348485253e-11,3.706583105214106e-07,8.443971857254587e-11,2.929038521777562e-09,7.061869754823339e-15,8.785794471954395e-11,1.0230496395623217e-14,1.7459388958608664e-17,1.2875913750648343e-08,3.903165434844597e-15,3.465001399154703e-17,2.2726203146185897e-19,1.28293789890241e-17,1.3330678871409172e-21,1.9221115135717188e-24,1.0725973110795053e-25,1.6189827195946844e-39
3.2230285471518146e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4508480084055224,0.11723010417334154,0.022798643701183584,1.0347793057263744e-15,8.820091035733634e-11,3.7139880059935934e-07,3.497799568599918e-09,7.948540281003939e-11,1.483465302138051e-23,2.8448164821797272e-05,4.016712902552051e-21,2.7190427361504653e-05,2.2127283519874142e-15,1.1325687764109143e-13,1.0208840517809795e-17,1.0381398202582268e-19,1.3560755939217174e-08,5.046813579584584e-15,0.0014110274420939253,4.5817016097357204e-05,2.03840324728325e-06,1.2266421717333629e-11,1.610565429293928e-10,1.2112703289530505e-10,5.5509855796217054e-14,1.4897994160342968e-11,3.8211709749728197e-07,8.889388904011425e-11,3.0890312159172446e-09,7.686524147123994e-15,8.96539887533103e-11,1.097351457543569e-14,1.899251069718666e-17,1.3397483627306537e-08,4.14457405344977e-15,3.72245253922694e-17,2.4875339080017207e-19,1.4252714862547898e-17,1.4497488674533375e-21,2.1464734861642217e-24,1.19774867006104e-25,1.9300022395037545e-39
3.287709757959697e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4508214261329048,0.1172039333474665,0.02279818508384578,1.1313721161160622e-15,9.356136920623481e-11,3.8622547621971266e-07,3.7467462217775675e-09,8.435663656454886e-11,1.6678547170387814e-23,2.9019059333789473e-05,4.449625136248196e-21,2.7711710047729448e-05,2.3548938030781305e-15,1.22564079597485e-13,1.1233898569054349e-17,1.1330493552635377e-19,1.4102102547069334e-08,5.47948517971427e-15,0.0014366154944247833,4.673291191168167e-05,2.1049450381222413e-06,1.2912909883506688e-11,1.6429130322195527e-10,1.2279798942475438e-10,5.627575335975375e-14,1.5743304445654896e-11,3.937252786628032e-07,9.34954874297357e-11,3.253969558179671e-09,8.351873714797323e-15,9.14498299639561e-11,1.175501094152746e-14,2.062900934606009e-17,1.3928963047417902e-08,4.3956398625145066e-15,3.993680784719906e-17,2.7181017275330773e-19,1.5799673133247503e-17,1.5739492323038445e-21,2.3919364291242192e-24,1.3346658727014505e-25,2.29281755018896e-39
3.3523909687675797e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4507949431186992,0.11717786259684579,0.022797726519386576,1.2349348111652801e-15,9.913251495163252e-11,4.0133835410277853e-07,4.008344572098112e-09,8.942247906635674e-11,1.8709318735879804e-23,2.9589950589818365e-05,4.9191390392993654e-21,2.8232083454956135e-05,2.5030610624196185e-15,1.3243093069256905e-13,1.2338587766297613e-17,1.2346154817028402e-19,1.4653716278206731e-08,5.939490906532657e-15,0.0014621033125515482,4.7648668783169634e-05,2.172447401968626e-06,1.3581029163926832e-11,1.6752591523612058e-10,1.2446892494469884e-10,5.704165322503444e-14,1.6625595560362945e-11,4.054824376606612e-07,9.824669477657626e-11,3.4238839913832534e-09,9.059659318521722e-15,9.324546901592808e-11,1.25762224420038e-14,2.2373846126422432e-17,1.4470327025178944e-08,4.6565450080351814e-15,4.2791521179112175e-17,2.9651409247642228e-19,1.747812633804515e-17,1.7059868763148303e-21,2.6600275969689876e-24,1.4842001812136625e-25,2.7147884826534353e-39
3.4170721795754622e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4507685589740642,0.11715189152916268,0.022797268007616594,1.3458299794124172e-15,1.0491824383829493e-10,4.1673754459980483e-07,4.282994673776534e-09,9.468670621955935e-11,2.0941818045988476e-23,3.0160838447560078e-05,5.427532684704731e-21,2.8751550359222988e-05,2.6573566650004257e-15,1.4287918312924088e-13,1.352734798562566e-17,1.3431705946302958e-19,1.5215578977587406e-08,6.427965254154282e-15,0.0014874912889441838,4.856428672717966e-05,2.240907083624128e-06,1.4271098947483082e-11,1.7076037818750213e-10,1.2613983912751272e-10,5.780755593931334e-14,1.7545882316868343e-11,4.1738815276450274e-07,1.0314968563795481e-10,3.5988039157826016e-09,9.811658932078848e-15,9.504090656988344e-11,1.3438402919342246e-14,2.4232126222492895e-17,1.5021550651483294e-08,4.927471264441993e-15,4.579339417333353e-17,3.2294952866377486e-19,1.929627242903652e-17,1.8461863685416515e-21,2.9523531217326512e-24,1.6472468482742632e-25,3.2041492739325446e-39
3.4817533903833448e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4507422733117566,0.1171260197536425,0.022796809548347237,1.464432138889903e-15,1.1092244349955038e-10,4.32423185402877e-07,4.571101985707675e-09,1.0015309184043888e-10,2.339176715486644e-23,3.0731722765319336e-05,5.977177099582548e-21,2.927011352643015e-05,2.8179072663019275e-15,1.5393098537250105e-13,1.480477199019797e-17,1.459057334173301e-19,1.578767253935491e-08,6.946066199567756e-15,0.0015127798145298757,4.947976575198773e-05,2.310320786164616e-06,1.4983436764648404e-11,1.739946912930136e-10,1.2781073164602957e-10,5.857346207861868e-14,1.8505188776013e-11,4.294419969059965e-07,1.0820662796030731e-10,3.778757746159598e-09,1.060968767408817e-14,9.683614328269289e-11,1.4342823022140528e-14,2.6209100934383322e-17,1.5582609093619272e-08,5.208600037838892e-15,4.8947225624975033e-17,3.5120356024296447e-19,2.1262641170837027e-17,1.9948789567898507e-21,3.2706005039695106e-24,1.8247464435912604e-25,3.7700921974490785e-39
3.5464346011912273e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4507160857461248,0.1171002468810466,0.02279635114139069,1.5911279109597766e-15,1.1714899301115095e-10,4.483954416888742e-07,4.873077343952279e-09,1.0582540765483585e-10,2.6075794073240405e-23,3.1302603402024065e-05,6.570538142410135e-21,2.978777571234301e-05,2.9848396413351174e-15,1.6560888115360705e-13,1.6175607436061798e-17,1.5826287154737258e-19,1.6369978906670188e-08,7.49497522242714e-15,0.0015379692786991479,5.0395105858821994e-05,2.3806851705315633e-06,1.571835826137695e-11,1.7722885377438454e-10,1.294816021735483e-10,5.93393722485196e-14,1.9504548037487197e-11,4.4164353770221995e-07,1.1341968294673701e-10,3.9637729669819795e-09,1.1455597839462516e-14,9.863117980741301e-11,1.5290770115896804e-14,2.8310168973182745e-17,1.6153477594968203e-08,5.5001123693975624e-15,5.225788442416184e-17,3.8136600290033584e-19,2.338610052556785e-17,2.1524025719698305e-21,3.616541062659659e-24,2.0176862090607354e-25,4.422857700481558e-39
3.61111581199911e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4506899958931041,0.11707457252366618,0.022795892786559916,1.7263161932433915e-15,1.2360176294494649e-10,4.646545062593314e-07,5.1893369339010156e-09,1.1170742329554257e-10,2.9011467693948947e-23,3.187348021722001e-05,7.210178380920416e-21,3.030453966259515e-05,3.1582806836831304e-15,1.7793580847722606e-13,1.764475885110951e-17,1.7142482577908208e-19,1.6962480071543305e-08,8.075897324668596e-15,0.001563060069311953,5.131030704189823e-05,2.4519968551359193e-06,1.6476177167432957e-11,1.8046286485810304e-10,1.311524503838045e-10,6.010528708469067e-14,2.0545002001226363e-11,4.5399233748340076e-07,1.187910049252322e-10,4.153876185695255e-09,1.2351278930586304e-14,1.0042601679333966e-10,1.6283548192828866e-14,3.054087669205151e-17,1.6734131474703378e-08,5.802188938460349e-15,5.57303070597114e-17,4.1352944497555546e-19,2.5675863025476074e-17,2.3191018325515678e-21,3.992032550197911e-24,2.2271016017682817e-25,5.173832743915258e-39
3.6757970228069924e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45066400337020956,0.11704899629531632,0.02279543448366865,1.8704083315546988e-15,1.3028461542236767e-10,4.812005996760596e-07,5.520302262118836e-09,1.1780290629971758e-10,3.22173334626128e-23,3.244435307106551e-05,7.898758970631947e-21,3.082040811269089e-05,3.338357404549427e-15,1.9093509863157658e-13,1.9217289587161523e-17,1.854290112760261e-19,1.7565158074664875e-08,8.690061049953387e-15,0.0015880525727037353,5.2225369288455266e-05,2.524252415474457e-06,1.7257205268918064e-11,1.8369672377193262e-10,1.3282327595096834e-10,6.087120725339129e-14,2.162760115082059e-11,4.6648795332095527e-07,1.2432274121758308e-10,4.349093184211462e-09,1.3298657688218236e-14,1.0222065488603005e-10,1.732247778076981e-14,3.290692028794623e-17,1.7324546127489753e-08,6.11501006558571e-15,5.936949874065577e-17,4.477892833227859e-19,2.8141492133183545e-17,2.4953280487625574e-21,4.3990217510902686e-24,2.454077668218871e-25,6.035654397683176e-39
3.740478233614875e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4506381077965316,0.11702351781132984,0.02279497623253141,2.0238282909835797e-15,1.372014041677197e-10,4.980339703923906e-07,5.8664001278719975e-09,1.2411562210632052e-10,3.571294984876433e-23,3.30152218243261e-05,8.639041533989458e-21,3.133538378800742e-05,3.5251969318116304e-15,2.046304752015468e-13,2.0898423745159477e-17,2.0031391918038866e-19,1.8177995005237358e-08,9.338718502938297e-15,0.001612947173691479,5.314029257879084e-05,2.5974483837587803e-06,1.8061752383023973e-11,1.8693042974725961e-10,1.3449407854965902e-10,6.163713345230975e-14,2.2753404343409504e-11,4.791299370558405e-07,1.3001703200893022e-10,4.5494489686557335e-09,1.429969812212003e-14,1.0401509472726336e-10,1.8408895851125407e-14,3.541414727394957e-17,1.792469702318423e-08,6.4387557158936616e-15,6.318053422192937e-17,4.842437591151666e-19,3.079290858955929e-17,2.681439226802508e-21,4.839546989402138e-24,2.6997504041426696e-25,7.022320655724154e-39
3.8051594444227574e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4506123087927293,0.11699813668855141,0.022794518032963458,2.187012826044393e-15,1.443559745612787e-10,5.151548948799032e-07,6.228062594340222e-09,1.3064933405356762e-10,3.951892551055087e-23,3.358608633836927e-05,9.433890040092064e-21,3.1849469403796655e-05,3.718926509081002e-15,2.190460530847794e-13,2.269354807343367e-17,2.1611912926847162e-19,1.880097300080598e-08,1.0023145368374503e-14,0.0016377442555797173,5.405507688629777e-05,2.6715812485571937e-06,1.8890126324762496e-11,1.9016398202082614e-10,1.3616485785491167e-10,6.240306641111291e-14,2.3923478557505707e-11,4.919178353272632e-07,1.358760102180277e-10,4.754967817429546e-09,1.535640154141295e-14,1.0580933695508274e-10,1.9544155725885477e-14,3.806855606354773e-17,1.8534559706536742e-08,6.773605502046916e-15,6.716855444631277e-17,5.229939928948061e-19,3.364039674921064e-17,2.877800073242864e-21,5.31574082315745e-24,2.9653083837665474e-25,8.149311324491175e-39
