Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53),H2OX(23),CO2X(24)
5.8056748747750694e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996248,0.022821567693054247,2.437923578503642e-99,1.9185294309711141e-54,1.6795219635918212e-30,5.2970233747856929e-72,8.0676558788523745e-46,3.8700658706590856e-110,5.1239699480184932e-17,8.8898122087430631e-90,5.1239699480178227e-17,5.7232997638237738e-61,5.9078684639738794e-62,5.5191595491175586e-93,6.3994509908983341e-94,7.6906438380530793e-46,1.2778740927549984e-71,2.7983398510642101e-15,8.2853869415185128e-17,3.3169182285232088e-19,5.0944112087361235e-32,1.8863748499893349e-31,3.3169182154318671e-19,6.5282154532966714e-28,2.4034906639967584e-33,8.525382902733272e-38,4.7126684434790123e-63,6.3884183979735548e-44,9.9301783243190711e-82,9.7197564888002877e-87,1.4334998754231184e-89,9.8772938118304777e-46,2.1585678538542637e-89
1.1616393776374444e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999416,0.11866996602995962,0.022821567693054205,6.2965267916055729e-97,3.0721455476492486e-53,6.7224651537260803e-30,3.4186770731005856e-70,6.4606678597653326e-45,9.9906327814606682e-108,1.025239165098768e-16,5.698273385513203e-88,1.0252391650984998e-16,9.1672261553177042e-60,9.4635860639511882e-61,7.1239590861161643e-91,8.2602118345383542e-92,6.1571888230763899e-45,4.093786748723968e-70,5.5991109270194273e-15,1.6577972307833999e-16,6.6367182410110554e-19,2.0390912425158849e-31,7.5504154304957038e-31,6.6367181886114753e-19,2.612977856365216e-27,1.9242468383357588e-32,6.8755873104494655e-37,1.5208234492185592e-61,5.114619390833695e-43,6.3625622510687726e-80,1.2545958652615499e-84,1.8511933626730822e-87,7.9078376559848968e-45,2.787531835344957e-87
2.3237831579573192e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679998839,0.11866996602995392,0.022821567693054122,1.6362789084565965e-94,4.917429740868257e-52,2.6898619742536842e-29,2.2204856844936718e-68,5.1711528294152713e-44,2.5954391343573978e-105,2.050923505692666e-16,3.6497114473379376e-86,2.0509235056915924e-16,1.4675523611625439e-58,1.5150531123553228e-59,9.2537957025700844e-89,1.0729751788922786e-89,4.9276183714342089e-44,1.3107465523490738e-68,1.1200653078925914e-14,3.3163143040464459e-16,1.327631830540003e-18,8.1590139442694005e-31,3.0211496559926065e-30,1.3276318095732686e-18,1.045523794644282e-26,1.5399708954239439e-31,5.5827445759746331e-36,4.9394894055765178e-60,4.0932503349764986e-42,4.0743607036280766e-78,1.6296800231962825e-82,2.4054061680113302e-85,6.3286683385866765e-44,3.622067034859604e-85
4.648070718597069e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997684,0.11866996602994251,0.022821567693053955,4.3084862638940417e-92,7.8694761973773022e-51,1.0761201599269264e-28,1.4614534848476401e-66,4.1379699357302215e-43,6.8319048874721512e-103,4.1022921868807038e-16,2.3367170060079375e-84,4.102292186876407e-16,2.3487209001139985e-57,2.4247856235579014e-58,1.2179874284348663e-86,1.4122532201381234e-87,3.9428370016179116e-43,4.1955649933876924e-67,2.2403737382723085e-14,6.6333484505723323e-16,2.6555518591835131e-18,3.2641312077748459e-30,1.2086565851602056e-29,2.6555517753023076e-18,4.1827143417915493e-26,1.2321924596378882e-30,4.595361639143889e-35,1.6258420349706687e-58,3.275222792027499e-41,2.6083337594765855e-76,2.1449898380813284e-80,3.1669973338810236e-83,5.0638879921184839e-43,4.7688733088557111e-83
9.296645839876569e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995375,0.11866996602991969,0.022821567693053622,1.1635518267684608e-89,1.2592403272946831e-49,4.3048327068418862e-28,9.8655112912536112e-65,3.3107950681918746e-42,1.8442184758561067e-100,8.2050295492577438e-16,1.4957874859724756e-82,8.2050295492405565e-16,3.7584632096080474e-56,3.8802078107560095e-57,1.6440861160094541e-84,1.9063135249775685e-85,3.1545589060157689e-42,1.3427689897702855e-65,4.4809905990254221e-14,1.3267416743623283e-15,5.3113919795366309e-18,1.305754224351631e-29,4.8350197980565103e-29,5.3113916439795748e-18,1.6731725904732444e-25,9.8581839349666376e-30,3.881957477450418e-34,5.4897233860681104e-57,2.6204280093653975e-40,1.669571372801287e-74,2.8953894826213257e-78,4.2768109858572122e-81,4.051481891779869e-42,6.4400344694724495e-81
1.8593796082435566e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679990762,0.11866996602987405,0.02282156769305296,3.2879880573707318e-87,2.014874337261768e-48,1.7220045399463054e-27,6.9681692439886315e-63,2.6488037119280687e-41,5.207835426351423e-98,1.6410504274015687e-15,9.573963536076894e-81,1.6410504273946938e-15,6.0139489768056646e-55,6.2087418431377876e-56,2.3217241010812082e-82,2.6920329774299999e-83,2.523750614736787e-41,4.2971618910353954e-64,8.9622243205063667e-14,2.6535553329721894e-15,1.0623072472533118e-17,5.2231932490515335e-29,1.9340866006027302e-28,1.0623071130210877e-17,6.6925681989106887e-25,7.8864547993833665e-29,3.4342113421093202e-33,1.9400304813298092e-55,2.0964435062720623e-39,1.0686017677874669e-72,4.088773329046757e-76,6.0437429172672268e-79,3.2413183266405943e-41,9.1006877282484603e-79
3.7188096567553564e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679981531,0.11866996602978278,0.022821567693051634,9.9994907504625128e-85,3.223840389326453e-47,6.8881694053985922e-27,5.2964903354489154e-61,2.1191100334156845e-40,1.5821925072569987e-95,3.2821453723547024e-15,6.1276322336336339e-79,3.2821453723272027e-15,9.622644637569283e-54,9.9342141500850182e-55,3.527698847547945e-80,4.0903574939173816e-81,2.0190223080865735e-40,1.3751399827897445e-62,1.7924691763367133e-13,5.3071826501905966e-15,2.1246434467894064e-17,2.0892908604730552e-28,7.7365036647325812e-28,2.1246429098180652e-17,2.6767661893343841e-24,6.3085668941683331e-28,3.2729531440280166e-32,7.3805569753973394e-54,1.6771971383072241e-38,6.8392947812110343e-71,6.2126075195872816e-74,9.1924795449171551e-77,2.5930825180194802e-40,1.3842071656406239e-76
7.437669753778956e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963073,0.11866996602960023,0.02282156769304898,3.3695625103077169e-82,5.1580804960033215e-46,2.7553046719260755e-26,4.4604372706810682e-59,1.6953148508938667e-39,5.3246278465494053e-93,6.5643352622671505e-15,3.9217792066050962e-77,6.5643352621571502e-15,1.5396492412234985e-52,1.5894603491731511e-53,5.9378726956037244e-78,6.8849476214840694e-79,1.6151952450925599e-39,4.400525005160263e-61,3.5849626648684167e-13,1.0614437284622147e-14,4.2493162497741823e-17,8.3570168903479139e-28,3.0946328360450451e-27,4.2493141016149675e-17,1.0704650037548467e-23,5.0457190576111861e-27,3.4589448791756138e-31,3.1118033150318153e-52,1.3417776713893312e-37,4.3772265356770719e-69,1.0457148513229481e-71,1.5493073618851257e-74,2.0744367268407283e-39,2.332955136806897e-74
1.4875389947826155e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679926153,0.11866996602923512,0.022821567693043672,1.2768703317638121e-79,8.2525661986538316e-45,1.1021345749633886e-25,4.2241806511618133e-57,1.3562626075857887e-38,2.0150401099108578e-90,1.3128715042116769e-14,2.509968946876772e-75,1.3128715041676764e-14,2.4634596551879673e-51,2.5430227433328935e-52,1.1239283143934026e-75,1.303191864746367e-76,1.2920970349225924e-38,1.4081803150920698e-59,7.1699496417700236e-13,2.1228946553464198e-14,8.4986634727161304e-17,3.3426385192768068e-27,1.2378593424024278e-26,8.4986548780211715e-17,4.2798642036324493e-23,4.0346894471516832e-26,4.1111386824889327e-30,1.4754510334846101e-50,1.0734349613878977e-36,2.8014498580011682e-67,1.9793425620981482e-69,2.9364542865942725e-72,1.6594729832365111e-38,4.4217360175448858e-72
2.9750830335920553e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679852312,0.11866996602850491,0.022821567693033059,5.3868977935944285e-77,1.320281987353294e-43,4.4086062404731085e-25,4.4540442558335393e-55,1.0850143722321594e-37,8.4918694994310684e-88,2.6257474601914897e-14,1.6063897941913023e-73,2.6257474600154876e-14,3.9415521107179874e-50,4.0684168078046585e-51,2.3688937272279996e-73,2.7467257896019734e-74,1.0335737844914121e-37,4.5061966054834619e-58,1.4339923594926035e-12,4.2457965091064106e-14,1.6997364397052894e-16,1.3369106391596135e-26,4.9514492570145688e-26,1.6997330002088021e-16,1.7103380857325273e-22,3.2247094395394016e-25,5.4363218110433583e-29,7.7871511964812368e-49,8.5876083120147572e-36,1.7929358112265357e-65,4.1718419263045699e-67,6.1958458273657179e-70,1.3274443522018611e-37,9.3297863398009881e-70
5.950171111210935e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970463,0.11866996602704448,0.022821567693011829,2.4605636955828733e-74,2.1120296961651543e-42,1.7634900024030601e-24,5.0852407187618551e-53,8.6801320489263707e-37,3.8759887663703647e-85,5.2514993721906701e-14,1.0280925450059249e-71,5.2514993714866603e-14,6.306496601379953e-49,6.5080803077747785e-50,5.4072194254963267e-71,6.2696555193358126e-72,8.2668924875566336e-37,1.4419859824897512e-56,2.8679871498649258e-12,8.4916002165927128e-14,3.3994792243818719e-16,5.3464643718074946e-26,1.9805816574162084e-25,3.3994654535278329e-16,6.8284993582550684e-22,2.5749011585002376e-24,7.7754938819147412e-28,4.4486007294514407e-47,6.8702614482634863e-35,1.1474813736414936e-63,9.5226120270441891e-65,1.4152795313330223e-67,1.061736365830624e-36,2.131161585907789e-67
1.1900347266448695e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679409272,0.11866996602412364,0.02282156769296937,1.1806364364777371e-71,3.3778915094000934e-41,7.0543247056469686e-24,6.0994564652621345e-51,6.9441123497874004e-36,1.8590192475819574e-82,1.0503003196347254e-13,6.5798019145851644e-70,1.0503003193531215e-13,1.0090404803261968e-47,1.0408458676463015e-48,1.2968550750386536e-68,1.5036994785042702e-69,6.6107844481287997e-36,4.6143596262844422e-55,5.7359767295740496e-12,1.6983207631430614e-13,6.7989752599659127e-16,2.1376397079876587e-25,7.9223271559044231e-25,6.7989200742197557e-16,2.7211660894741508e-21,2.052169859885279e-23,1.1672734250497281e-26,2.6690561779754683e-45,5.4964752692483447e-34,7.3438876955147179e-62,2.2838795915526175e-62,3.3957324596751176e-65,8.4903682824167882e-36,5.1134467460317065e-65
2.380069957692421e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,5.8117661503830584e-69,5.4002858853160415e-40,2.8220159441473455e-23,7.5060294116329682e-49,5.5552923756306651e-35,9.1494266436876701e-80,2.1006010845293303e-13,4.211076025532246e-68,2.1006010834029149e-13,1.6144654795374541e-46,1.6639219575781945e-47,3.1914974383428001e-66,3.7005300730728548e-67,5.2842596502092985e-35,1.4765955238772484e-53,1.1471955884850218e-11,3.3966422460567653e-13,1.3598009725363154e-15,8.5429917386856239e-25,3.1689282612277882e-24,1.3597788172068317e-15,1.080363792368209e-20,1.6294581091334224e-22,1.7967181333325047e-25,1.6426282879436175e-43,4.3975968703825382e-33,4.7000891184006926e-60,5.6205081234463796e-60,8.3580716436046787e-63,6.7866576045805294e-35,1.2586315074046404e-62
4.760140419787525e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677637123,0.11866996600659857,0.022821567692714623,2.8855236967308699e-66,8.6265953218154274e-39,1.1290299939389484e-22,9.3170995261574468e-47,4.4442345972958409e-34,4.5425711073753859e-77,4.2012026145716913e-13,2.6950891936232117e-66,4.2012026100660324e-13,2.5831449896138936e-45,2.6577034456439749e-46,7.9228226609210007e-64,9.1864780574089691e-65,4.2204334582777771e-34,4.7251046342481391e-52,2.2943914178834233e-11,6.7932852116686852e-13,2.7196252368310772e-15,3.4111563773975681e-24,1.2675686191666676e-23,2.7195359795618406e-15,4.2579654265593978e-20,1.2843145605708317e-21,2.7883910331346679e-24,1.0195543337053223e-41,3.5187289605650071e-32,3.0080557970493515e-58,1.3952745043042422e-57,2.0747972684631147e-60,5.4203254378854074e-34,3.1245873262952321e-60
9.520281343977733e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727675274252,0.11866996598323182,0.022821567692374957,1.4245528018273618e-63,1.3758398201476297e-37,4.5178361091341952e-22,1.1500675209682424e-44,3.5553874741263426e-33,2.2429511657874092e-74,8.4024056756689715e-13,1.7248567967865268e-64,8.4024056576463922e-13,4.1330310526201068e-44,4.2377474128810797e-45,1.9559733852925061e-61,2.2679390904023998e-62,3.3652403020033396e-33,1.5120321951322352e-50,4.5887830700528983e-11,1.3586571142030937e-12,5.4393464064178404e-15,1.35965381860492e-23,5.0702517853653648e-23,5.4389844770087403e-15,1.6544309208603313e-19,9.9785057405597468e-21,4.3017960685554694e-23,6.2922100166128578e-40,2.8159842881204266e-31,1.9251533213176293e-56,3.4446091597362903e-55,5.1210410693426523e-58,4.3219268918065562e-33,7.7127915335843388e-58
1.9040563192358148e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.022821567691695629,6.8795074751003732e-61,2.18734600892522e-36,1.8084022808033458e-21,1.3888314797864038e-42,2.8443091259894559e-32,1.0835932199139609e-71,1.6804811801913591e-12,1.1039076703218763e-62,1.6804811729823619e-12,6.6128453920428263e-43,6.7342217817662997e-44,4.7245394797524295e-59,5.4780577461536148e-60,2.6745902119954576e-32,4.8384937890885739e-49,9.1775663478825313e-11,2.7173142999311565e-12,1.0879102336560752e-14,5.4005221137988251e-23,2.0280823195700202e-22,1.0877618175613835e-14,6.2574613208137746e-19,7.5443926662069991e-20,6.4901689206654289e-22,3.7985761534038391e-38,2.2542704858327247e-30,1.2320948109872887e-54,8.320148337259197e-53,1.2362360090386616e-55,3.4348252083804717e-32,1.86226183285404e-55
3.8081126889118977e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727661097042,0.11866996584303129,0.022821567690336973,3.1749497935610063e-58,3.4557874951287208e-35,7.242337838700072e-21,1.6031956541670222e-40,2.2754457247264525e-31,5.0048538579274954e-69,3.3609624070601307e-12,7.064999393082891e-61,3.3609623782244094e-12,1.0580537842248762e-41,1.0629818233093886e-42,1.0909684999097715e-56,1.2649597131972297e-57,2.1120369584860207e-31,1.54831194312234e-47,1.8355132797504538e-10,5.4346286700116727e-12,2.1760023474552905e-14,2.1303247370655052e-22,8.1121816418993294e-22,2.1753832489770358e-14,2.2549217574462576e-18,5.4292496293235999e-19,9.3543268160739395e-21,2.1915958588292453e-36,1.8054689187122358e-29,7.8853635411515807e-53,1.9212016542525851e-50,2.8512494132214306e-53,2.712195562632626e-31,4.2968326795988688e-53
5.712169058587981e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727651645569,0.11866996574956426,0.022821567688978316,2.6483786195694715e-57,1.2642828638850796e-34,1.5401320823128856e-20,1.0176794428543435e-39,6.7552267766386785e-31,4.1562788917644964e-68,5.0414436355487525e-12,4.0112955752302853e-60,5.0414435742730593e-12,4.002829704506254e-41,4.0278993766792739e-42,7.9862609212757808e-56,9.2599201874031137e-57,5.9943680921028399e-31,7.2228298352102857e-47,2.7532699141089287e-10,8.1519430387183529e-12,3.2642484521316307e-14,4.4837487649204083e-22,1.7238169016568664e-21,3.2628993822964726e-14,4.4690391112094189e-18,1.4632310977283107e-18,3.2803954536039701e-20,1.1822674646120599e-35,5.1655345866179269e-29,4.4095561571278781e-52,1.4063755096654367e-49,2.0974064145151295e-52,7.6974481539118608e-31,3.1613619942808766e-52
7.616225428264064e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642194096,0.11866996565609723,0.02282156768761966,1.4273049927969327e-56,3.1890618698568383e-34,2.6288941511578306e-20,4.1454755498633248e-39,1.4719277258429272e-30,2.0669575081407057e-67,6.7219248656568771e-12,1.5426621185956067e-59,6.7219247611283201e-12,1.0419336280683287e-40,1.0766312983676942e-41,3.6074046150471924e-55,4.1827064368249863e-56,1.2559232877914694e-30,2.1993542167943303e-46,3.6710265378636773e-10,1.086925740605317e-11,4.3526596106309836e-14,7.5818359658020324e-22,2.9405947458770608e-21,4.3503102277278267e-14,7.1660256878290427e-18,2.9295907341919891e-18,7.9740100811866185e-20,4.3131147994532294e-35,1.0900923608981908e-28,1.5435567788259562e-51,6.3525714263023768e-49,1.0460212934978161e-51,1.6126934184518661e-30,1.5766464458559222e-51
1.142433816761623e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072762329115,0.1186699654691632,0.022821567684902344,2.211997362372349e-55,1.1050734003575995e-33,5.4476899558583053e-20,3.2708212776715366e-38,4.2725482821229101e-30,2.1641868200600669e-66,1.0082887329673214e-11,1.1740856622919001e-58,1.0082887113262534e-11,3.8237447550144547e-40,4.2931515098919804e-41,3.2899399255425323e-54,3.8145654968312382e-55,3.3923943516110844e-30,1.0020299950369191e-45,5.5065397604868808e-10,1.6303886137508853e-11,6.5298973446407121e-14,1.5470084274893962e-21,6.0880100907536237e-21,6.5248848460256192e-14,1.3443832411183008e-17,7.3614113540349926e-18,2.6030147706789578e-19,2.9186109270031415e-34,2.9795524778573877e-28,8.5906197019060466e-51,5.7934093277870138e-48,1.4963163393938658e-50,4.3558261823537792e-30,2.2548626446186146e-50
1.5232450906968396e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727604388204,0.11866996528222916,0.022821567682185028,1.2289108784123515e-54,2.7405612808660274e-33,9.2720603543331456e-20,1.3228309683657548e-37,9.3435741088274463e-30,1.071962192125447e-65,1.3443849799643608e-11,4.4333406130157084e-58,1.3443849431589409e-11,9.9152465289189184e-40,1.1514370882006998e-40,1.4840288517903403e-53,1.7206664491809478e-54,7.0286088996530744e-30,3.0097572101865703e-45,7.3420529441164031e-10,2.1738514863934434e-11,8.7078120169240859e-14,2.5949548581774933e-21,1.0353919936973398e-20,8.6990723679930302e-14,2.0883789197502742e-17,1.4326014703953324e-17,6.151678515661304e-19,1.0330302344545248e-33,6.2378760270386072e-28,2.9364322072225088e-50,2.6132654180131281e-47,7.310356117071821e-50,9.024262288539969e-30,1.1017034683357931e-49
