! Species         Shape    LJ-depth  LJ-diam   DiplMom   Polzblty  RotRelaxNum Data     
! Name            Index    epsilon/k_B sigma     mu        alpha     Zrot      Source   
n-heptane           2     402.997     6.366     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=523.37 K, Pc=29.47 bar (from Joback method)
Ar                  0     136.500     3.330     0.000     0.000     0.000    ! NOx2018
He                  0      10.200     2.576     0.000     0.000     0.000    ! NOx2018
Ne                  0     148.600     3.758     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
N2                  1      97.530     3.621     0.000     1.760     4.000    ! PrimaryTransportLibrary
! X(1)                None
C2H4(2)             2     280.800     3.971     0.000     0.000     1.500    ! NOx2018
C4H8-1(3)           2     357.002     5.176     0.000     0.000     1.000    ! GRI-Mech
C4H8-2(4)           2     359.053     5.289     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=466.30 K, Pc=45.78 bar (from Joback method)
! HX(5)               None
! C2H3X(37)           None
! C2H2X(70)           None
H2(68)              1      59.700     2.833     0.000     0.000     0.000    ! PrimaryTransportLibrary
! C2H5X(40)           None
! CH2X(75)            None
! CH3X(39)            None
! CHX(83)             None
! C2H4X(76)           None
! C2H3X(93)           None
! CX(90)              None
! C3H7X(84)           None
! C3H7X(94)           None
! C3H6X(96)           None
! C3H6X(92)           None
! C3H5X(99)           None
! SX(114)             None
! C5H11X(87)          None
! SX(130)             None
! C5H11X(86)          None
! SX(187)             None
! C5H11X(85)          None
! SX(109)             None
! SX(101)             None
! SX(241)             None
! C4H9X(129)          None
! C4H9X(121)          None
! C4H9X(64)           None
! C4H9X(65)           None
! C4H8X(97)           None
! C5H9X(257)          None
! SX(211)             None
! C5H9X(226)          None
! C4H8X(123)          None
! C4H7X(125)          None
! SX(124)             None
! SX(110)             None
! SX(140)             None
! C5H9X(155)          None
! SX(319)             None
! C5H9X(333)          None
! SX(136)             None
! C4H8X(108)          None
! C4H7X(111)          None
! SX(189)             None
! SX(199)             None
! SX(412)             None
! SX(116)             None
! SX(117)             None
! SX(230)             None
! SX(894)             None
! SX(263)             None
! SX(721)             None
! SX(167)             None
! SX(470)             None
! SX(159)             None
! SX(1288)            None
! SX(254)             None
! SX(242)             None
! SX(1022)            None
! SX(115)             None
! SX(152)             None
! SX(141)             None
! SX(469)             None
! SX(104)             None
! SX(297)             None
! SX(336)             None
! SX(2048)            None
! SX(2047)            None
! SX(411)             None
! SX(103)             None
! SX(232)             None
! SX(2299)            None
! SX(223)             None
! SX(212)             None
! SX(282)             None
! SX(274)             None
! SX(570)             None
! SX(102)             None
! SX(330)             None
! SX(320)             None
! SX(586)             None
! SX(261)             None
! SX(1345)            None
! SX(151)             None
! SX(149)             None
! SX(134)             None
! SX(174)             None
! C6H13X(79)          None
! SX(220)             None
! SX(131)             None
! SX(303)             None
! SX(196)             None
! SX(410)             None
! C6H13X(78)          None
! C6H13X(77)          None
! SX(329)             None
! SX(327)             None
! SX(132)             None
! SX(253)             None
! SX(251)             None
! SX(198)             None
! SX(1358)            None
! SX(201)             None
! SX(947)             None
! SX(960)             None
! SX(2115)            None
! SX(304)             None
! SX(306)             None
! SX(2128)            None
! SX(176)             None
! SX(154)             None
! SX(162)             None
! SX(482)             None
! SX(2205)            None
! SX(2220)            None
! SX(225)             None
! SX(234)             None
! SX(305)             None
! SX(483)             None
! SX(339)             None
! SX(332)             None
! SX(772)             None
! SX(787)             None
! SX(1155)            None
! SX(1169)            None
! SX(1756)            None
! SX(1770)            None
! SX(1076)            None
! SX(1091)            None
! SX(224)             None
! SX(256)             None
! SX(265)             None
! SX(2372)            None
! SX(2387)            None
! SX(153)             None
! SX(1963)            None
! SX(1977)            None
! SX(138)             None
! SX(2703)            None
! SX(2717)            None
! SX(255)             None
! SX(3178)            None
! SX(3192)            None
! SX(596)             None
! SX(1558)            None
! SX(1571)            None
! SX(222)             None
! SX(227)             None
! SX(1478)            None
! SX(1492)            None
! SX(200)             None
! SX(331)             None
! SX(137)             None
! SX(175)             None
! SX(177)             None
! SX(283)             None
! SX(2541)            None
! SX(2556)            None
! SX(606)             None
! SX(620)             None
! SX(2862)            None
! SX(2876)            None
! SX(150)             None
! SX(156)             None
! SX(252)             None
! SX(258)             None
! SX(281)             None
! SX(284)             None
! SX(328)             None
! SX(334)             None
! SX(1290)            None
! SX(1298)            None
! SX(497)             None
! SX(8561)            None
! SX(473)             None
! SX(1362)            None
! SX(9188)            None
! SX(352)             None
! SX(8560)            None
! SX(170)             None
! SX(1240)            None
! SX(1171)            None
! SX(10423)           None
! SX(10422)           None
! SX(847)             None
! SX(476)             None
! SX(9629)            None
! SX(245)             None
! SX(1494)            None
! SX(12063)           None
! SX(12062)           None
! SX(415)             None
! SX(169)             None
! SX(732)             None
! SX(501)             None
! SX(13475)           None
! SX(904)             None
! SX(964)             None
! SX(14145)           None
! SX(474)             None
! SX(1097)            None
! SX(356)             None
! SX(1231)            None
! SX(896)             None
! SX(1426)            None
! SX(1088)            None
! SX(1077)            None
! SX(14827)           None
! SX(420)             None
! SX(244)             None
! SX(16844)           None
! SX(791)             None
! SX(17668)           None
! SX(5344)            None
! SX(168)             None
! SX(1166)            None
! SX(1156)            None
! SX(588)             None
! SX(1847)            None
! SX(478)             None
! SX(300)             None
! SX(1904)            None
! SX(1839)            None
! SX(507)             None
! SX(20520)           None
! SX(2058)            None
! SX(2131)            None
! SX(21269)           None
! SX(20519)           None
! SX(362)             None
! SX(511)             None
! SX(22364)           None
! SX(1364)            None
! SX(22363)           None
! SX(1355)            None
! SX(1346)            None
! SX(443)             None
! SX(475)             None
! SX(215)             None
! SX(2640)            None
! SX(1650)            None
! SX(1643)            None
! SX(414)             None
! SX(143)             None
! SX(144)             None
! SX(25526)           None
! SX(1702)            None
! SX(472)             None
! SX(525)             None
! SX(1772)            None
! SX(27466)           None
! SX(2719)            None
! SX(28042)           None
! SX(28041)           None
! SX(1979)            None
! SX(28964)           None
! SX(28963)           None
! SX(591)             None
! SX(243)             None
! SX(1489)            None
! SX(1479)            None
! SX(22131)           None
! SX(422)             None
! SX(299)             None
! SX(2310)            None
! SX(515)             None
! SX(32164)           None
! SX(966)             None
! SX(32163)           None
! SX(2224)            None
! SX(589)             None
! SX(957)             None
! SX(948)             None
! SX(418)             None
! SX(214)             None
! SX(447)             None
! SX(2477)            None
! SX(2470)            None
! SX(2050)            None
! SX(4949)            None
! SX(793)             None
! SX(2390)            None
! SX(36925)           None
! SX(36370)           None
