Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C2H2(37),C4H6(54),C4H7X(140),C4H5X(374),C4H4(459),C4H5X(381),C4H5X(562),C4H6a(380),C4H3X(489),C4H2(708),C4H3X(488),C6H10(384),C2H6(343),C4H4(604),C4H5X(927),C4H5X(926),C8H8(948),C8H8(599),C8H8(974),C4H6(439),C4H7X(141),C6H9X(605),C6H8(619)
4.167880767074663e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26847816418001924,0.66757709414388222,3.4439396350554149e-15,0.0,4.0206004742454107e-20,1.048655331097496e-41,6.6976432481763144e-41,0.0,0.0,1.1871314260111557e-46,0.0,0.0031515068539829977,0.0016931545080905188,0.00072860004714233022,5.750273625331481e-07,5.0077152809384916e-24,8.7906697252719649e-11,3.2732843062295849e-10,2.0766196745530543e-10,7.2953387105505885e-29,3.5983116646547843e-20,9.2675061822159344e-15,7.834583643576513e-14,4.3812001293767274e-14,2.0697253473451478e-20,6.5040792241395691e-22,9.6782882251284012e-19,1.1869382129484012e-27,7.8556534333943215e-28,1.0337591324150496e-36,4.5463258463647564e-32,1.0979539891389962e-41,1.8815335167356912e-23,8.9548964295611347e-18,1.9210418092226463e-23,3.1887736144920041e-14
4.1960343484364123e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26844609780052942,0.66756105131501975,3.5109401173772471e-15,0.0,4.0520596638413512e-20,1.0631718210374997e-41,6.8278600358099834e-41,0.0,0.0,1.2184542521939358e-46,0.0,0.003176242039642555,0.0017004856953306959,0.00073729238041112704,5.8466648323755987e-07,5.0766490600466e-24,8.9477502616493203e-11,3.3578994209269801e-10,2.1267952235706673e-10,7.5426639938302943e-29,3.685941083522941e-20,9.5111574004720025e-15,8.1026431067082827e-14,4.5274348732701391e-14,2.1200897493280851e-20,6.6494192464234844e-22,9.9840167349533238e-19,1.2138787206148713e-27,7.9994165115376394e-28,1.0940145793268338e-36,4.7845461048607779e-32,1.1684535617572187e-41,1.9149401051459414e-23,8.9932392920375584e-18,1.9674135065914748e-23,3.3046984107317012e-14
4.2241879297981617e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26841404011724146,0.66754501275114331,3.5787518983290771e-15,0.0,4.0835596957461706e-20,1.0777891451737991e-41,6.9596514450085333e-41,0.0,0.0,1.250455306930861e-46,0.0,0.0032010104088907704,0.0017077750026832667,0.00074602216185605118,5.9438871898434771e-07,5.1463405676182461e-24,9.1062798260502652e-11,3.444019734573663e-10,2.1777961477869019e-10,7.796437792108361e-29,3.7750335146787042e-20,9.7591931024244356e-15,8.3777214244032348e-14,4.6773990372386574e-14,2.1712937771842145e-20,6.7970377094428219e-22,1.0297104307653038e-18,1.2412885237702877e-27,8.1451704306091998e-28,1.1572940951872527e-36,5.0332527785216462e-32,1.2429243986241945e-41,1.9488058812161945e-23,9.0313567506592754e-18,2.0145465742635144e-23,3.4239250120765779e-14
4.252341511159911e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26838199112675032,0.66752897845067316,3.6473784327264137e-15,0.0,4.1151002965442566e-20,1.0925072774025346e-41,7.0930241398370122e-41,0.0,0.0,1.2831464275326839e-46,0.0,0.0032258117493252857,0.0017150226459550276,0.00075478917749185863,6.0419394669358894e-07,5.2167948235907947e-24,9.2662559751367187e-11,3.5316590477992714e-10,2.2296292300777587e-10,8.0567762179548036e-29,3.8656015097826801e-20,1.0011652979372337e-14,8.6599443427157487e-14,4.8311574990436291e-14,2.2233446044726615e-20,6.9469553508734685e-22,1.0617671505318925e-18,1.2691739150826107e-27,8.2929373365928584e-28,1.2237247433441512e-36,5.2928179076106769e-32,1.3215588583827336e-41,1.9831358810046962e-23,9.0692499777331665e-18,2.0624472335395949e-23,3.5465205765785232e-14
4.2804950925216604e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26834995082564267,0.66751294841202968,3.7168231491401421e-15,0.0,4.1466811942546239e-20,1.1073261906284433e-41,7.2279847330760134e-41,0.0,0.0,1.316539604751582e-46,0.0,0.003250645849646917,0.0017222288398577906,0.0007635932144360128,6.1408203966272211e-07,5.288016822270884e-24,9.4276761877983533e-11,3.6208311373723582e-10,2.2823012375225025e-10,8.3237964598078361e-29,3.9576576016201817e-20,1.0268576618743328e-14,8.9494387394319032e-14,4.9887756974811308e-14,2.2762493934011594e-20,7.0991929580330119e-22,1.0945839875611968e-18,1.2975412542384098e-27,8.4427395340164653e-28,1.2934378672496387e-36,5.5636234277086801e-32,1.4045570861556106e-41,2.0179351737280688e-23,9.1069201396093381e-18,2.1111216905341846e-23,3.6725530345779105e-14
4.30864867388341e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26831791921049714,0.66749692263363236,3.7870894499690434e-15,0.0,4.1783021183235807e-20,1.1222458567726325e-41,7.3645397863664096e-41,0.0,0.0,1.3506469837679959e-46,0.0,0.0032755124996540551,0.0017293937980138536,0.00077243406090309128,6.240528676305884e-07,5.3600115322194266e-24,9.5905378665826913e-11,3.7115497554653492e-10,2.3358189211073505e-10,8.5976167794277616e-29,4.0512143035586084e-20,1.0530003501784403e-14,9.2463326210708647e-14,5.1503196307704221e-14,2.330015294515524e-20,7.2537713674635242e-22,1.128173194944312e-18,1.3263969683496898e-27,8.5945994849854105e-28,1.3665691974876127e-36,5.8460613374715379e-32,1.4921272655309347e-41,2.0532088615908883e-23,9.1443683967105633e-18,2.1605761359033469e-23,3.802091088790441e-14
4.336802255245159e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26828589627788463,0.66748090111390035,3.8581807115132093e-15,0.0,4.2099627996174424e-20,1.1372662467803088e-41,7.5026958103557358e-41,0.0,0.0,1.3854808651711012e-46,0.0,0.003300411490237094,0.0017365177329614326,0.00078131150619921701,6.3410629684067349e-07,5.4327838961400592e-24,9.7548383391067502e-11,3.8038286289330703e-10,2.390189015435023e-10,8.8783565092714268e-29,4.1462841090144327e-20,1.0795973001300058e-14,9.5507551198210536e-14,5.3158558549121499e-14,2.3846494463946778e-20,7.4107114645158391e-22,1.1625471238611064e-18,1.3557475523577915e-27,8.7485398082120727e-28,1.4432589604629953e-36,6.1405338672332795e-32,1.5844858765702698e-41,2.0889620796145181e-23,9.1815959035614995e-18,2.2108167445781825e-23,3.9352042143172141e-14
4.3649558366069085e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2682538820243679,0.66746488385125236,3.930100284048269e-15,0.0,4.2416629704152635e-20,1.1523873306284578e-41,7.6424592648462047e-41,0.0,0.0,1.4210537059328584e-46,0.0,0.0033253426133728861,0.0017436008561600728,0.00079022534071651878,6.4424219010356265e-07,5.5063388307710229e-24,9.920574859450493e-11,3.8976814586046775e-10,2.4454182384400783e-10,9.1661360497884162e-29,4.2428794909296858e-20,1.1066524379437029e-14,9.862836490412335e-14,5.4854514820169137e-14,2.4401589753511808e-20,7.5700341829353286e-22,1.1977182233398095e-18,1.3855995694343545e-27,8.9045832780412714e-28,1.5236519887585511e-36,6.4474536484312437e-32,1.6818579599276198e-41,2.1251999954652119e-23,9.2186038088178224e-18,2.2618496755036432e-23,4.0719626585788008e-14
4.393109417968658e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26822187644650247,0.66744887084410665,4.0028514919004595e-15,0.0,4.2734023644016281e-20,1.1676090773334831e-41,7.7838365589443005e-41,0.0,0.0,1.457378120375588e-46,0.0,0.003350305662119228,0.0017506433779960354,0.00079917535592762066,6.5446040685861039e-07,5.5806812267804887e-24,1.0087744609532233e-10,3.9931219185888036e-10,2.501513291109975e-10,9.461076866640429e-29,4.3410129012578238e-20,1.1341696785515008e-14,1.0182708106925693e-13,5.6591741786048058e-14,2.4965509951371786e-20,7.7317605044491763e-22,1.2336990400125007e-18,1.4159596513793364e-27,9.0627528234719295e-28,1.6078978331649258e-36,6.7672438838297852e-32,1.7844773871676469e-41,2.1619278092815137e-23,9.2553932552952333e-18,2.3136810713826905e-23,4.2124374411741225e-14
4.421262999330407e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26818987954083578,0.66743286209088071,4.0764376335225046e-15,0.0,4.3051807166594574e-20,1.1829314549587905e-41,7.9268340512119343e-41,0.0,0.0,1.4944668811330156e-46,0.0,0.003375300430609368,0.0017576455077876517,0.00080816134438015563,6.6476080323484336e-07,5.6558159486651949e-24,1.0256344700466285e-10,4.0901636555917594e-10,2.5584808572117525e-10,9.7633014878449239e-29,4.4406967704588565e-20,1.1621529253902711e-14,1.0510502459541575e-13,5.8370921638765842e-14,2.5538326066557103e-20,7.8959114583551776e-22,1.2705022178665845e-18,1.4468344990160853e-27,9.2230715271749972e-28,1.6961508763893165e-36,7.100338518518948e-32,1.8925871373717512e-41,2.1991507535009774e-23,9.2919653799982713e-18,2.3663170584256864e-23,4.3567003536649188e-14
4.4494165806921566e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26815789130390855,0.66741685758999181,4.1508619815702562e-15,0.0,4.3369977636628642e-20,1.1983544306223402e-41,8.071458049819083e-41,0.0,0.0,1.5323329201047427e-46,0.0,0.0034003267140465467,0.0017646074537906598,0.00081718309969131019,6.7514323211109623e-07,5.7317478346524668e-24,1.0426372173902983e-10,4.1888202882486183e-10,2.6163276030242969e-10,1.0072933500844489e-28,4.541943507003624e-20,1.1906060701938699e-14,1.0846353151228236e-13,6.0192742079570537e-14,2.6120108976773039e-20,8.0625081211120327e-22,1.3081404979923273e-18,1.4782308825834621e-27,9.3855626245078935e-28,1.7885704484479283e-36,7.4471824116645354e-32,2.0064395801208214e-41,2.236874092686227e-23,9.3283213141490725e-18,2.4197637461049812e-23,4.5048239592866251e-14
4.477570162053906e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26812591173225381,0.66740085733985732,4.2261277829801385e-15,0.0,4.3688532432700406e-20,1.2138779705041373e-41,8.2177148126979248e-41,0.0,0.0,1.5709893294040868e-46,0.0,0.003425384308698562,0.0017715294232035067,0.00082624041654239401,6.8560754317539341e-07,5.8084816966054892e-24,1.0597824003351328e-10,4.2891054064670174e-10,2.6750601770760784e-10,1.039009754950303e-28,4.6447654968870976e-20,1.2195329927896331e-14,1.1190394894371384e-13,6.2057896301112906e-14,2.6710929425617967e-20,8.231571615931181e-22,1.346626718326541e-18,1.5101556421250034e-27,9.5502495025254921e-28,1.8853209437471522e-36,7.8082315089859287e-32,2.126296764943705e-41,2.2751031233503764e-23,9.3644621832159295e-18,2.4740272269145976e-23,4.6568815925864407e-14
4.5057237434156553e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2680939408223974,0.66738486133889341,4.3022382590473012e-15,0.0,4.4007468947161805e-20,1.2295020398536907e-41,8.3656105476983997e-41,0.0,0.0,1.6104493622992448e-46,0.0,0.0034504730118923616,0.001778411622172635,0.00083533309067343703,6.96153582983585e-07,5.8860223199318545e-24,1.0770697095484404e-10,4.3910325707835083e-10,2.7346852098883219e-10,1.0714919331030189e-28,4.749175103150604e-20,1.2489375608992208e-14,1.1542763507346317e-13,6.3967082969342775e-14,2.7310858019853115e-20,8.4031231123701546e-22,1.3859738133924898e-18,1.5426156878751241e-27,9.7171556989878223e-28,1.9865719398581418e-36,8.1839530159379836e-32,2.2524307173206105e-41,2.3138431737818351e-23,9.4003891069417426e-18,2.5291135761349788e-23,4.8129473589894167e-14
4.5338773247774047e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26806197857085851,0.667368869585516,4.3791966055045346e-15,0.0,4.4326784586064367e-20,1.24522660299742e-41,8.5151514127451639e-41,0.0,0.0,1.6507264341477387e-46,0.0,0.0034755926220086638,0.0017852542557977313,0.00084446091887781412,7.0678119501724318e-07,5.9643744634953443e-24,1.0944988291427833e-10,4.4946153117322951e-10,2.795209313723512e-10,1.1047525592835054e-28,4.8551846654128548e-20,1.2788236299437585e-14,1.1903595911033833e-13,6.5921006205145506e-14,2.7919965226723194e-20,8.5771838259274661e-22,1.4261948140361016e-18,1.5756180006423554e-27,9.8863049013646677e-28,2.092498317989256e-36,8.5748255715733319e-32,2.3851237413308732e-41,2.3530996038685236e-23,9.4361031993723529e-18,2.585028851602696e-23,4.973096134293344e-14
4.562030906139154e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26803002497414902,0.66735288207814081,4.4570059926018748e-15,0.0,4.4646476769089155e-20,1.261051623346022e-41,8.6663435159959148e-41,0.0,0.0,1.6918341233240844e-46,0.0,0.0035007429384766009,0.0017920575281369627,0.00085362369899689636,7.1749021974083058e-07,6.0435428595308666e-24,1.1120694368031393e-10,4.5998671292261983e-10,2.8566390823391761e-10,1.1388044129310516e-28,4.9628064994096691e-20,1.3091950428532077e-14,1.2273030125281098e-13,6.7920375565724459e-14,2.85383213713274e-20,8.7537750176390285e-22,1.4673028471585563e-18,1.609169632189614e-27,1.0057720945837104e-27,2.2032803851605686e-36,8.9813394230614039e-32,2.5246687290346481e-41,2.3928778049215101e-23,9.4716055688847126e-18,2.6417790934850756e-23,5.1374035640932786e-14
4.5901844875009034e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26799808002877429,0.66733689881518266,4.5356695651869181e-15,0.0,4.4966542929477051e-20,1.2769770634017859e-41,8.8191929160010474e-41,0.0,0.0,1.733786172140656e-46,0.0,0.0035259237617683956,0.0017988216422121779,0.00086282122991472869,7.2828049465814444e-07,6.1235322135625753e-24,1.1297812039124042e-10,4.7068014919496882e-10,2.9189810907468733e-10,1.1736603778549501e-28,5.0720528965422787e-20,1.3400556298799164e-14,1.265120526530868e-13,6.9965906025734936e-14,2.9165996634039904e-20,8.9329179936761401e-22,1.5093111354453345e-18,1.6432777056114972e-27,1.0231427816296167e-27,2.3191039980844313e-36,9.4039966008404927e-32,2.6713694766782875e-41,2.4331831994980983e-23,9.5068973182149534e-18,2.6993703240596724e-23,5.3059460631364957e-14
4.618338068862653e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26796614373123295,0.66732091979505659,4.615190442785792e-15,0.0,4.5286980513959466e-20,1.2930028847658751e-41,8.973705621864595e-41,0.0,0.0,1.7765964877616892e-46,0.0,0.0035511348933940589,0.0018055468000140859,0.00087205331155273415,7.3915185436804937e-07,6.204347204325084e-24,1.1476337956752504e-10,4.8154318367638167e-10,2.9822418949763205e-10,1.2093334418994188e-28,5.1829361234341159e-20,1.3714092084162818e-14,1.3038261538064978e-13,7.2058317958175388e-14,2.9803061047979526e-20,9.1146341049449846e-22,1.5522329970917942e-18,1.6779494157086053e-27,1.0407449643338779e-27,2.4401606887558341e-36,9.8433110943791391e-32,2.8255410078132762e-41,2.47402124122438e-23,9.5419795444863013e-18,2.7578085474985208e-23,5.4788008146086978e-14
4.646491650224402e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26793421607801715,0.66730494501617699,4.6955717196848071e-15,0.0,4.5607786982689226e-20,1.3091290481455544e-41,9.1298875934064428e-41,0.0,0.0,1.8202791431103911e-46,0.0,0.0035763761358961177,0.0018122332025074146,0.00088131974486444604,7.5010413061950229e-07,6.2859924836877691e-24,1.1656268712403637e-10,4.9257715681229101e-10,3.0464280318445806e-10,1.245836696601946e-28,5.2954684214959661e-20,1.4032595828164793e-14,1.3434340238529137e-13,7.4198337115041446e-14,3.0449584496527543e-20,9.298944746687701e-22,1.5960818455253535e-18,1.7131920293588839e-27,1.0585810703261011e-27,2.5666477917560693e-36,1.0299809028523182e-31,2.9875099034187493e-41,2.5153974146172881e-23,9.5768533392368858e-18,2.8170997496571024e-23,5.6560457693522843e-14
4.674645231586152e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26790229706561269,0.66728897447695767,4.7768164650127291e-15,0.0,4.5928959809171902e-20,1.3253555133613806e-41,9.287744741325747e-41,0.0,0.0,1.8648483777691093e-46,0.0,0.0036016472928443654,0.0018188810496360356,0.00089062033183026396,7.6113715236588117e-07,6.3684726765821148e-24,1.1837600838210753e-10,5.0378340575028648e-10,3.1115460187302515e-10,1.2831833368451876e-28,5.4096620064993801e-20,1.4356105442221927e-14,1.3839583745963639e-13,7.6386694607748064e-14,3.1105636710893514e-20,9.4858713580850281e-22,1.6408711891243539e-18,1.7490128858859895e-27,1.0766535417048848e-27,2.6987685732729813e-36,1.0774028840404848e-31,3.1576146391177433e-41,2.5573172349061408e-23,9.6115197884473742e-18,2.8772498978679603e-23,5.8377596450175003e-14
4.702798812947901e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2678703866904989,0.66727300817581203,4.8589277228236865e-15,0.0,4.6250496480197605e-20,1.341682239354348e-41,9.4472829273655789e-41,0.0,0.0,1.9103185988725286e-46,0.0,0.0036269481688306418,0.0018254905403280713,0.00089995487545223806,7.7225074581862351e-07,6.4517923809320632e-24,1.2020330808144067e-10,5.1516326428408725e-10,3.1776023533525916e-10,1.3213866605025181e-28,5.5255290681582563e-20,1.468465870392294e-14,1.4254135520117718e-13,7.8624126887325513e-14,3.1771287267728083e-20,9.6754354218604591e-22,1.686614630933674e-18,1.7854193974246635e-27,1.0949648349366549e-27,2.8367323618408395e-36,1.1266521456890209e-31,3.336205929577428e-41,2.5997862478537346e-23,9.6459799725685375e-18,2.9382649407389139e-23,6.0240219251472772e-14
4.73095239430965e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26783848494914908,0.66725704611115322,4.941908512180687e-15,0.0,4.6572394495772952e-20,1.3581091841929866e-41,9.6085079644786784e-41,0.0,0.0,1.9567043819938513e-46,0.0,0.0036522785694636383,0.0018320618725009745,0.00090932317974887862,7.8344473450017989e-07,6.5359561675873437e-24,1.2204455039185456e-10,5.2671806279864489e-10,3.2446035135555023e-10,1.3604600680773624e-28,5.643081769718463e-20,1.501829325536417e-14,1.4678140097382729e-13,8.0911375724394237e-14,3.2446605586782406e-20,9.8676584638860362e-22,1.7333258683771629e-18,1.8224190492831321e-27,1.1135174207542776e-27,2.9807546808026432e-36,1.177785047254138e-31,3.5236470801836655e-41,2.6428100295769737e-23,9.6802349665486431e-18,3.0001508079557967e-23,6.2149128581965912e-14
4.7591059756714e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26780659183803029,0.66724108828139383,5.0257618272397105e-15,0.0,4.6894651369053373e-20,1.374636305080427e-41,9.7714256169944222e-41,0.0,0.0,2.0040204720239237e-46,0.0,0.0036776383013637278,0.0018385952430665818,0.0009187250497499907,7.9471893929629718e-07,6.6209685802597375e-24,1.2389969892487775e-10,5.3844912821636212e-10,3.3125559570963171e-10,1.4004170623364284e-28,5.7623322475554195e-20,1.5357046601523756e-14,1.5111743086900477e-13,8.3249188188923774e-14,3.3131660928613458e-20,1.0062562052789635e-21,1.7810186929669713e-18,1.8600194003025146e-27,1.1323137840554501e-27,3.1310573824974546e-36,1.2308592328070001e-31,3.7203143460803513e-41,2.6863941863670745e-23,9.7142858398607292e-18,3.0629134100896519e-23,6.410513456487132e-14
4.787259557033149e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26777470735360376,0.66722513468494649,5.1104906373343931e-15,0.0,4.7217264626275888e-20,1.3912635583614096e-41,9.9360416007867663e-41,0.0,0.0,2.0522817840432836e-46,0.0,0.0037030271721578173,0.0018450908479361481,0.00092816029149153775,8.0607317850763214e-07,6.7068341354622545e-24,1.2576871674518792e-10,5.5035778394440794e-10,3.3814661214393304e-10,1.4412712479369398e-28,5.8832926107795326e-20,1.5700956108673576e-14,1.5555091166625748e-13,8.5638316629781464e-14,3.3826522392334809e-20,1.0260167799563869e-21,1.8297069900098393e-18,1.8982280832132417e-27,1.1513564238008958e-27,3.2878687841750843e-36,1.2859336489258325e-31,3.9265972986640312e-41,2.7305443545093567e-23,9.7481336565297617e-18,3.1265586384083543e-23,6.6109054950981428e-14
4.815413138394898e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26774283149232514,0.66720918532022266,5.1960978870612617e-15,0.0,4.7540231806692122e-20,1.4079908995292653e-41,1.010236158344338e-40,0.0,0.0,2.1015034041870809e-46,0.0,0.0037284449904742404,0.0018515488820253477,0.00093762871201052652,8.1750726790070414e-07,6.7935573224511897e-24,1.2765156638190017e-10,5.6244534982312286e-10,3.4513404235539827e-10,1.4830363310480086e-28,6.0059749408493737e-20,1.6050059002828647e-14,1.6008332079343995e-13,8.8079518654075159e-14,3.4531258913412099e-20,1.0460497357176575e-21,1.8794047383104185e-18,1.9370528049884882e-27,1.1706478529123604e-27,3.4514238056402678e-36,1.3430685626324621e-31,4.1428991996243874e-41,2.775266200102643e-23,9.781779475159642e-18,3.1910923646925486e-23,6.8161715106941806e-14
4.843566719756648e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26771096425064389,0.66719324018563464,5.2825864963655052e-15,0.0,4.7863550462501744e-20,1.42481828323284e-41,1.027039118443572e-40,0.0,0.0,2.1517005905028493e-46,0.0,0.0037538915659376562,0.0018579695392592617,0.00094713011933992067,8.2902102075819935e-07,6.881142603170971e-24,1.2954820983970532e-10,5.7471314207549046e-10,3.5221852597176769e-10,1.5257261189662338e-28,6.1303912911925188e-20,1.6404392368233246e-14,1.6471614628645289e-13,9.0573557106295936e-14,3.5245939261502754e-20,1.066357242018283e-21,1.9301260098716897e-18,1.9765013471946206e-27,1.1901905981704315e-27,3.6219641086282336e-36,1.4023255793709349e-31,4.3696373826212265e-41,2.820565418878283e-23,9.8152243489601439e-18,3.2565204410559108e-23,7.0263948002906837e-14
4.871720301118397e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26767910562500397,0.66717729927959268,5.3699593606272836e-15,0.0,4.8187218158786034e-20,1.4417456632833913e-41,1.0440135975290163e-40,0.0,0.0,2.2028887738010919e-46,0.0,0.0037793667091639833,0.0018643530125773309,0.00095666432250357905,8.4061424792862663e-07,6.9695944122018622e-24,1.3145860860986101e-10,5.8716247325766918e-10,3.5940070053231185e-10,1.5693545197256555e-28,6.2565536868339223e-20,1.6763993145883356e-14,1.6945088674855557e-13,9.3121200047264832e-14,3.5970632038339289e-20,1.0869414724338624e-21,1.9818849695925489e-18,2.0165815663386394e-27,1.2099872001121883e-27,3.799738237913308e-36,1.463767661025877e-31,4.607243642688612e-41,2.8664477360188263e-23,9.8484693257736117e-18,3.3228486997695991e-23,7.2416594199581131e-14
4.899873882480146e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26764725561184405,0.66716136260050818,5.4582193507485461e-15,0.0,4.8511232473442117e-20,1.4587729926614301e-41,1.0611601479760082e-40,0.0,0.0,2.2550835584986497e-46,0.0,0.0038048702317553611,0.0018706994939382922,0.00096623113151121914,8.5228675787533804e-07,7.0589171567104176e-24,1.3338272368103554e-10,5.9979465221056376e-10,3.6668120146901604e-10,1.6139355417021719e-28,6.3844741240317703e-20,1.7128898132084902e-14,1.7428905130926173e-13,9.5723220732889264e-14,3.6705405675655786e-20,1.1078046046216045e-21,2.0346958749626149e-18,2.0573013942126475e-27,1.23004021292869e-27,3.9850017641519966e-36,1.527459143978276e-31,4.8561646334568571e-41,2.9129189059763512e-23,9.8815154481016718e-18,3.3900829530909122e-23,7.4620501834654893e-14
4.928027463841896e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26761541420759721,0.66714543014679151,5.5473693132403339e-15,0.0,4.8835590997117217e-20,1.4759002235235316e-41,1.0784793173998898e-40,0.0,0.0,2.30830072345483e-46,0.0,0.0038304019462951336,0.0018770091743250884,0.00097583035735340502,8.6403835672491686e-07,7.1491152164026561e-24,1.3532051555000826e-10,6.1261098401242892e-10,3.740606620882053e-10,1.6594832932125345e-28,6.5141645699206839e-20,1.7499143977047288e-14,1.7923215958282852e-13,9.8380397592733591e-14,3.7450328433156723e-20,1.1289488202820094e-21,2.0885730757543411e-18,2.0986688382353217e-27,1.2503522043623184e-27,4.1780174284617883e-36,1.5934657571963615e-31,5.1168622722830936e-41,2.9599847122904924e-23,9.9143637531317275e-18,3.4582289930960334e-23,7.6876526608641659e-14
4.956181045203645e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26758358140869132,0.66712950191685239,5.6374120703105831e-15,0.0,4.9160291333143385e-20,1.4931273072090964e-41,1.0959716486733993e-40,0.0,0.0,2.362556222800261e-46,0.0,0.0038559616663428557,0.0018832822437497535,0.00098546181199656328,8.758688483149454e-07,7.2401929434799535e-24,1.3727194423222609e-10,6.2561276993248429e-10,3.8153971355260741e-10,1.706011982108012e-28,6.6456369621621781e-20,1.7874767183511631e-14,1.842817416263491e-13,1.0109351420840839e-13,3.8205468396527987e-20,1.1503763051207095e-21,2.1435310137124853e-18,2.1406919817903887e-27,1.270925755603986e-27,4.3790552887366595e-36,1.6618546403592604e-31,5.3898141533811615e-41,3.0076509674061439e-23,9.947015272763335e-18,3.5272925915168445e-23,7.9185531770126031e-14
4.984334626565395e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26755175721154884,0.66711357790910109,5.7283504199523804e-15,0.0,4.9485331097472664e-20,1.5104541942470783e-41,1.1136376799441594e-40,0.0,0.0,2.4178661867584395e-46,0.0,0.00388154920642933,0.0018895188912582731,0.00099512530837801813,8.8777803424115265e-07,7.3321546625975889e-24,1.3923696927222005e-10,6.3880130738553453e-10,3.8911898486384511e-10,1.7535359153628624e-28,6.7789032086023112e-20,1.8255804105413391e-14,1.8943933789745894e-13,1.0386335929178373e-13,3.8970893475489065e-20,1.1720892488104671e-21,2.1995842222409938e-18,2.1833789845621162e-27,1.2917634611902129e-27,4.5883928677000182e-36,1.7326943620111415e-31,5.6755139690414601e-41,3.055923512490902e-23,9.9794710336345086e-18,3.5972794995817437e-23,8.1548388100429974e-14
5.012488207927144e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26751994161258746,0.66709765812194655,5.8201871360326688e-15,0.0,4.981070791861219e-20,1.527880834362664e-41,1.1314779446522414e-40,0.0,0.0,2.4742469224599632e-46,0.0,0.0039071643820516606,0.0018957193049354264,0.0010048206604010605,8.9976571390395597e-07,7.4250046708259461e-24,1.4121554975388095e-10,6.5217788988757388e-10,3.9679910284535369e-10,1.8020694986576874e-28,6.9139751869364027e-20,1.8642290946578741e-14,1.9470649921166387e-13,1.0669072666303016e-13,3.9746671401886337e-20,1.1940898449533336e-21,2.2567473260873747e-18,2.2267380828678169e-27,1.3128679289000912e-27,4.8063153026956933e-36,1.8060549377435299e-31,5.9744719390315359e-41,3.1048082172522301e-23,1.0011732057147817e-17,3.6681954478603999e-23,8.3965973897705377e-14
