Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H6(54),C4H7X(141),C2H6(343),C4H5X(364),C4H7(69),C4H7X(140),C4H7X(142),C4H5X(365),C4H7X(143),C4H7(68),C4H7X(145),C4H7X(146),C6H8(455),C6H7X(902),C6H7X(904),C6H7X(903),C6H9X(441),C8H10(459),SX(1305),SX(1307),SX(1306),S(1304),C4H6a(363),SX(1127),S(1312),C6H10(368),SX(3584),SX(3585),S(1143),S(3865),S(4742),SX(6827),S(6770),SX(8037),SX(8035),SX(6824),SX(8033),SX(6826),SX(6828),SX(10116),SX(10113),SX(6830),SX(6829),SX(1592),S(1770),S(10130),SX(11733),SX(11736),SX(11732)
1.0004905497399058e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281496504007,0.66999999456364301,7.2316105935857281e-20,3.2192038913538118e-33,1.9568706922695546e-18,6.0603042554422884e-33,1.2260596754396096e-40,3.8100905983234146e-54,8.4504359098300676e-50,1.4745128496492575e-44,5.1264551207765198e-61,5.4363165865769273e-09,5.4363572937281764e-09,2.0356013662826485e-14,2.5248202737989547e-18,1.7962230455530877e-18,6.9242870296129606e-21,2.4717334434479492e-22,1.2223652687297478e-22,6.4656099302571616e-23,6.3566739112120778e-28,2.1505646094748592e-27,5.3394213423216244e-29,3.0593130678655931e-27,6.8718733299117664e-30,5.2934456144756786e-40,4.0560467014331238e-32,2.0994342668366116e-36,5.5649666251509355e-41,3.336630016676711e-41,3.0333670065861388e-32,2.3442128985739725e-46,7.1144461566692333e-51,2.1537768481679241e-55,2.1603812152959665e-55,1.1445998805162394e-57,4.9662815666093203e-32,1.5469373668005883e-46,8.4155443509579808e-59,2.8647295582655344e-32,3.8142528598302623e-40,4.1239514188750185e-40,5.1458903634539717e-61,2.5044943204704115e-65,5.9456727982126163e-65,1.0950414187836575e-69,9.3252139722666762e-75,4.5596670981804999e-78,4.5596997442437184e-78,1.6852796572055376e-72,7.1173505639570005e-80,1.5489923662202319e-73,1.3638218585139263e-73,1.4477200379316542e-88,6.8609271346268757e-96,1.9613805757833574e-74,1.9613805757833574e-74,3.7784017658189149e-61,1.0875620909295874e-57,1.2257227226610056e-90,1.457360296247927e-95,7.2674151337116923e-96,3.7151636042439014e-97
1.0131428417829666e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281496205652,0.66999999456215076,7.4601258329854806e-20,3.4549285028868812e-33,1.9883135188931332e-18,6.155314335693963e-33,1.2837265731498158e-40,4.1536772271346052e-54,9.0708736832721283e-50,1.5639803820923676e-44,5.6610665760665845e-61,5.4378079845801644e-09,5.4378494338598902e-09,2.0727122624859359e-14,2.5722138424893855e-18,1.822745198291907e-18,7.1491349971521977e-21,2.5510409971867053e-22,1.2590208384617939e-22,6.6491768378972177e-23,6.6341136550481745e-28,2.2048790733237638e-27,5.5521176213428185e-29,3.1919119748920014e-27,7.2701938274297205e-30,5.6739522902176132e-40,4.2556450682559378e-32,2.237032891956283e-36,5.8986245889589535e-41,3.5447244123956386e-41,3.1794916516379402e-32,2.5371370089372002e-46,7.8163999772841068e-51,2.357983749666193e-55,2.3653009678663767e-55,1.2389241677836048e-57,5.139368377254215e-32,1.6731650084873469e-46,9.1098590873570971e-59,2.9645722471914763e-32,3.984433183991754e-40,4.3190487870891732e-40,5.7405856129749802e-61,2.7942830593683815e-65,6.732685803072233e-65,1.2582876534681369e-69,1.0871689754301374e-74,5.3927493089754781e-78,5.3927884734341118e-78,1.9343588139386254e-72,8.4173138235835592e-80,1.7779420980906881e-73,1.5655506730223866e-73,1.7367717894835526e-88,8.1144660596214363e-96,2.251016226494798e-74,2.251016226494798e-74,4.2128827285169064e-61,1.1939992353505166e-57,1.4712488196130833e-90,1.7744092658199568e-95,8.8480973190424577e-96,4.523379259367332e-97
1.0257951338260274e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281495930172,0.66999999456077319,7.6920477807768525e-20,3.7042844463690323e-33,2.0197610491333329e-18,6.2502619691589467e-33,1.3431703247304492e-40,4.5228283298350321e-54,9.7260917766099158e-50,1.6574341013939795e-44,6.2429638452733928e-61,5.4391849993740619e-09,5.4392271910198712e-09,2.1098350414380508e-14,2.6196725934932846e-18,1.8491997658074663e-18,7.3776275047927809e-21,2.6315085026892191e-22,1.2962106022083633e-22,6.8349832758313694e-23,6.918895848453825e-28,2.2595072995762855e-27,5.7694862509056726e-29,3.3282337793595495e-27,7.6856473542126473e-30,6.076120890898626e-40,4.4616492903936074e-32,2.3813459154392135e-36,6.2463504071861749e-41,3.762172379848635e-41,3.330262472978381e-32,2.7426586740160752e-46,8.5756585462656726e-51,2.5779805786321848e-55,2.586074868599114e-55,1.3394162859413139e-57,5.3156762350026095e-32,1.8075992770212544e-46,9.8496260750925797e-59,3.0662729518126068e-32,4.1592950534051099e-40,4.5201406336272474e-40,6.3936636323349633e-61,3.1125551994779959e-65,7.6100338323199627e-65,1.4429690169522092e-69,1.2646830620100979e-74,6.362885963428159e-78,6.3629328277216927e-78,2.2157977850236512e-72,9.931057345296971e-80,2.0366386100028998e-73,1.7935131711009736e-73,2.0782106157471115e-88,9.5742309710301722e-96,2.5782409099887461e-74,2.5782409099887461e-74,4.6898918799643674e-61,1.3090232692679587e-57,1.7613939729111829e-90,2.1544536303947374e-95,1.0742770700949418e-95,5.4921773532247175e-97
1.0384474258690882e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228149567582,0.66999999455950088,7.9273648875061298e-20,3.9678530603456032e-33,2.0512126454168154e-18,6.3451451878097656e-33,1.4044157459204805e-40,4.9190462505411317e-54,1.0417422361774109e-49,1.7549859506655357e-44,6.8755900974088363e-61,5.440456374242342e-09,5.440499308461514e-09,2.146968186779209e-14,2.6671946245260649e-18,1.8755863310457009e-18,7.6097622475548334e-21,2.7131278619305075e-22,1.3339331123503273e-22,7.0230103214742185e-23,7.2110743989834567e-28,2.314439313901595e-27,5.9915322020440866e-29,3.4683228936897725e-27,8.1187109289879726e-30,6.5008600303569751e-40,4.6741504787833756e-32,2.5325868832812796e-36,6.6084712170732606e-41,3.9892239076671542e-41,3.4857465807374158e-32,2.9613874458260819e-46,9.39593337554425e-51,2.8147115151192556e-55,2.8236517324004254e-55,1.4463750002988467e-57,5.4952095001588145e-32,1.9506373093150256e-46,1.0637050287429985e-58,3.1698341873110049e-32,4.3388781397179792e-40,4.727304149551852e-40,7.1098575516522174e-61,3.46162407516414e-65,8.5865260252075681e-65,1.65152654132786e-69,1.4680422807960167e-74,7.4901871910533362e-78,7.4902431295136966e-78,2.5332323381350097e-72,1.168993452406645e-79,2.3284243867055494e-73,2.0506604475936272e-73,2.4805891774101178e-88,1.1270481709687847e-95,2.9472722868997161e-74,2.9472722868997161e-74,5.2128735056974482e-61,1.4331801982533945e-57,2.1034594773401652e-90,2.6088548764924144e-95,1.3008048158537939e-95,6.6505186959766213e-97
1.051099717912149e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281495440991,0.66999999455832637,8.1660657102932743e-20,4.2462316884961262e-33,2.0826677196476777e-18,6.4399621830549149e-33,1.467487523832866e-40,5.343898166489495e-54,1.1146223573586142e-49,1.8567490448724282e-44,7.5625858442406432e-61,5.4416301877318308e-09,5.4416738647036295e-09,2.1841102975708097e-14,2.714778169221667e-18,1.9019045260740535e-18,7.8455369942792948e-21,2.7958909759306366e-22,1.3721869132559688e-22,7.2132390913353573e-23,7.5107017137728398e-28,2.3696654720207403e-27,6.2182595665159013e-29,3.6122233348084231e-27,8.569867192538661e-30,6.9491025180321501e-40,4.8932391193401016e-32,2.6909723436919308e-36,6.9853143087160543e-41,4.2261304595939651e-41,3.6460106111505596e-32,3.1939520310235386e-46,1.0281114104218277e-50,3.0691603892206875e-55,3.0790202741510787e-55,1.5601088363019125e-57,5.67797240711263e-32,2.1026887604103743e-46,1.1474406174583459e-58,3.2752583962367546e-32,4.5232211614345943e-40,4.9406156682475914e-40,7.8942045654494518e-61,3.8439479650796095e-65,9.6716812857955227e-65,1.8866375315961298e-69,1.7005619066713626e-74,8.7973639867738856e-78,8.7974305947291481e-78,2.8906439378549728e-72,1.3729351339529341e-79,2.6569597617031378e-73,2.3402246476101429e-73,2.9537061319463642e-88,1.3237391377983898e-95,3.3627283406047818e-74,3.3627283406047818e-74,5.7854932497068862e-61,1.5670414036371433e-57,2.505812931346545e-90,3.1508206798822857e-95,1.5709738641044434e-95,8.0320699182871204e-97
1.0637520099552099e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281495224175,0.66999999455724202,8.4081389233821497e-20,4.540033871617852e-33,2.114125727669801e-18,6.5347112879015277e-33,1.5324102163154439e-40,5.7990178219130829e-54,1.1913879446699659e-49,1.9628376546462428e-44,8.3077969364616026e-61,5.4427139065224466e-09,5.4427583264002445e-09,2.2212600791052225e-14,2.7624215864031999e-18,1.9281540263153409e-18,8.0849495971788457e-21,2.8797897527495047e-22,1.4109705429889054e-22,7.4056507507853833e-23,7.8178287225616719e-28,2.4251764566175625e-27,6.4496715937978576e-29,3.7599787238347724e-27,9.0396043587376535e-30,7.4218056090218205e-40,5.1190050713144751e-32,2.8567218276461722e-36,7.3772070340569388e-41,4.473144908334572e-41,3.8111207235726641e-32,3.4410005624913968e-46,1.1235273916045589e-50,3.3423515930177634e-55,3.3532100291256971e-55,1.6809352141771425e-57,5.8639690774849815e-32,2.2641759790190135e-46,1.2364038651942197e-58,3.3825479560908273e-32,4.71236189995291e-40,5.1601506660403726e-40,8.7520599052693533e-61,4.2621476988425189e-65,1.08757717320909e-64,2.15123375993539e-69,1.9659249871525453e-74,1.0310009136871103e-77,1.0310088262225745e-77,3.2923857417007106e-72,1.6089203773888571e-79,3.026246822884242e-73,2.6657401462489516e-73,3.5087602549797247e-88,1.5513470078386062e-95,3.8296574117471713e-74,3.8296574117471713e-74,6.4116483142750246e-61,1.7112043716993467e-57,2.9780194640860573e-90,3.7956632001117193e-95,1.8924133248402332e-95,9.6758618198968962e-97
1.0764043019982707e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281495023997,0.66999999455624082,8.6535733174989756e-20,4.8498895364208541e-33,2.1455861657391707e-18,6.6293909656047585e-33,1.5992082522891424e-40,6.2861073166850272e-54,1.2721799829887891e-49,2.0733671900862125e-44,9.1152830377816214e-61,5.4437144300902439e-09,5.4437595930034964e-09,2.2584163351494585e-14,2.810123350971988e-18,1.9543345469616321e-18,8.3279979915295541e-21,2.9648161120479848e-22,1.4502825341396231e-22,7.6002265184359411e-23,8.1325049073313781e-28,2.4809632683744171e-27,6.6857707302305829e-29,3.9116322873057647e-27,9.5284161638198399e-30,7.9199512460944111e-40,5.3515375710050683e-32,3.0300578279126567e-36,7.7844767218788522e-41,4.7305214698785837e-41,3.9811426011326811e-32,3.7032008669152871e-46,1.2262675170622738e-50,3.6353510079693862e-55,3.6472922891961513e-55,1.8091824257455674e-57,6.0532035285500438e-32,2.4355341804740834e-46,1.3308364074135391e-58,3.491705184183263e-32,4.9063372201027375e-40,5.3859837678833272e-40,9.6891117528750944e-61,4.7189939538708946e-65,1.2209870606817992e-64,2.4485215522723038e-69,2.268217213896295e-74,1.2056916296185842e-77,1.2057010074999921e-77,3.7432112243414599e-72,1.881437458550385e-79,3.4406557354676258e-73,3.0310668752024524e-73,4.1585277159908397e-88,1.8142042188767808e-95,4.3535712605946634e-74,4.3535712605946634e-74,7.0954783310781951e-61,1.8662934262148758e-57,3.5309932376481166e-90,4.5610993418419058e-95,2.2739500160321335e-95,1.1627054678446595e-96
1.0890565940413315e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281494839172,0.66999999455531623,8.9023577843510174e-20,5.1764451796398393e-33,2.1770485695044049e-18,6.7239998063928004e-33,1.6679059347430968e-40,6.8069389583588734e-54,1.3571420280231194e-49,2.1884541846216961e-44,9.989326600078105e-61,5.4446381293605845e-09,5.4446840354166531e-09,2.2955779612454186e-14,2.8578820459559171e-18,1.9804458421074797e-18,8.5746801821076281e-21,3.0509619855537572e-22,1.4901214136796779e-22,7.7969476647139329e-23,8.4547783385349731e-28,2.5370172111938122e-27,6.9265586594401978e-29,4.0672268599889601e-27,1.0036801813920743e-29,8.4445462933488775e-40,5.5909252404838808e-32,3.2112057767214951e-36,8.2074506018324116e-41,4.9985156394082457e-41,4.1561414553940482e-32,3.9812407261933856e-46,1.3367775266325466e-50,3.9492669484998967e-55,3.9623810555938946e-55,1.9451863564566834e-57,6.2456796757519521e-32,2.6172116166266419e-46,1.430987118658924e-58,3.602732339084899e-32,5.1051830955018343e-40,5.618188758630527e-40,1.0711397181518984e-60,5.2174522438317757e-65,1.3685902907872043e-64,2.7820039136450901e-69,2.6119658704655994e-74,1.4070441125331535e-77,1.4070552021983404e-77,4.2483056054439368e-72,2.1955295492387341e-79,3.9049536438051931e-73,3.4404159417153729e-73,4.9175652706735046e-88,2.117179763329056e-95,4.9404813560398712e-74,4.9404813560398712e-74,7.8413769552462218e-61,2.032960527255812e-57,4.1771726608085631e-90,5.4675990679853021e-95,2.7257818642755702e-95,1.3937826024395601e-96
1.1017088860843923e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281494668559,0.6699999945544628,9.1544813069531897e-20,5.5203640507717874e-33,2.2085125122373634e-18,6.8185365217553775e-33,1.7385274438981243e-40,7.3633571111252932e-54,1.4464201970648883e-49,2.3082162791966504e-44,1.0934441876828924e-60,5.4454908864491523e-09,5.4455375357350133e-09,2.3327439378170105e-14,2.905696354371315e-18,2.0064877030427498e-18,8.824994234627055e-21,3.1382193190418068e-22,1.530485703295778e-22,7.9957955135551878e-23,8.7846957054509528e-28,2.5933298817795927e-27,7.1720363379913768e-29,4.2268048867343989e-27,1.0565265934222613e-29,8.9966227699784869e-40,5.8372560922413887e-32,3.4003940248454972e-36,8.64645573143223e-41,5.2773841297824542e-41,4.3361820289350537e-32,4.275828137630871e-46,1.4555232489653019e-50,4.2852510964502644e-55,4.2996339824875158e-55,2.0892969047785879e-57,6.4414013369647273e-32,2.8096697452617636e-46,1.5371122072046731e-58,3.7156316230846503e-32,5.308934630590385e-40,5.856838591438784e-40,1.1825318264167316e-60,5.760621702091475e-65,1.5316699706959507e-64,3.1555035156353763e-69,3.002180933723692e-74,1.6386888476865807e-77,1.6387019329208335e-77,4.813318423805044e-72,2.5568549844244672e-79,4.4243346277948365e-73,3.8983761874771239e-73,5.8024316206941209e-88,2.4657352722095958e-95,5.5969364798071357e-74,5.5969364798071357e-74,8.6540035724025381e-61,2.211885993580228e-57,4.9307114395783217e-90,6.5387717188978897e-95,3.2596702138065549e-95,1.666835527850834e-96
1.1143611781274531e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228149451104,0.66999999455367465,9.4099329706315388e-20,5.8823263372784522e-33,2.2399776000626604e-18,6.9129999290577504e-33,1.8110968370350986e-40,7.9572799969698519e-54,1.5401631622778556e-49,2.4327722067595102e-44,1.1955383718473593e-60,5.446278136521272e-09,5.4463255291050645e-09,2.369913322891429e-14,2.9535650507512515e-18,2.0324599532536482e-18,9.0789382855176679e-21,3.2265800794082403e-22,1.5713739210423227e-22,8.1967514520521781e-23,9.1223023347368562e-28,2.6498931682253626e-27,7.4222040245842116e-29,4.3904084220696042e-27,1.1114318521258287e-29,9.5772380886857157e-40,6.0906175260853465e-32,3.5978538231886267e-36,9.1018189186390076e-41,5.5673848114325708e-41,4.5213285924264187e-32,4.5876915784044052e-46,1.5829911706122491e-50,4.6444994128675838e-55,4.6602532976220563e-55,2.2418664951278184e-57,6.6403722437974716e-32,3.0133834009462505e-46,1.6494753112488737e-58,3.8304051887107428e-32,5.5176260749461221e-40,6.1020053884785859e-40,1.3037657766103777e-60,6.3518712054648727e-65,1.711604753290289e-64,3.5731858812358504e-69,3.4443972144351117e-74,1.9046916364948084e-77,1.9047070434768204e-77,5.4443963585640097e-72,2.9717501388397749e-79,5.0044498866689707e-73,4.4099409507836703e-73,6.8319225086617227e-88,2.8659918223822161e-95,6.3300606132572101e-74,6.3300606132572101e-74,9.5382947550726511e-61,2.4037793377829627e-57,5.8076795599109084e-90,7.8017843612951154e-95,3.8891480740225705e-95,1.988789002242631e-96
1.1270134701705139e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281494365601,0.66999999455294712,9.6687019767659509e-20,6.2630293499033223e-33,2.2714434670025712e-18,7.0073889355828567e-33,1.8856380462709251e-40,8.5907015071492363e-54,1.6385221431142234e-49,2.56224177671326e-44,1.305715658776235e-60,5.4470049041110006e-09,5.4470530400434531e-09,2.4070852457786387e-14,3.0014869938078744e-18,2.0583624432184522e-18,9.3365105543211123e-21,3.3160362618470552e-22,1.6127845829412001e-22,8.3997969395314793e-23,9.4676422098996214e-28,2.7066992476417095e-27,7.6770613100368848e-29,4.5580791300354365e-27,1.1684474895006983e-29,1.0187475290921511e-39,6.3510963274132552e-32,3.803819303983505e-36,9.573866643605382e-41,5.8687766518003483e-41,4.7116449419756344e-32,4.9175802708047005e-46,1.7196890118870033e-50,5.0282530512822262e-55,5.0454867245467907e-55,2.4032716612959762e-57,6.842596053344993e-32,3.2288409651791286e-46,1.7683475954609492e-58,3.9470551455089086e-32,5.7312908378336792e-40,6.3537604419935495e-40,1.4355595275469872e-60,6.9946085632954438e-65,1.9098748421283413e-64,4.0395839031132149e-69,3.9447195680995359e-74,2.2095975196273201e-77,2.2096156225594247e-77,6.1482178890820827e-72,3.4472977886297076e-79,5.6514396139852271e-73,4.9805363313391965e-73,8.027329721403882e-88,3.3247793663207134e-95,7.147592941446089e-74,7.147592941446089e-74,1.049947603227012e-60,2.6093798598432884e-57,6.8262835408992061e-90,9.2878281699709197e-95,4.6297522671325102e-95,2.3675934687904852e-96
1.1396657622135747e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281494231347,0.66999999455227555,9.9307776276603399e-20,6.6631877001692279e-33,2.3029097746626301e-18,7.1017025375446158e-33,1.9621748801320555e-40,9.2656931257631331e-54,1.7416508944090875e-49,2.6967458592391821e-44,1.4245024470211456e-60,5.4476758278375081e-09,5.4477247071532761e-09,2.4442589027894228e-14,3.0494611213202213e-18,2.0841950502661396e-18,9.597709330482232e-21,3.4065798892278894e-22,1.6547162025307459e-22,8.604913504260859e-23,9.8207580077285074e-28,2.7637405708584099e-27,7.9366071550611419e-29,4.7298582875707587e-27,1.2276255646669475e-29,1.0828443267546204e-39,6.6187786767882697e-32,4.0185274583561193e-36,1.0062924993091575e-40,6.1818196552706291e-41,4.9071944049924152e-32,5.2662644373778374e-46,1.8661463449053345e-50,5.4377993056092187e-55,5.4566284401273304e-55,2.5738802237746453e-57,7.0480763490400517e-32,3.456544531634287e-46,1.8940078439453848e-58,4.0655835605339804e-32,5.9499615140543074e-40,6.6121742273931443e-40,1.5786725049751948e-60,7.6926577753769293e-65,2.1280672808361436e-64,4.5596258140125363e-69,4.5098750047688744e-74,2.5584819287673605e-77,2.5585031561929317e-77,6.9320327028436071e-72,3.9914067128780344e-79,6.3719692399771154e-73,5.6160533371622241e-73,9.4127456970907487e-88,3.8497481083385466e-95,8.0579333216720499e-74,8.0579333216720499e-74,1.154307490360604e-60,2.8294576987243795e-57,8.0071283937386072e-90,1.1032671039092996e-94,5.4992984683775455e-95,2.8123659007487147e-96
1.1523180542566355e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281494107402,0.66999999455165526,1.0196149309983797e-19,7.0835334754235941e-33,2.3343762121576272e-18,7.1959398198441707e-33,2.0407310274037482e-40,9.9844058637149413e-54,1.8497056955784631e-49,2.8364063699463823e-44,1.5524520839944931e-60,5.448295188213022e-09,5.4483448109319322e-09,2.4814335524196045e-14,3.0974864443968066e-18,2.1099576786782726e-18,9.8625329586182627e-21,3.4982030114054455e-22,1.6971672905423116e-22,8.8120827412581293e-23,1.0181691131355473e-27,2.821009849342006e-27,8.2008399239319971e-29,4.9057867874440143e-27,1.2890186587370953e-29,1.1501276978951697e-39,6.893750157116046e-32,4.2422181148350976e-36,1.0569319600078677e-40,6.5067748058228953e-41,5.1080398454140665e-32,5.6345355528208568e-46,2.0229152133387298e-50,5.8744725540403596e-55,5.8950200280509767e-55,2.7540893288374834e-57,7.2568166409153518e-32,3.6970100705085859e-46,2.0267425518038946e-58,4.1859924585010246e-32,6.173669908278819e-40,6.8773164154173466e-40,1.733907415459903e-60,8.4498413302465853e-65,2.3678831758643429e-64,5.1386638055470495e-69,5.1472664817281223e-74,2.957003901456814e-77,2.9570287432980912e-77,7.8037019328065795e-72,4.6128944994371261e-79,7.1732664372354854e-73,6.3228807142830866e-73,1.1015382879488206e-87,4.4493925612740988e-95,9.0701886996174937e-74,9.0701886996174937e-74,1.2674933987567093e-60,3.0648143532032745e-57,9.3734933345481402e-90,1.3077242439065139e-94,6.5181722843519055e-95,3.3335388644125197e-96
1.1649703462996963e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281493992983,0.66999999455108283,1.0464806493681795e-19,7.5248164144576297e-33,2.3658424938807461e-18,7.2900999488484683e-33,2.1213300599205505e-40,1.0749072165036917e-53,1.9628453424130625e-49,2.9813462550025364e-44,1.6901458539075787e-60,5.4488669391862111e-09,5.4489173053143929e-09,2.5186085098737535e-14,3.1455620410586702e-18,2.1356502574045876e-18,1.013097983737958e-20,3.5908977083732402e-22,1.74013635571597e-22,9.021286317123896e-23,1.055048173104922e-27,2.8785000504072193e-27,8.4697574091842776e-29,5.0859051390640226e-27,1.3526798700096649e-29,1.2207137677644375e-39,7.1760957535818791e-32,4.4751339205477989e-36,1.1093375583422626e-40,6.8439040127727024e-41,5.314243664098363e-32,6.0232065972091045e-46,2.1905707421601448e-50,6.3396551814535025e-55,6.3620514106474223e-55,2.9442756860441159e-57,7.4688203709072553e-32,3.9507675931297197e-46,2.1668460173105826e-58,4.3082838248447101e-32,6.402447051790822e-40,7.1492558773685087e-40,1.9021120452328238e-60,9.2705554162276783e-65,2.6311427516847863e-64,5.7825037831956177e-69,5.8650298867595118e-74,3.4114636025192311e-77,3.4114926179094302e-77,8.7717398951809536e-72,5.321577042537075e-79,8.0631595068367742e-73,7.1079390070157541e-73,1.2865925802427134e-87,5.1332614445639941e-95,1.0194221246798876e-73,1.0194221246798876e-73,1.3901224147010955e-60,3.3162838460432536e-57,1.0951634799776427e-89,1.5468292226091e-94,7.7096571174876636e-95,3.9430284294018493e-96
1.177622638342757e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281493887345,0.66999999455055426,1.0736738745732029e-19,7.9878040850870811e-33,2.397308355302256e-18,7.3841821588398909e-33,2.2039954311519786e-40,1.15620077940476e-53,2.0812311392438408e-49,3.1316894763284002e-44,1.8381939761083049e-60,5.4493947361258466e-09,5.4494458456567777e-09,2.5557831421928272e-14,3.1936870506098259e-18,2.161272735616532e-18,1.0403048431712149e-20,3.6846560964873256e-22,1.7836219063451578e-22,9.2325059789493298e-23,1.0927168719065941e-27,2.9362043963591978e-27,8.7433568534648423e-29,5.2702534682209736e-27,1.418662809323426e-29,1.2947213130324262e-39,7.4658998509028215e-32,4.7175203234331747e-36,1.1635417483209557e-40,7.1934700565815837e-41,5.5258677962322703e-32,6.4331123129046747e-46,2.3697117447875836e-50,6.8347784892368343e-55,6.8591617680529164e-55,3.144896499535829e-57,7.6840909227988281e-32,4.2183613167512546e-46,2.3146204353298165e-58,4.4324596114548153e-32,6.6363232148486606e-40,7.4280606860813686e-40,2.0841810964045614e-60,1.0158628000308966e-64,2.9197945895397212e-64,6.4974368662695246e-69,6.6720958084668981e-74,3.9288659647839285e-77,3.9288997907956623e-77,9.8453581589621277e-72,6.1283675525089878e-79,9.0501179096477559e-73,7.9787165290689028e-73,1.4998928390082318e-87,5.9116940043889421e-95,1.1440699175161008e-73,1.1440699175161008e-73,1.5228457809302636e-60,3.5847327509316693e-57,1.2771126402363013e-89,1.8259148264346651e-94,9.1003111787754057e-95,4.6544272617610315e-96
1.190274930385818e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281493789828,0.66999999455006631,1.1011935734197444e-19,8.4732820592122787e-33,2.4287735503328983e-18,7.4781857435511381e-33,2.2887504736219258e-40,1.2425613767117987e-53,2.2050268882384016e-49,3.2875609964402202e-44,1.9972366515965118e-60,5.4498819549595189e-09,5.4499338078749873e-09,2.5929568649233464e-14,3.2418606697507555e-18,2.1868250799885367e-18,1.0678737276744899e-20,3.7794703317660367e-22,1.8276224508622029e-22,9.4457235571556601e-23,1.1311789794927081e-27,2.994116356757479e-27,9.0216349790318602e-29,5.4588715187424443e-27,1.4870215951585088e-29,1.3722717832869185e-39,7.7632462370424032e-32,4.9696255520835553e-36,1.2195769197829628e-40,7.5557365329749223e-41,5.7429737128248587e-32,6.8651094589883048e-46,2.5609613505947538e-50,7.3613236223490622e-55,7.3878404749248605e-55,3.3562914438525882e-57,7.9026316285175643e-32,4.5003498275153783e-46,2.4703759901028635e-58,4.5585217403089777e-32,6.8753279252269831e-40,7.7137981228361214e-40,2.2810580780448201e-60,1.1119602128728762e-64,3.2359173959394612e-64,7.2902732622873942e-69,7.5782562480314044e-74,4.5169900547010646e-77,4.5170294160610252e-77,1.1034512910286545e-71,7.0453844648903411e-79,1.0143295828059196e-72,8.943308025714413e-73,1.745325113191318e-87,6.7969371716219287e-95,1.2821151348255758e-73,1.2821151348255758e-73,1.6663502935171786e-60,3.8710624859740914e-57,1.4865233187468146e-89,2.1510556802790245e-94,1.0720385653495823e-94,5.4832188069874271e-96
1.2029272224288787e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.273322814936998,0.6699999945496159,1.1290387209602284e-19,8.9820540808845403e-33,2.460237852040577e-18,7.5721100585010598e-33,2.3756184009582181e-40,1.3342378357980332e-53,2.3343988769161952e-49,3.4490867633102903e-44,2.167945159316288e-60,5.450331708344128e-09,5.4503843046151501e-09,2.630129139321798e-14,3.2900821491936529e-18,2.212307275647732e-18,1.095804496133715e-20,3.8753326078076126e-22,1.8721364970223247e-22,9.6609209602062209e-23,1.1704381482158158e-27,3.0522296331648826e-27,9.304588022586004e-29,5.6517986564220678e-27,1.5578108484623893e-29,1.4534893217643795e-39,8.0682181129017039e-32,5.2317005934277392e-36,1.2774753931921785e-40,7.9309677983576878e-41,5.9656224279687118e-32,7.32007705651862e-46,2.764967657689507e-50,7.9208225189160414e-55,7.9496280600759551e-55,3.5790393327309414e-57,8.1244457665508591e-32,4.7973062403070512e-46,2.634430944400238e-58,4.6864721025586912e-32,7.1194899946857124e-40,8.0065346925808383e-40,2.4937373629464298e-60,1.2156625378987162e-64,3.5817368193038691e-64,8.1683777112850385e-69,8.5942352333984703e-74,5.1844627876280489e-77,5.1845085074850591e-77,1.2349954338696822e-71,8.086066107585643e-79,1.1352577588445775e-72,1.0010455000164821e-72,2.0272527994249739e-87,7.8004734974017056e-95,1.4348024202302761e-73,1.4348024202302761e-73,1.8213597685591145e-60,4.1762074759066869e-57,1.7271313696125517e-89,2.529158492855427e-94,1.2604273733012809e-94,6.4470072929920255e-96
