Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),CHOX(53),CO2X(24)
5.8056748758918786e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996248,0.022821567693054247,2.7885288269364254e-100,1.9185540623102338e-54,1.6795214066676468e-30,2.5843500907910949e-72,8.2239270033447291e-46,1.88807192674641e-110,5.1239684768201484e-17,9.0620080984729018e-90,5.123968476819354e-17,5.834161900537304e-61,2.5200073653277415e-61,2.6926473881293884e-93,3.122118503425788e-94,1.5883375124795409e-45,1.302627300307304e-71,2.7983398516025134e-15,8.2853869431123323e-17,3.3169182257939061e-19,5.0944123481969416e-32,1.8863740755232464e-31,3.3169182194248384e-19,3.1608902054380954e-28,5.6347082458343988e-34,9.7530611911042266e-39,5.390647556948133e-64,6.388416299818206e-44,1.0122526848525151e-81,4.7420054666621414e-87,9.8772958761968199e-46,3.3851641477016364e-90,2.4690329378574898e-90
1.1616393778609032e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999416,0.11866996602995962,0.022821567693054205,7.2559918717433043e-98,3.072185614654843e-53,6.7224626242333353e-30,1.6803969863025099e-70,6.585811500667816e-45,4.9103127867925295e-108,1.0252388707313049e-16,5.8086490865284004e-88,1.0252388707309867e-16,9.3447982413684992e-60,4.0367032379523402e-60,3.5014670000803706e-91,4.0599429974590999e-92,1.271635538387297e-44,4.1730859171842185e-70,5.5991109280965017e-15,1.6577972311023021e-16,6.6367182288094312e-19,2.0390921539921635e-31,7.5504123306131956e-31,6.6367182033165408e-19,1.2651775770249263e-27,4.5111840546106012e-33,7.9258685618323882e-38,1.7527179730896216e-62,5.1146174977578304e-43,6.485805703283839e-80,6.1664129199594324e-85,7.9078409570947155e-45,4.4043384002383742e-88,3.2123868753587185e-88
2.323783158404334e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679998839,0.11866996602995392,0.022821567693054122,1.9130598226648335e-95,4.9174958621042182e-52,2.6898607217757719e-29,1.1073003326255823e-68,5.2713184632565902e-44,1.294065343675023e-105,2.0509229168300201e-16,3.72040645112922e-86,2.050922916828747e-16,1.4959793170542251e-58,6.4624788287171001e-59,4.6141229559259158e-89,5.350065037585997e-90,1.0176945084759047e-43,1.3361365195872584e-68,1.1200653081080526e-14,3.3163143046843888e-16,1.3276318254022595e-18,8.1590212357016853e-31,3.0211484156359501e-30,1.3276318152017648e-18,5.0623402171278433e-27,3.6103043819709636e-32,6.5311569783082668e-37,5.7759769976467494e-61,4.093248478573147e-42,4.1532814682119372e-78,8.1259047609629469e-83,6.3286736188536348e-44,5.8063646656543739e-86,4.2349812792229764e-86
4.6480707194911954e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997684,0.11866996602994251,0.022821567693053955,5.1758772954627757e-93,7.8695883658276116e-51,1.0761194665460652e-28,7.4880655170911151e-67,4.2181227359178492e-43,3.4994009824023908e-103,4.1022910090279902e-16,2.381979273788762e-84,4.1022910090228976e-16,2.3942163705938954e-57,1.0342963707571862e-57,6.2393413704898461e-87,7.2345020750311924e-88,8.1430959286390029e-43,4.2768356685299397e-67,2.2403737387032777e-14,6.6333484518483572e-16,2.6555518381178316e-18,3.2641370407586234e-30,1.2086560889368773e-29,2.6555517973090655e-18,2.0252512755764933e-26,2.8887697888023538e-31,5.5268569473765381e-36,1.9537580093611142e-59,3.2752207603429516e-41,2.6588574388081732e-76,1.0988067304962271e-80,5.0638964393226213e-43,7.8554644586714045e-84,5.7295313850329161e-84
9.296645841664919e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995375,0.11866996602991969,0.022821567693053622,1.4668361805324623e-90,1.2592603084308242e-49,4.3048283945700548e-28,5.304058267924209e-65,3.3749254261171227e-42,9.9099973081698122e-101,8.205027193426092e-16,1.5247609273208073e-82,8.2050271934057177e-16,3.8312658361078022e-56,1.6551120162948389e-56,8.8361132446233164e-85,1.0245453119622676e-85,6.5150851043535247e-42,1.3687792509749959e-65,4.4809905998874073e-14,1.3267416746175471e-15,5.3113918942414908e-18,1.3057588906569659e-29,4.835017813002467e-29,5.3113917309919889e-18,8.1015488084653627e-26,2.311199665518876e-30,4.9034428230177948e-35,6.9242802267092718e-58,2.620425509769947e-40,1.7019111328504246e-74,1.5561226848895149e-78,4.0514954062803866e-42,1.1133005661205403e-81,8.1200697584600289e-82
1.8593796086012365e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679990762,0.11866996602987405,0.02282156769305296,4.4801852271382742e-88,2.0149128118719156e-48,1.7220015842074539e-27,4.0488956780314622e-63,2.7001112448376699e-41,3.0236340553656322e-98,1.6410499562230937e-15,9.7594114480091756e-81,1.6410499562149443e-15,6.1304410770987555e-55,2.6483630272494008e-55,1.34833408309908e-82,1.5633902842286498e-83,5.2122992029926805e-41,4.3804005583490791e-64,8.962224322230385e-14,2.6535553334826408e-15,1.062307212926494e-17,5.2232305788986535e-29,1.9340858065494529e-28,1.0623071476231121e-17,3.2406588979505013e-25,1.8489905492545938e-29,4.6934025098905735e-34,2.6455804788593859e-56,2.0964401080038712e-39,1.0893006877054199e-72,2.3745431614952717e-76,3.2413399488692617e-41,1.700620949503098e-79,1.2403808317767567e-79
3.7188096574707257e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679981531,0.11866996602978278,0.022821567693051634,1.5180150903391788e-85,3.2239227598595373e-47,6.8881477376550393e-27,3.428514899544633e-61,2.1601573572285625e-40,1.0231433724503159e-95,3.2821444299875199e-15,6.246324618186899e-79,3.2821444299549218e-15,9.8090383112832251e-54,4.2375071773176418e-54,2.2819975926661606e-80,2.6459709715357405e-81,4.169912231796976e-40,1.4017772886047683e-62,1.7924691766815217e-13,5.3071826512115136e-15,2.1246433090464885e-17,2.0893207236826386e-28,7.736500488460058e-28,2.1246430478202555e-17,1.2962159426438485e-24,1.4791364187489452e-28,4.9874693813507202e-33,1.1215741164506167e-54,1.6771921823609371e-38,6.9717725799542307e-71,4.0188123358465166e-74,2.593117112324092e-40,2.8820257309038348e-77,2.102063144247102e-77
7.437669755209705e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963073,0.11866996602960023,0.02282156769304898,5.7855933102099438e-83,5.1582788780098262e-46,2.7552881317927535e-26,3.2656374392797514e-59,1.7281532270546454e-39,3.8942983026573544e-93,6.5643333775302012e-15,3.9977441591853562e-77,6.5643333773998065e-15,1.5694727323919863e-52,6.7800462713473681e-53,4.3443092374108985e-78,5.0372165307306846e-79,3.3359276047210581e-39,4.4857658703524956e-61,3.5849626655580382e-13,1.0614437286663997e-14,4.2493156977864769e-17,8.3572557864747514e-28,3.0946315655272774e-27,4.2493146528118276e-17,5.1843246853499352e-24,1.1831773897400224e-27,5.9619467290413377e-32,5.348543888328772e-53,1.3417701281338513e-37,4.462013829293031e-69,7.6507366871055213e-72,2.0744920751721244e-39,5.4939102732087828e-75,4.0071004600845811e-75
1.4875389950687662e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679926153,0.11866996602923512,0.022821567693043672,2.4532777375414291e-80,8.2530966694047566e-45,1.1021216649156475e-25,3.460877461446944e-57,1.3825335123337288e-38,1.6495257874185204e-90,1.3128711272670876e-14,2.5585870955287867e-75,1.3128711272149297e-14,2.5111776383386468e-51,1.0847889772478848e-51,9.2031525944877942e-76,1.0671033931333798e-76,2.6686910873119339e-38,1.4354576265557175e-59,7.1699496431492726e-13,2.122894655754791e-14,8.4986612615767835e-17,3.3428296213557178e-27,1.2378588341960683e-26,8.4986570811842522e-17,2.0732671073575584e-23,9.4631433865470101e-27,7.923554248074693e-31,2.8372008521503355e-51,1.0734232050882149e-36,2.8557142000190611e-67,1.6207614714410352e-69,1.6595615335722069e-38,1.1651033062515205e-72,8.4979590078272163e-73
2.9750830341643574e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679852312,0.11866996602850491,0.022821567693033059,1.1254323380911725e-77,1.320435026541324e-43,4.4085043190984634e-25,3.968424745192915e-55,1.1060311727162304e-37,7.5616506251400441e-88,2.6257467063173482e-14,1.6375055875998533e-73,2.6257467061087156e-14,4.0179011842353163e-50,1.7355797588608312e-50,2.1098045165722038e-73,2.4463132912251603e-74,2.1348522792328785e-37,4.5934843567092941e-58,1.4339923597684539e-12,4.2457965099231542e-14,1.6997355536881676e-16,1.3370634972931055e-26,4.951447224210621e-26,1.6997338811487385e-16,8.289305413015542e-23,7.5668084756333354e-26,1.1381618753658994e-29,1.6278159635468107e-49,8.587422839020221e-36,1.8276651332871934e-65,3.7155628684968289e-67,1.327586011307335e-37,2.6728939826298643e-70,1.9495527378969204e-70
5.95017111235554e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970463,0.11866996602704448,0.022821567693011829,5.4241462899648948e-75,2.1124925871307931e-42,1.7634091217772029e-24,4.7810449411146914e-53,8.8482666820651425e-37,3.6428667458380663e-85,5.2514978645063693e-14,1.0480067008612579e-71,5.2514978636718391e-14,6.4286553038689273e-49,2.7766444035629956e-49,5.0825877431084146e-71,5.8932477716559242e-72,1.7077133016253131e-36,1.4699181062821245e-56,2.8679871504166266e-12,8.4916002182262002e-14,3.3994756698194713e-16,5.3476868612612913e-26,1.9805808443149223e-25,3.3994689766336022e-16,3.3127029549891011e-22,6.0474973632517651e-25,1.7162201660289937e-28,9.8098928421005638e-48,6.8699671909274476e-35,1.1697081746373138e-63,8.9509083775775549e-65,1.0619629525990987e-36,6.4417419578150933e-68,4.6985374553969348e-68
1.1900347268737906e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679409272,0.11866996602412364,0.02282156769296937,2.6869306624545524e-72,3.3793292115867348e-41,7.0536820815146218e-24,5.9205607994629483e-51,7.078620024041323e-36,1.8041371432484102e-82,1.0503000181238416e-13,6.7072525510396103e-70,1.0503000177900293e-13,1.0285858697468525e-47,4.4417099109314031e-48,1.2586521976429404e-68,1.4594037961473509e-69,1.3658980453882052e-35,4.7037424065689166e-55,5.7359767306774536e-12,1.6983207634697574e-13,6.7989609621920068e-16,2.1386170992772861e-25,7.9223239036678375e-25,6.7989341653076276e-16,1.3226694447325933e-21,4.8284920437838519e-24,2.6584023012065783e-27,6.0753711169862839e-46,5.4960077205653611e-34,7.4861391934975482e-62,2.2166015176320881e-62,8.4939915086457092e-36,1.5955506551640603e-65,1.1638102959448177e-65
2.3800699581502637e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,1.3488555760504722e-69,5.4048129325936261e-40,2.8215064502277041e-23,7.43019875530438e-49,5.6628983037893951e-35,9.055911502843795e-80,2.1006004816118522e-13,4.2926442983209216e-68,2.100600480276603e-13,1.6457380433757309e-46,7.1037778699630642e-47,3.159002959140544e-66,3.6628539349723841e-67,1.0922813210408332e-34,1.5051979564457059e-53,1.1471955887057029e-11,3.3966422467101456e-13,1.3597951913006366e-15,8.5508012791343339e-25,3.1689269604692431e-24,1.3597844533531976e-15,5.2714768581921141e-21,3.8476563552086495e-23,4.1716996163522635e-26,3.8126530338019025e-44,4.3968553977152635e-33,4.7911298888289676e-60,5.5632841490054553e-60,6.7924478622412991e-35,4.0047624361445724e-63,2.9212774985582902e-63
4.76014042070321e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677637123,0.11866996600659857,0.022821567692714623,6.7994002040613348e-67,8.6409390960177301e-39,1.1286286716921068e-22,9.3636072640588461e-47,4.5303189379780707e-34,4.5648284180462344e-77,4.201201409154276e-13,2.7472926569738878e-66,4.2012014038132812e-13,2.6331808624384238e-45,1.1356580540042161e-45,7.9618840235006122e-64,9.2317723008498379e-65,8.7312599907016769e-34,4.8166319777179529e-52,2.2943914183247862e-11,6.7932852129753892e-13,2.7196016276471308e-15,3.4173887089910083e-24,1.2675680989724066e-23,2.7195585233958583e-15,2.0933840722664816e-20,3.0541454072824093e-22,6.5723003520258402e-25,2.4024508806214132e-42,3.5175603709866056e-32,3.0663216005029328e-58,1.4021539530464762e-57,5.4295678205952602e-34,1.009268191463921e-60,7.3629448558805569e-61
9.520281345809103e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727675274252,0.11866996598323182,0.022821567692374957,3.4159349107153035e-64,1.3803910733410102e-37,4.5147182081047172e-22,1.1760555656185783e-44,3.6242542781792818e-33,2.2933938159930802e-74,8.4024032665046932e-13,1.7582666986800553e-64,8.4024032451407647e-13,4.2130876835139439e-44,1.8140270164319947e-44,2.0000318952214098e-61,2.3190253567492407e-62,6.9738470746654385e-33,1.5413206509370943e-50,4.5887830709356267e-11,1.3586571144644e-12,5.4392482645317737e-15,1.3646153382256239e-23,5.0702497054616196e-23,5.4390746494502572e-15,8.254306287758438e-20,2.4057043881387602e-21,1.0317950743723402e-23,1.5086812420893969e-40,2.814166868731589e-31,1.9624430492555971e-56,3.5222004073939689e-55,4.3366445966869223e-33,2.5346570331403742e-58,1.8495139688767644e-58
1.9040563196020888e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.022821567691695629,1.6949938408220689e-61,2.2017474629619529e-36,1.8060435599684558e-21,1.458958250245474e-42,2.8994014894266788e-32,1.1381191233299185e-71,1.6804806990267607e-12,1.1252895986016286e-62,1.6804806904812235e-12,6.7409335260231202e-43,2.8928109941175457e-43,4.962548823408278e-59,5.7540290032463864e-60,5.5613020190883479e-32,4.9322149461515296e-49,9.1775663496480062e-11,2.7173143004534779e-12,1.0878682580867117e-14,5.4398290230720208e-23,2.0280814883073389e-22,1.0877978848458428e-14,3.2100482752642896e-19,1.8666991230622532e-20,1.5996364518482879e-22,9.3570543730863666e-39,2.251515764384221e-30,1.2559597374619687e-54,8.7392972312685237e-53,3.458151624068594e-32,6.2855873502598935e-56,4.5885488517519788e-56
3.808112689644446e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727661097042,0.11866996584303129,0.022821567690336973,8.190937609190113e-59,3.5009844864050555e-35,7.2253312987864063e-21,1.7627200266192616e-40,2.3195178837013813e-31,5.5012597253926974e-69,3.3609614474040026e-12,7.2018384803951466e-61,3.3609614132221196e-12,1.0785470914826324e-41,4.5979628615590778e-42,1.199291761612582e-56,1.390559141143174e-57,4.420861828284287e-31,1.5783014933416917e-47,1.8355132801035547e-10,5.4346286710540196e-12,2.1758159552232317e-14,2.1611672563340177e-22,8.112178322439278e-22,2.175527505825672e-14,1.2161188076725921e-18,1.4075712486180847e-19,2.414649742840897e-21,5.6513880997539585e-37,1.801483174590733e-29,8.0380926623109561e-53,2.1119601708846803e-50,2.7488229038623202e-31,1.5173165021569141e-53,1.1086318167898013e-53
5.712169059686803e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727651645569,0.11866996574956426,0.022821567688978316,6.8983588161124033e-58,1.2847602624634289e-34,1.5355424566824652e-20,1.1329213348190237e-39,6.8860630750769683e-31,4.6129337522802754e-68,5.0414421994053565e-12,4.088987751216541e-60,5.0414421267696188e-12,4.0803586031607689e-41,1.7477289504956029e-41,8.8754037194768889e-56,1.0290867934508017e-56,1.2594942126972829e-30,7.3627281021789778e-47,2.7532699146385874e-10,8.1519430402769485e-12,3.2638285654001202e-14,4.5709651965286629e-22,1.7238161970925494e-21,3.2632059104021721e-14,2.4906090535149005e-18,3.8918257125418529e-19,8.6471627702222933e-21,3.0926734754687343e-36,5.151535777477409e-29,4.4949623642283669e-52,1.5629535849226669e-49,7.831050413284811e-31,1.1281855514887611e-52,8.2452615961212812e-53
9.520281799771516e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727632742623,0.11866996556263021,0.022821567686261,1.0692468884668224e-55,9.7813039682846096e-34,4.2463224707773872e-20,4.6241762724212966e-38,3.2255678254177983e-30,5.8643872248594882e-66,8.4024037179053708e-12,1.0992271875143306e-58,8.4024035170910485e-12,3.220247651006354e-40,1.4193813728339772e-40,6.3550803176521271e-54,7.3684787283132511e-55,5.7253484356617335e-30,9.8664523103013468e-46,4.5887831412937675e-10,1.358657177322551e-11,5.440141543477683e-14,1.2486579959767585e-21,4.7656900701647224e-21,5.4383578732858474e-14,6.299298946521029e-18,1.6253123248198358e-18,6.0689562271366786e-20,7.2914344469301127e-35,2.3679713924211964e-28,1.0342156884992615e-50,1.1190706212483551e-47,3.5594062468565442e-30,9.8430137619241474e-51,7.2042767126279403e-51
1.2924287309953526e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727615845606,0.11866996539553315,0.022821567683832041,6.6982127367232971e-55,2.6581483953867942e-33,7.5337344746695807e-20,2.0999402422181807e-37,7.3988990377983712e-30,3.1124394269857137e-65,1.1406708567397931e-11,4.7107419763260087e-58,1.1406708211170576e-11,8.95996142239725e-40,4.0795118801898723e-40,3.1502447040972089e-53,3.6525598847618122e-54,1.2733698903130723e-29,3.2372683016358887e-45,6.2295163431036427e-10,1.8444491535254546e-11,7.3857563041155369e-14,2.1977058381245561e-21,8.4538181167606961e-21,7.3825250969730072e-14,1.0553526012550333e-17,3.4523373244029012e-18,1.5905180844687594e-19,2.970711084687656e-34,5.2986489284666708e-28,3.89485093907865e-50,5.5472108451782126e-47,7.915961312680418e-30,5.808270334131625e-50,4.2518252787511227e-50
1.6328292820135535e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727598948589,0.11866996522843608,0.022821567681403081,2.8762457866409709e-54,5.9404051258085287e-33,1.1739881628954298e-19,7.1529164047128779e-37,1.4209580900662912e-29,1.4050090728926711e-64,1.441101342916012e-11,1.4223575909093701e-57,1.4411012874123272e-11,2.0461645659490849e-39,9.2578372447749877e-40,1.2418747143550421e-52,1.4398911324429061e-53,2.386070318779625e-29,8.6789849531616536e-45,7.8702495090116154e-10,2.3302411292633665e-11,9.3316515684650123e-14,3.3972371158469527e-21,1.3171672768804293e-20,9.3265189604891188e-14,1.5555006029264411e-17,6.1730490639020691e-18,3.4170110543513185e-19,8.6080404813477669e-34,9.9923934362910864e-28,1.2128272180381715e-49,2.1867637080777242e-46,1.4832151707661591e-29,2.1313703572807845e-49,1.5612779954767507e-49
