Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24)
2.7154278390944214e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33214385744947333,0.11376115611712947,0.022565106492014542,1.2117712600537362e-09,3.0557612460038989e-09,2.1162575766621022e-08,5.2118164274934106e-08,9.9615800560039658e-18,1.5251182599698049e-26,2.6210142639108621e-09,4.741080163718622e-34,2.7543994356241392e-09,2.0981145209235788e-25,4.8062471985791653e-18,1.1672819694042743e-19,5.2630388886225551e-22,2.8306637004713451e-10,1.0920230512857126e-25,0.0049081864042645569,0.00051251712473960958,7.8980218633099776e-12,2.4290001006805655e-06,5.4693551399520784e-16,9.2318293906472363e-12,2.2580914217008821e-07,5.6635265637246849e-09,2.7401524460339741e-13,3.4172969278239726e-07,1.6560669287734163e-12
2.734331542968475e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33212896278304993,0.11374978846783676,0.022563352318031294,1.2507916031780313e-09,3.1653555025912245e-09,2.177433628349056e-08,5.339698435722111e-08,1.0166761469705626e-17,1.5920850839440377e-26,2.6386467304596633e-09,4.9300592615743485e-34,2.7759441784473247e-09,2.1516414987645569e-25,4.9672624652532821e-18,1.2089303911423602e-19,5.4361105201290698e-22,2.9002477949951741e-10,1.1280112101461719e-25,0.004919546865319869,0.00051601824875163347,7.9412851567193925e-12,2.4561264376493487e-06,5.4993301965627969e-16,9.3409419923873045e-12,2.2601350688060238e-07,5.7657723407275745e-09,2.8294296471771307e-13,3.4737790130108314e-07,1.6949689051450363e-12
2.7532352468425285e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33211421800713525,0.11373857016588229,0.022561598436934421,1.2907239743332373e-09,3.2781609412754002e-09,2.2399666517328243e-08,5.4695147363057364e-08,1.0374703116318475e-17,1.661430988635303e-26,2.6562756725462598e-09,5.1251408911169532e-34,2.7975479441494242e-09,2.2061317513727656e-25,5.132646661080161e-18,1.2516991742010334e-19,5.6133915592556442e-22,2.9710623882713484e-10,1.1649141100241536e-25,0.0049307579401909919,0.00051951872819427751,7.9845437916837349e-12,2.4833732832518695e-06,5.5293023053802133e-16,9.4500950562658433e-12,2.2620331273144506e-07,5.8691594305999716e-09,2.9211501122498108e-13,3.530592626205387e-07,1.7344066711462156e-12
2.772138950716582e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3320996211638223,0.11372749925624034,0.02255984484709737,1.3315808529639272e-09,3.3942504016765384e-09,2.3038774361651142e-08,5.6012718268552765e-08,1.0585422888381787e-17,1.7332198445235546e-26,2.6739012003707912e-09,5.3264764761328033e-34,2.8192111272230212e-09,2.2615954999962554e-25,5.3024909408609213e-18,1.2956078821292349e-19,5.7949449542461803e-22,3.0431206395137415e-10,1.2027481526097804e-25,0.0049418215839079323,0.00052301856660720699,8.0277978457537658e-12,2.5107400526106811e-06,5.5592715210438908e-16,9.5592834072890869e-12,2.2637893272350678e-07,5.9736920173271919e-09,3.0153666699529601e-13,3.5877332188311465e-07,1.7743811914014768e-12
2.7910426545906355e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33208517032085177,0.11371657380948372,0.022558091546914853,1.3733747403270534e-09,3.5136978707305301e-09,2.3691869304904537e-08,5.7349759840233178e-08,1.0798938685101068e-17,1.8075166452612234e-26,2.6915234245717724e-09,5.5342200907098457e-34,2.8409341181201768e-09,2.3180430081755697e-25,5.4768877907773441e-18,1.3406762055441157e-19,5.9808338577323118e-22,3.1164357457983653e-10,1.2415299130701937e-25,0.0049527397259021555,0.00052651776748377347,8.0710473946840734e-12,2.538226155734285e-06,5.5892378969480246e-16,9.6685022286744311e-12,2.2654073723840051e-07,6.0793742343739804e-09,3.1121329376645312e-13,3.645196291178241e-07,1.8148933940041921e-12
2.809946358464689e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33207086357127619,0.11370579192144809,0.02255633853480252,1.4161181586603865e-09,3.6365784913636593e-09,2.4359162421948002e-08,5.8706332665378205e-08,1.10152684128826e-17,1.8843875156174433e-26,2.7091424562308984e-09,5.7485284877363698e-34,2.8627173032457692e-09,2.3754845821701844e-25,5.6559310391354006e-18,1.3869239607655785e-19,6.1711216196952577e-22,3.19102094137261e-10,1.2812761407694628e-25,0.0049635142703420938,0.00053001633427134402,8.1142925124647503e-12,2.5658309975093359e-06,5.6192014852734366e-16,9.7777470573493276e-12,2.2668909380809875e-07,6.1862101642855597e-09,3.211503326371431e-13,3.7029773943921277e-07,1.855944172232346e-12
2.8288500623387426e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33205669903312868,0.11369515171290095,0.022554585809196729,1.4598236503933392e-09,3.7629685710886316e-09,2.5040866365247842e-08,6.0082495183072239e-08,1.1234429985870877e-17,1.9638997193661105e-26,2.7267584068777381e-09,5.9695611275961855e-34,2.8845610649507429e-09,2.4339305713970411e-25,5.8397158671060503e-18,1.4343710884814006e-19,6.3658717805279183e-22,3.2668894969600416e-10,1.3220037599958255e-25,0.0049741470964642688,0.00053351427037163536,8.1575332713487821e-12,2.5935539776937495e-06,5.6491623370027435e-16,9.8870137736193064e-12,2.2682436689485905e-07,6.2942038382677487e-09,3.3135330453454725e-13,3.7610721323522454e-07,1.897534386406525e-12
2.847753766212796e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33204267484909583,0.11368465132921499,0.022552833368554237,1.5045037773998769e-09,3.8929455905192435e-09,2.5737195355775212e-08,6.1478303715917809e-08,1.1456441326488908e-17,2.0461216671196002e-26,2.7443713884943413e-09,6.197480207063755e-34,2.9064657815252863e-09,2.4933913688811148e-25,6.0283388194624071e-18,1.4830376524436022e-19,6.565148064199401e-22,3.3440547190608549e-10,1.3637298706964518e-25,0.0049846400589000396,0.00053701157914104816,8.2007697418802318e-12,2.6213944909106923e-06,5.6791205019324363e-16,9.9962985939349584e-12,2.2694691768137788e-07,6.4033592357814352e-09,3.4182781066075989e-13,3.8194761634416699e-07,1.9396648657827456e-12
2.8666574700868496e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33202878918619494,0.11367428894004539,0.02255108121135194,1.5501711202932778e-09,4.0265882118023343e-09,2.6448365173609203e-08,6.2893812502362496e-08,1.168132036598138e-17,2.1311229241099838e-26,2.7619815135197527e-09,6.4324506884030346e-34,2.9284318271919374e-09,2.553877411717966e-25,6.2218978153133079e-18,1.5329438381966624e-19,6.7690143715239203e-22,3.4225299492479314e-10,1.4064717492199427e-25,0.0049949949879980879,0.0005405082638910056,8.2440019929255915e-12,2.6493519266434391e-06,5.7090760287106072e-16,1.0105598066945068e-11,2.270571038711097e-07,6.5136802841532761e-09,3.5257953296752768e-13,3.8781852022088551e-07,1.982336410202191e-12
2.885561173960903e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33201504023545564,0.11366406273901183,0.022549329336086603,1.5968382777619427e-09,4.1639762869637965e-09,2.7174593148244291e-08,6.4329073729590499e-08,1.1909085044960775e-17,2.2189742179196012e-26,2.779588894854427e-09,6.6746403286737506e-34,2.9504595720986103e-09,2.6153991815482082e-25,6.4204921588321889e-18,1.5841099518381036e-19,6.9775347735358916e-22,3.5023285634585867e-10,1.4502468490667659e-25,0.0050052136901426528,0.00054400432788829524,8.2872300916995997e-12,2.6774256692311648e-06,5.7390289648509977e-16,1.021490906156386e-11,2.2715527949868515e-07,6.6251708581580767e-09,3.6361423459941472e-13,3.9371950209227588e-07,2.0255497918470905e-12
2.9044648778349567e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33200142621160517,0.11365397094338417,0.022547577741274596,1.6445178659456917e-09,4.3051908661653541e-09,2.7916098148601658e-08,6.5784137566931099e-08,1.2139753313956399e-17,2.3097474461628917e-26,2.7971936458645488e-09,6.9242197092489558e-34,2.9725493823115816e-09,2.6779672050438477e-25,6.6242225499802436e-18,1.6365564188119203e-19,7.1907735049728914e-22,3.5834639712820014e-10,1.4950728016478254e-25,0.0050152979480675838,0.00054749977435541173,8.3304541037911568e-12,2.7056150978656291e-06,5.7689793567346973e-16,1.0324228757929453e-11,2.2724179475032999e-07,6.7378347796137491e-09,3.7493776030046535e-13,3.9965014510226775e-07,2.0693057571106564e-12
2.9233685817090102e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33198794535275844,0.1136440117937727,0.02254582642545163,1.6932225178523214e-09,4.4503142058713332e-09,2.8673100572743827e-08,6.7259052199736891e-08,1.2373343133966353e-17,2.4035156841213907e-26,2.8147958803862641e-09,7.1813622655476942e-34,2.9947016198083987e-09,2.7415920544064116e-25,6.8331910952240976e-18,1.6903037827352369e-19,7.4087949578680296e-22,3.6659496152423687e-10,1.5409674170513697e-25,0.0050252495211662888,0.00055099460647090482,8.373674093194679e-12,2.733919586588717e-06,5.7989272496565057e-16,1.0433554644755231e-11,2.2731699579417937e-07,6.8516758170043675e-09,3.8655603687114246e-13,4.0561003844642905e-07,2.113605028180393e-12
2.9422722855830637e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33197459592011147,0.11363418355382225,0.022544075387172506,1.7429648828134908e-09,4.5994297769222185e-09,2.9445822337292216e-08,6.8753863863685113e-08,1.2609872477012481e-17,2.5003531923338338e-26,2.8323957127298114e-09,7.4462443169867031e-34,3.0169166424707412e-09,2.8062843478768461e-25,7.0475013182470349e-18,1.7453727042585426e-19,7.6316636752530421e-22,3.7497989700778017e-10,1.5879486848184359e-25,0.0050350701457975927,0.00055448882736972829,8.416890122334718e-12,2.7623385042909534e-06,5.828872687840916e-16,1.0542884506105799e-11,2.2738122462039224e-07,6.966697685066748e-09,3.9847507359010777e-13,4.1159877749635068e-07,2.1584483046604707e-12
2.9611759894571173e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33196137619763999,0.11362448450991032,0.022542324625010851,1.7937576259791379e-09,4.7526222725109602e-09,3.0234486866547409e-08,7.0268616879456815e-08,1.2849359326698306e-17,2.6003354241433085e-26,2.8499932576835713e-09,7.7190450971551429e-34,3.0391948040772477e-09,2.8720547502570903e-25,7.2672581706522708e-18,1.8017839599597699e-19,7.8594443449733758e-22,3.8350255420150154e-10,1.636034774727033e-25,0.005044761535587596,0.00055798244014359187,8.4601022520890462e-12,2.7908712147109078e-06,5.858815714426551e-16,1.0652216409903964e-11,2.274348188909313e-07,7.0829040443840116e-09,4.1070096257153245e-13,4.1761596391397795e-07,2.2038362653985793e-12
2.9800796933311708e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33194828449180042,0.11361491297084915,0.022540574137558899,1.845613427850177e-09,4.9099776160619227e-09,3.103931908131156e-08,7.1803353687749587e-08,1.3091821678769957e-17,2.7035390332034036e-26,2.8675886305180094e-09,7.999946784216364e-34,3.0615364542962846e-09,2.9389139734432946e-25,7.4925680426589445e-18,1.8595584412724246e-19,8.0922017936163144e-22,3.9216428680398246e-10,1.6852440375852506e-25,0.0050543253817275568,0.00056147544784131728,8.5033105418203546e-12,2.8195170764354664e-06,5.8887563715241242e-16,1.0761548707415027e-11,2.2747811179886647e-07,7.2002985010237344e-09,4.2323987920411739e-13,4.2366120575606854e-07,2.2497695700101418e-12
2.998983397205224e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33193531913123581,0.1136054672675918,0.022538823923427178,1.898544983848532e-09,5.071582969009561e-09,3.1860545387413058e-08,7.3358114884579937e-08,1.3337277541680104e-17,2.810041880945324e-26,2.8851819469895402e-09,8.2891345315408266e-34,3.0839419386786881e-09,3.0068727769706195e-25,7.7235387737899954e-18,1.9187171534479151e-19,8.3300009805530917e-22,4.009664515163489e-10,1.7355950060335027e-25,0.0050637633532678774,0.00056496785346919472,8.5465150494002377e-12,2.84827544290108e-06,5.9186947002408332e-16,1.087088001930714e-11,2.2751143193708399e-07,7.3188846061317241e-09,4.3609808255876854e-13,4.2973411756895931e-07,2.2962488603412506e-12
3.017887101079277e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33192247846648559,0.11359614575294197,0.022537073981244334,1.9525650039234372e-09,5.2375267384716574e-09,3.2698393663932974e-08,7.4932939256833099e-08,1.358574493715495e-17,2.919923044007923e-26,2.9027733233442906e-09,8.5867964985742804e-34,3.1064115986504684e-09,3.0759419685695733e-25,7.9602796635498421e-18,1.9792812145521755e-19,8.5729069920957779e-22,4.0991040796849477e-10,1.7871063953560957e-25,0.0050730770974082252,0.00056845965999134586,8.5897158312287115e-12,2.8771456623959369e-06,5.948630740637147e-16,1.0980209220668442e-11,2.2753510317623861e-07,7.438665855521346e-09,4.4928191568388262e-13,4.3583432047383924e-07,2.3432747622266102e-12
3.0367908049533304e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33190976086969914,0.11358694680126778,0.022535324309656865,2.0076862121937268e-09,5.4078985848177346e-09,3.355309325113342e-08,7.6527863818018576e-08,1.3837241900764247e-17,3.0332628216326151e-26,2.9203628763217773e-09,8.8931238819454804e-34,3.128945771505496e-09,3.1461324047338138e-25,8.2029014820928957e-18,2.0412718544966055e-19,8.8209850357696358e-22,4.189975186448965e-10,1.8397971043023141e-25,0.0050822682397838412,0.00057195087033008361,8.6329129422664913e-12,2.9061270780629911e-06,5.9785645317981909e-16,1.1089535443489469e-11,2.2754944455176932e-07,7.5596456893291459e-09,4.6279780602387652e-13,4.4196144224272837e-07,2.3908478869682958e-12
3.0556945088273836e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33189716473435177,0.11357786880821914,0.022533574907328876,2.0639213466252409e-09,5.5827894291304872e-09,3.4424874938087618e-08,7.8142923844190992e-08,1.409178648249439e-17,3.1501427430251407e-26,2.93795072315849e-09,9.2083109468175971e-34,3.151544790398154e-09,3.2174549912993854e-25,8.4515164808825681e-18,2.1047104141032999e-19,9.0743004347014299e-22,4.2822914881002466e-10,1.8936862159172234e-25,0.0050913383847480979,0.00057544148736627971,8.676106436059235e-12,2.935219027903965e-06,6.0084961118789709e-16,1.1198858063027879e-11,2.2755477015984712e-07,7.6818274916203644e-09,4.7665226582659083e-13,4.4811511736536918e-07,2.4389688326218245e-12
3.074598212701437e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33188468847496705,0.11356891019044893,0.022531825772941841,2.121283158741986e-09,5.7622914605534151e-09,3.5313970950011955e-08,7.977815290999686e-08,1.4349396747324569e-17,3.2706455746861074e-26,2.9555369815913889e-09,9.5325550584877259e-34,3.174208984335986e-09,3.2899206840353212e-25,8.7062384033377283e-18,2.1696183442044943e-19,9.3329186221241538e-22,4.3760666643335411e-10,1.9487929983823762e-25,0.0051002891156513462,0.00057893151393973233,8.7192963647525006e-12,2.964420844784337e-06,6.0384255180185672e-16,1.1308176677794543e-11,2.2755138906206825e-07,7.8052145899700397e-09,4.9085189236073588e-13,4.5429498710724831e-07,2.4876381856525958e-12
3.09350191657549e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33187233052684029,0.1135600693853378,0.022530076905194391,2.1797844133707582e-09,5.9464981435259575e-09,3.6220614935299882e-08,8.1433582924809027e-08,1.4610090775806044e-17,3.3948553277122826e-26,2.9731217698613095e-09,9.8660567142388158e-34,3.1969386781723265e-09,3.3635404892455699e-25,8.9671824954680399e-18,2.2360172047760807e-19,9.5969051359984179e-22,4.4713144211397962e-10,2.005136905866621e-25,0.0051091219951161018,0.00058242095284953674,8.7624827791246424e-12,2.9937318564391321e-06,6.0683527864234453e-16,1.1417491115801903e-11,2.2753960519867976e-07,7.929810255137778e-09,5.0540336830597786e-13,4.6050069955896612e-07,2.5368565223865711e-12
3.112405620449543e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33186008934576694,0.11355134485072263,0.022528328302802086,2.2394378884184379e-09,6.1355042249054341e-09,3.7145041952257901e-08,8.3109244168911398e-08,1.4873886664644473e-17,3.5228572650705356e-26,2.9907052067162777e-09,1.0209019575448463e-33,3.2197341925989236e-09,3.4383254643821993e-25,9.2344655164986826e-18,2.303928664105008e-19,9.8663256137506677e-22,4.5680484900483871e-10,2.0627375793871992e-25,0.0051178385653086198,0.00058590980685445631,8.8056657286127319e-12,3.0231513854797225e-06,6.0982779524553088e-16,1.1526801422952005e-11,2.2751971731019558e-07,8.0556177006915975e-09,5.2031346218341309e-13,4.6673190967717879e-07,2.5866244101138144e-12
3.1313093243235963e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33184796340777423,0.11354273506462847,0.022526579964497168,2.3002563746804218e-09,6.3294057409667281e-09,3.8087488455544052e-08,8.4805165329698165e-08,1.51408025272854e-17,3.6547379088463574e-26,3.0082874114147344e-09,1.0561650499959019e-33,3.2425958441385625e-09,3.5142867186698108e-25,9.5082057494801267e-18,2.3733744979903283e-19,1.0141245787128319e-21,4.6662826273654774e-10,2.1216148476813242e-25,0.0051264403482069124,0.0005893980786732992,8.8488452613216755e-12,3.0526787494016417e-06,6.1282010504828898e-16,1.1636107835851289e-11,2.2749201886720487e-07,8.1826400825757785e-09,5.3558902847714083e-13,4.7298827931734551e-07,2.6369424086040416e-12
3.1502130281976495e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33183595120885628,0.11353423852500411,0.02252483188902835,2.3622526756797272e-09,6.5283000242813917e-09,3.9048192282309174e-08,8.6521373537852409e-08,1.5410856494502862e-17,3.7905850474688603e-26,3.0258685037286779e-09,1.0924159574713635e-33,3.2655239451376952e-09,3.5914354137411348e-25,9.7885230118846189e-18,2.4443765889776e-19,1.0421731477171661e-21,4.7660306134085499e-10,2.1817887280884284e-25,0.0051349288458652376,0.00059288577098529386,8.8920214240573848e-12,3.0823132605931822e-06,6.1581221139678989e-16,1.1745410792260498e-11,2.2745679800812215e-07,8.3108804988048207e-09,5.5123700797785476e-13,4.7926947725851163e-07,2.6878110715464727e-12
3.169116732071703e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33182405126471254,0.11352585374946099,0.022523084075160613,2.425439607536221e-09,6.7322857104780246e-09,4.0027392638040919e-08,8.8257894403470361e-08,1.5684066714991097e-17,3.9304877429141007e-26,3.0434486039467077e-09,1.1296760148662751e-33,3.2885188037590704e-09,3.669782764283741e-25,1.0075538666191352e-17,2.5169569256263062e-19,1.0707848589302464e-21,4.8673062517371571e-10,2.2432794274432788e-25,0.0051433055406751313,0.00059637288643046783,8.9351942623564483e-12,3.1120542263449876e-06,6.1880411756316623e-16,1.1854710924270189e-11,2.274143374847333e-07,8.4403419891151746e-09,5.672644282726909e-13,4.8557517922036581e-07,2.7392309474799817e-12
3.188020435945756e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33181226211049042,0.11351757927501561,0.022521336521674967,2.4898299988642623e-09,6.9414627448719552e-09,4.1025330082111656e-08,9.0014752052098908e-08,1.5960451355959483e-17,4.07453633788862e-26,3.0610278328769956e-09,1.1679668865945706e-33,3.3115807239743875e-09,3.7493400386978342e-25,1.0369375630454315e-17,2.5911376018099119e-19,1.0999663108528908e-21,4.9701233683799458e-10,2.3061073429801243e-25,0.0051515718956229974,0.00059985942761002801,8.9783638204880148e-12,3.1419009488607384e-06,6.2179582672207678e-16,1.1964009021156486e-11,2.2736491461533929e-07,8.571027534513848e-09,5.836784037534347e-13,4.9190506787281278e-07,2.7912025811229504e-12
3.206924139819809e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33180058230053006,0.11350941365783543,0.022519589227368252,2.5554366906980717e-09,7.1559323889656105e-09,4.2042246513030412e-08,9.1791969160654528e-08,1.6240028603730533e-17,4.2228224629949875e-26,3.0786063118501502e-09,1.2073105699352215e-33,3.3347100055569592e-09,3.8301185597650594e-25,1.067015838885427e-17,2.6669408160481314e-19,1.129724109476652e-21,5.0744958110579886e-10,2.3702930632480926e-25,0.0051597293545443358,0.00060334539708674297,9.0215301414861203e-12,3.1718527252685772e-06,6.247873419571022e-16,1.2073306043738789e-11,2.2730880124520683e-07,8.7029400569889914e-09,6.0048613587830099e-13,4.9825883283830376e-07,2.8437265148145338e-12
3.225827843693862e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33178901040811337,0.11350135547298776,0.022517842191052906,2.6222725364445805e-09,7.3757972268254483e-09,4.3078385153399352e-08,9.3589566993193849e-08,1.6522816664341185e-17,4.3754390438811625e-26,3.0961841627220106e-09,1.2477293984068401e-33,3.3579069440743998e-09,3.9121297053283121e-25,1.0978013002239226e-17,2.7443888708709382e-19,1.1600648678274619e-21,5.1804374484044858e-10,2.435857369037998e-25,0.0051677793423746269,0.00060683079738532654,9.0646932671861091e-12,3.2019088476334953e-06,6.2777866629097537e-16,1.2182603126599179e-11,2.2724626371417823e-07,8.8360824192025466e-09,6.176949137738973e-13,5.0463617068716673e-07,2.8968032892975828e-12
3.2447315475679155e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33177754502521617,0.11349340331419235,0.022516095411556795,2.6903504018619381e-09,7.6011611713200714e-09,4.4133990534575728e-08,9.5407565436506505e-08,1.6808833764147157e-17,4.532480308375431e-26,3.1137615078763458e-09,1.2892460451712318e-33,3.3811718308813493e-09,3.9953849089824487e-25,1.1293067118645362e-17,2.8235041722137985e-19,1.1909952055207677e-21,5.2879621691809119e-10,2.5028212343207637e-25,0.0051757232653969198,0.00061031563099282228,9.1078532382179088e-12,3.2320686029709219e-06,6.307698026511232e-16,1.2291901527603706e-11,2.2717756283125952e-07,8.9704574240136211e-09,6.3531211411898507e-13,5.1103678492618954e-07,2.9504334448157751e-12
3.263635251441969e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33176618476226327,0.11348555579357703,0.022514348887722992,2.7596831650627086e-09,7.8321294702191754e-09,4.5209308481040172e-08,9.7245983035502367e-08,1.7098098150430568e-17,4.6940417936086657e-26,3.1313384702274685e-09,1.3318835264663688e-33,3.4045049531122169e-09,4.0798956607759139e-25,1.1615449983798919e-17,2.9043092288435962e-19,1.222521748328098e-21,5.397083881489601e-10,2.5712058271976273e-25,0.0051835625114861851,0.00061379990035899043,9.151010094035196e-12,3.262331273260997e-06,6.3376075386866798e-16,1.2401202644514505e-11,2.2710295385584911e-07,9.1060678141987776e-09,6.5334520126168388e-13,5.174603859806958e-07,3.00461752255787e-12
3.282538955316022e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33175492824788727,0.11347781154143648,0.022512602618409549,2.8302837165418162e-09,8.068808712165411e-09,4.6304586094471627e-08,9.910483702836678e-08,1.739062809201076e-17,4.8602203531255808e-26,3.1489151732227636e-09,1.375665205069293e-33,3.4279065936739739e-09,4.1656735079231801e-25,1.1945292451606848e-17,2.9868266518146448e-19,1.2546511277549783e-21,5.507816511982879e-10,2.6410325108623278e-25,0.005191298450350444,0.00061728360789669397,9.1941638729627413e-12,3.2926961354637597e-06,6.3675152273068893e-16,1.2510508032541949e-11,2.2702268648545801e-07,9.2429162722028902e-09,6.7180172800507952e-13,5.239066911703649e-07,3.0593560653374167e-12
3.301442659190075e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33174377412868955,0.1134701692059944,0.022510856602489335,2.9021649592274348e-09,8.3113068324999537e-09,4.7420071737530285e-08,1.0098414338145774e-07,1.7686441879858271e-17,5.031114163986663e-26,3.1664917408451331e-09,1.4206147937894367e-33,3.4513770312389837e-09,4.2527300555280045e-25,1.2282726994626257e-17,3.0710791539541858e-19,1.2873899806301183e-21,5.6201740050688024e-10,2.7123228445754456e-25,0.0051989324337687517,0.00062076675598228786,9.2373146121799932e-12,3.3231624615356449e-06,6.3974211193321264e-16,1.2619819336834037e-11,2.2693700484977728e-07,9.3810054196324253e-09,6.9068933537277407e-13,5.3037542467904518e-07,3.1146496184129601e-12
3.320346363064128e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33173272106900598,0.11346262745316843,0.022509110838849811,2.9753398085535014e-09,8.5597331189375254e-09,4.8556015017349706e-08,1.0288391682392125e-07,1.7985557827712109e-17,5.2068227338623969e-26,3.1840682976153492e-09,1.4667563589928706e-33,3.4749165402378774e-09,4.3410769673174158e-25,1.2627887714510485e-17,3.1570895493767012e-19,1.3207449487057744e-21,5.7341703221135205e-10,2.7850985846510909e-25,0.0052064657958260548,0.00062424934695600809,9.2804623477430486e-12,3.3537295184466582e-06,6.4273252406302615e-16,1.2729138307380373e-11,2.2684614751070485e-07,9.5203378169721468e-09,7.1001575247760385e-13,5.3686631751881085e-07,3.1704987309205512e-12
3.3392500669381815e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33172176775067436,0.11345518496633862,0.022507365326392869,3.0498211925541537e-09,8.8141982171116329e-09,4.9712666768738399e-08,1.0480417088200119e-07,1.8287994272700177e-17,5.3874469081213521e-26,3.2016449685943328e-09,1.5141143241579879e-33,3.4985253908524893e-09,4.4307259663864154e-25,1.298091035244503e-17,3.2448807530263629e-19,1.3547226782691939e-21,5.8498194406403279e-10,2.8593816854561096e-25,0.0052138998531449576,0.00062773138312236085,9.3236071146482923e-12,3.3843965681983247e-06,6.4572276168386538e-16,1.2838466840811204e-11,2.2675034746816882e-07,9.6609159634162294e-09,7.2978879758060887e-13,5.4337910748849976e-07,3.2269039565106822e-12
3.358153770812235e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33171091287280474,0.11344784044611853,0.022505620064034598,3.1256220519785226e-09,9.074814135967544e-09,5.0890279037092586e-08,1.0674491791302196e-07,1.8593769575962987e-17,5.5730888769136906e-26,3.2192218793853399e-09,1.5627134734631396e-33,3.5222038490088392e-09,4.5216888359533328e-25,1.3341932299561222e-17,3.3344757802469092e-19,1.3893298197650336e-21,5.9671353535255392e-10,2.9351943004219852e-25,0.0052212359051144646,0.00063121286675051264,9.3667489468063086e-12,3.4151628678431315e-06,6.487128272780337e-16,1.2947806892457716e-11,2.2664983217167381e-07,9.8027422963297739e-09,7.5001637778013081e-13,5.4991353912698951e-07,3.2838658538572258e-12
3.377057474686288e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33170015515155404,0.11344059261012956,0.022503875050705141,3.2027553404240857e-09,9.3416942529910515e-09,5.208910506102181e-08,1.0870616913902289e-07,1.8902902123280585e-17,5.7638521822515741e-26,3.236799156136063e-09,1.6125789554067427e-33,3.5459521763701846e-09,4.6139774201257972e-25,1.371109260732096e-17,3.4258977463781873e-19,1.4245730274286373e-21,6.0861320681911403e-10,3.0125587830696426e-25,0.0052284752341157014,0.00063469380007468215,9.4098878770499187e-12,3.4460276695046246e-06,6.5170272319393838e-16,1.3057160481909389e-11,2.2654482353712089e-07,9.9458191909397671e-09,7.7070648847001431e-13,5.5646936366145726e-07,3.3413849880421649e-12
3.395961178560341e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33168949331990311,0.11343344019277825,0.022502130285348462,3.2812340244890823e-09,9.6149533193055869e-09,5.3309399254687378e-08,1.1068793468002467e-07,1.9215410325702729e-17,5.9598417250879288e-26,3.2543769255406584e-09,1.6637362864603848e-33,3.5697706303301347e-09,4.7076036246772846e-25,1.4088531997892758e-17,3.5191698663786166e-19,1.460458958930058e-21,6.206823605794322e-10,3.0914976880472989e-25,0.0052356191057447059,0.00063817418529452899,9.4530239372208458e-12,3.4769902203981089e-06,6.5469245178179002e-16,1.3166529771150658e-11,2.2643553796871118e-07,1.0090148960273029e-08,7.9186721477302865e-13,5.6304633895085357e-07,3.3994619312224702e-12
