Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),H2OX(23),COX(50),CHOX(53)
2.5986931443299763e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229438331253624,0.11865721932581773,0.022821382265914032,0.0,5.8859153317743923e-19,2.5236741019537716e-11,7.6317070371173512e-16,4.1988924991188623e-17,2.3272546193788307e-35,2.2936429800894931e-07,6.1771415790353506e-33,2.2927023721830564e-07,6.0173557877865937e-23,1.0818808596067565e-24,1.9206273887958688e-27,1.8471478977751894e-28,9.4515486428041104e-18,2.1140899286283484e-24,1.2515850569137222e-05,3.7085225677624439e-07,5.2963532558180195e-09,9.2356315625955601e-15,1.0068398122589712e-12,2.3347426201497741e-10,1.0700192143373881e-13,6.8429568546276154e-13,1.2540072038785676e-09,6.0486408014790182e-17,2.4966093538916345e-15,2.3117130135646961e-25,8.0146972270333907e-20,1.3815010889295067e-21,2.0257822905391614e-25
2.6499952606057845e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229412895917076,0.11865696788501412,0.022821378605419069,0.0,6.1476834640743472e-19,2.6242415173983748e-11,8.1469853243382401e-16,4.4523009073057887e-17,2.5978930019257088e-35,2.3389233297698315e-07,6.9409001451841452e-33,2.3379466724390729e-07,6.5015201856927008e-23,1.1297400607438555e-24,2.1001872808845254e-27,2.0140753184551445e-28,9.8479684608500731e-18,2.325213554432258e-24,1.2762733702932947e-05,3.7817319566030882e-07,5.416036216638419e-09,9.4435703066479404e-15,1.032230424961979e-12,2.3359856732028791e-10,1.0705890029856461e-13,6.84691011441325e-13,1.2834918684538201e-09,6.3199822785213145e-17,2.6471592833275048e-15,2.5904551487220645e-25,8.2057308850941205e-20,1.4892902509001924e-21,2.1650883601965842e-25
2.7012973768815927e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522938746134067,0.11865671645188544,0.022821374944928786,0.0,6.4156521216100193e-19,2.7267725567979753e-11,8.6851211325754599e-16,4.7157070619988917e-17,2.8935483262013194e-35,2.3842036833930387e-07,7.7815974469988122e-33,2.3831903112259008e-07,7.0141385551400957e-23,1.1787090168462885e-24,2.2923881972075114e-27,2.1921483176957666e-28,1.0253234800600375e-17,2.5526587711076905e-24,1.3009609151205086e-05,3.854941251328636e-07,5.5358026335823631e-09,9.652485366250851e-15,1.0576471634906035e-12,2.337176609359936e-10,1.071134895230055e-13,6.8507174860832641e-13,1.3129918892190575e-09,6.5973198059418116e-17,2.8036341276554456e-15,2.8963139889508274e-25,8.3976762631940163e-20,1.6027721165178185e-21,2.3106889639347516e-25
2.752599493157401e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229362027524567,0.11865646502643151,0.022821371284443177,0.0,6.6898516649810823e-19,2.8312671668685758e-11,9.2466139353051214e-16,4.9893044846481063e-17,3.2159596713216376e-35,2.429484040932574e-07,8.7052877971147403e-33,2.4284332885607002e-07,7.5562862905203443e-23,1.2287938300499647e-24,2.497840773535718e-27,2.381855853146248e-28,1.0667389101727097e-17,2.7973303500255498e-24,1.3256476914192989e-05,3.9281504519411286e-07,5.6556506496383647e-09,9.8623773408434955e-15,1.0830878765975786e-12,2.3383216543921516e-10,1.0716597456827237e-13,6.8543972686184098e-13,1.342506646131874e-09,6.8806545191188572e-17,2.9661475824348448e-15,3.2313149418199901e-25,8.5905338679374342e-20,1.7221032304762618e-21,2.462726101504807e-25
2.8039016094332092e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229336594468877,0.11865621360865208,0.022821367623962256,0.0,6.9703124781705758e-19,2.9377252944591491e-11,9.8319633013110883e-16,5.2732866967265681e-17,3.5669488670373446e-35,2.4747644023657587e-07,9.7183731438600776e-33,2.4736756044605238e-07,8.1290573916788176e-23,1.2800006971778645e-24,2.7171724169543715e-27,2.5836974492205088e-28,1.1090472829543876e-17,3.0601638392691947e-24,1.3503336992136e-05,4.00135955844261e-07,5.7755786295688535e-09,1.0073246849014833e-14,1.1085505901472648e-12,2.339426290176446e-10,1.0721660678702607e-13,6.8579655760807203e-13,1.3720355932289735e-09,7.1699877268269234e-17,3.1348133072400825e-15,3.59758996282865e-25,8.7843042285221549e-20,1.8474402834153713e-21,2.6213420278992749e-25
2.8552037257090175e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229311162173758,0.11865596219854692,0.02282136396348601,0.0,7.2570649692715694e-19,3.046146886536573e-11,1.0441668908608365e-15,5.5678472196385227e-17,3.948422720405751e-35,2.5200447676732378e-07,1.0827615862679534e-32,2.5189172589423367e-07,8.7335643933326508e-23,1.3323359046410336e-24,2.9510274574001495e-27,2.7981831991187826e-28,1.1522527475788586e-17,3.3421259470319082e-24,1.3750189385273457e-05,4.0745685708351216e-07,5.8955851333113214e-09,1.0285094526995193e-14,1.1340334925061562e-12,2.3404953439160626e-10,1.0726560751397202e-13,6.8614365987789071e-13,1.4015782497414106e-09,7.4653208980236615e-17,3.3097449256782767e-15,3.9973808148562769e-25,8.9789878952520258e-20,1.9789401008735383e-21,2.7866792561334724e-25
2.9065058419848257e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229285730639279,0.11865571079611574,0.022821360303014453,0.0,7.5501395711652475e-19,3.1565318901724274e-11,1.1076230557268808e-15,5.8731795746385767e-17,4.3623752620486496e-35,2.5653251368385305e-07,1.2040151762771608e-32,2.564158252023025e-07,9.3709382947512128e-23,1.3858058237441223e-24,3.2000672993982677e-27,3.0258337671396977e-28,1.1963594559341843e-17,3.6442149198855314e-24,1.3997034093844687e-05,4.1477774891207078e-07,6.0156688926880603e-09,1.0497921027303099e-14,1.1595349211714178e-12,2.3415330662627457e-10,1.0731317164799548e-13,6.8648228330000824e-13,1.4311341923149368e-09,7.7666556493427356e-17,3.4910560254061607e-15,4.4330423515926729e-25,9.1745854380741253e-20,2.1167596337730701e-21,2.9588805599360577e-25
2.9578079582606336e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229260299865559,0.11865545940135835,0.022821356642547586,0.0,7.8495667421520095e-19,3.268880252531401e-11,1.1736148181231126e-15,6.189477282760534e-17,4.8108900117454098e-35,2.6106055098476317e-07,1.3363503304784676e-32,2.6093985837194045e-07,1.0042328489695729e-22,1.4404169063545269e-24,3.4649705739761796e-27,3.2671803912535864e-28,1.2413715626888871e-17,3.9674609161021406e-24,1.424387111808902e-05,4.2209863133014111e-07,6.135828790912815e-09,1.0711727017433344e-14,1.1850533505034313e-12,2.3425432000570812e-10,1.0735947080427577e-13,6.8681352838793185e-13,1.460703048164538e-09,8.0739937335115836e-17,3.6788601581462289e-15,4.9070458236263904e-25,9.3710974451783604e-20,2.2610559502072745e-21,3.1380889759241223e-25
3.0091100745364415e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229234869852664,0.11865520801427451,0.022821352982085402,0.0,8.1553769665376034e-19,3.3831919208610534e-11,1.2421921859171794e-15,6.5169338647546076e-17,5.2961422633691849e-35,2.6558858866886618e-07,1.480559302850421e-32,2.6546382540482272e-07,1.0748902696618054e-22,1.4961756809191068e-24,3.7464332907353002e-27,3.5227648859148953e-28,1.2872932253528087e-17,4.3129263741304735e-24,1.4490700458245771e-05,4.294195043379276e-07,6.2560638445228099e-09,1.0926513178584243e-14,1.2105873804636803e-12,2.343529040934073e-10,1.0740465609275504e-13,6.8713836423937877e-13,1.4902844890392615e-09,8.3873370284636279e-17,3.8732708397022332e-15,5.421982206287892e-25,9.5685245216633557e-20,2.4119862283581123e-21,3.3244478049894213e-25
3.0604121908122495e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229209440600643,0.11865495663486397,0.022821349321627913,0.0,8.4676007551768178e-19,3.4994668424827904e-11,1.3134051824507075e-15,6.8557428410319335e-17,5.8204013891313659e-35,2.7011662673515692e-07,1.6374757188968174e-32,2.699877263026191e-07,1.1491846889117893e-22,1.553088748805927e-24,4.0451689900635545e-27,3.7931396450934089e-28,1.3341286043328964e-17,4.6817063763348694e-24,1.4737522114554251e-05,4.3674036793563438e-07,6.3763731874345212e-09,1.114228020451342e-14,1.236135726270858e-12,2.3444934908047139e-10,1.0744886057041261e-13,6.8745764423946407e-13,1.5198782258963701e-09,8.7066875270408266e-17,4.0744015499741268e-15,5.9805655483427336e-25,9.7668672882618645e-20,2.569707750401659e-21,3.518100613516982e-25
3.1117143070880574e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229184012109552,0.11865470526312646,0.022821345661175108,0.0,8.7862686459767225e-19,3.6177049647839152e-11,1.3873038474566862e-15,7.2060977316157017e-17,6.3860331632104859e-35,2.746446651827866e-07,1.8079759600740237e-32,2.7451156106699479e-07,1.2272365226659007e-22,1.6111627809572633e-24,4.3619088954747363e-27,4.0788676455081579e-28,1.3818818629842148e-17,5.0749290080684358e-24,1.498433608725376e-05,4.4406122212346581e-07,6.496756056903686e-09,1.135902880048526e-14,1.2616972089082359e-12,2.3454391049497572e-10,1.0749220140100181e-13,6.8777212002748071e-13,1.5494840042114755e-09,9.0320473272941749e-17,4.2823657329725077e-15,6.5856363408291221e-25,9.9661263801267914e-20,2.7343778972946755e-21,3.7191912344802244e-25
3.163016423363865e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229158584379436,0.11865445389906179,0.022821342000727,0.0,9.1114112043614679e-19,3.7379062352106442e-11,1.4639382378985335e-15,7.5681920560981007e-17,6.9955021047916378e-35,2.7917270401104048e-07,1.992980568958493e-32,2.7903532969961061e-07,1.3091679985544364e-22,1.6704045148332881e-24,4.6974020660607635e-27,4.3805224500478064e-28,1.4305571676565716e-17,5.4937557121633091e-24,1.5231142376583598e-05,4.5138206690162606e-07,6.6172117811778628e-09,1.1576759682257905e-14,1.2872707464159501e-12,2.3463681334369568e-10,1.07534781753618e-13,6.8808245355770466e-13,1.5791015998541945e-09,9.3634186234757953e-17,4.4972767968326037e-15,7.2401649052848865e-25,1.0166302445686296e-19,2.9061541443393419e-21,3.9278637679918584e-25
3.214318539639673e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229133157410339,0.1186542025426697,0.022821338340283579,0.0,9.4430590237005997e-19,3.8600706012619579e-11,1.5433584287362596e-15,7.9422193336024425e-17,7.651373840524844e-35,2.837007432193183e-07,2.1934556750603527e-32,2.8355903220212368e-07,1.3951031490149921e-22,1.7308207516261828e-24,5.0524155490427374e-27,4.6986882113614295e-28,1.4801586877370468e-17,5.9393816389254608e-24,1.5477940982783051e-05,4.5870290227031944e-07,6.7377397686349096e-09,1.1795473575144994e-14,1.3128553459029438e-12,2.3472825575539799e-10,1.0757669247316383e-13,6.8838922774802891e-13,1.6087308154601061e-09,9.7008036977239301e-17,4.7192481138278835e-15,7.9472548005868847e-25,1.0367396145567969e-19,3.0851940574263023e-21,4.1442625815679209e-25
3.265620655915481e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229107731202278,0.11865395119394996,0.022821334679844849,0.0,9.7812427257034003e-19,3.9841980104841899e-11,1.6256145136258678e-15,8.3283730827497526e-17,8.3563174863964364e-35,2.8822878280711685e-07,2.4104144411661289e-32,2.8808266857618782e-07,1.4851678044416379e-22,1.7924183537233277e-24,5.4277345324072006e-27,5.0339596756041661e-28,1.5306905956887319e-17,6.4130359917259017e-24,1.5724731906091405e-05,4.6602372822975029e-07,6.858339498216697e-09,1.2015171213177144e-14,1.3384500962161775e-12,2.3481841218958583e-10,1.0761801355222584e-13,6.8869295607962084e-13,1.638371477235216e-09,1.0044204912377201e-16,4.9483930203833037e-15,8.7101462476107675e-25,1.0569408151590809e-19,3.2716552898635691e-21,4.3685323104407593e-25
3.316922772191289e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522908230575528,0.11865369985290229,0.02282133101941082,0.0,1.0125992960781367e-18,4.1102884104662539e-11,1.7107566055573997e-15,8.7268468216293249e-17,9.1131080490148923e-35,2.9275682277401563e-07,2.6449185301078474e-32,2.9260623882345397e-07,1.5794895863598297e-22,1.8552042424011613e-24,5.8241624976156496e-27,5.3869421863238771e-28,1.5821570670860147e-17,6.9159823682744034e-24,1.5971515146747928e-05,4.7334454478012263e-07,6.9790105109992977e-09,1.223585333832389e-14,1.3640541612117837e-12,2.3490743626413977e-10,1.0765881542704111e-13,6.8899409081186468e-13,1.6680234321402016e-09,1.0393624702855487e-16,5.184824817088277e-15,9.5322195709591769e-25,1.0772339145825983e-19,3.465695579713039e-21,4.6008178576749447e-25
3.368224888467097e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229056881069363,0.11865344851952653,0.022821327358981475,0.0,1.047734040838123e-18,4.2383417488354556e-11,1.7988348374362044e-15,9.137834067772757e-17,9.924628846316637e-35,2.9728486311966467e-07,2.898079591867619e-32,2.9712974294557044e-07,1.678197900627012e-22,1.9191853957328051e-24,6.2425213723764621e-27,5.7582516884765224e-28,1.6345622806466917e-17,7.4495190976565454e-24,1.6218290704991888e-05,4.8066535192164098e-07,7.0997524027671635e-09,1.2457520699760096e-14,1.3896667735793434e-12,2.3499546324618941e-10,1.0769916011938642e-13,6.8929303018361739e-13,1.6976865454100431e-09,1.0749065571084902e-16,5.4286567687093501e-15,1.0416998657044155e-24,1.0976189819724309e-19,3.6674727475690176e-21,4.8412643939941088e-25
3.419527004742905e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229031457144525,0.11865319719382238,0.022821323698556828,0.0,1.0835315777290506e-18,4.3683579732537808e-11,1.889899362611565e-15,9.5615283381310818e-17,1.0793873947704551e-34,3.0181290384377258e-07,3.1710607709317079e-32,3.0165318094418339e-07,1.7814239306588539e-22,1.9843688466938154e-24,6.6836516834691678e-27,6.1485147325589266e-28,1.687910418261125e-17,8.0149795732120527e-24,1.646505858106255e-05,4.8798614965450921e-07,7.2205648174757786e-09,1.2680174053199919e-14,1.4152872291748865e-12,2.3508261224485731e-10,1.0773910224286093e-13,6.8959012506605779e-13,1.7273606983702149e-09,1.1110530079451443e-16,5.6800021042026766e-15,1.1368154427832722e-24,1.1180960873305291e-19,3.8771446947214805e-21,5.0900173576050424e-25
3.470829121018713e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522900603398079,0.11865294587578962,0.022821320038136875,0.0,1.1199949805917525e-18,4.5003370314146556e-11,1.9840003553568604e-15,9.9981231490546271e-17,1.1723950633627915e-34,3.0634094494609764e-07,3.4650782338032304e-32,3.0617655282093675e-07,1.8893006306810604e-22,2.0507616814506149e-24,7.1484127096115701e-27,6.5583684788483523e-28,1.7422056650186842e-17,8.6137325813322702e-24,1.671181877519917e-05,4.9530693797893145e-07,7.3414474414980637e-09,1.2903814160296675e-14,1.4409148818210165e-12,2.3516898814120421e-10,1.0777868988720547e-13,6.8988568457691763e-13,1.7570457865148442e-09,1.1478020845256567e-16,5.9389740167262466e-15,1.2389508329572124e-24,1.1386653014405288e-19,4.0948694016518084e-21,5.3472224540148197e-25
3.522131237294521e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228980611578151,0.11865269456542799,0.022821316377721623,0.0,1.1571273262547897e-18,4.6342788710400765e-11,2.0811880113054009e-15,1.0447812016275258e-16,1.2718081874603023e-34,3.1086898642644012e-07,3.7814027165787198e-32,3.1069985857747309e-07,2.0019627190066897e-22,2.1183710378167047e-24,7.6376826343609423e-27,6.9884607017389052e-28,1.7974522092317228e-17,9.247182626254241e-24,1.6958571287640986e-05,5.0262771689511204e-07,7.4623999985588671e-09,1.3128441788085999e-14,1.4665491385353007e-12,2.3525468328740823e-10,1.0781796539691398e-13,6.9017998087875078e-13,1.7867417178148126e-09,1.1851540535638408e-16,6.2056856636519622e-15,1.3485035835819984e-24,1.1593266957984269e-19,4.3208049268139539e-21,5.6130256556685247e-25
3.5734333535703286e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228955189936615,0.11865244326273724,0.022821312717311061,0.0,1.1949316945579215e-18,4.7701834398780884e-11,2.1815125478457871e-15,1.0910788454890743e-16,1.3779608829673323e-34,3.1539702828463494e-07,4.1213610924935863e-32,3.1522309821543314e-07,2.1195466713389003e-22,2.1872041038625544e-24,8.1523586990411183e-27,7.4394497941656979e-28,1.8536542424573091e-17,9.9167702509273661e-24,1.7205316118627239e-05,5.0994848640325502e-07,7.5834222452732292e-09,1.3354057708471996e-14,1.4921894551512657e-12,2.3533977900328509e-10,1.0785696605860143e-13,6.9047325381330247e-13,1.8164484112272391e-09,1.2231091862919719e-16,6.4802501665775359e-15,1.4658869964120155e-24,1.1800803425487766e-19,4.5551094056597306e-21,5.8875732015328527e-25
3.6247354698461365e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228929769056175,0.11865219196771719,0.022821309056905201,0.0,1.2334111683735791e-18,4.9080506857005651e-11,2.2850242044802431e-15,1.1387245979350971e-16,1.4911993364313248e-34,3.1992507052054541e-07,4.4863379593441148e-32,3.1974627173645614e-07,2.2421907140990555e-22,2.2572681166663217e-24,8.693357355688151e-27,7.912004772108618e-28,1.9108159595168835e-17,1.0623972354026477e-23,1.7452053268397155e-05,5.1726924650356431e-07,7.7045139672169041e-09,1.3580662697765264e-14,1.5178353322996674e-12,2.3542434689434216e-10,1.0789572470478954e-13,6.9076571478268512e-13,1.8461657953829125e-09,1.2616677580352871e-16,6.7627806113382494e-15,1.5915304805684318e-24,1.2009263144259565e-19,4.7979410498728775e-21,6.1710115967461617e-25
3.6760375861219445e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228904348936827,0.11865194068036757,0.022821305396504035,0.0,1.2725688336264995e-18,5.0478805563012585e-11,2.3917732431490791e-15,1.18773781034458e-16,1.6118820587777471e-34,3.2445311313405862e-07,4.8777772466954661e-32,3.2426937914218031e-07,2.370034817780115e-22,2.3285703611936616e-24,9.2616144200078022e-27,8.4068052791682013e-28,1.9689415585140402e-17,1.1370302503182952e-23,1.7698782737189957e-05,5.2458999719624393e-07,7.8256749754665533e-09,1.3808257536263869e-14,1.5434863117205523e-12,2.3550845001239563e-10,1.0793427024516997e-13,6.9105754987619663e-13,1.8758938074308006e-09,1.3008300478239882e-16,7.0533900480185944e-15,1.7258799067457177e-24,1.2218646847002292e-19,5.0494581467812534e-21,6.4634876122154912e-25
3.7273397023977524e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228878929578564,0.11865168940068814,0.022821301736107566,0.0,1.3124077793116799e-18,5.1896729994940694e-11,2.501809948524208e-15,1.2381378340294352e-16,1.7403801409894358e-34,3.2898115612508107e-07,5.2971838427854663e-32,3.2879242043424294e-07,2.5032206903252223e-22,2.40111816929577e-24,9.8580852243387523e-27,8.9245415912068389e-28,2.0280352408505981e-17,1.2157311244504285e-23,1.7945504525244874e-05,5.3191073848149814e-07,7.9469051035531803e-09,1.403684300786607e-14,1.5691419728790169e-12,2.3559214387739116e-10,1.0797262813667858e-13,6.913489231157941e-13,1.9056323920202446e-09,1.3405963380396528e-16,7.3521914909637859e-15,1.8693979625957477e-24,1.2428955271283372e-19,5.3098190589203207e-21,6.7651482841355495e-25
3.77864181867356e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228853510981382,0.11865143812867864,0.022821298075715795,0.0,1.3529310975107822e-18,5.3334279631115433e-11,2.6151846282745099e-15,1.2899440202335604e-16,1.877077511730442e-34,3.3350919949353463e-07,5.7461252410335351e-32,3.3331539561428009e-07,2.6418917705314235e-22,2.4749189188154323e-24,1.0483744770615794e-26,9.4659146210490184e-28,2.0881012112411069e-17,1.2986586408451158e-23,1.8192218632801101e-05,5.3923147035953084e-07,8.0682042047799314e-09,1.4266419899717903e-14,1.5948019298596384e-12,2.3567547737706268e-10,1.0801082079558385e-13,6.916399792058853e-13,1.9353815004049459e-09,1.3809669140929243e-16,7.659297918791204e-15,2.0225645092300252e-24,1.264018915908289e-19,5.5791822237241884e-21,7.0761409135494264e-25
3.829943934949368e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228828093145262,0.11865118686433888,0.022821294415328715,0.0,1.39414188340713e-18,5.4791453950035265e-11,2.7319476133055739e-15,1.3431757201320052e-16,2.0223711969144117e-34,3.380372432393536e-07,6.226233206064013e-32,3.3783830468392696e-07,2.7861932214784263e-22,2.5499800327915337e-24,1.1139587883327809e-26,1.0031635923234903e-27,2.1491436777259421e-17,1.3859753412139732e-23,1.8438925060097844e-05,5.4655219283054576e-07,8.1895721498606773e-09,1.449698900189758e-14,1.6204658285165561e-12,2.3575849355914064e-10,1.0804886795924897e-13,6.9193084548329714e-13,1.9651410896544405e-09,1.4219420641306002e-16,7.9748222744017011e-15,2.1858769387818989e-24,1.2852349256380079e-19,5.8577061533235188e-21,7.3966130659481976e-25
3.881246051225176e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228802676070196,0.11865093560766857,0.022821290754946336,0.0,1.4360432352994123e-18,5.6268252430359974e-11,2.8521492579761661e-15,1.3978522848302405e-16,2.1766715812172187e-34,3.4256528736248228e-07,6.7392054591537739e-32,3.4236114764481827e-07,2.9362719239823153e-22,2.626308978753256e-24,1.1826629362465864e-26,1.0622427698822078e-27,2.2111668516831044e-17,1.477847555813547e-23,1.8685623807374298e-05,5.5387290589474713e-07,8.3110088248399594e-09,1.4728551107128065e-14,1.6461333438581241e-12,2.3584123032898874e-10,1.0808678700795155e-13,6.9222163418256771e-13,1.9949111219591563e-09,1.4635220787696155e-16,8.2988774649909038e-15,2.3598505329721064e-24,1.3065436312776133e-19,6.1455494344324855e-21,7.7267125708339161e-25
3.932548167500984e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522877725975617,0.1186506843586675,0.022821287094568654,0.0,1.4786382546142152e-18,5.7764674550900349e-11,2.9758399402935512e-15,1.4539930653635129e-16,2.3404026715336144e-34,3.4709333186287223e-07,7.2868073830146946e-32,3.4688392449858788e-07,3.0922764700741468e-22,2.7039132680959348e-24,1.2545904136457103e-26,1.1239022800230733e-27,2.274174947838861e-17,1.5744454329803265e-23,1.8932314874869641e-05,5.6119360955233856e-07,8.4325141292613114e-09,1.4961107010513095e-14,1.6718041776468422e-12,2.3592372106392955e-10,1.0812459324646866e-13,6.9251244448154254e-13,2.0246915640184061e-09,1.5057072508551461e-16,8.631576362060371e-15,2.5450188226223609e-24,1.3279451081150577e-19,6.4428707283094068e-21,8.0665875212781226e-25
4.0351524000526005e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228726429411165,0.1186501818836721,0.022821279773827387,0.0,1.5659217169226372e-18,6.0816387628575211e-11,3.2338900491395908e-15,1.570744677721853e-16,2.6979227081293761e-34,3.5614942199526984e-07,8.4933104928402477e-32,3.5592927989129446e-07,3.4226659783279327e-22,2.8629781387324933e-24,1.4085394842305253e-26,1.255260767643626e-27,2.4031627824470449e-17,1.7825180327780191e-23,1.9425673971473728e-05,5.7583498864850762e-07,8.6757302830945155e-09,1.542920340281343e-14,1.7231547288031479e-12,2.3608807831934217e-10,1.081999195110411e-13,6.9309446801115867e-13,2.0842835637357949e-09,1.5918942486871627e-16,9.3233565832426868e-15,2.9511670224770824e-24,1.3710266779983301e-19,7.0665823724176644e-21,8.7762574476861154e-25
4.1274962093490556e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228680684703243,0.11864972968240264,0.022821273185176315,0.0,1.646880353523143e-18,6.3630037022241988e-11,3.4785735380774574e-15,1.6810228751292831e-16,3.0564857280641357e-34,3.6429990440426968e-07,9.7167538064050468e-32,3.6406987367475398e-07,3.7418084030186528e-22,3.0105744310303592e-24,1.5591974272182941e-26,1.3830651668537568e-27,2.5226626185204998e-17,1.9877312645741091e-23,1.9869670895965399e-05,5.8901219766649876e-07,8.8948587498807653e-09,1.5853896962988125e-14,1.7693790558111178e-12,2.3623541830872886e-10,1.0826744650412855e-13,6.9361913595624079e-13,2.1379517054007021e-09,1.671535161409333e-16,9.9766518549511456e-15,3.3607250437823012e-24,1.4101181293493312e-19,7.6619308735056252e-21,9.449883459157773e-25
4.2198400186455106e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228634942460827,0.11864927750597777,0.022821266596540463,0.0,1.730134850035387e-18,6.6507258910717976e-11,3.7353460855240941e-15,1.7963460758792454e-16,3.4528492750152049e-34,3.7245038803501736e-07,1.1083129348938036e-31,3.7221025329652626e-07,4.0825389920431166e-22,3.1624216065781655e-24,1.7220020932690964e-26,1.5204183104060747e-27,2.6454193038930173e-17,2.2110793494765932e-23,2.0313642941685765e-05,6.0218937621024356e-07,9.114208479220333e-09,1.6281822880651682e-14,1.8156105047060828e-12,2.3638232410072344e-10,1.0833477441264215e-13,6.9414495506969469e-13,2.191653212256727e-09,1.7531414193740713e-16,1.0659706483001667e-14,3.8157236306074456e-24,1.4495113422252864e-19,8.2904590497094301e-21,1.0157497065164265e-24
4.3121838279419656e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228589202683805,0.11864882535439611,0.022821260007919841,0.0,1.8157034083838593e-18,6.9448050258910028e-11,4.004502370666454e-15,1.9168271326089583e-16,3.8900141503094715e-34,3.8060087288731502e-07,1.260541105399595e-31,3.803504187661238e-07,4.4457853584046881e-22,3.3185649997730851e-24,1.8976318487387925e-26,1.6677861765732366e-27,2.7714575409772075e-17,2.453696420464917e-23,2.0757590110029504e-05,6.1536652428092989e-07,9.3337792002709332e-09,1.6712985852449621e-14,1.8618480519212807e-12,2.3652888468518096e-10,1.0840194403591654e-13,6.946721919195252e-13,2.2453879953207903e-09,1.8367147864510511e-16,1.1373177444807798e-14,4.3199818791415598e-24,1.4892067640338316e-19,8.9530949208158964e-21,1.0899971427629573e-24
4.4045276372384206e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228543465372062,0.11864837322765623,0.022821253419314434,0.0,1.9036042640218707e-18,7.2452408032818494e-11,4.2863373310707002e-15,2.042578897187633e-16,4.3711458513142911e-34,3.8875135896095638e-07,1.429742577847803e-31,3.8849037009305655e-07,4.8324925670283326e-22,3.4790503769684709e-24,2.0867874092721027e-26,1.8256459647597836e-27,2.9008020678828862e-17,2.7167589345840454e-23,2.1201512402391204e-05,6.2854364187974537e-07,9.5535706967753914e-09,1.7147390586170446e-14,1.9080908207864856e-12,2.3667517074213951e-10,1.0846898778453323e-13,6.9520106012027773e-13,2.2991559838421704e-09,1.9222570371159241e-16,1.2117721343957713e-14,4.8775394115824168e-24,1.52920484377765e-19,9.6507672998094624e-21,1.1678182448310044e-24
4.4968714465348757e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228497730525463,0.11864792112575678,0.022821246830724253,0.0,1.993855686041916e-18,7.5520329199473549e-11,4.5811461641389487e-15,2.173714220712456e-16,4.8995798787266059e-34,3.9690184625571923e-07,1.6173888715467296e-31,3.9663010728683192e-07,5.243623015673479e-22,3.6439239333670556e-24,2.2901921282769863e-26,1.9944861051064889e-27,3.0334776584955598e-17,3.0014861778364129e-23,2.1645409820165366e-05,6.4172072900787714e-07,9.7735827957575823e-09,1.7585041798856373e-14,1.9543380603664807e-12,2.3682123843376893e-10,1.085359314125294e-13,6.9573173075600121e-13,2.3529571215270835e-09,2.009769954643759e-16,1.2893994410419104e-14,5.492663286601656e-24,1.5695060317851367e-19,1.0384405796687349e-20,1.2493008766605824e-24
