Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(40)
1.0976321340609724e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319557357,0.11866996602553889,0.022821567693054285,0.0,3.7540397514003815e-60,1.246625602255241e-29,0.0,1.2263501193405243e-45,0.0,1.1161344036146487e-18,3.5970960579112687e-89,1.1161344035897162e-18,3.231103032683271e-62,6.9230264852117388e-76,0.0,0.0,2.1135358941503042e-49,1.6400652205143783e-71,4.4264297775924156e-12
2.1952647333592863e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319114711,0.11866996602111246,0.022821567693054285,0.0,6.0064659883344545e-59,4.9865039938745053e-29,0.0,9.8108058058952052e-45,0.0,2.2322692802783494e-18,2.3021432110091308e-87,2.2322692801786193e-18,5.1697675886606819e-61,2.2153698092354493e-74,0.0,0.0,1.690829342274517e-48,5.2482115762637762e-70,8.8528614268315866e-12
4.390529931955914e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318229425,0.1186699660122596,0.022821567693054285,0.0,9.6103474886240556e-58,1.9946019143324844e-28,0.0,7.8486465848839579e-44,0.0,4.4645390335140197e-18,1.4733722087538832e-85,4.464539033115098e-18,8.2716303245342758e-60,7.0891855229945866e-73,0.0,0.0,1.3526637244462969e-47,1.6794281624211187e-68,1.7705724711751293e-11
8.78106032914917e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756316458852,0.11866996599455387,0.022821567693054285,0.0,1.5376557502552667e-56,7.9784082893907836e-28,0.0,6.2789180434926499e-43,0.0,8.9290785396184345e-18,9.4295838927953499e-84,8.9290785380227523e-18,1.3234610244861204e-58,2.2685397080685752e-71,0.0,0.0,1.0821310795595965e-46,5.3741708443678964e-67,3.541145122735615e-11
1.7562121123535683e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756312917707,0.11866996595914241,0.022821567693054285,0.0,2.4602493204440791e-55,3.1913634409648368e-27,0.0,5.0231347442575733e-42,0.0,1.7858157550359562e-17,6.0349342345305074e-82,1.7858157543976836e-17,2.1175377706549093e-57,7.2593276071363613e-70,0.0,0.0,8.6570490325170237e-46,1.7197347808848078e-65,7.0822904041627635e-11
3.5124242712308706e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756305835417,0.11866996588831949,0.022821567693054285,0.0,3.9363990035400472e-54,1.2765454004647195e-26,0.0,4.0185079179582311e-41,0.0,3.5716315565971019e-17,3.8623580594915304e-80,3.5716315540440103e-17,3.3880605172010693e-56,2.3229849184222339e-68,0.0,0.0,6.9256393780777218e-45,5.5031514423167847e-64,1.4164580880241768e-10
7.024848588985475e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756291670836,0.11866996574667364,0.022821567693054285,0.0,6.2982384616908758e-53,5.1061816423130857e-26,0.0,3.2148063814143094e-40,0.0,7.1432631573710678e-17,2.4719091746304056e-78,7.1432631471587051e-17,5.4208968275531297e-55,7.4335518577486168e-67,0.0,0.0,5.5405115531246121e-44,1.7610084629861123e-62,2.8329161485298614e-10
1.0537272906740078e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756277506256,0.11866996560502779,0.022821567693054285,0.0,2.3181699985176959e-52,1.0850636005390127e-25,0.0,9.5439564823004881e-40,0.0,1.0714894755796712e-16,1.4034768239501409e-77,1.0714894734095441e-16,2.0508353743372393e-54,3.4775810809759503e-66,0.0,0.0,1.5842400246028922e-43,8.2150657623869058e-62,4.2493741743254317e-10
1.4049697224494684e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756263341675,0.11866996546338197,0.022821567693054285,0.0,5.8793810055191491e-52,1.8509908481812634e-25,0.0,2.0795778901110689e-39,0.0,1.4286526351874033e-16,5.3974869888860152e-77,1.428652631485422e-16,5.3383128090024251e-54,1.1218928482265943e-65,0.0,0.0,3.3416210364334555e-43,2.5014940185540516e-61,5.6658321654108884e-10
2.107454586000389e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756235012514,0.11866996518009032,0.022821567693054285,0.0,2.0560479927195021e-51,3.8322414284731833e-25,0.0,6.036373097719325e-39,0.0,2.1429789538517313e-16,4.1079115515559417e-76,2.1429789461872485e-16,1.9590854601929788e-53,6.1754229385918556e-65,0.0,0.0,9.1270034167711515e-43,1.1396883912762185e-60,8.4987480661192912e-10
2.8099394495513103e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756206683353,0.11866996489679865,0.022821567693054285,0.0,5.1375040723250757e-51,6.5176389150675659e-25,0.0,1.3200867148712553e-38,0.0,2.857305271652497e-16,1.551146022033827e-75,2.8573052586172189e-16,5.0800552223397131e-53,1.9818577804116717e-64,0.0,0.0,1.9096744060632549e-42,3.4232429527718842e-60,1.1331663839186229e-09
3.5124243131022314e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756178354203,0.11866996461350701,0.022821567693054285,0.0,1.0899774819864974e-50,9.9574795102091031e-25,0.0,2.4766623305908668e-38,0.0,3.5716315885280178e-16,4.7446413287733557e-75,3.5716315686130581e-16,1.1107422667098317e-52,5.1785306507905737e-64,0.0,0.0,3.4764892717714954e-42,8.5415372201603567e-60,1.4164579475494467e-09
4.2149091766531525e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756150025047,0.11866996433021539,0.022821567693054285,0.0,2.0752028749477815e-50,1.4165510736392069e-24,0.0,4.1925430725735753e-38,0.0,4.2859579044614336e-16,1.2647584654554389e-74,4.2859578761304127e-16,2.1653418846079828e-52,1.1832934615763864e-63,0.0,0.0,5.7662431026493511e-42,1.8855473868881137e-59,1.6997494972551981e-09
5.619878903754994e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756093366741,0.11866996376363219,0.022821567693054285,0.0,6.3902204288933284e-50,2.4884691807655793e-24,0.0,9.9508060775318307e-38,0.0,5.7146105335037355e-16,8.2541108601887477e-74,5.714610483734353e-16,6.912619112897973e-52,5.2139156522700085e-63,0.0,0.0,1.3352086680925886e-41,8.2010954911475233e-59,2.266332554917829e-09
8.429818357958677e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755980050146,0.11866996263046595,0.022821567693054285,0.0,3.3907006545755882e-49,5.5516875244150491e-24,0.0,3.4359146290061249e-37,0.0,8.571915780313093e-16,1.1931237900461561e-72,8.5719156692793449e-16,3.7873665254200387e-51,4.4287460647785587e-62,0.0,0.0,4.5184755583482874e-41,7.4089276708969627e-58,3.3994985035857552e-09
1.4049697266366044e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755753417023,0.11866996036413416,0.022821567693054285,0.0,2.876998054820595e-48,1.535510887276444e-23,0.0,1.6492111494385778e-36,0.0,1.4286526228837518e-15,3.2821849608651365e-71,1.4286525921735338e-15,3.2706822136332653e-50,6.5133402798682289e-61,0.0,0.0,2.1450626675768636e-40,1.1922608535671142e-56,5.6658297343909964e-09
2.5289455083180778e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755300151042,0.11866995583147322,0.022821567693054285,0.0,3.2932824735114645e-47,4.9668110004470473e-23,0.0,9.9335712411418895e-36,0.0,2.5715746945531163e-15,1.3401046919815206e-69,2.5715745952168962e-15,3.7689056818313659e-49,1.3662155182713072e-59,0.0,0.0,1.2864290195357842e-39,2.6802543159688613e-55,1.019848953020295e-08
4.776897071681025e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754393620148,0.11866994676616199,0.022821567693054285,0.0,4.4428077131361791e-46,1.7711785664513188e-22,0.0,6.8432075198183306e-35,0.0,4.8574187657509784e-15,6.8009075601108963e-68,4.857418411515264e-15,5.0947591523169793e-48,3.5082563357265967e-58,0.0,0.0,8.8499899651260038e-39,7.1757945562557834e-54,1.9263798458803649e-08
9.272800198406919e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752580562627,0.11866992863558222,0.022821567693054285,0.0,6.5233643104359673e-45,6.6731046472993252e-22,0.0,5.070392912508218e-34,0.0,9.4291066195864623e-15,3.8683482060053806e-66,9.4291052849655346e-15,7.4847637452364451e-47,1.0033701989100132e-56,0.0,0.0,6.5547611816432231e-38,2.0993978174193165e-52,3.7394373664327497e-08
1.3768703325132815e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675076751079,0.11866991050505933,0.022821567693054285,0.0,2.706913452198755e-44,1.4712269180353361e-21,0.0,1.5753748224715248e-33,0.0,1.4000794088676581e-14,2.6356301169429511e-65,1.4000791146222748e-14,3.1061311196595127e-46,5.5687040523901589e-56,0.0,0.0,2.0364234782927425e-37,1.1116707824799527e-51,5.5524892001105022e-08
2.2760509578584605e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756747141424182,0.11866987424418411,0.022821567693054285,0.0,2.0327395598573636e-43,4.0202294606880613e-21,0.0,7.117351229434969e-33,0.0,2.3144167872632431e-14,6.1410791768216508e-64,2.3144159832173504e-14,2.3326771315414605e-45,7.3533792633815022e-55,0.0,0.0,9.1999314475142203e-37,1.4008516875691448e-50,9.1785758069529806e-08
3.1752315832036395e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756743515360321,0.11866983798353639,0.022821567693054285,0.0,7.0335599839641921e-43,7.8241239696912228e-21,0.0,1.877285155925425e-32,0.0,3.2287540117633217e-14,3.4431730936114859e-63,3.2287524469385281e-14,8.0715070647091757e-45,3.3371240625076972e-54,0.0,0.0,2.4265627014373267e-36,6.1659087887748845e-50,1.2804639666540048e-07
4.0744122085488186e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756739889319209,0.11866980172311613,0.022821567693054285,0.0,1.7824117038051045e-42,1.2882909058375517e-20,0.0,3.880782190205501e-32,0.0,4.1430910823694649e-14,1.2900502330218869e-62,4.1430885057876533e-14,2.0454561087357125e-44,1.0491828820637567e-53,0.0,0.0,5.0162411733964468e-36,1.8740293872600533e-49,1.643068077901108e-07
4.973592833893998e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756736263300846,0.11866976546292334,0.022821567693054285,0.0,3.7772106151851492e-42,1.9196583382826096e-20,0.0,6.9550692829203924e-32,0.0,5.0574279990832766e-14,3.8426361499771237e-62,5.0574241597666e-14,4.3346559733735396e-44,2.6739220913399225e-53,0.0,0.0,8.9899950552374298e-36,4.6212955362203925e-49,2.0056699144507825e-07
6.771954084584355e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756729011332354,0.11866969294322015,0.022821567693054285,0.0,1.2186179574785409e-41,3.5588594889516749e-20,0.0,1.7177277401928832e-31,0.0,6.8861013708398213e-14,2.2398767844892758e-61,6.8860942531208423e-14,1.3984658693573431e-43,1.1766026811695359e-52,0.0,0.0,2.2202973494550137e-35,1.9161977601064026e-48,2.7308667635100546e-07
8.570315335274713e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375672175945485,0.11866962042442682,0.022821567693054285,0.0,2.9979920658765084e-41,5.7000147995972835e-20,0.0,3.4406955613010133e-31,0.0,8.7147741270457537e-14,8.2332476798200156e-61,8.7147627270161552e-14,3.4404463693301596e-43,3.6053470392066422e-52,0.0,0.0,4.4473615861516466e-35,5.6725478612615178e-48,3.4560545139447685e-07
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756715994327674,0.11866956277314056,0.022821567693054285,0.0,5.4482463294300685e-41,7.7603636602453419e-20,0.0,5.4407773366834463e-31,0.0,1.0168555788280532e-13,1.9639877629184368e-60,1.0168540267553211e-13,6.2523140725044144e-43,7.5824198174251153e-52,0.0,0.0,7.0326145010979285e-35,1.1703660928971931e-47,4.0325672311784753e-07
1.036867658596507e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714507668328,0.11866954790654334,0.022821567693054285,0.0,6.266516317446446e-41,8.3431231688980163e-20,0.0,6.0604987969871024e-31,0.0,1.0543446267714546e-13,2.3914825207620653e-60,1.0543429581468208e-13,7.1913453911550798e-43,9.0008631544533356e-52,0.0,0.0,7.833649860624345e-35,1.384048972741046e-47,4.1812331658737426e-07
1.3965399087345785e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375670000436824,0.11866940287350589,0.022821567693054285,0.0,2.0594939290851437e-40,1.5135194814626365e-19,0.0,1.4753568318971521e-30,0.0,1.4200788702493078e-13,1.5457467828684613e-59,1.420075843210345e-13,2.3634305023065083e-42,4.1184766828992437e-51,0.0,0.0,1.9070068655030129e-34,6.2478537237203922e-47,5.6315631746764742e-07
1.7562121588726501e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756685501432082,0.11866925784410769,0.022821567693054285,0.0,5.1350648077506906e-40,2.3935065914637987e-19,0.0,2.9315667016593365e-30,0.0,1.7858128675279705e-13,6.0240300637866774e-59,1.7858080805147878e-13,5.8928650214403993e-42,1.2901811569323952e-50,0.0,0.0,3.789260806247613e-34,1.9484462243958767e-46,7.0818567908381612e-07
2.4755566591487934e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756656496651494,0.11866896779622875,0.022821567693054285,0.0,2.0481518024702272e-39,4.7558172704171487e-19,0.0,8.2074144102211999e-30,0.0,2.5172801235291088e-13,5.0879725576314874e-58,2.5172706118945682e-13,2.3503817186113904e-41,7.4317301773895545e-50,0.0,0.0,1.0608652801975396e-33,1.1288118000862677e-45,9.9823348488889347e-07
3.1949011594249366e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756627493326508,0.11866867776290575,0.022821567693054285,0.0,5.6574324103930784e-39,7.9212375839471991e-19,0.0,1.7641596963161654e-29,0.0,3.2487463948578132e-13,2.2561733603383128e-57,3.2487305523826456e-13,6.4921982882848775e-41,2.61789233070996e-49,0.0,0.0,2.2802948835484211e-33,3.972595052414433e-45,1.2882667347342686e-06
3.91424565970108e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756598491457046,0.11866838774413797,0.022821567693054285,0.0,1.2667304201383251e-38,1.1889760764101533e-18,0.0,3.2441892123359228e-29,0.0,3.9802116815970073e-13,7.311706974529963e-57,3.9801879020754805e-13,1.4536267461735077e-40,7.0917204452665527e-49,0.0,0.0,4.1933254300856383e-33,1.0722728301407533e-44,1.5782854293514308e-06
5.352934660253366e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756540492084397,0.11866780775026521,0.022821567693054285,0.0,4.4538163167836219e-38,2.2236088649758713e-18,0.0,8.2972909986273204e-29,0.0,5.4431393016386094e-13,5.0404348907692731e-56,5.4430948294613115e-13,5.1108418735926168e-40,3.4625237012427328e-48,0.0,0.0,1.072475094680134e-32,5.2407169781260747e-44,2.1582791558274301e-06
8.230312661357938e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756424510802158,0.11866664793715023,0.022821567693054285,0.0,2.5380417565398877e-37,5.2565681013850349e-18,0.0,3.0158301377833639e-28,0.0,8.3689827302967346e-13,7.5030139035657917e-55,8.368877598934716e-13,2.912323498636477e-39,3.149800429601445e-47,0.0,0.0,3.8981152462426002e-32,4.8463897207278526e-43,3.3180919782293422e-06
1e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375635318985053,0.11866593472745399,0.022821567693054285,0.0,5.5377681647219426e-37,7.7600876175214624e-18,0.0,5.409487275106846e-28,0.0,1.0168470169334744e-12,2.3940135549932564e-54,1.0168314967582405e-12,6.3542610121911886e-39,8.3441619261423267e-47,0.0,0.0,6.9920102341531055e-32,1.2819955138865114e-42,4.0313014945227561e-06
1.110769066246251e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756308552800091,0.11866548835683696,0.022821567693054285,0.0,8.3536299933601641e-37,9.5744161241402415e-18,0.0,7.4135529116635108e-28,0.0,1.1294810414810702e-12,4.1887582046290658e-54,1.1294618926488237e-12,9.5851834328438127e-39,1.3665291605159555e-46,0.0,0.0,9.5823338770029303e-32,2.0972048855884467e-42,4.4776719989099063e-06
1.3985068663567084e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756192618073516,0.11866432900927862,0.022821567693054285,0.0,2.0780591114214348e-36,1.5177109630594798e-17,0.0,1.4796075287858523e-27,0.0,1.4220622360486825e-12,1.5628919515628605e-53,1.4220318818294245e-12,2.3843412138190632e-38,4.1958696772737411e-46,0.0,0.0,1.9124435641961201e-31,6.3976827058805417e-42,5.6370192646762448e-06
1.6862446664671656e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756076706617755,0.11866316989442839,0.022821567693054285,0.0,4.3594328705079228e-36,2.2064605328938423e-17,0.0,2.593656492538224e-27,0.0,1.7146418572630365e-12,4.6114079207188492e-53,1.7145977280523844e-12,5.0017964443907005e-38,1.0478596026055329e-45,0.0,0.0,3.352368528558064e-31,1.5874738352422754e-41,6.7961338223260324e-06
1.973982466577623e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755960818428116,0.1186620110122395,0.022821567693054285,0.0,8.146067989794824e-36,3.0236859938433971e-17,0.0,4.1608175935860992e-27,0.0,2.0072199056545517e-12,1.1577242379650306e-52,2.0071594319346834e-12,9.3460805838451603e-38,2.273875013101408e-45,0.0,0.0,5.3779303219511009e-31,3.4266249267652229e-41,7.9550157186472506e-06
2.5494580667985375e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755729111828542,0.11865969394565858,0.022821567693054285,0.0,2.2518589905358946e-35,5.0435472819798259e-17,0.0,8.9637315012338337e-27,0.0,2.59237128609024e-12,5.2892299684529428e-52,2.5922704151446197e-12,2.5834086520829586e-37,8.0665075600952671e-45,0.0,0.0,1.1585631786016161e-30,1.2063254404960886e-40,1.027208171441055e-05
3.124933667019452e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755497498237375,0.11865737780916179,0.022821567693054285,0.0,5.0684601402703671e-35,7.5772602246841762e-17,0.0,1.6506846332429408e-26,0.0,3.1775163815969899e-12,1.7707161501368448e-51,3.17736483639253e-12,5.8143099571800099e-37,2.2175974809406416e-44,0.0,0.0,2.133483750390866e-30,3.3016822179462319e-40,1.2588217626079286e-05
3.700409267240367e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755265977617227,0.1186550626023751,0.022821567693054285,0.0,9.9537951298046409e-35,1.0624790236566899e-16,0.0,2.7408638904784163e-26,0.0,3.7626551964143559e-12,4.8338721737501492e-51,3.7624427006096804e-12,1.1417760608527625e-36,5.1440257483083908e-44,0.0,0.0,3.5424768511879061e-30,7.6395656064397879e-40,1.4903423827614497e-05
4.275884867461281e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755034549930701,0.11865274832492476,0.022821567693054285,0.0,1.7736138292424868e-34,1.4186102749412261e-16,0.0,4.2287566298369906e-26,0.0,4.3477877347802313e-12,1.142683684009815e-50,4.3475040127253297e-12,2.0343292502614664e-36,1.0572462162619232e-43,0.0,0.0,5.4654578494441882e-30,1.5679298016042158e-39,1.7217700692827048e-05
5.42683606790311e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33754571973209113,0.11864812255653856,0.022821567693054285,0.0,4.5999350920840941e-34,2.2849937090943882e-16,0.0,8.6450555212598698e-26,0.0,5.5180339991007682e-12,4.8068696675665145e-50,5.5175770003591235e-12,5.2753633556513087e-36,3.4854650472499918e-43,0.0,0.0,1.1173011340508655e-29,5.1620316087326867e-39,2.1843467908777073e-05
7.728738468786767e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33753647933326408,0.11863888215537115,0.022821567693054285,0.0,1.8918380308631031e-33,4.6341476693009483e-16,0.0,2.4971206503614861e-25,0.0,7.8584513966062511e-12,4.1394676297608655e-49,7.8575245670728932e-12,2.1689935229845763e-35,2.0598203201624992e-42,0.0,0.0,3.2271499825592818e-29,3.047856328612504e-38,3.1083866735785113e-05
9.80045062958206e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33752817565258425,0.118630578472585,0.022821567693054285,0.0,4.8905663858984109e-33,7.4509166365357205e-16,0.0,5.0914239642368875e-25,0.0,9.9647415899541701e-12,1.6999505303294645e-48,9.9632514066278864e-12,5.6056109305538455e-35,6.7393832707990001e-42,0.0,0.0,6.5795825572905759e-29,9.9685037392635959e-38,3.9387547415606518e-05
9.999999999999999e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33752737646732128,0.11862977928711921,0.022821567693054285,0.0,5.301129035017516e-33,7.7573652640557983e-16,0.0,5.4087874770515489e-25,0.0,1.0167617283456452e-11,1.9181454662984981e-48,1.0166065810404726e-11,6.0760519223366209e-35,7.4534935026038512e-42,0.0,0.0,6.9896755475381364e-29,1.1024446529664964e-37,4.018673267854673e-05
1.1872162790377352e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33751988396487231,0.1186222867827669,0.022821567693054285,0.0,1.0530058038617013e-32,1.093307423281994e-15,0.0,9.0506153512719866e-25,0.0,1.2070951021326118e-11,5.3131984222920256e-48,1.2068764406481371e-11,1.2066602285740688e-34,1.7530100753482858e-41,0.0,0.0,1.1695442062494618e-28,2.5922270954801933e-37,4.7679235127523261e-05
1.3943874951172645e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33751160425277826,0.11861400706856673,0.022821567693054285,0.0,2.0034934344465628e-32,1.5080460210623547e-15,0.0,1.4663123248854292e-24,0.0,1.4177079887442607e-11,1.3820059693745471e-47,1.4174063795403422e-11,2.2952663871714087e-34,3.9072390004947841e-41,0.0,0.0,1.8947175410316714e-28,5.7762883333950602e-37,5.5958947221558563e-05
1.6015587111967938e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33750333649897724,0.11860573931265971,0.022821567693054285,0.0,3.4863550188040662e-32,1.9892914609857978e-15,0.0,2.2217343133766089e-24,0.0,1.6283128384745091e-11,3.1517586640584945e-47,1.6279149801827563e-11,3.9930777921862098e-34,7.7939510270468144e-41,0.0,0.0,2.8707116468529028e-28,1.1519462888318073e-36,6.4226701022549951e-05
1.808729927276323e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33749508068616962,0.1185974834977461,0.022821567693054285,0.0,5.6707817596022501e-32,2.5370277757266314e-15,0.0,3.2001637640862864e-24,0.0,1.8389096709396377e-11,6.5085183086700324e-47,1.8384022653851333e-11,6.4933671386616429e-34,1.4297534925974939e-40,0.0,0.0,4.1347486260146537e-28,2.1126823687777713e-36,7.2482513830190705e-05
2.0159011433558524e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33748683679708069,0.11858923960655134,0.022821567693054285,0.0,8.7493068212548308e-32,3.1512390265863887e-15,0.0,4.430433667227374e-24,0.0,2.0494985057281072e-11,1.2434328333452816e-46,2.0488682579236769e-11,1.0015931939396015e-33,2.4563258380881971e-40,0.0,0.0,5.7240393139086353e-28,3.6287656772599619e-36,8.0726402919067101e-05
2.430243575514911e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33747038472108626,0.11857278752634533,0.022821567693054285,0.0,1.8475421717582247e-31,4.5790227246961043e-15,0.0,7.7618104857723458e-24,0.0,2.4706522604900031e-11,3.8011393487280308e-46,2.4697364559466176e-11,2.1139428004424977e-33,6.245729802782204e-40,0.0,0.0,1.0027168919091915e-27,9.2226904733859791e-36,9.7178478913540414e-05
2.8445860076739695e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33745398013329791,0.1185563829343458,0.022821567693054285,0.0,3.4671321884653843e-31,6.2725156162375654e-15,0.0,1.2446463623532105e-23,0.0,2.8917742589128379e-11,9.7484244407002557e-46,2.8905197557920812e-11,3.9650637430314064e-33,1.3710774856267461e-39,0.0,0.0,1.6077562441982615e-27,2.0236671939423292e-35,0.00011358306670186326
3.258928439833028e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33743762289641921,0.11854002569325618,0.022821567693054285,0.0,5.9716253333412674e-31,8.2315912166276456e-15,0.0,1.8714940256045324e-23,0.0,3.3128646567065785e-11,2.1998417974745235e-45,3.3112183384669974e-11,6.8257886732821734e-33,2.7049270149937584e-39,0.0,0.0,2.417250269905695e-27,3.9905771356661147e-35,0.00012994030358056061
4.0876133041511446e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3374050499281947,0.11850745271661087,0.022821567693054285,0.0,1.4773087688793481e-30,1.2945986868061066e-14,0.0,3.6925296278053252e-23,0.0,4.15495127104036e-11,8.5656007068915587e-45,4.1523620736741361e-11,1.6869119181074657e-32,8.3925767842474643e-39,0.0,0.0,4.7684262017782699e-27,1.237017093006966e-34,0.00016251327180501419
4.756252753508165e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33737890475997995,0.11848130754160247,0.022821567693054285,0.0,2.7070098967168007e-30,1.7523219774595178e-14,0.0,5.8166064860893748e-23,0.0,4.8343133208840367e-11,2.124063175987157e-44,4.8308086769407546e-11,3.0885630070879434e-32,1.7895935269772938e-38,0.0,0.0,7.5102525456600178e-27,2.6358064623739993e-34,0.00018865844001979344
5.424892202865185e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33735288126432655,0.11845528403915613,0.022821567693054285,0.0,4.5796583024053256e-30,2.2790564239756506e-14,0.0,8.6299591570185199e-23,0.0,5.513594933946038e-11,4.6710593899485699e-44,5.5090368211153522e-11,5.2208979148302149e-32,3.4536926531167429e-38,0.0,0.0,1.1141082695364061e-26,5.0830265699798369e-34,0.00021468193567331082
6.093531652222205e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33732697887409546,0.11842938164213306,0.022821567693054285,0.0,7.2875876735277337e-30,2.8747499882264693e-14,0.0,1.2229347228138043e-22,0.0,6.1927967536747647e-11,9.3679794411708177e-44,6.187047253722778e-11,8.3012114343043513e-32,6.1741364308199856e-38,0.0,0.0,1.578540582944243e-26,9.0802019106238382e-34,0.00024058432590435465
6.762171101579225e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33730119702480021,0.11840359978604653,0.022821567693054285,0.0,1.104819751136175e-29,3.5393509318583932e-14,0.0,1.6711496894803066e-22,0.0,6.8719194205764961e-11,1.7471463813673709e-43,6.8648407187462089e-11,1.2574617656711395e-31,1.0388675412179576e-37,0.0,0.0,2.1567592275411329e-26,1.5267231287791737e-33,0.00026636617519965614
7.430810550936246e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3372755351545933,0.11837793790904927,0.022821567693054285,0.0,1.6103907968736832e-29,4.2728078144075975e-14,0.0,2.2173101329642676e-22,0.0,7.5509635722288187e-11,3.0721560666463444e-43,7.542417956644355e-11,1.8313883081130678e-31,1.66420082200575e-37,0.0,0.0,2.8611894100563996e-26,2.443918685785596e-33,0.00029202804540649226
8.099450000293266e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33724999270425465,0.11835239545192106,0.022821567693054285,0.0,2.2722115714051656e-29,5.0750694914546011e-14,0.0,2.87108210444267e-22,0.0,8.2299298432938085e-11,5.1453164781666248e-43,8.2197797043683239e-11,2.5819263257365876e-31,2.5597383446821394e-37,0.0,0.0,3.7042445690590101e-26,3.7562759610417188e-33,0.00031757049574505583
8.768089449650286e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33722456911717885,0.11832697185805631,0.022821567693054285,0.0,3.1195149713569171e-29,5.9460851127704386e-14,0.0,3.6421284253650057e-22,0.0,8.9088188655312838e-11,8.2715552796122825e-43,8.8969266953785898e-11,3.5418338753021122e-31,3.8048296430070367e-37,0.0,0.0,4.6983264330500234e-26,5.5792788008107194e-33,0.00034299408282088958
