Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25)
1.0733627263068492e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337563027763503,0.1186656390118787,0.022821463634223858,0.0,6.9027674342912963e-19,4.8350082226622927e-16,1.6997000884136973e-20,2.4745722644920231e-25,5.6266223439603252e-47,1.0915735176369547e-12,2.5737177935600206e-51,1.0913836838267466e-12,5.3071445513636314e-36,7.7428565983556954e-25,1.0604082712300773e-36,6.3367850771614129e-38,1.9368503321363019e-17,1.5250316680749231e-39,4.3269367053953252e-06,2.0811760388230864e-07,6.3918410684638423e-12,3.0184099631548942e-10,4.4265705640486756e-16,8.3536593635824809e-14,7.3813839105092173e-11,5.696447353675102e-14,4.0046452108524315e-19,1.6713819592219948e-17
1.0810976325650322e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756299509172261,0.11866560784212729,0.022821462884363125,0.0,7.0661050382004895e-19,4.873509886075859e-16,1.7513992913955079e-20,2.4949425360716015e-25,5.88518975664444e-47,1.099439520209522e-12,2.6548309788931547e-51,1.0992479590774229e-12,5.3936095136039287e-36,7.9030271661582568e-25,1.1009303177950944e-36,6.5784184011487397e-38,1.9767629067897633e-17,1.562111408345843e-39,4.3581058698562815e-06,2.0961732460752311e-07,6.3919224441403736e-12,3.0415634928315301e-10,4.4249716231026452e-16,8.3537846770677964e-14,7.4392841757868454e-11,5.7702037336516238e-14,4.0662240180401615e-19,1.709385161748331e-17
1.0888325388232152e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756296242011097,0.1186655766725442,0.022821462134502563,0.0,7.2319459407720801e-19,4.9120218791022618e-16,1.8042695038554552e-20,2.5153154218605635e-25,6.1535998392014192e-47,1.1073055195238439e-12,2.7378521768799047e-51,1.1071122272978542e-12,5.4807830810192145e-36,8.065265413007706e-25,1.1426841009611722e-36,6.8273731340570537e-38,2.0171902006900242e-17,1.5997928295034765e-39,4.3892748659790712e-06,2.1111704498947207e-07,6.3920036534419849e-12,3.0647172734493612e-10,4.4265466074668407e-16,8.3538778786178395e-14,7.4971851717424657e-11,5.8443258095609458e-14,4.1282042264178527e-19,1.7479599033657976e-17
1.0965674450813982e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756292974866792,0.11866554550312945,0.02282146138464217,0.0,7.4003064345897414e-19,4.950544245309242e-16,1.8583282697904068e-20,2.5356909358797431e-25,6.4321506329900834e-47,1.1151715155799037e-12,2.8228111849035508e-51,1.1149764884881078e-12,5.5686653401073906e-36,8.229581579201879e-25,1.1856975614082242e-36,7.0838144764469774e-38,2.0581347532801876e-17,1.6380808426735569e-39,4.4204436937646074e-06,2.1261676502817454e-07,6.392084710788583e-12,3.0878713108039596e-10,4.4252092657071832e-16,8.3540001736693934e-14,7.5550868965871088e-11,5.9188118124868802e-14,4.1905839601940205e-19,1.7871104401714796e-17
1.1043023513395812e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756289707739351,0.118665514333883,0.022821460634781948,0.0,7.5712027372715718e-19,4.989076951859197e-16,1.9135932633385097e-20,2.5560690922372567e-25,6.7211469144969942e-47,1.1230375083776875e-12,2.9097380330811402e-51,1.1228407426482513e-12,5.6572563778553853e-36,8.3959858562828064e-25,1.2299990612427614e-36,7.3479100944978871e-38,2.0995990916785209e-17,1.6769803595818239e-39,4.4516123532137971e-06,2.141164847236497e-07,6.3921656293500028e-12,3.1110255991207786e-10,4.426543837669117e-16,8.3540954403341105e-14,7.6129893492780219e-11,5.9936599715928248e-14,4.2533613498874475e-19,1.8268410281994424e-17
1.119772163855947e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756283173535057,0.11866545199589516,0.022821459135062012,0.0,7.9206930802510983e-19,5.0661734810572766e-16,2.0278425125203351e-20,2.5968334119738429e-25,7.3322580392938446e-47,1.1387694841983671e-12,3.0896657321371689e-51,1.1385692298785871e-12,5.8365652828588148e-36,8.7351154663221163e-25,1.3226297952137868e-36,7.9000311992315487e-38,2.1841011928827157e-17,1.7566414933874471e-39,4.5139491671082511e-06,2.1711592308502377e-07,6.3923271132030886e-12,3.1573349388426065e-10,4.4260442184982595e-16,8.354317412430316e-14,7.728796431185977e-11,6.1444329540166142e-14,4.3800986651427504e-19,1.9080662576007859e-17
1.1352419763723129e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756276639398219,0.11866538965858062,0.022821457635342757,0.0,8.2805275601175826e-19,5.14331148708734e-16,2.1471425536096691e-20,2.6376084802973003e-25,7.9892016791039244e-47,1.1545014469858306e-12,3.2778481295917825e-51,1.1542976889893291e-12,6.0187104094557321e-36,9.0827237158714566e-25,1.42078236452297e-36,8.4849540820085138e-38,2.2707137242600684e-17,1.8388102480841309e-39,4.5762853076687332e-06,2.2011536007372405e-07,6.3924881736135347e-12,3.2036452906426107e-10,4.4261553011311442e-16,8.3545327518292176e-14,7.8446064105399936e-11,6.2966327528311654e-14,4.5084033795317672e-19,1.9916650542569826e-17
1.1507117888886788e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756270105328839,0.11866532732193934,0.022821456135624182,0.0,8.6508273455174938e-19,5.220491004871464e-16,2.2716332645861548e-20,2.678394407418528e-25,8.6945697125144307e-47,1.1702333967400387e-12,3.4745231697394651e-51,1.170026119980993e-12,6.2036924407789155e-36,9.4388866992352645e-25,1.5246895265616368e-36,9.1040537215042214e-38,2.3594555464945082e-17,1.9235241767438954e-39,4.6386207749021995e-06,2.2311479568989253e-07,6.392648876604585e-12,3.2499566544490859e-10,4.4262666998139862e-16,8.3547476827555638e-14,7.9604192805819686e-11,6.4502462336823615e-14,4.6382614566202418e-19,2.0776699362212286e-17
1.1661816014050446e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756263571326917,0.11866526498597138,0.02282145463590628,0.0,9.0317163637468373e-19,5.297712066999991e-16,2.4014607493172289e-20,2.7191913076999438e-25,9.4511403998716174e-47,1.1859653334609724e-12,3.6799396457722646e-51,1.1857545228541096e-12,6.3915120884988286e-36,9.80368222350868e-25,1.6345976092073849e-36,9.7587848214749729e-38,2.4503459426609077e-17,2.0108220176509304e-39,4.7009555688158165e-06,2.2611422993367435e-07,6.3928092803144744e-12,3.2962690298483479e-10,4.4263777736818384e-16,8.354962289053489e-14,8.0762350353835374e-11,6.6052599832424467e-14,4.7696585192031339e-19,2.1661144394270418e-17
1.1971212264377765e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375625050352542,0.1186651403160553,0.02282145163647252,0.0,9.8257152509299683e-19,5.452278948076534e-16,2.6776778830022602e-20,2.8008184546850886e-25,1.1128807025230054e-46,1.2174291678030379e-12,4.1179389228740413e-51,1.2172112442466708e-12,6.7756669107988083e-36,1.0559455311896786e-24,1.8733658171258167e-36,1.1180744614485081e-37,2.6386429298997219e-17,2.1933129882461473e-39,4.8256231367100746e-06,2.321130943046079e-07,6.3931293580359573e-12,3.3888968152384616e-10,4.4265992374907017e-16,8.3553907487089466e-14,8.307875182090104e-11,6.9194393559919136e-14,5.0370169263759205e-19,2.3504465345831309e-17
1.2280608514705083e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756237435993741,0.11866501564883229,0.022821448637041483,0.0,1.0663498478304348e-18,5.6070124004364461e-16,2.976998476839866e-20,2.8824908473348518e-25,1.3046481594243326e-46,1.2488929500121505e-12,4.5939036323430587e-51,1.2486678531712709e-12,7.1711807109388141e-36,1.1350654389150818e-24,2.1391786426143129e-36,1.2763176937936702e-37,2.8357561664317798e-17,2.3865937323102683e-39,4.9502880114089675e-06,2.381119531876638e-07,6.3934487338165381e-12,3.4815286474380642e-10,4.4268206462592665e-16,8.3558185566229721e-14,8.5395268172240089e-11,7.2390657814886382e-14,5.3103652717894332e-19,2.5449300478672698e-17
1.2590004765032402e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756224368731869,0.11866489098430232,0.022821445637613159,0.0,1.1546074557994454e-18,5.7619127148263022e-16,3.3007216329976589e-20,2.9642094674322371e-25,1.5231657903298889e-46,1.280356680088641e-12,5.1100546626340318e-51,1.2801243496323932e-12,7.5780597532240273e-36,1.2177912156738221e-24,2.4343485351063875e-36,1.4519720801413122e-37,3.0418423667467354e-17,2.5909913415125413e-39,5.0749501929729811e-06,2.4411080658401931e-07,6.3937676530523453e-12,3.5741645298703573e-10,4.4270410371373372e-16,8.356246049201156e-14,8.7711899156066057e-11,7.5640307975857917e-14,5.5895860222024559e-19,2.7498478329039391e-17
1.3208797265687039e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756198235017504,0.11866464166332116,0.022821439638764658,0.0,1.3449372125911279e-18,6.0722150981603316e-16,4.0267268198975823e-20,3.1277892506478189e-25,2.053145387201463e-46,1.3432839838462075e-12,6.2720796767690635e-51,1.3430370051816853e-12,8.4259391143945312e-36,1.3942965637155472e-24,3.122852897280305e-36,1.861459984706673e-37,3.4815183053850561e-17,3.0344116291246641e-39,5.3242664769317531e-06,2.56108496921013e-07,6.3944045062083173e-12,3.7594484739587516e-10,4.4274824115590508e-16,8.3571005634857504e-14,9.2345504619580366e-11,8.2295743853054938e-14,6.1652046702042981e-19,3.1920868880280669e-17
1.3827589766341675e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756172102382292,0.11866439235311141,0.022821433639927023,0.0,1.5543039791978152e-18,6.383188421282634e-16,4.8664772054941608e-20,3.2915654856455437e-25,2.7291874897143379e-46,1.4062110790805376e-12,7.6224967854032833e-51,1.4059492109293676e-12,9.3193563836917275e-36,1.5859275756889684e-24,3.9595177405642029e-36,2.3586908040528813e-37,3.9588241099679832e-17,3.5261112996263751e-39,5.573571989054893e-06,2.6810616532423245e-07,6.3950407244741015e-12,3.9447487022101383e-10,4.4279229705000502e-16,8.357955370096632e-14,9.6979567369506723e-11,8.9152776759837472e-14,6.7630051776402752e-19,3.6793544138245215e-17
1.4446382266996312e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756145970826179,0.11866414305367254,0.022821427641100255,0.0,1.7834191063947246e-18,6.6948350207084601e-16,5.8312166869280744e-20,3.4555458340381442e-25,3.5815926078395931e-46,1.4691379657972948e-12,9.1806203639086607e-51,1.4688609669101201e-12,1.0258364734551664e-35,1.7931302115336559e-24,4.9669539798980115e-36,2.9569620452800431e-37,4.4748629038691901e-17,4.068614213477274e-39,5.8228667298078396e-06,2.8010381180192837e-07,6.3956766771117386e-12,4.1300652786417396e-10,4.4283633453648366e-16,8.3588109545939602e-14,1.0161408700757333e-10,9.6203870562490409e-14,7.3821573321551203e-19,4.2138266922593091e-17
1.506517476765095e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756119840349119,0.11866389376500415,0.022821421642284352,0.0,2.0329664722103328e-18,7.0071572467800261e-16,6.9327291685926302e-20,3.6197379680237581e-25,4.6452737503974348e-46,1.5320646440026244e-12,1.0966739620873614e-50,1.5317722731586933e-12,1.1243019497448775e-35,2.0163331997650044e-24,6.170034626245305e-36,3.6708831447374699e-37,5.0306945474182373e-17,4.6644455105102502e-39,6.0721506996556857e-06,2.9210143636201171e-07,6.3963125019661955e-12,4.3153982708480325e-10,4.4288036318424858e-16,8.3596674998477363e-14,1.0624906336999602e-10,1.0344182917428703e-13,8.0218644729296688e-19,4.7976782260491487e-17
1.6302759768960223e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756067582631977,0.11866339521997683,0.022821409644685136,0.0,2.5959291935396105e-18,7.6338380227637627e-16,9.5968955851249169e-20,3.9487883463814923e-25,7.5819577915830208e-46,1.6579173749045969e-12,1.5310792225787165e-50,1.6575935365991204e-12,1.3349504416730757e-35,2.5123527531462969e-24,9.2790221460154957e-36,5.5136061574900738e-37,6.2657186242288865e-17,6.0262273398245354e-39,6.5706863284984467e-06,3.1609661975895888e-07,6.3975838964147913e-12,4.686113765420537e-10,4.4296840280333977e-16,8.3613836435538348e-14,1.1552038604141905e-10,1.1845158844016465e-13,9.3599669867810534e-19,6.1222257271346916e-17
1.7540344770269497e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756015329230482,0.11866289671802571,0.022821397647129371,0.0,3.2481990914117548e-18,8.2632496398367507e-16,1.2963858121249795e-19,4.2787781290576804e-25,1.192832763082516e-45,1.7837692718376638e-12,2.0836197722065872e-50,1.7834130015308513e-12,1.563929646491526e-35,3.0771271934162024e-24,1.3534217735138482e-35,8.0319084399233676e-37,7.6716497533954022e-17,7.6317472947983712e-39,7.0691788793080703e-06,3.4009171557264811e-07,6.3988552021538209e-12,5.0568956938301362e-10,4.4305643628321277e-16,8.3631041936045741e-14,1.2479353489198225e-10,1.3413021360843411e-13,1.0771538799005807e-18,7.6704101472304758e-17
1.877792977157877e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755963080144258,0.11866239825914708,0.022821385649617061,0.0,3.9944362385867401e-18,8.8954110189860326e-16,1.7146881009782465e-19,4.6097688577930921e-25,1.8174438364660721e-45,1.9096203348537744e-12,2.7739755594494564e-50,1.9092306682355665e-12,1.811291465514106e-35,3.7135822491205775e-24,1.9225049866915258e-35,1.1394839778838667e-36,9.255701011151587e-17,9.501356726760397e-39,7.5676283558102825e-06,3.6408672385639996e-07,6.4001264895810589e-12,5.4277445281688463e-10,4.431444684984558e-16,8.3648292458395012e-14,1.3406850965640067e-10,1.5043012435983296e-13,1.2251263447557336e-18,9.4596467040669671e-17
2.0015514772888045e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755910835372926,0.11866189984333721,0.022821373652148199,0.0,4.8389642961040438e-18,9.530341097962302e-16,2.2267950277830062e-19,4.941822082844452e-25,2.6931329095593466e-45,2.0354705640053212e-12,3.6234208321461643e-50,2.0350465369963128e-12,2.0770913045667682e-35,4.4244353706330834e-24,2.6687632188786696e-35,1.5798232996789121e-36,1.1024562688077899e-16,1.1655469059993449e-38,8.0660347617307681e-06,3.8808164465941705e-07,6.4013977574513739e-12,5.7986607015300107e-10,4.4323249936285085e-16,8.3665588012292861e-14,1.4334531014163123e-10,1.6730786077634867e-13,1.3794274712853966e-18,1.1507348446302251e-16
2.125309977419732e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755858594916111,0.11866140147059237,0.022821361654722788,0.0,5.7858002302506615e-18,1.0168058825247744e-15,2.8457723258534542e-19,5.274999352962355e-25,3.8949309439700145e-45,2.1613199593449477e-12,4.654822999574634e-50,2.1608606080973652e-12,2.361388053709755e-35,5.2122144624391555e-24,3.6308189994073251e-35,2.1466566072212091e-36,1.2984449341181241e-16,1.4114561775278972e-38,8.5643981007948608e-06,4.120764780271572e-07,6.402669002272966e-12,6.1696446096263808e-10,4.4332052863461063e-16,8.3682928577756785e-14,1.5262393615659579e-10,1.8472371200957999e-13,1.5396121494247486e-18,1.3830924801516121e-16
2.2490684775506593e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755806358773432,0.11866090314090881,0.022821349657340818,0.0,6.8387161257194447e-18,1.080858315792914e-15,3.5854409182425663e-19,5.6093622142966494e-25,5.5116891061516489e-45,2.2871685209255016e-12,5.8924447318045481e-50,2.2866728818239707e-12,2.6642436377076557e-35,6.0792962358079533e-24,4.8519717937866916e-35,2.8650944285247163e-36,1.514119607413003e-16,1.6899171276977229e-38,9.0627183767275456e-06,4.36071224002089e-07,6.4039402279405592e-12,6.5406966180777669e-10,4.4340855658342587e-16,8.3700314232682482e-14,1.6190438750248142e-10,2.0264095762954961e-13,1.7052686263586265e-18,1.6447781862274417e-16
2.3728269776815867e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755754126944515,0.11866040485428285,0.022821337660002289,0.0,8.0011913054122403e-18,1.1451933064865884e-15,4.4605982427059063e-19,5.9449722105573241e-25,7.6522663640802243e-45,2.413016248800013e-12,7.3623610183923919e-50,2.4124833584625397e-12,2.9857239057956393e-35,7.0278767120000747e-24,6.3819297281990559e-35,3.7638870440688899e-36,1.7500184559881149e-16,2.0029914216226149e-38,9.5609955932533823e-06,4.6006588262311619e-07,6.4052114408787541e-12,6.9118170567312053e-10,4.434965836541666e-16,8.3717745088548909e-14,1.711866639776078e-10,2.2102645090826384e-13,1.8760251202151069e-18,1.9375321532394931e-16
2.496585477812514e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375570189942898,0.11865990661071073,0.022821325662707198,0.0,9.2764694076338853e-18,1.2098127525968851e-15,5.4869110198715729e-19,6.2818908841911283e-25,1.0445839122207493e-44,2.5388631430217292e-12,9.0922710278001839e-50,2.5382920383004213e-12,3.3258982011613624e-35,8.0600064787882338e-24,8.2765174181230063e-35,4.875243904087194e-36,2.0066431487863784e-16,2.3527483204060795e-38,1.0059229754096595e-05,4.8406045392626754e-07,6.4064826439926516e-12,7.2830062268030365e-10,4.4358461004799643e-16,8.3735221210245821e-14,1.8047076538361012e-10,2.3984992204689967e-13,2.0515420839240048e-18,2.2630942130937882e-16
2.6203439779434415e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755649676226468,0.11865940841018875,0.022821313665455534,0.0,1.066758817706524e-17,1.2747185532066537e-15,6.6808943566805273e-19,6.6201797766740888e-25,1.4044239529951214e-44,2.6647092036440608e-12,1.1111469939936862e-49,2.6640989216257793e-12,3.6848392773987999e-35,9.1776090831866638e-24,1.0597962160438999e-34,6.2349829299790482e-36,2.2844634732924747e-16,2.7412649699134887e-38,1.0557420862981076e-05,5.080549379450631e-07,6.4077538368134367e-12,7.6542644045065304e-10,4.4367263573245315e-16,8.3752742618025978e-14,1.8975669152531763e-10,2.5908361456615243e-13,2.2315081528271722e-18,2.6232038554452906e-16
2.744102478074369e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755597457336584,0.11865891025271319,0.02282130166824731,0.0,1.2177403986039118e-17,1.3399126084471611e-15,8.059887033507248e-19,6.9599004284278575e-25,1.8623968254045917e-44,2.7905544307205915e-12,1.3450813845079364e-49,2.789904008727501e-12,4.0626231995470494e-35,1.0382496156886112e-23,1.3415095172987663e-34,7.8826283229843401e-36,2.5839211301221134e-16,3.1706265777288567e-38,1.1055568923630418e-05,5.3204933471080927e-07,6.4090250183676737e-12,8.0255918439509539e-10,4.4376066064013259e-16,8.3770309325517666e-14,1.9904444220786848e-10,2.7870198641364488e-13,2.4156367914396116e-18,3.0196002399663778e-16
2.8678609782052963e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755545242758955,0.11865841213828029,0.022821289671082511,0.0,1.3808602375123735e-17,1.4053968195076927e-15,9.6420648988232401e-19,7.3011143786494447e-25,2.4389040371197741e-44,2.9163988243050605e-12,1.6142754996793616e-49,2.9157072998951488e-12,4.4593293982473671e-35,1.1676373916550137e-23,1.6803787334489503e-34,9.861642021614407e-36,2.90543136492429e-16,3.6429268832966808e-38,1.1553673939767897e-05,5.5604364425272909e-07,6.4102961885471352e-12,8.3969887783836538e-10,4.4384868476354012e-16,8.3787921357829709e-14,2.0833401723532974e-10,2.9868158148263081e-13,2.6036648499623559e-18,3.4540221893649184e-16
3.115377978467151e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755440826538985,0.11865741603852767,0.022821265676883185,0.0,1.744511806802359e-17,1.5372433192588913e-15,1.3492936247890439e-18,7.9882683249432258e-25,4.0452542225457131e-44,3.1680851112134907e-12,2.2722440595074737e-49,3.1673084955895228e-12,5.3098434650932562e-35,1.4537450604675543e-23,2.5637829908997644e-34,1.5009039315911921e-35,3.61615115269572e-16,4.7247646949947026e-38,1.2549754853398753e-05,6.0403200177257165e-07,6.4128384953378678e-12,9.1399919711215046e-10,4.440247306960528e-16,8.3823281510587557e-14,2.2691863953934862e-10,3.3964003271657959e-13,2.9904722224304839e-18,4.4438963503286234e-16
3.362894978729006e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755336427563554,0.11865642011090112,0.022821241682857537,0.0,2.159562470314376e-17,1.6702732836163362e-15,1.839590514940116e-18,8.682133904261111e-25,6.4531690628301122e-44,3.4197680648020737e-12,3.1142967908963927e-49,3.4189025110372302e-12,6.2370852468043267e-35,1.7772640819082105e-23,3.7863233973302784e-34,2.2111643437217833e-35,4.419480979936984e-16,6.0037150975212002e-38,1.3545663633653373e-05,6.520200107018277e-07,6.4153807580667725e-12,9.8832754832720824e-10,4.4420077359100909e-16,8.3858823300876547e-14,2.4551055686461183e-10,3.8180789825521726e-13,3.3902353309386858e-18,5.6067300498361324e-16
3.6104119789908607e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375523204582967,0.11865542435537085,0.022821217689005541,0.0,2.627659119402095e-17,1.8045019611774412e-15,2.4526987083903786e-18,9.3832033855924567e-25,9.9555699987905442e-44,3.6714476855055176e-12,4.1723482268771174e-49,3.6704893485745498e-12,7.2418132897331518e-35,2.1392499341487703e-23,5.4380148137202395e-34,3.167951856548804e-35,5.3179659816899064e-16,7.4968765320496198e-38,1.4541400310306325e-05,7.0000767121306537e-07,6.4179229757152603e-12,1.0626840568807259e-09,4.4437681337788013e-16,8.389454692844194e-14,2.6410976763777896e-10,4.2505879980303102e-13,3.8015362699248244e-18,6.9564214928242008e-16
3.8579289792527155e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755127681334346,0.11865442877190714,0.022821193695327174,0.0,3.1502817786957576e-17,1.9399446180212356e-15,3.2075802630908307e-18,1.0091969018198393e-24,1.49198962781322e-43,3.9231239737602774e-12,5.4810250895503425e-49,3.9220690105442852e-12,8.3248408744044856e-35,2.5406551070533023e-23,7.6238265151175852e-34,4.4304661528184334e-35,6.313892674840534e-16,9.2215218072359377e-38,1.5536964913126984e-05,7.4799498345846165e-07,6.4204651471452059e-12,1.1370688277849828e-09,4.4455284997785902e-16,8.3930452591732033e-14,2.8271627028342988e-10,4.692867674753928e-13,4.2231861348140136e-18,8.5068633866364921e-16
4.10544597951457e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755023334074574,0.11865343336048015,0.022821169701822411,0.0,3.7287721149322208e-17,2.0766165377293412e-15,4.1245556407981937e-18,1.0808923031654302e-24,2.1800213666190106e-43,4.1747969300043694e-12,7.0777091812635965e-49,4.173641499294623e-12,9.487035942133448e-35,2.9823466812195247e-23,1.0464923680512782e-33,6.0667188271388186e-35,7.4093329994220202e-16,1.1195110414824076e-37,1.6532357471879572e-05,7.9598194757326579e-07,6.4230072720817599e-12,1.211481949128819e-09,4.4472888337191646e-16,8.3966540500835368e-14,3.013300632233146e-10,5.1440277145188095e-13,4.6541860910951075e-18,1.0271942952667433e-15
4.352962979776425e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33754919004047379,0.11865243812106016,0.022821145708491229,0.0,4.3643555303798174e-17,2.2145330214159584e-15,5.2253025955276411e-18,1.1534557635929442e-24,3.115004105627556e-43,4.4264665546772276e-12,9.0025841294636388e-49,4.4252068171782295e-12,1.0729321061248698e-34,3.4651199503165526e-23,1.409989362270203e-33,8.154136241101697e-35,8.6061784319860217e-16,1.3435300540161216e-37,1.7527578016323136e-05,8.4396856367848248e-07,6.4255493504941453e-12,1.2859234947629503e-09,4.4490491355792331e-16,8.4002810869249638e-14,3.1995114487717024e-10,5.603320354890933e-13,5.0936972219773429e-18,1.2265541932346549e-15
4.60047998003828e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33754814691249785,0.11865144305361745,0.022821121715333608,0.0,5.058157778701697e-17,2.3537093877558034e-15,6.5328558222693238e-18,1.2269365021414783e-24,4.363482742534396e-43,4.6781328482195963e-12,1.1298681784276993e-48,4.6767649665516017e-12,1.2052673422830689e-34,3.989708666059231e-23,1.8685874413099508e-33,1.0780107667914472e-34,9.9061656312883943e-16,1.5959959989956832e-37,1.8522626576211566e-05,8.9195483188288874e-07,6.4280913821396825e-12,1.3603935263186901e-09,4.4508094051907664e-16,8.4039263907809708e-14,3.3857951366332586e-10,6.0701201729275061e-13,5.541017872726108e-18,1.4501536589210359e-15
4.8479969803001346e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33754710395678789,0.11865044815812223,0.022821097722349519,0.0,5.8112237324622798e-17,2.4941609730088584e-15,8.0716065743756583e-18,1.3013837358913716e-24,6.0048946263653504e-43,4.9297958110734057e-12,1.4011944918524518e-48,4.928315949774291e-12,1.3458124838027996e-34,4.5567966084397025e-23,2.4400023176581465e-33,1.4042691680390512e-34,1.1310905378683814e-15,1.8787180278195865e-37,1.9517503181293584e-05,9.3994075228531173e-07,6.4306333666399274e-12,1.4348920954842317e-09,4.4525696422917257e-16,8.407589982562188e-14,3.5721516799878605e-10,6.5439012943128325e-13,5.9955580881694992e-18,1.6993797711357547e-15
5.0955139805619894e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375460611733142,0.11864945343454475,0.02282107372953894,0.0,6.6245302817738899e-17,2.6359031310368227e-15,9.8673021623099421e-18,1.3768466799628674e-24,8.1331089679578506e-43,5.1814554436816877e-12,1.7191282990543165e-48,5.1798597692083972e-12,1.4946761728560773e-34,5.1670255379062259e-23,3.1440764500812392e-33,1.8051208343688422e-34,1.2821902475347554e-15,2.1935288437191082e-37,2.0512207861312753e-05,9.879263249761918e-07,6.4331753038019426e-12,1.5094192455688395e-09,4.4543298467485242e-16,8.4112718834389221e-14,3.7585810629901578e-10,7.0242217240523286e-13,6.4568220310065764e-18,1.9756190614541082e-15
5.343030980823844e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33754501856204699,0.11864845888285529,0.022821049736901841,0.0,7.4989964148416757e-17,2.7789512333140592e-15,1.1947045325584504e-17,1.4533745475179855e-24,1.085804113526119e-42,5.4331117464885123e-12,2.0888629626621302e-48,5.4313964272181583e-12,1.6519725111847456e-34,5.8210014087718195e-23,4.0029022841623981e-33,2.2926815707760284e-34,1.4440571273329792e-15,2.5422858517924745e-37,2.150674064600747e-05,1.0359115500388037e-06,6.4357171935598427e-12,1.5839750127247361e-09,4.4560900185155519e-16,8.4149721147568858e-14,3.9450832697808663e-10,7.5107111155478821e-13,6.9243942556019293e-18,2.2802575145896568e-15
5.590547981085699e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33754397612295634,0.1186474645030241,0.022821025744438207,0.0,8.43549199593751e-17,2.9233206689383264e-15,1.4339293568986726e-17,1.5310165497632232e-24,1.430736840683998e-42,5.6847647199389229e-12,2.5159003446066237e-48,5.6829259261696019e-12,1.817821058478345e-34,6.5192997797608592e-23,5.0409480142605578e-33,2.8803091339724658e-34,1.6168249199574715e-15,2.926872319323877e-37,2.250110156511097e-05,1.0838964275503211e-06,6.4382590357741066e-12,1.6585594270115415e-09,4.457850157496207e-16,8.4186906977659788e-14,4.131658284489552e-10,8.0030601202266556e-13,7.3979277573573433e-18,2.6146805687807094e-15
6.085581981609409e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375418917611856,0.11864547625881772,0.022820977760031232,0.0,1.0497853377470032e-16,3.2160851847803317e-15,2.0181905482105687e-17,1.6898397933730778e-24,2.3990557356438314e-42,6.18806068055527e-12,3.5654748717655201e-48,6.1859634563686384e-12,2.1756803004943669e-34,8.0510438844814992e-23,7.7652742647414661e-33,4.4157811602304966e-34,1.9955671449816274e-15,3.8112035103207735e-37,2.4489307925451473e-05,1.1798651402040715e-06,6.443342577144623e-12,1.8078142925673933e-09,4.4613703368026827e-16,8.4261830040758724e-14,4.5050266741224212e-10,9.0043463435231057e-13,8.3617674703156596e-18,3.3784195030469053e-15
