Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CHOX(53),CO2X(24)
5.8056748757200405e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996248,0.022821567693054247,7.2201804850327565e-99,1.918923867788912e-54,1.6795217223934436e-30,7.595837544018358e-72,8.042643937295767e-46,5.549675250921979e-110,5.1239687031875526e-17,8.862249260009781e-90,5.123968703186918e-17,5.7055560027463026e-61,7.479644239518842e-61,7.914442501557261e-93,9.176777145372068e-94,1.3992532415963142e-44,1.4287903618440064e-71,2.798339851519687e-15,8.285386942867098e-17,3.316918231916738e-19,5.094413294450051e-32,1.8863741405423645e-31,3.3169182131216814e-19,9.381808929671178e-28,4.9639492892034165e-33,2.524764468890595e-37,1.3956906008839627e-62,9.877297588408697e-46,6.388417439393042e-44,1.5770467120334197e-62,1.3938076771251693e-86,2.955085735913481e-89,6.392808470873162e-89
1.1616393778265207e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999416,0.11866996602995962,0.022821567693054205,1.860757202851242e-96,3.0727783774977596e-53,6.722464855098131e-30,4.891751622953752e-70,6.44063802098624e-45,1.4295855640186312e-107,1.0252389160244206e-16,5.680605833805461e-88,1.0252389160241665e-16,9.13880530073767e-60,1.1981357641652188e-59,1.0193772708613646e-90,1.1819655065002628e-91,1.1202533742772292e-43,5.0735505573354254e-70,5.599110927930776e-15,1.6577972310532342e-16,6.636718253513411e-19,2.0390929116905823e-31,7.550412590858906e-31,6.636718178284006e-19,3.755148658872165e-27,3.9741570501511696e-32,2.031688198658031e-36,4.4942404426959824e-61,7.907843699566243e-45,5.114619096879429e-43,5.0527540281297825e-61,1.7952191384930226e-84,3.8078785216512026e-87,8.237675927917905e-87
2.323783158335554e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999884,0.11866996602995392,0.022821567693054122,4.815053092056036e-94,4.918446380823039e-52,2.6898623883635163e-29,3.163828717648196e-68,5.155120840265036e-44,3.698257087496505e-105,2.0509230074357908e-16,3.638395481766186e-86,2.050923007434774e-16,1.463002556088968e-58,1.918132028645024e-58,1.3185574800447955e-88,1.5288642426339352e-89,8.965431274785483e-43,1.9422455718387783e-68,1.1200653080749006e-14,3.316314304586232e-16,1.3276318353265143e-18,8.159027300072235e-31,3.0211485197679727e-30,1.3276318052247944e-18,1.5025326829958108e-26,3.1805003756637214e-31,1.6425204005748653e-35,1.4534635497539815e-59,6.328678009154221e-44,4.093250857587823e-42,1.6178623129236707e-59,2.3221035895460118e-82,4.9268724637327084e-85,1.0658423145349512e-84
4.64807071935362e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997684,0.11866996602994251,0.022821567693053955,1.2574998954426487e-91,7.8711148381023e-51,1.076120752532631e-28,2.0653617425484073e-66,4.1251410964495e-43,9.655918869627798e-103,4.1022911902586867e-16,2.3294719924349833e-84,4.102291190254618e-16,2.3414392368072217e-57,3.069903149099458e-57,1.7213971055994046e-86,1.995955822938841e-87,7.173706545168285e-42,8.251348668261806e-67,2.2403737386369667e-14,6.633348451652022e-16,2.6555518779010492e-18,3.264141893365461e-30,1.2086561305963378e-29,2.655551757473297e-18,6.010981815024252e-26,2.54483057414101e-30,1.3407538986747826e-34,4.744826933296647e-58,5.0639034656765995e-43,3.2752244229686006e-41,5.1786500293606644e-58,3.0315420042332817e-80,6.433741256199638e-83,1.3918270375206374e-82
9.296645841389754e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995375,0.1186699660299197,0.022821567693053622,3.3444477185398525e-89,1.259506263760801e-49,4.3048384929802135e-28,1.3730858589649378e-64,3.3005306975578914e-42,2.567230251440758e-100,8.205027555905103e-16,1.491149782548433e-82,8.205027555888826e-16,3.7468109680890146e-56,4.912557930055055e-56,2.288507229015383e-84,2.6535186494526825e-85,5.739509139775875e-41,3.942933736569058e-65,4.480990599754778e-14,1.3267416745782776e-15,5.31139205355355e-18,1.3057627731815777e-29,4.835017979652834e-29,5.311391571793167e-18,2.4044865656659127e-25,2.0359730354945252e-29,1.1150872628522306e-33,1.5776621221948822e-56,4.05150664993108e-42,2.6204312547340653e-40,1.6573556179951697e-56,4.0302761790724665e-78,8.556183601894866e-81,1.8509805419193158e-80
1.859379608546202e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999076,0.11866996602987405,0.02282156769305296,9.200473046394228e-87,2.0153117749936925e-48,1.7220095866509426e-27,9.44181575070443e-63,2.6405916959188954e-41,7.058617421255612e-98,1.6410500287200433e-15,9.54427937142925e-81,1.6410500287135326e-15,5.9953041265767136e-55,7.860660654342504e-55,3.1465255032581737e-82,3.6483887720593894e-83,4.591823661391643e-40,2.0951485023626602e-63,8.962224321965117e-14,2.6535553334041e-15,1.0623072766925697e-17,5.223261640771021e-29,1.9340858732114845e-28,1.0623070839724388e-17,9.617522913319802e-25,1.6287201903823478e-28,9.599188641461153e-33,5.427025498489066e-55,3.241357939852005e-41,2.096449207213281e-39,5.3035122236981346e-55,5.54132688203721e-76,1.17703701653923e-78,2.5463144809048074e-78
3.7188096573606554e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998153,0.11866996602978278,0.022821567693051634,2.681929836132811e-84,3.2245784364718063e-47,6.888211444329227e-27,6.879155480975357e-61,2.1125402131428103e-40,2.0558536568490184e-95,3.2821445749801094e-15,6.108633453090534e-79,3.2821445749540647e-15,9.592811867645253e-54,1.2577503778786952e-53,4.583133893047163e-80,5.314132721850758e-81,3.673543513628263e-39,1.2036852616480201e-61,1.7924691766284674e-13,5.307182651054429e-15,2.1246435642365794e-17,2.089345573720826e-28,7.736500755106985e-28,2.1246427932752945e-17,3.8464357979593955e-24,1.3027902253915796e-27,8.764204088313741e-32,1.9786616208094872e-53,2.5931458986628846e-40,1.6772066652070793e-38,1.6969112317629278e-53,8.071328962511444e-74,1.715877202165672e-76,3.712004074922322e-76
7.437669754989561e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963073,0.11866996602960023,0.02282156769304898,8.536767403961873e-82,5.159383389522626e-46,2.7553389596389796e-26,5.4725363045868985e-59,1.6900589122346528e-39,6.536241602549803e-93,6.5643336675042374e-15,3.909619695421286e-77,6.564333667400059e-15,1.5348759177550712e-52,2.012433892747757e-52,7.287758704459768e-78,8.450138582890281e-79,2.938865512954793e-38,7.262827389591813e-60,3.584962665451929e-13,1.0614437286349825e-14,4.249316719144499e-17,8.357454586862316e-28,3.0946316721818327e-27,4.249313634747612e-17,1.5380689028997935e-23,1.041897737260421e-26,8.746102159639084e-31,7.879584599468486e-52,2.0745381334570142e-39,1.341793234546584e-37,5.4284415687027435e-52,1.2834426487396954e-71,2.731665336551373e-74,5.909495080506226e-74
1.4875389950247373e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992615,0.11866996602923512,0.022821567693043672,3.040108456690628e-79,8.255041218140626e-45,1.1021622524715868e-25,4.8704960923420366e-57,1.3520578245562963e-38,2.324534462056181e-90,1.3128711852568482e-14,2.50218676796347e-75,1.312871185215177e-14,2.4558222749669468e-51,3.2199130155561485e-51,1.2963346580769998e-75,1.5030968634155114e-76,2.3510996797508305e-37,4.505035607899594e-58,7.169949642937053e-13,2.1228946556919566e-14,8.498665350968708e-17,3.342988658372459e-27,1.2378588768538668e-26,8.498653009159923e-17,6.148142290248586e-23,8.329687429239332e-26,9.769708892208034e-30,3.511108928218258e-50,1.6596352254374923e-38,1.0734601050837704e-36,1.7359804948153942e-50,2.282966673690025e-69,4.86560824801841e-72,1.0525950194838506e-71
2.9750830340763e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767985231,0.11866996602850491,0.02282156769303306,1.2150302733767387e-76,1.3208028926675716e-43,4.40882840577647e-25,4.8648923131656804e-55,1.081650534366877e-37,9.278865353606667e-88,2.6257468222760926e-14,1.60140917233342e-73,2.625746822109407e-14,3.929332257198148e-50,5.151850755294361e-50,2.5880910265076582e-73,3.0008850683327003e-74,1.8808746332080367e-36,2.8346890046526536e-56,1.43399235972601e-12,4.2457965097974855e-14,1.6997371924430266e-16,1.3371907202677463e-26,4.951447394808323e-26,1.69973225238653e-16,2.4559377755352157e-22,6.654915687897203e-25,1.2243702843789541e-28,1.7557063410322154e-48,1.3277039123643736e-37,8.588012122777549e-36,5.547897284199745e-49,4.55786966103222e-67,9.726034785526055e-70,2.10408154912964e-69
5.9501711121794254e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970463,0.11866996602704448,0.02282156769301183,5.338177141546559e-74,2.113262704150055e-42,1.7636676439652614e-24,5.342165868514156e-53,8.653221322624542e-37,4.072886930119516e-85,5.2514980963401613e-14,1.024904940834837e-71,5.251498095673418e-14,6.286944815523107e-49,8.242872836204726e-49,5.681406100066274e-71,6.587575527418777e-72,1.504684833194375e-35,1.7952063001688983e-54,2.867987150331739e-12,8.491600217974861e-14,3.399482248414728e-16,5.348704533375185e-26,1.9805809125269505e-25,3.3994624616879117e-16,9.797260844787236e-22,5.309825885081111e-24,1.6852378038679967e-27,9.648566997099138e-47,1.0621515741430654e-36,6.870907386550257e-35,1.7706973812326723e-47,1.0005482079478877e-64,2.137001955884824e-67,4.623137681342722e-67
1.1900347268385676e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767940927,0.11866996602412364,0.02282156769296937,2.4985069223311666e-71,3.381142110193506e-41,7.055739312761882e-24,6.250030963576799e-51,6.922583795213686e-36,1.905214108564657e-82,1.050300064457062e-13,6.559401261017239e-70,1.0503000641903648e-13,1.0059121980616267e-47,1.3188268837003818e-47,1.3290103766833666e-68,1.5409837654607493e-69,1.2037213913756337e-34,1.1384573950194222e-52,5.73597673050768e-12,1.6983207634194889e-13,6.798987462995165e-16,2.1394310561365207e-25,7.922324176299008e-25,6.798908105796356e-16,3.897863962500959e-21,4.2254452360738245e-23,2.468723150320486e-26,5.647323004225984e-45,8.497008799365341e-36,5.4975043049986375e-34,5.6367952270641e-46,2.3405084745595727e-62,5.0016457083149085e-65,1.0820694976450382e-64
2.3800699580798178e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,1.210458668102044e-68,5.409570651121477e-40,2.8231353403947047e-23,7.569358294374715e-49,5.538069599870555e-35,9.227531142346502e-80,2.1006005741440827e-13,4.198019653574022e-68,2.1006005730772936e-13,1.6094602469819905e-46,2.110014563315995e-46,3.2186358056150795e-66,3.7319976733356104e-67,9.629336842263164e-34,7.197272976004999e-51,1.1471955886717483e-11,3.3966422466096066e-13,1.35980593844007e-15,8.557310033637398e-25,3.1689270693480563e-24,1.3597740296549689e-15,1.5425624482776385e-20,3.345005935236146e-22,3.7406003611831145e-25,3.420713628010458e-43,6.797273428293556e-35,4.399226123174114e-33,1.7852020314426734e-44,5.668302330703468e-60,1.2116109915648952e-62,2.6213565513883706e-62
4.7601404205623175e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767763712,0.11866996600659857,0.022821567692714623,5.935189332733404e-66,8.654486470243561e-39,1.1299056665827142e-22,9.27839298509561e-47,4.430456495545163e-34,4.5240460074045085e-77,4.2012015936815836e-13,2.68673318431296e-66,4.201201589414682e-13,2.5751366849063614e-45,3.375673431724264e-45,7.8903108164214e-64,9.148782574977681e-65,7.702770418375342e-33,4.509308903859766e-49,2.2943914182568776e-11,6.793285212774287e-13,2.7196457543885597e-15,3.422591073950649e-24,1.2675681423849285e-23,2.719516829231561e-15,6.04145996301283e-20,2.621047501056181e-21,5.7331758563315395e-24,2.0967360334649677e-41,5.437282010890124e-34,3.521279926682076e-32,5.5971235322499676e-43,1.3895491820672407e-57,2.9702099540346417e-60,6.426750443637231e-60
9.520281345527317e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767527425,0.11866996598323182,0.022821567692374957,2.888816559803665e-63,1.3844529899735041e-37,4.524539851907922e-22,1.129029494710239e-44,3.544365186986713e-33,2.202113951579692e-74,8.402403633411899e-13,1.7195090417829023e-64,8.402403616343587e-13,4.120217985800592e-44,5.399922919050971e-44,1.920305066379248e-61,2.2265823458315995e-62,6.161096427873415e-32,2.772745172141042e-47,4.588783070799813e-11,1.3586571144241464e-12,5.4394333488661745e-15,1.368769824488606e-23,5.070249878000147e-23,5.43890787737924e-15,2.3193615436405575e-19,2.013718850590502e-20,8.718852569187393e-23,1.2756161982431e-39,4.348965857056494e-33,2.8198957304662346e-31,1.7211407220523128e-41,3.381795381412069e-55,7.227286759804627e-58,1.5640126657844952e-57
1.9040563195457316e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.02282156769169563,1.3657588860256137e-60,2.2142773927438874e-36,1.8133350660943712e-21,1.3345270459792647e-42,2.835491608730124e-32,1.0413639149867326e-71,1.6804807715491571e-12,1.1004852245467495e-62,1.6804807647217905e-12,6.592345195484102e-43,8.63623170534498e-43,4.540213372632118e-59,5.264334474893676e-60,4.927085551998786e-31,1.645559697122734e-45,9.17756634937639e-11,2.7173143003727207e-12,1.0879484081631115e-14,5.472946969697967e-23,2.028081556433492e-22,1.087731179597462e-14,8.581565886944922e-19,1.4915821719779043e-19,1.2872829423638771e-21,7.53713139138828e-38,3.4777973314241204e-32,2.260042494949382e-30,5.10550976185658e-40,7.995542529973286e-53,1.7077574459662095e-55,3.6969021207546126e-55
3.8081126895317314e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766109704,0.11866996584303129,0.022821567690336973,6.093879859483502e-58,3.540134754872962e-35,7.27625604891834e-21,1.488831556899377e-40,2.2683922114964615e-31,4.648880956984413e-69,3.360961589012535e-12,7.043097246286596e-61,3.3609615617032622e-12,1.0547739804137182e-41,1.3806323082328422e-41,1.0132966678224707e-56,1.1749007599493853e-57,3.938804647733326e-30,9.178847487508858e-44,1.835513280049237e-10,5.434628670890534e-12,2.1761761252138785e-14,2.18747465671692e-22,8.11217858782985e-22,2.1752607132915776e-14,2.979417796963069e-18,1.036745760526666e-18,1.7924299001791648e-20,4.2021709367882986e-36,2.780039445445521e-31,1.8134459669852066e-29,1.4225346541827393e-38,1.7844214749652792e-50,3.806797781812748e-53,8.246562570707852e-53
5.712169059517731e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765164557,0.11866996574956426,0.022821567688978316,5.04881094710987e-57,1.302529315857945e-34,1.5490568849648797e-20,9.366116392892549e-40,6.734287504144239e-31,3.833689552947321e-68,5.0414424075233565e-12,3.99886047311706e-60,5.041442349491341e-12,3.9904219548106405e-41,5.261709185156875e-41,7.359312606528372e-56,8.532986932919408e-57,1.1257819446443626e-29,4.925098205706235e-43,2.753269914557118e-10,8.151943040029014e-12,3.26464292810199e-14,4.645883027727571e-22,1.7238162524432362e-21,3.262639018012963e-14,5.767051413175841e-18,2.7430047793263205e-18,6.190974932217015e-20,2.243443245310451e-35,7.945567233260333e-31,5.192982643073006e-29,6.323905685291291e-38,1.2959704952078208e-49,2.778646892684397e-52,6.021158042865158e-52
7.616225429503731e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642194096,0.11866996565609723,0.02282156768761966,2.7017098101587968e-56,3.302415017229464e-34,2.6464121432467338e-20,3.781597438441807e-39,1.467365363918498e-30,1.8931396952886145e-67,6.721923227081275e-12,1.5378799498252593e-59,6.721923128086041e-12,1.0387040076316072e-40,1.4151013812176931e-40,3.298162751717657e-55,3.8241479372209207e-56,2.3737014848397342e-29,1.7193779432283023e-42,3.671026538461281e-10,1.0869257407788382e-11,4.353365836914045e-14,7.921405217514005e-22,2.9405936380435238e-21,4.349866114810697e-14,9.065745269452283e-18,5.407691357561938e-18,1.4858940219094914e-19,8.102492561213461e-35,1.675260370213092e-30,1.096659020844593e-28,1.9362022742736042e-37,5.808002841757865e-49,1.3749739010673556e-51,2.979543288523132e-51
1.1424338169475731e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072762329115,0.1186699654691632,0.022821567684902344,4.113484666587439e-55,1.1542388879309418e-33,5.490451640594995e-20,2.9293385210463837e-38,4.2593063261053896e-30,1.952557614700343e-66,1.0082884868653804e-11,1.1704462994554083e-58,1.0082884663699163e-11,3.8118933386964125e-40,5.718258688341101e-40,2.9583851427023134e-54,3.4301403895304595e-55,6.47923043101864e-29,1.0176596392637262e-41,5.506539761383333e-10,1.630388614007094e-11,6.531452632867075e-14,1.63867145093363e-21,6.088007795910776e-21,6.523965497950837e-14,1.6515595304380168e-17,1.327913524132902e-17,4.757619593492837e-19,5.3715216529191375e-34,4.57252016444954e-30,3.0004791559239677e-28,9.547691666509872e-37,5.20955892962973e-48,1.9296876200781495e-50,4.1802176313170393e-50
1.523245090944773e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727604388193,0.11866996528222916,0.022821567682185028,2.266810977516669e-54,2.882818409156086e-33,9.353348645095316e-20,1.1729933853084264e-37,9.314617612963889e-30,9.589128649925685e-66,1.3443846514075452e-11,4.419598917894376e-58,1.3443846165504993e-11,9.88451670135674e-40,1.547907471657758e-39,1.3222109438859627e-53,1.5330458600785566e-54,1.3549142720037882e-28,3.528970857240764e-41,7.342052945311736e-10,2.1738514867282945e-11,8.710578542281972e-14,2.784760645089265e-21,1.0353916032081711e-20,8.697509010441581e-14,2.50156313567736e-17,2.5354836238807808e-17,1.1075772987622674e-18,1.8810261255896147e-33,9.561427038652366e-30,6.286425081112433e-28,2.870501573713553e-36,2.3283157376514844e-47,9.34720706297741e-50,2.0251436207448997e-49
1.9040563649419732e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758548524,0.11866996509529512,0.022821567679467712,9.469702040481648e-54,6.113382659610793e-33,1.4310064512483845e-19,3.7092619431738857e-37,1.747548079726022e-29,3.699367516189521e-65,1.6804808163620008e-11,1.351864903547899e-57,1.6804807631088775e-11,2.161224808140726e-39,3.474949820858233e-39,4.64367211237293e-53,5.384097232098804e-54,2.4651683300510124e-28,9.82255232030101e-41,9.177566087461232e-10,2.7173143589062947e-11,1.0890873624262094e-13,4.2510635188323684e-21,1.5818145960777176e-20,1.0870457087867038e-13,3.420746924225787e-17,4.223926135515412e-17,2.1936250767769894e-18,5.307314761991386e-33,1.7395455367737326e-29,1.1457784647575531e-27,7.010038056982945e-36,8.177057795106051e-47,3.5597701440920966e-49,7.712644914229108e-49
