Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53),H2OX(23),CO2X(24)
5.8056748747750694e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996248,0.022821567693054247,8.2395532048846965e-100,1.9185294309711098e-54,1.6795219074764462e-30,3.6974180328109332e-72,8.1193053285756868e-46,2.7013268152794687e-110,5.1239699480185438e-17,8.9467251355768019e-90,5.1239699480178227e-17,5.7599405536462687e-61,8.4903134661707425e-62,3.8524263293237042e-93,4.4668782033119285e-94,7.6906438380476295e-46,1.2860550928747673e-71,2.7983398510642101e-15,8.2853869415185128e-17,3.3169182265375428e-19,5.0944112087361214e-32,1.8863748499893508e-31,3.3169182174124198e-19,4.5425744982608148e-28,1.1637429931476338e-33,2.8815573205758547e-38,1.5927895808162199e-63,6.3884181987349537e-44,9.9937517158778182e-82,6.7844833038133942e-87,6.9611292442918045e-90,9.8772938118304762e-46,7.2954472028043983e-90
1.1616393776374444e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999416,0.11866996602995962,0.022821567693054205,2.1346338669321184e-97,3.0721455476492329e-53,6.7224647044636577e-30,2.3936512776647785e-70,6.5020293090283521e-45,6.9948798969895556e-108,1.0252391650987883e-16,5.734753955427342e-88,1.0252391650984998e-16,9.225915097045158e-60,1.3600304869158206e-60,4.987855239471982e-91,5.78340503924967e-92,6.1571888230676652e-45,4.1199953322017644e-70,5.5991109270194273e-15,1.6577972307833999e-16,6.6367182330631691e-19,2.0390912425158836e-31,7.5504154304958334e-31,6.6367181965388466e-19,1.8182089671366807e-27,9.3169952808673611e-33,2.3312603267468847e-37,5.156045980202067e-62,5.1146190717935712e-43,6.4032956243802952e-80,8.784079869521966e-85,9.0172713851613804e-88,7.9078376559848918e-45,9.4503386459882501e-88
2.3237831579573192e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679998839,0.11866996602995392,0.022821567693054122,5.5807020854888508e-95,4.9174297408682088e-52,2.6898616147100617e-29,1.5640655541789859e-68,5.2042587527331415e-44,1.8280487688709318e-105,2.0509235056927478e-16,3.6730770432355961e-86,2.0509235056915924e-16,1.476947688963838e-58,2.1773125010140901e-59,6.5178867966870872e-89,7.5574726052501609e-90,4.9276183714202455e-44,1.3191380032102254e-68,1.1200653078925914e-14,3.3163143040464459e-16,1.3276318273597732e-18,8.1590139442693935e-31,3.0211496559927091e-30,1.32763181274525e-18,7.2751668935451923e-27,7.4563882831428455e-32,1.9045510043866253e-36,1.6847823916756548e-60,4.0932498243084504e-42,4.1004449207296642e-78,1.1478608613616861e-82,1.1787610843913571e-85,6.3286683385866705e-44,1.2353728121308565e-85
4.648070718597069e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997684,0.11866996602994251,0.022821567693053955,1.4863360391333455e-92,7.8694761973771502e-51,1.0761198722419695e-28,1.0412229896666834e-66,4.1644613814651051e-43,4.8668092566448352e-103,4.1022921868810302e-16,2.3516767598857711e-84,4.102292186876407e-16,2.3637575033909874e-57,3.484706917456556e-58,8.6768881001304517e-87,1.0060828933131898e-87,3.9428370015955669e-43,4.2224251649546416e-67,2.2403737382723085e-14,6.6333484505723323e-16,2.6555518464602051e-18,3.2641312077748396e-30,1.208656585160288e-29,2.6555517879922977e-18,2.9105106419220428e-26,5.966180194868609e-31,1.5860757754457961e-35,5.6095398869126042e-59,3.2752219748049203e-41,2.6250324144610956e-76,1.5280811908601049e-80,1.5698371325007825e-83,5.0638879921184744e-43,1.6452310016795642e-83
9.296645839876569e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995375,0.11866996602991969,0.022821567693053622,4.0980918584670067e-90,1.2592403272946343e-49,4.3048304052168023e-28,7.175749481836373e-65,3.331990907747218e-42,1.3410992846466407e-100,8.2050295492590523e-16,1.5053635759868803e-82,8.2050295492405565e-16,3.782525038137437e-56,5.5763226743261825e-57,1.1956554463066981e-84,1.3863593435358998e-85,3.1545589059800129e-42,1.3513654493859266e-65,4.4809905990254221e-14,1.3267416743623283e-15,5.3113919286367137e-18,1.3057542243516254e-29,4.8350197980571717e-29,5.3113916947436646e-18,1.1642751306389458e-25,4.7732960387914346e-30,1.3684204445009561e-34,1.9339536879579764e-57,2.6204267017164418e-40,1.6802600340629222e-74,2.105661114930029e-78,2.1644367758644796e-81,4.0514818917798537e-42,2.2683876072899436e-81
1.8593796082435566e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679990762,0.11866996602987405,0.02282156769305296,1.1988704990084135e-87,2.0148743372616103e-48,1.7220026986757787e-27,5.2467749807673558e-63,2.6657614565170356e-41,3.9198880709963291e-98,1.6410504274020915e-15,9.6352564238556716e-81,1.6410504273946938e-15,6.0524505125809975e-55,8.9227046288695996e-56,1.7477499893364551e-82,2.0265115072895812e-83,2.5237506146795784e-41,4.324672488986822e-64,8.9622243205063667e-14,2.6535553329721894e-15,1.0623072268904825e-17,5.2231932490514909e-29,1.9340866006032586e-28,1.0623071333275494e-17,4.6570990084110653e-25,3.8186560132647078e-29,1.2538890260462431e-33,7.0763375199236192e-56,2.0964414140559194e-39,1.0754429979667688e-72,3.0779512255235248e-76,3.1666222563461911e-79,3.2413183266405698e-41,3.3187059249662159e-79
3.7188096567553564e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679981531,0.11866996602978278,0.022821567693051634,3.8354165098074626e-85,3.2238403893259484e-47,6.8881546767557618e-27,4.1950357805176993e-61,2.1326766577853599e-40,1.2525484251486004e-95,3.2821453723567949e-15,6.1668615722712089e-79,3.2821453723272027e-15,9.6842491807897316e-54,1.4276654148160633e-54,2.7931694771278024e-80,3.2386726294558739e-81,2.0190223079950496e-40,1.3839436821695712e-62,1.7924691763367133e-13,5.3071826501905966e-15,2.1246433653201699e-17,2.0892908604730202e-28,7.7365036647368098e-28,2.1246429910455572e-17,1.8627247016525312e-24,3.054737981945763e-28,1.2576708213136269e-32,2.8322812110505113e-54,1.6771937910877505e-38,6.8830802110730311e-71,4.9190326178776487e-74,5.0667989931224194e-77,2.5930825180194399e-40,5.3101462812472195e-77
7.437669753778956e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963073,0.11866996602960023,0.02282156769304898,1.3740737694551361e-82,5.1580804960017051e-46,2.7552928918645885e-26,3.7559547076328817e-59,1.7061683210836652e-39,4.481271552948974e-93,6.5643352622755187e-15,3.9468865865216251e-77,6.5643352621571502e-15,1.5495061343170656e-52,2.2842447390118302e-53,4.9982699795907073e-78,5.7954807675077138e-79,1.6151952449461559e-39,4.4286973339590424e-61,3.5849626648684167e-13,1.0614437284622147e-14,4.2493159237638836e-17,8.3570168903476377e-28,3.0946328360484272e-27,4.2493144265281819e-17,7.4497524529058609e-24,2.4434045304000224e-27,1.4133103336645124e-31,1.2696357259371517e-52,1.3417723170864022e-37,4.4052497068263417e-69,8.8024203558315164e-72,9.0791733439091676e-75,2.074436726840664e-39,9.5152392901827713e-75
1.4875389947826155e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679926153,0.11866996602923512,0.022821567693043672,5.5246877860376714e-80,8.2525661986486603e-45,1.1021251556431699e-25,3.774161203268703e-57,1.3649454507550265e-38,1.7995444639037911e-90,1.3128715042150242e-14,2.5260378607737434e-75,1.3128715041676764e-14,2.4792308148316561e-51,3.6546282484489096e-52,1.0038845627652342e-75,1.1640014568296306e-76,1.2920970346884588e-38,1.4171955375008505e-59,7.1699496417700236e-13,2.1228946553464198e-14,8.4986621676297321e-17,3.3426385192765836e-27,1.2378593424051332e-26,8.4986561776801391e-17,2.9789388623170347e-23,1.954071744515028e-26,1.7817966242086213e-30,6.3868031772296131e-51,1.073426398658143e-36,2.8193848435555841e-67,1.7679343220481701e-69,1.8257665116924094e-72,1.659472983236408e-38,1.9134619815522657e-72
2.9750830335920553e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679852312,0.11866996602850491,0.022821567693033059,2.4409221215722776e-77,1.320281987351635e-43,4.4085309621405149e-25,4.1677928843528863e-55,1.0919606715574302e-37,7.9435464291091275e-88,2.6257474602048786e-14,1.6166739572169534e-73,2.6257474600154876e-14,3.9667860635040916e-50,5.8468029519080576e-51,2.2161721598506963e-73,2.5696455504228427e-74,1.0335737841171639e-37,4.5350454321706267e-58,1.4339923594926035e-12,4.2457965091064106e-14,1.6997359168392445e-16,1.3369106391594333e-26,4.9514492570362093e-26,1.6997335200733311e-16,1.1907974700774044e-22,1.5622014165357424e-25,2.4662451280413723e-29,3.5296543511649304e-49,8.5874714424211363e-36,1.8044142484328324e-65,3.9028850582461929e-67,4.034191024639444e-70,1.3274443522016945e-37,4.2279850982431427e-70
5.950171111210935e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970463,0.11866996602704448,0.022821567693011829,1.1494688453647534e-74,2.1120296961598273e-42,1.7634299016267712e-24,4.9060007373256281e-53,8.7357025104131863e-37,3.7386272692812486e-85,5.2514993722442249e-14,1.0346744242210196e-71,5.2514993714866603e-14,6.3468709806845109e-49,9.3528944126268796e-50,5.215938379382224e-71,6.0478656913010795e-72,8.2668924815803902e-37,1.4512176199667322e-56,2.8679871498649258e-12,8.4916002165927128e-14,3.3994771262919116e-16,5.346464371806039e-26,1.9805816574335212e-25,3.3994675329855569e-16,4.7569585388765362e-22,1.2480690390007538e-24,3.6350104008089595e-28,2.0785914066225417e-47,6.8700428858280516e-35,1.1548275838702456e-63,9.1857484664942937e-65,9.5000487259773829e-68,1.0617363658303544e-36,9.9565206472322662e-68
1.1900347266448695e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679409272,0.11866996602412364,0.02282156769296937,5.6180857453912439e-72,3.3778915093828901e-41,7.0538458399529879e-24,5.9941340932818452e-51,6.9885686940906604e-36,1.8267081351542112e-82,1.0503003196561474e-13,6.6219259415128776e-70,1.0503003193531215e-13,1.0155003780304062e-47,1.4958215004113924e-48,1.2743637165116186e-68,1.4776208173748373e-69,6.6107844386038921e-36,4.6439008519686816e-55,5.7359767295740496e-12,1.6983207631430614e-13,6.798966814963985e-16,2.1376397079864138e-25,7.9223271560429248e-25,6.7989283920314968e-16,1.8978129501025827e-21,9.9575534701469044e-24,5.5567877549427702e-27,1.270205575803477e-45,5.4961269352355868e-34,7.3909034173806461e-62,2.2442702662672384e-62,2.3217271138349895e-65,8.4903682824122044e-36,2.4333383036209014e-65
2.380069957692421e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,2.7974255654001751e-69,5.4002858852599353e-40,2.8216359226459209e-23,7.4614791561334311e-49,5.5908573584947569e-35,9.0944863595185089e-80,2.1006010846150188e-13,4.2380353417446383e-68,2.1006010834029149e-13,1.6248012898853397e-46,2.3912596940970728e-47,3.1724071208599724e-66,3.6783949173010966e-67,5.2842596350874522e-35,1.4860486914549577e-53,1.1471955884850218e-11,3.3966422460567653e-13,1.3597975529788813e-15,8.5429917386748167e-25,3.1689282613386145e-24,1.3597821443130378e-15,7.5517703436392683e-21,7.9231434274485833e-23,8.6503330477641603e-26,7.9069448656353373e-44,4.3970438600765258e-33,4.7301790999711079e-60,5.5868883935064327e-60,5.7802770944200439e-63,6.7866576045725506e-35,6.0584158962138967e-63
4.760140419787525e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677637123,0.11866996600659857,0.022821567692714623,1.4013371459899615e-66,8.6265953216297603e-39,1.1287307836728365e-22,9.3444598470641381e-47,4.4726864143571962e-34,4.5556660175504627e-77,4.2012026149144467e-13,2.7123430583849934e-66,4.2012026100660324e-13,2.59968218989547e-45,3.8194532099492257e-46,7.9458039637721913e-64,9.2131247789084939e-65,4.2204334344498035e-34,4.7553545879507965e-52,2.2943914178834233e-11,6.7932852116686852e-13,2.7196112344770446e-15,3.4111563773874654e-24,1.2675686192553515e-23,2.7195492878324843e-15,2.9895772400550187e-20,6.2708410833944799e-22,1.3543768880155291e-24,4.9514138561561509e-42,3.5178576854504191e-32,3.0273132662422112e-58,1.3993217019337407e-57,1.447670725796005e-60,5.4203254378705964e-34,1.517464104431513e-60
9.520281343977733e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727675274252,0.11866996598323182,0.022821567692374957,6.9894127832576452e-64,1.3758398200740357e-37,4.515516082979078e-22,1.1652453981950731e-44,3.5781486485657643e-33,2.2724120272944266e-74,8.4024056770399981e-13,1.7358991391326142e-64,8.4024056576463922e-13,4.1594902544763139e-44,6.0902071935008103e-45,1.9817055276711315e-61,2.2977753519603731e-62,3.3652402650069931e-33,1.5217120595130139e-50,4.5887830700528983e-11,1.3586571142030937e-12,5.4392879272468183e-15,1.3596538185930957e-23,5.0702517860745353e-23,5.4390377088453748e-15,1.1716317100595311e-19,4.9113961888548113e-21,2.1109356621489394e-23,3.0870763706641387e-40,2.8146317754219259e-31,1.9374779441233229e-56,3.4899253068167179e-55,3.6096492029851964e-58,4.3219268917721936e-33,3.7842751503308761e-58
1.9040563192358148e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.022821567691695629,3.4290023011012828e-61,2.1873460086587714e-36,1.8066546184094796e-21,1.4293611640842741e-42,2.8625176154291192e-32,1.1151075191235503e-71,1.6804811807397691e-12,1.1109745995614837e-62,1.6804811729823613e-12,6.6551790871007343e-43,9.6780651821851551e-44,4.8621002390293109e-59,5.637558118287399e-60,2.6745901561250572e-32,4.8694685756037546e-49,9.1775663478825313e-11,2.7173142999311565e-12,1.0878850476644151e-14,5.400522113658042e-23,2.028082320137322e-22,1.0877831092966956e-14,4.5035278798476104e-19,3.7696967985628081e-20,3.2355631883953391e-22,1.8931445246736818e-38,2.2522288198125272e-30,1.2399823663667023e-54,8.5623996690230809e-53,8.8511990150895572e-56,3.4348252082987311e-32,9.2825066873927695e-56
3.8081126889118977e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727661097042,0.11866996584303129,0.022821567690336973,1.6247878277786427e-58,3.4557874941132327e-35,7.2298362459403624e-21,1.6936680055535534e-40,2.2900117947491624e-31,5.2864031702865849e-69,3.3609624092537713e-12,7.1102255595909859e-61,3.3609623782244062e-12,1.0648268458300313e-41,1.5276898177932357e-42,1.1524055290166049e-56,1.3361949220152414e-57,2.1120368781929469e-31,1.5582233749104242e-47,1.8355132797504538e-10,5.4346286700116727e-12,2.1758896286784056e-14,2.1303247368872185e-22,8.1121816464376376e-22,2.1754684079191709e-14,1.6700028036269298e-18,2.7862669103167603e-19,4.7884907798322835e-21,1.1212805649472945e-36,1.802537312354376e-29,7.9358412891670251e-53,2.0293926148093353e-50,2.0954570080051061e-53,2.7121955624261065e-31,2.1990382022979588e-53
5.712169058587981e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727651645569,0.11866996574956426,0.022821567688978316,1.3627274622311611e-57,1.2642828634093437e-34,1.5367729956306583e-20,1.0827284492531818e-39,6.7984685790603622e-31,4.4143104236050965e-68,5.0414436402102375e-12,4.0369732359414356e-60,5.041443574273052e-12,4.0284529724374656e-41,5.788827839155889e-42,8.4884377175719736e-56,9.8421849141389645e-57,5.9943678109619527e-31,7.2690654933727575e-47,2.7532699141089287e-10,8.1519430387183529e-12,3.2639937535157343e-14,4.4837487643048969e-22,1.7238169029561718e-21,3.2630803332994833e-14,3.3719972149271086e-18,7.6191176110533462e-19,1.6993666488791694e-20,6.098310597551854e-36,5.1552745491052847e-29,4.4377832449727952e-52,1.4948085933813476e-49,1.5508658230905983e-52,7.697448153023717e-31,1.6278893092072345e-52
7.616225428264064e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642194096,0.11866996565609723,0.02282156768761966,7.3863336136360457e-57,3.1890618681885764e-34,2.622184956919242e-20,4.4415516258981282e-39,1.4813496053936026e-30,2.2075784570813819e-67,6.721924873608822e-12,1.5525370533317011e-59,6.7219247611283039e-12,1.0486031913129018e-40,1.5473343493659488e-41,3.8582293593260409e-55,4.4735323336651769e-56,1.2559232195314197e-30,2.213432722676803e-46,3.6710265378636773e-10,1.086925740605317e-11,4.3522040727953415e-14,7.5818359642251735e-22,2.9405947486174669e-21,4.3506188903966409e-14,5.4944965100726434e-18,1.5445501574440432e-18,4.1731212345780518e-20,2.2426108011828921e-35,1.087602629911149e-28,1.5534374580100915e-51,6.794269687512215e-49,7.7826076710290114e-52,1.6126934181879207e-30,8.1697770009080021e-52
1.142433816761623e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072762329115,0.1186699654691632,0.022821567684902344,1.1612377587683605e-55,1.1050733993062435e-33,5.4308860368546988e-20,3.5570535832543224e-38,4.2998954005823709e-30,2.339690911564728e-66,1.0082887346136703e-11,1.1816009114987571e-58,1.0082887113262484e-11,3.8482199035696243e-40,6.1702942674211775e-41,3.5662397036554232e-54,4.134925133431863e-55,3.3923941290757455e-30,1.0084439358160602e-45,5.5065397604868808e-10,1.6303886137508853e-11,6.5288918517992637e-14,1.5470084268998576e-21,6.0880100982335858e-21,6.525523829104357e-14,1.0564781015762975e-17,3.9560561673437678e-18,1.3841377126050463e-19,1.543045564729674e-34,2.9714456329686262e-28,8.6456084926262138e-51,6.2799596221683201e-48,1.1305219520977017e-50,4.3558261811421114e-30,1.1866953202019626e-50
1.5232450906968396e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727604388204,0.11866996528222916,0.022821567682185028,6.495227825657554e-55,2.7405612772410164e-33,9.2394355420050794e-20,1.4503710527029242e-37,9.4033760464150982e-30,1.1669844259968894e-65,1.3443849827643685e-11,4.4617174071423969e-58,1.3443849431589297e-11,9.9787098442430875e-40,1.6549263873818428e-40,1.6208332625139852e-53,1.8792852953136385e-54,7.0286083741053858e-30,3.0290219007136294e-45,7.3420529441164031e-10,2.1738514863934434e-11,8.7060157373503904e-14,2.5949548566627708e-21,1.0353919952620038e-20,8.7001590076591287e-14,1.6774754339087896e-17,7.8245557307601775e-18,3.3126493435245057e-19,5.5098048003850043e-34,6.2187524580439667e-28,2.9552279085188237e-50,2.8541686405547143e-47,5.5621819831669122e-50,9.0242622849092944e-30,5.8396686781102306e-50
