Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),H2OX(23),CO2X(24),acetyl(44),C2H4X(215),C2H4X(70)
3.881996966217301e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4505817866916859,0.11696811138900905,0.02279397378522036,5.723934187297852e-16,1.5307341719284925e-10,5.358488680776398e-07,6.74779068216964e-09,1.3870416817720318e-10,4.505443752755244e-23,3.4264344998498685e-05,1.045322539893434e-20,3.245901036925451e-05,3.958217591778151e-15,2.371385685487884e-13,2.5262956303823533e-17,2.3925209934329965e-19,1.9553864642076637e-08,1.0884540864730087e-14,0.0016670755436604897,5.514162160368852e-05,2.7603949479623453e-06,9.636560774085327e-12,1.9400567847878326e-10,1.9848385833354147e-10,9.096902135469748e-14,3.536183733911241e-11,5.071210966941372e-07,6.979626821769658e-11,5.005666634465522e-09,1.6686944404937648e-14,1.079408845574221e-10,2.11757633837784e-14,2.9039008443456676e-17,1.9271624577124864e-08,7.072160092936032e-15,1.7213468184844792e-17,5.780910660201939e-19,3.7292771902951466e-17,3.124914788494073e-21
3.931862134197466e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4505620507273119,0.11694869882855058,0.02279362062399429,6.063980977863675e-16,1.5897352361876842e-10,5.495079908405133e-07,7.054864420753848e-09,1.4410373032267723e-10,4.857613191255462e-23,3.470444094843076e-05,1.1160574791607558e-20,3.2853921838321937e-05,4.118896813990994e-15,2.4946333710217675e-13,2.6856838734202145e-17,2.5314986081016772e-19,2.005029343276126e-08,1.1472565534691658e-14,0.0016860375931069278,5.58466413675755e-05,2.8190283556270963e-06,9.964533997391785e-12,1.964983101005144e-10,2.0033450630635e-10,9.181762953846388e-14,3.6752924563840896e-11,5.172088227042834e-07,7.212467777286009e-11,5.172413421298515e-09,1.759559029237063e-14,1.093238257697055e-10,2.213964225395835e-14,3.064652605404908e-17,1.9757254904433486e-08,7.344302581915743e-15,1.8015966721847706e-17,6.121676755193425e-19,3.982778748791512e-17,3.293594658180227e-21
3.981727302177631e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4505423714971181,0.1169293434655796,0.02279326749309592,6.419782918591495e-16,1.6502147527479237e-10,5.63338595776977e-07,7.372014809907563e-09,1.4964125237404527e-10,5.232428212638006e-23,3.514453415741378e-05,1.1905756973543838e-20,3.324830904149952e-05,4.283895300062048e-15,2.622599000280089e-13,2.8529024427504716e-17,2.6767267866260734e-19,2.0552717760238333e-08,1.2084174842964036e-14,0.0017049423514842524,5.6551578469894606e-05,2.878212228229255e-06,1.0299621876324378e-11,1.9899084915208382e-10,2.0218513346707788e-10,9.26662528848573e-14,3.818454310744852e-11,5.273824285007105e-07,7.450239282071252e-11,5.342269179280631e-09,1.8540968163735122e-14,1.1070665070445139e-10,2.3135136667149296e-14,3.2322910266382354e-17,2.0248614626732166e-08,7.623251203730967e-15,1.8845665519514338e-17,6.47806048597545e-19,4.249871828703883e-17,3.469030990569761e-21
4.031592470157796e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4505227488300289,0.11691004512717103,0.022792914392441944,6.791870781266068e-16,1.712190128195422e-10,5.773408592984561e-07,7.699449392580355e-09,1.5531845501535108e-10,5.631041624887495e-23,3.558462456295781e-05,1.269027250368215e-20,3.364217320506966e-05,4.453271554022136e-15,2.755399914683015e-13,3.028228731928028e-17,2.8284075361506395e-19,2.1061129513579628e-08,1.2719994932505633e-14,0.0017237899917847339,5.725643288661073e-05,2.937944878678805e-06,1.0641890930454169e-11,2.0148329528895286e-10,2.040357396016086e-10,9.35148922460718e-14,3.9657414417656075e-11,5.376416971719303e-07,7.692987974294676e-11,5.51524394042579e-09,1.9524060861155122e-14,1.1208935964746232e-10,2.4162896434751387e-14,3.407026815960372e-17,2.0745692669167927e-08,7.909085879600546e-15,1.9703151133373252e-17,6.850579350623835e-19,4.531094393713907e-17,3.651402716735865e-21
4.081457638137961e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45050318255551336,0.1168908036409239,0.022792561321949324,7.180786713502115e-16,1.7756787389325207e-10,5.915149679007168e-07,8.037377519461208e-09,1.6113705818463818e-10,6.054650083972124e-23,3.602471210277685e-05,1.351566123824748e-20,3.403551555173944e-05,4.6270841192475524e-15,2.893154821468e-13,3.211946193624928e-17,2.9867469244894954e-19,2.1575520598553665e-08,1.338066030705682e-14,0.0017425806864763153,5.7961204591311804e-05,2.998224603935464e-06,1.0991407313599874e-11,2.0397564816772785e-10,2.058863244960326e-10,9.43635484995815e-14,4.117226350044671e-11,5.479864100179969e-07,7.940760356965488e-11,5.691347552520766e-09,2.0545864452207472e-14,1.13471952883241e-10,2.5223576977376462e-14,3.589074530482594e-17,2.1248477982846613e-08,8.20188639354131e-15,2.0589015622046197e-17,7.239761613207878e-19,4.8269983047363505e-17,3.840891141535806e-21
4.131322806118126e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4504836725035838,0.11687161883495975,0.02279220828153528,7.587084344671776e-16,1.840697931295981e-10,6.058611181908131e-07,8.3860103406481e-09,1.6709878107328682e-10,6.504495225666747e-23,3.6464796714787366e-05,1.4383502843457013e-20,3.442833730064057e-05,4.8053915782122916e-15,3.035983791051131e-13,3.404344387080229e-17,3.1519551132088464e-19,2.209588293757994e-08,1.4066813836085254e-14,0.0017613146075042179,5.866589355521916e-05,3.0590496849314805e-06,1.1348236809788868e-11,2.0646790744615157e-10,2.0773688793664077e-10,9.52122225484425e-14,4.2729818828137585e-11,5.584163465588223e-07,8.193602796277677e-11,5.870589689909207e-09,2.160738823778281e-14,1.148544306949938e-10,2.6317839298080073e-14,3.778652593562193e-17,2.1756959544752357e-08,8.501732392984968e-15,2.150385651960208e-17,7.64614639271571e-19,5.138149490560564e-17,4.037679944697736e-21
4.181187974098291e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45046421850479385,0.11685249053792107,0.02279185527111731,8.011328891306787e-16,1.9072650216747663e-10,6.203795169129181e-07,8.745560797255041e-09,1.7320534212535485e-10,6.981864813799526e-23,3.6904878337106997e-05,1.529541730831962e-20,3.482063966732937e-05,4.9882525522414135e-15,3.1840082543945314e-13,3.6057190249807296e-17,3.3242463905224795e-19,2.262220846968299e-08,1.4779106759696586e-14,0.0017799919262925356,5.937049974719783e-05,3.120418386497302e-06,1.1712444829751935e-11,2.0896007278309632e-10,2.0958742970992658e-10,9.606091532168785e-14,4.433081224653258e-11,5.689312845425567e-07,8.451561519962068e-11,6.0529798639920494e-09,2.2709654759891507e-14,1.1623679336463354e-10,2.744634995540744e-14,3.975983311717611e-17,2.2271126357667284e-08,8.808703389423755e-15,2.2448276808912406e-17,8.070283755075487e-19,5.465128118231497e-17,4.241955181912893e-21
4.231053142078456e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4504448203902371,0.11683341857896962,0.022791502290613157,8.454097261969807e-16,1.9753972966273193e-10,6.350703809730144e-07,9.116243612956898e-09,1.7945845903692295e-10,7.488093904851114e-23,3.734495690805306e-05,1.625306545752507e-20,3.521242386378645e-05,5.175725701265512e-15,3.3373510003797564e-13,3.816372019772133e-17,3.503839203999502e-19,2.3154489150446568e-08,1.5518198693510716e-14,0.0017986128137458277,6.007502313376696e-05,3.182328957290156e-06,1.2084096406807656e-11,2.114521438385562e-10,2.1143794960258432e-10,9.690962777458926e-14,4.597597887341194e-11,5.795309999540417e-07,8.714682615647038e-11,6.2385274334515e-09,2.3853699809415e-14,1.1761904117278245e-10,2.860978103625956e-14,4.181292887370563e-17,2.2790967450091267e-08,9.122878759085886e-15,2.3422884894160515e-17,8.512734805853933e-19,5.808528763170145e-17,4.453905285937322e-21
4.2809183100586205e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45042547799154564,0.11681440278778489,0.02279114933994085,8.915978161588837e-16,2.0451120129983233e-10,6.499339374624264e-07,9.498275285472507e-09,1.85859848755443e-10,8.024566028940267e-23,3.778503236614123e-05,1.7258149464419516e-20,3.560369109841666e-05,5.367869723576301e-15,3.4961361731872014e-13,4.03661152940024e-17,3.6909561930835224e-19,2.3692716951967622e-08,1.628475763350375e-14,0.0018171774402507075,6.0779463679110124e-05,3.2447796297255387e-06,1.2463256192654727e-11,2.13944120273638e-10,2.1328844740149996e-10,9.775836088892032e-14,4.766605700451444e-11,5.902152670233147e-07,8.983012029227514e-11,6.427241614205574e-09,2.504057243380265e-14,1.1900117439877614e-10,2.9808810128577185e-14,4.394811433581366e-17,2.331647187616183e-08,9.44433774352897e-15,2.442829457197412e-17,8.974071776748432e-19,6.168960579033434e-17,4.673721067655268e-21
4.330783478038785e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4504061911408884,0.1167954429945625,0.02279079641901865,9.397572195248774e-16,2.1164263980349663e-10,6.649704236801812e-07,9.891874077986499e-09,1.9241122747909094e-10,8.59271438743831e-23,3.822510465008415e-05,1.8312413364063687e-20,3.599444257604867e-05,5.564743355583283e-15,3.6604892696814957e-13,4.266752002481835e-17,3.885824221422463e-19,2.4236883862810282e-08,1.707945996081584e-14,0.0018356859756774228,6.148382134508597e-05,3.307768619911651e-06,1.2849988453989052e-11,2.1643600175055434e-10,2.1513892289375483e-10,9.86071156733882e-14,4.9401788020830524e-11,6.009838582341761e-07,9.256595563240952e-11,6.619131489099935e-09,2.6271334944714442e-14,1.2038319332066634e-10,3.10441202938416e-14,4.616772989748483e-17,2.384762871557418e-08,9.77315945025607e-15,2.5465125003949546e-17,9.454878115111232e-19,6.547047467313436e-17,4.901595717146035e-21
4.38064864601895e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45038695967096987,0.11677653903001269,0.02279044352776511,9.899491971434637e-16,2.1893576495026832e-10,6.801800871541712e-07,1.029726001051024e-08,1.991143106561235e-10,9.194023067098536e-23,3.866517369878998e-05,1.9417643566370444e-20,3.6384679497934756e-05,5.766405371571518e-15,3.830537136802841e-13,4.5071142229048844e-17,4.0886744090082135e-19,2.4786981887959822e-08,1.790299044652499e-14,0.001854138589381435,6.21880960912386e-05,3.371294127586799e-06,1.3244357068406606e-11,2.1892778793261614e-10,2.169893758666247e-10,9.945589316387133e-14,5.118391628322485e-11,6.1183654433283e-07,9.535478875252209e-11,6.814206017343649e-09,2.7547062925609737e-14,1.2176509821522372e-10,3.2316400039398465e-14,4.847415531626592e-17,2.438442707350135e-08,1.0109422853386831e-14,2.653400068856199e-17,9.95574857601333e-19,6.943428246675899e-17,5.137724804771864e-21
4.430513813999115e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45036778341502787,0.11675769072535865,0.022790090666099008,1.0422362204720615e-15,2.263922935800398e-10,6.955631856611113e-07,1.0714654851182356e-08,2.059708129842384e-10,9.830028270662428e-23,3.910523945136112e-05,2.057566936931828e-20,3.6774403061750274e-05,5.972914583460495e-15,4.0064079689643056e-13,4.758025353857689e-17,4.299742164125328e-19,2.53430030487765e-08,1.8756042256387067e-14,0.0018725354502049905,6.289228787480831e-05,3.435354336059772e-06,1.3646425519963006e-11,2.2141947848422429e-10,2.1883980610756943e-10,1.0030469442361693e-13,5.3013189035810884e-11,6.227730943365755e-07,9.81970747624747e-11,7.012474043695225e-09,2.886884523928239e-14,1.2314688935794146e-10,3.3626343290605036e-14,5.0869809833944106e-17,2.492685608051444e-08,1.0453206794228792e-14,2.763555143102082e-17,1.04772893064041e-18,7.358756822038034e-17,5.382306282218834e-21
4.48037898197928e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4503486622068328,0.11673889791233508,0.02278973783393941,1.0966819817899044e-15,2.340139396075252e-10,7.111199872452655e-07,1.1144282107509286e-08,2.1298244840993876e-10,1.0502319564288661e-22,3.9545301847092746e-05,2.1788363472237278e-20,3.71636144615933e-05,6.184329840564042e-15,4.18823130545504e-13,5.0198189812866965e-17,4.519267215108e-19,2.5904939382949395e-08,1.9639316955542203e-14,0.0018908767264786896,6.359639665074212e-05,3.4999474121532128e-06,1.4056256895943621e-11,2.2391107307086148e-10,2.206902134042351e-10,1.0115352054373177e-13,5.489035631450819e-11,6.33793275542555e-07,1.0109326729034956e-10,7.213944307405133e-09,3.023778403534238e-14,1.245285670230387e-10,3.4974649362798156e-14,5.3357152324553675e-17,2.5474904892503036e-08,1.0804589981859029e-14,2.8770412314905335e-17,1.102011793164631e-18,7.793702353385539e-17,5.6355404835359594e-21
4.530244149959445e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4503295958806858,0.11672016042318646,0.022789385031205627,1.1533514043543862e-15,2.418024140336824e-10,7.268507702359325e-07,1.1586367017546267e-08,2.2015093012790073e-10,1.1212541141656422e-22,3.9985360825471496e-05,2.3057642489164248e-20,3.7552314887984145e-05,6.4007100293513495e-15,4.376138027849392e-13,5.2928351567826363e-17,4.7474936419045225e-19,2.6472782944450185e-08,2.0553524513187578e-14,0.0019091625860230476,6.430042237170451e-05,3.5650715061500254e-06,1.4473913882864502e-11,2.264025713590856e-10,2.2254059754445787e-10,1.0200237264340491e-13,5.681617083766684e-11,6.448968535365789e-07,1.0404381846654696e-10,7.418625450920844e-09,3.165499475764433e-14,1.2591013148346283e-10,3.636202293308773e-14,5.593868136709719e-17,2.6028562690595627e-08,1.1163650993794354e-14,2.9939223673659536e-17,1.1584863647162424e-18,8.248949424328784e-17,5.897630126211245e-21
4.58010931793961e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.450310584271417,0.11670147809066564,0.022789032257817223,1.212310652500317e-15,2.4975942495708354e-10,7.427558232636684e-07,1.2041136541019292e-08,2.274779705803453e-10,1.1962393104577708e-22,4.042541632617411e-05,2.4385467462263573e-20,3.794050552786476e-05,6.622114073209031e-15,4.570260357421912e-13,5.577420439894643e-17,4.984669907448454e-19,2.7046525803486803e-08,2.1499383307216898e-14,0.0019273931961500542,6.500436498808824e-05,3.6307247517428203e-06,1.489945876171207e-11,2.2889397301652152e-10,2.243909583162498e-10,1.0285125186999466e-13,5.879138790588976e-11,6.560835922020006e-07,1.0704917890798216e-10,7.626526028360224e-09,3.3121606151663e-14,1.2729158301089303e-10,3.7789174011978796e-14,5.861693533431721e-17,2.6587818681080285e-08,1.1530468276542427e-14,3.114263105912403e-17,1.2172167300519185e-18,8.725198210398167e-17,6.1687803121918926e-21
4.629974485919775e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45029162721438426,0.11668285074803225,0.022788679513694024,1.2736271416814624e-15,2.5788667758523477e-10,7.588354452752349e-07,1.2508819350388365e-08,2.349652814564138e-10,1.2753632760609453e-22,4.0865468289066015e-05,2.57738443753105e-20,3.832818756459812e-05,6.848600932204254e-15,4.770731852568217e-13,5.87392793987215e-17,5.231048888835783e-19,2.762616004645717e-08,2.2477620128826674e-14,0.0019455687236647273,6.570822444802504e-05,3.6969052659863886e-06,1.533295340488196e-11,2.31385277711853e-10,2.262412955078004e-10,1.0370015939960766e-13,6.081676531328824e-11,6.673532537286406e-07,1.1010979770234771e-10,7.837654513758958e-09,3.4638760271816174e-14,1.2867292187574377e-10,3.9256817914819014e-14,6.139449253564529e-17,2.715266209532535e-08,1.190512014614253e-14,3.238128521216389e-17,1.278268147435876e-18,9.22316464707856e-17,6.449198528892184e-21
4.67983965389994e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4502727245454715,0.11666427822905111,0.02278832679875611,1.3373695484538728e-15,2.6618587424584456e-10,7.750899455472566e-07,1.2989645821852643e-08,2.4261457369154664e-10,1.358807593751091e-22,4.130551665420002e-05,2.7224824667233455e-20,3.8715362177967675e-05,7.080229602848916e-15,4.977687406231723e-13,6.182717356834275e-17,5.486887908307237e-19,2.821167777590274e-08,2.348897018708945e-14,0.0019636893348666594,6.641200069739657e-05,3.76361114925329e-06,1.5774459272401742e-11,2.3387648511481544e-10,2.2809160890748445e-10,1.0454909643733212e-13,6.289306323423142e-11,6.787055986217912e-07,1.132261223924657e-10,8.052019309097525e-09,3.6207612488735e-14,1.3005414834716726e-10,4.0765675233074384e-14,6.427397126372811e-17,2.772308218970022e-08,1.2287684788839279e-14,3.3655842033980763e-17,1.3417070577777381e-18,9.743580597582817e-17,6.739094650259691e-21
4.7297048218801045e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4502538761010875,0.11664576036799072,0.022787974112923805,1.4036078204004709e-15,2.7465871439804105e-10,7.915196436985702e-07,1.34838480262978e-08,2.5042755746686595e-10,1.4467598314168901e-22,4.174556136181496e-05,2.874050574571213e-20,3.9102030544176617e-05,7.317059117864856e-15,5.191263243336164e-13,6.504155022366375e-17,5.752448764035095e-19,2.8803071110462023e-08,2.453417711349408e-14,0.001981755195551563,6.711569367984526e-05,3.8308404851925255e-06,1.6224037406739575e-11,2.363675948961885e-10,2.2994189830384593e-10,1.0539806421714375e-13,6.502104411805379e-11,6.901403857112723e-07,1.163985989607524e-10,8.26962875211307e-09,3.7829331496482234e-14,1.3143526269305664e-10,4.2316471805437846e-14,6.72580298437643e-17,2.829906824549635e-08,1.2678240261616659e-14,3.4966962553306625e-17,1.4076010926802803e-18,1.0287194020364365e-16,7.038680937777835e-21
4.779569989860269e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4502350817181637,0.11662729699962171,0.022787621456117714,1.4724131859962706e-15,2.833068946435379e-10,8.081248697012528e-07,1.3991659720186198e-08,2.584059422085623e-10,1.5394136768671538e-22,4.218560235233428e-05,3.0323031500828096e-20,3.948819383584709e-05,7.559148545950127e-15,5.411596918223968e-13,6.838613939543652e-17,6.027997760713697e-19,2.9400332184824106e-08,2.5613992966453303e-14,0.001999766471012808,6.781930333678537e-05,3.898591340691288e-06,1.6681748429896054e-11,2.3885860672778806e-10,2.31792163485596e-10,1.0624706400260554e-13,6.720147260475473e-11,7.01657372160525e-07,1.1962767181374326e-10,8.490491123901365e-09,3.9505099319718357e-14,1.3281626518004958e-10,4.3909938688768824e-14,7.034936677583217e-17,2.8880609568848263e-08,1.307686449268862e-14,3.6315312895816664e-17,1.4760190822993894e-18,1.0854769136368768e-16,7.348172041437945e-21
4.829435157840434e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4502163412341532,0.11660888795921533,0.022787268828258662,1.5438581644137434e-15,2.921321087377486e-10,8.249059638903147e-07,1.4513316336390212e-08,2.6655143658728386e-10,1.6369690743433224e-22,4.26256395663648e-05,3.1974592818764497e-20,3.9873853222019535e-05,7.80655699154627e-15,5.638827312100376e-13,7.186473822381588e-17,6.313805739952914e-19,3.000345314968209e-08,2.6729178235778676e-14,0.0020177233260429586,6.852282960741382e-05,3.966861765839883e-06,1.7147652540033983e-11,2.41349520282459e-10,2.336424042416267e-10,1.0709609708716939e-13,6.943511540848889e-11,7.132563134757922e-07,1.2291378376670418e-10,8.714614656313917e-09,4.1236111320816076e-14,1.341971560735308e-10,4.5546812128863924e-14,7.355072075897973e-17,2.9467695490654692e-08,1.3483635282182324e-14,3.770156425553693e-17,1.5470310644562209e-18,1.1447086596024314e-16,7.667785000797179e-21
4.879300325820599e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4501976544870293,0.11659053308254189,0.022786916229267738,1.6180165752678483e-15,3.0113604760084953e-10,8.418632769720412e-07,1.5049054974969262e-08,2.7486574851752985e-10,1.7396323626657535e-22,4.3065672944695263e-05,3.3697428095551745e-20,4.025900986815185e-05,8.05934359460663e-15,5.873094630483372e-13,7.548121134712916e-17,6.610148110473892e-19,3.061242617168639e-08,2.7880501847123078e-14,0.002035625924935297,6.922627242872147e-05,4.0356497938997816e-06,1.7621809505724375e-11,2.438403352340666e-10,2.3549262036099405e-10,1.0794516479379292e-13,7.172274120474272e-11,7.249369635153538e-07,1.2625737602837397e-10,8.942007539155108e-09,4.3023576206923216e-14,1.3557793563763496e-10,4.722783353106445e-14,7.686487069063976e-17,3.006031536649987e-08,1.389863030266057e-14,3.91263928607517e-17,1.6207082925976786e-18,1.206494364597155e-16,7.997739245968266e-21
4.929165493800764e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4501790213152835,0.11657223220586928,0.02278656365906629,1.6949635483000803e-15,3.103203993287918e-10,8.58997170030973e-07,1.5599114393890986e-08,2.8335058515704746e-10,1.8476164151046351e-22,4.350570242829506e-05,3.5493823750855845e-20,4.0643664936118486e-05,8.317567530365664e-15,6.114540400659315e-13,7.923949128491078e-17,6.917304878106312e-19,3.1227243433398106e-08,2.906874116639086e-14,0.0020534744314853544,6.992963173550404e-05,4.1049534412748025e-06,1.8104278663118487e-11,2.4633105125749066e-10,2.3734281163290983e-10,1.0879426847578763e-13,7.406512055246589e-11,7.366990744987829e-07,1.296588881857607e-10,9.172677927184125e-09,4.486871603697446e-14,1.3695860413525024e-10,4.895374943070023e-14,8.029463581266694e-17,3.065845857657486e-08,1.4321927099548064e-14,4.0590479941878125e-17,1.697123243142445e-18,1.2709154295531755e-16,8.338256598549903e-21
4.979030661780929e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45016044155792434,0.11655398516596141,0.022786211117575908,1.7747755330010506e-15,3.1968684920426077e-10,8.763080145355058e-07,1.616373499969705e-08,2.920076529062321e-10,1.9611407809836713e-22,4.394572795831291e-05,3.736611474180616e-20,4.1027819584209675e-05,8.581288009109299e-15,6.363307469144355e-13,8.314357881520026e-17,7.235560675586482e-19,3.1847897133242225e-08,3.0294682004115884e-14,0.0020712690089924293,7.063290746037348e-05,4.174770707485506e-06,1.85951189132524e-11,2.488216680286172e-10,2.3919297784676224e-10,1.0964340951730128e-13,7.64630257757775e-11,7.485423970162966e-07,1.3311875818901547e-10,9.406633946926322e-09,4.677276622865194e-14,1.3833916182802132e-10,5.0725311463368667e-14,8.384287572068462e-17,3.126211452559904e-08,1.4753603091832372e-14,4.209451170327885e-17,1.7763496245449052e-18,1.3380549482914372e-16,8.689561272676952e-21
5.028895829761094e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45014191505447604,0.11653579180007677,0.02278585860471843,1.857530308171187e-15,3.2923707970758453e-10,8.937961923421041e-07,1.6743158838114015e-08,3.008386574075312e-10,2.0804318288943652e-22,4.438574947607542e-05,3.9316685076859524e-20,4.141147496713045e-05,8.850564275946239e-15,6.619539999151507e-13,8.719754334610147e-17,7.565204792155517e-19,3.2474379485460895e-08,3.155911861980747e-14,0.0020890098202610966,7.133609953376895e-05,4.245099575146784e-06,1.9094388715589765e-11,2.5131218522433e-10,2.410431187920996e-10,1.1049258933248956e-13,7.891723084006668e-11,7.604666800381706e-07,1.3663742233646068e-10,9.643883703298419e-09,4.8736975565295e-14,1.3971960897635167e-10,5.254327633505375e-14,8.751249029949321e-17,3.1871272642741685e-08,1.51937355725846e-14,4.363917928804678e-17,1.858462385273548e-18,1.4079977241163294e-16,9.051879876004653e-21
5.078760997741259e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4501234416449763,0.11651765194596672,0.02278550612041594,1.943306991418878e-15,3.3897277052759095e-10,9.114620956981103e-07,1.7337629584609845e-08,3.098453035448511e-10,2.205722891635614e-22,4.48257669230859e-05,4.1347968329697284e-20,4.179463223599974e-05,9.125455610580304e-15,6.883383468063446e-13,9.14055232816028e-17,7.906531202956957e-19,3.310668272006643e-08,3.28628537262646e-14,0.002106697027602728,7.203920788396822e-05,4.3159380099486e-06,1.9602146085106613e-11,2.538026025225043e-10,2.428932342586138e-10,1.1134180936651451e-13,8.142851128259441e-11,7.724716709241498e-07,1.4021531525967055e-10,9.88443528605202e-09,5.0762606202759524e-14,1.410999458394072e-10,5.4408405792086824e-14,9.130641987586648e-17,3.248592238154361e-08,1.5642401709299727e-14,4.522517874387778e-17,1.94353772056096e-18,1.4808302863842095e-16,9.425441410590305e-21
5.1286261657214236e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4501050211699757,0.11649956544187427,0.022785153664590777,2.032186048595574e-15,3.488955985724114e-10,9.29306127243139e-07,1.794739253489641e-08,3.190292954429672e-10,2.337254412925719e-22,4.526578024102297e-05,4.3462448153152226e-20,4.21772925383494e-05,9.406021327083746e-15,7.154984664910966e-13,9.577172638165775e-17,8.259838598233097e-19,3.3744799082794494e-08,3.4206698493858154e-14,0.0021243307928369894,7.274223243709902e-05,4.387283960639989e-06,2.0118448590642894e-11,2.562929196019996e-10,2.4474332403616796e-10,1.1219107109641192e-13,8.399764409528433e-11,7.845571154329658e-07,1.4385286990860594e-10,1.0128296776039556e-08,5.285093367622669e-14,1.424801726751193e-10,5.632146659094701e-14,9.522764522674641e-17,3.310605321983897e-08,1.6099678544625158e-14,4.6853210995595323e-17,2.0316530813611997e-18,1.556640907045809e-16,9.810477273934444e-21
5.1784913337015885e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4500866534705354,0.11648153212653245,0.022784801237165527,2.1242493031674957e-15,3.590072379802355e-10,9.473287000090469e-07,1.8572694595378637e-08,3.283923364669386e-10,2.475274095691229e-22,4.570578937173919e-05,4.566265879316231e-20,4.255945701812322e-05,9.692320773671549e-15,7.434491687857087e-13,1.0030043011652482e-16,8.625430412319351e-19,3.438872083505708e-08,3.55914725547818e-14,0.0021419112772933465,7.34451731171502e-05,4.4591353590163175e-06,2.0643353347618493e-11,2.587831361426512e-10,2.4659338791478374e-10,1.1304037602960283e-13,8.662540758478979e-11,7.967227577319264e-07,1.4755051753693925e-10,1.0375476251306797e-08,5.500324690696182e-14,1.4386028974018726e-10,5.828323046790511e-14,9.927918743252227e-17,3.3731654659677143e-08,1.6565642996898153e-14,4.8523981809151224e-17,2.1228871824865452e-18,1.63551961716253e-16,1.0207221259970174e-20
5.228356501681753e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45006833838822585,0.11646355183916265,0.022784448838063014,2.219579945523287e-15,3.6930936013001e-10,9.655302374184627e-07,1.921378427355056e-08,3.3793612922152414e-10,2.620037052065922e-22,4.614579425725985e-05,4.7951185602747846e-20,4.294112681567592e-05,9.984413332476674e-15,7.722053941686777e-13,1.0499598201536589e-16,9.00361485243599e-19,3.503844025389542e-08,3.701800400727125e-14,0.002159438641812562,7.414802984598337e-05,4.531490119909708e-06,2.1176917014715038e-11,2.6127325182526286e-10,2.4844342568461343e-10,1.1388972570498114e-13,8.931258131325739e-11,8.089683404064801e-07,1.5130868768743113e-10,1.0625981793015953e-08,5.722084820902308e-14,1.4524029729008148e-10,6.029447410851403e-14,1.034641080363175e-16,3.436271622724462e-08,1.7040371860367188e-14,5.023820175487244e-17,2.2173200086891484e-18,1.7175582233966268e-16,1.061590955988794e-20
5.278221669661918e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45005007576512573,0.11644562441947341,0.022784096467206312,2.3182625422170485e-15,3.798036336520892e-10,9.839111732818705e-07,1.987091166833905e-08,3.476623755506034e-10,2.7718059552203927e-22,4.658579483978155e-05,5.033066555600924e-20,4.332230306777213e-05,1.0282358419326316e-14,8.017822135302311e-13,1.0986280000910502e-16,9.394704927276583e-19,3.569394963193295e-08,3.848712941979233e-14,0.002176913046748183,7.485080254334415e-05,4.604346141182758e-06,2.1719195793771086e-11,2.6376326633160025e-10,2.5029343713597346e-10,1.147391216945127e-13,9.205994598721556e-11,8.212936044698857e-07,1.551278081773259e-10,1.0879821491203185e-08,5.950505329592069e-14,1.4662019557904677e-10,6.235597911694397e-14,1.077855090730841e-16,3.499922747278722e-08,1.7523941805958327e-14,5.199658618094613e-17,2.31503282340328e-18,1.8028503244752704e-16,1.1036780763163493e-20
