Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53),CO2X(24),H2OX(23)
5.8056748758918786e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996248,0.022821567693054247,2.1397529900890972e-98,1.9185540623102842e-54,1.6795221425982367e-30,1.08994963804172e-71,8.030534617917484e-46,7.963466415701057e-110,5.123968476819965e-17,8.848907549025987e-90,5.123968476819354e-17,5.696966800616596e-61,5.907859791002054e-62,1.1356738583756717e-92,1.3168112478159826e-93,1.5883375124866868e-45,1.3469845573945363e-71,2.7983398516025134e-15,8.285386943112332e-17,3.316918236115961e-19,5.094412348196956e-32,1.8863740755231884e-31,3.3169182091213313e-19,1.3482750888038825e-27,1.0252088140071171e-32,7.482069620341254e-37,4.136192254206043e-62,6.38841891275265e-44,7.635855313542182e-63,2.0000285475563573e-86,6.096654253275893e-89,1.8945490238746769e-88,9.877295876196846e-46
1.1616393778609032e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999416,0.11866996602995962,0.022821567693054205,5.5061440899062645e-96,3.0721856146550044e-53,6.722468516110565e-30,7.008720655162492e-70,6.430940744423613e-45,2.0482932362235425e-107,1.0252388707312311e-16,5.672053941526326e-88,1.0252388707309867e-16,9.125047650181055e-60,9.463574199909414e-61,1.4605431005970234e-90,1.693496392688637e-91,1.2716355383987401e-44,4.555484476222112e-70,5.599110928096502e-15,1.657797231102302e-16,6.636718270124936e-19,2.039092153992175e-31,7.550412330612728e-31,6.636718162075661e-19,5.396572996311848e-27,8.207843788955465e-32,6.0115414661880215e-36,1.3298611923452582e-60,5.1146216818282975e-43,2.4464726591478146e-61,2.572153855932207e-84,7.8441443266694755e-87,2.4375855088127544e-86,7.907840957094758e-45
2.323783158404334e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999884,0.11866996602995392,0.022821567693054122,1.4205614839309206e-93,4.9174958621047345e-52,2.689865437000571e-29,4.519506033443871e-68,5.147359088707259e-44,5.283116033450353e-105,2.0509229168297247e-16,3.632918043803665e-86,2.050922916828747e-16,1.4608001371570394e-58,1.5150518626170265e-59,1.8835931768121117e-88,2.184021989997204e-89,1.0176945084942212e-43,1.6124450973103673e-68,1.1200653081080526e-14,3.316314304684389e-16,1.3276318419341535e-18,8.159021235701775e-31,3.0211484156355773e-30,1.3276317987000409e-18,2.1592992725575099e-26,6.568672837168666e-31,4.84521060489689e-35,4.287930920055468e-59,4.0932551757177765e-42,7.833429167540742e-60,3.3171848495079886e-82,1.0118879761124775e-84,3.1444647011740757e-84,6.328673618853701e-44
4.6480707194911954e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997684,0.11866996602994251,0.022821567693053955,3.6883602191447147e-91,7.869588365829261e-51,1.0761232393340625e-28,2.9332253135282937e-66,4.118930122754171e-43,1.371424999769921e-102,4.1022910090268084e-16,2.3259650789517163e-84,4.1022910090228976e-16,2.3379144104015083e-57,2.4247857027518306e-58,2.4448365301440945e-86,2.8347823752811515e-87,8.143095928932117e-43,6.146288021510851e-67,2.2403737387032777e-14,6.633348451848357e-16,2.6555519042586547e-18,3.264137040758696e-30,1.2086560889365791e-29,2.655551731291426e-18,8.638340212658903e-26,5.2557814973446096e-30,3.931553324751095e-34,1.391605814436102e-57,3.2752314776571804e-41,2.507397740346093e-58,4.305587200257109e-80,1.3136704547257814e-82,4.0822606489696033e-82,5.063896439322725e-43
9.296645841664919e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995375,0.1186699660299197,0.022821567693053622,9.701190724050214e-89,1.259260308431353e-49,4.304858578007876e-28,1.9285507688812078e-64,3.295561289637914e-42,3.606225841942921e-100,8.205027193421364e-16,1.4889049248421526e-82,8.205027193405718e-16,3.7411704809418323e-56,3.880214592345147e-57,3.214564927220381e-84,3.7272806889210034e-85,6.515085104822531e-42,2.5975326943574534e-65,4.480990599887407e-14,1.326741674617547e-15,5.311392158846174e-18,1.305758890657024e-29,4.835017813000078e-29,5.3113914668999484e-18,3.455406964524943e-25,4.204776776588992e-29,3.232980025343364e-33,4.575719950432555e-56,2.62044265826492e-40,8.024444606733701e-57,5.6611513080444255e-78,1.7277054902453062e-80,5.368884126009614e-80,4.051495406280554e-42
1.8593796086012365e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999076,0.11866996602987405,0.02282156769305296,2.6153406982925167e-86,2.014912811873608e-48,1.7220257293331475e-27,1.299633589838829e-62,2.6366159181304315e-41,9.718111304466569e-98,1.641049956221202e-15,9.529910896624893e-81,1.6410499562149443e-15,5.9862787355076045e-55,6.208773991265595e-56,4.3317292730024953e-82,5.022630180619402e-83,5.212299203743044e-41,1.2347120506947105e-63,8.962224322230385e-14,2.6535553334826408e-15,1.062307318788558e-17,5.223230578899117e-29,1.9340858065475422e-28,1.0623070419820042e-17,1.3820507767453132e-24,3.363584910551137e-28,2.7263914778313124e-32,1.5423486593111298e-54,2.0964675439444477e-39,2.5677224430944288e-55,7.628582746308964e-76,2.3290739947726605e-78,7.2376510876018735e-78,3.2413399488695293e-41
3.7188096574707257e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998153,0.11866996602978278,0.022821567693051634,7.3690911613851955e-84,3.223922759864959e-47,6.888340858924929e-27,9.153115673212838e-61,2.109359490565362e-40,2.736407190668485e-95,3.2821444299799536e-15,6.099437186499302e-79,3.282144429954922e-15,9.578370753661256e-54,9.934333739237431e-55,6.09957604083045e-80,7.072444420936551e-81,4.169912232997324e-40,6.5324538057795625e-62,1.7924691766815217e-13,5.3071826512115136e-15,2.1246437326303864e-17,2.08932072368301e-28,7.73650048844477e-28,2.1246426252472854e-17,5.526969996323735e-24,2.690298067755941e-27,2.4049092196281175e-31,5.434790377971299e-53,1.6772360712348748e-38,8.215123251871587e-54,1.0741926948020838e-73,3.281774442495814e-76,1.0198191513057295e-75,2.5931171123245227e-40
7.437669755209705e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963073,0.11866996602960023,0.02282156769304898,2.2311271627896896e-81,5.158278878027195e-46,2.755442559775147e-26,6.9263803046702975e-59,1.687514294413229e-39,8.276686777541953e-93,6.5643333774999334e-15,3.9037339439788825e-77,6.5643333773998065e-15,1.5325653007913513e-52,1.5895012910249425e-53,9.226825912711498e-78,1.0698483343319541e-78,3.335927606640797e-39,3.7413026701022677e-60,3.584962665558038e-13,1.0614437286663997e-14,4.249317393155021e-17,8.357255786477752e-28,3.0946315655150467e-27,4.2493129625032236e-17,2.209734742280215e-23,2.151250682668485e-26,2.2817005933860427e-30,2.05837001807604e-51,1.341840320053296e-37,2.6276715050311868e-52,1.624930723300324e-71,4.969312009071521e-74,1.544225993171245e-73,2.0744920751728197e-39
1.4875389950687662e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992615,0.11866996602923512,0.022821567693043672,7.473697236078691e-79,8.253096669460392e-45,1.1022450947966583e-25,5.798482001757299e-57,1.3500221150029584e-38,2.7689121278749902e-90,1.3128711272549804e-14,2.4984198430630296e-75,1.3128711272149297e-14,2.4521252579198125e-51,2.5431580267204873e-52,1.5438784072146734e-75,1.7901234061577982e-76,2.668691090380815e-38,2.252343762882145e-58,7.169949643149273e-13,2.122894655754791e-14,8.498668051199539e-17,3.3428296213581206e-27,1.2378588341862837e-26,8.498650319919183e-17,8.830389626288132e-23,1.7193915835435052e-25,2.396993493085634e-29,8.627001644152034e-50,1.0735354132528894e-36,8.400840941771103e-51,2.718914647095279e-69,8.325598692045181e-72,2.5872022766917536e-71,1.65956153357332e-38
2.9750830341643574e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767985231,0.11866996602850491,0.02282156769303306,2.8129583998065295e-76,1.3204350265591791e-43,4.409489954028952e-25,5.454254841524966e-55,1.0800219615780323e-37,1.040782644189288e-87,2.6257467062689187e-14,1.5989983277156837e-73,2.6257467061087156e-14,3.9234170094420523e-50,4.068856494869538e-51,2.90253275595526e-73,3.365479789043519e-74,2.134852284134446e-37,1.3941718755448186e-56,1.433992359768454e-12,4.245796509923154e-14,1.699738276016477e-16,1.3370634972950504e-26,4.9514472241323415e-26,1.6997311766388115e-16,3.525308054103283e-22,1.372933480374937e-24,2.829704411041441e-28,4.06282574114861e-48,8.589214995750529e-36,2.6833101547602924e-49,5.111631360516031e-67,1.5673127985802237e-69,4.870474059687097e-69,1.327586011309136e-37
5.95017111235554e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970463,0.11866996602704448,0.02282156769301183,1.1782753910544437e-73,2.1124925871882884e-42,1.7641947548050997e-24,5.710055571610449e-53,8.640192735286215e-37,4.354831203393728e-85,5.2514978643126516e-14,1.023361998002364e-71,5.251497863671839e-14,6.277480413748133e-49,6.509497828499103e-50,6.0740192166505304e-71,7.04281008460617e-72,1.7077133094402827e-36,8.747600837822066e-55,2.8679871504166266e-12,8.4916002182262e-14,3.399486610654865e-16,5.347686861277272e-26,1.9805808442523022e-25,3.3994581586039717e-16,1.4046692873377022e-21,1.0942359124594413e-23,3.715201698597669e-27,2.1290042751170416e-46,6.872824524098765e-35,8.554958607355438e-48,1.0696911146254725e-64,3.2834109074259205e-67,1.0203333636317307e-66,1.0619629526020556e-36
1.1900347268737906e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767940927,0.11866996602412364,0.02282156769296937,5.337041245431037e-71,3.3793292117730037e-41,7.059921613094236e-24,6.464853925213738e-51,6.912160948223938e-36,1.9711232339704787e-82,1.0503000180463541e-13,6.549526442399272e-70,1.0503000177900293e-13,1.0043978968746713e-47,1.0413009491479996e-48,1.3748876653240972e-68,1.594178504199657e-69,1.3658980578049642e-35,5.512526749599044e-53,5.7359767306774536e-12,1.6983207634697574e-13,6.79900513311758e-16,2.13861709929081e-25,7.92232390316684e-25,6.798890893352474e-16,5.575504350502028e-21,8.688779605234981e-23,5.269377179053042e-26,1.2060916722043773e-44,5.5005473989387244e-34,2.717540612911761e-46,2.4213027952365125e-62,7.437458661070861e-65,2.3112346077247864e-64,8.493991508695673e-36
2.3800699581502637e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,2.529349951970157e-68,5.4048129332037894e-40,2.826426717849844e-23,7.659033801948948e-49,5.529731371257951e-35,9.338145885446654e-80,2.1006004813019025e-13,4.191699803801243e-68,2.100600480276603e-13,1.6070373788444517e-46,1.6653792448135273e-47,3.2570685581443634e-66,3.7765606849809615e-67,1.0922813406342106e-34,3.463145353633501e-51,1.1471955887057029e-11,3.3966422467101456e-13,1.359813178767774e-15,8.550801279253634e-25,3.1689269600684804e-24,1.3597671447184257e-15,2.1963944985861258e-20,6.848986570209877e-22,7.812674133726653e-25,7.1472201676056916e-43,4.40401837817148e-33,8.570437456520364e-45,5.73598635479669e-60,1.7625447188193033e-62,5.477279646522652e-62,6.792447862329252e-35
4.76014042070321e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767763712,0.11866996600659857,0.022821567692714623,1.2184701700725986e-65,8.64093909847575e-39,1.1324552914206578e-22,9.224147936744939e-47,4.423785995970838e-34,4.498088420445394e-77,4.2012014079144744e-13,2.68268852878688e-66,4.2012014038132817e-13,2.5712601430048542e-45,2.6623482266439516e-46,7.844752787116939e-64,9.095959096155249e-65,8.73126029582902e-34,2.150012308338988e-49,2.2943914183247862e-11,6.793285212975408e-13,2.719676023420747e-15,3.41738870912057e-24,1.2675680986517567e-23,2.7194892900674425e-15,8.526298517148206e-20,5.322469324304077e-21,1.1766364280402428e-23,4.304470073162636e-41,3.528712215156606e-32,2.6652719497862716e-43,1.3815261666154096e-57,4.2456195426179627e-60,1.3193371311876925e-59,5.429567820784148e-34
9.520281345809103e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767527425,0.11866996598323182,0.022821567692374957,5.813224326212782e-63,1.3803910741766923e-37,4.5437113920173445e-22,1.1003247385437487e-44,3.539028922608681e-33,2.146393099298057e-74,8.402403261545492e-13,1.7169205254275102e-64,8.402403245140766e-13,4.114015671999043e-44,4.252562518144199e-45,1.871637573698065e-61,2.1701528820836234e-62,6.9738475380544e-33,1.301486995213659e-47,4.5887830709356267e-11,1.3586571144644018e-12,5.439563865930655e-15,1.3646153383672807e-23,5.0702497028965786e-23,5.43879772588796e-15,3.2193987322590593e-19,4.0263289487869344e-20,1.7540449069857236e-22,2.5671387096342957e-39,2.831095472050234e-31,8.071801852652434e-42,3.2960887363836685e-55,1.0127462578681231e-57,3.147162612475241e-57,4.3366445970996697e-33
1.9040563196020888e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.02282156769169563,2.6698541621399583e-60,2.2017474660291188e-36,1.8270063107864767e-21,1.263731121873343e-42,2.831222814470801e-32,9.863029154843307e-72,1.6804806970430823e-12,1.0988286554877114e-62,1.680480690481225e-12,6.582421985746062e-43,6.781185949232454e-44,4.29988919346108e-59,4.985681328233449e-60,5.561302691956529e-32,7.518258067182576e-46,9.177566349648006e-11,2.7173143004534795e-12,1.0880068367194475e-14,5.439829024733717e-23,2.0280814862553389e-22,1.0876871232346622e-14,1.1567318338533031e-18,2.9018405259664856e-19,2.5156862973729623e-21,1.4737074890282088e-37,2.2760755683023886e-30,2.3307196842703455e-40,7.572320346373256e-53,2.3253565374919217e-55,7.226437483906312e-55,3.4581516250339244e-32
3.808112689644446e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766109704,0.11866996584303129,0.022821567690336973,1.1405544599374414e-57,3.500984498158213e-35,7.365730222867432e-21,1.3504249569919571e-40,2.2649775239947033e-31,4.217955021748619e-69,3.3609614394692903e-12,7.032496247841052e-61,3.360961413222136e-12,1.0531864245634735e-41,1.0777258364645914e-42,9.19278996763556e-57,1.0658889193703447e-57,4.420862736395029e-31,4.0179487356544536e-44,1.8355132801035547e-10,5.434628671054021e-12,2.1764449368579254e-14,2.1611672583319307e-22,8.112178306023576e-22,2.175084521906899e-14,3.832691579494473e-18,1.9308360798845992e-18,3.3536823323100485e-20,7.868858502591633e-36,1.834569620590587e-29,6.220708322063494e-39,1.6188559369505387e-50,4.965473518443792e-53,1.5433043559718972e-52,2.748822906180957e-31
5.712169059686803e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765164557,0.11866996574956426,0.022821567688978316,9.369550067063824e-57,1.2847602679471725e-34,1.5720122458610022e-20,8.402310806984898e-40,6.724150737804386e-31,3.4486294513748415e-68,5.041442182544641e-12,3.9928417398316367e-60,5.041442126769658e-12,3.984416195615462e-41,4.096407335253925e-42,6.612267688542107e-56,7.666802721622288e-57,1.2594945221952716e-30,2.1286916655717515e-43,2.7532699146385874e-10,8.15194304027695e-12,3.2652530305540745e-14,4.570965203223097e-22,1.7238161923988302e-21,3.2622646614041144e-14,7.209088876130175e-18,4.9949996405726955e-18,1.1370150670415259e-19,4.147914817139826e-35,5.264187404666927e-29,2.724761817456742e-38,1.1644163633101325e-49,3.5901284952060504e-52,1.1160925019403941e-51,7.831050423046948e-31
7.61622542972916e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642194096,0.11866996565609723,0.02282156768761966,4.970124415989522e-56,3.249679463481315e-34,2.6905641561165825e-20,3.356406123253362e-39,1.4651567516379973e-30,1.6885606778539607e-67,6.721922926268789e-12,1.5355653497048659e-59,6.721922831123812e-12,1.037140787995186e-40,1.0985508218690072e-41,2.935368658790978e-55,3.4034962622478704e-56,2.6478942936147066e-30,7.339186415565394e-43,3.6710265385698983e-10,1.0869257408124167e-11,4.3544548991708205e-14,7.763961890269808e-22,2.9405935353625613e-21,4.3492275851627336e-14,1.107289882301517e-17,9.669479760178635e-18,2.6879543387908124e-19,1.4800125769232463e-34,1.1134120253668793e-28,8.221695725053133e-38,5.1691289812238405e-49,1.7598330964500513e-51,5.470157418565013e-51,1.6463033297022945e-30
1.1424338169813875e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727623291145,0.1186699654691632,0.022821567684902344,7.408295229138843e-55,1.1312971602778497e-33,5.595184715257028e-20,2.544478618821916e-38,4.2528962212866944e-30,1.7108776773241148e-66,1.0082884415238989e-11,1.1686848755962069e-58,1.0082884218255881e-11,3.806157122193174e-40,4.411632564268889e-41,2.5820200405431464e-54,2.9937588576888103e-55,7.192734651580047e-30,4.2378370164094474e-42,5.506539761546237e-10,1.6303886140594146e-11,6.533833533012942e-14,1.5959307012953913e-21,6.088007582450982e-21,6.522643775347492e-14,1.9521096471003922e-17,2.3132853929378958e-17,8.417414777666029e-19,9.579503045145722e-34,3.0525870191924977e-28,3.9421218706191104e-37,4.546799277587142e-48,2.4146353119892816e-50,7.500354044613841e-50,4.471765612445212e-30
1.5232450909898589e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727604388193,0.11866996528222916,0.022821567682185028,4.0430358381375615e-54,2.8162760079541307e-33,9.547988222990562e-20,1.0072331706530673e-37,9.300600943597702e-30,8.319008395582209e-66,1.3443845906593616e-11,4.412948152577741e-58,1.3443845571580728e-11,9.869643498348934e-40,1.1890531560973015e-40,1.1416969190270975e-53,1.3237477291352105e-54,1.4976818270556143e-29,1.4482140806369776e-41,7.34205294552891e-10,2.173851486801284e-11,8.714780818721425e-14,2.6958154609834283e-21,1.0353915667631643e-20,8.695261546492044e-14,2.8784877726036937e-17,4.325456455290765e-17,1.926801977176632e-18,3.313717032369237e-33,6.4051218614927145e-28,1.1662705619258338e-36,2.0104433160976659e-47,1.1581153940122682e-49,3.5969794403064974e-49,9.310714203037113e-30
1.9040563649983303e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758548524,0.11866996509529512,0.022821567679467712,1.6736023312533518e-53,5.952517261227651e-33,1.4626986010901586e-19,3.1510281828451036e-37,1.7449186514708752e-29,3.1804378041501563e-65,1.6804807400501836e-11,1.3498306978389313e-57,1.6804806888683612e-11,2.1579730904353285e-39,2.6573300915581457e-40,3.9707580737142727e-53,4.603888043199173e-54,2.713094251425185e-29,3.978214431412229e-41,9.177566087732659e-10,2.7173143590025504e-11,1.0897471511517941e-13,4.090029430006866e-21,1.5818145401773536e-20,1.0867024158804228e-13,3.8487619871979284e-17,7.074411390535224e-17,3.758628233554882e-18,9.234420505474307e-33,1.1688405819363304e-27,2.805149600085658e-36,6.992118381442241e-47,4.367521977492719e-49,1.3562090533878579e-48,1.686577653896474e-29
