Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CHOX(53),CO2X(24)
5.8056748758918786e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996248,0.022821567693054247,1.8816331351216675e-97,1.9214601218341668e-54,1.6795279649124836e-30,2.2470238771433383e-71,8.021833056275246e-46,1.6417536534814868e-109,5.123968476819935e-17,8.839319231661864e-90,5.123968476819354e-17,5.6907937984248266e-61,2.220032529833568e-60,2.3413047488606476e-92,2.714737514759396e-93,1.2326876679783747e-43,1.2881969672244886e-71,2.7983398516025134e-15,8.285386943112332e-17,3.3169182504797505e-19,5.094413402189227e-32,1.8863740755231796e-31,3.3169181947607907e-19,2.784587085748698e-27,4.3730120537646297e-32,6.579240256175698e-36,3.637201880791959e-61,9.87729778372794e-46,6.38843958498694e-44,1.7901228085889715e-63,4.123258012601462e-86,2.600019371900257e-88,1.6660024115501383e-87
1.1616393778609032e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999416,0.11866996602995962,0.022821567693054205,4.833222186122559e-95,3.076840017468611e-53,6.722515129297753e-30,1.442312750708513e-69,6.423972437868361e-45,4.215236568740593e-107,1.0252388707312194e-16,5.665907933928127e-88,1.0252388707309867e-16,9.115160118650968e-60,3.5561857334567405e-59,3.0056691123611124e-90,3.485066477885024e-91,9.868996587742819e-43,4.18319033949513e-70,5.599110928096502e-15,1.657797231102302e-16,6.636718327618868e-19,2.039092997826698e-31,7.550412330612654e-31,6.636718104596076e-19,1.1145430012532783e-26,3.5010163522291286e-31,5.276434468415684e-35,1.1673102317127292e-59,7.907844011629257e-45,5.114654783836151e-43,5.735380910664236e-62,5.293266178760677e-84,3.339234798333211e-86,2.1396660386660434e-85
2.323783158404334e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999884,0.11866996602995392,0.022821567693054122,1.2425017237060437e-92,4.9249480537300036e-52,2.6899027405503116e-29,9.26749815293811e-68,5.1417816192295925e-44,1.0833774037304111e-104,2.050922916829678e-16,3.628981561197397e-86,2.050922916828747e-16,1.4592172733927468e-58,5.693206207942322e-58,3.86251987492409e-88,4.478582980378652e-89,7.898196619988346e-42,1.375443716985804e-68,1.1200653081080526e-14,3.316314304684389e-16,1.3276318649402867e-18,8.159027988939877e-31,3.0211484156355185e-30,1.3276317757007201e-18,4.4594835859552975e-26,2.801793452996785e-30,4.237222945754785e-34,3.750304235732696e-58,6.328678508096267e-44,4.093308158884273e-42,1.8364002776491686e-60,6.802261001866075e-82,4.292186790900486e-84,2.750284603866913e-83
4.6480707194911954e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997684,0.11866996602994251,0.022821567693053955,3.203413783777917e-90,7.881520404500372e-51,1.0761530859746424e-28,5.972630665777482e-66,4.114467017271069e-43,2.7927223180342647e-102,4.102291009026622e-16,2.323444757604873e-84,4.1022910090228976e-16,2.3353811412449968e-57,9.111777765439349e-57,4.978445369485127e-86,5.772496040404277e-87,6.319757244607632e-41,4.633559093892954e-67,2.2403737387032777e-14,6.633348451848357e-16,2.655551996306746e-18,3.264142444370954e-30,1.208656088936532e-29,2.6555516392791704e-18,1.7839716672870881e-25,2.2417265841570777e-29,3.4135793365937575e-33,1.2085376326137944e-56,5.063904263696579e-43,3.275316262841133e-41,5.877947708410498e-59,8.767510790887922e-80,5.533113500290592e-82,3.545427254936221e-81
9.296645841664919e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995375,0.1186699660299197,0.022821567693053622,8.311361741842333e-88,1.2611715295786281e-49,4.305097343935958e-28,3.873735295183924e-64,3.291990353345218e-42,7.24469226865673e-100,8.205027193420616e-16,1.4872916079644513e-82,8.205027193405718e-16,3.737116700626875e-56,1.4580962198849153e-55,6.457532344545983e-84,7.487494000204949e-85,5.056285750081787e-40,1.6307208839852414e-65,4.480990599887407e-14,1.326741674617547e-15,5.3113925271371155e-18,1.3057632139504534e-29,4.835017812999702e-29,5.311391098821002e-18,7.135570317266536e-25,1.7933373778412514e-28,2.768171378997072e-32,3.9195647393330875e-55,4.051507926532957e-42,2.620578311937858e-40,1.8810121147242915e-57,1.137232207362556e-77,7.178098661128572e-80,4.5994761948980683e-79
1.8593796086012365e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999076,0.11866996602987405,0.02282156769305296,2.1836727671769152e-85,2.0179769612342776e-48,1.7222167033687417e-27,2.544203211640348e-62,2.6337589884977315e-41,1.9030006873221343e-97,1.6410499562209032e-15,9.51958467321465e-81,1.6410499562149443e-15,5.9797922476269186e-55,2.3331231191296182e-54,8.4815741989798e-82,9.834365876976209e-83,4.045220469948305e-39,6.164162377099916e-64,8.962224322230385e-14,2.6535553334826408e-15,1.0623074661657861e-17,5.223265166778997e-29,1.9340858065472404e-28,1.0623068947444601e-17,2.8536267943226944e-24,1.434395434012815e-27,2.273902275806408e-31,1.2874033156284606e-53,3.241359982230337e-41,2.0966845483257144e-39,6.018287647687289e-56,1.4936850047081229e-75,9.430090804591702e-78,6.042473180285316e-77
3.7188096574707257e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998153,0.11866996602978278,0.022821567693051634,5.8757040624453086e-83,3.228844817658585e-47,6.88986792359218e-27,1.711267830194822e-60,2.107073874897538e-40,5.118563827789082e-95,3.282144429978758e-15,6.092828085753252e-79,3.282144429954922e-15,9.567992022774043e-54,3.7331314708117016e-53,1.1407605857500042e-79,1.3227092811418577e-80,3.2362529305526184e-38,2.577312541938872e-62,1.7924691766815217e-13,5.3071826512115136e-15,2.1246443225899183e-17,2.089348394468447e-28,7.7365004884423555e-28,2.1246420362853245e-17,1.1409003516907822e-23,1.1469958213262841e-26,1.9139176037295683e-30,4.331205940199151e-52,2.59314916631859e-40,1.677583119073442e-38,1.9250211626312156e-54,2.0089866566283696e-73,1.2688127244919968e-75,8.130105710927471e-75
7.437669755209705e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963073,0.11866996602960023,0.02282156769304898,1.6500496876207718e-80,5.1662159842211224e-46,2.756663005493543e-26,1.2012196114923195e-58,1.6856857735418104e-39,1.4365132249647035e-92,6.564333377495153e-15,3.899504018812909e-77,6.5643333773998065e-15,1.5309046762221169e-52,5.973115190248657e-52,1.6010077217134345e-77,1.8563647569698742e-78,2.5890326540342427e-37,1.2112356774715924e-60,3.584962665558038e-13,1.0614437286663997e-14,4.249319756519575e-17,8.357477152585524e-28,3.0946315655131146e-27,4.2493106066330196e-17,4.559065516256624e-23,9.167323068864193e-26,1.6825482697724154e-29,1.521097550155102e-50,2.0745433615808595e-39,1.3423950667847273e-37,6.154401409561939e-53,2.8195250021848823e-71,1.7818568099814793e-73,1.1417501908593688e-72
1.4875389950687662e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992615,0.11866996602923512,0.022821567693043672,4.968799070532691e-78,8.265993575778669e-45,1.1032195097922902e-25,9.040817661164346e-57,1.348559287687578e-38,4.321568073329739e-90,1.312871127253068e-14,2.4957126600143305e-75,1.3128711272149297e-14,2.449468237772503e-51,9.557059376673035e-51,2.4087923806231596e-75,2.792989137555108e-76,2.071237746898089e-36,6.342587628310565e-59,7.169949643149273e-13,2.122894655754791e-14,8.498677532637697e-17,3.343006710807314e-27,1.2378588341847381e-26,8.498640896403349e-17,1.8199798957571394e-22,7.319936077369876e-25,1.5876119158072516e-28,5.729739432631846e-49,1.6596435903157572e-38,1.074421300396367e-36,1.9657349514818641e-51,4.242109258377145e-69,2.6835061363000325e-71,1.719491944954664e-70
2.9750830341643574e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767985231,0.11866996602850491,0.02282156769303306,1.651188658693367e-75,1.3225617177863875e-43,4.417254312697492e-25,7.508488351594724e-55,1.0788516966251733e-37,1.434295599380224e-87,2.6257467062612684e-14,1.5972657222991182e-73,2.6257467061087156e-14,3.9191657645867154e-50,1.5291326906903103e-49,3.998546780070667e-73,4.636305428720694e-74,1.6569940466178723e-35,3.599488144054377e-57,1.433992359768454e-12,4.245796509923154e-14,1.699742090807425e-16,1.3372051621009544e-26,4.9514472241199765e-26,1.6997274072332047e-16,7.250856837025066e-22,5.833741677592203e-24,1.6544690629934845e-27,2.382306712569418e-47,1.3277172960173528e-37,8.603334710962198e-36,6.266877085969041e-50,7.041814454229452e-67,4.4602074322802326e-69,2.857927229290748e-68
5.95017111235554e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970463,0.11866996602704448,0.02282156769301183,6.14738149550798e-73,2.1160974428541904e-42,1.7703572245320066e-24,6.986193639825385e-53,8.630830621609107e-37,5.332899301889067e-85,5.2514978642820514e-14,1.0222531299852322e-71,5.251497863671839e-14,6.2706784248426865e-49,2.4466058482788364e-48,7.435972658692558e-71,8.621991692309466e-72,1.32559549633627e-34,2.1454473429418822e-55,2.8679871504166266e-12,8.491600218226199e-14,3.3995020452045456e-16,5.348820066574221e-26,1.9805808442424102e-25,3.399443081044922e-16,2.877339712919267e-21,4.6318231596710924e-23,1.9318478249898946e-26,1.109746753454624e-45,1.0621729876703056e-36,6.895243527430286e-35,1.9905226531616376e-48,1.3095437462044989e-64,8.305429693839077e-67,5.321761577637679e-66
1.1900347268737906e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767940927,0.11866996602412364,0.02282156769296937,2.5359363009661928e-70,3.385743657670239e-41,7.108454108865636e-24,7.202961008033038e-51,6.904671289017294e-36,2.1976079674300595e-82,1.0503000180341146e-13,6.542429712136277e-70,1.0503000177900293e-13,1.0033095830256624e-47,3.9145353630733893e-47,1.5325301878865153e-68,1.7769645793850283e-69,1.0604744517990105e-33,1.3085954951049495e-53,5.7359767306774536e-12,1.6983207634697563e-13,6.799068239520868e-16,2.139523480540314e-25,7.922323903087723e-25,6.79883058373787e-16,1.1329343399616631e-20,3.650371267197002e-22,2.4976966725302037e-25,5.726963513791033e-44,8.497351407133801e-36,5.5358774514532254e-34,6.276433592083269e-47,2.698925679062632e-62,1.713561459464059e-64,1.0979627956519903e-63
2.3800699581502637e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,1.1213551179716792e-67,5.417144193611771e-40,2.8640772172624547e-23,7.961276996280517e-49,5.523739703557091e-35,9.711095604103351e-80,2.1006004812529434e-13,4.187157938762291e-68,2.100600480276603e-13,1.6052960934564387e-46,6.26313713765337e-46,3.3866338847376093e-66,3.926791268370103e-67,8.483755053266611e-33,7.999692155658811e-52,1.1471955887057029e-11,3.396642246710141e-13,1.3598394625738578e-15,8.558049394929447e-25,3.168926960005175e-24,1.3597430213927423e-15,4.3938596890061276e-20,2.835792001933484e-21,3.457641075981284e-24,3.167026805983721e-42,6.797821574047233e-35,4.458889581881673e-33,1.9512258830664432e-45,5.964162370002331e-60,3.7892676163824402e-62,2.4279137027649175e-61
4.76014042070321e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767763712,0.11866996600659857,0.022821567692714623,5.097029874129247e-65,8.667279484444335e-39,1.1608465839327603e-22,9.046257329471883e-47,4.418992760828654e-34,4.4129952033237735e-77,4.201201407718639e-13,2.679781792591944e-66,4.201201403813282e-13,2.568474142263429e-45,1.0020537827634104e-44,7.695388055390272e-64,8.922771278666768e-65,6.786935376816681e-32,4.80291410125899e-50,2.2943914183247862e-11,6.793285212975353e-13,2.7197887189848277e-15,3.423182508733359e-24,1.2675680986011111e-23,2.7193928009719272e-15,1.6561656820110218e-19,2.1440184487363635e-20,4.914726576056674e-23,1.7997663337557977e-40,5.438158959332935e-34,3.611625017617954e-32,5.906009920748025e-44,1.3552217927349826e-57,8.61417890232797e-60,5.518283625515685e-59
9.520281345809103e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767527425,0.11866996598323182,0.022821567692374957,2.2808821535305514e-62,1.3867159183863734e-37,4.74722633255121e-22,1.0120684265952972e-44,3.535194494347048e-33,1.975057198913019e-74,8.402403260762152e-13,1.715060288848761e-64,8.40240324514077e-13,4.1095582513984593e-44,1.6031449114120979e-43,1.7219946400926615e-61,1.996642762674259e-62,5.429436945953016e-31,2.7619742538499097e-48,4.5887830709356267e-11,1.3586571144643556e-12,5.440065005483121e-15,1.3692428839632162e-23,5.0702497024914145e-23,5.438411803253753e-15,5.932732090509493e-19,1.54419312957559e-19,6.870135460527516e-22,1.0066226677222553e-38,4.3503686994176246e-33,2.950387566030581e-31,1.704213786343789e-42,3.0325567227647188e-55,1.927665746472751e-57,1.2346521173437566e-56
1.9040563196020888e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.02282156769169563,9.61930212064072e-60,2.2185890334064374e-36,1.9613682388390785e-21,1.0672141768918932e-42,2.82815552819376e-32,8.334136432367851e-72,1.6804806967297458e-12,1.0976381998841273e-62,1.680480690481228e-12,6.575290692076176e-43,2.5645811397262587e-42,3.632647543234323e-59,4.212020832271916e-60,4.3433708323029836e-30,1.4731141320380413e-46,9.177566349648006e-11,2.7173143004531107e-12,1.0882362134056265e-14,5.476730002464056e-23,2.028081485931211e-22,1.0875327811926287e-14,1.9566883055185207e-18,1.0274365140876444e-18,9.040509865948764e-21,5.304440447767057e-37,3.4800409823002807e-32,2.4345717361302733e-30,4.548256500073309e-41,6.397274280242412e-53,4.0651167925197705e-55,2.6031303763530876e-54
2.8560845046232673e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766582278,0.1186699658897648,0.0228215676910163,7.892004108527859e-59,8.165701221411304e-36,4.241068161251497e-21,6.628166443597868e-42,8.396086463412126e-32,6.804211716243158e-71,2.520721067428104e-12,6.232063834341879e-62,2.5207210541500326e-12,2.4875655472054687e-42,9.776860983140669e-42,2.6087071542007247e-58,3.024768914419784e-59,1.241903239752519e-29,7.803406410718744e-46,1.3766349601851082e-10,4.075971486096978e-12,1.6326567353440635e-14,1.163769657419345e-22,4.309646072128662e-22,1.6311122056271833e-14,3.67025250358926e-18,2.659139437177384e-18,3.0566159225449723e-20,2.790457074131041e-36,9.950325020060604e-32,7.060885566992991e-30,1.9927093175479186e-40,4.594048106675547e-52,2.934884525340714e-54,1.8798414491642377e-53
3.808112689644446e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766109704,0.1186699658430313,0.022821567690336973,4.181832648589759e-58,2.0709785877314946e-35,7.330140900426197e-21,2.6442586688872055e-41,1.8294629736939726e-31,3.327816688764337e-70,3.360961438171246e-12,2.3967249361197302e-61,3.3609614155204943e-12,6.475117802650312e-42,2.630262509917654e-41,1.1566751132313942e-57,1.3411508927051905e-58,2.6194774497419866e-29,2.6905095501678954e-45,1.835513282754485e-10,5.434628671395965e-12,2.177279596698497e-14,1.985198427051189e-22,7.35170660464404e-22,2.1745794767813123e-14,5.625065983651455e-18,5.151295084350712e-18,7.216528419989388e-20,9.94277355950664e-36,2.0987319204287475e-31,1.505687391046337e-29,6.01532294036311e-40,2.0369483601255242e-51,1.4371786541253098e-53,9.20280331430531e-53
5.712169059686803e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765164557,0.11866996574956427,0.022821567688978316,6.222372416503188e-57,7.242352899115069e-35,1.5439843256896718e-20,2.001628268194188e-40,5.310366131085258e-31,3.366624000103071e-69,5.04144217976254e-12,1.8240953625432031e-60,5.041442132867359e-12,2.376276091606001e-41,1.0635895963490098e-40,1.0158803018165526e-56,1.1778936340274691e-57,7.15434997201225e-29,1.5546168287106642e-44,2.753269921671668e-10,8.151943041184524e-12,3.2670237709611506e-14,4.109908831243389e-22,1.5220627485673295e-21,3.261250874007006e-14,9.887021378626505e-18,1.2344838541833739e-17,2.258233870681245e-19,6.42673211598352e-35,5.73192485705401e-31,4.174096725976713e-29,2.8884411963346082e-39,1.7889857779729056e-50,1.969128140937163e-52,1.2596161565105676e-51
7.61622542972916e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642194096,0.11866996565609725,0.02282156768761966,3.394614938938792e-56,1.8096539558818872e-34,2.6599460597955598e-20,7.920282719650995e-40,1.1613170808029241e-30,1.6360870226569988e-68,6.721922921518342e-12,6.887776778862164e-60,6.7219228417624214e-12,6.161860138056265e-41,2.8804700976275104e-40,4.489712975036468e-56,5.205718781466958e-57,1.4968819476508935e-28,5.316462273917352e-44,3.671026550840434e-10,1.0869257409704837e-11,4.3575671691994585e-14,6.989567298029111e-22,2.5886062483362276e-21,4.3475100358765754e-14,1.4544345912033852e-17,2.312874932283583e-17,5.169911891136262e-19,2.222546371001875e-34,1.1992430691887157e-30,8.83004248166491e-29,8.555343685180716e-39,7.90642828759564e-50,9.443458610019735e-52,6.039473606410609e-51
9.520281799771516e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763274261,0.11866996556263022,0.022821567686261004,1.4050790665490951e-55,3.839315812979016e-34,4.105895359706372e-20,2.4777060211808186e-39,2.178788696570115e-30,6.253184045011842e-68,8.40240366345026e-12,2.106830909077043e-59,8.402403541601992e-12,1.3472760322429347e-40,6.469703604007343e-40,1.5612222007203812e-55,1.81019475465577e-56,2.7249286780383714e-28,1.4618329995760916e-43,4.588783169564468e-10,1.3586571776866329e-11,5.448993472462406e-14,1.0677992928560603e-21,3.954768157030627e-21,5.4333276716517195e-14,1.940990919008016e-17,3.7919587060870244e-17,1.0092107424351484e-18,6.19476820309514e-34,2.1830515082503603e-30,1.6224185599065754e-28,2.0608648913525248e-38,2.7493095648455834e-49,3.561806660542658e-51,2.277172451261986e-50
1.332839453985623e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761383966,0.11866996537569618,0.022821567683543688,4.0709133342907614e-54,1.4064474594987326e-33,8.015911401054341e-20,2.453064228113516e-38,5.961561436786534e-30,1.5599117671798307e-66,1.1763365147852523e-11,1.8644287431919113e-58,1.1763364913545972e-11,5.182219124329793e-40,2.507613153811369e-39,2.4209373525346636e-54,2.8069587337010415e-55,7.193983076843025e-28,9.508808178518737e-43,6.424296375022267e-10,1.9021200507027553e-11,7.634635751844184e-14,2.0531230996633607e-21,7.604712573124585e-21,7.60361167814242e-14,2.927378987135683e-17,7.989730125610283e-17,2.980438236880932e-18,4.006911086267537e-33,5.763001108532499e-30,4.355835034928835e-28,8.998692659513756e-38,4.2631012650578756e-48,6.183616521323719e-50,3.952551935086574e-49
