Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CO2X(24),COX(50),CHOX(53),H2OX(23)
1.1900347268737906e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767940927,0.11866996602412364,0.02282156769296937,2.5356657599260656e-70,3.3793292120439216e-41,7.108454108490922e-24,7.202960698064848e-51,6.904671289017294e-36,2.197607873204037e-82,1.0503000180341146e-13,6.542429712136277e-70,1.0503000177900293e-13,1.0033095830256624e-47,5.041818959313819e-49,1.5325301220968557e-68,1.7769645031020968e-69,1.3658981543884866e-35,1.3085954951116319e-53,5.7359767306774536e-12,1.6983207634697574e-13,6.799068239523696e-16,2.138617099312039e-25,7.922323903087723e-25,6.79883058373787e-16,1.132934339926706e-20,3.6503712672078738e-22,2.497696672524935e-25,5.726963266133537e-44,5.535877451189878e-34,6.276433592116235e-47,1.0978455195050665e-63,2.6989255632010292e-62,1.713561387022964e-64,8.493991508773882e-36
2.3800699581502637e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,1.1211159041440545e-67,5.404812934115936e-40,2.864077217224519e-23,7.961276310808579e-49,5.523739703557091e-35,9.71109477081352e-80,2.1006004812529434e-13,4.187157938762291e-68,2.100600480276603e-13,1.6052960934564387e-46,8.063450566453997e-48,3.386633593807511e-66,3.9267909310375724e-67,1.0922814906430491e-34,7.999692154599813e-52,1.1471955887057029e-11,3.3966422467101456e-13,1.3598394623966073e-15,8.55080127945823e-25,3.168926960005175e-24,1.3597430213927423e-15,4.3938596889729126e-20,2.8357920015559703e-21,3.45764107574701e-24,3.1670265320550284e-42,4.4588895818036114e-33,1.951225882798842e-45,2.4273951795851343e-61,5.964161857648641e-60,3.789267295880304e-62,6.792447862479275e-35
4.76014042070321e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767763712,0.11866996600659857,0.022821567692714623,5.094855751642689e-65,8.640939102238273e-39,1.1608465839289157e-22,9.046255772871562e-47,4.418992760828654e-34,4.412994446481899e-77,4.201201407718639e-13,2.679781792591944e-66,4.201201403813282e-13,2.568474142263429e-45,1.289033499725695e-46,7.69538673415381e-64,8.92276974669839e-65,8.73126256277503e-34,4.802914101138156e-50,2.2943914183247862e-11,6.793285212975408e-13,2.719788718812646e-15,3.417388709383971e-24,1.2675680986011111e-23,2.7193928009719272e-15,1.6561656820080096e-19,2.1440184486941985e-20,4.91472657594839e-23,1.7997660226940688e-40,3.6116250175996645e-32,5.906009920608824e-44,5.515927224250093e-59,1.355221560054252e-57,8.614177463588757e-60,5.429567821165311e-34
9.520281345809103e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767527425,0.11866996598323182,0.022821567692374957,2.2789371441100277e-62,1.3803910755850923e-37,4.747226332547296e-22,1.0120680783172858e-44,3.535194494347048e-33,1.975056521526918e-74,8.402403260762152e-13,1.715060288848761e-64,8.40240324514077e-13,4.1095582513984593e-44,2.05889920690962e-45,1.7219940488382947e-61,1.996642077118219e-62,6.973850800237486e-33,2.761974253835957e-48,4.5887830709356267e-11,1.3586571144644018e-12,5.440065005351423e-15,1.3646153386803595e-23,5.0702497024914145e-23,5.438411803253753e-15,5.932732090507412e-19,1.5441931295693437e-19,6.870135460491627e-22,1.0066223197562356e-38,2.9503875660266165e-31,1.704213786335743e-42,1.2335980961668724e-56,3.0325556815230712e-55,1.9276651020852715e-57,4.336644598008236e-33
1.9040563196020888e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.02282156769169563,9.602909386446859e-60,2.2017474714472024e-36,1.961368238838733e-21,1.0672134421919047e-42,2.828155528193761e-32,8.334130715340432e-72,1.6804806967297458e-12,1.0976381998841275e-62,1.680480690481228e-12,6.575290692076178e-43,3.2829194467223433e-44,3.632645048360964e-59,4.2120179394892476e-60,5.561307027712109e-32,1.4731141320343067e-46,9.177566349648006e-11,2.7173143004534795e-12,1.08823621342473e-14,5.439829028408503e-23,2.028081485931211e-22,1.0875327811926288e-14,1.9566883055192e-18,1.0274365140852531e-18,9.040509865926088e-21,5.304436778556941e-37,2.4345717361294997e-30,4.5482565000619623e-41,2.5986889838702262e-54,6.397269886644821e-53,4.0651140734807755e-55,3.458151627168206e-32
2.8560845046232673e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766582278,0.1186699658897648,0.0228215676910163,7.876934411142047e-59,8.091761770332778e-36,4.241068161242693e-21,6.628161166409212e-42,8.396086463412129e-32,6.804206481680617e-71,2.520721067428104e-12,6.23206383434188e-62,2.5207210541500326e-12,2.487565547205469e-42,1.2496820789149233e-43,2.608705116945949e-58,3.0247665522434595e-59,1.58727710064087e-31,7.803406419855085e-46,1.3766349601851082e-10,4.075971486097913e-12,1.632656735431523e-14,1.1532378241386e-22,4.309646072128662e-22,1.631112205627652e-14,3.670252503591095e-18,2.6591394413414586e-18,3.0566159215150626e-20,2.790454794733731e-36,7.060885566982615e-30,1.9927093204331513e-40,1.8761983325064466e-53,4.594044518978288e-52,2.9348822852285363e-54,9.869879734611846e-32
3.808112689644446e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766109704,0.1186699658430313,0.022821567690336973,4.173210164517883e-58,2.0494712952401335e-35,7.330140900409071e-21,2.6442563292652464e-41,1.8294629736939728e-31,3.3278138849179313e-70,3.360961438171246e-12,2.396724936119731e-61,3.3609614155204943e-12,6.475117802650313e-42,3.3566613994046507e-43,1.156674116904642e-57,1.3411497374759154e-58,3.3424765852483206e-31,2.690509554714869e-45,1.835513282754485e-10,5.434628671397944e-12,2.177279596902355e-14,1.9630210196318944e-22,7.35170660464404e-22,2.174579476782249e-14,5.625065983657935e-18,5.151295093203586e-18,7.216528421553604e-20,9.942764467470668e-36,1.5056873910434315e-29,6.0153229518324284e-40,9.183501876866547e-53,2.0369466055551717e-51,1.437177448452456e-53,2.0783571821303054e-31
5.712169059686803e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765164557,0.11866996574956427,0.022821567688978316,6.208405672958304e-57,7.150780310433999e-35,1.5439843256877594e-20,2.001626214515476e-40,5.310366131085258e-31,3.3666207550433503e-69,5.04144217976254e-12,1.8240953625432037e-60,5.041442132867359e-12,2.3762760916060014e-41,1.3526370045759071e-42,1.0158792943569467e-56,1.1778924658967365e-57,9.104184216417578e-31,1.5546168309066368e-44,2.753269921671668e-10,8.15194304119026e-12,3.2670237715472616e-14,4.049504398657148e-22,1.5220627485673295e-21,3.2612508740081914e-14,9.887021378653728e-18,1.2344838553016241e-17,2.258233872174175e-19,6.426725237927641e-35,4.17409672597005e-29,2.8884411999001817e-39,1.2567446343287161e-51,1.7889840038136715e-50,1.9691262538807426e-52,5.660837710741753e-31
7.61622542972916e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642194096,0.11866996565609725,0.02282156768761966,3.386202073230359e-56,1.7834275594677714e-34,2.6599460597938133e-20,7.92027364443796e-40,1.1613170808029241e-30,1.6360853075925455e-68,6.721922921518342e-12,6.887776778862166e-60,6.7219228417624214e-12,6.161860138056265e-41,3.6544704651585486e-42,4.489708079815623e-56,5.20571310556442e-57,1.9002468993424958e-30,5.316462279286986e-44,3.671026550840434e-10,1.0869257409717088e-11,4.3575671704422514e-14,6.863493541505756e-22,2.5886062483362276e-21,4.347510035877995e-14,1.4544345912096643e-17,2.3128749337089187e-17,5.169911894278998e-19,2.2225436495301695e-34,8.830042481654702e-29,8.555343691244687e-39,6.02381199645012e-51,7.906419667043858e-50,9.443448810780673e-52,1.1815141266897235e-30
9.520281799771516e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763274261,0.11866996556263022,0.022821567686261004,1.4012632249476728e-55,3.7765317686611277e-34,4.105895359705381e-20,2.4777028653068036e-39,2.1787886965701154e-30,6.253176910848129e-68,8.40240366345026e-12,2.106830909077044e-59,8.402403541601992e-12,1.347276032242935e-40,8.187530589683759e-42,1.5612203297913396e-55,1.8101925853610896e-56,3.4507433131912745e-30,1.461833000675862e-43,4.588783169564468e-10,1.3586571776888815e-11,5.448993474733817e-14,1.0449057086493013e-21,3.954768157030627e-21,5.4333276716533604e-14,1.9409909190197502e-17,3.791958707863162e-17,1.0092107429735656e-18,6.1947596884450845e-34,1.622418559905279e-28,2.0608648925117345e-38,2.2706913841034937e-50,2.7493062701326592e-49,3.5618025460272824e-51,2.145510141780379e-30
1.332839453985623e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761383966,0.11866996537569618,0.022821567683543688,4.051985478304795e-54,1.3750659991018042e-33,8.015911401058773e-20,2.4530593331036675e-38,5.961561436786534e-30,1.5599088237236252e-66,1.1763365147852523e-11,1.8644287431919113e-58,1.1763364913545972e-11,5.182219124329793e-40,3.148518949957274e-41,2.4209326841635333e-54,2.8069533209505037e-55,9.049746790475756e-30,9.508808182413557e-43,6.424296375022267e-10,1.902120050708715e-11,7.634635757829711e-14,1.993088738778261e-21,7.604712573124585e-21,7.603611678144222e-14,2.927378987164039e-17,7.989730127540185e-17,2.9804382379609023e-18,4.006902654096756e-33,4.355835034928616e-28,8.998692662475154e-38,3.933810957246e-49,4.263093044370596e-48,6.183604588213617e-50,5.626320648197212e-30
