Time (s),Volume (m^3),Ne,N2,X(1),He(2),CH4(3),H2(4),C2H6(5),CH3(6),C3H8(7),H(8),C2H5(9),C4H8(10),C2H4(11),C2H4X(64),C2H4(48),HeX(49),C4H8a(86),HX(12),C2H3X(58),C4H6(99),C2H2X(98)
4.4555126576645554e-13,0.004023131612903226,0.0,0.0,0.010942637663467859,0.49999987551899794,4.278986825268294e-87,9.6804018135020093e-31,2.4548278930316674e-52,1.8806562000130515e-61,4.3031032851437165e-91,1.1769686755339084e-23,1.1432249826063093e-26,0.0,0.49999575382005718,1.3870584427644793e-07,4.0990879379298017e-06,1.2448100223978833e-07,5.5037166363562329e-11,8.9027841730107024e-09,7.6073003238271738e-09,2.1044015187034923e-11,6.2669790940473541e-10
4.483225926094096e-13,0.004023131612903226,0.0,0.0,0.010942636988476195,0.49999987500786602,4.5555297714657823e-87,9.8685440110756307e-31,2.5489971751040475e-52,1.9648481484301474e-61,4.6094416449456328e-91,1.1919941281032477e-23,1.1649458795440036e-26,0.0,0.49999572825875233,1.3875991270755439e-07,4.1245423255520141e-06,1.2499213412330764e-07,5.5723536820431738e-11,8.9618553232376769e-09,7.6504254898989028e-09,2.1421974425087643e-11,6.3429294224430484e-10
4.5109391945236367e-13,0.004023131612903226,0.0,0.0,0.010942636317308282,0.49999987449919492,4.8480903515839794e-87,1.0059183779952816e-30,2.6461713310248464e-52,2.0522596541328555e-61,4.9355116976981586e-91,1.2071188499850786e-23,1.1869432178611602e-26,0.0,0.49999570269935395,1.3881258372064354e-07,4.1499961954940624e-06,1.2550080534815702e-07,5.6414155441593766e-11,9.0209693723069232e-09,7.6934991739508104e-09,2.180421628785682e-11,6.4193088289020635e-10
4.5386524629531774e-13,0.004023131612903226,0.0,0.0,0.010942635649916261,0.49999987399297247,5.1574904160210434e-87,1.0252339418542776e-30,2.7464271670381342e-52,2.1429931325291045e-61,5.2824524885649023e-91,1.2223429115781185e-23,1.209218818459658e-26,0.0,0.49999567714182613,1.3886389342317287e-07,4.1754495477665548e-06,1.2600702776034002e-07,5.7109022130771382e-11,9.08012626900472e-09,7.7365213893314775e-09,2.2190759743855793e-11,6.4961168009277185e-10
4.566365731382718e-13,0.004023131612903226,0.0,0.0,0.010942634986253249,0.49999987348918712,5.4845886293590205e-87,1.04480292589254e-30,2.8498429738042189e-52,2.237153608815581e-61,5.6514613095489407e-91,1.2376663831935307e-23,1.2317745035301187e-26,0.0,0.49999565158613363,1.3891387698964748e-07,4.2009023823800961e-06,1.2651081314882866e-07,5.7808136791689506e-11,9.1393259621302783e-09,7.7794921495456316e-09,2.2581623676607902e-11,6.5733528261572076e-10
4.594078999812258e-13,0.004023131612903226,0.0,0.0,0.010942634326273347,0.499999872987827,5.8302818832831145e-87,1.0646271666820598e-30,2.9564985460448483e-52,2.3348487682649789e-61,6.0437962997922497e-91,1.2530893350549475e-23,1.2546120965503016e-26,0.0,0.49999562603224218,1.3896256868572544e-07,4.2263546993452913e-06,1.2701217324583818e-07,5.8511499328075088e-11,9.1985684004959162e-09,7.8224114682537074e-09,2.2976826884795494e-11,6.651016392363154e-10
4.621792268241798e-13,0.004023131612903226,0.0,0.0,0.010942633669931572,0.49999987248888045,6.1955067548153623e-87,1.08470850415576e-30,3.0664752023327857e-52,2.4361890071768244e-61,6.4607791453329836e-91,1.2686118372984947e-23,1.2777334222834951e-26,0.0,0.49999560048011843,1.3901000189170113e-07,4.2518064986727425e-06,1.2751111972710019e-07,5.9219109643657035e-11,9.2578535329272185e-09,7.8652793592713813e-09,2.33763880824092e-11,6.7291069874551579e-10
4.649505536671339e-13,0.004023131612903226,0.0,0.0,0.010942633017183888,0.49999987199233598,6.5812410110354351e-87,1.1050487816044145e-30,3.1798558050260503e-52,2.5412874844967397e-61,6.9037978814992369e-91,1.2842339599728143e-23,1.3011403067769137e-26,0.0,0.49999557492972968,1.3905620912538093e-07,4.2772577803730505e-06,1.2800766421213489e-07,5.9930967642166317e-11,9.3171813082632017e-09,7.9080958365691515e-09,2.3780325898897544e-11,6.8076240994813311e-10
4.677218805100879e-13,0.004023131612903226,0.0,0.0,0.010942632367987142,0.49999987149818198,6.9885051614845038e-87,1.1256498456735622e-30,3.2967247803470769e-52,2.65026017410902e-61,7.3743098011999915e-91,1.2999557730390908e-23,1.3248345773600906e-26,0.0,0.49999554938104446,1.3910122206436866e-07,4.3027085444568116e-06,1.2850181826452156e-07,6.0647073227335808e-11,9.3765516753564677e-09,7.9508609142718747e-09,2.4188658879316847e-11,6.8865672166298432e-10
4.704932073530419e-13,0.004023131612903226,0.0,0.0,0.010942631722299047,0.4999998710064068,7.4183640594717903e-87,1.1465135463604121e-30,3.4171681386070903e-52,2.7632259178074041e-61,7.873844472457396e-91,1.3157773463710739e-23,1.3488180626432747e-26,0.0,0.49999552383403167,1.3914507156777477e-07,4.3281587909346248e-06,1.2899359339216808e-07,6.1367426302900478e-11,9.4359645830733762e-09,7.9935746066583345e-09,2.4601405484481395e-11,6.9659358272304507e-10
4.732645341959959e-13,0.004023131612903226,0.0,0.0,0.010942631080078187,0.49999987051699918,7.8719285535271706e-87,1.1676417370107406e-30,3.541273494575941e-52,2.8803064789489277e-61,8.4040068686099521e-91,1.3316987497551054e-23,1.3730925925158243e-26,0.0,0.49999549828866147,1.3918778769736449e-07,4.3536085198170838e-06,1.29483001047579e-07,6.2092026772597196e-11,9.4954199802942052e-09,8.0362369281607843e-09,2.5018584091113894e-11,7.0457294197560265e-10
4.760358610389499e-13,0.004023131612903226,0.0,0.0,0.010942630441283957,0.49999987002994756,8.3503571902675574e-87,1.1890362743157807e-30,3.6691300879977013e-52,3.0016265967957652e-61,8.9664806147028556e-91,1.3477200528901423e-23,1.397659998144607e-26,0.0,0.4999954727449043,1.3922939973815996e-07,4.3790577311147817e-06,1.2997005262812223e-07,6.2820874540164873e-11,9.5549178159132978e-09,8.0788478933645013e-09,2.5440212991996247e-11,7.1259474828240845e-10
4.788071878819039e-13,0.004023131612903226,0.0,0.0,0.010942629805876578,0.49999986954524073,8.8548579699692837e-87,1.2106990183091055e-30,3.8008288042522664e-52,3.1273140415499699e-61,9.5630313536704981e-91,1.3638413253877836e-23,1.4225221119723911e-26,0.0,0.49999544720273198,1.3926993621850989e-07,4.4045064248383114e-06,1.3045475947629479e-07,6.355396950934445e-11,9.6144580388392413e-09,8.1214075170073508e-09,2.5866310396120568e-11,7.206589505198293e-10
4.81578514724858e-13,0.004023131612903226,0.0,0.0,0.01094262917381706,0.49999986906286736,9.3866901561636058e-87,1.2326318323635018e-30,3.9364621951632503e-52,3.2574996700860178e-61,1.0195510236006341e-90,1.380062636772297e-23,1.447680767716247e-26,0.0,0.49999542166211636,1.3930942492964026e-07,4.4299546009982601e-06,1.3093713287998682e-07,6.4291311583878741e-11,9.6740405979950143e-09,8.1639158139793416e-09,2.6296894428840495e-11,7.2876549757900082e-10
4.84349841567812e-13,0.004023131612903226,0.0,0.0,0.010942628545067185,0.49999986858281614,9.9471661405976842e-87,1.2548365831878404e-30,4.0761244999524492e-52,3.3923174823861084e-61,1.0865857536707405e-90,1.3963840564806418e-23,1.4731378003659422e-26,0.0,0.49999539612303057,1.3934789294470049e-07,4.455402259605219e-06,1.3141718407274446e-07,6.503290066751268e-11,9.7336654423181421e-09,8.2063727993221558e-09,2.6731983132022784e-11,7.3691433836597634e-10
4.87121168410766e-13,0.004023131612903226,0.0,0.0,0.010942627919589477,0.49999986810507602,1.0537653364929006e-86,1.2773151408239308e-30,4.2199116663411207e-52,3.5319046786831275e-61,1.1576106403374432e-90,1.4128056538624973e-23,1.4988950461823419e-26,0.0,0.49999537058544818,1.3938536663731723e-07,4.4808494006697718e-06,1.3189492423403197e-07,6.5778736663993166e-11,9.7933325207608757e-09,8.2487784882287323e-09,2.7171594464199156e-11,7.4510542180187895e-10
4.8989249525372e-13,0.004023131612903226,0.0,0.0,0.010942627297347216,0.49999986762963572,1.1159576300547083e-86,1.3000693786433793e-30,4.3679213717983805e-52,3.6764017173162516e-61,1.2328386739444282e-90,1.4293274981802896e-23,1.5249543426958042e-26,0.0,0.4999953450493434,1.3942187169966843e-07,4.5062960242025039e-06,1.3237036448949162e-07,6.6528819477069063e-11,9.8530417822903153e-09,8.2911328960427934e-09,2.7615746300718443e-11,7.5333869682305156e-10
4.92663822096674e-13,0.004023131612903226,0.0,0.0,0.010942626678304382,0.49999986715648431,1.1814418487942501e-86,1.3231011733444302e-30,4.5202530449369546e-52,3.8259523733041211e-61,1.3124929226628568e-90,1.4459496586092182e-23,1.5513175287045837e-26,0.0,0.49999531951469128,1.3945743316009109e-07,4.5317421302140015e-06,1.3284351591120333e-07,6.728314901049121e-11,9.9127931758886044e-09,8.3334360382584095e-09,2.8064456433898942e-11,7.6161411238120589e-10
4.95435148939628e-13,0.004023131612903226,0.0,0.0,0.010942626062425661,0.49999986668561075,1.2503724637070121e-86,1.3464124049488063e-30,4.6770078870565845e-52,3.9807037976405552e-61,1.3968069490731634e-90,1.4626722042372813e-23,1.5779864442732243e-26,0.0,0.49999529398146741,1.3949207540023326e-07,4.557187718714844e-06,1.333143895179421e-07,6.8041725168012479e-11,9.9725866505530521e-09,8.3756879305195581e-09,2.8517742573181119e-11,7.6993161744357322e-10
4.982064757825821e-13,0.004023131612903226,0.0,0.0,0.010942625449676426,0.49999986621700393,1.3229102790180031e-86,1.3700049567985381e-30,4.8382888938353366e-52,4.1408065773178008e-61,1.4860252415122109e-90,1.4794952040653046e-23,1.6049629307309677e-26,0.0,0.49999526844964809,1.3952582217176371e-07,4.5826327897156109e-06,1.3378299627543525e-07,6.8804547853387755e-11,1.0032422155296305e-08,8.4178885886196596e-09,2.8975622345280499e-11,7.7829116099305163e-10
5.009778026255361e-13,0.004023131612903226,0.0,0.0,0.010942624840022709,0.49999986575065308,1.3992226548617337e-86,1.3938807155527871e-30,5.004200877169082e-52,4.3064147960822638e-61,1.5804036606235135e-90,1.4964187270069691e-23,1.6322488306701463e-26,0.0,0.49999524291920999,1.3955869661264913e-07,4.6080773432268833e-06,1.3424934709661744e-07,6.9571616970373849e-11,1.0092299639146516e-08,8.4600380285011382e-09,2.9438113294340847e-11,7.8669269202835583e-10
5.037491294684901e-13,0.004023131612903226,0.0,0.0,0.010942624233431198,0.49999986528654727,1.4794837365119363e-86,1.4180415711846625e-30,5.174850487159433e-52,4.4776860959277362e-61,1.6802099015587237e-90,1.5134428418888394e-23,1.6598459879445892e-26,0.0,0.49999521739013075,1.3959072126301124e-07,4.6335213792592407e-06,1.3471345284188505e-07,7.0342932422729617e-11,1.0152219051147462e-08,8.5021362662549744e-09,2.9905232882087554e-11,7.951361595641647e-10
5.065204563114441e-13,0.004023131612903226,0.0,0.0,0.010942623629869207,0.49999986482467584,1.5638746903167052e-86,1.4424894169780305e-30,5.3503462342503901e-52,4.6547817393311236e-61,1.7857239722892471e-90,1.5305676174503889e-23,1.6877562476680206e-26,0.0,0.49999519186238839,1.3962191808057377e-07,4.6589648978232565e-06,1.3517532431934905e-07,7.1118494114215889e-11,1.0212180340358733e-08,8.5441833181202524e-09,3.0376998487981426e-11,8.0362151263126811e-10
5.092917831543981e-13,0.004023131612903226,0.0,0.0,0.010942623029304684,0.49999986436502786,1.6525839464975644e-86,1.4672261495243153e-30,5.5307985115139657e-52,4.8378666722356624e-61,1.897238688497733e-90,1.5477931223440323e-23,1.7159814562124644e-26,0.0,0.49999516633596131,1.3965230845571068e-07,4.6844078989295061e-06,1.356349722850869e-07,7.1898301948595488e-11,1.0272183455855867e-08,8.5861792004837079e-09,3.0853427409372476e-11,8.1214870027671583e-10
5.120631099973522e-13,0.004023131612903226,0.0,0.0,0.010942622431706161,0.49999986390759266,1.7458074489738453e-86,1.4922536687192944e-30,5.7163196170850613e-52,5.0271095877866582e-61,2.0150601855302343e-90,1.5651194251351497e-23,1.744523461206646e-26,0.0,0.4999951408108288,1.3968191322610546e-07,4.7098503825885653e-06,1.3609240744339323e-07,7.2682355829633226e-11,1.0332228346730508e-08,8.6281239298792934e-09,3.133453686165419e-11,8.2071767156396206e-10
5.148344368403062e-13,0.004023131612903226,0.0,0.0,0.010942621837042777,0.49999986345235969,1.8437489123766766e-86,1.5175738777598873e-30,5.9070237767458558e-52,5.2226829908247782e-61,2.1395084479011227e-90,1.5825465943021208e-23,1.7733841115343945e-26,0.0,0.49999511528697066,1.3971075269103171e-07,4.7352923488110052e-06,1.3654764044702868e-07,7.3470655661095944e-11,1.039231496209055e-08,8.6700175229877047e-09,3.1820343978417899e-11,8.293283755730131e-10
5.176057636832602e-13,0.004023131612903226,0.0,0.0,0.010942621245284247,0.4999998629993182,1.9466200864198352e-86,1.5431886831409341e-30,6.1030271666599741e-52,5.4247632631419183e-61,2.2709178568542963e-90,1.6000746982363472e-23,1.8025652573330461e-26,0.0,0.49999508976436696,1.397388466252644e-07,4.7607337976073985e-06,1.3700068189746858e-07,7.4263201346752436e-11,1.0452443251060305e-08,8.7118599966359629e-09,3.2310865811607462e-11,8.3798076140057261e-10
5.203770905262142e-13,0.004023131612903226,0.0,0.0,0.010942620656400833,0.49999986254845785,2.0546410277976915e-86,1.569099994651972e-30,6.3044479362567101e-52,5.6335307295047011e-61,2.4096377564958997e-90,1.6177038052422891e-23,1.8320687499918521e-26,0.0,0.49999506424299839,1.3976621429263206e-07,4.7861747289883136e-06,1.3745154234514963e-07,7.5059992790373472e-11,1.0512613162780633e-08,8.7536513677969305e-09,3.2806119331674116e-11,8.4667477816018739e-10
5.231484173691682e-13,0.004023131612903226,0.0,0.0,0.010942620070363356,0.49999986209976782,2.1680403797835136e-86,1.5953097253740007e-30,6.5114062312655495e-52,5.8491697244506562e-61,2.5560330390256645e-90,1.6354339835374897e-23,1.8618964421503779e-26,0.0,0.49999503872284629,1.3979287445921879e-07,4.8116151429643206e-06,1.3790023228971563e-07,7.5861029895731852e-11,1.0572824646409112e-08,8.7953916535888871e-09,3.330612142773164e-11,8.5541037498239166e-10
5.259197442121222e-13,0.004023131612903226,0.0,0.0,0.010942619487143168,0.49999986165323801,2.2870556597044467e-86,1.621819791676241e-30,6.7240242169012795e-52,6.0718686598621503e-61,2.7104847496060556e-90,1.6532653012526062e-23,1.8920501876969121e-26,0.0,0.49999501320389234,1.3981884540622494e-07,4.8370550395459855e-06,1.3834676218026224e-07,7.6666312566602379e-11,1.0633077651120174e-08,8.8370808712750656e-09,3.3810888907711731e-11,8.6418750101485147e-10
5.286910710550763e-13,0.004023131612903226,0.0,0.0,0.010942618906712153,0.49999986120885781,2.4119335544726052e-86,1.6486321132128934e-30,6.9424261011999366e-52,6.3018200933231232e-61,2.873390711420743e-90,1.6711978264314424e-23,1.9225318417668723e-26,0.0,0.49999498768611872,1.3984414494249558e-07,4.8624944187438748e-06,1.3879114241558036e-07,7.7475840706761794e-11,1.0693372126105251e-08,8.8787190382632156e-09,3.4320438498519491e-11,8.7300610542250968e-10
5.314623978980303e-13,0.004023131612903226,0.0,0.0,0.01094261832904269,0.49999986076661684,2.5429302243548246e-86,1.6757486129198776e-30,7.1667381585058669e-52,6.5392207972637402e-61,3.0451661714864065e-90,1.6892316270309747e-23,1.9533432607412095e-26,0.0,0.49999496216950801,1.3986879041672541e-07,4.887933280568558e-06,1.3923338334439796e-07,7.828961421998887e-11,1.0753708020572947e-08,8.9203061721051319e-09,3.483478684618936e-11,8.8186613738772852e-10
5.342337247409843e-13,0.004023131612903226,0.0,0.0,0.010942617754107667,0.49999986032650495,2.6803116151668339e-86,1.7031712170115774e-30,7.397088753110137e-52,6.7842718288980024e-61,3.2262444677946585e-90,1.7073667709213873e-23,1.9844863022448169e-26,0.0,0.49999493665404326,1.398927987293482e-07,4.9133716250305967e-06,1.396734952656216e-07,7.9107633010064406e-11,1.0814085283749156e-08,8.9618422904962296e-09,3.5353950516041037e-11,8.9076754611043263e-10
5.370050515839383e-13,0.004023131612903226,0.0,0.0,0.01094261718188045,0.4999998598885117,2.8243537790807951e-86,1.7309018549775691e-30,7.6336083630406106e-52,7.0371786009594934e-61,3.417077718373794e-90,1.7256033258861008e-23,2.0159628251449366e-26,0.0,0.49999491113970812,1.3991618634411887e-07,4.9388094521405524e-06,1.4011148842857615e-07,7.9929896980771102e-11,1.0874503864877227e-08,9.0033274112750671e-09,3.5877945992835821e-11,8.9971028080825275e-10
5.397763784268923e-13,0.004023131612903226,0.0,0.0,0.010942616612334892,0.49999985945262715,2.9753432042384342e-86,1.758942459579355e-30,7.876429604003886e-52,7.2981509532402603e-61,3.6181375328733051e-90,1.7439413596218019e-23,2.0477746895495678e-26,0.0,0.49999488562648658,1.3993896929939659e-07,4.9642467619089904e-06,1.4054737303324355e-07,8.0756406035893713e-11,1.0934963713218106e-08,9.0447615524229263e-09,3.6406789680933007e-11,9.0869429071666667e-10
5.425477052698463e-13,0.004023131612903226,0.0,0.0,0.010942616045445296,0.49999985901884092,3.1335771533652697e-86,1.7872949668470748e-30,8.1256872534794257e-52,7.5674032249380603e-61,3.8299157472874617e-90,1.7623809397384777e-23,2.0799237568058751e-26,0.0,0.49999486011436289,1.3996116321913611e-07,4.9896835543464713e-06,1.409811592305003e-07,8.1587160079218972e-11,1.0995464778050486e-08,9.0861447320633297e-09,3.6940497904446591e-11,9.1771952508914191e-10
5.453190321128004e-13,0.004023131612903226,0.0,0.0,0.010942615481186425,0.49999985858714313,3.2993640115848069e-86,1.8159613160762247e-30,8.3815182749660834e-52,7.8451543278169981e-61,4.0529251824479503e-90,1.7809221337594455e-23,2.1124118894985992e-26,0.0,0.49999483460332184,1.3998278332359536e-07,5.0151198294635535e-06,1.41412857122354e-07,8.2422159014535603e-11,1.1056007008670946e-08,9.1274769684616061e-09,3.7479086907402209e-11,9.2678593319727674e-10
5.480903589557544e-13,0.004023131612903226,0.0,0.0,0.010942614919533479,0.49999985815752346,3.47302364363489e-86,1.8449434498243595e-30,8.6440618423813257e-52,8.1316278201867769e-61,4.2877004269293923e-90,1.7995650091213844e-23,2.1452409514484649e-26,0.0,0.49999480909334859,1.400038444397662e-07,5.0405555872707986e-06,1.4184247676217852e-07,8.3261402745634356e-11,1.1116590354394101e-08,9.1687582800244517e-09,3.8022572853894165e-11,9.3589346433094074e-10
5.508616857987084e-13,0.004023131612903226,0.0,0.0,0.010942614360462096,0.49999985772997207,3.654887760691904e-86,1.8742433139077975e-30,8.913459364613401e-52,8.4270519817056166e-61,4.534798645025712e-90,1.8183096331743694e-23,2.1784128077105921e-26,0.0,0.49999478358442873,1.400243610115355e-07,5.0659908277787639e-06,1.4227002815494844e-07,8.4104891176307898e-11,1.1177214764552747e-08,9.2099886852994445e-09,3.8570971828242732e-11,9.4504206779841578e-10
5.536330126416624e-13,0.004023131612903226,0.0,0.0,0.01094261380394833,0.49999985730447899,3.8453002970118779e-86,1.9038628573983083e-30,9.1898545102267016e-52,8.731659889012078e-61,4.7948004104696347e-90,1.8371560731819024e-23,2.2119293245729083e-26,0.0,0.4999947580765482,1.4004434710958409e-07,5.091425550998007e-06,1.4269552125747187e-07,8.4952624210350935e-11,1.1237880188497995e-08,9.2511682029746427e-09,3.9124299835151755e-11,9.5423169292653503e-10
5.564043394846164e-13,0.004023131612903226,0.0,0.0,0.010942613249968643,0.49999985688103432,4.0446177966011352e-86,1.933804032619805e-30,9.4733932323206153e-52,9.0456894921908914e-61,5.0683105665821996e-90,1.8561043963209433e-23,2.2457923695545576e-26,0.0,0.49999473256969312,1.4006381644102975e-07,5.1168597569390845e-06,1.4311896597862227e-07,8.5804601751560204e-11,1.1298586575599436e-08,9.2922968518780731e-09,3.9682572799866259e-11,9.6346228906082427e-10
5.591756663275704e-13,0.004023131612903226,0.0,0.0,0.010942612698499908,0.49999985645962802,4.2532098101325955e-86,1.9640687951450222e-30,9.7642237935420838e-52,9.3693836920779698e-61,5.3559591135540099e-90,1.8751546696819454e-23,2.2800038114043153e-26,0.0,0.49999470706385035,1.4008278235882076e-07,5.1422934456125519e-06,1.4354037217956953e-07,8.6660823703734354e-11,1.135933387524526e-08,9.3333746509773431e-09,4.0245806568330375e-11,9.7273380556563903e-10
5.619469931705245e-13,0.004023131612903226,0.0,0.0,0.010942612149519387,0.4999998560402506,4.4714593023274802e-86,1.9946591037921911e-30,1.0062496791252142e-51,9.7029904184098313e-61,5.6584021235750017e-90,1.8943069602688882e-23,2.3145655200989996e-26,0.0,0.49999468155900662,1.4010125787088709e-07,5.1677266170289643e-06,1.4395974967400938e-07,8.7521289970674063e-11,1.1420122036842414e-08,9.3744016193791385e-09,4.0814016907345456e-11,9.8204619182430375e-10
5.674896468564326e-13,0.004023131612903226,0.0,0.0,0.010942611058933925,0.4999998552075427,4.9385321983769035e-86,2.0568242109327731e-30,1.0681984311621064e-51,1.0400958790862531e-60,6.3104319459062246e-90,1.9329178607043337e-23,2.3847472240611165e-26,0.0,0.49999463055226656,1.4013678803715458e-07,5.2185914081328347e-06,1.4479245756214785e-07,8.9254955064062863e-11,1.1541820743613109e-08,9.4563031412098762e-09,4.1965429969470447e-11,1.0007933712321564e-09
5.724780351737499e-13,0.004023131612903226,0.0,0.0,0.010942610085696282,0.49999985446494627,5.3960579599784368e-86,2.113905892292493e-30,1.1266535706178719e-51,1.1065624174142534e-60,6.9550054124408282e-90,1.9680172404235279e-23,2.4491274549314634e-26,0.0,0.49999458464949381,1.4016721174082614e-07,5.2643679512130553e-06,1.455350539722692e-07,9.0829768239580179e-11,1.1651488820419694e-08,9.529840864382553e-09,4.3018878154418706e-11,1.0178050998641642e-09
5.774664234910672e-13,0.004023131612903226,0.0,0.0,0.010942609120183787,0.49999985372877237,5.8914883196994225e-86,2.1720729546128316e-30,1.1877652088679536e-51,1.1766500241209986e-60,7.659010822751949e-90,2.0034481940518143e-23,2.5146716882195974e-26,0.0,0.49999453874977079,1.401962339782155e-07,5.3101428185445248e-06,1.4627122785012563e-07,9.2418331498937162e-11,1.1761288503997428e-08,9.6032141995526347e-09,4.4088692032735208e-11,1.0349484601896727e-09
5.824548118083845e-13,0.004023131612903226,0.0,0.0,0.010942608162276856,0.49999985299896543,6.4275994792550431e-86,2.2313369386330405e-30,1.25162995360529e-51,1.2505225369072608e-60,8.4273485694433272e-90,2.0392111092340561e-23,2.5813908738254209e-26,0.0,0.49999449285303288,1.402239192589147e-07,5.3559160101887665e-06,1.470010347424775e-07,9.4020644281171304e-11,1.1871219499984224e-08,9.6764232631205091e-09,4.5174960715635111e-11,1.0522231577162335e-09
5.874432001257018e-13,0.004023131612903226,0.0,0.0,0.010942607211859353,0.4999998522754705,7.0073448594448993e-86,2.2917094188947955e-30,1.318347069584559e-51,1.3283497260790484e-60,9.2652763001330532e-90,2.0753063727100585e-23,2.6492959744139312e-26,0.0,0.49999444695921863,1.4025032912302619e-07,5.4016875262072954e-06,1.477245297156653e-07,9.5636706025341147e-11,1.1981281514226033e-08,9.7494681729107867e-09,4.6277772496201823e-11,1.0696288981614327e-09
5.924315884430191e-13,0.004023131612903226,0.0,0.0,0.010942606268818452,0.49999985155823284,7.6338647714302941e-86,2.3532020036783113e-30,1.3880185288068722e-51,1.4103074569672619e-60,1.0178431593631394e-89,2.1117343703152393e-23,2.7183979653853305e-26,0.0,0.49999440106826903,1.4027552227798535e-07,5.4474573666616247e-06,1.484417673597665e-07,9.7266516170526084e-11,1.209147425277943e-08,9.822349048163778e-09,4.7397214852404917e-11,1.0871653874554322e-09
5.974199767603363e-13,0.004023131612903226,0.0,0.0,0.010942605333044494,0.49999985084719845,8.3104965350326352e-86,2.4158263349382537e-30,1.4607490612452076e-51,1.4965778554499842e-60,1.1172855885052945e-89,2.1484954869812956e-23,2.7887078348451708e-26,0.0,0.49999435518012841,1.4029955472899941e-07,5.4932255316132533e-06,1.4915280179271458e-07,9.8910074155826431e-11,1.2201797421914207e-08,9.8950660095269814e-09,4.8533374450123599e-11,1.1048323317435005e-09
6.024083650776536e-13,0.004023131612903226,0.0,0.0,0.010942604404430867,0.49999985014231352,9.0407850518397725e-86,2.479594088239448e-30,1.5366462061002032e-51,1.5873494765398609e-60,1.2255019673264803e-89,2.1855901067368857e-23,2.8602365835745062e-26,0.0,0.49999430929474298,1.403224799035267e-07,5.5389920211236757e-06,1.4985768666438394e-07,1.0056737942036337e-10,1.2312250728115924e-08,9.967619179046547e-09,4.9686337146175665e-11,1.1226294373885237e-09
6.073967533949709e-13,0.004023131612903226,0.0,0.0,0.01094260348287388,0.49999984944352505,9.8284938573499831e-86,2.5445169726923875e-30,1.6158203635994213e-51,1.6828174761336917e-60,1.3431849088441547e-89,2.2230186127083166e-23,2.932995225000084e-26,0.0,0.4999942634120616,1.4034434876990376e-07,5.5847568352543789e-06,1.5055647516063815e-07,1.0223843140327905e-10,1.242283387808847e-08,1.0040008680158781e-08,5.0856187991351881e-11,1.1405564109735033e-09
6.123851417122882e-13,0.004023131612903226,0.0,0.0,0.010942602568272645,0.49999984875078024,1.0677616664388567e-85,2.6106067308885509e-30,1.6983848473341045e-51,1.7831837859153436e-60,1.471075386685946e-89,2.2607813871202414e-23,3.0069947851645448e-26,0.0,0.49999421753203593,1.403652099505055e-07,5.6305199740668457e-06,1.5124922000734339e-07,1.0392322954373655e-10,1.253354657875659e-08,1.0112234637681626e-08,5.204301123345547e-11,1.1586129593040371e-09
6.173735300296055e-13,0.004023131612903226,0.0,0.0,0.010942601660528972,0.4999998480640267,1.1592389415503937e-85,2.6778751388355218e-30,1.7844559371348052e-51,1.8886572914447835e-60,1.6099656795517413e-89,2.2988788112963608e-23,3.0822463026966521e-26,0.0,0.49999417165461929,1.4038510982970712e-07,5.6762814376225469e-06,1.5193597347434724e-07,1.0562177328091977e-10,1.2644388537268398e-08,1.0184297177806153e-08,5.3246890320346499e-11,1.176798789410788e-09
6.223619183469228e-13,0.004023131612903226,0.0,0.0,0.010942600759547247,0.49999984738321274,1.2577302861597618e-85,2.746334005891918e-30,1.8741529324860179e-51,1.9994540134579071e-60,1.7607024688861696e-89,2.337311265660137e-23,3.1587608287815511e-26,0.0,0.49999412577976737,1.4040409265690593e-07,5.7220412259829499e-06,1.5261678737942305e-07,1.0733406205403358e-10,1.2755359460997878e-08,1.025619642808805e-08,5.4467907902991238e-11,1.1951136085519345e-09
6.273503066642401e-13,0.004023131612903226,0.0,0.0,0.010942599865234345,0.49999984670828712,1.3637115686440202e-85,2.8159951747021398e-30,1.9675982064829957e-51,2.115797292418681e-60,1.9241900967130962e-89,2.3760791297355066e-23,3.236549427131035e-26,0.0,0.49999407990743805,1.4042220064480171e-07,5.7677993392095182e-06,1.532917130921802e-07,1.0906009530230377e-10,1.2866459057547352e-08,1.0327932517439134e-08,5.5706145838515919e-11,1.2135571242156051e-09
6.323386949815574e-13,0.004023131612903226,0.0,0.0,0.010942598977499525,0.49999984603919861,1.4776868196447448e-85,2.8868705211309154e-30,2.0649172603327318e-51,2.237917976358707e-60,2.1013939906096601e-89,2.4151827821476111e-23,3.3156231739538514e-26,0.0,0.4999940340375908,1.4043947406314443e-07,5.8135557773637063e-06,1.5396080153794062e-07,1.1079987246497703e-10,1.2977687034749953e-08,1.0399505576118841e-08,5.6961685193265225e-11,1.2321290441223038e-09
6.373270832988747e-13,0.004023131612903226,0.0,0.0,0.010942598096254339,0.49999984537589698,1.600189659536602e-85,2.9589719541976853e-30,2.1662387784006661e-51,2.3660546120374603e-60,2.2933442629780265e-89,2.4546226006235311e-23,3.3959931579260271e-26,0.0,0.49999398817018731,1.4045595132815711e-07,5.8593105405069616e-06,1.5462410320158153e-07,1.1255339298132095e-10,1.3089043100672077e-08,1.0470915735725748e-08,5.823460624586496e-11,1.2508290762273123e-09
