Time (s),Volume (m^3),Ne,N2,X(1),He(2),CH4(3),H2(4),C2H6(5),CH3(6),C3H8(7),H(8),C2H5(9),C4H8(10),C2H4(11),C2H4X(64),C2H4(48),HeX(49),C4H8a(86),HX(12),C2H3X(58),C4H6(99)
0.0,0.004023131612903226,0.0,0.0,0.010942917987096774,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3994030605323753e-25,0.004023131612903226,0.0,0.0,0.010942917987096774,0.5,1.5441823257687469e-181,6.4250646434009244e-63,1.3399317724291702e-111,3.9042683646914104e-132,2.7875410944034892e-197,8.182015170775576e-46,1.2991135478437194e-60,0.0,0.5,3.1912098336210162e-19,2.2110709310632856e-18,9.6371176800044352e-20,3.1961304364677131e-35,4.4570470604442649e-21,4.4570470604442649e-21,5.2393337497868445e-48
6.718328569490651e-25,0.004023131612903226,0.0,0.0,0.010942917987096774,0.5,2.3030264313625725e-179,9.7095576891213709e-62,1.0060021049968827e-100,5.2762845782413987e-121,4.1573981984282769e-195,4.9419371631484414e-45,1.5423076040000615e-59,0.0,0.5,8.9353875341154113e-19,6.1909986069771874e-18,2.6983929503999374e-19,1.9304627836264959e-34,1.2479731769243941e-20,1.2479731769243941e-20,7.9176811626892087e-47
1.5356179587407203e-24,0.004023131612903226,0.0,0.0,0.010942917987096772,0.5,1.10814010010215e-176,1.0445099089499921e-60,1.940146916755193e-99,2.0879011830633281e-119,4.6618613194845322e-192,2.3793300116615268e-44,1.5142467513666321e-58,0.0,0.5,2.0423742935010462e-18,1.4150853958804942e-17,6.167755315193705e-19,9.2943473092480589e-34,2.852510118684329e-20,2.852510118684329e-20,8.5174800903664463e-46
3.2631881623240308e-24,0.004023131612903226,0.0,0.0,0.010942917987096769,0.5,3.5496089627857903e-174,9.6008455953558276e-60,3.3212440923098535e-98,7.1765007811998133e-118,3.1053783182599623e-189,1.0391159266884861e-43,1.3393341032849458e-57,0.0,0.5,4.3400453736425622e-18,3.0070564662460252e-17,1.3106480044760369e-18,4.0590856543139409e-33,6.0615840022041968e-20,6.0615840022041968e-20,7.8290316356434666e-45
6.718328569490652e-24,0.004023131612903226,0.0,0.0,0.010942917987096762,0.5,1.0064925891500702e-171,8.2137255393605896e-59,5.4828551867462746e-97,2.3722853842727069e-116,1.7942595927233464e-186,4.3381044435451011e-43,1.1257910147445741e-56,0.0,0.49999999999999994,8.9353875337756129e-18,6.1909986069770053e-17,2.698392950381019e-18,1.6945883574151312e-32,1.2479731769243926e-19,1.2479731769243926e-19,6.6979013937327539e-44
1.3628609383823893e-23,0.004023131612903226,0.0,0.0,0.01094291798709675,0.5,2.7070712262742915e-169,6.7912671138213998e-58,8.9071857518991758e-96,7.711860503428977e-115,9.7426108872995777e-184,1.7722572140505791e-42,9.2299149131577888e-56,0.0,0.49999999999999989,1.8126071853441799e-17,1.2558882888438647e-16,5.473882842157583e-18,6.9229463706060985e-32,2.5316027303323344e-19,2.5316027303323344e-19,5.5379543970514498e-43
2.7449171012490376e-23,0.004023131612903226,0.0,0.0,0.010942917987096725,0.5,7.1006939718482778e-167,5.5225456304495707e-57,1.4359143739708673e-94,2.4870675558349625e-113,5.1350980856210317e-181,7.1637470187414404e-42,7.4746243983788871e-55,0.0,0.49999999999999972,3.6507440490374501e-17,2.529465145136063e-16,1.1024862625577114e-17,2.7983656113880796e-31,5.098861837148207e-19,5.098861837148207e-19,4.5033725436631058e-42
5.509029426982334e-23,0.004023131612903226,0.0,0.0,0.010942917987096677,0.5,1.8398498488001064e-164,4.4541331189123342e-56,2.3060742470286873e-93,7.9894485614148665e-112,2.6673684761859912e-178,2.8805111689315956e-41,6.0162279934407308e-54,0.0,0.49999999999999944,7.3270177754641217e-17,5.0766188577199437e-16,2.2126822191881781e-17,1.125210504679917e-30,1.0233380050779902e-18,1.0233380050779902e-18,3.632133102338427e-41
1.1037254078448927e-22,0.004023131612903226,0.0,0.0,0.01094291798709658,0.5,4.7384204918261587e-162,3.5778019472604114e-55,3.6966077467599956e-92,2.5615566577644312e-110,1.3755485141301772e-175,1.1552138127521945e-40,4.8276440759305227e-53,0.0,0.49999999999999883,1.4679565224477999e-16,1.0170926282885637e-15,4.4330741322353545e-17,4.5125973864638285e-30,2.0502416478043101e-18,2.0502416478043101e-18,2.9175268316697098e-40
