Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(40),HX(39),CH3X(38),CH2X(175),CHX(176),CX(177),H2X(44)
4.835987020079247e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319998005,0.11866996602994562,0.022821567693054285,0.0,1.4148548388668022e-69,2.4200043657986857e-34,0.0,2.9670798847167258e-42,0.0,4.9175050140960515e-21,7.4444934532608656e-93,4.9175049830433968e-21,3.4445540332283476e-61,1.1495791832602679e-87,0.0,0.0,1.8078119653613218e-56,7.7039713381969156e-73,1.9502123066870908e-14,2.1434067732614218e-16,2.1434067699490402e-16,1.6559381716295313e-25,6.4814602220235625e-30,6.6841227375328016e-43,6.4114706742495066e-47
9.67249883527733e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319996012,0.1186699660299259,0.022821567693054285,0.0,2.2639980784539986e-68,9.6808054664047911e-34,0.0,2.3739644292701955e-41,0.0,9.8355437319704357e-21,4.7653952768456786e-91,9.8355436077497041e-21,5.5120340578498376e-60,3.6792206725151789e-86,0.0,0.0,1.446386919403983e-55,2.4656163885109123e-71,3.9006362479076327e-14,4.2870461495931381e-16,4.2870461363422761e-16,6.6240325062579185e-25,5.1854710831565871e-29,1.069530626335456e-41,5.1296636458409746e-46
1.9345522465673498e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319992026,0.11866996602988646,0.022821567693054285,0.0,3.6225812918284622e-67,3.872479894369467e-33,0.0,1.8992917552417518e-40,0.0,1.9671621355022873e-20,3.0501472532874521e-89,1.9671620858119736e-20,8.8198526003979291e-59,1.1774414260004693e-84,0.0,0.0,1.1571645056264339e-54,7.8905253655932771e-70,7.8014841303223686e-14,8.574324912194529e-16,8.5743248591868025e-16,2.6495134171666739e-24,4.1482707292923096e-28,1.7112150544854064e-40,4.1039258700071887e-45
3.8691569726465836e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319984055,0.11866996602980757,0.022821567693054285,0.0,5.7962778391435085e-66,1.5490235811144619e-32,0.0,1.5194814838136452e-39,0.0,3.9343777350342445e-20,1.9521884331719537e-87,3.9343775362689449e-20,1.4112242604734122e-57,3.7679581019087071e-83,0.0,0.0,9.257536384466768e-54,2.5250565775160691e-68,1.5603179895046444e-13,1.7148882477159653e-15,1.7148882265108073e-15,1.0596610394988049e-23,3.3182105246787002e-27,2.737626621960909e-39,3.2832188399850063e-44
7.738366424805051e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319968106,0.11866996602964983,0.022821567693054285,0.0,9.274163640909668e-65,6.1961582217052663e-32,0.0,1.2156044086684139e-38,0.0,7.8688092337840311e-20,1.2494307615065761e-85,7.8688084387147487e-20,2.2579970740192989e-56,1.2057700295849287e-81,0.0,0.0,7.4061179696084298e-53,8.0803225208655232e-67,3.1206571424073011e-13,3.4297997766226465e-15,3.4297996917879484e-15,4.2373607269277678e-23,2.6538245149066841e-26,4.3790200864460184e-38,2.6266065868990829e-43
1.5476785329121985e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319936215,0.11866996602933433,0.022821567693054285,0.0,1.4838759916554352e-63,2.4784765881501378e-31,0.0,9.7249119880184791e-38,0.0,1.5737673430027076e-19,7.9964536859491319e-84,1.5737670249733797e-19,3.6128258638810595e-55,3.8585025558392323e-80,0.0,0.0,5.9249310808624594e-52,2.5857257998373368e-65,6.2413354480439811e-13,6.8596228981629547e-15,6.85962255871378e-15,1.6938925963782618e-22,2.1218325992366961e-25,7.0025177035373194e-37,2.1012982866120338e-42
3.0953623137755855e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319872427,0.11866996602870333,0.022821567693054285,0.0,2.3742103337228892e-62,9.9139371112926124e-31,0.0,7.7799600085832993e-37,0.0,3.1475406617486865e-19,5.1177617043015352e-82,3.1475393896281679e-19,5.780545624656821e-54,1.2347275871019796e-78,0.0,0.0,4.7399614030105469e-51,8.2743584353911458e-64,1.2482692058642812e-12,1.3719269396662809e-14,1.3719268038051647e-14,6.76711991395133e-22,1.695491090760558e-24,1.119141627498097e-35,1.6810444938155859e-41
6.190729875502359e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319744857,0.11866996602744134,0.022821567693054285,0.0,3.7987464108502331e-61,3.9655843240215221e-30,0.0,6.2239797430898121e-36,0.0,6.2950892172299844e-19,3.2753779886591745e-80,6.2950841287416545e-19,9.2488917725817231e-53,3.9511430481688351e-77,0.0,0.0,3.7919787076718859e-50,2.6478002645615312e-62,2.4965405277142341e-12,2.7438563419914633e-14,2.7438557978672292e-14,2.7001008899940675e-21,1.3532375452415965e-23,1.7865956492264057e-34,1.3448389931418721e-40
1.2381464998955907e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319489717,0.11866996602491736,0.022821567693054285,0.0,6.0780113723948435e-60,1.5862382877193054e-29,0.0,4.9791877992576149e-35,0.0,1.2590194000148808e-18,2.0962458703201104e-78,1.2590173646184279e-18,1.4798239867867623e-51,1.2643706592601453e-75,0.0,0.0,3.0335915521276035e-49,8.4729686314770837e-61,4.9930831703348901e-12,5.4877155606190624e-14,5.4877133787693802e-14,1.0746781733646138e-20,1.0775730838443508e-22,2.8457326152852566e-33,1.0758742373915594e-39
2.4762935245863002e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318979431,0.1186699660198694,0.022821567693054285,0.0,9.7248613711275927e-59,6.3449835647873405e-29,0.0,3.9833507377887007e-34,0.0,2.518043425380221e-18,1.3415993891807091e-76,2.5180352837932197e-18,2.3677187856274705e-50,4.046010056511632e-74,0.0,0.0,2.4268842791159557e-48,2.711350491168892e-59,9.9861684512591975e-12,1.0975435682454989e-13,1.0975426911686249e-13,4.2564025131152358e-20,8.5413748295929618e-22,4.5126800994326381e-32,8.6070330089294694e-39
4.9525875739677194e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756317958864,0.11866996600977348,0.022821567693054285,0.0,1.5559907080617727e-57,2.5380165468710464e-28,0.0,3.1866790239337355e-33,0.0,5.0361037512299041e-18,8.5862692948626806e-75,5.0360711848879073e-18,3.7883483479539588e-49,1.2947393808710249e-72,0.0,0.0,1.9415240031025433e-47,8.6763178327924497e-58,1.9972338995839801e-11,2.1950882871631327e-13,2.1950847461974157e-13,1.6696293465978303e-19,6.709684458303651e-21,7.0940540493017854e-31,6.885685152373038e-38
9.905175672730557e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631591773,0.11866996598958163,0.022821567693054285,0.0,2.4896256348321625e-56,1.0152248735187269e-27,0.0,2.5493397675923994e-32,0.0,1.0072273503347003e-17,5.4952410967990234e-73,1.0072143238058043e-17,6.0613494792091797e-48,4.1432613706407453e-71,0.0,0.0,1.5532452982115848e-46,2.7764181735453275e-56,3.9944680015928966e-11,4.3901806632643374e-13,4.3901662500397526e-13,6.4288706888802914e-19,5.1802991409684068e-20,1.0966704097633169e-29,5.5086405822799903e-37
1.9810351870256233e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756311835456,0.11866996594919792,0.022821567693054285,0.0,3.9835300290284626e-55,4.0610450489481396e-27,0.0,2.0394659134113852e-31,0.0,2.0144809408785679e-17,3.5169899987529219e-71,2.0144288348324344e-17,9.6981320319084845e-47,1.3259043032238218e-69,0.0,0.0,1.2426378191429877e-45,8.8845137205082856e-55,7.9889361779819102e-11,8.7803782861940775e-13,8.7803188328882009e-13,2.3914692904872405e-18,3.8728729016670835e-19,1.6433705227908256e-28,4.4070597903182631e-36
2.971552806778191e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756307753183,0.11866996590881421,0.022821567693054285,0.0,1.4662289532548852e-54,8.6299661322569027e-27,0.0,6.0546543667223912e-31,0.0,3.0217541714962734e-17,1.9968399646670895e-70,3.0216434462519885e-17,3.6689953442961463e-46,6.2029724310398649e-69,0.0,0.0,3.5532442634908277e-45,4.1446014056578793e-54,1.1983404326742106e-10,1.3170589733402226e-12,1.3170460990925125e-12,4.8387648565179397e-18,1.0660874055019292e-18,5.8652027555896093e-28,1.2601708548157343e-35
3.9620704265307587e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675630367091,0.1186699658684305,0.022821567693054285,0.0,3.7187352276354925e-54,1.4722115295209774e-26,0.0,1.3192749814732146e-30,0.0,4.0290470421411362e-17,7.6795006051829243e-70,4.0288581580648084e-17,9.5503607296779091e-46,2.0011714449725436e-68,0.0,0.0,7.4949763572794559e-45,1.262032963443432e-53,1.5977872447873482e-10,1.7560815894333978e-12,1.7560592724175323e-12,7.8988121745721791e-18,2.174162457505778e-18,1.4475143268439119e-27,2.6581202707194911e-35
5.943105666035894e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756295506363,0.11866996578766308,0.022821567693054285,0.0,1.3004984616487465e-53,3.0481834855967968e-26,0.0,3.8294342083990997e-30,0.0,6.0436788772274055e-17,5.8448359846163546e-69,6.0432878173084365e-17,3.5048374549215049e-45,1.1016034170865527e-67,0.0,0.0,2.0471872357778901e-44,5.7498474511760342e-53,2.396680862529309e-10,2.634130503837188e-12,2.6340831724416393e-12,1.5230717710507906e-17,5.6240668273991351e-18,4.8406813134541732e-27,7.2604228176301248e-35
7.924140905541029e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756287341816,0.11866996570689566,0.022821567693054285,0.0,3.2496757094276653e-53,5.1844270675471004e-26,0.0,8.3745146540724318e-30,0.0,8.0583829353107959e-17,2.2070328753126725e-68,8.0577178457370023e-17,9.0882841566811563e-45,3.5354682081248663e-67,0.0,0.0,4.2835507120013668e-44,1.7270587016373594e-52,3.195574470111168e-10,3.5121853996324212e-12,3.5121032389204216e-12,2.4245133599944432e-17,1.122334406481108e-17,1.1664198481481971e-26,1.5191765564824897e-34
9.905176145046165e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756279177269,0.11866996562612823,0.022821567693054285,0.0,6.8947282373270423e-53,7.9210488821883302e-26,0.0,1.571167908811135e-29,0.0,1.0073164374865042e-16,6.7509576712147786e-68,1.0072148269723483e-16,1.9871274059447968e-44,9.2384453138718079e-67,0.0,0.0,7.7983251246579446e-44,4.3092786117159677e-52,3.9944680668072025e-10,4.3902470754348645e-12,4.3901191980457582e-12,3.4690837207005362e-17,1.9496906207447452e-17,2.3872923363571806e-26,2.7657037828659172e-34
1.18862113845513e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756271012722,0.11866996554536081,0.022821567693054285,0.0,1.3127219165310056e-52,1.1269089588884735e-25,0.0,2.6596953560700511e-29,0.0,1.2088024605575936e-16,1.799599639676344e-67,1.2086579096478995e-16,3.8738053112365433e-44,2.1110801815905442e-66,0.0,0.0,1.2935106298838311e-43,9.5127285011347239e-52,4.7933616524190535e-10,5.2683160059473216e-12,5.2681309749925233e-12,4.6242323968477395e-17,3.0845050495320008e-17,4.381190889897973e-26,4.5874814019745101e-34
1.5848281863561571e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756254683629,0.118669965383826,0.022821567693054285,0.0,3.8101182416052123e-52,1.9790932394983256e-25,0.0,6.1828240024172062e-29,0.0,1.6117980291532102e-16,9.9669565334060947e-67,1.6115441952445545e-16,1.1613460783192382e-43,8.4453304360951461e-66,0.0,0.0,2.9358552656326469e-43,3.6579083103701612e-51,6.3911487905516153e-10,7.0244764584647245e-12,7.0241420433349942e-12,7.1709456513647173e-17,6.3657317696866893e-17,1.1734258458880743e-25,1.0412114402242745e-33
1.981035234257184e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756238354535,0.11866996522229117,0.022821567693054285,0.0,8.9051913226354056e-52,3.0758041466381782e-25,0.0,1.1986860345472097e-28,0.0,2.0148250926399678e-16,3.6353504533176137e-66,2.0144306418451138e-16,2.7658757610740368e-43,2.4830739088110175e-65,0.0,0.0,5.6204594244735674e-43,1.059435924223315e-50,7.9889358843771503e-10,8.7806684373728512e-12,8.7801363944131128e-12,9.9064797395046088e-17,1.1129139269755446e-16,2.5444842993400304e-25,1.99331567233477e-33
2.5596104761570804e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756214509387,0.11866996498640431,0.022821567693054285,0.0,2.4099293655593711e-51,5.116113652010205e-25,0.0,2.5746861392080563e-28,0.0,2.6034159960882248e-16,1.6595985537264162e-65,2.6027599988435831e-16,7.6025574381267165e-43,8.7568673852046583e-65,0.0,0.0,1.1957170946677851e-42,3.7020834104794366e-50,1.0322160464107655e-09,1.1345267514485026e-11,1.1344358764546925e-11,1.408235582039339e-16,2.0901244608781626e-16,6.1951459501700372e-25,4.2406522966140953e-33
3.1381857180569766e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756190664239,0.11866996475051744,0.022821567693054285,0.0,5.3693909521995202e-51,7.677523004897559e-25,0.0,4.7374264077773018e-28,0.0,3.1920739600374103e-16,5.6179648859591249e-65,3.1910896986835505e-16,1.7084958207605666e-42,2.4026842248612354e-64,0.0,0.0,2.1892615018004258e-42,1.0176787952116397e-49,1.2655384949495204e-09,1.3909936857730093e-11,1.3908545539443233e-11,1.8346643788227031e-16,3.4142918449287407e-16,1.2504615315513444e-24,7.7642914331190033e-33
3.716760959956873e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756166819085,0.11866996451463059,0.022821567693054285,0.0,1.0461781974025595e-50,1.075986992492498e-24,0.0,7.8646778108905435e-28,0.0,3.7807989299312375e-16,1.5195113802924708e-64,3.7794197411004852e-16,3.345935847507549e-42,5.5286086751357688e-64,0.0,0.0,3.6241485539107165e-42,2.3404436845607371e-49,1.4988609340615237e-09,1.6474676977947379e-11,1.6472696748059971e-11,2.264253063928893e-16,5.0908079237385782e-16,2.2280245646282347e-24,1.2853166730253159e-32
4.295336201856769e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756142973926,0.11866996427874373,0.022821567693054285,0.0,1.8529294961952904e-50,1.4363443440036614e-24,0.0,1.2134210173295607e-27,0.0,4.3695909094171515e-16,3.5500366129601188e-64,4.3677501261274245e-16,5.945556997593132e-42,1.127051586469094e-63,0.0,0.0,5.581897509695757e-42,4.7664930363016262e-49,1.7321833637461324e-09,1.9039488052249734e-11,1.9036812388460935e-11,2.6952705775507142e-16,7.1214231086525247e-16,3.6339743370542113e-24,1.9796388590228042e-32
5.452486685656561e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756095283591,0.11866996380697005,0.022821567693054285,0.0,4.7846519631409675e-50,2.3135073187285772e-24,0.0,2.4810990393507416e-27,0.0,5.5473758662190922e-16,1.4866071883557429e-63,5.5444119239107761e-16,1.5410435148910138e-41,3.7041185805582861e-63,0.0,0.0,1.139204780595341e-41,1.5629729874688385e-48,2.1988281948369973e-09,2.4169323121131843e-11,2.4164936981040924e-11,3.5606823886541716e-16,1.224569630788569e-15,8.0596161855163895e-24,4.0402276224431369e-32
6.609637169456354e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756047593223,0.11866996333519642,0.022821567693054285,0.0,1.0272721418588118e-49,3.3994362217741763e-24,0.0,4.418967333999257e-27,0.0,6.7254288128759608e-16,4.5813599385111185e-63,6.721075092059085e-16,3.3149824132105849e-41,9.569273604081043e-63,0.0,0.0,2.0272234128157124e-41,4.0287954802889583e-48,2.665472988223543e-09,2.9299442372709108e-11,2.9292919326506523e-11,4.427628620837464e-16,1.8790289424778309e-15,1.518421081711018e-23,7.1896139587142025e-32
8.923938137055939e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755952212425,0.11866996239164926,0.022821567693054285,0.0,3.4358211473320929e-49,6.1984447934621883e-24,0.0,1.087404667003221e-26,0.0,9.0823386991273173e-16,2.984015169793681e-62,9.0744055400313887e-16,1.1105580299557959e-40,4.4202737180146604e-62,0.0,0.0,4.985806088710882e-41,1.8702955696601772e-47,3.5987624618762134e-09,3.9560533737943839e-11,3.954845726368332e-11,6.1632265861090493e-16,3.6143457166418334e-15,4.0160779375445901e-23,1.7682317400899281e-31
1.1238239104655524e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755856831516,0.11866996144810225,0.022821567693054285,0.0,8.6292211423091045e-49,9.8350055913547414e-24,0.0,2.1716087720233398e-26,0.0,1.1440320523927918e-15,1.1702296407945292e-61,1.1427741470740824e-15,2.7906489853857185e-40,1.3919955163719162e-61,0.0,0.0,9.9573332971714695e-41,5.8958240639197044e-47,4.5320517847020221e-09,4.9822762514458171e-11,4.9803426223465245e-11,7.8979249401702932e-16,5.9184831098256224e-15,8.3824884795127913e-23,3.5313981628104707e-31
1.5866841039854692e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755666069427,0.1186699595610087,0.022821567693054285,0.0,3.4684010387718177e-48,1.9627282768302799e-23,0.0,6.1109591844872151e-26,0.0,1.6159499751717855e-15,9.9987453133523148e-61,1.6134429782847996e-15,1.1214901045249454e-39,8.0859446866640415e-61,0.0,0.0,2.8039589292794549e-40,3.452294173268674e-46,6.398629977873076e-09,7.0350631725499763e-11,7.031165733684553e-11,1.1367862532429843e-15,1.2232769782587322e-14,2.4826480455250541e-22,9.9443171168272424e-31
2.0032582781533946e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337567554943832,0.11866995786262502,0.022821567693054285,0.0,8.7689976488988228e-48,3.1321055791729011e-23,0.0,1.2297397317429068e-25,0.0,2.0410426482400155e-15,3.8641756522557435e-60,2.0370468020873039e-15,2.8341207522037369e-39,2.542422316077373e-60,0.0,0.0,5.6470230819796737e-40,1.0835635156262145e-45,8.0785498359004239e-09,8.8829603084110971e-11,8.8767119756783347e-11,1.4490096405238174e-15,1.9860437055494033e-14,5.1295997137083146e-22,2.0027309183812023e-30
2.41983245232132e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755322696663,0.11866995616424182,0.022821567693054285,0.0,1.8584339185851646e-47,4.5753767383934687e-23,0.0,2.1673281458369335e-25,0.0,2.4664825358573685e-15,1.1583667159259854e-59,2.4606524032533024e-15,6.0028915037677807e-39,6.4438922381314973e-60,0.0,0.0,9.9610137588612814e-40,2.7367322936347407e-45,9.7584692052505383e-09,1.0731225838506996e-10,1.0722073918631243e-10,1.7612191523623972e-15,2.9330309195994601e-14,9.200323003774697e-22,3.532696311048096e-30
3.25298080065717e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754979322617,0.1186699527674769,0.022821567693054285,0.0,6.0959644590906371e-47,8.2873977478735852e-23,0.0,5.2643566463345434e-25,0.0,3.3184038160383083e-15,7.0939291905387555e-59,3.3078689391184736e-15,1.9660949347617684e-38,2.8749946818913091e-59,0.0,0.0,2.4240237448217992e-39,1.2172257732805945e-44,1.3118306477919564e-08,1.442886193421795e-10,1.4412244981012405e-10,2.385596949935205e-15,5.3795931713067492e-14,2.2840217440135694e-21,8.5968443635614909e-30
4.086129148993021e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754635947295,0.11866994937071393,0.022821567693054285,0.0,1.5153478837164044e-46,1.3106388956649257e-22,0.0,1.0432088823380011e-24,0.0,4.1717135380180077e-15,2.7175020057717855e-58,4.1550925887638476e-15,4.8801867876259721e-38,8.9182116664212476e-59,0.0,0.0,4.8125464512920055e-39,3.7612528746026891e-44,1.6478141795881563e-08,1.8127971171070183e-10,1.8101679068180205e-10,3.0098597213051092e-15,8.5628223763940482e-14,4.5856396856723542e-21,1.7067761764155805e-29
5.752425845664721e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753949192825,0.11866994257719386,0.022821567693054285,0.0,6.0305622648396225e-46,2.6095734122076843e-22,0.0,2.9097183999829014e-24,0.0,5.8824971987062754e-15,2.2718507905887139e-57,5.8495612409344492e-15,1.9354834633961952e-37,5.1136967921911611e-58,0.0,0.0,1.347630691000743e-38,2.1588356938912903e-43,2.3197806567687696e-08,2.5530607896275758e-10,2.5478336905159694e-10,4.2579969019389451e-15,1.71386977015237e-13,1.29830617728602e-20,4.7793778442551897e-29
