Time (s),Volume (m^3),Ne,N2,X(1),He(2),CH4(3),H2(4),C2H6(5),CH3(6),C3H8(7),H(8),C2H5(9),C4H8(10),C2H4(11),C2H4X(64),C2H4(48),HeX(49),C4H8a(86),HX(12),C2H3X(58),C2H2X(98)
0.0,0.004023131612903226,0.0,0.0,0.010942917987096774,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3994030605323753e-25,0.004023131612903226,0.0,0.0,0.010942917987096774,0.5,1.5441823264903867e-181,6.4250646493977611e-63,-9.5556682602230838e-113,-2.7843446745511161e-133,2.7875410957061849e-197,8.1820151707809185e-46,1.2991135478445675e-60,0.0,0.5,3.1912098336210162e-19,2.2110709310632856e-18,9.6371176800044352e-20,3.1961304364677131e-35,4.4570470604471741e-21,4.4570470604413549e-21,2.90883664131067e-33
6.718328569490651e-25,0.004023131612903226,0.0,0.0,0.010942917987096774,0.5,2.3030264312649715e-179,9.7095576897465915e-62,1.0060021049839445e-100,5.2762845781317148e-121,4.1573981980611708e-195,4.9419371631547827e-45,1.5423076040019586e-59,0.0,0.5,8.9353875341154113e-19,6.1909986069771874e-18,2.6983929503999374e-19,1.9304627836264959e-34,1.2479731769261512e-20,1.2479731769226373e-20,1.756937331350538e-32
1.5356179587407203e-24,0.004023131612903226,0.0,0.0,0.010942917987096772,0.5,1.108140100104384e-176,1.0445099089618636e-60,1.9401469167593549e-99,2.0879011830665968e-119,4.6618613194860685e-192,2.3793300116677513e-44,1.5142467513703801e-58,0.0,0.5,2.0423742935010462e-18,1.4150853958804942e-17,6.167755315193705e-19,9.2943473092480589e-34,2.8525101186927881e-20,2.8525101186758694e-20,8.458896952914819e-32
3.2631881623240308e-24,0.004023131612903226,0.0,0.0,0.010942917987096769,0.5,3.5496089628165828e-174,9.6008455954719939e-60,3.3212440923293293e-98,7.176500781240999e-118,3.105378318285588e-189,1.0391159266939916e-43,1.3393341032916145e-57,0.0,0.5,4.3400453736425622e-18,3.0070564662460252e-17,1.3106480044760369e-18,4.0590856543139409e-33,6.0615840022411398e-20,6.0615840021672539e-20,3.6942225344473868e-31
6.718328569490652e-24,0.004023131612903226,0.0,0.0,0.010942917987096762,0.5,1.0064925891680647e-171,8.213725539551484e-59,5.4828551868118748e-97,2.3722853843006434e-116,1.7942595927540832e-186,4.3381044435913748e-43,1.1257910147558211e-56,0.0,0.49999999999999994,8.9353875337756129e-18,6.1909986069770053e-17,2.698392950381019e-18,1.6945883574151312e-32,1.247973176939815e-19,1.2479731769089695e-19,1.5422651872074694e-30
1.3628609383823893e-23,0.004023131612903226,0.0,0.0,0.01094291798709675,0.5,2.7070712263718915e-169,6.7912671141376482e-58,8.9071857521137704e-96,7.7118605036118513e-115,9.7426108876357374e-184,1.7722572140885176e-42,9.2299149133425192e-56,0.0,0.49999999999999989,1.8126071853441799e-17,1.2558882888438647e-16,5.473882842157583e-18,6.9229463706060985e-32,2.5316027303953412e-19,2.5316027302693276e-19,6.300656518413769e-30
2.7449171012490376e-23,0.004023131612903226,0.0,0.0,0.010942917987096725,0.5,7.1006939723623227e-167,5.5225456309650381e-57,1.4359143740402861e-94,2.4870675559532992e-113,5.1350980859765404e-181,7.1637470190486764e-42,7.4746243986783418e-55,0.0,0.49999999999999972,3.6507440490374501e-17,2.529465145136063e-16,1.1024862625577114e-17,2.7983656113880796e-31,5.0988618374028881e-19,5.098861836893523e-19,2.5468261035186847e-29
5.509029426982334e-23,0.004023131612903226,0.0,0.0,0.010942917987096677,0.5,1.8398498490670214e-164,4.4541331197448137e-56,2.3060742472520318e-93,7.9894485621763951e-112,2.6673684765559204e-178,2.8805111691788873e-41,6.0162279939229995e-54,0.0,0.49999999999999944,7.3270177754641217e-17,5.0766188577199437e-16,2.2126822191881781e-17,1.125210504679917e-30,1.0233380051803969e-18,1.0233380049755831e-18,1.0240675748327195e-28
1.1037254078448927e-22,0.004023131612903226,0.0,0.0,0.01094291798709658,0.5,4.73842049320237e-162,3.5778019485985959e-55,3.6966077474766272e-92,2.5615566582531462e-110,1.3755485145120264e-175,1.1552138129506307e-40,4.827644076704672e-53,0.0,0.49999999999999883,1.4679565224477999e-16,1.0170926282885637e-15,4.4330741322353545e-17,4.5125973864638285e-30,2.0502416482150066e-18,2.0502416473936129e-18,4.1069690001437443e-28
2.209370338138211e-22,0.004023131612903226,0.0,0.0,0.010942917987096384,0.49999999999999994,1.2166812573025554e-159,2.8680511059234733e-54,5.920083553581171e-91,8.2048742842767081e-109,7.0681384622637248e-173,4.6268808158490043e-40,3.8679899920881652e-52,0.0,0.49999999999999767,2.9384660107147861e-16,2.0359541133208748e-15,8.8738579574746765e-17,1.8073927128832284e-29,4.1040489349018005e-18,4.1040489316119408e-18,1.6449297834305174e-27
4.420660198724848e-22,0.004023131612903226,0.0,0.0,0.010942917987095993,0.49999999999999983,3.1193766728762203e-157,2.2967669782559965e-53,9.4765426141182514e-90,2.6268226479280563e-107,3.6253840960688951e-170,1.8519581269146441e-39,3.0967438981681978e-51,0.0,0.49999999999999534,5.8794849811056078e-16,4.0736770833821899e-15,1.7755425604533198e-16,7.2342810528722684e-29,8.2116635107456885e-18,8.2116634975776756e-18,6.5840059421922393e-27
8.843239919898121e-22,0.004023131612903226,0.0,0.0,0.010942917987095211,0.49999999999999967,7.9915893023374347e-155,1.8383444767967891e-52,1.5165995334160133e-88,8.4078530813136291e-106,1.857861570332059e-167,7.4102447999097026e-39,2.4783362838100347e-50,0.0,0.49999999999999067,1.1761522897314638e-15,8.1491230234915871e-15,3.5518560884969758e-16,2.8946547298872501e-28,1.6426892672314651e-17,1.6426892619625451e-17,2.634459981554285e-26
1.7688399362244672e-21,0.004023131612903226,0.0,0.0,0.010942917987093646,0.49999999999999933,2.0466132045952899e-152,1.4710480333657892e-51,2.4268414284737655e-87,2.6908362864356274e-104,9.5165155178610384e-165,2.9645804501924491e-38,1.9830455755185847e-49,0.0,0.49999999999998135,2.352559863144225e-15,1.6300014903657457e-14,7.10448313911209e-16,1.1580503805464759e-27,3.2857351034977337e-17,3.2857350824186228e-17,1.0539555369042822e-25
3.537871824693777e-21,0.004023131612903226,0.0,0.0,0.010942917987090517,0.49999999999999861,5.2403109063527706e-150,1.1769874309397698e-50,3.8831720349978648e-86,8.6111934178382039e-103,4.8735478837243882e-162,1.1859286954351174e-37,1.5865870989402332e-48,0.0,0.49999999999996264,4.7053749706535698e-15,3.2601798663777479e-14,1.4209737218453537e-15,4.6325785261878425e-27,6.5718267918401744e-17,6.5718267075168687e-17,4.2161652519193924e-25
7.075935601632397e-21,0.004023131612903226,0.0,0.0,0.010942917987084258,0.49999999999999717,1.3416451935638941e-147,9.4164955854602423e-50,6.2132558870661398e-85,2.755664675654807e-101,2.4955361044219805e-159,4.74390783884589e-37,1.2693299426539657e-47,0.0,0.49999999999992528,9.4110050284075533e-15,6.5205366183170696e-14,2.8420245289581289e-15,1.8531068139373096e-26,1.3144010231764669e-16,1.314400989445773e-16,1.6865347171139528e-24
1.4152063155509635e-20,0.004023131612903226,0.0,0.0,0.010942917987071742,0.49999999999999434,3.4347725255470842e-145,7.5334350661382688e-49,9.9413540335358743e-84,8.8182595085710518e-100,1.2777860832453083e-156,1.8976017632597318e-36,1.015488067964948e-46,0.0,0.49999999999985051,1.8822264514856742e-14,1.3041250121856975e-13,5.6841261081616254e-15,7.4125780651746058e-26,2.6288377364572127e-16,2.6288376015316923e-16,6.7462760479301898e-24
2.830431826326411e-20,0.004023131612903226,0.0,0.0,0.01094291798704671,0.49999999999998868,8.7932238333152535e-143,6.0268437099812805e-48,1.5906282549553326e-82,2.8218643206525811e-98,6.5424482550222586e-154,7.5904844340729815e-36,8.1240011251326145e-46,0.0,0.49999999999970102,3.7644780971520318e-14,2.6082677127581838e-13,1.1368329126480406e-14,2.96506138807641e-25,5.2577112642020833e-16,5.2577107244945232e-16,2.6985378107821471e-23
5.660882847877306e-20,0.004023131612903226,0.0,0.0,0.010942917986996644,0.4999999999999773,2.2510918741698984e-140,4.8215135775161806e-47,2.5450146599328471e-81,9.0300004426413228e-97,3.3497807433320589e-151,3.0362093498279362e-35,6.4992397325425548e-45,0.0,0.49999999999940203,7.5289803819911118e-14,5.2165531133611764e-13,2.273673460276515e-14,1.1860305875411411e-24,1.0515458724425317e-15,1.0515456565584185e-15,1.079420567035996e-22
